id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2534701015,6,1,1,0,15,a8d2gb2nag8fy0itbuxmcibh2,1,72.1,100,2023-04-16T15:32:08.160Z,2023-04-16T15:33:07Z,4195928267,212,8.6,4195933681,189,,4195928261,56,Left,4195928269,213,5.0,4195928259,107,,4195928265,141,89.3,4195928263,140,74.7,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701827,14,1,1,0,17,a8d2gb2nag8fy0itbuxmcibh2,1,71.9,88.8,2023-04-16T15:32:10.130Z,2023-04-16T16:23:05Z,4195932973,212,7.2,4195932967,56,Left,4195932975,213,2.2,4195932971,141,97.1,4196181375,189,,4195932969,140,67.7,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701069,8,1,1,0,18,a8d2gb2nag8fy0itbuxmcibh2,1,74.5,96.5,2023-04-16T15:32:11.049Z,2023-04-16T15:33:04Z,4195928483,141,88.9,4195928477,155,,4195928485,212,5.7,4195928487,213,5.1,4195928481,140,76.8,4195928479,56,Left,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701493,13,44,1,0,19,a8d2gb2nag8fy0itbuxmcibh2,1,75.4,86.8,2023-04-16T15:32:11.455Z,2023-04-16T15:32:40Z,4195930667,286,,4195930665,56,Left,4195930981,233,7,,,,,,,,,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701471,7,44,1,0,19,eq1oq6y61xnzq88zu0cnw131z,0,24.6,13.2,2023-04-16T15:32:11.456Z,2023-04-16T15:32:40Z,4195930585,285,,4195930999,233,13,4195930583,56,Back,,,,,,,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701109,9,1,1,0,20,a8d2gb2nag8fy0itbuxmcibh2,1,77,88.9,2023-04-16T15:32:12.863Z,2023-04-16T15:32:15Z,4195928695,212,13.4,4195928697,213,0,4195928687,3,,4195928693,141,88.9,4195928689,56,Left,4195928691,140,89.8,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701207,10,1,1,0,22,a8d2gb2nag8fy0itbuxmcibh2,1,96.2,86.2,2023-04-16T15:32:14.992Z,2023-04-16T15:32:20Z,4195929221,141,54.3,4195929217,56,Center,4195929225,213,4.3,4195929219,140,87.1,4195929223,212,23.7,,,,,,,,,,40rzvcdss138e6futx3bht3o5,J. Roussillon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701217,11,61,1,0,26,a8d2gb2nag8fy0itbuxmcibh2,0,87.2,54.3,2023-04-16T15:32:19.351Z,2023-04-16T15:38:56Z,4195929265,56,Center,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701213,5,12,1,0,27,eq1oq6y61xnzq88zu0cnw131z,1,7.2,51.6,2023-04-16T15:32:19.678Z,2023-04-16T15:32:21Z,4195929245,56,Back,4195929253,213,2.0,4195929247,140,0.0,4195929249,141,80.5,4195929251,212,21.6,4195929303,167,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701223,6,6,1,0,28,eq1oq6y61xnzq88zu0cnw131z,0,5.8,63.1,2023-04-16T15:32:20.482Z,2023-04-16T15:32:23Z,4195929473,233,12,4195929283,56,Back,4195929285,73,,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534701259,12,6,1,0,28,a8d2gb2nag8fy0itbuxmcibh2,1,94.2,36.9,2023-04-16T15:32:20.482Z,2023-04-16T15:36:17Z,4195929447,56,Center,4195929455,233,6,4195929449,75,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702515,15,1,1,1,31,a8d2gb2nag8fy0itbuxmcibh2,1,99.8,0.2,2023-04-16T15:33:24.352Z,2023-04-16T16:23:29Z,4195935581,6,,4195935589,140,88.4,4195935591,141,42.1,4195935585,224,,4195935583,155,,4195936609,210,13,4195935579,2,,4195935587,56,Center,9kxuwgequrilkom3ru6sdxall,J. Juranović,1,4195935593,212,30.9,4195935595,213,2.0,4195936611,154,,,,,,,,,,,,,,,,,,,,,,
2534702523,16,13,1,1,34,a8d2gb2nag8fy0itbuxmcibh2,1,88.4,42.1,2023-04-16T15:33:26.487Z,2023-04-16T16:23:29Z,4195936681,85,,4195935651,56,Center,4195936699,230,98.8,4195936691,102,49.4,4195936701,231,48.0,4195936679,120,,4195936697,328,,4195935925,20,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,4195936683,29,,4195935923,25,,4195936685,154,4195935649,17,4195936695,108,4195936687,55,15,4195936693,103,55.6,,,,,,,,,,,,
2534702505,8,5,1,1,34,eq1oq6y61xnzq88zu0cnw131z,1,-1,56,2023-04-16T15:33:27.399Z,2023-04-16T15:33:30Z,4195935531,346,,4195935529,56,Back,4195935781,233,17,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702543,17,5,1,1,34,a8d2gb2nag8fy0itbuxmcibh2,0,101,44,2023-04-16T15:33:27.399Z,2023-04-16T15:45:09Z,4195935753,56,Center,4195935755,346,,4195935847,233,8,,,,,,,,,,,,,,,,1ywfkwrcysdlvkt859q00kt7t,D. Doekhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703017,9,1,1,1,59,eq1oq6y61xnzq88zu0cnw131z,0,4.9,45.2,2023-04-16T15:33:51.773Z,2023-04-16T15:33:58Z,4195938217,213,6.3,4195938215,212,57.3,4195938209,56,Center,4195938213,141,43.1,4195938223,74,,4195938207,124,,4195938211,140,59.5,4195938219,1,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534702987,18,44,1,2,2,a8d2gb2nag8fy0itbuxmcibh2,1,40.2,61.8,2023-04-16T15:33:55.183Z,2023-04-16T15:33:57Z,4195938145,56,Back,4195938147,285,,4195938365,233,10,,,,,,,,,,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703025,10,44,1,2,2,eq1oq6y61xnzq88zu0cnw131z,0,59.8,38.2,2023-04-16T15:33:55.184Z,2023-04-16T15:51:48Z,4195938245,56,Center,4195938247,286,,4195938429,233,18,,,,,,,,,,,,,,,,8ksi5s9he1uxai3lfcq46grf9,E. Mašović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703033,19,1,1,2,3,a8d2gb2nag8fy0itbuxmcibh2,0,39.7,66.7,2023-04-16T15:33:55.439Z,2023-04-16T15:33:56Z,4195938271,213,0.7,4195938267,141,84.2,4195938261,3,,4195938269,212,19.7,4195938265,140,54.6,4195938263,56,Left,,,,,,,cab22ojcuhdzdwmbtl20n8i51,R. Knoche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703085,11,4,1,2,7,eq1oq6y61xnzq88zu0cnw131z,1,52.4,14.8,2023-04-16T15:33:59.430Z,2023-04-16T15:34:01Z,4195938531,265,,4195938529,152,,4195938527,56,Right,4195938533,286,,4195938525,13,,4195938669,233,20,,,,,,,4oic5vu1qv89061hflasl3r3d,J. Osei-Tutu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703095,20,4,1,2,7,a8d2gb2nag8fy0itbuxmcibh2,0,47.6,85.2,2023-04-16T15:33:59.431Z,2023-04-16T16:24:08Z,4195938713,233,11,4195938579,56,Back,4195938581,152,,4195938585,285,,4195938583,265,,4195938577,13,,,,,,,,24vavcwn4hco5je9kdu9ciwgl,J. Haberer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703567,12,1,1,2,35,eq1oq6y61xnzq88zu0cnw131z,1,55.1,10.1,2023-04-16T15:34:28.030Z,2023-04-16T15:34:30Z,4195941103,140,80.4,4195941095,155,,4195941093,5,,4195941101,56,Center,4195941099,152,,4195941097,196,,4195941119,1,,4195941111,212,51.5,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,4195941107,141,75.0,4195941115,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2534703601,13,1,1,2,37,eq1oq6y61xnzq88zu0cnw131z,0,80.4,75,2023-04-16T15:34:30.398Z,2023-04-16T15:35:32Z,4195941295,213,5.5,4195941293,212,19.3,4195941287,56,Center,4195941285,3,,4195941289,140,94.0,4195941291,141,56.0,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703619,21,52,1,2,40,a8d2gb2nag8fy0itbuxmcibh2,1,12.7,50.1,2023-04-16T15:34:32.575Z,2023-04-16T15:34:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703749,22,1,1,2,41,a8d2gb2nag8fy0itbuxmcibh2,0,15.1,42.8,2023-04-16T15:34:34.222Z,2023-04-16T15:34:37Z,4195942049,1,,4195942041,140,47.7,4195942039,56,Back,4195942037,199,,4195942043,141,15.3,4195942045,212,39.0,4195942047,213,5.8,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703773,14,49,1,2,45,eq1oq6y61xnzq88zu0cnw131z,1,54.6,96.6,2023-04-16T15:34:38.356Z,2023-04-16T15:34:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703887,15,3,1,2,48,eq1oq6y61xnzq88zu0cnw131z,0,57.2,96.4,2023-04-16T15:34:40.750Z,2023-04-16T15:34:45Z,4195942611,56,Left,4195942613,286,,4195942669,233,23,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703839,23,7,1,2,48,a8d2gb2nag8fy0itbuxmcibh2,1,42.8,3.6,2023-04-16T15:34:40.751Z,2023-04-16T15:34:44Z,4195942723,233,15,4195942403,167,,4195942407,285,,4195942405,56,Back,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704023,16,5,1,2,49,eq1oq6y61xnzq88zu0cnw131z,1,60,101.6,2023-04-16T15:34:41.550Z,2023-04-16T15:45:09Z,4195943243,233,24,4195943219,347,,4195943217,56,Left,,,,,,,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534703849,24,5,1,2,49,a8d2gb2nag8fy0itbuxmcibh2,0,40,-1.6,2023-04-16T15:34:41.550Z,2023-04-16T15:34:51Z,4195942439,56,Back,4195943263,233,16,4195942441,347,,,,,,,,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704051,17,1,1,2,57,eq1oq6y61xnzq88zu0cnw131z,1,61.2,100,2023-04-16T15:34:50.085Z,2023-04-16T15:34:51Z,4195943377,140,46.1,4195943379,141,94.2,4195943381,212,16.6,4195943375,56,Back,4195943373,107,,4195943383,213,3.4,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704087,18,1,1,2,59,eq1oq6y61xnzq88zu0cnw131z,1,46.3,94.2,2023-04-16T15:34:51.733Z,2023-04-16T15:34:53Z,4195943561,56,Left,4195943569,213,0.2,4195943565,141,98.1,4195943563,140,58.4,4195943567,212,13.0,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704135,19,1,1,3,0,eq1oq6y61xnzq88zu0cnw131z,1,58.4,98,2023-04-16T15:34:53.253Z,2023-04-16T15:34:56Z,4195943795,213,4.1,4195943785,140,53.9,4195943793,212,7.7,4195943789,141,89.0,4195943781,56,Left,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704169,20,1,1,3,3,eq1oq6y61xnzq88zu0cnw131z,1,53.3,92.1,2023-04-16T15:34:55.861Z,2023-04-16T15:34:57Z,4195943955,140,41.4,4195943967,212,12.9,4195943949,56,Back,4195943959,141,97.1,4195943969,213,2.9,,,,,,,,,,4y167h8sn9cnyrvb097lf8lbd,P. Osterhage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704221,21,1,1,3,4,eq1oq6y61xnzq88zu0cnw131z,1,39.2,95.9,2023-04-16T15:34:57.348Z,2023-04-16T15:35:01Z,4195944269,213,4.2,4195944259,56,Back,4195944265,141,56.4,4195944267,212,30.3,4195944263,140,25.9,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704295,22,1,1,3,8,eq1oq6y61xnzq88zu0cnw131z,0,25.9,56.6,2023-04-16T15:35:01.221Z,2023-04-16T15:35:10Z,4195944697,212,65.0,4195944695,141,69.7,4195944693,140,87.2,4195944701,1,,4195944689,157,,4195944691,56,Center,4195944699,213,0.1,,,,clmq1s26z0i3lqr1jqnd5wzit,M. Riemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704303,25,52,1,3,13,a8d2gb2nag8fy0itbuxmcibh2,1,14.4,33.7,2023-04-16T15:35:06.110Z,2023-04-16T15:35:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704743,26,80,1,3,38,a8d2gb2nag8fy0itbuxmcibh2,0,13.1,46.4,2023-04-16T15:35:31.152Z,2023-04-16T15:35:31Z,4195947127,189,,,,,,,,,,,,,,,,,,,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704847,27,1,1,3,40,a8d2gb2nag8fy0itbuxmcibh2,1,21.6,39.4,2023-04-16T15:35:32.703Z,2023-04-16T15:54:00Z,4195947483,141,27.7,4195947487,213,6.1,4195947485,212,44.1,4195947477,155,,4195947481,140,62.9,4195947479,56,Center,4195947489,1,,,,,8l1mv5qd9vwade754v3l8epjp,F. Rønnow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704857,28,44,1,3,42,a8d2gb2nag8fy0itbuxmcibh2,1,68.4,26.9,2023-04-16T15:35:35.116Z,2023-04-16T15:35:36Z,4195947535,233,23,4195947507,56,Center,4195947509,286,,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704841,23,44,1,3,42,eq1oq6y61xnzq88zu0cnw131z,0,31.6,73.1,2023-04-16T15:35:35.117Z,2023-04-16T15:35:37Z,4195947453,56,Back,4195947599,233,28,4195947455,285,,,,,,,,,,,,,,,,,6qujoqysad60h70f3ac5n9ch6,K. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704889,29,1,1,3,43,a8d2gb2nag8fy0itbuxmcibh2,0,67.7,26.8,2023-04-16T15:35:35.598Z,2023-04-16T15:35:37Z,4195947683,141,25.2,4195947675,56,Center,4195947671,168,,4195947689,213,6.2,4195947679,140,76.8,4195947687,212,9.6,4195947669,3,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534705007,24,1,1,3,44,eq1oq6y61xnzq88zu0cnw131z,1,20.2,76.3,2023-04-16T15:35:37.365Z,2023-04-16T15:35:41Z,4195948263,212,12.7,4195948265,213,5.9,4195948259,140,31.6,4195948261,141,70.0,4195948257,56,Back,,,,,,,,,,6sc9zsev9an853nop6pn6mxg5,Danilo Soares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534705015,25,1,1,3,47,eq1oq6y61xnzq88zu0cnw131z,0,31.2,73.2,2023-04-16T15:35:40.188Z,2023-04-16T15:37:44Z,4195948297,140,31.6,4195948303,213,5.8,4195960525,1,,4195960519,157,,4195948299,141,72.9,4195948301,212,0.5,4195948295,56,Back,,,,f2o5hj0e2k3kw0fj1xzom0cet,K. Stöger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534704991,30,61,1,3,47,a8d2gb2nag8fy0itbuxmcibh2,1,65.9,31,2023-04-16T15:35:40.279Z,2023-04-16T15:36:02Z,4195948195,56,Center,,,,,,,,,,,,,,,,,,,,,,a2l72iohmbq6rjr3rzrsvnwt1,A. Laïdouni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534705059,31,1,1,3,49,a8d2gb2nag8fy0itbuxmcibh2,1,70.8,17,2023-04-16T15:35:41.662Z,2023-04-16T15:35:43Z,4195948521,140,78.3,4195948523,141,4.7,4195948527,213,5.5,4195948519,56,Right,4195948525,212,11.5,,,,,,,,,,9kxuwgequrilkom3ru6sdxall,J. Juranović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534705079,32,1,1,3,51,a8d2gb2nag8fy0itbuxmcibh2,1,75.5,3.8,2023-04-16T15:35:43.726Z,2023-04-16T15:35:44Z,4195948643,141,11.6,4195948645,212,7.7,4195948647,213,2.4,4195948641,140,70.2,4195948639,56,Right,,,,,,,,,,cywgibmici8hwp1ad1nhk3ufp,S. Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534705109,33,1,1,3,52,a8d2gb2nag8fy0itbuxmcibh2,0,70.2,12.3,2023-04-16T15:35:44.846Z,2023-04-16T15:35:47Z,4195948783,140,96.5,4195948787,212,27.7,4195948785,141,9.1,4195948781,56,Right,4195948789,213,6.2,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
