id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/18/value
2454871635,5,44,1,0,13,apoawtpvac4zqlancmvw4nk4o,1,24.9,46.6,2022-09-03T13:33:20.478Z,2022-09-04T06:23:07Z,3752987465,56,Back,3752987467,285,,3752987539,233,7,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871645,7,44,1,0,13,a8d2gb2nag8fy0itbuxmcibh2,0,75.1,53.4,2022-09-03T13:33:20.479Z,2022-09-04T04:23:04Z,3752987647,233,5,3752987507,286,,3752987505,56,Center,,,,,,,,,,,,,,,,7424gvk9hiq5up61dj181y66t,K. Behrens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871653,6,1,1,0,13,apoawtpvac4zqlancmvw4nk4o,0,27.1,46.1,2022-09-03T13:33:20.482Z,2022-09-04T06:23:07Z,3752987549,56,Back,3752987553,141,44.3,3752987557,213,6.1,3752987555,212,8.0,3756752037,388,,3752987547,3,,3752987551,140,34.6,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871677,8,13,1,0,14,a8d2gb2nag8fy0itbuxmcibh2,1,72.7,59.6,2022-09-03T13:33:21.493Z,2022-09-04T04:23:10Z,3752988455,215,,3752987687,56,Center,3752988461,458,,3752987937,20,,3752988453,103,80.6,3752988459,328,,3752988463,230,97.6,3752988451,102,48.6,1vv29mash2uijx542ssjk666t,R. Khedira,3752987683,22,3752988457,108,3752987685,18,3756752089,178,3752988449,74,3752988465,231,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871689,7,5,1,0,16,apoawtpvac4zqlancmvw4nk4o,1,-0.8,51.6,2022-09-03T13:33:23.100Z,2022-09-04T04:23:18Z,3752987733,56,Back,3752987835,233,9,3752987735,346,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871695,9,5,1,0,16,a8d2gb2nag8fy0itbuxmcibh2,0,100.8,48.4,2022-09-03T13:33:23.100Z,2022-09-04T04:23:18Z,3752987763,346,,3752987761,56,Center,3752987855,233,7,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454871919,8,1,1,0,28,apoawtpvac4zqlancmvw4nk4o,1,4.9,49.9,2022-09-03T13:33:34.789Z,2022-09-04T04:23:22Z,3752988779,141,49.0,3752988781,212,15.0,3752988773,124,,3752988787,237,,3752988775,56,Back,3752988777,140,19.2,3752988783,213,6.2,,,,64pzn3jdqo6y2izlpm8n3tvpx,M. Neuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872017,9,1,1,0,30,apoawtpvac4zqlancmvw4nk4o,1,14.4,46.4,2022-09-03T13:33:37.383Z,2022-09-04T04:23:26Z,3756752277,178,,3752989243,140,7.4,3752989249,213,4.1,3752989241,56,Back,3752989245,141,32.2,3752989247,212,12.1,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872129,10,1,1,0,35,apoawtpvac4zqlancmvw4nk4o,1,10.5,25.9,2022-09-03T13:33:41.599Z,2022-09-04T04:23:28Z,3752989789,141,24.0,3752989783,56,Back,3752989791,212,28.4,3752989777,155,,3752989787,140,37.5,3756752305,178,,3752989793,213,6.2,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872177,11,1,1,0,41,apoawtpvac4zqlancmvw4nk4o,1,34.6,5.3,2022-09-03T13:33:48.014Z,2022-09-04T04:23:34Z,3752989987,140,15.1,3752989985,56,Back,3752989989,141,8.5,3756752383,178,,3752989993,213,3.0,3752989991,212,20.6,,,,,,,cotiiu6mjkfx5xa63nhfbdf4l,S. Mané,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872247,12,1,1,0,44,apoawtpvac4zqlancmvw4nk4o,1,14.8,8.6,2022-09-03T13:33:50.744Z,2022-09-04T04:23:39Z,3752990337,212,28.2,3752990335,141,46.4,3756752427,178,,3752990331,56,Back,3752990339,213,2.0,3752990333,140,3.8,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872359,13,1,1,0,48,apoawtpvac4zqlancmvw4nk4o,1,11.6,55.7,2022-09-03T13:33:55.126Z,2022-09-04T04:23:42Z,3752990871,140,24.8,3752990883,213,1.1,3752990875,141,94.8,3752990867,56,Back,3752990879,212,30.0,3756752475,178,,,,,,,,64pzn3jdqo6y2izlpm8n3tvpx,M. Neuer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872411,14,1,1,0,54,apoawtpvac4zqlancmvw4nk4o,1,41.1,93.2,2022-09-03T13:34:00.927Z,2022-09-04T04:23:47Z,3752991137,56,Back,3752991143,141,74.1,3752991141,140,41.0,3752991147,213,4.7,3752991145,212,13.0,3756752505,178,,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872443,15,1,1,0,56,apoawtpvac4zqlancmvw4nk4o,1,40.9,66.7,2022-09-03T13:34:03.150Z,2022-09-04T04:23:50Z,3752991313,140,43.5,3756752559,178,,3752991319,213,4.9,3752991311,56,Back,3752991317,212,19.3,3752991315,141,38.6,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872501,16,1,1,0,59,apoawtpvac4zqlancmvw4nk4o,1,54.7,29.5,2022-09-03T13:34:05.886Z,2022-09-04T04:23:53Z,3756752585,178,,3752991613,56,Right,3752991619,141,3.7,3752991627,213,5.4,3752991623,212,22.0,3752991615,140,67.4,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872541,17,1,1,1,1,apoawtpvac4zqlancmvw4nk4o,1,65,7.3,2022-09-03T13:34:08.567Z,2022-09-04T04:23:57Z,3752991785,140,56.8,3756752641,178,,3752991787,141,9.5,3752991789,212,8.7,3752991783,56,Right,3752991791,213,3.0,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872567,18,1,1,1,4,apoawtpvac4zqlancmvw4nk4o,1,56.4,10.4,2022-09-03T13:34:10.616Z,2022-09-04T04:23:59Z,3756752685,178,,3752991909,140,44.3,3752991913,212,17.3,3752991915,213,2.4,3752991907,56,Back,3752991911,141,27.7,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872637,19,1,1,1,6,apoawtpvac4zqlancmvw4nk4o,1,44.9,30.1,2022-09-03T13:34:12.670Z,2022-09-04T04:24:02Z,3752992291,212,17.3,3752992289,141,55.5,3756752721,178,,3752992293,213,1.6,3752992287,140,45.0,3752992285,56,Back,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455589727,1193,43,1,1,7,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-09-03T13:34:14.236Z,2022-09-04T05:58:14Z,3756831937,178,0,3756831973,144,82,,,,,,,,,,,,,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872701,20,1,1,1,11,apoawtpvac4zqlancmvw4nk4o,1,37.4,55.8,2022-09-03T13:34:17.676Z,2022-09-04T04:24:10Z,3752992537,56,Back,3752992541,141,35.7,3752992545,213,5.0,3752992543,212,14.5,3756752801,178,,3752992539,140,41.9,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872719,21,1,1,1,13,apoawtpvac4zqlancmvw4nk4o,1,42.4,32.4,2022-09-03T13:34:20.543Z,2022-09-04T04:24:13Z,3752992625,140,47.3,3752992627,141,16.5,3752992629,212,12.0,3756752815,178,,3752992623,56,Back,3752992631,213,5.2,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872773,22,1,1,1,15,apoawtpvac4zqlancmvw4nk4o,1,48.5,15,2022-09-03T13:34:22.296Z,2022-09-04T04:24:16Z,3756752845,178,,3752992883,141,4.9,3752992887,213,5.9,3752992885,212,17.9,3752992879,56,Right,3752992881,140,64.2,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872813,23,1,1,1,17,apoawtpvac4zqlancmvw4nk4o,1,62.6,5.3,2022-09-03T13:34:23.940Z,2022-09-04T04:24:24Z,3752993099,56,Back,3752993107,212,18.1,3752993105,141,17.1,3756752931,178,,3752993103,140,47.1,3752993109,213,2.7,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872845,24,1,1,1,21,apoawtpvac4zqlancmvw4nk4o,1,46.4,19.8,2022-09-03T13:34:27.654Z,2022-09-04T04:24:30Z,3752993263,140,39.3,3752993269,213,2.2,3756753025,178,,3752993261,56,Back,3752993267,212,12.0,3752993265,141,33.6,,,,,,,yq0cm7vwr0tkv7nvt9vo77bp,B. Pavard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872885,25,1,1,1,23,apoawtpvac4zqlancmvw4nk4o,1,42.8,32.7,2022-09-03T13:34:30.350Z,2022-09-04T04:24:33Z,3752993439,213,6.0,3752993433,140,58.9,3756753053,178,,3752993437,212,17.7,3752993435,141,25.0,3752993431,56,Center,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455589941,1205,43,1,1,24,apoawtpvac4zqlancmvw4nk4o,1,0,0,2022-09-03T13:34:31.013Z,2022-09-04T05:59:04Z,3756833175,144,82,3756833095,178,0,,,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872965,26,1,1,1,26,apoawtpvac4zqlancmvw4nk4o,1,58.8,23.3,2022-09-03T13:34:32.608Z,2022-09-04T04:24:39Z,3752993749,213,5.3,3752993743,140,65.9,3756753097,178,,3752993747,212,13.8,3752993745,141,6.2,3752993741,56,Right,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454872977,27,1,1,1,29,apoawtpvac4zqlancmvw4nk4o,1,60.5,18.5,2022-09-03T13:34:36.157Z,2022-09-04T04:24:43Z,3752993811,141,32.8,3752993805,56,Center,3752993815,213,1.8,3752993813,212,10.0,3752993809,140,58.1,3756753151,178,,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873001,28,1,1,1,30,apoawtpvac4zqlancmvw4nk4o,1,58.1,32.8,2022-09-03T13:34:36.934Z,2022-09-04T04:24:46Z,3752993941,56,Center,3756753183,178,,3752993947,212,11.1,3752993945,141,28.3,3752993943,140,68.3,3752993949,213,6.0,,,,,,,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873005,29,61,1,1,30,apoawtpvac4zqlancmvw4nk4o,1,68.5,28.3,2022-09-03T13:34:37.450Z,2022-09-04T04:24:51Z,3756753231,178,,3752993961,56,Center,,,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873053,30,1,1,1,33,apoawtpvac4zqlancmvw4nk4o,1,71.4,42.8,2022-09-03T13:34:39.684Z,2022-09-04T04:24:54Z,3752994221,212,12.0,3756753243,178,,3752994213,140,68.0,3752994217,141,59.6,3752994223,213,1.9,3752994211,56,Center,,,,,,,1u1u438ql6xrordkb65wsxo7p,K. Coman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873101,31,1,1,1,34,apoawtpvac4zqlancmvw4nk4o,1,70.4,63.3,2022-09-03T13:34:41.549Z,2022-09-04T04:25:02Z,3756753319,178,,3752994509,140,85.8,3752994513,212,19.5,3752994515,213,0.6,3752994507,56,Left,3752994511,141,79.3,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873115,32,1,1,1,37,apoawtpvac4zqlancmvw4nk4o,1,91.2,76.1,2022-09-03T13:34:44.310Z,2022-09-04T04:25:15Z,3752994573,141,64.0,3752994571,140,88.5,3756753435,178,,3752994569,56,Center,3752994577,213,4.4,3752994575,212,8.7,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873117,33,61,1,1,38,apoawtpvac4zqlancmvw4nk4o,0,88.5,64,2022-09-03T13:34:44.799Z,2022-09-04T04:25:19Z,3752994585,56,Center,3756753475,178,,,,,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873127,10,49,1,1,39,a8d2gb2nag8fy0itbuxmcibh2,1,12.1,33.3,2022-09-03T13:34:46.081Z,2022-09-04T04:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873163,11,12,1,1,39,a8d2gb2nag8fy0itbuxmcibh2,1,12.1,33.3,2022-09-03T13:34:46.129Z,2022-09-04T04:25:24Z,3752994767,56,Back,3752994815,167,,3752994773,212,24.2,3752994769,140,9.4,3752994775,213,4.6,3752994771,141,0.0,3756753515,178,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873167,12,5,1,1,43,a8d2gb2nag8fy0itbuxmcibh2,0,11,-1.4,2022-09-03T13:34:50.350Z,2022-09-04T04:25:28Z,3752994793,56,Back,3752995083,233,34,3752994795,347,,,,,,,,,,,,,,,,,1vv29mash2uijx542ssjk666t,R. Khedira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873221,34,5,1,1,43,apoawtpvac4zqlancmvw4nk4o,1,89,101.4,2022-09-03T13:34:50.350Z,2022-09-04T04:25:28Z,3752995037,347,,3752995035,56,Left,3752995039,233,12,,,,,,,,,,,,,,,,bhsdzppop8jwjsxwftizot1t6,J. Musiala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873255,35,1,1,1,45,apoawtpvac4zqlancmvw4nk4o,1,86.7,100,2022-09-03T13:34:52.461Z,2022-09-04T04:25:31Z,3752995195,56,Left,3752995197,140,75.6,3752995203,213,3.4,3752995193,107,,3752995201,212,12.2,3752995199,141,96.5,,,,,,,582uvj0i3dvm0zwbou9q68pgp,A. Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873277,36,1,1,1,48,apoawtpvac4zqlancmvw4nk4o,1,74.1,93.8,2022-09-03T13:34:54.893Z,2022-09-04T04:25:34Z,3752995303,212,15.5,3756753633,178,,3752995299,140,62.6,3752995301,141,79.6,3752995297,56,Left,3752995305,213,3.8,,,,,,,8cho2d1nz18i5o0zt6aysd68l,M. Sabitzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873339,37,1,1,1,50,apoawtpvac4zqlancmvw4nk4o,1,61.5,76,2022-09-03T13:34:57.095Z,2022-09-04T04:25:37Z,3756753669,178,,3752995633,212,23.9,3752995631,141,41.0,3752995637,213,4.8,3752995627,140,63.1,3752995625,56,Center,,,,,,,10zt8rbgbmyqxr1m13wm5gfs9,M. de Ligt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454873379,38,1,1,1,53,apoawtpvac4zqlancmvw4nk4o,1,62.2,35.7,2022-09-03T13:35:00.524Z,2022-09-04T04:25:42Z,3752995815,56,Right,3752995817,140,70.1,3756753741,178,,3752995823,213,5.1,3752995819,141,8.6,3752995821,212,20.2,,,,,,,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
