id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2537298631,4,8,1,0,9,dt4pinj0vw0t0cvz7za6mhmzy,1,21.6,79.4,2023-04-22T16:30:46.637Z,2023-04-23T07:04:01Z,4211132077,383,,4212321435,178,,4209726665,56,Back,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298635,5,49,1,0,10,dt4pinj0vw0t0cvz7za6mhmzy,1,22.3,84.2,2023-04-22T16:30:47.679Z,2023-04-23T07:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298645,6,1,1,0,10,dt4pinj0vw0t0cvz7za6mhmzy,0,22.5,84.5,2023-04-22T16:30:48.232Z,2023-04-23T07:04:48Z,4209726729,140,26.9,4209726733,212,4.6,4209726735,213,6.2,4209726727,56,Back,4209726873,286,,4212322675,178,,4209726731,141,83.8,4209726869,233,8,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,4209726867,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298661,8,74,1,0,11,c5hderjlkcoaze51e5wgvptk,1,74.7,19.8,2023-04-22T16:30:48.656Z,2023-04-23T07:05:00Z,4209726805,56,Right,4212322955,178,,4209726807,285,,4209726887,233,6,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537562261,825,61,1,0,11,c5hderjlkcoaze51e5wgvptk,0,74.9,18.7,2023-04-22T16:30:49.224Z,2023-04-23T07:05:04Z,4211163863,56,Right,4212323107,178,,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978385,937,43,1,0,12,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2023-04-22T16:30:50.339Z,2023-04-23T13:01:38Z,4213373641,233,843,4213375931,144,67,,,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979017,938,67,1,0,12,dt4pinj0vw0t0cvz7za6mhmzy,1,25.5,84.8,2023-04-22T16:30:50.339Z,2023-04-23T16:12:05Z,4213376727,233,849,,,,,,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537978377,843,43,1,0,12,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-04-22T16:30:50.340Z,2023-04-23T13:01:38Z,4213373677,233,937,4213375891,144,67,,,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537979009,849,67,1,0,12,c5hderjlkcoaze51e5wgvptk,0,74.5,15.2,2023-04-22T16:30:50.340Z,2023-04-23T13:01:46Z,4213376751,233,938,,,,,,,,,,,,,,,,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298693,7,61,1,0,12,dt4pinj0vw0t0cvz7za6mhmzy,1,26.9,81.7,2023-04-22T16:30:50.351Z,2023-04-23T16:12:05Z,4212323523,178,,4209726995,56,Back,,,,,,,,,,,,,,,,,,,ebj6t5jqzixrnww1z7qofznu2,K. Adeyemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298721,8,1,1,0,14,dt4pinj0vw0t0cvz7za6mhmzy,1,26,80.3,2023-04-22T16:30:51.739Z,2023-04-23T07:05:30Z,4209727175,141,89.9,4209727169,56,Back,4209727179,212,7.4,4212323881,178,,4209727171,140,29.4,4209727183,213,1.1,,,,,,,7lai6ovwsl01gonutejt4mms5,E. Can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298749,9,1,1,0,17,dt4pinj0vw0t0cvz7za6mhmzy,1,36.1,94.1,2023-04-22T16:30:54.839Z,2023-04-23T07:05:41Z,4209727351,56,Back,4209727357,212,13.2,4209727359,213,3.3,4209727353,140,23.7,4209727355,141,90.5,4212324169,178,,,,,,,,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298767,10,1,1,0,18,dt4pinj0vw0t0cvz7za6mhmzy,1,28.3,89.7,2023-04-22T16:30:56.383Z,2023-04-23T07:05:44Z,4209727469,140,44.7,4209727471,141,75.4,4209727467,56,Back,4209727475,213,5.8,4209727465,155,,4212324265,178,,4209727473,212,19.8,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298805,11,1,1,0,20,dt4pinj0vw0t0cvz7za6mhmzy,0,44.8,75.1,2023-04-22T16:30:57.746Z,2023-04-23T07:05:49Z,4209727681,141,97.1,4209727675,168,,4209727683,212,21.0,4209727677,56,Left,4209727679,140,58.8,4209727685,213,0.8,4212324415,178,,,,,cy0lv5u16obr2ne4xiins43x1,S. Haller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298807,9,49,1,0,23,c5hderjlkcoaze51e5wgvptk,1,34.8,2.9,2023-04-22T16:31:00.923Z,2023-04-23T13:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298865,10,1,1,0,24,c5hderjlkcoaze51e5wgvptk,1,34.8,2.9,2023-04-22T16:31:01.803Z,2023-04-23T07:06:11Z,4209727985,141,26.1,4209727989,213,2.4,4209727981,56,Back,4212324995,178,,4209727987,212,23.0,4209727983,140,18.8,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298919,11,1,1,0,29,c5hderjlkcoaze51e5wgvptk,0,16.3,15.5,2023-04-22T16:31:07.145Z,2023-04-23T07:06:14Z,4209728209,141,37.2,4212325073,178,,4209728211,212,57.2,4209728207,140,68.9,4209728215,1,,4209728205,56,Center,4209728203,155,,4209728213,213,0.3,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298941,12,1,1,0,32,dt4pinj0vw0t0cvz7za6mhmzy,1,31.5,65.5,2023-04-22T16:31:10.376Z,2023-04-23T07:06:25Z,4209728341,212,16.1,4209728339,141,89.0,4212325387,178,,4209728337,140,33.3,4209728343,213,1.5,4209728335,56,Back,4209728333,3,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298947,13,49,1,0,34,dt4pinj0vw0t0cvz7za6mhmzy,1,33.3,89,2023-04-22T16:31:11.953Z,2023-04-23T07:06:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298955,14,1,1,0,35,dt4pinj0vw0t0cvz7za6mhmzy,0,33.3,89.9,2023-04-22T16:31:12.905Z,2023-04-23T07:06:33Z,4209728469,233,12,4209728467,236,,4212325633,178,,4209728473,286,,4209728411,213,0,4209728405,140,36.3,4209728403,56,Back,4209728409,212,3.1,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,4209728407,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537298967,12,74,1,0,35,c5hderjlkcoaze51e5wgvptk,1,64.6,5.8,2023-04-22T16:31:13.014Z,2023-04-23T07:06:45Z,4209728451,56,Right,4212326011,178,,4209728493,233,14,4209728453,285,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299029,13,5,1,0,36,c5hderjlkcoaze51e5wgvptk,0,61.2,-1.6,2023-04-22T16:31:13.872Z,2023-04-23T07:06:50Z,4209728821,233,15,4209728655,56,Right,4209728659,347,,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299057,15,5,1,0,36,dt4pinj0vw0t0cvz7za6mhmzy,1,38.8,101.6,2023-04-22T16:31:13.872Z,2023-04-23T07:06:50Z,4209728803,233,13,4209728749,56,Back,4209728751,347,,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299139,16,1,1,0,41,dt4pinj0vw0t0cvz7za6mhmzy,1,39.1,100,2023-04-22T16:31:19.464Z,2023-04-23T07:06:58Z,4209729191,140,48.3,4209729197,213,5.6,4209729193,141,88.6,4209729189,56,Back,4209729187,107,,4209729195,212,13.0,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299167,17,1,1,0,43,dt4pinj0vw0t0cvz7za6mhmzy,1,48.3,88.4,2023-04-22T16:31:20.687Z,2023-04-23T07:07:05Z,4209729357,141,41.2,4209729351,155,,4209729363,1,,4209729359,212,35.1,4209729361,213,4.3,4209729353,56,Back,4212326481,178,,4209729355,140,34.8,f4qcgzveslklfi8601tep77x1,J. Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299219,18,1,1,0,45,dt4pinj0vw0t0cvz7za6mhmzy,1,34.4,41.2,2023-04-22T16:31:23.325Z,2023-04-23T07:07:16Z,4209729617,140,14.3,4212326807,178,,4209729623,213,3.0,4209729619,141,46.7,4209729613,3,,4209729621,212,21.4,4209729615,56,Back,,,,cl6720rdjeubt0bc3su0qg3qh,J. Ryerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299339,19,1,1,0,49,dt4pinj0vw0t0cvz7za6mhmzy,1,14.6,45.1,2023-04-22T16:31:27.338Z,2023-04-23T07:07:27Z,4209730247,140,23.6,4209730257,213,1.2,4209730249,141,81.5,4209730253,212,26.5,4212327089,178,,4209730245,56,Back,,,,,,,9rjd95oqotnalxmv56v7p1r6d,G. Kobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299393,20,1,1,0,57,dt4pinj0vw0t0cvz7za6mhmzy,1,38.9,80.6,2023-04-22T16:31:34.570Z,2023-04-23T07:07:32Z,4209730523,140,46.9,4212327185,178,,4209730525,141,96.9,4209730521,56,Back,4209730527,212,13.9,4209730529,213,0.9,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299433,21,1,1,1,0,dt4pinj0vw0t0cvz7za6mhmzy,0,54.3,95.1,2023-04-22T16:31:37.965Z,2023-04-23T07:07:36Z,4209730759,1,,4209730741,155,,4212327291,178,,4209730747,140,90.9,4209730749,141,73.9,4209730757,213,5.9,4209730743,56,Center,4209730753,212,41.0,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299467,14,52,1,1,3,c5hderjlkcoaze51e5wgvptk,1,10.5,28,2023-04-22T16:31:41.215Z,2023-04-23T07:07:41Z,4211171261,376,,4212327423,178,,,,,,,,,,,,,,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299609,15,1,1,1,11,c5hderjlkcoaze51e5wgvptk,1,7.3,38.9,2023-04-22T16:31:49.030Z,2023-04-23T07:07:51Z,4209731601,123,,4209731607,141,32.1,4209731611,213,5.7,4209731609,212,8.0,4212327729,178,,4209731603,56,Back,4209731605,140,13.5,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299627,16,1,1,1,11,c5hderjlkcoaze51e5wgvptk,1,13.5,32.1,2023-04-22T16:31:49.055Z,2023-04-23T07:07:59Z,4209731683,56,Back,4209731685,140,14.0,4209731691,213,4.7,4209731687,141,10.0,4209731689,212,15.0,4212327925,178,,,,,,,,8kqmsuo668wpuzoyyxf4o2vo5,M. Hasebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299643,17,1,1,1,14,c5hderjlkcoaze51e5wgvptk,1,14,10,2023-04-22T16:31:51.860Z,2023-04-23T07:08:05Z,4209731761,155,,4209731771,212,28.8,4209731769,141,16.5,4212328153,178,,4209731763,56,Back,4209731765,140,41.1,4209731775,213,0.2,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299707,18,1,1,1,15,c5hderjlkcoaze51e5wgvptk,1,41.1,16.5,2023-04-22T16:31:53.501Z,2023-04-23T07:08:32Z,4209732061,56,Back,4212328989,21,,4209732067,212,10.7,4209732069,213,1.7,4209732063,140,39.5,4212328985,178,,4209732065,141,32.0,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299769,19,1,1,1,17,c5hderjlkcoaze51e5wgvptk,0,39.5,32,2023-04-22T16:31:55.154Z,2023-04-23T07:08:40Z,4209732287,1,,4209732281,141,64.7,4209732275,157,,4212329363,178,,4209732283,212,27.4,4209732277,56,Center,4209732279,140,54.8,4209732285,213,0.9,78e1qvft3ser2tyayjlmemdp1,S. Rode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982939,953,67,1,1,20,dt4pinj0vw0t0cvz7za6mhmzy,1,44.3,36,2023-04-22T16:31:57.903Z,2023-04-23T16:12:05Z,4213397093,233,867,,,,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537982931,867,67,1,1,20,c5hderjlkcoaze51e5wgvptk,0,55.7,64,2023-04-22T16:31:57.904Z,2023-04-23T13:04:57Z,4213397155,233,953,,,,,,,,,,,,,,,,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300745,29,61,1,1,20,dt4pinj0vw0t0cvz7za6mhmzy,1,45.6,34.8,2023-04-22T16:31:57.954Z,2023-04-23T16:12:06Z,4209736829,56,Back,4213400675,178,,,,,,,,,,,,,,,,,,,,7q96z3aaee5jyccb8pjthi8kp,D. Malen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299823,21,1,1,1,21,c5hderjlkcoaze51e5wgvptk,0,51.3,60.9,2023-04-22T16:31:59.347Z,2023-04-23T07:09:37Z,4209732553,141,60.9,4209732555,212,19.4,4212331481,178,,4209732549,56,Center,4209732551,140,69.8,4209732557,213,0,4209732547,155,,,,,7cdiijsvnfc7tafy0zkf4uz9,D. Sow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299785,20,43,1,1,22,c5hderjlkcoaze51e5wgvptk,1,0,0,2023-04-22T16:32:00.270Z,2023-04-22T16:33:01Z,4209732339,56,Center,4209732341,140,51.3,4209732343,141,60.9,4209732347,213,3.8,4209732345,212,4.5,4209737863,144,1,,,,,,,byn8dfwg5zdefrca7wgn32qne,A. Knauff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299827,22,1,1,1,23,dt4pinj0vw0t0cvz7za6mhmzy,0,27.4,33.7,2023-04-22T16:32:00.965Z,2023-04-23T07:09:44Z,4209732577,212,47.5,4209732571,56,Center,4209732569,157,,4209732579,213,0.5,4209732573,140,66.4,4212331625,178,,4209732581,1,,4209732575,141,69.1,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299915,22,1,1,1,29,c5hderjlkcoaze51e5wgvptk,1,38.4,32.7,2023-04-22T16:32:06.841Z,2023-04-23T07:09:49Z,4209733193,56,Back,4209733195,140,18.8,4209733201,213,2.7,4209733197,141,48.8,4209733199,212,23.3,4212331775,178,,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299961,23,1,1,1,32,c5hderjlkcoaze51e5wgvptk,1,18.8,48.8,2023-04-22T16:32:10.349Z,2023-04-23T07:09:56Z,4209733465,140,24.0,4209733463,56,Back,4209733469,212,17.6,4212331985,178,,4209733467,141,24.2,4209733471,213,5.0,,,,,,,7obuhegyo1qcoikt23egcsr85,K. Trapp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537299991,24,1,1,1,35,c5hderjlkcoaze51e5wgvptk,1,24,24.2,2023-04-22T16:32:13.426Z,2023-04-23T07:10:04Z,4209733621,213,5.5,4209733615,140,37.3,4212332165,178,,4209733613,56,Back,4209733619,212,19.7,4209733617,141,3.7,,,,,,,bd4p670s36cp1dh4fadv84qcq,Tuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300041,25,1,1,1,37,c5hderjlkcoaze51e5wgvptk,1,37.3,3.7,2023-04-22T16:32:14.964Z,2023-04-23T07:10:14Z,4209733873,212,12.3,4209733875,213,0.6,4209733867,56,Back,4212332553,178,,4209733871,141,13.4,4209733869,140,47.2,,,,,,,e91s5lp3fvfaav8w8xi7wdx3p,Aurélio Buta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537300055,26,50,1,1,38,c5hderjlkcoaze51e5wgvptk,1,56.5,8.7,2023-04-22T16:32:16.085Z,2023-04-23T07:10:21Z,4209734129,233,23,4209733947,286,,4209733945,56,Right,,,,,,,,,,,,,,,,f5lfo1hz7u5bk494w53arcacq,E. Ebimbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
