id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2511906425,1,34,16,0,0,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-25T13:42:22.231Z,2023-02-25T14:47:19Z,4054317975,59,"20, 17, 14, 47, 4, 24, 7, 28, 21, 27, 37, 1, 5, 6, 23, 25, 42, 44, 49",4054317977,130,2,4054317973,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",4054327375,194,21vfv10e7fh6b2xtcu55ihn11,4054317981,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054317979,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4054317971,30,"4zfgh6wq7svx418tzwf0gfavp, 6dzx3oyd42ql69tqxqvg8mpxx, 21vfv10e7fh6b2xtcu55ihn11, 2hb1dyg1auzdfbi3lg9ysap9m, 3tdsezcgdlm4laybvh4u49cr9, mgwgcv336wb93xvv0pfr6dih, bkonv3y0vn24mpn6j8abjtux, ojqb7kv87o0cidbckgtg1rdh, 8n4b6j21nxf1nf628ugg3xsdl, 6yc09eth94qsachf595dyx6fp, cnf7quyillyf560nh14taliw9, 224uan6ugjt7b2c1zsxrs2pcl, 8w5vjfl9ntyyxzyn2lo8k4dpm, 3saz8njlttx2i4ospcwmmaqga, 8mmecefcbz8wu4jcqqywps5p1, pjbuqt8wiwm2ql2tfvvcn59m, 7smbk83rqjkkcqqduw4vyefx0, 5vgs10pyw2112mna9c9g91zv9, eamrfc3bnv1pm28o24t69tuui",4054530165,197,16228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511907853,1,34,16,0,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-25T13:43:58.404Z,2023-02-25T14:26:34Z,4054325263,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054325265,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4054519947,197,8139,4054325261,130,4,4054325259,59,"1, 2, 6, 27, 4, 5, 32, 31, 33, 20, 39, 7, 8, 12, 16, 22, 23, 29, 38, 40",4054325257,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5",4054328985,194,acxwc7xxrtyssiy390t859kgl,4054325255,30,"bfpax581lm91ebz4xgz40a191, 2mwe6l0eu1tisri3eu26fx8x6, 76h7b6dhpyotolq68f84lqifp, acxwc7xxrtyssiy390t859kgl, 7e7w34imugzsufvytjxytupd5, dodddfi0l5i36vlgbaybhzeqy, 4sd2zs6d5cd4d9n3oo54lglat, d2ykrr75737c8bzlwhjj90vkl, b8if5dg0k9prjik99aiutewh5, 23l48u4w5nj4036whjm3s49gp, aplc9mad75h1k90o3qla9c7l6, 3es8fg7y59lckypu11i68q6s5, azcv772qzdbz1exafx3od6lt5, 53ozrqkupvt2iyi2xg0swf7px, b7cso5zljdvzfila9zd4fz4ve, 6384gzzxuxs6pvmrn8qx4d7u1, eswxx8pxqyuj7rnpvqawpej1l, bjhgmcai5irlexe7oa1g0e5sl, en0a6a574x1yvnk8kdxwub949, 2dxsntw3djezptdjqzu0oxi7e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948085,2,32,1,0,0,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-02-25T14:30:12.424Z,2023-02-25T14:30:16Z,4054536741,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948071,2,32,1,0,0,8q1ul09cygzswb7tb456bmifv,1,0,0,2023-02-25T14:30:12.424Z,2023-02-25T22:14:02Z,4054536681,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948147,3,1,1,0,0,8q1ul09cygzswb7tb456bmifv,1,50,50.1,2023-02-25T14:30:12.484Z,2023-02-26T06:25:13Z,4058061615,178,,4054537089,141,38.8,4054537087,140,32.6,4054537085,56,Back,4054537091,212,19.8,4054537095,279,S,4054537093,213,3.5,,,,2hb1dyg1auzdfbi3lg9ysap9m,M. Olesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948175,4,1,1,0,2,8q1ul09cygzswb7tb456bmifv,1,37.8,33.4,2023-02-25T14:30:15.363Z,2023-02-26T06:25:16Z,4054537249,155,,4054537261,1,,4054537259,213,0.7,4058061693,178,,4054537251,56,Left,4054537255,141,85.9,4054537253,140,75.2,4054537257,212,53.1,3tdsezcgdlm4laybvh4u49cr9,T. Hübers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948187,5,44,1,0,6,8q1ul09cygzswb7tb456bmifv,1,73.6,89.7,2023-02-25T14:30:18.487Z,2023-02-26T10:10:45Z,4054537309,286,,4054537327,233,3,4054537307,56,Left,,,,,,,,,,,,,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948181,3,44,1,0,6,a8l3w3n0j99qjlsxj3jnmgkz1,0,26.4,10.3,2023-02-25T14:30:18.488Z,2023-02-26T06:25:20Z,4054537289,56,Back,4054537375,233,5,4054537291,285,,,,,,,,,,,,,,,,,2mwe6l0eu1tisri3eu26fx8x6,K. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948205,6,1,1,0,6,8q1ul09cygzswb7tb456bmifv,0,75.2,85.9,2023-02-25T14:30:18.573Z,2023-02-26T10:10:45Z,4054537413,213,4.9,4058061813,388,,4054537409,141,67.0,4054537411,212,13.0,4054537405,56,Center,4054537403,3,,4054537407,140,77.0,,,,6yc09eth94qsachf595dyx6fp,D. Selke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511948233,4,1,1,0,7,a8l3w3n0j99qjlsxj3jnmgkz1,1,25.9,27,2023-02-25T14:30:19.695Z,2023-02-26T06:25:26Z,4054537561,141,14.7,4054537559,140,35.0,4058062031,388,,4054537563,212,12.7,4054537565,213,5.6,4054537557,56,Back,4054537555,3,,,,,d2ykrr75737c8bzlwhjj90vkl,Y. Gerhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
