id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,keyPass,qualifier/13/value,assist,qualifier/15/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId
2533168737,5,1,1,0,8,f0w62l8zql3tukxsy8fqwp72x,1,56.9,26.1,2023-04-14T18:31:21.019Z,2023-04-15T03:52:16Z,4187863105,213,5.4,4187863103,212,16.9,4187863095,3,,4187863099,140,67.6,4187863097,56,Right,4187863101,141,7.6,4188859249,178,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168777,6,1,1,0,10,f0w62l8zql3tukxsy8fqwp72x,1,69.4,7.3,2023-04-14T18:31:23.287Z,2023-04-15T03:52:21Z,4187863367,141,7.4,4187863369,212,16.2,4187863359,56,Right,4188859329,178,,4187863361,140,84.8,4187863371,213,0.0,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168783,7,1,1,0,14,f0w62l8zql3tukxsy8fqwp72x,0,95.9,12.2,2023-04-14T18:31:26.689Z,2023-04-15T03:52:27Z,4187863423,212,1.1,4188533261,225,,4187863413,2,,4187863425,213,1.9,4188533263,386,,4187863421,141,13.8,4188859457,178,,4187863417,56,Right,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,4187863419,140,95.6,4187863427,236,4187863429,233,5,4188533245,20,4187863433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168771,5,12,1,0,14,cz4a6wmzx2obyisadhgaccx7b,1,3.9,84.1,2023-04-14T18:31:26.767Z,2023-04-15T03:52:31Z,4187863449,233,7,4187863327,185,,4187863329,56,Back,4188859505,178,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168785,6,5,1,0,16,cz4a6wmzx2obyisadhgaccx7b,0,3.2,102,2023-04-14T18:31:29.386Z,2023-04-15T03:52:37Z,4187863971,233,8,4187863437,347,,4187863435,56,Back,,,,,,,,,,,,,,,,9taxidttdt94nmvc3mqhqq0ut,A. Král,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168861,8,5,1,0,16,f0w62l8zql3tukxsy8fqwp72x,1,96.8,-2,2023-04-14T18:31:29.386Z,2023-04-15T03:52:37Z,4187863937,347,,4187863935,56,Right,4187863941,233,6,,,,,,,,,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168969,9,1,1,0,38,f0w62l8zql3tukxsy8fqwp72x,1,89.3,0,2023-04-14T18:31:51.438Z,2023-04-15T03:52:41Z,4187864541,141,17.4,4187864545,213,1.5,4187864543,212,12.4,4187864535,107,,4187864539,140,89.9,4187864537,56,Right,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533168995,10,1,1,0,39,f0w62l8zql3tukxsy8fqwp72x,1,90.3,18.3,2023-04-14T18:31:52.445Z,2023-04-15T03:52:47Z,4187864725,56,Center,4187864727,140,86.5,4187864729,141,30.1,4187864731,212,9.0,4187864723,168,,4187864733,213,2.0,4187864721,3,,4188859719,388,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169003,11,1,1,0,41,f0w62l8zql3tukxsy8fqwp72x,1,87.5,24.8,2023-04-14T18:31:54.323Z,2023-04-15T03:52:53Z,4187864771,140,90.2,4187864775,212,7.4,4187864769,56,Right,4187864777,213,5.1,4187864773,141,14.7,4188859861,178,,,,,,,,eg9xhi6wfp1duf01pcsn8vfmd,L. Tousart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169011,12,1,1,0,43,f0w62l8zql3tukxsy8fqwp72x,1,88.6,15.9,2023-04-14T18:31:56.196Z,2023-04-15T03:53:00Z,4187864827,140,91.5,4187864829,141,4.8,4187864825,56,Right,4187864837,213,5.1,4188859969,178,,4187864833,212,8.1,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169017,7,45,1,0,45,cz4a6wmzx2obyisadhgaccx7b,0,10,86.1,2023-04-14T18:31:57.651Z,2023-04-15T03:53:09Z,4187864889,233,13,4187864857,56,Back,4187864859,285,,,,,,,,,,,,,,,,,w2jovd0ta6to004lvlri5gtm,H. Matriciani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169021,13,3,1,0,45,f0w62l8zql3tukxsy8fqwp72x,1,90,13.9,2023-04-14T18:31:57.651Z,2023-04-15T03:53:08Z,4187864881,233,7,4188534691,464,,4188860111,178,,4187864873,56,Right,4187864875,286,,,,,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169025,14,1,1,0,46,f0w62l8zql3tukxsy8fqwp72x,0,87,16.7,2023-04-14T18:31:59.201Z,2023-04-15T03:53:13Z,4187864913,140,87.5,4188534769,223,,4187864915,141,19.8,4187864959,236,,4188860187,178,,4187864907,2,,4187864911,56,Right,4188534789,72,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,4187864919,213,1.3,4187864917,212,4187864965,286,,4187864961,233,,,2.2,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169029,8,12,1,0,46,cz4a6wmzx2obyisadhgaccx7b,1,14.1,81.2,2023-04-14T18:31:59.315Z,2023-04-15T03:53:23Z,4187864937,185,,4187864939,56,Back,4188860385,178,,4187864971,233,14,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169131,9,27,1,0,50,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-14T18:32:03.475Z,2023-04-15T03:53:39Z,4187865535,233,15,4187865509,201,,4187865511,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169105,15,27,1,0,50,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-04-14T18:32:03.475Z,2023-04-15T03:53:40Z,4187865375,40,,4187865539,233,9,4187865373,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169189,10,28,1,1,16,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-14T18:32:28.913Z,2023-04-15T03:53:53Z,4187865895,55,9,4187866043,233,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169215,16,28,1,1,16,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-04-14T18:32:28.913Z,2023-04-15T03:53:54Z,4187866023,55,15,4187866075,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169275,17,68,1,1,17,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-04-14T18:32:29.840Z,2023-04-15T03:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169289,11,68,1,1,17,cz4a6wmzx2obyisadhgaccx7b,0,0,0,2023-04-14T18:32:29.983Z,2023-04-15T03:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169351,18,1,1,1,21,f0w62l8zql3tukxsy8fqwp72x,1,70.5,6.1,2023-04-14T18:32:33.695Z,2023-04-15T03:54:01Z,4187866771,141,29.5,4187866773,212,29.9,4188861021,178,,4187866775,213,2.6,4187866769,140,46.4,4187866767,56,Back,,,,,,,djggrnjp9s4p2mlbzhx6arbh1,M. Richter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169377,19,1,1,1,24,f0w62l8zql3tukxsy8fqwp72x,1,43.9,34.8,2023-04-14T18:32:36.944Z,2023-04-15T03:54:05Z,4187866865,213,1.6,4188861137,178,,4187866859,140,42.3,4187866857,56,Back,4187866863,212,21.5,4187866861,141,66.3,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169429,20,1,1,1,26,f0w62l8zql3tukxsy8fqwp72x,1,42.3,66.3,2023-04-14T18:32:39.167Z,2023-04-15T03:57:03Z,4187867221,213,3.7,4187867219,212,19.7,4187867217,141,51.9,4187867215,140,26.0,4188863359,178,,4187867213,56,Back,,,,,,,6mijfayg3juwbk0u95h9gd8x6,M. Dárdai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169541,21,2,1,1,29,f0w62l8zql3tukxsy8fqwp72x,1,26.4,52.7,2023-04-14T18:32:42.278Z,2023-04-15T03:57:10Z,4188863433,178,,4187867893,141,55.8,4187867891,140,67.0,4187867889,56,Center,4187867887,1,,4187867885,7,a7x5shoc3g4ne9has4hys20ut,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169507,13,55,1,1,29,cz4a6wmzx2obyisadhgaccx7b,1,35.9,43.1,2023-04-14T18:32:42.279Z,2023-04-15T03:57:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169453,12,43,1,1,32,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-14T18:32:45.542Z,2023-04-14T18:32:49Z,4187867353,56,Back,4187867587,144,44,4187867355,285,0,,,,,,,,,,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169707,14,1,1,1,54,cz4a6wmzx2obyisadhgaccx7b,1,30.4,40.6,2023-04-14T18:33:06.929Z,2023-04-15T03:57:16Z,4187868861,56,Back,4187868863,140,32.6,4188863495,178,,4187868857,5,,4187868859,241,,4187868867,212,13.8,4187868869,213,4.9,4187868865,141,20.6,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169759,15,1,1,1,56,cz4a6wmzx2obyisadhgaccx7b,1,32.6,20.6,2023-04-14T18:33:09.205Z,2023-04-15T03:57:21Z,4187869147,212,15.4,4187869149,213,2.1,4188863539,178,,4187869139,140,25.0,4187869137,56,Back,4187869141,141,40.0,,,,,,,8n0dskalmx94ofiq6jewa22tx,D. Latza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169795,16,1,1,1,59,cz4a6wmzx2obyisadhgaccx7b,1,26.3,52.4,2023-04-14T18:33:12.247Z,2023-04-15T03:57:24Z,4187869323,212,26.2,4187869325,213,1.3,4188863555,178,,4187869317,56,Back,4187869319,140,32.5,4187869321,141,89.7,,,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169855,17,1,1,2,2,cz4a6wmzx2obyisadhgaccx7b,1,32.2,90.9,2023-04-14T18:33:15.520Z,2023-04-15T03:57:29Z,4188863597,178,,4187869621,56,Left,4187869623,140,59.0,4187869619,155,,4187869629,213,0.0,4187869627,212,28.2,4187869625,141,92.9,,,,bjjll8tgbxink1ly3gmw5w4ph,M. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169859,18,61,1,2,4,cz4a6wmzx2obyisadhgaccx7b,0,59,92.9,2023-04-14T18:33:17.547Z,2023-04-15T03:57:37Z,4188863693,178,,4187869657,56,Left,4188863691,21,,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169875,19,5,1,2,6,cz4a6wmzx2obyisadhgaccx7b,0,62.6,100.8,2023-04-14T18:33:19.006Z,2023-04-15T03:57:43Z,4187870221,233,22,4187869717,347,,4187869715,56,Left,,,,,,,,,,,,,,,,6b7p3ncup75mpop91n0u1mw2d,M. Bülter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169957,22,5,1,2,6,f0w62l8zql3tukxsy8fqwp72x,1,37.4,-0.8,2023-04-14T18:33:19.006Z,2023-04-15T03:57:43Z,4187870173,347,,4187870171,56,Back,4187870175,233,19,,,,,,,,,,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169991,23,1,1,2,17,f0w62l8zql3tukxsy8fqwp72x,0,40.9,0,2023-04-14T18:33:30.255Z,2023-04-15T03:57:49Z,4187870395,213,0.8,4187870397,1,,4187870391,141,21.9,4187870387,56,Center,4187870393,212,22.0,4187870389,140,55.5,4187870385,107,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170015,21,1,1,2,19,cz4a6wmzx2obyisadhgaccx7b,1,40.5,77.2,2023-04-14T18:33:32.044Z,2023-04-15T03:57:55Z,4187870521,3,,4188863911,388,,4187870527,141,62.4,4187870529,212,21.0,4187870525,140,58.1,4187870531,213,5.8,4187870523,56,Center,,,,bjjll8tgbxink1ly3gmw5w4ph,M. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169993,20,43,1,2,20,cz4a6wmzx2obyisadhgaccx7b,1,0,0,2023-04-14T18:33:32.709Z,2023-04-14T22:04:38Z,4187870403,285,0,4187870451,233,24,4187870401,56,Back,4188537451,144,44,,,,,,,,,,,,,bjjll8tgbxink1ly3gmw5w4ph,M. Kamiński,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533169995,24,43,1,2,20,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2023-04-14T18:33:32.710Z,2023-04-14T22:04:40Z,4188537455,144,44,4187870415,286,0,4187870413,56,Center,,,,,,,,,,,,,,,,a7x5shoc3g4ne9has4hys20ut,S. Jovetić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170019,22,49,1,2,21,cz4a6wmzx2obyisadhgaccx7b,1,58.5,63.9,2023-04-14T18:33:33.694Z,2023-04-15T03:57:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8prrhz0d1i4vxkhgro8p42bxl,T. Skarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170057,23,50,1,2,24,cz4a6wmzx2obyisadhgaccx7b,1,75.6,68.9,2023-04-14T18:33:36.809Z,2023-04-15T03:58:10Z,4187870741,56,Center,4187870985,233,25,4187870743,286,,,,,,,,,,,,,,,,,8prrhz0d1i4vxkhgro8p42bxl,T. Skarke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170087,25,7,1,2,24,f0w62l8zql3tukxsy8fqwp72x,0,24.4,31.1,2023-04-14T18:33:37.530Z,2023-04-15T03:58:16Z,4187870903,56,Back,4187870969,233,23,4188864183,178,,4188537813,384,,4187870905,285,,,,,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170119,24,16,1,2,28,cz4a6wmzx2obyisadhgaccx7b,1,80.6,63.3,2023-04-14T18:33:41.086Z,2023-04-15T03:58:26Z,4187871595,374,2023-04-14 19:33:39.928,4188864281,178,,4187874195,230,98.1,4187874191,215,,4188537941,395,98.0,4187874183,120,,4187871591,20,,4187871599,375,02:27.318,8prrhz0d1i4vxkhgro8p42bxl,T. Skarke,4187874199,138,,4187874187,102,4187871107,18,,4187874201,275,4187874193,458,46.5,,4187874181,113,4188537943,396,49.8,4187874185,81,4187871105,22,4187874197,231,50.4,4187874189,103,30.4,4187871109,56,Center,,,,,,,,
2533170773,26,1,1,3,31,f0w62l8zql3tukxsy8fqwp72x,1,51.5,46.1,2023-04-14T18:34:43.720Z,2023-04-15T03:58:35Z,4187874837,56,Back,4187874839,140,33.4,4188864293,178,,4187874841,141,51.9,4188160981,189,,4187874843,212,19.4,4187874845,213,2.9,4187874847,279,G,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170787,27,1,1,3,33,f0w62l8zql3tukxsy8fqwp72x,1,33.4,51.9,2023-04-14T18:34:45.739Z,2023-04-15T03:58:32Z,4187874895,56,Center,4187874897,140,59.5,4187874899,141,48.5,4187874903,213,6.2,4187874901,212,27.5,4188864375,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170805,28,1,1,3,34,f0w62l8zql3tukxsy8fqwp72x,1,55,49.3,2023-04-14T18:34:47.499Z,2023-04-15T03:58:40Z,4188864493,178,,4187875039,212,10.4,4187875037,141,34.2,4187875035,140,53.4,4187875041,213,4.6,4187875033,56,Center,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533170819,29,1,1,3,36,f0w62l8zql3tukxsy8fqwp72x,0,54.7,35.1,2023-04-14T18:34:49.468Z,2023-04-15T03:58:46Z,4187875111,212,19.4,4187875105,56,Center,4188864597,178,,4187875109,141,25.2,4187875107,140,72.0,4187875113,213,5.9,,,,,,,b8i5atg67th49tfd1xeh6z9hx,T. Ciğerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
