id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/21/id,qualifier/21/qualifierId
2518300239,116,1,1,6,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,64.4,24,2023-03-11T14:37:15.089Z,2023-03-12T02:04:39Z,4088144381,56,Center,4088144383,140,61.1,4091137483,178,,4088144385,141,63.1,4088144387,212,26.8,4088144389,213,1.7,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300319,117,1,1,6,50,9gefq4dz9b2hl8rqrxwrlrzmp,1,65.3,65.4,2023-03-11T14:37:18.154Z,2023-03-12T02:04:45Z,4088144757,56,Left,4088144759,140,79.6,4088144765,213,0.9,4088144763,212,24.9,4088144761,141,94.7,4091137823,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300349,118,1,1,6,56,9gefq4dz9b2hl8rqrxwrlrzmp,1,78.7,79,2023-03-11T14:37:23.592Z,2023-03-12T02:04:53Z,4088144949,212,13.1,4091138397,178,,4088144947,141,59.8,4088144945,140,77.5,4088144943,56,Center,4088144951,213,4.6,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300367,119,1,1,6,56,9gefq4dz9b2hl8rqrxwrlrzmp,0,77.4,59.8,2023-03-11T14:37:24.275Z,2023-03-12T07:42:39Z,4091138671,178,,4088145041,212,15.3,4088145043,213,0.2,4088145033,155,,4088145035,56,Center,4088145037,140,91.8,4088145039,141,63.3,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300447,45,43,1,6,59,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-03-11T14:37:26.571Z,2023-03-11T14:41:13Z,4088145449,56,Back,4088167035,144,12,4088145457,213,6.3,4088145455,212,6.5,4088145453,141,37.4,4088145451,140,14.4,,,,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300463,46,1,1,7,2,go76xxm0xyfgqt1h6tcrtimm,1,13.8,37.3,2023-03-11T14:37:30.280Z,2023-03-12T02:05:14Z,4088145551,213,5.8,4091139717,388,,4088145545,140,26.8,4088166891,3,,4088145543,56,Back,4088145549,212,15.6,4088145547,141,26.2,,,,70tsvrcmklvp4ecdhxlugf8ix,K. Itakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300519,47,49,1,7,5,go76xxm0xyfgqt1h6tcrtimm,1,27,21.1,2023-03-11T14:37:32.321Z,2023-03-12T02:05:45Z,,,,,,,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300525,48,61,1,7,5,go76xxm0xyfgqt1h6tcrtimm,0,26.5,20.9,2023-03-11T14:37:32.337Z,2023-03-12T02:05:53Z,4091142117,178,,4088145819,56,Back,,,,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300537,120,1,1,7,6,9gefq4dz9b2hl8rqrxwrlrzmp,0,73.3,81.7,2023-03-11T14:37:33.376Z,2023-03-12T02:05:57Z,4088145857,213,3.8,4088145853,141,80.4,4088145849,56,Left,4088146015,286,,4091142409,178,,4088146011,233,49,4088145855,212,1.4,4088145851,140,72.3,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,4088146009,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300555,49,74,1,7,6,go76xxm0xyfgqt1h6tcrtimm,1,24.3,20,2023-03-11T14:37:33.412Z,2023-03-12T02:06:00Z,4091142611,178,,4088146025,233,120,4088145899,285,,4088145897,56,Back,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300603,50,1,1,7,7,go76xxm0xyfgqt1h6tcrtimm,1,23.8,19.9,2023-03-11T14:37:34.510Z,2023-03-12T02:06:06Z,4088146145,56,Back,4088146147,140,19.3,4091143095,178,,4088146149,141,19.7,4088146153,213,3.2,4088146151,212,4.7,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300753,51,1,1,7,8,go76xxm0xyfgqt1h6tcrtimm,0,19.4,19.6,2023-03-11T14:37:35.523Z,2023-03-12T02:06:14Z,4088146895,213,0.1,4088146879,157,,4088146899,1,,4091143281,178,,4088146885,141,24.4,4088146881,56,Center,4088146883,140,63.7,4088146889,212,46.6,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300685,121,49,1,7,13,9gefq4dz9b2hl8rqrxwrlrzmp,1,33,68.7,2023-03-11T14:37:40.470Z,2023-03-12T05:44:09Z,,,,,,,,,,,,,,,,,,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300715,122,1,1,7,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,33,68.7,2023-03-11T14:37:41.423Z,2023-03-12T02:06:26Z,4088146695,213,0.3,4088146693,212,4.0,4088146689,141,70.6,4088146687,140,36.6,4091144413,178,,4088146683,56,Back,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300745,123,1,1,7,15,9gefq4dz9b2hl8rqrxwrlrzmp,1,36.6,70.6,2023-03-11T14:37:43.281Z,2023-03-12T02:06:30Z,4091144639,178,,4088146831,141,87.6,4088146833,212,15.4,4088146829,140,46.3,4088146827,56,Back,4088146835,213,0.8,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300793,124,1,1,7,18,9gefq4dz9b2hl8rqrxwrlrzmp,1,46.3,87.6,2023-03-11T14:37:46.050Z,2023-03-12T02:06:34Z,4088147109,212,12.0,4088147107,141,82.8,4088147105,140,57.3,4088147111,213,6.0,4088147099,56,Left,4091144897,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300809,125,1,1,7,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,57.5,82.6,2023-03-11T14:37:48.384Z,2023-03-12T02:06:38Z,4088147165,141,81.0,4088147163,140,63.1,4088147161,56,Left,4088147169,213,6.1,4091145245,178,,4088147167,212,6.0,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300825,126,1,1,7,22,9gefq4dz9b2hl8rqrxwrlrzmp,1,63.1,81.5,2023-03-11T14:37:49.471Z,2023-03-12T02:06:42Z,4088147267,213,1.8,4088147261,140,60.8,4088147263,141,96.3,4088147265,212,10.3,4088147259,56,Left,4091145515,178,,,,,,,,ckox9w95duwhmt72xxk7lt2vp,E. Forsberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300873,127,1,1,7,23,9gefq4dz9b2hl8rqrxwrlrzmp,1,58.9,96.5,2023-03-11T14:37:51.201Z,2023-03-12T02:06:46Z,4088147501,213,3.4,4088147495,140,42.6,4091145813,178,,4088147493,56,Back,4088147499,212,17.9,4088147497,141,88.7,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300923,128,1,1,7,26,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.7,86.8,2023-03-11T14:37:53.632Z,2023-03-12T02:06:50Z,4091146183,178,,4088147871,213,4.4,4088147867,141,59.0,4088147869,212,19.7,4088147863,56,Back,4088147865,140,37.3,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518300983,129,1,1,7,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,37.5,57.2,2023-03-11T14:37:56.161Z,2023-03-12T02:06:53Z,4091146359,178,,4088148131,213,5.0,4088148125,140,42.9,4088148123,56,Back,4088148129,212,21.2,4088148127,141,27.2,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301025,130,1,1,7,31,9gefq4dz9b2hl8rqrxwrlrzmp,1,42.9,27.2,2023-03-11T14:37:58.536Z,2023-03-12T02:06:56Z,4088148289,140,55.2,4088148287,56,Center,4091146569,178,,4088148295,213,0.3,4088148291,141,32.5,4088148293,212,13.4,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301075,131,1,1,7,33,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.1,32.5,2023-03-11T14:38:00.377Z,2023-03-12T02:07:01Z,4088148495,140,45.0,4088148493,56,Back,4088148499,212,13.6,4088148497,141,45.0,4091146871,178,,4088148501,213,2.5,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301161,132,1,1,7,35,9gefq4dz9b2hl8rqrxwrlrzmp,0,45,45,2023-03-11T14:38:02.977Z,2023-03-12T02:07:04Z,4088148945,155,,4088148963,1,,4088148949,56,Left,4088148961,213,0.4,4088148953,140,100.0,4088148957,141,79.2,4091147081,178,,4088148959,212,63.6,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301165,52,56,1,7,40,go76xxm0xyfgqt1h6tcrtimm,1,0,0,2023-03-11T14:38:07.523Z,2023-03-12T02:07:08Z,4088148983,56,Back,,,,,,,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301179,53,5,1,7,40,go76xxm0xyfgqt1h6tcrtimm,1,-0.8,23.6,2023-03-11T14:38:08.253Z,2023-03-12T02:07:09Z,4088149031,56,Back,4088149033,346,,4088149059,233,133,,,,,,,,,,,,,,,,43eq31reskwn9veb3vickralm,J. Scally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301169,133,5,1,7,40,9gefq4dz9b2hl8rqrxwrlrzmp,0,100.8,76.4,2023-03-11T14:38:08.253Z,2023-03-12T02:07:09Z,4088148999,56,Center,4088149063,233,53,4088149001,346,,,,,,,,,,,,,,,,,1qthvf5krys0pzk24h8wtr9at,K. Laimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301947,54,1,1,8,17,go76xxm0xyfgqt1h6tcrtimm,0,4.6,50.9,2023-03-11T14:38:45.088Z,2023-03-12T02:07:26Z,4088152839,141,59.3,4088152837,140,65.6,4088152835,56,Center,4088152833,124,,4088152849,74,,4088152845,1,,4088152841,212,64.3,4088152843,213,0.1,slsd8022q9s3uugsafaqt2ol,T. Sippel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301943,134,44,1,8,21,9gefq4dz9b2hl8rqrxwrlrzmp,1,35.9,37.4,2023-03-11T14:38:48.795Z,2023-03-12T05:41:18Z,4088153055,233,55,4088152819,285,,4088152817,56,Back,,,,,,,,,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518301967,55,44,1,8,21,go76xxm0xyfgqt1h6tcrtimm,0,64.1,62.6,2023-03-11T14:38:48.796Z,2023-03-12T02:07:38Z,4088152911,286,,4088152943,233,134,4088152909,56,Center,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518304427,161,1,1,8,21,9gefq4dz9b2hl8rqrxwrlrzmp,0,37.4,38.4,2023-03-11T14:38:48.863Z,2023-03-12T05:41:18Z,4088165459,3,,4091149483,388,,4088165465,141,38.4,4088165463,140,38.9,4088165461,56,Back,4088165469,213,0,4088165467,212,1.6,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302011,56,61,1,8,21,go76xxm0xyfgqt1h6tcrtimm,1,63.4,60.9,2023-03-11T14:38:48.877Z,2023-03-12T02:07:51Z,4091149941,388,,4091149937,21,,4088153081,56,Center,,,,,,,,,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302017,57,61,1,8,22,go76xxm0xyfgqt1h6tcrtimm,0,62.9,68.6,2023-03-11T14:38:50.027Z,2023-03-12T02:08:00Z,4088153125,56,Center,4091150375,178,,,,,,,,,,,,,,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302027,135,49,1,8,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.9,14.6,2023-03-11T14:38:51.550Z,2023-03-12T02:08:04Z,,,,,,,,,,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302073,136,1,1,8,24,9gefq4dz9b2hl8rqrxwrlrzmp,1,39.9,14.6,2023-03-11T14:38:51.669Z,2023-03-12T02:08:07Z,4088153377,212,18.1,4088153379,213,6.0,4088153371,56,Right,4088153373,140,56.5,4088153375,141,7.5,4091150771,178,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302079,137,1,1,8,26,9gefq4dz9b2hl8rqrxwrlrzmp,0,57.1,7.1,2023-03-11T14:38:53.839Z,2023-03-12T02:08:15Z,4088153407,141,8.4,4088153669,236,,4088153409,212,1.3,4088153403,56,Right,4088153411,213,0.8,4088153405,140,58.0,4091151321,178,,4088153671,233,58,dhhmffih4gl51nlu92hfctqs5,André Silva,4088153675,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302115,58,74,1,8,26,go76xxm0xyfgqt1h6tcrtimm,1,45.8,96.9,2023-03-11T14:38:53.920Z,2023-03-12T02:08:17Z,4088153587,56,Back,4091151437,178,,4088153589,285,,4088153683,233,137,,,,,,,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302141,59,5,1,8,28,go76xxm0xyfgqt1h6tcrtimm,0,43.6,101.4,2023-03-11T14:38:55.687Z,2023-03-12T02:08:26Z,4088154205,233,138,4088153713,347,,4088153711,56,Back,,,,,,,,,,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302235,138,5,1,8,28,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.4,-1.4,2023-03-11T14:38:55.687Z,2023-03-12T02:08:25Z,4088154161,347,,4088154159,56,Right,4088154195,233,59,,,,,,,,,,,,,,,,dhhmffih4gl51nlu92hfctqs5,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302263,139,1,1,8,32,9gefq4dz9b2hl8rqrxwrlrzmp,1,55.7,0,2023-03-11T14:38:59.613Z,2023-03-12T02:08:37Z,4088154399,107,,4088154411,1,,4088154403,140,34.1,4088154401,56,Back,4088154405,141,21.0,4088154407,212,27.5,4088154409,213,2.5,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302307,140,1,1,8,35,9gefq4dz9b2hl8rqrxwrlrzmp,1,33.3,26.1,2023-03-11T14:39:03.034Z,2023-03-12T02:08:45Z,4088154645,212,22.5,4088154643,141,59.2,4088154641,140,34.1,4088154639,56,Back,4088154647,213,1.5,4091152817,178,,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302367,141,1,1,8,38,9gefq4dz9b2hl8rqrxwrlrzmp,1,37,62.9,2023-03-11T14:39:05.850Z,2023-03-12T02:08:50Z,4088154951,1,,4088154941,56,Left,4088154943,140,59.2,4088154945,141,95.4,4088154947,212,32.1,4091153069,178,,4088154949,213,0.8,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302413,142,1,1,8,41,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.8,93.6,2023-03-11T14:39:08.727Z,2023-03-12T02:08:55Z,4088155165,56,Back,4091153333,178,,4088155169,141,80.8,4088155167,140,44.4,4088155171,212,15.7,4088155173,213,3.7,,,,,,,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302437,143,1,1,8,44,9gefq4dz9b2hl8rqrxwrlrzmp,1,43.5,73.1,2023-03-11T14:39:11.727Z,2023-03-12T02:08:59Z,4091153495,178,,4088155295,56,Back,4088155301,212,6.0,4088155303,213,5.1,4088155299,141,65.1,4088155297,140,45.8,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302485,144,1,1,8,45,9gefq4dz9b2hl8rqrxwrlrzmp,1,45.7,65.8,2023-03-11T14:39:13.060Z,2023-03-12T02:09:04Z,4088155525,212,6.5,4088155523,141,73.7,4088155521,140,42.2,4088155519,56,Back,4091153695,178,,4088155527,213,2.2,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302639,145,1,1,8,47,9gefq4dz9b2hl8rqrxwrlrzmp,1,40.8,70,2023-03-11T14:39:15.172Z,2023-03-12T02:09:08Z,4088156325,212,26.3,4088156323,141,31.4,4088156321,140,40.1,4088156327,213,4.7,4088156319,56,Back,4091153853,178,,,,,,,,9prtaifv6stlujgywgq4wd08a,J. Gvardiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302679,146,1,1,8,54,9gefq4dz9b2hl8rqrxwrlrzmp,1,56.1,15.5,2023-03-11T14:39:22.108Z,2023-03-12T02:09:17Z,4088156569,56,Right,4091154287,178,,4088156577,213,5.7,4088156575,212,14.0,4088156573,141,4.8,4088156571,140,67.5,,,,,,,eapihgte8ydc4g6hzygsx2e39,W. Orbán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302773,147,1,1,8,57,9gefq4dz9b2hl8rqrxwrlrzmp,1,72.7,5.3,2023-03-11T14:39:24.957Z,2023-03-12T05:44:30Z,4088157075,56,Right,4088157077,140,68.1,4091154575,178,,4088157079,141,19.8,4088157083,213,2.0,4088157081,212,11.0,,,,,,,3isbv9egu9vzxnna4ix8gcudx,B. Henrichs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302779,148,50,1,9,1,9gefq4dz9b2hl8rqrxwrlrzmp,1,66,16.8,2023-03-11T14:39:28.319Z,2023-03-12T02:10:27Z,4088157105,286,,4088157325,233,60,4088157103,56,Right,,,,,,,,,,,,,,,,7o3fumeufgigw092b7i5n4f6x,A. Haidara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302815,60,7,1,9,1,go76xxm0xyfgqt1h6tcrtimm,1,34,83.2,2023-03-11T14:39:28.324Z,2023-03-12T02:10:12Z,4088157267,285,,4091155415,178,,4090188139,384,,4088157287,233,148,4088157265,56,Back,,,,,,,,,,514es9hzl2skv9dl5cofgkogl,F. Neuhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302817,61,49,1,9,1,go76xxm0xyfgqt1h6tcrtimm,1,37.4,83.9,2023-03-11T14:39:28.881Z,2023-03-12T07:42:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302905,62,1,1,9,6,go76xxm0xyfgqt1h6tcrtimm,1,56.2,55.4,2023-03-11T14:39:34.097Z,2023-03-12T02:10:55Z,4088157725,212,8.7,4091159813,389,,4088157723,141,55.1,4088157727,213,6.3,4088157719,140,64.5,4088157715,56,Center,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302949,63,1,1,9,8,go76xxm0xyfgqt1h6tcrtimm,1,67.3,60.9,2023-03-11T14:39:35.777Z,2023-03-12T02:11:00Z,4088157935,213,1.2,4088157933,212,19.8,4088157931,141,88.5,4091160103,178,,4088157927,56,Left,4088157929,140,73.3,,,,,,,7kjhx78gpi6m3r4j1b4jdyh91,J. Hofmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518302965,64,1,1,9,12,go76xxm0xyfgqt1h6tcrtimm,0,87.3,80.1,2023-03-11T14:39:39.609Z,2023-03-12T02:11:10Z,4088158017,140,88.3,4088158019,141,72.8,4088158015,56,Center,4088158023,213,4.9,4088158021,212,5.1,4091160735,178,,,,,,,,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303001,149,8,1,9,12,9gefq4dz9b2hl8rqrxwrlrzmp,1,14.1,23.4,2023-03-11T14:39:39.868Z,2023-03-12T02:11:13Z,4091161003,178,,4090188929,384,,4088158179,56,Back,,,,,,,,,,,,,,,,avh60ensgiwz1qalvn1bbqkfd,D. Szoboszlai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303045,65,15,1,9,14,go76xxm0xyfgqt1h6tcrtimm,1,95.9,65.1,2023-03-11T14:39:41.868Z,2023-03-12T02:11:21Z,4090189875,65,,4088161343,458,,4091161345,178,,4088161347,147,55.6,4088161333,76,,4088160823,20,,4088161337,103,18.4,4088161345,146,98.5,66nvc8a4kd3cyeyj3i474cudx,M. Thuram,4088158369,56,Center,4088160859,233,4088158365,22,4088161335,102,52.9,,150,4088161339,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303059,150,10,1,9,14,9gefq4dz9b2hl8rqrxwrlrzmp,1,1.2,44.5,2023-03-11T14:39:42.188Z,2023-03-12T02:11:26Z,4088159001,174,,4088160897,233,65,4088158449,56,Back,4088158447,182,,4088158445,178,,4090190169,378,,,,,,,,axcrcuv22693vn0a887samsph,J. Blaswich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303167,151,12,1,9,16,9gefq4dz9b2hl8rqrxwrlrzmp,1,12.8,56.3,2023-03-11T14:39:44.111Z,2023-03-12T02:11:40Z,4088158969,140,27.7,4088158967,56,Back,4091162577,178,,4088158971,141,26.7,4088158973,212,25.5,4088158975,213,5.4,,,,,,,2pjr6yz65f4uqvwniy4vphn85,T. Werner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303121,66,61,1,9,18,go76xxm0xyfgqt1h6tcrtimm,1,68.4,77,2023-03-11T14:39:45.458Z,2023-03-12T02:11:48Z,4088158725,56,Center,4091163235,178,,,,,,,,,,,,,,,,,,,,7tj7eobo7kmk8egcbfrabe8d1,A. Pléa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303175,67,1,1,9,21,go76xxm0xyfgqt1h6tcrtimm,1,62.6,85.4,2023-03-11T14:39:48.370Z,2023-03-12T02:11:52Z,4088159007,141,87.9,4088159009,212,2.6,4088159011,213,0.7,4088159003,56,Left,4088159005,140,64.5,4091163635,178,,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303203,68,1,1,9,22,go76xxm0xyfgqt1h6tcrtimm,1,66,88.1,2023-03-11T14:39:49.867Z,2023-03-12T02:11:58Z,4088159193,212,6.9,4088159197,213,3.4,4091164035,178,,4088159183,56,Left,4088159185,140,59.7,4088159189,141,85.2,,,,,,,au5tbnn48ve4kqnuu3dhmk296,K. Koné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518303233,69,1,1,9,24,go76xxm0xyfgqt1h6tcrtimm,1,59.8,84.8,2023-03-11T14:39:51.625Z,2023-03-12T02:12:01Z,4088159337,56,Center,4091164185,178,,4088159339,140,52.2,4088159341,141,68.1,4088159343,212,13.9,4088159345,213,4.1,,,,,,,22zaq3o78o5feeogqdsvig02y,L. Netz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
