id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2460626695,3,12,1,0,7,1c7qokc1j5z50cjj4tcu32haa,1,21.2,54.4,2022-09-16T18:30:29.638Z,2022-09-17T10:36:32Z,3784702989,178,,3784308425,213,5.4,3783610813,56,Back,3784308421,141,39.8,3784308419,140,28.9,3784308423,212,12.8,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626717,4,1,1,0,9,1c7qokc1j5z50cjj4tcu32haa,1,29.1,48.9,2022-09-16T18:30:31.495Z,2022-09-17T08:47:43Z,3783610911,141,42.7,3783610909,140,42.9,3783610915,213,6.0,3783610913,212,15.1,3783610907,56,Back,3784703129,388,,3783864039,3,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626723,5,49,1,0,10,1c7qokc1j5z50cjj4tcu32haa,1,43.3,41.7,2022-09-16T18:30:33.089Z,2022-09-17T08:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626765,6,1,1,0,10,1c7qokc1j5z50cjj4tcu32haa,1,43.7,41.9,2022-09-16T18:30:33.102Z,2022-09-17T08:47:54Z,3784703395,178,,3783611217,140,38.5,3783611221,212,11.8,3783611219,141,26.5,3783611213,56,Back,3783611223,213,4.2,,,,,,,dzolxp2oixtakcrqfyibpu76d,K. Onisiwo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626793,7,1,1,0,13,1c7qokc1j5z50cjj4tcu32haa,0,40.9,27.1,2022-09-16T18:30:36.164Z,2022-09-17T08:47:57Z,3783611385,213,0.4,3783611379,141,54.3,3783611381,212,49.7,3783611373,155,,3784703511,178,,3783611389,1,,3783611375,56,Center,3783611377,140,84.8,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626795,7,49,1,0,17,f0w62l8zql3tukxsy8fqwp72x,1,12.5,46.7,2022-09-16T18:30:39.461Z,2022-09-17T08:48:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626881,8,1,1,0,20,f0w62l8zql3tukxsy8fqwp72x,1,12.4,41.8,2022-09-16T18:30:42.757Z,2022-09-17T08:48:05Z,3783611857,56,Back,3784703705,178,,3783611863,212,17.6,3783611865,213,1.1,3783611861,141,64.8,3783611859,140,20.1,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626901,9,1,1,0,22,f0w62l8zql3tukxsy8fqwp72x,1,20.1,64.8,2022-09-16T18:30:45.128Z,2022-09-17T08:48:11Z,3783612001,213,4.2,3783611997,141,43.0,3783611993,56,Back,3783611999,212,16.7,3783611995,140,12.8,3784703929,178,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626955,10,1,1,0,24,f0w62l8zql3tukxsy8fqwp72x,0,12.9,43,2022-09-16T18:30:46.657Z,2022-09-17T08:48:15Z,3783612359,212,56.5,3783612361,213,0.3,3783612353,56,Center,3783612363,1,,3783612355,140,63.7,3784704013,178,,3783612351,155,,3783612357,141,70.5,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460626995,8,1,1,0,27,1c7qokc1j5z50cjj4tcu32haa,1,31.9,27.4,2022-09-16T18:30:50.189Z,2022-09-17T08:48:17Z,3783612603,212,10.9,3783612599,140,40.4,3783612601,141,18.3,3784704053,388,,3783612595,3,,3783612605,213,5.7,3783612597,56,Back,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627003,9,49,1,0,29,1c7qokc1j5z50cjj4tcu32haa,1,40.4,18.3,2022-09-16T18:30:52.232Z,2022-09-17T08:48:23Z,,,,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460846821,918,67,1,0,29,1c7qokc1j5z50cjj4tcu32haa,1,38.5,15.2,2022-09-16T18:30:52.261Z,2022-09-17T10:36:33Z,3784759723,233,842,,,,,,,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460846817,842,67,1,0,29,f0w62l8zql3tukxsy8fqwp72x,0,61.5,84.8,2022-09-16T18:30:52.262Z,2022-09-17T09:25:29Z,3784759739,233,918,,,,,,,,,,,,,,,,,,,,,,b2oa5dzw40auj5cgxfrp4b4r9,J. Boëtius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627031,10,1,1,0,29,1c7qokc1j5z50cjj4tcu32haa,1,40.4,18.3,2022-09-16T18:30:52.277Z,2022-09-17T10:36:33Z,3783612799,140,38.7,3783871807,155,,3783612801,141,24.4,3783612803,212,4.5,3784704221,178,,3783612797,56,Back,3783612805,213,2.0,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627045,11,1,1,0,33,1c7qokc1j5z50cjj4tcu32haa,1,42,25.3,2022-09-16T18:30:55.595Z,2022-09-17T08:48:32Z,3783612869,140,58.1,3783612873,212,17.0,3783612875,213,6.2,3784704373,178,,3783612871,141,23.1,3783612867,56,Center,,,,,,,d608s0948uh3owqee7t0en7px,D. Kohr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627067,12,1,1,0,34,1c7qokc1j5z50cjj4tcu32haa,1,58.1,23.1,2022-09-16T18:30:56.383Z,2022-09-17T08:48:35Z,3783613005,141,11.9,3783613007,212,7.9,3783613001,56,Right,3783613009,213,4.4,3783613003,140,56.1,3784704503,178,,,,,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627107,13,1,1,0,36,1c7qokc1j5z50cjj4tcu32haa,0,58.1,11.3,2022-09-16T18:30:58.408Z,2022-09-17T08:48:42Z,3784704699,178,,3783613297,213,5.9,3783613293,141,0.0,3783613289,56,Right,3783613291,140,79.3,3783613295,212,23.9,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627415,11,5,1,0,40,f0w62l8zql3tukxsy8fqwp72x,1,19,101.6,2022-09-16T18:31:03.076Z,2022-09-17T08:48:47Z,3783615069,56,Back,3783615071,347,,3783615077,233,14,,,,,,,,,,,,,,,,djpsc1fvcnrh61c071t00gmad,M. Kempf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627109,14,5,1,0,40,1c7qokc1j5z50cjj4tcu32haa,0,81,-1.6,2022-09-16T18:31:03.076Z,2022-09-17T08:48:47Z,3783613305,347,,3783615085,233,11,3783613303,56,Right,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627433,12,1,1,0,59,f0w62l8zql3tukxsy8fqwp72x,0,24.6,100,2022-09-16T18:31:21.563Z,2022-09-17T08:48:50Z,3783615183,212,12.8,3783615167,107,,3783615179,141,90.6,3783615169,56,Back,3783615187,213,5.6,3783615173,140,34.3,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627473,15,1,1,1,0,1c7qokc1j5z50cjj4tcu32haa,0,64.6,5.9,2022-09-16T18:31:22.914Z,2022-09-17T08:48:54Z,3783615395,212,15.9,3784705061,388,,3783615391,140,77.9,3783615397,213,0.5,3783615389,56,Right,3783615399,1,,3783615393,141,17.0,3783615385,157,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627523,13,1,1,1,2,f0w62l8zql3tukxsy8fqwp72x,1,26,78.8,2022-09-16T18:31:24.336Z,2022-09-17T08:49:04Z,3783615715,140,39.6,3783615717,141,78.4,3783615721,213,6.3,3783615711,3,,3784705347,178,,3783615719,212,14.3,3783615713,56,Back,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627529,14,44,1,1,4,f0w62l8zql3tukxsy8fqwp72x,1,39.8,80.2,2022-09-16T18:31:26.595Z,2022-09-17T10:36:34Z,3783615733,56,Back,3783615735,285,,3783615745,233,16,,,,,,,,,,,,,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627511,16,44,1,1,4,1c7qokc1j5z50cjj4tcu32haa,0,60.2,19.8,2022-09-16T18:31:26.596Z,2022-09-17T08:49:14Z,3783615655,56,Right,3783615759,233,14,3783615657,286,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627545,15,1,1,1,4,f0w62l8zql3tukxsy8fqwp72x,1,39.9,78.4,2022-09-16T18:31:26.640Z,2022-09-17T10:36:34Z,3783615833,213,5.5,3783615829,141,69.0,3783615827,140,45.5,3783615825,56,Back,3784705651,388,,3783615823,3,,3783615831,212,8.7,,,,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627613,16,1,1,1,5,f0w62l8zql3tukxsy8fqwp72x,1,45.5,69,2022-09-16T18:31:27.979Z,2022-09-17T08:49:27Z,3783616307,56,Back,3783616313,212,9.8,3784706005,388,,3783616311,141,54.6,3783616315,213,4.8,3783616309,140,46.0,,,,,,,5cw4n6kdaa7imeyaiuo2pnq39,D. Lukébakio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627633,17,1,1,1,10,f0w62l8zql3tukxsy8fqwp72x,0,55.1,30.4,2022-09-16T18:31:33.277Z,2022-09-17T08:49:31Z,3783616423,141,41.0,3783616419,56,Center,3783616429,1,,3783616427,213,0.2,3783616421,140,90.4,3783616453,4,,3784706205,178,,3783616425,212,37.8,6ufkq71qh9wrfyaez5yi94e09,C. Ejuke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627667,17,52,1,1,13,1c7qokc1j5z50cjj4tcu32haa,1,8.8,56.7,2022-09-16T18:31:35.561Z,2022-09-17T08:49:37Z,3784706317,178,,3784318855,376,,,,,,,,,,,,,,,,,,,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627749,18,1,1,1,16,1c7qokc1j5z50cjj4tcu32haa,1,8.8,56.7,2022-09-16T18:31:38.509Z,2022-09-17T08:49:53Z,3783617083,212,42.2,3783617087,1,,3783617085,213,5.2,3783617079,140,28.7,3783617077,56,Back,3783617075,123,,3783617131,287,,3784706365,178,,ci1nu5z8aiiikco8af0zk1lud,R. Zentner,3783617081,141,2.8,3783876339,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627859,19,1,1,1,19,1c7qokc1j5z50cjj4tcu32haa,1,28.7,2.8,2022-09-16T18:31:41.702Z,2022-09-17T08:50:08Z,3783617701,140,22.4,3783617699,56,Back,3783617707,213,2.0,3783617705,212,15.9,3784706949,178,,3783617703,141,24.0,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627885,20,1,1,1,22,1c7qokc1j5z50cjj4tcu32haa,1,22.8,24,2022-09-16T18:31:44.722Z,2022-09-17T08:50:14Z,3783617867,213,1.8,3783617859,56,Back,3783617861,140,20.5,3784707305,178,,3783617865,212,9.6,3783617863,141,37.6,,,,,,,4baqlwfu312pctopy1cx6s2c5,S. Widmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627911,21,1,1,1,26,1c7qokc1j5z50cjj4tcu32haa,1,21.1,36.4,2022-09-16T18:31:48.973Z,2022-09-17T08:50:18Z,3784707381,178,,3783617973,212,29.4,3783617969,140,38.9,3783617971,141,3.1,3783617967,56,Back,3783617975,213,5.4,3783617965,155,,,,,bvifdvoxv9e8nq8qe37c0gvrp,S. Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627921,22,1,1,1,30,1c7qokc1j5z50cjj4tcu32haa,0,39,3.4,2022-09-16T18:31:52.351Z,2022-09-17T08:50:28Z,3784707691,178,,3783618165,233,18,3783618003,140,40.6,3783618009,213,0.0,3783877259,155,,3783618001,56,Back,3783618169,286,,3783618007,212,1.7,6uurhe88nry4hyelll8ifzd91,E. Fernandes,3783618005,141,3.4,3783618163,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627931,18,74,1,1,30,f0w62l8zql3tukxsy8fqwp72x,1,58,98.9,2022-09-16T18:31:52.420Z,2022-09-17T08:50:31Z,3784707801,178,,3783618235,233,22,3783618079,56,Left,3783618081,285,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627947,19,5,1,1,30,f0w62l8zql3tukxsy8fqwp72x,0,60.2,101.4,2022-09-16T18:31:52.944Z,2022-09-17T08:50:38Z,3783618203,56,Left,3783618467,233,23,3783618205,347,,,,,,,,,,,,,,,,,2ebiw2w6d76sttjh8n8871kgl,M. Plattenhardt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460627975,23,5,1,1,30,1c7qokc1j5z50cjj4tcu32haa,1,39.8,-1.4,2022-09-16T18:31:52.944Z,2022-09-17T08:50:37Z,3783618403,233,19,3783618389,347,,3783618387,56,Back,,,,,,,,,,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628125,24,1,1,1,38,1c7qokc1j5z50cjj4tcu32haa,1,41.4,0,2022-09-16T18:32:00.794Z,2022-09-17T08:50:40Z,3783619223,141,4.9,3783619229,213,0.6,3783619219,56,Back,3783619221,140,48.2,3783619217,107,,3783619225,212,8.4,,,,,,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628143,25,1,1,1,39,1c7qokc1j5z50cjj4tcu32haa,1,48.2,4.9,2022-09-16T18:32:01.724Z,2022-09-17T08:50:48Z,3783619345,156,,3783619323,141,1.3,3783619319,56,Back,3784708249,178,,3783619321,140,43.3,3783619327,213,3.6,3783619325,212,5.7,,,,d9q12xp4h8nhtjxl5il3vufh1,A. Fulgini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628205,26,1,1,1,40,1c7qokc1j5z50cjj4tcu32haa,0,43.3,1.3,2022-09-16T18:32:03.151Z,2022-09-17T08:50:53Z,3783619635,56,Center,3783619645,141,25.2,3783619655,213,0.4,3783619631,155,,3783619641,140,85.1,3783619651,212,46.8,3784708415,178,,3783619659,1,,6uurhe88nry4hyelll8ifzd91,E. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628183,20,52,1,1,43,f0w62l8zql3tukxsy8fqwp72x,1,12.4,71.4,2022-09-16T18:32:06.268Z,2022-09-17T08:50:57Z,3784708535,178,,3784319893,377,,,,,,,,,,,,,,,,,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628435,21,1,1,1,55,f0w62l8zql3tukxsy8fqwp72x,1,12.3,43.6,2022-09-16T18:32:17.766Z,2022-09-17T08:51:02Z,3783620921,123,,3783620933,212,11.1,3783620925,56,Back,3783620935,213,5.6,3784708683,178,,3783620931,141,33.0,3783620929,140,20.4,,,,1sjt0nj0232gu88x50c3d16nd,O. Christensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628469,22,1,1,1,58,f0w62l8zql3tukxsy8fqwp72x,1,20.1,32.7,2022-09-16T18:32:20.341Z,2022-09-17T08:51:06Z,3783621133,212,16.5,3784708851,178,,3783621127,56,Back,3783621129,140,22.8,3783621131,141,8.8,3783621135,213,4.9,,,,,,,1zo6iikznwkd2vuhqykt7jw7p,F. Uremović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628523,23,1,1,2,0,f0w62l8zql3tukxsy8fqwp72x,1,21.9,7.1,2022-09-16T18:32:22.343Z,2022-09-17T08:51:11Z,3783621477,140,27.9,3783621481,141,32.1,3783621473,56,Back,3783621487,213,1.2,3783621485,212,18.1,3784709003,178,,,,,,,,drv9wksjusdgp1np315rokzit,J. Kenny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460847383,849,43,1,2,1,f0w62l8zql3tukxsy8fqwp72x,1,0,0,2022-09-16T18:32:23.765Z,2022-09-17T09:27:26Z,3784762827,144,82,3784762725,178,0,,,,,,,,,,,,,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628531,24,61,1,2,1,f0w62l8zql3tukxsy8fqwp72x,0,28.1,28.3,2022-09-16T18:32:23.838Z,2022-09-17T08:51:17Z,3783621513,56,Back,3784709211,178,,,,,,,,,,,,,,,,,,,,ce2pidh4dpd1ccozn2lm3qtw5,I. Šunjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460628557,27,49,1,2,2,1c7qokc1j5z50cjj4tcu32haa,1,61.8,81.4,2022-09-16T18:32:25.203Z,2022-09-17T08:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,l469vtpe0jbgg5sq1v2e67e1,L. Barreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
