id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/14/value,qualifier/12/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2506266241,179,1,1,18,4,3dwlvz6cl4lcavvrg0y2dycrt,1,34.1,66,2023-02-11T14:48:56.428Z,2023-02-12T06:32:53Z,4024580623,56,Center,4024580627,141,47.6,4027559537,178,,4024580631,213,5.7,4024580629,212,23.0,4024580625,140,52.5,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266277,180,1,1,18,6,3dwlvz6cl4lcavvrg0y2dycrt,1,52.6,47.6,2023-02-11T14:48:57.981Z,2023-02-12T06:32:58Z,4024580795,141,54.8,4027559617,178,,4024580791,56,Center,4024580797,212,5.4,4024580799,213,1.1,4024580793,140,54.7,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266317,181,1,1,18,8,3dwlvz6cl4lcavvrg0y2dycrt,1,53.8,49.4,2023-02-11T14:49:00.119Z,2023-02-12T06:33:02Z,4024581005,141,3.4,4024581009,213,5.1,4024580999,155,,4024581007,212,34.0,4024581011,1,,4024581001,56,Right,4027559701,178,,4024581003,140,66.4,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266341,182,1,1,18,10,3dwlvz6cl4lcavvrg0y2dycrt,1,66.4,3.4,2023-02-11T14:49:02.036Z,2023-02-12T06:33:07Z,4024581125,141,16.6,4027559803,388,,4024581129,213,1.1,4024581119,3,,4024581123,140,71.1,4024581127,212,10.2,4024581121,56,Right,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266363,169,45,1,18,11,6k5zscdm9ufw0tguvzyjlp5hq,0,27.1,84.4,2023-02-11T14:49:03.078Z,2023-02-12T06:33:15Z,4024581215,56,Back,4024581303,233,183,4024581217,285,,,,,,,,,,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266365,183,3,1,18,11,3dwlvz6cl4lcavvrg0y2dycrt,1,72.9,15.6,2023-02-11T14:49:03.078Z,2023-02-12T06:33:14Z,4024581223,56,Right,4027043495,465,,4024581257,233,169,4024581225,286,,4027559953,178,,,,,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266509,184,1,1,18,14,3dwlvz6cl4lcavvrg0y2dycrt,1,82.5,14.6,2023-02-11T14:49:05.619Z,2023-02-12T06:33:19Z,4024581901,213,1.3,4027560029,178,,4024581887,2,,4027044833,20,,4024581891,155,,4027044831,224,,4024581899,212,48.9,4024581903,1,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,4024581895,140,95.4,4024581897,141,4024581893,56,Left,83.7,4027045017,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266555,185,1,1,18,21,3dwlvz6cl4lcavvrg0y2dycrt,1,91,84.5,2023-02-11T14:49:13.112Z,2023-02-12T06:33:25Z,4024582091,212,15.3,4024582089,141,87.9,4024582087,140,76.6,4024582093,213,3.0,4027560177,178,,4024582085,56,Left,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266601,186,1,1,18,24,3dwlvz6cl4lcavvrg0y2dycrt,0,76.6,86.7,2023-02-11T14:49:15.860Z,2023-02-12T06:33:31Z,4024582287,140,97.1,4024582283,155,,4024582289,141,50.0,4024582291,212,33.0,4027045423,223,,4024582285,56,Center,4027044509,20,,4027560307,178,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,4024582525,233,170,4024582281,2,4024582295,1,,,4024582293,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266623,170,11,1,18,26,6k5zscdm9ufw0tguvzyjlp5hq,1,3.7,57.2,2023-02-11T14:49:17.924Z,2023-02-12T06:33:35Z,4024582415,56,Back,4027045667,378,,4027560387,388,,4024582549,233,186,4024582417,88,,,,,,,,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266967,171,1,1,18,35,6k5zscdm9ufw0tguvzyjlp5hq,1,12.5,45.5,2023-02-11T14:49:27.350Z,2023-02-12T06:33:39Z,4024583887,123,,4024583895,212,17.3,4027560483,178,,4024583897,213,5.5,4024583891,140,24.2,4024583889,56,Back,4024583893,141,27.6,,,,920yurg08gqayxwc80q9f8ixh,M. Flekken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506266999,172,1,1,18,45,6k5zscdm9ufw0tguvzyjlp5hq,1,27.5,26.5,2023-02-11T14:49:37.167Z,2023-02-12T06:33:42Z,4024584017,141,48.7,4024584013,56,Back,4024584019,212,15.6,4024584015,140,31.3,4024584021,213,1.3,4027560519,178,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267007,173,1,1,18,47,6k5zscdm9ufw0tguvzyjlp5hq,0,30.3,52.8,2023-02-11T14:49:38.618Z,2023-02-12T06:33:54Z,4024584187,236,,4024584053,213,1.0,4024584049,212,3.3,4024584045,141,56.9,4024584189,233,187,4027560699,178,,4024584041,140,32.0,4024584193,286,,ejnh215cji6xou661kiwcc91x,N. Höfler,4024584039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267001,187,74,1,18,47,3dwlvz6cl4lcavvrg0y2dycrt,1,64.7,51.8,2023-02-11T14:49:38.693Z,2023-02-12T06:33:59Z,4024584027,285,,4024584217,233,173,4027560829,389,,4024584025,56,Center,,,,,,,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267097,174,1,1,18,49,6k5zscdm9ufw0tguvzyjlp5hq,1,26.5,86.2,2023-02-11T14:49:41.260Z,2023-02-12T06:34:07Z,4024584505,213,0.7,4024584503,212,9.7,4027561051,178,,4024584497,140,33.5,4024584501,141,95.6,4024584493,56,Back,,,,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267147,175,1,1,18,52,6k5zscdm9ufw0tguvzyjlp5hq,1,33.5,98.9,2023-02-11T14:49:43.534Z,2023-02-12T06:34:10Z,4024584777,141,69.1,4024584773,56,Back,4027561153,178,,4024584775,140,46.8,4024584781,213,5.3,4024584779,212,24.6,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506838423,908,67,1,18,53,6k5zscdm9ufw0tguvzyjlp5hq,1,49.1,58.8,2023-02-11T14:49:45.105Z,2023-02-12T11:51:58Z,4027591547,233,931,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506838421,931,67,1,18,53,3dwlvz6cl4lcavvrg0y2dycrt,0,50.9,41.2,2023-02-11T14:49:45.106Z,2023-02-12T07:03:40Z,4027591555,233,908,,,,,,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267149,176,61,1,18,53,6k5zscdm9ufw0tguvzyjlp5hq,0,47.1,69.9,2023-02-11T14:49:45.146Z,2023-02-12T11:51:58Z,4027561261,388,,4024584785,56,Back,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506896949,1534,67,1,18,55,3dwlvz6cl4lcavvrg0y2dycrt,1,44.6,17.2,2023-02-11T14:49:47.388Z,2023-02-12T11:51:58Z,4027873679,233,1619,,,,,,,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506896941,1619,67,1,18,55,6k5zscdm9ufw0tguvzyjlp5hq,0,55.4,82.8,2023-02-11T14:49:47.389Z,2023-02-12T11:18:46Z,4027873691,233,1534,,,,,,,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267279,188,1,1,18,55,3dwlvz6cl4lcavvrg0y2dycrt,1,40.6,21.5,2023-02-11T14:49:47.401Z,2023-02-12T11:51:59Z,4024585335,213,2.4,4024585327,56,Back,4027561501,178,,4024585329,140,30.1,4024585333,212,15.1,4024585331,141,36.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267281,189,49,1,18,59,3dwlvz6cl4lcavvrg0y2dycrt,1,30.4,36.4,2023-02-11T14:49:50.840Z,2023-02-12T06:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267295,190,1,1,19,0,3dwlvz6cl4lcavvrg0y2dycrt,1,30.4,36.4,2023-02-11T14:49:52.468Z,2023-02-12T06:34:38Z,4024585391,213,0.2,4027561709,178,,4024585389,212,10.8,4024585385,140,40.6,4024585383,56,Back,4024585387,141,38.9,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267331,191,1,1,19,3,3dwlvz6cl4lcavvrg0y2dycrt,1,40.4,38.9,2023-02-11T14:49:55.179Z,2023-02-12T06:34:41Z,4024585573,56,Back,4027561757,178,,4024585579,141,75.0,4024585583,213,1.6,4024585575,140,39.1,4024585581,212,24.6,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267363,192,1,1,19,7,3dwlvz6cl4lcavvrg0y2dycrt,1,39.4,75.2,2023-02-11T14:49:58.944Z,2023-02-12T06:34:45Z,4027561843,178,,4024585733,213,5.0,4024585729,141,54.9,4024585731,212,14.6,4024585725,56,Back,4024585727,140,43.9,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267367,193,50,1,19,9,3dwlvz6cl4lcavvrg0y2dycrt,1,44.8,54.6,2023-02-11T14:50:01.298Z,2023-02-12T06:34:49Z,4024585745,286,,4024586867,233,178,4024585743,56,Back,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267573,178,7,1,19,9,6k5zscdm9ufw0tguvzyjlp5hq,0,55.2,45.4,2023-02-11T14:50:01.327Z,2023-02-12T06:34:53Z,4027046849,385,,4024586841,233,193,4024586819,56,Center,4027562015,178,,4024586821,285,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267437,194,4,1,19,11,3dwlvz6cl4lcavvrg0y2dycrt,1,44.6,52.2,2023-02-11T14:50:03.310Z,2023-02-12T06:34:58Z,4024586099,295,,4024586101,56,Back,4024586245,233,177,4024586103,152,,4024586097,13,,4024586105,286,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267459,177,4,1,19,11,6k5zscdm9ufw0tguvzyjlp5hq,0,55.4,47.8,2023-02-11T14:50:03.311Z,2023-02-12T06:34:57Z,4024586209,285,,4024586205,56,Center,4024586203,295,,4024586207,152,,4024586201,13,,4024586281,233,194,4027562075,178,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267659,195,1,1,19,27,3dwlvz6cl4lcavvrg0y2dycrt,1,40.4,56.6,2023-02-11T14:50:19.419Z,2023-02-12T06:35:00Z,4027562149,178,,4024587203,5,,4024587213,141,78.6,4024587207,56,Back,4024587217,212,15.0,4024587223,189,,4024587205,152,,4024587219,213,1.7,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,4024587209,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267685,196,1,1,19,29,3dwlvz6cl4lcavvrg0y2dycrt,1,39.2,78.6,2023-02-11T14:50:20.959Z,2023-02-12T06:35:05Z,4027562271,178,,4024587337,140,26.2,4024587341,212,14.2,4024587335,56,Back,4024587343,213,3.4,4024587339,141,72.8,,,,,,,e9u7cmvaem5p7x9px3yq9f179,B. Sosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267829,197,1,1,19,31,3dwlvz6cl4lcavvrg0y2dycrt,1,26.3,72.6,2023-02-11T14:50:23.009Z,2023-02-12T06:35:08Z,4024588065,213,3.9,4024588057,56,Back,4024588061,141,51.0,4027562337,178,,4024588063,212,20.5,4024588059,140,12.7,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267915,198,1,1,19,42,3dwlvz6cl4lcavvrg0y2dycrt,0,24.7,54,2023-02-11T14:50:34.177Z,2023-02-12T06:35:12Z,4024588421,56,Left,4024588427,212,50.6,4024588423,140,61.7,4027562389,178,,4024588419,155,,4024588429,213,0.7,4024588431,1,,4024588425,141,100.0,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268185,179,5,1,19,45,6k5zscdm9ufw0tguvzyjlp5hq,1,37.9,-1.6,2023-02-11T14:50:36.918Z,2023-02-12T06:35:14Z,4024589587,347,,4024589631,233,199,4024589585,56,Back,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506267925,199,5,1,19,45,3dwlvz6cl4lcavvrg0y2dycrt,0,62.1,101.6,2023-02-11T14:50:36.918Z,2023-02-12T06:35:15Z,4024589669,233,179,4024588491,347,,4024588489,56,Left,,,,,,,,,,,,,,,,62gct49oglcdzxafhrfucrb2t,F. Bredlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268233,180,1,1,20,2,6k5zscdm9ufw0tguvzyjlp5hq,1,38.6,0,2023-02-11T14:50:54.139Z,2023-02-12T06:35:21Z,4024589835,212,36.4,4024589839,1,,4024589827,107,,4024589837,213,1.7,4024589831,140,35.0,4024589833,141,52.4,4024589829,56,Back,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268313,181,1,1,20,5,6k5zscdm9ufw0tguvzyjlp5hq,1,35,52.4,2023-02-11T14:50:57.369Z,2023-02-12T06:35:24Z,4024590225,56,Back,4027562629,178,,4024590233,213,1.1,4024590229,141,96.5,4024590231,212,33.4,4024590235,1,,4024590227,140,48.9,,,,6o2v57d92t1mejod24gmufcut,P. Lienhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268363,182,1,1,20,11,6k5zscdm9ufw0tguvzyjlp5hq,1,56.7,92.3,2023-02-11T14:51:02.983Z,2023-02-12T06:35:30Z,4024590451,213,5.0,4024590449,212,9.3,4024590445,140,59.1,4024590443,56,Left,4024590447,141,79.1,4027562771,178,,,,,,,,b7ve7k983eaewnupejiow3jdh,C. Günter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268479,183,1,1,20,13,6k5zscdm9ufw0tguvzyjlp5hq,0,60,81.1,2023-02-11T14:51:04.553Z,2023-02-12T06:35:35Z,4024590933,141,90.5,4024590929,56,Left,4024590937,213,0.2,4024590931,140,87.2,4024590935,212,29.3,4027562869,178,,,,,,,,2az0f39bhz2kvxhopalzi0h5h,V. Grifo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268427,200,49,1,20,18,3dwlvz6cl4lcavvrg0y2dycrt,1,11.8,9.1,2023-02-11T14:51:10.168Z,2023-02-12T06:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268535,201,1,1,20,19,3dwlvz6cl4lcavvrg0y2dycrt,1,12,9.1,2023-02-11T14:51:11.313Z,2023-02-12T06:35:44Z,4027563059,178,,4024591175,213,1.2,4024591169,212,17.4,4024591149,56,Back,4024591155,140,17.8,4024591163,141,33.1,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268621,202,1,1,20,23,3dwlvz6cl4lcavvrg0y2dycrt,1,18.3,34.6,2023-02-11T14:51:15.233Z,2023-02-12T06:35:50Z,4024591509,141,76.8,4027563131,178,,4024591505,56,Back,4024591513,213,1.4,4024591511,212,29.2,4024591507,140,23.2,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268705,203,1,1,20,28,3dwlvz6cl4lcavvrg0y2dycrt,1,23.3,76.5,2023-02-11T14:51:19.658Z,2023-02-12T06:35:55Z,4024591997,212,26.9,4024591991,56,Back,4027563203,178,,4024591993,140,22.0,4024591999,213,4.7,4024591995,141,37.0,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268771,204,1,1,20,34,3dwlvz6cl4lcavvrg0y2dycrt,1,27.2,36.5,2023-02-11T14:51:25.960Z,2023-02-12T06:35:59Z,4027563299,178,,4024592285,212,26.0,4024592279,56,Back,4024592287,213,1.4,4024592281,140,30.2,4024592283,141,74.4,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268819,205,1,1,20,38,3dwlvz6cl4lcavvrg0y2dycrt,0,30.8,75.2,2023-02-11T14:51:29.513Z,2023-02-12T06:36:04Z,4024592461,56,Center,4027563417,178,,4024592473,212,31.9,4024592469,141,66.6,4024592475,213,6.1,4024592465,140,60.7,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268855,184,61,1,20,39,6k5zscdm9ufw0tguvzyjlp5hq,1,41,47.9,2023-02-11T14:51:31.284Z,2023-02-12T06:36:10Z,4024592609,56,Back,4027563509,178,,,,,,,,,,,,,,,,,,,,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347725,429,44,1,20,40,3dwlvz6cl4lcavvrg0y2dycrt,1,45,56,2023-02-11T14:51:32.483Z,2023-02-12T11:51:59Z,4024997255,233,470,4024997189,56,Back,4024997191,285,,,,,,,,,,,,,,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506347685,470,44,1,20,40,6k5zscdm9ufw0tguvzyjlp5hq,0,55,44,2023-02-11T14:51:32.484Z,2023-02-12T06:36:17Z,4024996999,286,,4024996997,56,Center,4024997275,233,429,,,,,,,,,,,,,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268899,206,1,1,20,41,3dwlvz6cl4lcavvrg0y2dycrt,1,42.6,64.1,2023-02-11T14:51:32.582Z,2023-02-12T11:51:59Z,4024592801,140,48.7,4027563715,388,,4024592799,56,Back,4024592803,141,58.4,4024592807,213,5.7,4024592797,3,,4024592805,212,7.5,,,,a4p1m3cqm6z2p1bw97s6k46ad,A. Karazor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268909,207,61,1,20,41,3dwlvz6cl4lcavvrg0y2dycrt,1,47.2,58.7,2023-02-11T14:51:32.822Z,2023-02-12T06:36:39Z,4027564029,15,,4024592839,56,Back,4027564031,178,,,,,,,,,,,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268937,186,1,1,20,42,6k5zscdm9ufw0tguvzyjlp5hq,0,37.5,51,2023-02-11T14:51:33.823Z,2023-02-12T06:36:44Z,4024592939,56,Center,4024592947,213,0.2,4024592941,140,55.7,4027564151,388,,4024592943,141,57.2,4024592945,212,19.6,4024592937,3,,,,,2jk8zu0m0tf7if0pyrkbo82xh,L. Kübler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268885,185,43,1,20,42,6k5zscdm9ufw0tguvzyjlp5hq,1,0,0,2023-02-11T14:51:33.994Z,2023-02-11T15:33:59Z,4025001075,144,1,4024592735,212,2.6,4024592733,141,43.4,4024592729,56,Center,4024592731,140,55.2,4024592737,213,3.9,4024592725,3,0,,,,ejnh215cji6xou661kiwcc91x,N. Höfler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268949,208,44,1,20,44,3dwlvz6cl4lcavvrg0y2dycrt,1,42,50,2023-02-11T14:51:35.592Z,2023-02-12T11:52:00Z,4024593165,233,187,4024593011,285,,4024593009,56,Back,,,,,,,,,,,,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268961,187,44,1,20,44,6k5zscdm9ufw0tguvzyjlp5hq,0,58,50,2023-02-11T14:51:35.593Z,2023-02-12T06:36:50Z,4024593065,286,,4024593183,233,208,4024593063,56,Center,,,,,,,,,,,,,,,,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506268971,209,1,1,20,44,3dwlvz6cl4lcavvrg0y2dycrt,1,40.3,54.8,2023-02-11T14:51:35.695Z,2023-02-12T11:52:00Z,4024593109,140,56.2,4024593115,213,5.9,4024593105,3,,4024593113,212,17.9,4024593107,56,Center,4024593111,141,45.4,4027564425,388,,,,,8p2yagsx6ujdbmeonkd3u4c89,H. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269003,210,1,1,20,45,3dwlvz6cl4lcavvrg0y2dycrt,1,55.2,45.5,2023-02-11T14:51:36.631Z,2023-02-12T11:58:22Z,4024593253,140,45.5,4024593257,212,13.8,4024593251,56,Back,4027959235,388,,4024593259,213,3.9,4024593255,141,31.9,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269029,211,1,1,20,47,3dwlvz6cl4lcavvrg0y2dycrt,1,45.7,31.9,2023-02-11T14:51:38.873Z,2023-02-12T06:38:38Z,4024593387,212,23.4,4024593381,56,Right,4024593383,140,60.0,4024593385,141,5.5,4027566475,178,,4024593389,213,5.4,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269125,212,1,1,20,54,3dwlvz6cl4lcavvrg0y2dycrt,1,70.7,18.7,2023-02-11T14:51:45.981Z,2023-02-12T06:38:43Z,4027566575,178,,4024593755,56,Center,4024593761,212,12.7,4024593757,140,59.4,4024593763,213,2.8,4024593759,141,25.4,,,,,,,2tdxcr1wkubis5n81sg4pzyz9,Gil Dias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269177,213,1,1,20,57,3dwlvz6cl4lcavvrg0y2dycrt,1,60.6,25.3,2023-02-11T14:51:48.706Z,2023-02-12T06:38:49Z,4024593961,141,37.1,4024593959,140,64.6,4024593963,212,9.1,4024593957,56,Center,4024593965,213,1.1,4027566651,178,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269197,214,1,1,20,58,3dwlvz6cl4lcavvrg0y2dycrt,1,64.6,37.1,2023-02-11T14:51:49.681Z,2023-02-12T06:38:53Z,4024594071,213,4.3,4024594063,56,Center,4024594067,141,22.6,4027566709,178,,4024594065,140,60.9,4024594069,212,10.6,,,,,,,254i1zsifi2er9rvuxgi9katx,G. Haraguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269317,215,1,1,21,0,3dwlvz6cl4lcavvrg0y2dycrt,1,61.2,22.4,2023-02-11T14:51:51.807Z,2023-02-12T06:38:58Z,4024594555,212,15.9,4024594547,140,71.1,4024594559,213,5.4,4024594543,56,Right,4027566819,178,,4024594551,141,4.7,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506269343,216,1,1,21,6,3dwlvz6cl4lcavvrg0y2dycrt,1,74,7.4,2023-02-11T14:51:58.435Z,2023-02-12T06:39:02Z,4024594703,140,65.1,4024594701,56,Right,4024594707,212,9.3,4024594709,213,3.1,4027566899,178,,4024594705,141,7.7,,,,,,,3havaatbnk8p6gc9srgajc25l,C. Führich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
