id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/8/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2475375873,5,1,1,0,8,dt4pinj0vw0t0cvz7za6mhmzy,0,22.9,96.6,2022-10-22T13:30:39.687Z,2022-10-23T03:54:00Z,3861937845,1,,3861937833,157,,3861937841,212,40.1,3861937839,141,84.7,3865233313,178,,3861937837,140,60.3,3861937835,56,Left,3861937843,213,6.1,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475375913,5,1,1,0,11,3dwlvz6cl4lcavvrg0y2dycrt,0,38.2,15.5,2022-10-22T13:30:42.863Z,2022-10-23T03:54:08Z,3861938039,3,,3865233439,178,,3861938043,140,44.9,3861938049,213,5.3,3861938045,141,0.0,3861938041,56,Back,3861938047,212,13.4,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475375917,6,5,1,0,13,3dwlvz6cl4lcavvrg0y2dycrt,0,44.2,-2,2022-10-22T13:30:44.327Z,2022-10-23T03:54:16Z,3861938051,56,Back,3861938057,347,,3861938795,233,6,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376047,6,5,1,0,13,dt4pinj0vw0t0cvz7za6mhmzy,1,55.8,102,2022-10-22T13:30:44.327Z,2022-10-23T03:54:16Z,3861938763,233,6,3861938735,347,,3861938731,56,Left,,,,,,,,,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376069,7,1,1,0,19,dt4pinj0vw0t0cvz7za6mhmzy,1,56.9,100,2022-10-22T13:30:50.918Z,2022-10-23T03:54:23Z,3861938863,56,Left,3861938871,213,5.8,3861938867,141,93.5,3861938861,107,,3861938865,140,67.3,3861938869,212,12.4,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376121,8,1,1,0,22,dt4pinj0vw0t0cvz7za6mhmzy,0,67.3,93.5,2022-10-22T13:30:53.198Z,2022-10-23T03:54:35Z,3861939051,56,Center,3861939055,141,64.8,3861939057,212,20.5,3865233949,178,,3861939053,140,73.4,3861939059,213,5.0,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376161,7,49,1,0,25,3dwlvz6cl4lcavvrg0y2dycrt,1,26.8,32.1,2022-10-22T13:30:56.140Z,2022-10-23T03:54:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376217,8,1,1,0,25,3dwlvz6cl4lcavvrg0y2dycrt,1,27.1,31.5,2022-10-22T13:30:56.183Z,2022-10-23T03:54:52Z,3861939433,56,Back,3861939441,213,2.6,3865234213,178,,3861939435,140,5.4,3861939437,141,50.1,3861939439,212,26.1,,,,,,,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376317,9,1,1,0,28,3dwlvz6cl4lcavvrg0y2dycrt,1,5.7,46.9,2022-10-22T13:30:59.733Z,2022-10-23T03:57:08Z,3865236619,178,,3861939911,212,10.6,3861939907,141,32.4,3861939897,56,Back,3861939903,140,9.3,3861939913,213,5.1,,,,,,,5bzowvtg5vhntcx1w3roriehh,F. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376341,10,1,1,0,32,3dwlvz6cl4lcavvrg0y2dycrt,1,5.6,17.3,2022-10-22T13:31:03.615Z,2022-10-23T03:57:12Z,3861940027,56,Back,3861940025,157,,3861940033,212,40.6,3861940029,140,43.2,3865236711,178,,3861940037,1,,3861940035,213,0.2,3861940031,141,31.5,3uqn1adw8rarez1gpen9vng7p,W. Anton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376347,11,1,1,0,34,3dwlvz6cl4lcavvrg0y2dycrt,0,43.2,31.5,2022-10-22T13:31:05.694Z,2022-10-23T03:57:26Z,3861940063,56,Center,3865237033,178,,3861940071,213,0.1,3861940067,141,35.5,3861940065,140,61.7,3861940061,168,,3861940069,212,19.6,,,,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376359,9,49,1,0,36,dt4pinj0vw0t0cvz7za6mhmzy,1,40,65.4,2022-10-22T13:31:07.201Z,2022-10-23T03:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376389,10,1,1,0,37,dt4pinj0vw0t0cvz7za6mhmzy,1,40.4,69,2022-10-22T13:31:08.384Z,2022-10-23T03:57:39Z,3865237265,178,,3861940269,140,43.8,3861940273,212,7.1,3861940267,56,Back,3861940271,141,78.1,3861940275,213,1.0,,,,,,,cd6i7khi5wgsfsg19c9tcjydx,M. Hummels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376415,11,1,1,0,39,dt4pinj0vw0t0cvz7za6mhmzy,0,43.1,83.3,2022-10-22T13:31:10.496Z,2022-10-23T03:57:43Z,3861940379,212,20.9,3861940381,213,0.1,3861940377,141,85.1,3861940375,140,63.0,3865237365,178,,3861940373,56,Left,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476012591,829,67,1,0,40,3dwlvz6cl4lcavvrg0y2dycrt,1,38.9,27.6,2022-10-22T13:31:11.840Z,2022-10-23T08:31:23Z,3865346807,233,1002,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476012589,1002,67,1,0,40,dt4pinj0vw0t0cvz7za6mhmzy,0,61.1,72.4,2022-10-22T13:31:11.841Z,2022-10-23T05:37:33Z,3865346813,233,829,,,,,,,,,,,,,,,,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376439,12,8,1,0,40,3dwlvz6cl4lcavvrg0y2dycrt,1,42.2,16.4,2022-10-22T13:31:11.879Z,2022-10-23T08:31:23Z,3865237499,178,,3861940497,56,Back,3864843493,383,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376459,13,49,1,0,42,3dwlvz6cl4lcavvrg0y2dycrt,1,53.5,18,2022-10-22T13:31:13.259Z,2022-10-23T03:58:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376477,14,3,1,0,42,3dwlvz6cl4lcavvrg0y2dycrt,0,55.1,18.5,2022-10-22T13:31:13.343Z,2022-10-23T03:58:06Z,3864843545,465,,3861940639,56,Right,3861940641,286,,3861940643,211,,3865237809,178,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476012693,1003,43,1,0,42,dt4pinj0vw0t0cvz7za6mhmzy,1,0,0,2022-10-22T13:31:13.354Z,2022-10-23T05:37:44Z,3865347217,144,82,3865347181,178,0,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376491,12,49,1,0,43,dt4pinj0vw0t0cvz7za6mhmzy,1,38.2,78.1,2022-10-22T13:31:14.959Z,2022-10-23T03:58:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376519,13,1,1,0,43,dt4pinj0vw0t0cvz7za6mhmzy,0,36.3,77.7,2022-10-22T13:31:14.974Z,2022-10-23T03:58:16Z,3861940883,213,0.5,3861940873,155,,3865238007,178,,3861940875,56,Left,3861940881,212,31.4,3861940877,140,61.8,3861940879,141,100.0,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376525,14,5,1,0,45,dt4pinj0vw0t0cvz7za6mhmzy,0,66.2,101.2,2022-10-22T13:31:16.794Z,2022-10-23T03:58:22Z,3861942043,233,15,3861940901,56,Left,3861940903,347,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376745,15,5,1,0,45,3dwlvz6cl4lcavvrg0y2dycrt,1,33.8,-1.2,2022-10-22T13:31:16.794Z,2022-10-23T03:58:21Z,3861942011,233,14,3861941945,347,,3861941943,56,Back,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376843,16,1,1,1,1,3dwlvz6cl4lcavvrg0y2dycrt,1,34.1,0,2022-10-22T13:31:32.673Z,2022-10-23T03:58:25Z,3861942403,141,6.4,3861942397,107,,3861942407,213,0.4,3861942399,56,Back,3861942405,212,10.7,3861942401,140,43.3,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376869,17,1,1,1,2,3dwlvz6cl4lcavvrg0y2dycrt,1,43.3,6.7,2022-10-22T13:31:33.690Z,2022-10-23T03:58:35Z,3861942545,56,Back,3864843939,156,,3861942553,212,9.2,3861942549,140,34.8,3861942555,213,3.4,3861942551,141,3.2,3865238405,388,,,,,9fd19beamnr8qmhqdvzr7fcyy,S. Katompa Mvumpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376877,18,1,1,1,3,3dwlvz6cl4lcavvrg0y2dycrt,0,34.8,3.2,2022-10-22T13:31:34.709Z,2022-10-23T03:58:40Z,3861942595,213,5.9,3861942591,141,0.0,3861942589,140,41.4,3861942593,212,7.6,3865238483,178,,3861942587,56,Back,3861942585,155,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376987,15,5,1,1,4,dt4pinj0vw0t0cvz7za6mhmzy,1,58.2,101.4,2022-10-22T13:31:35.603Z,2022-10-23T03:58:46Z,3861943231,233,19,3861943223,56,Left,3861943225,347,,,,,,,,,,,,,,,,,d5mck7rf48chzersephpx29d5,N. Schlotterbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475376887,19,5,1,1,4,3dwlvz6cl4lcavvrg0y2dycrt,0,41.8,-1.4,2022-10-22T13:31:35.603Z,2022-10-23T03:58:46Z,3861943279,233,15,3861942647,347,,3861942645,56,Back,,,,,,,,,,,,,,,,5l8wtw156meo2vrtrgasif6jt,K. Mavropanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377009,16,1,1,1,13,dt4pinj0vw0t0cvz7za6mhmzy,1,56.4,100,2022-10-22T13:31:44.597Z,2022-10-23T03:58:51Z,3861943363,140,57.1,3861943369,213,4.8,3861943365,141,92.6,3861943361,56,Left,3861943367,212,6.0,3861943359,107,,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377089,17,1,1,1,14,dt4pinj0vw0t0cvz7za6mhmzy,1,57.1,92.6,2022-10-22T13:31:45.596Z,2022-10-23T03:58:57Z,3861943713,212,4.5,3861943707,56,Left,3861943715,213,0.4,3861943711,141,95.3,3865238867,178,,3861943709,140,61.0,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377167,18,1,1,1,18,dt4pinj0vw0t0cvz7za6mhmzy,1,66.4,91.5,2022-10-22T13:31:49.151Z,2022-10-23T03:59:02Z,3865239009,178,,3861944071,212,8.0,3861944069,141,81.7,3861944073,213,5.3,3861944067,140,70.7,3861944065,56,Left,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377175,19,3,1,1,19,dt4pinj0vw0t0cvz7za6mhmzy,1,70.9,79.9,2022-10-22T13:31:50.557Z,2022-10-23T03:59:11Z,3864844229,464,,3865239151,178,,3861944305,233,20,3861944107,286,,3861944105,56,Left,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377219,20,45,1,1,19,3dwlvz6cl4lcavvrg0y2dycrt,0,29.1,20.1,2022-10-22T13:31:50.557Z,2022-10-23T03:59:11Z,3861944337,233,19,3861944251,285,,3861944249,56,Back,,,,,,,,,,,,,,,,3kti58d195gmtzwrjh5nprx05,W. Endo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377179,20,3,1,1,20,dt4pinj0vw0t0cvz7za6mhmzy,0,70.5,83.2,2022-10-22T13:31:51.603Z,2022-10-23T03:59:18Z,3864844899,464,,3865239301,178,,3861944119,56,Left,3861946525,233,21,3861944121,286,,,,,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377237,21,7,1,1,20,3dwlvz6cl4lcavvrg0y2dycrt,0,29.5,16.8,2022-10-22T13:31:51.704Z,2022-10-23T03:59:25Z,3865239429,178,,3861944355,56,Back,3861946491,233,20,3861944357,285,,3864844921,383,,,,,,,,,,,d1gc59ozyrrnl82rog6fbm0dm,E. Millot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377221,21,1,1,1,21,dt4pinj0vw0t0cvz7za6mhmzy,1,68.6,84.4,2022-10-22T13:31:52.556Z,2022-10-23T03:59:37Z,3865239621,178,,3861944253,56,Left,3861944261,213,0.7,3861944259,212,9.8,3861944257,141,93.6,3861944255,140,75.8,,,,,,,eguzzwxdm0fwocax6srpck48a,Y. Moukoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377275,22,1,1,1,23,dt4pinj0vw0t0cvz7za6mhmzy,1,75.8,93.6,2022-10-22T13:31:54.847Z,2022-10-23T03:59:44Z,3861944603,213,5.0,3865239711,178,,3861944591,140,77.6,3861944595,141,83.3,3861944599,212,7.3,3861944573,56,Left,,,,,,,6ie5meimavc8kwohr6lrdyket,Raphaël Guerreiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377301,23,1,1,1,25,dt4pinj0vw0t0cvz7za6mhmzy,1,87.7,69.4,2022-10-22T13:31:56.925Z,2022-10-23T03:59:51Z,3861944723,56,Center,3861944731,213,4.0,3865239829,178,,3861944725,140,77.3,3861944727,141,52.2,3861944729,212,16.0,,,,,,,2we9yak4ipkr1ljigj20puv6y,G. Reyna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377323,24,1,1,1,28,dt4pinj0vw0t0cvz7za6mhmzy,1,77.3,52.2,2022-10-22T13:31:59.294Z,2022-10-23T03:59:57Z,3861944867,56,Center,3865239917,178,,3861944869,140,90.9,3861944873,212,22.3,3861944875,213,5.4,3861944871,141,27.0,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377433,25,1,1,1,29,dt4pinj0vw0t0cvz7za6mhmzy,1,91.2,27.1,2022-10-22T13:32:00.822Z,2022-10-23T04:00:46Z,3861945391,56,Center,3861945395,141,45.2,3861945397,212,12.3,3861949035,22,,3861949031,210,16,3861945399,213,1.5,3861945393,140,92.0,3861949033,154,,4vy3j1o829f561jf4fqum7ob9,N. Süle,1,3865240041,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475377441,26,16,1,1,30,dt4pinj0vw0t0cvz7za6mhmzy,1,91.2,47.4,2022-10-22T13:32:02.100Z,2022-10-23T04:00:47Z,3861949153,230,98.6,3861949147,103,1.9,3861949145,102,52.7,3861945435,56,Center,3861945677,20,,3861949139,154,,3861945685,374,2022-10-22 14:32:01.644,3861949155,231,48.2,e83ula4wockmc2xid7185kcq2,J. Bellingham,,3861945433,17,3861949141,55,25,3861949149,214,3861945431,22,3861949135,76,3861949137,29,3864846031,396,49.6,3865240849,178,3861949151,328,3864846029,395,98.5,3861945689,375,01:30.505,,,,,,,,,,,,,
2475378483,22,1,1,2,25,3dwlvz6cl4lcavvrg0y2dycrt,1,50.3,50,2022-10-22T13:32:56.241Z,2022-10-23T04:02:22Z,3861952803,189,,3861950797,141,80.9,3861950795,140,29.9,3865240521,178,,3861950803,279,G,3861950799,212,30.0,3861950793,56,Back,3861950801,213,2.4,9ic8hvnkzj9p0ikh6bwaeoqju,Tiago Tomás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475378527,23,1,1,2,27,3dwlvz6cl4lcavvrg0y2dycrt,1,26.9,71.1,2022-10-22T13:32:58.407Z,2022-10-23T04:01:32Z,3865241871,178,,3861951021,140,34.5,3861951025,212,16.0,3861951027,213,1.0,3861951019,56,Back,3861951023,141,91.5,,,,,,,4xhnmoqgxoheel005ek6ckfs9,D. Zagadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
