id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2526456681,5,49,1,0,14,a8l3w3n0j99qjlsxj3jnmgkz1,1,36.1,7.3,2023-04-01T13:30:56.443Z,2023-04-02T11:48:16Z,,,,,,,,,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456749,6,1,1,0,16,a8l3w3n0j99qjlsxj3jnmgkz1,1,42.4,7.1,2023-04-01T13:30:57.953Z,2023-04-02T11:48:24Z,4152136689,213,2.4,4157115953,178,,4152136681,56,Back,4152136683,140,23.9,4152136685,141,33.2,4152136687,212,26.3,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456813,7,1,1,0,19,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.5,33.6,2023-04-01T13:31:01.380Z,2023-04-02T11:48:30Z,4152136937,212,36.3,4157116585,178,,4152136939,213,1.5,4152136941,1,,4152136933,140,25.4,4152136931,56,Back,4152136935,141,86.9,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456913,8,1,1,0,23,a8l3w3n0j99qjlsxj3jnmgkz1,1,29.4,85.7,2023-04-01T13:31:05.242Z,2023-04-02T11:48:49Z,4152137437,212,17.3,4157118789,178,,4152137439,213,4.3,4152137435,141,62.1,4152137433,140,23.2,4152137431,56,Back,,,,,,,76h7b6dhpyotolq68f84lqifp,Paulo Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456963,9,1,1,0,26,a8l3w3n0j99qjlsxj3jnmgkz1,1,23.1,61.7,2023-04-01T13:31:07.841Z,2023-04-02T11:49:07Z,4152137683,56,Back,4152137685,140,26.6,4152137691,213,4.9,4157119701,178,,4152137687,141,23.7,4152137689,212,26.1,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526456995,10,1,1,0,29,a8l3w3n0j99qjlsxj3jnmgkz1,1,28.6,24.3,2023-04-01T13:31:11.283Z,2023-04-02T11:49:12Z,4152137827,213,1.7,4152137819,140,26.7,4152137825,212,24.9,4152137823,141,60.8,4157121121,178,,4152137813,56,Back,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457059,11,1,1,0,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,27,63.3,2023-04-01T13:31:13.092Z,2023-04-02T11:49:17Z,4157121549,178,,4152138123,140,14.9,4152138121,56,Back,4152138125,141,46.1,4152138129,213,3.9,4152138127,212,17.3,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457087,12,1,1,0,34,a8l3w3n0j99qjlsxj3jnmgkz1,1,19.3,46.9,2023-04-01T13:31:16.115Z,2023-04-02T11:49:23Z,4152138289,212,20.3,4152138287,141,39.7,4152138293,213,6.0,4157122285,178,,4152138283,56,Back,4152138285,140,38.1,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457173,13,1,1,0,37,a8l3w3n0j99qjlsxj3jnmgkz1,1,31.8,38.2,2023-04-01T13:31:19.436Z,2023-04-02T11:49:54Z,4152138719,56,Back,4152138727,213,5.2,4157125239,178,,4152138721,140,42.2,4152138723,141,8.5,4152138725,212,23.0,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457203,14,1,1,0,40,a8l3w3n0j99qjlsxj3jnmgkz1,0,42.2,8.5,2023-04-01T13:31:21.996Z,2023-04-02T11:50:10Z,4152138865,212,17.4,4152138861,140,58.6,4152138859,56,Right,4152138863,141,4.6,4152138867,213,6.1,4157126879,178,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457235,6,49,1,0,41,ex3psl8e3ajeypwjy4xfltpx6,1,55.7,91.4,2023-04-01T13:31:22.943Z,2023-04-02T11:50:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457281,7,1,1,0,42,ex3psl8e3ajeypwjy4xfltpx6,1,55.7,91.4,2023-04-01T13:31:24.042Z,2023-04-02T11:50:18Z,4152139247,141,80.6,4157127601,178,,4152139249,212,14.0,4152139251,213,5.7,4152139243,56,Left,4152139245,140,67.1,,,,,,,4zrut521fzw9fddqt74pnl756,R. Vargas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457365,8,1,1,0,44,ex3psl8e3ajeypwjy4xfltpx6,0,67.1,80.6,2023-04-01T13:31:26.112Z,2023-04-02T11:50:22Z,4152139639,213,5.9,4157127895,178,,4152139635,141,68.4,4152139637,212,21.9,4152139631,56,Center,4152139633,140,86.4,,,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527537355,1708,43,1,0,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-04-01T13:31:27.942Z,2023-04-02T13:48:20Z,4157882927,233,803,4157883945,144,67,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527537349,803,43,1,0,46,ex3psl8e3ajeypwjy4xfltpx6,1,0,0,2023-04-01T13:31:27.943Z,2023-04-02T13:48:20Z,4157883935,144,67,4157882951,233,1708,,,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527537527,1709,67,1,0,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,13.5,32,2023-04-01T13:31:28.163Z,2023-04-02T14:01:00Z,4157883793,233,804,,,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527537511,804,67,1,0,46,ex3psl8e3ajeypwjy4xfltpx6,0,86.5,68,2023-04-01T13:31:28.164Z,2023-04-02T13:48:19Z,4157883811,233,1709,,,,,,,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457423,15,12,1,0,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,14.7,32.4,2023-04-01T13:31:28.175Z,2023-04-02T14:01:00Z,4152139941,141,31.0,4152139943,212,1.4,4152139945,213,3.9,4157128737,178,,4152139939,140,13.7,4152184783,397,,4152184785,233,72,4152139937,56,Back,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526466529,72,74,1,0,46,ex3psl8e3ajeypwjy4xfltpx6,1,87.5,69.9,2023-04-01T13:31:28.242Z,2023-04-02T11:50:36Z,4152184447,56,Center,4152184449,285,,4152184501,397,,4157129109,178,,4152184795,233,15,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542941,462,61,1,0,46,a8l3w3n0j99qjlsxj3jnmgkz1,1,12.7,32.8,2023-04-01T13:31:28.342Z,2023-04-02T11:50:42Z,4152578129,56,Back,4157129651,178,,,,,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457447,9,6,1,0,47,ex3psl8e3ajeypwjy4xfltpx6,1,93.5,73.8,2023-04-01T13:31:29.284Z,2023-04-02T11:50:46Z,4152140045,56,Center,4152140047,73,,4152140063,233,16,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457431,16,6,1,0,47,a8l3w3n0j99qjlsxj3jnmgkz1,0,6.5,26.2,2023-04-01T13:31:29.284Z,2023-04-02T11:50:46Z,4152140093,233,9,4152139981,73,,4152139979,56,Back,,,,,,,,,,,,,,,,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458033,10,1,1,1,16,ex3psl8e3ajeypwjy4xfltpx6,1,99.9,99.9,2023-04-01T13:31:58.701Z,2023-04-02T15:14:12Z,4152142789,213,4.5,4152142777,155,,4153958755,20,,4157130543,178,,4152142779,223,,4152142787,212,20.8,4152142775,6,,4152142773,2,,b6woton2db3w4rm67vu69buy2,A. Engels,4152142781,56,Center,4152142783,140,96.6,4152142785,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458045,11,44,1,1,18,ex3psl8e3ajeypwjy4xfltpx6,1,96.9,68.2,2023-04-01T13:31:59.969Z,2023-04-02T13:44:57Z,4152142895,233,17,4152142851,56,Center,4152142853,286,,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526457951,17,44,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,3.1,31.8,2023-04-01T13:31:59.970Z,2023-04-02T11:50:58Z,4152142427,56,Back,4152142945,233,11,4152142429,285,,,,,,,,,,,,,,,,,23l48u4w5nj4036whjm3s49gp,R. Baku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458081,12,1,1,1,18,ex3psl8e3ajeypwjy4xfltpx6,0,97.4,69.7,2023-04-01T13:32:00.081Z,2023-04-02T13:44:58Z,4157132041,388,,4152143007,141,55.9,4152142995,3,,4152143011,213,4.7,4152143009,212,9.4,4152143001,168,,4152143003,56,Center,4152143005,140,97.6,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458053,18,12,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,1,3,47.3,2023-04-01T13:32:00.324Z,2023-04-02T11:51:10Z,4152142889,213,4.0,4152142971,167,,4157132397,178,,4152142887,212,7.1,4152142881,56,Back,4152142883,140,0.0,4152142885,141,39.5,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458125,13,6,1,1,18,ex3psl8e3ajeypwjy4xfltpx6,1,100,58,2023-04-01T13:32:00.693Z,2023-04-02T11:52:51Z,4152143219,73,,4152143251,233,19,4152143217,56,Center,,,,,,,,,,,,,,,,5arng6g4ietx2jwgcd2kpqdpl,R. Gumny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458063,19,6,1,1,18,a8l3w3n0j99qjlsxj3jnmgkz1,0,0,42,2023-04-01T13:32:00.693Z,2023-04-02T11:52:51Z,4152142925,73,,4152143283,233,13,4152142923,56,Back,,,,,,,,,,,,,,,,4sd2zs6d5cd4d9n3oo54lglat,M. Svanberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458513,14,1,1,1,41,ex3psl8e3ajeypwjy4xfltpx6,0,99.4,99.3,2023-04-01T13:32:23.584Z,2023-04-02T11:53:05Z,4152145127,56,Center,4152145119,2,,4157141399,178,,4153964385,20,,4152145129,140,95.7,4152145125,223,,4152145123,155,,4152145121,6,,b6woton2db3w4rm67vu69buy2,A. Engels,4152145131,141,61.6,4152145133,212,25.9,4152145135,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526458515,20,16,1,1,43,a8l3w3n0j99qjlsxj3jnmgkz1,1,4.1,39.8,2023-04-01T13:32:25.693Z,2023-04-02T11:53:24Z,4152148167,375,01:42.871,4152149649,102,48.8,4152149661,282,1772,4152145145,28,,4152148159,15,,4152149657,280,OWN_GOAL,4153966611,396,49.6,4152145147,56,Center,acxwc7xxrtyssiy390t859kgl,M. Arnold,4152584495,79,,4153966609,395,1.1,4152149653,230,98.5,4152149651,103,29.1,4157142537,388,4152149655,231,51.6,4152149659,281,b6woton2db3w4rm67vu69buy2,4152148157,25,4152148163,374,2023-04-01 14:32:24.663,4152148161,61,,,,,,,,,,,
2526459437,21,1,1,2,25,a8l3w3n0j99qjlsxj3jnmgkz1,1,50.1,50.1,2023-04-01T13:33:07.443Z,2023-04-02T11:55:24Z,4152149905,56,Back,4152149917,279,G,4152149913,213,3.2,4152149907,140,24.5,4152149911,212,27.0,4152589273,189,,4157152877,178,,4152149909,141,46.4,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459573,23,1,1,2,31,a8l3w3n0j99qjlsxj3jnmgkz1,1,26.8,45.4,2023-04-01T13:33:13.743Z,2023-04-02T11:55:31Z,4152150529,1,,4157153505,178,,4152150517,155,,4152150519,56,Right,4152150527,213,5.7,4152150523,141,4.2,4152150521,140,70.1,4152150525,212,53.4,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459445,22,43,1,2,33,a8l3w3n0j99qjlsxj3jnmgkz1,1,0,0,2023-04-01T13:33:15.652Z,2023-04-01T13:33:19Z,4152150383,144,56,4152149949,56,Back,,,,,,,,,,,,,,,,,,,acxwc7xxrtyssiy390t859kgl,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526805089,1035,61,1,2,37,a8l3w3n0j99qjlsxj3jnmgkz1,0,76.7,2.9,2023-04-01T13:33:19.614Z,2023-04-02T11:57:07Z,4157161351,178,,4153973479,56,Right,,,,,,,,,,,,,,,,,,,b8if5dg0k9prjik99aiutewh5,Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459883,15,5,1,2,38,ex3psl8e3ajeypwjy4xfltpx6,1,20.5,101.6,2023-04-01T13:33:20.193Z,2023-04-02T11:57:20Z,4152152113,56,Back,4152153441,233,24,4152152117,347,,,,,,,,,,,,,,,,,b6woton2db3w4rm67vu69buy2,A. Engels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459631,24,5,1,2,38,a8l3w3n0j99qjlsxj3jnmgkz1,0,79.5,-1.6,2023-04-01T13:33:20.193Z,2023-04-02T11:57:20Z,4152150847,347,,4152150845,56,Right,4152153449,233,15,,,,,,,,,,,,,,,,bfpax581lm91ebz4xgz40a191,K. Casteels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526459975,16,1,1,2,55,ex3psl8e3ajeypwjy4xfltpx6,1,22.9,100,2023-04-01T13:33:37.554Z,2023-04-02T11:57:30Z,4152152481,56,Back,4152152483,140,44.7,4152152485,141,95.3,4152152491,1,,4152152479,107,,4152152487,212,23.3,4152152489,213,6.1,,,,4gmknefwu0tt33z88tu75xmg9,Iago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526542169,336,44,1,2,58,ex3psl8e3ajeypwjy4xfltpx6,1,47.6,91.4,2023-04-01T13:33:40.405Z,2023-04-02T13:44:58Z,4152573851,285,,4152574009,233,461,4152573849,56,Back,,,,,,,,,,,,,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526541191,461,44,1,2,58,a8l3w3n0j99qjlsxj3jnmgkz1,0,52.4,8.6,2023-04-01T13:33:40.406Z,2023-04-02T11:58:18Z,4152568703,56,Right,4152574141,233,336,4152568705,286,,,,,,,,,,,,,,,,,7e7w34imugzsufvytjxytupd5,M. Lacroix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526460009,17,1,1,2,58,ex3psl8e3ajeypwjy4xfltpx6,1,44.7,95.3,2023-04-01T13:33:40.573Z,2023-04-02T13:44:58Z,4152152681,213,0.1,4152152671,3,,4152152673,56,Left,4157169179,388,,4152152675,140,55.8,4152152679,212,11.7,4152152677,141,96.6,,,,1ic5mnwhm510mptrxz04zmtm2,D. Beljo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526460021,18,1,1,2,59,ex3psl8e3ajeypwjy4xfltpx6,1,55.8,96.6,2023-04-01T13:33:41.694Z,2023-04-02T11:58:50Z,4152152751,213,4.7,4152152749,212,16.1,4152152747,141,72.9,4157171545,178,,4152152745,140,56.2,4152152743,56,Center,4152152741,155,,,,,d9jj0525pm3nu9vqewtpo2rpx,M. Berisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526460027,19,1,1,3,2,ex3psl8e3ajeypwjy4xfltpx6,0,56.2,72.9,2023-04-01T13:33:44.412Z,2023-04-02T11:58:57Z,4152152789,213,0.4,4152152787,212,8.3,4157172237,178,,4152152785,141,77.9,4152152781,56,Center,4152152783,140,63.4,,,,,,,3er9krmf0k6dhv6f9ltztfend,A. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
