id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,assist
2453133697,467,43,1,0,15,dac758ef858jbq7pcb3gfwite,1,0,0,2022-08-29T18:01:23.864Z,2022-08-29T18:58:02Z,3743666349,144,45,3743660715,56,Back,3743660717,285,0,3743660727,233,6,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453135067,468,45,1,0,15,dac758ef858jbq7pcb3gfwite,0,31.8,91.2,2022-08-29T18:01:23.864Z,2022-08-29T18:59:24Z,3743668511,233,443,3743668213,56,Back,3743668215,285,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111971,7,1,1,0,17,bqm1bnp1bh2apyudlz1o1whr3,1,86,5.9,2022-08-29T18:01:26.439Z,2022-08-29T18:59:13Z,3743664819,154,,3743664817,210,13,3743536331,213,1.4,3743536325,140,91.5,3743536329,212,27.9,3743536327,141,46.0,3743536323,56,Center,3743536319,2,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,1,3743536321,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112047,8,44,1,0,19,bqm1bnp1bh2apyudlz1o1whr3,1,92,49.2,2022-08-29T18:01:27.883Z,2022-08-29T18:59:26Z,3743536675,286,,3743536727,233,4,3743536673,56,Center,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111963,4,44,1,0,19,dac758ef858jbq7pcb3gfwite,0,8,50.8,2022-08-29T18:01:27.884Z,2022-08-29T18:01:54Z,3743536733,233,8,3743536285,285,,3743536283,56,Back,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112055,9,13,1,0,21,bqm1bnp1bh2apyudlz1o1whr3,1,91.5,46,2022-08-29T18:01:30.063Z,2022-08-29T18:57:37Z,3743536703,17,,3743664827,154,,3743664829,55,7,3743536919,15,,3743664823,84,,3743664825,29,,3743536923,328,,3743536701,22,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,3743537099,231,48.0,3743536705,56,Center,3743537097,230,98.9,3743537087,102,41.5,3743537089,103,31.9,,,,,,,,,,,,,,,
2453111985,5,43,1,0,21,dac758ef858jbq7pcb3gfwite,1,0,0,2022-08-29T18:01:30.163Z,2022-08-29T18:56:50Z,3743536409,56,Back,3743536937,233,9,3743536407,94,0,3743664225,144,10,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453111997,6,5,1,0,23,dac758ef858jbq7pcb3gfwite,1,-1.3,58.1,2022-08-29T18:01:31.910Z,2022-08-29T20:07:33Z,3743662117,233,10,3743807535,346,,3743536461,56,Back,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112059,10,5,1,0,23,bqm1bnp1bh2apyudlz1o1whr3,0,101.3,41.9,2022-08-29T18:01:31.910Z,2022-08-29T20:07:34Z,3743807541,346,,3743662129,233,6,3743536755,56,Center,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112197,7,1,1,0,53,dac758ef858jbq7pcb3gfwite,1,5.2,50.1,2022-08-29T18:02:02.108Z,2022-08-29T18:57:17Z,3743537473,212,58.8,3743665043,124,,3743537471,141,51.8,3743537475,213,0.0,3743537477,1,,3743537467,140,61.2,3743537465,56,Center,3743665045,237,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112227,8,1,1,0,58,dac758ef858jbq7pcb3gfwite,0,61.2,51.8,2022-08-29T18:02:07.260Z,2022-08-29T18:02:11Z,3743537601,3,,3743537613,213,5.4,3743537611,212,16.1,3743537605,56,Center,3743537609,141,34.0,3743537607,140,71.3,3743537603,168,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112265,11,1,1,1,2,bqm1bnp1bh2apyudlz1o1whr3,1,30.3,64,2022-08-29T18:02:11.166Z,2022-08-29T18:02:16Z,3743537833,140,30.4,3743537831,56,Back,3743537829,3,,3743537835,141,68.1,3743537837,212,2.8,3743537839,213,1.5,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112271,12,1,1,1,7,bqm1bnp1bh2apyudlz1o1whr3,1,7.6,66.9,2022-08-29T18:02:16.279Z,2022-08-29T20:10:27Z,3743537863,56,Back,3743537871,213,1.1,3743537867,141,69.6,3743537865,140,8.6,3743537869,212,2.1,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112307,13,61,1,1,8,bqm1bnp1bh2apyudlz1o1whr3,1,8.8,71.7,2022-08-29T18:02:17.364Z,2022-08-29T20:10:14Z,3743538047,56,Back,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112293,9,49,1,1,10,dac758ef858jbq7pcb3gfwite,1,95.6,3.8,2022-08-29T18:02:19.676Z,2022-08-29T18:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112315,10,1,1,1,12,dac758ef858jbq7pcb3gfwite,1,91.7,4.1,2022-08-29T18:02:21.181Z,2022-08-29T18:02:23Z,3743538093,141,7.9,3743538091,140,77.7,3743538097,213,3.0,3743538095,212,14.9,3743538089,56,Right,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112321,11,1,1,1,14,dac758ef858jbq7pcb3gfwite,1,75.9,11.1,2022-08-29T18:02:23.164Z,2022-08-29T18:02:24Z,3743538133,213,1.1,3743538131,212,20.5,3743538125,56,Center,3743538129,141,38.5,3743538127,140,84.0,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112345,12,1,1,1,15,dac758ef858jbq7pcb3gfwite,1,84,38.5,2022-08-29T18:02:24.492Z,2022-08-29T18:02:26Z,3743538259,213,5.8,3743538255,141,28.5,3743538257,212,13.9,3743538253,140,95.6,3743538251,56,Center,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112363,13,1,1,1,17,dac758ef858jbq7pcb3gfwite,0,95.6,28.5,2022-08-29T18:02:26.700Z,2022-08-29T18:02:28Z,3743538343,212,14.2,3743538345,213,1.7,3743538331,56,Center,3743538339,141,49.3,3743538335,140,94.0,,,,,,,,,,1rm3t48auz1wqya7tanmjyjje,A. N'Lola Nankishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112389,14,12,1,1,19,bqm1bnp1bh2apyudlz1o1whr3,1,6.7,63.5,2022-08-29T18:02:27.909Z,2022-08-29T18:02:37Z,3743538459,212,44.9,3743538455,140,14.1,3743538457,141,0.0,3743538569,167,,3743538451,56,Back,3743538461,213,4.9,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112485,14,5,1,1,24,dac758ef858jbq7pcb3gfwite,1,84.6,101.6,2022-08-29T18:02:33.078Z,2022-08-29T19:39:17Z,3743538913,347,,3743665479,233,15,3743538911,56,Left,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112405,15,5,1,1,24,bqm1bnp1bh2apyudlz1o1whr3,0,15.4,-1.6,2022-08-29T18:02:33.078Z,2022-08-29T18:57:33Z,3743665487,233,14,3743538559,56,Back,3743538561,347,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112501,15,1,1,1,37,dac758ef858jbq7pcb3gfwite,1,85.5,100,2022-08-29T18:02:46.747Z,2022-08-29T18:02:49Z,3743539001,212,10.5,3743538999,141,88.4,3743538997,140,90.4,3743538995,56,Left,3743538993,107,,3743539003,213,5.2,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112515,16,1,1,1,40,dac758ef858jbq7pcb3gfwite,1,90.4,88.4,2022-08-29T18:02:49.228Z,2022-08-29T18:02:52Z,3743539071,56,Left,3743539073,140,85.0,3743539079,213,2.3,3743539077,212,8.8,3743539075,141,98.3,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112527,17,1,1,1,43,dac758ef858jbq7pcb3gfwite,1,77.3,91.2,2022-08-29T18:02:52.267Z,2022-08-29T18:02:54Z,3743539119,141,97.7,3743539117,140,85.7,3743539115,56,Left,3743539123,213,0.5,3743539121,212,9.9,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112543,18,1,1,1,45,dac758ef858jbq7pcb3gfwite,1,86.9,97.2,2022-08-29T18:02:54.235Z,2022-08-29T18:02:57Z,3743539191,56,Left,3743539199,213,3.3,3743539197,212,9.2,3743539195,141,95.1,3743539193,140,78.2,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112555,19,1,1,1,48,dac758ef858jbq7pcb3gfwite,1,76.7,93.6,2022-08-29T18:02:57.066Z,2022-08-29T18:03:00Z,3743539261,212,8.8,3743539263,213,4.3,3743539259,141,81.5,3743539257,140,73.6,3743539255,56,Left,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112565,20,1,1,1,51,dac758ef858jbq7pcb3gfwite,0,76.1,82.4,2022-08-29T18:03:00.315Z,2022-08-29T18:04:25Z,3743539321,56,Center,3743539323,140,81.3,3743539327,212,7.7,3743539329,213,5.5,3743539325,141,74.4,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453113011,25,61,1,1,53,dac758ef858jbq7pcb3gfwite,1,84.5,60.9,2022-08-29T18:03:02.389Z,2022-08-29T18:04:06Z,3743541585,56,Center,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112591,16,12,1,1,54,bqm1bnp1bh2apyudlz1o1whr3,1,11.5,32.8,2022-08-29T18:03:03.206Z,2022-08-29T18:03:06Z,3743539517,140,55.4,3743539519,141,31.2,3743539527,213,6.3,3743539513,56,Center,3743539521,212,46.1,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112605,17,1,1,1,57,bqm1bnp1bh2apyudlz1o1whr3,0,55.4,31.2,2022-08-29T18:03:06.549Z,2022-08-29T18:03:07Z,3743539569,141,0.0,3743539565,56,Right,3743539567,140,57.1,3743539573,213,4.8,3743539563,3,,3743539571,212,22.4,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112607,18,5,1,1,58,bqm1bnp1bh2apyudlz1o1whr3,0,57.9,-1.8,2022-08-29T18:03:07.851Z,2022-08-29T18:03:27Z,3743539579,347,,3743539577,56,Right,3743540195,233,21,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112725,21,5,1,1,58,dac758ef858jbq7pcb3gfwite,1,42.1,101.8,2022-08-29T18:03:07.851Z,2022-08-29T19:39:17Z,3743540161,56,Back,3743540165,233,18,3743540163,347,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112753,22,1,1,2,17,dac758ef858jbq7pcb3gfwite,0,41.3,100,2022-08-29T18:03:26.620Z,2022-08-29T18:03:28Z,3743540273,56,Left,3743540281,213,5.9,3743540279,212,20.4,3743540277,141,90.9,3743540275,140,59.4,3743540271,107,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112763,19,1,1,2,19,bqm1bnp1bh2apyudlz1o1whr3,1,45.1,15.3,2022-08-29T18:03:28.789Z,2022-08-29T18:03:29Z,3743540313,140,48.6,3743540311,56,Back,3743540309,3,,3743540315,141,9.4,3743540317,212,5.4,3743540319,213,5.5,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112765,20,49,1,2,20,bqm1bnp1bh2apyudlz1o1whr3,1,48.6,9.4,2022-08-29T18:03:29.861Z,2022-08-29T18:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112777,21,1,1,2,21,bqm1bnp1bh2apyudlz1o1whr3,1,48.6,9.4,2022-08-29T18:03:30.148Z,2022-08-29T18:03:32Z,3743540401,213,1.8,3743540393,56,Back,3743540399,212,11.9,3743540397,141,26.2,3743540395,140,45.6,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112793,22,1,1,2,23,bqm1bnp1bh2apyudlz1o1whr3,1,45.6,28.6,2022-08-29T18:03:32.061Z,2022-08-29T18:03:34Z,3743540481,56,Back,3743540483,140,36.2,3743540489,213,2.0,3743540485,141,64.0,3743540487,212,26.0,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112807,23,1,1,2,25,bqm1bnp1bh2apyudlz1o1whr3,1,37.1,61.4,2022-08-29T18:03:34.341Z,2022-08-29T18:03:36Z,3743540559,141,17.0,3743540563,213,4.7,3743540555,56,Back,3743540557,140,36.7,3743540561,212,30.2,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112849,24,1,1,2,27,bqm1bnp1bh2apyudlz1o1whr3,1,33.2,19.5,2022-08-29T18:03:36.764Z,2022-08-29T18:03:40Z,3743540757,213,2.5,3743540741,140,8.6,3743540761,1,,3743540735,56,Back,3743540753,212,32.3,3743540747,141,47.9,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112859,25,1,1,2,31,bqm1bnp1bh2apyudlz1o1whr3,1,8.3,42.4,2022-08-29T18:03:40.740Z,2022-08-29T18:03:42Z,3743540813,56,Back,3743540819,212,21.2,3743540815,140,14.3,3743540817,141,12.6,3743540821,213,5.0,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112885,26,1,1,2,34,bqm1bnp1bh2apyudlz1o1whr3,1,13.4,13.4,2022-08-29T18:03:42.876Z,2022-08-29T18:03:46Z,3743540953,212,20.1,3743540949,140,4.4,3743540947,56,Back,3743540951,141,39.5,3743540955,213,2.1,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112925,27,1,1,2,37,bqm1bnp1bh2apyudlz1o1whr3,1,7.7,45.7,2022-08-29T18:03:46.236Z,2022-08-29T18:03:51Z,3743541133,213,0.5,3743541125,56,Back,3743541129,141,75.7,3743541127,140,43.8,3743541131,212,43.0,3743541135,1,,3743541123,155,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112935,28,50,1,2,41,bqm1bnp1bh2apyudlz1o1whr3,1,39.9,78.5,2022-08-29T18:03:50.010Z,2022-08-29T20:13:35Z,3743541193,233,23,3743541165,56,Back,3743541167,286,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112917,23,7,1,2,41,dac758ef858jbq7pcb3gfwite,1,60.1,21.5,2022-08-29T18:03:50.011Z,2022-08-29T19:00:08Z,3743541087,56,Center,3743541175,233,28,3743541089,285,,3743541085,167,,,,,,,,,,,,,,1rm3t48auz1wqya7tanmjyjje,A. N'Lola Nankishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112939,24,5,1,2,42,dac758ef858jbq7pcb3gfwite,0,55.7,-0.6,2022-08-29T18:03:51.275Z,2022-08-29T18:03:55Z,3743541305,233,29,3743541171,56,Right,3743541173,347,,,,,,,,,,,,,,,,,1rm3t48auz1wqya7tanmjyjje,A. N'Lola Nankishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453112951,29,5,1,2,42,bqm1bnp1bh2apyudlz1o1whr3,1,44.3,100.6,2022-08-29T18:03:51.275Z,2022-08-29T19:39:18Z,3743541283,233,24,3743541255,56,Back,3743541257,347,,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453113031,30,1,1,2,56,bqm1bnp1bh2apyudlz1o1whr3,1,44.3,100,2022-08-29T18:04:05.420Z,2022-08-29T18:04:06Z,3743541703,213,5.7,3743541701,212,16.5,3743541699,141,87.8,3743541697,140,57.4,3743541695,56,Left,3743541693,107,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
