id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2491897721,101,1,1,9,14,bk5ltsueqmeng29eovd8m2tml,1,17.9,19,2022-12-16T19:11:41.963Z,2022-12-16T19:15:31Z,3948976607,140,28.6,3948976611,212,14.0,3948976609,141,6.6,3948976603,3,,3948976613,213,5.6,3948976605,56,Back,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897731,102,49,1,9,15,bk5ltsueqmeng29eovd8m2tml,1,33.6,5,2022-12-16T19:11:43.419Z,2022-12-16T19:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897771,103,61,1,9,19,bk5ltsueqmeng29eovd8m2tml,0,38.4,2.6,2022-12-16T19:11:47.083Z,2022-12-16T19:11:47Z,3948976799,56,Back,,,,,,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897779,104,5,1,9,19,bk5ltsueqmeng29eovd8m2tml,0,38.6,-1,2022-12-16T19:11:47.836Z,2022-12-16T19:17:17Z,3948977281,233,111,3948976827,56,Back,3948976829,347,,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897857,111,5,1,9,19,xcevba75jfkrg4s6tl89zl3y,1,61.4,101,2022-12-16T19:11:47.836Z,2022-12-16T19:11:56Z,3948977225,347,,3948977251,233,104,3948977223,56,Left,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897883,112,1,1,9,28,xcevba75jfkrg4s6tl89zl3y,1,58.2,100,2022-12-16T19:11:56.371Z,2022-12-16T19:11:58Z,3948977383,140,37.1,3948977389,213,3.4,3948977391,1,,3948977387,212,23.1,3948977381,56,Back,3948977385,141,92.4,3948977379,107,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897923,113,1,1,9,30,xcevba75jfkrg4s6tl89zl3y,1,33.4,92,2022-12-16T19:11:58.417Z,2022-12-16T19:12:01Z,3948977611,140,27.9,3948977615,212,16.0,3948977607,56,Back,3948977613,141,70.1,3948977617,213,4.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897943,114,1,1,9,33,xcevba75jfkrg4s6tl89zl3y,1,28,60.3,2022-12-16T19:12:01.401Z,2022-12-16T19:12:04Z,3948977719,213,4.8,3948977717,212,28.5,3948977713,140,31.3,3948977711,56,Back,3948977715,141,18.7,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491897983,115,1,1,9,36,xcevba75jfkrg4s6tl89zl3y,1,37.9,10.9,2022-12-16T19:12:04.432Z,2022-12-16T19:12:09Z,3948977943,141,30.2,3948977947,213,2.4,3948977945,212,18.6,3948977939,56,Back,3948977941,140,25.4,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898029,116,1,1,9,41,xcevba75jfkrg4s6tl89zl3y,1,31.9,34.9,2022-12-16T19:12:09.464Z,2022-12-16T19:12:12Z,3948978189,56,Back,3948978191,140,40.5,3948978195,212,20.9,3948978197,213,5.2,3948978193,141,7.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898075,117,1,1,9,44,xcevba75jfkrg4s6tl89zl3y,1,46.9,7,2022-12-16T19:12:12.699Z,2022-12-16T19:12:16Z,3948978469,140,34.4,3948978467,56,Back,3948978473,212,19.3,3948978475,213,2.3,3948978471,141,27.8,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898117,118,1,1,9,48,xcevba75jfkrg4s6tl89zl3y,1,35.4,46.1,2022-12-16T19:12:16.171Z,2022-12-16T19:12:19Z,3948978667,140,37.9,3948978669,141,84.0,3948978671,212,25.9,3948978675,213,1.5,3948978665,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898147,119,1,1,9,51,xcevba75jfkrg4s6tl89zl3y,1,43.6,84.5,2022-12-16T19:12:19.264Z,2022-12-16T19:12:22Z,3948978871,212,9.7,3948978865,56,Back,3948978869,141,98.4,3948978873,213,1.3,3948978867,140,45.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898175,120,1,1,9,54,xcevba75jfkrg4s6tl89zl3y,0,46.4,96.5,2022-12-16T19:12:22.206Z,2022-12-16T19:12:24Z,3948979009,140,79.9,3948979011,141,77.1,3948979007,56,Center,3948979013,212,37.6,3948979017,1,,3948979015,213,5.9,3948979005,155,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898191,105,49,1,9,57,bk5ltsueqmeng29eovd8m2tml,1,25.7,31.3,2022-12-16T19:12:25.594Z,2022-12-16T19:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898225,106,1,1,9,58,bk5ltsueqmeng29eovd8m2tml,0,25.7,31.3,2022-12-16T19:12:26.170Z,2022-12-16T19:12:28Z,3948979253,56,Back,3948979257,141,49.9,3948979259,212,17.3,3948979255,140,37.0,3948979261,213,0.8,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898219,121,49,1,9,59,xcevba75jfkrg4s6tl89zl3y,1,64.4,48.1,2022-12-16T19:12:27.924Z,2022-12-16T19:12:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898327,122,1,1,10,2,xcevba75jfkrg4s6tl89zl3y,1,60.6,42.5,2022-12-16T19:12:30.721Z,2022-12-16T19:12:36Z,3948979825,141,17.9,3948979821,56,Right,3948979829,213,5.0,3948979827,212,17.5,3948979823,140,65.5,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898339,123,1,1,10,8,xcevba75jfkrg4s6tl89zl3y,0,76.3,10.9,2022-12-16T19:12:36.283Z,2022-12-16T19:12:37Z,3948979871,141,25.1,3948979875,213,0.7,3948979867,56,Center,3948979873,212,15.2,3948979869,140,87.5,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898349,107,49,1,10,9,bk5ltsueqmeng29eovd8m2tml,1,11.7,77.6,2022-12-16T19:12:37.626Z,2022-12-16T19:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898367,108,1,1,10,10,bk5ltsueqmeng29eovd8m2tml,0,10.7,83.5,2022-12-16T19:12:38.315Z,2022-12-16T19:13:57Z,3948980011,141,100.0,3948980015,212,12.0,3948980007,140,14.0,3948980001,56,Back,3948980019,213,1.3,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898375,124,43,1,10,11,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-12-16T19:12:39.329Z,2022-12-16T19:13:02Z,3948980045,285,0,3948980093,233,108,3948980043,56,Right,3948981259,144,74,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898409,109,5,1,10,12,bk5ltsueqmeng29eovd8m2tml,0,14,101.4,2022-12-16T19:12:40.548Z,2022-12-16T19:17:17Z,3948980217,56,Back,3948980219,347,,3948980731,361,,3948980393,233,125,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898387,125,5,1,10,12,xcevba75jfkrg4s6tl89zl3y,1,86,-1.4,2022-12-16T19:12:40.548Z,2022-12-16T19:12:45Z,3948980385,233,109,3948980125,347,,3948980123,56,Right,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898501,126,1,1,10,19,xcevba75jfkrg4s6tl89zl3y,1,81.1,0,2022-12-16T19:12:47.455Z,2022-12-16T19:12:49Z,3948980603,213,2.5,3948980595,56,Right,3948980601,212,16.6,3948980593,107,,3948980599,141,12.8,3948980597,140,68.1,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898521,127,1,1,10,21,xcevba75jfkrg4s6tl89zl3y,1,68.9,14.8,2022-12-16T19:12:49.220Z,2022-12-16T19:12:51Z,3948980701,196,,3948980699,155,,3948980713,1,,3948980703,56,Center,3948980707,141,76.8,3948980711,213,1.6,3948980709,212,42.2,3948980705,140,68.4,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898575,128,1,1,10,23,xcevba75jfkrg4s6tl89zl3y,1,67.9,79.1,2022-12-16T19:12:51.461Z,2022-12-16T19:12:57Z,3948980997,213,4.2,3948980993,141,66.5,3948980989,56,Center,3948980991,140,63.8,3948980995,212,9.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898579,129,4,1,10,27,xcevba75jfkrg4s6tl89zl3y,1,62.2,67.5,2022-12-16T19:12:55.817Z,2022-12-16T19:13:43Z,3948981013,286,,3948981011,265,,3948981009,152,,3948981007,56,Center,3948981005,13,,3948981031,233,110,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898567,110,4,1,10,27,bk5ltsueqmeng29eovd8m2tml,0,37.8,32.5,2022-12-16T19:12:55.818Z,2022-12-16T19:12:58Z,3948980961,265,,3948980957,56,Back,3948981045,233,129,3948980959,152,,3948980963,285,,3948980955,13,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898855,130,1,1,10,58,xcevba75jfkrg4s6tl89zl3y,0,64.1,72.9,2022-12-16T19:13:26.570Z,2022-12-16T19:14:14Z,3948982475,152,,3948982483,212,39.3,3948982487,1,,3948982481,141,39.4,3948982471,5,,3948982485,213,5.7,3948982473,155,,3948982477,56,Center,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3948982479,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898937,111,52,1,11,8,bk5ltsueqmeng29eovd8m2tml,1,12.4,60.3,2022-12-16T19:13:36.138Z,2022-12-16T19:13:36Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491898951,112,80,1,11,9,bk5ltsueqmeng29eovd8m2tml,0,9.5,58.8,2022-12-16T19:13:37.578Z,2022-12-16T19:13:37Z,,,,,,,,,,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899019,113,1,1,11,13,bk5ltsueqmeng29eovd8m2tml,0,10.6,53.7,2022-12-16T19:13:41.115Z,2022-12-16T19:13:46Z,3948983331,213,0.4,3948983325,140,54.9,3948983337,1,,3948983323,56,Left,3948983327,141,82.3,3948983319,157,,3948983329,212,50.4,3948983321,198,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899035,131,44,1,11,17,xcevba75jfkrg4s6tl89zl3y,1,41.8,24,2022-12-16T19:13:45.279Z,2022-12-16T19:13:46Z,3948983409,233,114,3948983377,56,Back,3948983379,285,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899031,114,44,1,11,17,bk5ltsueqmeng29eovd8m2tml,0,58.2,76,2022-12-16T19:13:45.280Z,2022-12-16T19:13:47Z,3948983453,233,131,3948983367,286,,3948983365,56,Center,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899045,132,1,1,11,17,xcevba75jfkrg4s6tl89zl3y,0,38.5,30.4,2022-12-16T19:13:45.826Z,2022-12-16T19:13:47Z,3948983435,56,Back,3948983443,213,6.2,3948983433,3,,3948983437,140,43.8,3948983441,212,5.6,3948983439,141,29.9,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899063,115,1,1,11,19,bk5ltsueqmeng29eovd8m2tml,0,56,85.1,2022-12-16T19:13:47.097Z,2022-12-16T19:13:49Z,3948983521,140,63.8,3948983523,141,93.2,3948983519,56,Left,3948983527,213,0.6,3948983517,3,,3948983525,212,9.9,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899067,133,49,1,11,21,xcevba75jfkrg4s6tl89zl3y,1,32.1,11.8,2022-12-16T19:13:49.231Z,2022-12-16T19:13:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899101,134,61,1,11,24,xcevba75jfkrg4s6tl89zl3y,1,32,5,2022-12-16T19:13:52.856Z,2022-12-16T19:13:52Z,3948983703,56,Back,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899133,135,1,1,11,26,xcevba75jfkrg4s6tl89zl3y,0,27.1,11.5,2022-12-16T19:13:54.294Z,2022-12-16T19:13:55Z,3948983929,157,,3948983935,140,62.0,3948983931,56,Right,3948983943,213,6.1,3948983945,1,,3948983939,141,0.0,3948983941,212,37.6,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899167,116,5,1,11,27,bk5ltsueqmeng29eovd8m2tml,1,42,101.1,2022-12-16T19:13:55.050Z,2022-12-16T19:13:57Z,3948984101,56,Back,3948984103,347,,3948984145,233,136,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899137,136,5,1,11,27,xcevba75jfkrg4s6tl89zl3y,0,58,-1.1,2022-12-16T19:13:55.050Z,2022-12-16T19:17:18Z,3948983949,347,,3948983947,56,Right,3948984153,233,116,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899383,117,1,1,11,47,bk5ltsueqmeng29eovd8m2tml,0,61.1,100,2022-12-16T19:14:15.785Z,2022-12-16T19:14:21Z,3948985305,141,94.7,3948985299,107,,3948985301,56,Left,3948985303,140,84.3,3948985307,212,24.7,3948985311,1,,3948985309,213,6.1,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899371,137,44,1,11,50,xcevba75jfkrg4s6tl89zl3y,1,15,6.4,2022-12-16T19:14:18.707Z,2022-12-16T19:14:21Z,3948985373,233,118,3948985215,56,Back,3948985217,285,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899391,118,44,1,11,50,bk5ltsueqmeng29eovd8m2tml,0,85,93.6,2022-12-16T19:14:18.708Z,2022-12-16T19:14:21Z,3948985423,233,137,3948985343,56,Left,3948985345,286,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899377,138,1,1,11,50,xcevba75jfkrg4s6tl89zl3y,0,14.2,7.6,2022-12-16T19:14:18.926Z,2022-12-16T19:14:19Z,3948985251,212,7.3,3948985243,3,,3948985247,140,18.6,3948985249,141,0.0,3948985245,56,Back,3948985253,213,5.4,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899577,119,5,1,11,51,bk5ltsueqmeng29eovd8m2tml,1,80.8,101.3,2022-12-16T19:14:19.644Z,2022-12-16T19:17:18Z,3948986419,56,Left,3948986425,233,139,3948986421,347,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899379,139,5,1,11,51,xcevba75jfkrg4s6tl89zl3y,0,19.2,-1.3,2022-12-16T19:14:19.644Z,2022-12-16T19:14:38Z,3948986429,233,119,3948985257,56,Back,3948985259,347,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899617,120,1,1,12,9,bk5ltsueqmeng29eovd8m2tml,1,82.2,100,2022-12-16T19:14:37.641Z,2022-12-16T19:14:41Z,3948986639,212,23.8,3948986637,141,68.7,3948986631,56,Center,3948986641,213,5.1,3948986643,1,,3948986627,107,,3948986635,140,89.8,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899623,121,44,1,12,12,bk5ltsueqmeng29eovd8m2tml,1,90.9,63.9,2022-12-16T19:14:40.442Z,2022-12-16T19:14:48Z,3948987117,233,140,3948986657,286,,3948986655,56,Center,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899611,140,44,1,12,12,xcevba75jfkrg4s6tl89zl3y,0,9.1,36.1,2022-12-16T19:14:40.443Z,2022-12-16T19:14:48Z,3948987147,233,121,3948986603,285,,3948986601,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899613,141,43,1,12,12,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-12-16T19:14:40.630Z,2022-12-16T19:14:49Z,3948986615,213,0,3948986605,3,0,3948986611,141,40.9,3948986609,140,8.0,3948986607,56,Back,3948987227,144,1,3948986613,212,0,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899627,122,1,1,12,13,bk5ltsueqmeng29eovd8m2tml,0,89.8,68.7,2022-12-16T19:14:41.193Z,2022-12-16T19:14:41Z,3948986677,212,13.7,3948986679,213,4.8,3948986669,168,,3948986673,140,91.3,3948986667,3,,3948986675,141,48.7,3948986671,56,Center,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899655,142,12,1,12,15,xcevba75jfkrg4s6tl89zl3y,1,8.9,60.2,2022-12-16T19:14:43.428Z,2022-12-16T19:14:45Z,3948986903,141,0.0,3948986907,213,4.7,3948986901,140,7.5,3948986905,212,41.4,3948986899,56,Back,3948986943,167,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899757,123,5,1,12,16,bk5ltsueqmeng29eovd8m2tml,1,91.2,101,2022-12-16T19:14:44.381Z,2022-12-16T19:17:18Z,3948987471,56,Left,3948987473,347,,3948987499,233,143,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899663,143,5,1,12,16,xcevba75jfkrg4s6tl89zl3y,0,8.8,-1,2022-12-16T19:14:44.381Z,2022-12-16T19:14:54Z,3948986915,56,Back,3948987507,233,123,3948986919,347,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899833,124,1,1,12,30,bk5ltsueqmeng29eovd8m2tml,0,86.4,100,2022-12-16T19:14:58.409Z,2022-12-16T19:15:01Z,3948987887,141,67.9,3948987889,212,23.0,3948987891,213,4.9,3948987883,56,Center,3948987893,1,,3948987881,107,,3948987885,140,91.5,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491922663,488,12,1,12,34,xcevba75jfkrg4s6tl89zl3y,1,6.5,31.1,2022-12-16T19:15:01.937Z,2022-12-16T19:53:21Z,3949110563,56,Back,3949110567,140,18.0,3949110573,212,15.5,3949110595,15,,3949110575,213,0.7,3949110571,141,45.4,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899897,144,12,1,12,35,xcevba75jfkrg4s6tl89zl3y,1,15.4,42.7,2022-12-16T19:15:03.564Z,2022-12-16T19:53:32Z,3948988243,56,Back,3948988251,213,0.2,3948988247,141,47.6,3948988249,212,18.8,3948988245,140,33.0,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899885,125,44,1,12,37,bk5ltsueqmeng29eovd8m2tml,1,67.8,62.6,2022-12-16T19:15:05.402Z,2022-12-16T19:15:09Z,3948988185,56,Center,3948988187,286,,3948988471,233,146,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899929,146,44,1,12,37,xcevba75jfkrg4s6tl89zl3y,0,32.2,37.4,2022-12-16T19:15:05.403Z,2022-12-16T19:53:34Z,3948988395,285,,3948988475,233,125,3948988393,56,Back,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899893,126,1,1,12,37,bk5ltsueqmeng29eovd8m2tml,0,67,60,2022-12-16T19:15:05.753Z,2022-12-16T19:15:06Z,3948988225,140,72.6,3948988231,213,0.4,3948988221,3,,3948988227,141,63.9,3948988229,212,6.5,3948988223,56,Center,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899925,145,1,1,12,38,xcevba75jfkrg4s6tl89zl3y,0,24.5,42.8,2022-12-16T19:15:06.339Z,2022-12-16T19:15:09Z,3948988377,56,Back,3948988379,140,37.7,3948988385,213,0.1,3948988381,141,44.3,3948988375,3,,3948988383,212,13.9,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899961,127,49,1,12,42,bk5ltsueqmeng29eovd8m2tml,1,70.3,80.9,2022-12-16T19:15:10.873Z,2022-12-16T19:15:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899983,147,1,1,12,43,xcevba75jfkrg4s6tl89zl3y,0,24.7,26,2022-12-16T19:15:11.685Z,2022-12-16T19:15:13Z,3948988653,140,41.5,3948988657,212,18.9,3948988659,213,0.4,3948988655,141,35.8,3948988651,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899973,128,61,1,12,44,bk5ltsueqmeng29eovd8m2tml,0,70.2,86,2022-12-16T19:15:12.073Z,2022-12-16T19:15:12Z,3948988603,56,Left,,,,,,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491899985,129,5,1,12,45,bk5ltsueqmeng29eovd8m2tml,0,79.6,101.4,2022-12-16T19:15:13.113Z,2022-12-16T19:15:19Z,3948989029,233,148,3948988661,56,Left,3948988663,347,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491900049,148,5,1,12,45,xcevba75jfkrg4s6tl89zl3y,1,20.4,-1.4,2022-12-16T19:15:13.113Z,2022-12-16T19:17:18Z,3948988987,347,,3948989025,233,129,3948988985,56,Back,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491900267,149,1,1,13,11,xcevba75jfkrg4s6tl89zl3y,1,21.4,0,2022-12-16T19:15:39.906Z,2022-12-16T19:17:42Z,3948990105,141,11.6,3948990101,56,Back,3948990103,140,33.6,3948990099,107,,3948990109,213,0.6,3948990107,212,15.3,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
