id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2460600695,4,5,1,0,12,6lzy9iiqoysvtdsgx719fng9n,0,20.8,-1.6,2022-09-16T18:03:47.817Z,2022-09-16T18:03:54Z,3783464819,56,Back,3783465133,233,7,3783464821,347,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600753,7,5,1,0,12,bqm1bnp1bh2apyudlz1o1whr3,1,79.2,101.6,2022-09-16T18:03:47.817Z,2022-09-16T18:28:16Z,3783465091,347,,3783465113,233,4,3783465087,56,Left,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600793,8,1,1,0,19,bqm1bnp1bh2apyudlz1o1whr3,1,80.1,100,2022-09-16T18:03:54.308Z,2022-09-16T18:03:56Z,3783465293,212,13.2,3783465289,140,90.8,3783465281,107,,3783465285,56,Left,3783465295,213,5.7,3783465291,141,91.2,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600797,9,1,1,0,21,bqm1bnp1bh2apyudlz1o1whr3,1,90.8,91.2,2022-09-16T18:03:56.268Z,2022-09-16T18:03:56Z,3783465323,213,3.4,3783465317,140,84.2,3783465321,212,7.2,3783465315,56,Left,3783465319,141,88.3,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600807,10,1,1,0,21,bqm1bnp1bh2apyudlz1o1whr3,1,84.2,88.3,2022-09-16T18:03:56.867Z,2022-09-16T18:03:57Z,3783465379,140,91.5,3783465387,213,0.5,3783465375,56,Left,3783465385,212,8.8,3783465383,141,94.7,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600879,11,1,1,0,22,bqm1bnp1bh2apyudlz1o1whr3,1,91.5,94.7,2022-09-16T18:03:57.476Z,2022-09-16T18:04:01Z,3783465713,56,Left,3783465721,213,3.4,3783465715,140,68.1,3783465717,141,83.2,3783465719,212,25.8,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600889,12,1,1,0,25,bqm1bnp1bh2apyudlz1o1whr3,0,68.9,92.7,2022-09-16T18:04:00.940Z,2022-09-16T18:04:02Z,3783465783,212,5.0,3783465813,236,,3783465815,233,6,3783465777,56,Left,3783465781,141,90.9,3783465785,213,6.0,3783465779,140,73.5,3783465819,286,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600893,6,74,1,0,25,6lzy9iiqoysvtdsgx719fng9n,1,35.7,7.4,2022-09-16T18:04:00.941Z,2022-09-16T18:52:39Z,3783465789,285,,3783465787,56,Back,3783465821,233,12,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600905,7,5,1,0,27,6lzy9iiqoysvtdsgx719fng9n,0,31.3,-1.4,2022-09-16T18:04:02.276Z,2022-09-16T18:28:16Z,3783465985,233,13,3783465865,56,Back,3783465867,347,,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460600919,13,5,1,0,27,bqm1bnp1bh2apyudlz1o1whr3,1,68.7,101.4,2022-09-16T18:04:02.276Z,2022-09-16T18:04:04Z,3783465957,347,,3783465981,233,7,3783465955,56,Left,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601059,14,1,1,0,32,bqm1bnp1bh2apyudlz1o1whr3,1,76.3,100,2022-09-16T18:04:07.403Z,2022-09-16T18:04:10Z,3783466583,212,14.3,3783466577,56,Left,3783466585,213,5.5,3783466581,141,85.7,3783466575,107,,3783466579,140,85.6,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601095,15,1,1,0,35,bqm1bnp1bh2apyudlz1o1whr3,1,85.6,85.7,2022-09-16T18:04:10.691Z,2022-09-16T18:04:12Z,3783466801,213,3.7,3783466799,212,10.0,3783466793,56,Center,3783466795,140,77.4,3783466797,141,78.1,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601103,16,61,1,0,35,bqm1bnp1bh2apyudlz1o1whr3,0,77,75.1,2022-09-16T18:04:10.875Z,2022-09-16T18:28:04Z,3783466843,56,Center,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601065,8,1,1,0,36,6lzy9iiqoysvtdsgx719fng9n,0,21.1,11.9,2022-09-16T18:04:11.711Z,2022-09-16T18:28:06Z,3783466621,140,22.6,3783466625,212,1.6,3783466627,213,0.3,3783466617,157,,3783466629,1,,3783466619,56,Back,3783466623,141,12.5,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601171,9,12,1,0,39,6lzy9iiqoysvtdsgx719fng9n,1,4.1,28,2022-09-16T18:04:14.184Z,2022-09-16T18:04:16Z,3783467189,167,,3783467123,140,4.7,3783467125,141,0.0,3783467121,56,Back,3783467127,212,20.4,3783467129,213,4.7,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601175,10,5,1,0,39,6lzy9iiqoysvtdsgx719fng9n,0,4.4,-1.5,2022-09-16T18:04:14.683Z,2022-09-16T18:28:17Z,3783468269,233,17,3783467155,347,,3783467153,56,Back,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601357,17,5,1,0,39,bqm1bnp1bh2apyudlz1o1whr3,1,95.6,101.5,2022-09-16T18:04:14.683Z,2022-09-16T18:04:27Z,3783468201,347,,3783468247,233,10,3783468199,56,Left,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601369,18,1,1,0,51,bqm1bnp1bh2apyudlz1o1whr3,1,91.7,100,2022-09-16T18:04:26.866Z,2022-09-16T18:04:28Z,3783468309,213,5.3,3783468299,140,96.8,3783468307,212,9.5,3783468297,56,Left,3783468295,107,,3783468303,141,89.4,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601395,19,1,1,0,53,bqm1bnp1bh2apyudlz1o1whr3,1,96.8,89.4,2022-09-16T18:04:28.051Z,2022-09-16T18:04:30Z,3783468457,212,4.2,3783468455,141,95.6,3783468451,56,Left,3783468459,213,1.7,3783468453,140,96.4,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601403,20,3,1,0,54,bqm1bnp1bh2apyudlz1o1whr3,0,94.6,96.2,2022-09-16T18:04:29.900Z,2022-09-16T18:04:37Z,3783468489,56,Left,3783468491,286,,3783468617,233,11,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601421,11,7,1,0,54,6lzy9iiqoysvtdsgx719fng9n,1,5.4,3.8,2022-09-16T18:04:29.901Z,2022-09-16T18:04:31Z,3783468563,285,,3783468559,56,Back,3783468599,233,20,3783468557,167,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601427,12,5,1,0,55,6lzy9iiqoysvtdsgx719fng9n,0,5.1,-0.4,2022-09-16T18:04:30.914Z,2022-09-16T18:28:17Z,3783468595,347,,3783468593,56,Back,3783469209,233,21,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601527,21,5,1,0,55,bqm1bnp1bh2apyudlz1o1whr3,1,94.9,100.4,2022-09-16T18:04:30.914Z,2022-09-16T18:04:37Z,3783469079,347,,3783469179,233,12,3783469077,56,Left,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601617,22,1,1,1,4,bqm1bnp1bh2apyudlz1o1whr3,1,97.6,100,2022-09-16T18:04:39.474Z,2022-09-16T18:04:41Z,3783469579,141,88.3,3783469581,212,8.4,3783469577,140,98.1,3783469575,56,Left,3783469573,107,,3783469583,213,4.8,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601657,23,1,1,1,6,bqm1bnp1bh2apyudlz1o1whr3,1,97.5,89,2022-09-16T18:04:41.539Z,2022-09-16T18:04:43Z,3783469789,56,Left,3783469801,212,5.6,3783469795,140,96.6,3783469803,213,1.7,3783469799,141,97.1,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601677,13,45,1,1,8,6lzy9iiqoysvtdsgx719fng9n,0,5.9,3.6,2022-09-16T18:04:43.403Z,2022-09-16T18:04:45Z,3783469907,56,Back,3783469959,233,24,3783469909,285,,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601681,24,3,1,1,8,bqm1bnp1bh2apyudlz1o1whr3,1,94.1,96.4,2022-09-16T18:04:43.403Z,2022-09-16T18:04:45Z,3783469917,56,Left,3783469919,286,,3783469941,233,13,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601713,25,1,1,1,10,bqm1bnp1bh2apyudlz1o1whr3,0,98.9,95.7,2022-09-16T18:04:44.987Z,2022-09-16T18:04:46Z,3783470073,140,94.3,3783470069,155,,3783470075,141,57.2,3783470071,56,Center,3783470077,212,26.6,3783470067,2,,3783470079,213,4.5,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601749,14,12,1,1,13,6lzy9iiqoysvtdsgx719fng9n,1,11.1,40.4,2022-09-16T18:04:48.071Z,2022-09-16T18:04:49Z,3783470299,212,23.1,3783470301,213,0.8,3783470295,140,26.4,3783470291,56,Back,3783470297,141,64.8,3783470349,15,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601767,15,49,1,1,15,6lzy9iiqoysvtdsgx719fng9n,1,34.2,74.8,2022-09-16T18:04:50.039Z,2022-09-16T18:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601869,16,1,1,1,17,6lzy9iiqoysvtdsgx719fng9n,1,38.4,66.1,2022-09-16T18:04:52.903Z,2022-09-16T18:04:55Z,3783470877,56,Back,3783470887,212,6.8,3783470879,140,36.8,3783470883,141,56.4,3783470891,213,4.5,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601935,17,1,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,37.7,66.7,2022-09-16T18:04:55.399Z,2022-09-16T18:04:58Z,3783471219,212,10.6,3783471217,141,79.6,3783471221,213,2.2,3783471215,140,32.0,3783471213,56,Back,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601947,18,1,1,1,23,6lzy9iiqoysvtdsgx719fng9n,1,33.5,88.1,2022-09-16T18:04:58.455Z,2022-09-16T18:05:00Z,3783471315,212,16.2,3783471311,140,23.6,3783471317,213,4.0,3783471309,56,Back,3783471313,141,69.9,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460601997,19,1,1,1,24,6lzy9iiqoysvtdsgx719fng9n,1,23.6,69.9,2022-09-16T18:04:59.959Z,2022-09-16T18:05:03Z,3783471599,140,18.9,3783471597,56,Back,3783471605,213,4.5,3783471601,141,37.6,3783471603,212,22.5,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602033,20,1,1,1,28,6lzy9iiqoysvtdsgx719fng9n,1,19,37.1,2022-09-16T18:05:03.192Z,2022-09-16T18:05:06Z,3783471893,141,73.5,3783471891,140,10.5,3783471895,212,26.3,3783471889,56,Back,3783471897,213,1.9,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602065,21,1,1,1,31,6lzy9iiqoysvtdsgx719fng9n,0,12.4,85,2022-09-16T18:05:06.823Z,2022-09-16T18:05:09Z,3783472063,155,,3783472071,212,59.4,3783472075,1,,3783472067,140,68.8,3783472065,56,Center,3783472073,213,6.2,3783472069,141,78.8,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602103,26,1,1,1,34,bqm1bnp1bh2apyudlz1o1whr3,0,30.1,22.1,2022-09-16T18:05:09.922Z,2022-09-16T18:05:12Z,3783472267,141,0.0,3783472261,3,,3783472265,140,47.7,3783472263,56,Back,3783472269,212,24.7,3783472271,213,5.6,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602183,22,5,1,1,36,6lzy9iiqoysvtdsgx719fng9n,1,54.2,101.8,2022-09-16T18:05:11.719Z,2022-09-16T18:05:18Z,3783472729,233,27,3783472711,56,Left,3783472713,347,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602105,27,5,1,1,36,bqm1bnp1bh2apyudlz1o1whr3,0,45.8,-1.8,2022-09-16T18:05:11.719Z,2022-09-16T18:28:17Z,3783472279,56,Back,3783472755,233,22,3783472281,347,,,,,,,,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602201,23,1,1,1,42,6lzy9iiqoysvtdsgx719fng9n,1,56,100,2022-09-16T18:05:17.959Z,2022-09-16T18:05:19Z,3783472823,141,91.7,3783472825,212,7.9,3783472815,107,,3783472821,140,52.1,3783472827,213,4.2,3783472819,56,Left,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602211,24,1,1,1,43,6lzy9iiqoysvtdsgx719fng9n,1,52.1,91.7,2022-09-16T18:05:18.951Z,2022-09-16T18:05:20Z,3783472897,212,6.0,3783472901,213,2.6,3783472879,56,Back,3783472893,141,95.9,3783472887,140,47.1,,,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602259,25,1,1,1,45,6lzy9iiqoysvtdsgx719fng9n,1,46.9,96,2022-09-16T18:05:20.055Z,2022-09-16T18:05:22Z,3783473125,141,94.1,3783473121,140,33.6,3783473117,56,Back,3783473127,212,14.0,3783473131,213,3.2,,,,,,,,,,5hkkwzs8wgjj94vfe922nvthw,M. Milovanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602389,26,1,1,1,47,6lzy9iiqoysvtdsgx719fng9n,1,33.6,94.8,2022-09-16T18:05:22.471Z,2022-09-16T18:05:29Z,3783473817,141,55.5,3783473815,140,29.9,3783473821,213,4.6,3783473819,212,27.0,3783473813,56,Back,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602443,27,1,1,1,54,6lzy9iiqoysvtdsgx719fng9n,1,27.2,32.2,2022-09-16T18:05:29.687Z,2022-09-16T18:05:32Z,3783474073,56,Back,3783474075,140,44.8,3783474077,141,6.2,3783474081,213,5.5,3783474079,212,25.6,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602459,28,1,1,1,57,6lzy9iiqoysvtdsgx719fng9n,0,44.8,6.2,2022-09-16T18:05:32.183Z,2022-09-16T18:05:33Z,3783474169,213,0.2,3783474167,212,24.8,3783474161,56,Right,3783474165,141,12.6,3783474163,140,68.1,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602501,28,12,1,1,59,bqm1bnp1bh2apyudlz1o1whr3,1,28.5,82.4,2022-09-16T18:05:34.899Z,2022-09-16T18:05:37Z,3783474493,167,,3783474439,140,5.7,3783474443,212,27.3,3783474437,56,Back,3783474445,213,2.6,3783474441,141,100.0,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602507,29,5,1,2,1,bqm1bnp1bh2apyudlz1o1whr3,0,9.1,101.8,2022-09-16T18:05:36.901Z,2022-09-16T18:05:50Z,3783475689,233,29,3783474459,56,Back,3783474461,347,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602721,29,5,1,2,1,6lzy9iiqoysvtdsgx719fng9n,1,90.9,-1.8,2022-09-16T18:05:36.901Z,2022-09-16T18:28:17Z,3783475621,56,Right,3783475625,347,,3783475655,233,29,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460602799,30,1,1,2,14,6lzy9iiqoysvtdsgx719fng9n,1,83.3,0,2022-09-16T18:05:49.959Z,2022-09-16T18:05:54Z,3783476083,1,,3783476073,56,Right,3783476075,140,53.6,3783476071,107,,3783476077,141,6.8,3783476081,213,3.0,3783476079,212,31.8,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
