id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2483090835,9,1,1,0,16,1fttb31hnskynpku8qd09yhm8,0,7.4,45.2,2022-11-07T19:02:15.027Z,2022-11-07T19:14:44Z,3902693763,155,,3902693773,213,0.1,3902693767,140,43.0,3902713391,1,,3902693771,212,37.5,3902693769,141,48.9,3902693765,56,Back,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090845,3,1,1,0,19,2xlnfgrl6r18ftv38unwp7h4s,1,33,16,2022-11-07T19:02:18.525Z,2022-11-07T19:02:23Z,3902693843,212,24.0,3902693837,56,Right,3902693845,213,6.1,3902693839,140,55.5,3902693835,3,,3902693841,141,9.9,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090847,4,4,1,0,23,2xlnfgrl6r18ftv38unwp7h4s,1,57.5,9.4,2022-11-07T19:02:22.269Z,2022-11-07T19:02:24Z,3902693893,233,10,3902693853,56,Right,3902693857,286,,3902693849,13,,3902693855,152,,3902693851,295,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090849,10,4,1,0,23,1fttb31hnskynpku8qd09yhm8,0,42.5,90.6,2022-11-07T19:02:22.270Z,2022-11-07T19:02:25Z,3902693863,56,Back,3902693901,233,4,3902693859,13,,3902693861,295,,3902693867,285,,3902693865,152,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090889,5,1,1,0,39,2xlnfgrl6r18ftv38unwp7h4s,1,62.2,10.1,2022-11-07T19:02:38.092Z,2022-11-07T19:02:39Z,3902694045,140,72.7,3902694049,212,11.6,3902694039,5,,3902694041,152,,3902694051,213,6.0,3902694047,141,4.6,3902694043,56,Right,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090905,6,1,1,0,40,2xlnfgrl6r18ftv38unwp7h4s,1,72.5,4.6,2022-11-07T19:02:39.068Z,2022-11-07T19:02:43Z,3902694103,56,Right,3902694111,213,2.9,3902694107,141,7.8,3902694105,140,65.4,3902694109,212,7.8,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090907,7,61,1,0,42,2xlnfgrl6r18ftv38unwp7h4s,0,61.5,6.2,2022-11-07T19:02:41.597Z,2022-11-07T19:08:27Z,3902694115,56,Right,,,,,,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090903,11,61,1,0,44,1fttb31hnskynpku8qd09yhm8,0,46.8,92.1,2022-11-07T19:02:43.139Z,2022-11-07T19:08:26Z,3902694099,56,Back,,,,,,,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090909,8,3,1,0,45,2xlnfgrl6r18ftv38unwp7h4s,0,52.8,3.2,2022-11-07T19:02:44.300Z,2022-11-07T19:02:52Z,3902694275,233,12,3902694125,56,Right,3902694187,286,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090927,12,7,1,0,45,1fttb31hnskynpku8qd09yhm8,1,47.2,96.8,2022-11-07T19:02:44.301Z,2022-11-07T19:02:49Z,3902694211,56,Back,3902694215,233,8,3902694209,167,,3902694213,285,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090915,9,5,1,0,46,2xlnfgrl6r18ftv38unwp7h4s,1,58.3,-1.6,2022-11-07T19:02:45.310Z,2022-11-07T19:03:16Z,3902694153,56,Right,3902694155,347,,3902694833,233,13,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483090931,13,5,1,0,46,1fttb31hnskynpku8qd09yhm8,0,41.7,101.6,2022-11-07T19:02:45.310Z,2022-11-07T19:08:54Z,3902694837,233,9,3902694235,56,Back,3902694237,347,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091009,10,1,1,1,4,2xlnfgrl6r18ftv38unwp7h4s,0,55.8,0,2022-11-07T19:03:02.942Z,2022-11-07T19:47:37Z,3902694593,141,7.1,3902694891,107,,3902694591,140,68.5,3902694597,213,0.4,3902694589,56,Right,3902694595,212,14.3,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091005,14,8,1,1,5,1fttb31hnskynpku8qd09yhm8,1,33.7,96.3,2022-11-07T19:03:04.643Z,2022-11-07T19:03:04Z,3902694583,56,Back,,,,,,,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091023,11,43,1,1,9,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-11-07T19:03:08.621Z,2022-11-07T19:03:12Z,3902694693,144,49,,,,,,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091043,12,1,1,1,10,2xlnfgrl6r18ftv38unwp7h4s,1,60.8,46,2022-11-07T19:03:09.117Z,2022-11-07T19:03:13Z,3902694753,140,43.3,3902694757,212,27.0,3902694751,56,Back,3902694759,213,2.3,3902694755,141,75.1,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091053,13,1,1,1,14,2xlnfgrl6r18ftv38unwp7h4s,1,41,78.3,2022-11-07T19:03:13.181Z,2022-11-07T19:03:14Z,3902694793,56,Back,3902694797,141,68.3,3902694801,213,4.1,3902694795,140,36.4,3902694799,212,8.3,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091055,14,1,1,1,15,2xlnfgrl6r18ftv38unwp7h4s,1,36.4,68.3,2022-11-07T19:03:13.964Z,2022-11-07T19:03:16Z,3902694825,141,88.2,3902694829,213,1.0,3902694821,56,Back,3902694827,212,15.7,3902694823,140,44.0,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091065,15,1,1,1,17,2xlnfgrl6r18ftv38unwp7h4s,1,44,88.2,2022-11-07T19:03:16.445Z,2022-11-07T19:03:20Z,3902694877,56,Back,3902694885,212,17.6,3902694883,141,68.3,3902694879,140,33.3,3902694887,213,4.0,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091069,16,1,1,1,22,2xlnfgrl6r18ftv38unwp7h4s,1,35.3,63.8,2022-11-07T19:03:21.165Z,2022-11-07T19:03:22Z,3902694907,213,4.6,3902694901,141,42.8,3902694897,56,Back,3902694903,212,14.3,3902694899,140,34.3,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091073,17,1,1,1,23,2xlnfgrl6r18ftv38unwp7h4s,1,30,35.7,2022-11-07T19:03:22.301Z,2022-11-07T19:03:25Z,3902694925,140,46.0,3902694931,213,6.3,3902694929,212,16.8,3902694927,141,34.9,3902694923,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091083,18,1,1,1,26,2xlnfgrl6r18ftv38unwp7h4s,1,43.2,34.5,2022-11-07T19:03:24.972Z,2022-11-07T19:03:27Z,3902694993,56,Back,3902695001,213,1.8,3902694999,212,26.1,3902694995,140,37.1,3902694997,141,71.7,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091099,19,1,1,1,28,2xlnfgrl6r18ftv38unwp7h4s,1,35.8,75.1,2022-11-07T19:03:27.581Z,2022-11-07T19:03:31Z,3902695085,212,34.8,3902695089,1,,3902695081,140,65.7,3902695087,213,0.4,3902695079,56,Left,3902695083,141,97.3,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091101,20,1,1,1,32,2xlnfgrl6r18ftv38unwp7h4s,0,68.9,95.9,2022-11-07T19:03:31.277Z,2022-11-07T19:03:32Z,3902695093,56,Left,3902695097,141,79.3,3902695101,213,4.9,3902695095,140,70.7,3902695099,212,11.4,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091107,15,8,1,1,34,1fttb31hnskynpku8qd09yhm8,1,31.2,26.4,2022-11-07T19:03:33.019Z,2022-11-07T19:03:37Z,3902695105,56,Back,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091179,21,1,1,1,43,2xlnfgrl6r18ftv38unwp7h4s,1,62.7,94.3,2022-11-07T19:03:42.508Z,2022-11-07T19:04:17Z,3902695417,212,23.7,3902695421,213,3.7,3902695409,140,43.5,3902695405,56,Back,3902695413,141,75.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091189,22,1,1,1,44,2xlnfgrl6r18ftv38unwp7h4s,1,44.2,74.7,2022-11-07T19:03:43.275Z,2022-11-07T19:03:44Z,3902695471,140,33.3,3902695475,212,28.9,3902695469,56,Back,3902695477,213,4.3,3902695473,141,35.7,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091201,23,1,1,1,45,2xlnfgrl6r18ftv38unwp7h4s,1,33.2,35.4,2022-11-07T19:03:43.901Z,2022-11-07T19:03:45Z,3902695543,213,5.9,3902695537,140,54.1,3902695539,141,23.2,3902695535,56,Center,3902695541,212,23.5,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091237,24,1,1,1,46,2xlnfgrl6r18ftv38unwp7h4s,1,56.1,19.9,2022-11-07T19:03:45.436Z,2022-11-07T19:03:50Z,3902695739,212,11.2,3902695735,140,62.6,3902695741,213,5.4,3902695737,141,6.9,3902695733,56,Right,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091261,25,1,1,1,52,2xlnfgrl6r18ftv38unwp7h4s,1,66.2,11.6,2022-11-07T19:03:51.165Z,2022-11-07T19:03:53Z,3902695869,141,41.8,3902695873,213,1.4,3902695865,56,Center,3902695867,140,69.7,3902695871,212,20.9,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091271,26,1,1,1,54,2xlnfgrl6r18ftv38unwp7h4s,1,69.7,41.8,2022-11-07T19:03:53.181Z,2022-11-07T19:03:54Z,3902695921,140,60.1,3902695925,212,14.1,3902695923,141,27.4,3902695927,213,3.9,3902695919,56,Center,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091279,27,1,1,1,55,2xlnfgrl6r18ftv38unwp7h4s,1,64.8,68.3,2022-11-07T19:03:54.476Z,2022-11-07T19:03:57Z,3902695963,140,72.4,3902695965,141,94.6,3902695969,213,1.2,3902695961,56,Left,3902695967,212,19.6,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091303,28,1,1,1,58,2xlnfgrl6r18ftv38unwp7h4s,1,75.6,93.4,2022-11-07T19:03:56.973Z,2022-11-07T19:03:59Z,3902696079,212,10.2,3902696075,140,72.3,3902696077,141,79.3,3902696073,56,Left,3902696081,213,4.4,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091323,29,1,1,2,0,2xlnfgrl6r18ftv38unwp7h4s,1,70.2,76.4,2022-11-07T19:03:59.084Z,2022-11-07T19:04:02Z,3902696181,140,69.8,3902696185,212,16.1,3902696183,141,52.7,3902696179,56,Center,3902696187,213,4.7,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091327,16,45,1,2,3,1fttb31hnskynpku8qd09yhm8,0,28.4,36.7,2022-11-07T19:04:02.140Z,2022-11-07T19:04:03Z,3902696191,56,Back,3902696193,285,,3902696235,233,30,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091333,30,3,1,2,3,2xlnfgrl6r18ftv38unwp7h4s,1,71.6,63.3,2022-11-07T19:04:02.140Z,2022-11-07T19:04:03Z,3902696223,233,16,3902696219,56,Center,3902696221,286,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091347,31,1,1,2,4,2xlnfgrl6r18ftv38unwp7h4s,0,74.3,61.9,2022-11-07T19:04:03.084Z,2022-11-07T19:04:07Z,3902696279,56,Center,3902696283,141,62.1,3902696285,212,28.6,3902696335,4,,3902696281,140,100.0,3902696287,213,0.0,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091349,17,5,1,2,6,1fttb31hnskynpku8qd09yhm8,1,-1.2,37.3,2022-11-07T19:04:05.446Z,2022-11-07T19:08:54Z,3902696289,56,Back,3902696315,233,32,3902696291,346,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091353,32,5,1,2,6,2xlnfgrl6r18ftv38unwp7h4s,0,101.2,62.7,2022-11-07T19:04:05.446Z,2022-11-07T19:04:06Z,3902696301,346,,3902696323,233,17,3902696299,56,Center,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091421,18,1,1,2,16,1fttb31hnskynpku8qd09yhm8,1,5.2,48.4,2022-11-07T19:04:15.412Z,2022-11-07T19:04:18Z,3902696645,124,,3902696649,140,9.2,3902696655,213,5.0,3902696659,237,,3902696651,141,29.5,3902696647,56,Back,3902696653,212,13.5,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091467,19,1,1,2,20,1fttb31hnskynpku8qd09yhm8,1,11.5,25.2,2022-11-07T19:04:18.803Z,2022-11-07T19:04:26Z,3902696881,155,,3902696887,141,46.0,3902696891,213,0.4,3902696885,140,47.1,3902696889,212,40.0,3902696893,1,,3902696883,56,Back,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091507,20,1,1,2,27,1fttb31hnskynpku8qd09yhm8,1,54.2,69.9,2022-11-07T19:04:26.498Z,2022-11-07T19:04:32Z,3902697061,213,1.4,3902697055,140,57.4,3902697059,212,16.7,3902697057,141,93.9,3902697053,56,Left,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091511,21,3,1,2,33,1fttb31hnskynpku8qd09yhm8,0,84.3,92.1,2022-11-07T19:04:31.891Z,2022-11-07T19:04:33Z,3902697079,286,,3902697077,56,Left,3902697101,233,33,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091515,33,7,1,2,33,2xlnfgrl6r18ftv38unwp7h4s,0,15.7,7.9,2022-11-07T19:04:31.892Z,2022-11-07T19:04:33Z,3902697083,285,,3902697085,233,21,3902697081,56,Back,,,,,,,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091533,34,1,1,2,34,2xlnfgrl6r18ftv38unwp7h4s,0,9.3,5.2,2022-11-07T19:04:33.660Z,2022-11-07T19:04:36Z,3902697155,141,3.0,3902697201,233,22,3902697159,213,5.9,3902697199,236,,3902697205,286,,3902697151,56,Back,3902697153,140,12.8,3902697157,212,4.0,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091537,22,74,1,2,34,1fttb31hnskynpku8qd09yhm8,1,84.3,97.4,2022-11-07T19:04:33.661Z,2022-11-07T19:14:36Z,3902697207,233,34,3902697175,56,Left,3902697177,285,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091557,35,1,1,2,37,2xlnfgrl6r18ftv38unwp7h4s,0,12.7,15.8,2022-11-07T19:04:36.348Z,2022-11-07T19:05:23Z,3902697275,141,5.7,3902697279,213,5.0,3902697271,56,Back,3902697277,212,7.2,3902697273,140,14.8,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483091551,23,1,1,2,37,1fttb31hnskynpku8qd09yhm8,0,76.5,92.5,2022-11-07T19:04:36.387Z,2022-11-07T19:05:41Z,3902697253,212,7.8,3902697247,140,80.3,3902697251,141,82.6,3902697257,213,5.2,3902697243,56,Left,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
