id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2451100695,233,61,1,24,29,dnzj0iv5qtaemm9kthh9pos8q,0,42.4,93.6,2022-08-26T18:26:01.830Z,2022-08-26T18:26:02Z,3732838563,56,Back,,,,,,,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100705,230,49,1,24,30,cv5ftekuejf0ryxvd5h2my47r,1,62,21.5,2022-08-26T18:26:03.271Z,2022-08-26T18:26:03Z,,,,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100725,231,1,1,24,31,cv5ftekuejf0ryxvd5h2my47r,1,62.7,22.4,2022-08-26T18:26:03.464Z,2022-08-26T18:26:05Z,3732838739,141,37.1,3732838741,212,21.7,3732838737,140,44.4,3732838743,213,2.7,3732838733,56,Back,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100741,232,1,1,24,33,cv5ftekuejf0ryxvd5h2my47r,1,46.7,43.1,2022-08-26T18:26:05.688Z,2022-08-26T18:26:09Z,3732838835,213,1.2,3732838827,56,Center,3732838833,212,16.2,3732838831,141,65.1,3732838829,140,52.5,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100755,233,1,1,24,36,cv5ftekuejf0ryxvd5h2my47r,1,55.8,68.2,2022-08-26T18:26:08.952Z,2022-08-26T18:26:09Z,3732838929,56,Center,3732838931,140,54.5,3732838937,213,4.6,3732838933,141,53.4,3732838935,212,10.2,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100777,234,1,1,24,37,cv5ftekuejf0ryxvd5h2my47r,1,54.4,53.4,2022-08-26T18:26:09.751Z,2022-08-26T18:26:13Z,3732839085,140,53.8,3732839091,212,11.5,3732839095,213,1.6,3732839087,141,70.3,3732839081,56,Center,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100817,235,1,1,24,40,cv5ftekuejf0ryxvd5h2my47r,1,52.3,83.9,2022-08-26T18:26:13.064Z,2022-08-26T18:26:16Z,3732839287,141,97.4,3732839291,213,0.6,3732839285,140,64.9,3732839289,212,16.1,3732839283,56,Left,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100823,236,1,1,24,43,cv5ftekuejf0ryxvd5h2my47r,0,65.1,92.9,2022-08-26T18:26:15.863Z,2022-08-26T18:26:17Z,3732839371,233,234,3732839313,56,Left,3732839315,140,59.4,3732839319,212,6.0,3732839375,286,,3732839369,236,,3732839321,213,3.1,3732839317,141,92.9,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100833,234,74,1,24,43,dnzj0iv5qtaemm9kthh9pos8q,1,38.1,15.5,2022-08-26T18:26:15.864Z,2022-08-26T18:33:26Z,3732839335,56,Back,3732839389,233,236,3732839337,285,,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100839,237,43,1,24,44,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T18:26:17.175Z,2022-08-26T18:26:19Z,3732839515,144,74,3732839357,56,Left,3732839359,285,0,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100849,238,43,1,24,44,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T18:26:17.383Z,2022-08-26T18:26:39Z,3732841035,144,61,3732839397,56,Left,,,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100871,235,49,1,24,46,dnzj0iv5qtaemm9kthh9pos8q,1,40.4,22.4,2022-08-26T18:26:18.975Z,2022-08-26T18:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100887,236,43,1,24,48,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2022-08-26T18:26:20.528Z,2022-08-26T18:28:43Z,3732839633,286,0,3732850737,144,50,3732839795,233,239,3732839631,56,Back,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100927,237,4,1,24,48,dnzj0iv5qtaemm9kthh9pos8q,1,43.3,17.6,2022-08-26T18:26:20.528Z,2022-08-26T18:26:35Z,3732839861,152,,3732839857,13,,3732840739,233,239,3732839859,56,Back,3732839865,286,,3732839863,265,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100899,239,4,1,24,48,cv5ftekuejf0ryxvd5h2my47r,0,56.7,82.4,2022-08-26T18:26:20.529Z,2022-08-26T18:26:35Z,3732840731,265,,3732839723,56,Left,3732840749,233,237,3732840729,152,,3732839725,285,,3732840727,13,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100909,240,43,1,24,49,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T18:26:22.072Z,2022-08-26T18:26:37Z,3732839759,56,Left,3732839761,347,0,3732840931,144,5,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451100965,238,1,1,24,52,dnzj0iv5qtaemm9kthh9pos8q,1,42.4,18.3,2022-08-26T18:26:25.327Z,2022-08-26T18:26:26Z,3732840057,212,21.3,3732840051,56,Back,3732840049,152,,3732840053,140,23.0,3732840047,5,,3732840055,141,27.7,3732840059,213,2.8,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101025,239,1,1,24,54,dnzj0iv5qtaemm9kthh9pos8q,1,23,27.7,2022-08-26T18:26:26.655Z,2022-08-26T18:26:30Z,3732840367,213,0.8,3732840361,140,32.1,3732840365,212,13.6,3732840359,56,Back,3732840363,141,41.9,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101027,240,1,1,24,57,dnzj0iv5qtaemm9kthh9pos8q,1,32.1,41.9,2022-08-26T18:26:30.319Z,2022-08-26T18:26:31Z,3732840377,56,Back,3732840381,141,36.9,3732840379,140,45.7,3732840385,213,6.0,3732840383,212,14.7,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101065,241,1,1,24,58,dnzj0iv5qtaemm9kthh9pos8q,1,45.7,36.9,2022-08-26T18:26:31.183Z,2022-08-26T18:26:32Z,3732840561,140,24.6,3732840567,213,3.4,3732840563,141,27.9,3732840559,56,Back,3732840565,212,23.0,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101087,242,1,1,25,0,dnzj0iv5qtaemm9kthh9pos8q,1,24.6,27.9,2022-08-26T18:26:32.807Z,2022-08-26T18:26:34Z,3732840709,213,0.9,3732840705,141,38.5,3732840703,140,30.1,3732840701,56,Back,3732840707,212,9.2,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101133,243,1,1,25,1,dnzj0iv5qtaemm9kthh9pos8q,1,28.5,38.9,2022-08-26T18:26:34.087Z,2022-08-26T18:26:37Z,3732840957,56,Back,3732840961,141,56.6,3732840965,213,2.5,3732840959,140,13.4,3732840963,212,19.9,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101171,244,1,1,25,5,dnzj0iv5qtaemm9kthh9pos8q,1,13.5,56.1,2022-08-26T18:26:37.815Z,2022-08-26T18:26:40Z,3732841143,212,9.6,3732841145,213,0.1,3732841137,56,Back,3732841139,140,22.6,3732841141,141,57.8,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101195,245,1,1,25,8,dnzj0iv5qtaemm9kthh9pos8q,1,24.8,57.9,2022-08-26T18:26:40.630Z,2022-08-26T18:26:42Z,3732841303,140,23.1,3732841309,213,4.6,3732841305,141,33.1,3732841307,212,17.0,3732841301,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101257,246,1,1,25,10,dnzj0iv5qtaemm9kthh9pos8q,1,23.1,33.1,2022-08-26T18:26:42.703Z,2022-08-26T18:26:46Z,3732841653,56,Back,3732841659,212,20.7,3732841655,140,31.5,3732841661,213,5.2,3732841657,141,5.5,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101301,247,1,1,25,14,dnzj0iv5qtaemm9kthh9pos8q,1,41.5,5.8,2022-08-26T18:26:46.847Z,2022-08-26T18:26:50Z,3732841891,212,22.7,3732841887,140,59.4,3732841889,141,24.4,3732841885,56,Center,3732841893,213,0.6,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101329,248,1,1,25,17,dnzj0iv5qtaemm9kthh9pos8q,1,53.7,33.7,2022-08-26T18:26:50.127Z,2022-08-26T18:26:51Z,3732842031,141,38.8,3732842029,140,44.1,3732842035,213,2.8,3732842027,56,Back,3732842033,212,10.7,,,,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101357,249,1,1,25,19,dnzj0iv5qtaemm9kthh9pos8q,1,44.1,38.8,2022-08-26T18:26:51.711Z,2022-08-26T18:58:11Z,3732842195,140,41.4,3732842199,212,6.9,3732842193,56,Back,3732842197,141,29.5,3732842201,213,4.3,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101375,250,1,1,25,21,dnzj0iv5qtaemm9kthh9pos8q,1,41.4,29.5,2022-08-26T18:26:53.703Z,2022-08-26T18:58:18Z,3732842323,213,2.0,3732842319,141,56.0,3732842315,56,Back,3732842321,212,19.6,3732842317,140,34.1,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101479,251,1,1,25,26,dnzj0iv5qtaemm9kthh9pos8q,1,42.6,57.2,2022-08-26T18:26:58.614Z,2022-08-26T18:27:02Z,3732842983,56,Back,3732842989,212,18.5,3732842985,140,41.3,3732842987,141,30.0,3732842991,213,4.6,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101517,252,1,1,25,30,dnzj0iv5qtaemm9kthh9pos8q,1,47.1,31.9,2022-08-26T18:27:02.550Z,2022-08-26T18:27:06Z,3732843273,212,49.4,3732843263,56,Left,3732843269,141,96.8,3732843259,196,,3732843281,1,,3732843257,155,,3732843277,213,1.1,3732843267,140,68.2,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101559,253,1,1,25,33,dnzj0iv5qtaemm9kthh9pos8q,1,67.3,96.3,2022-08-26T18:27:05.894Z,2022-08-26T18:27:09Z,3732843583,212,11.1,3732843585,213,3.6,3732843579,140,57.8,3732843581,141,89.1,3732843577,56,Left,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101603,254,1,1,25,36,dnzj0iv5qtaemm9kthh9pos8q,0,57.7,87.7,2022-08-26T18:27:09.128Z,2022-08-26T18:27:11Z,3732843863,56,Center,3732843869,212,25.3,3732843865,140,79.6,3732843867,141,72.3,3732843861,155,,3732843871,213,5.9,,,,,,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101661,241,1,1,25,40,cv5ftekuejf0ryxvd5h2my47r,0,21.1,32.7,2022-08-26T18:27:12.863Z,2022-08-26T18:28:27Z,3732844233,212,8.5,3732844229,140,29.0,3732844225,3,,3732844227,56,Back,3732844231,141,30.0,3732844235,213,6.1,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101667,242,43,1,25,41,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-08-26T18:27:13.807Z,2022-08-26T18:28:22Z,3732844263,212,5.0,3732849313,144,1,3732844265,213,4.3,3732844255,3,0,3732844259,140,27.0,3732844257,56,Back,3732844261,141,23.3,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101677,255,1,1,25,42,dnzj0iv5qtaemm9kthh9pos8q,1,68.7,84.5,2022-08-26T18:27:14.687Z,2022-08-26T18:27:15Z,3732844323,141,71.4,3732844319,140,75.5,3732844329,213,5.4,3732844317,56,Center,3732844325,212,11.4,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101695,256,1,1,25,43,dnzj0iv5qtaemm9kthh9pos8q,1,75.5,71.4,2022-08-26T18:27:15.815Z,2022-08-26T18:27:17Z,3732844433,213,3.3,3732844425,56,Center,3732844429,141,69.9,3732844427,140,70.7,3732844431,212,5.1,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101749,257,1,1,25,44,dnzj0iv5qtaemm9kthh9pos8q,1,70.7,69.9,2022-08-26T18:27:17.118Z,2022-08-26T18:27:20Z,3732844759,140,77.1,3732844765,213,4.9,3732844763,212,31.9,3732844761,141,24.0,3732844757,56,Center,,,,,,,,,,5c5quyl7qxptstbge87w2eqqx,D. Ladan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101777,258,1,1,25,47,dnzj0iv5qtaemm9kthh9pos8q,1,78.1,22.8,2022-08-26T18:27:20.182Z,2022-08-26T18:27:22Z,3732844929,212,12.9,3732844925,140,73.1,3732844927,141,40.1,3732844931,213,2.0,3732844923,56,Center,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101851,259,1,1,25,50,dnzj0iv5qtaemm9kthh9pos8q,1,73.1,40.1,2022-08-26T18:27:22.847Z,2022-08-26T18:27:26Z,3732845285,56,Left,3732845299,213,1.5,3732845295,141,95.9,3732845301,1,,3732845291,140,75.0,3732845297,212,38.0,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101893,260,1,1,25,54,dnzj0iv5qtaemm9kthh9pos8q,1,75,95.9,2022-08-26T18:27:26.519Z,2022-08-26T18:27:29Z,3732845515,56,Left,3732845519,141,87.4,3732845523,213,3.5,3732845521,212,16.7,3732845517,140,60.1,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101967,261,1,1,25,57,dnzj0iv5qtaemm9kthh9pos8q,1,60.4,83.8,2022-08-26T18:27:29.759Z,2022-08-26T18:27:35Z,3732846051,1,,3732846037,155,,3732846049,213,5.3,3732846045,141,15.9,3732846043,140,88.3,3732846041,56,Right,3732846047,212,54.7,3732846039,196,,a9233dwa5vm9qv2lncq3kawut,J. Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101987,262,1,1,26,3,dnzj0iv5qtaemm9kthh9pos8q,1,91.8,17.1,2022-08-26T18:27:35.599Z,2022-08-26T18:27:37Z,3732846171,141,44.5,3732846167,56,Center,3732846169,140,92.7,3732846165,155,,3732846175,213,1.5,3732846173,212,18.7,3732846163,2,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451101997,263,61,1,26,3,dnzj0iv5qtaemm9kthh9pos8q,0,92.7,44.5,2022-08-26T18:27:35.983Z,2022-08-26T18:28:36Z,3732846215,56,Center,,,,,,,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102007,243,12,1,26,3,cv5ftekuejf0ryxvd5h2my47r,1,3.3,57,2022-08-26T18:27:36.295Z,2022-08-26T18:27:38Z,3732846273,56,Back,3732846279,212,19.4,3732846275,140,17.6,3732846281,213,5.6,3732846277,141,38.9,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102011,244,49,1,26,5,cv5ftekuejf0ryxvd5h2my47r,1,18.7,36,2022-08-26T18:27:38.167Z,2022-08-26T18:27:38Z,,,,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102057,245,1,1,26,8,cv5ftekuejf0ryxvd5h2my47r,0,19.8,37,2022-08-26T18:27:40.951Z,2022-08-26T18:27:42Z,3732846563,1,,3732846553,56,Center,3732846561,213,0.2,3732846555,140,59.0,3732846559,212,42.3,3732846551,157,,3732846557,141,51.6,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102079,264,49,1,26,10,dnzj0iv5qtaemm9kthh9pos8q,1,32,41.2,2022-08-26T18:27:43.112Z,2022-08-26T18:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102151,265,1,1,26,12,dnzj0iv5qtaemm9kthh9pos8q,1,31.9,29.2,2022-08-26T18:27:45.046Z,2022-08-26T18:27:50Z,3732847093,140,33.6,3732847095,141,14.4,3732847099,213,4.9,3732847097,212,10.2,3732847091,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102173,266,1,1,26,18,dnzj0iv5qtaemm9kthh9pos8q,1,47.9,33.9,2022-08-26T18:27:50.439Z,2022-08-26T18:27:52Z,3732847203,56,Back,3732847219,213,1.7,3732847215,212,10.1,3732847211,141,48.5,3732847207,140,46.3,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102201,267,1,1,26,19,dnzj0iv5qtaemm9kthh9pos8q,1,46.3,48.5,2022-08-26T18:27:52.158Z,2022-08-26T18:58:25Z,3732847393,56,Back,3732847401,213,3.7,3732847395,140,38.9,3732847399,212,9.4,3732847397,141,40.7,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102211,268,1,1,26,21,dnzj0iv5qtaemm9kthh9pos8q,1,38.9,40.7,2022-08-26T18:27:54.102Z,2022-08-26T18:58:29Z,3732847455,56,Back,3732847459,141,45.7,3732847461,212,8.2,3732847457,140,46.0,3732847463,213,0.4,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102235,269,1,1,26,22,dnzj0iv5qtaemm9kthh9pos8q,1,46,45.7,2022-08-26T18:27:55.094Z,2022-08-26T18:58:58Z,3732847591,140,38.9,3732847597,212,8.3,3732847589,56,Back,3732847593,141,40.4,3732847601,213,3.6,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102293,270,1,1,26,24,dnzj0iv5qtaemm9kthh9pos8q,1,38.9,40.4,2022-08-26T18:27:56.807Z,2022-08-26T18:58:36Z,3732847867,56,Right,3732847871,141,6.2,3732847875,213,5.5,3732847869,140,59.3,3732847873,212,31.6,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102327,271,1,1,26,27,dnzj0iv5qtaemm9kthh9pos8q,1,61.9,10.1,2022-08-26T18:27:59.630Z,2022-08-26T18:28:02Z,3732848089,140,40.4,3732848091,141,23.4,3732848093,212,24.3,3732848095,213,2.8,3732848087,56,Back,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102385,272,1,1,26,30,dnzj0iv5qtaemm9kthh9pos8q,1,40.8,24.3,2022-08-26T18:28:02.582Z,2022-08-26T18:28:09Z,3732848453,213,0.4,3732848447,140,53.0,3732848451,212,13.7,3732848449,141,31.3,3732848445,56,Center,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102415,273,1,1,26,36,dnzj0iv5qtaemm9kthh9pos8q,1,46.7,44.2,2022-08-26T18:28:09.238Z,2022-08-26T18:28:12Z,3732848623,141,66.3,3732848627,213,2.0,3732848621,140,40.2,3732848619,56,Back,3732848625,212,16.5,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102459,274,1,1,26,39,dnzj0iv5qtaemm9kthh9pos8q,1,39,62.1,2022-08-26T18:28:12.342Z,2022-08-26T18:28:17Z,3732848909,56,Back,3732848915,212,21.5,3732848913,141,30.7,3732848911,140,36.6,3732848917,213,4.6,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102515,275,1,1,26,44,dnzj0iv5qtaemm9kthh9pos8q,1,42.4,26.4,2022-08-26T18:28:17.246Z,2022-08-26T18:28:21Z,3732849211,141,96.3,3732849217,1,,3732849207,56,Left,3732849213,212,51.2,3732849203,155,,3732849205,196,,3732849215,213,1.2,3732849209,140,60.4,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102663,276,1,1,26,49,dnzj0iv5qtaemm9kthh9pos8q,1,60.8,96.5,2022-08-26T18:28:21.870Z,2022-08-26T18:28:49Z,3732849935,140,87.4,3732849939,212,28.1,3732849941,213,6.2,3732849937,141,92.3,3732851037,210,13,3732849933,56,Left,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2451102669,277,13,1,26,57,dnzj0iv5qtaemm9kthh9pos8q,1,95.2,71.8,2022-08-26T18:28:29.984Z,2022-08-26T18:28:49Z,3732850211,72,,3732851039,74,,3732851051,215,,3732851049,103,72.2,3732851043,55,276,3732849969,65,,3732851041,29,,3732851047,102,49.4,b61yiz3lait78xmlbyzr2vd62,T. Lake,3732851055,231,52.3,3732851053,230,99.5,3732849967,22,,3732849971,56,,,,,,,,,,,Center,,,,,,,,,,
2451102689,246,5,1,26,58,cv5ftekuejf0ryxvd5h2my47r,1,-0.9,51,2022-08-26T18:28:31.094Z,2022-08-26T18:33:29Z,3732850099,233,278,3732850091,56,Back,3732850093,346,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102673,278,5,1,26,58,dnzj0iv5qtaemm9kthh9pos8q,0,100.9,49,2022-08-26T18:28:31.094Z,2022-08-26T18:28:32Z,3732850123,233,246,3732850001,346,,3732849999,56,Center,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102889,247,1,1,27,21,cv5ftekuejf0ryxvd5h2my47r,1,5,63,2022-08-26T18:28:53.671Z,2022-08-26T18:28:55Z,3732851291,212,8.3,3732851297,237,,3732851289,141,71.4,3732851285,56,Back,3732851283,124,,3732851287,140,10.7,3732851293,213,0.8,,,,dhb6r3msmmayy7v0b1gb40445,L. Zima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102933,248,1,1,27,22,cv5ftekuejf0ryxvd5h2my47r,1,12.5,69.4,2022-08-26T18:28:55.383Z,2022-08-26T18:28:58Z,3732851493,56,Back,3732851499,212,26.9,3732851495,140,15.1,3732851501,213,4.8,3732851497,141,30.1,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451102963,249,1,1,27,25,cv5ftekuejf0ryxvd5h2my47r,1,14.1,28.6,2022-08-26T18:28:58.390Z,2022-08-26T18:29:01Z,3732851683,213,5.0,3732851681,212,15.7,3732851677,140,18.7,3732851675,56,Back,3732851679,141,6.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
