id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,assist
2457554559,5,1,1,0,15,cv5ftekuejf0ryxvd5h2my47r,1,46,15.2,2022-09-09T18:02:10.419Z,2022-09-09T18:02:11Z,3767235099,140,55.3,3767235101,141,34.5,3767235097,56,Center,3767235105,213,0.9,3767235103,212,16.4,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554573,6,1,1,0,17,cv5ftekuejf0ryxvd5h2my47r,0,55.3,34.5,2022-09-09T18:02:11.715Z,2022-09-09T18:02:19Z,3767235145,213,5.7,3767235143,212,18.9,3767235137,56,Right,3767235139,140,70.4,3767235141,141,19.4,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554571,7,49,1,0,17,dac758ef858jbq7pcb3gfwite,1,25.6,80.3,2022-09-09T18:02:12.242Z,2022-09-09T18:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554623,8,1,1,0,18,dac758ef858jbq7pcb3gfwite,1,27.1,78.8,2022-09-09T18:02:13.339Z,2022-09-09T18:02:17Z,3767235365,213,3.8,3767235361,141,59.0,3767235363,212,21.8,3767235357,56,Back,3767235359,140,10.8,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554657,9,1,1,0,22,dac758ef858jbq7pcb3gfwite,1,9.1,57.8,2022-09-09T18:02:17.085Z,2022-09-09T18:02:20Z,3767235561,213,1.3,3767235557,141,68.0,3767235559,212,7.3,3767235555,140,11.2,3767235553,56,Back,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554715,10,1,1,0,26,dac758ef858jbq7pcb3gfwite,1,14.6,67.8,2022-09-09T18:02:20.592Z,2022-09-09T18:02:24Z,3767235837,213,5.2,3767235831,140,22.9,3767235833,141,41.5,3767235835,212,19.9,3767235829,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554761,11,1,1,0,29,dac758ef858jbq7pcb3gfwite,1,25.9,33.5,2022-09-09T18:02:24.356Z,2022-09-09T18:02:28Z,3767236111,141,66.8,3767236115,213,1.3,3767236113,212,23.7,3767236107,56,Back,3767236109,140,32.4,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554799,12,1,1,0,34,dac758ef858jbq7pcb3gfwite,1,32.4,73.1,2022-09-09T18:02:28.698Z,2022-09-09T18:02:31Z,3767236323,212,23.3,3767236315,56,Back,3767236319,140,33.3,3767236325,213,4.8,3767236321,141,38.9,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554819,13,1,1,0,37,dac758ef858jbq7pcb3gfwite,0,33.5,35,2022-09-09T18:02:31.495Z,2022-09-09T18:02:34Z,3767236425,1,,3767236419,212,38.8,3767236421,213,6.2,3767236407,155,,3767236409,56,Center,3767236411,140,70.3,3767236415,141,29.8,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554831,7,8,1,0,40,cv5ftekuejf0ryxvd5h2my47r,1,16.3,85.6,2022-09-09T18:02:34.868Z,2022-09-09T18:02:34Z,3767236499,56,Back,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555019,8,1,1,0,42,cv5ftekuejf0ryxvd5h2my47r,0,26.1,86.6,2022-09-09T18:02:37.172Z,2022-09-09T18:49:33Z,3767237367,141,96.0,3767237369,212,16.7,3767237371,213,0.4,3767237363,56,Back,3767237365,140,40.8,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554937,14,61,1,0,47,dac758ef858jbq7pcb3gfwite,1,60.8,15.2,2022-09-09T18:02:42.314Z,2022-09-09T18:02:42Z,3767236941,56,Right,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555027,9,4,1,0,51,cv5ftekuejf0ryxvd5h2my47r,1,38,80.1,2022-09-09T18:02:45.467Z,2022-09-09T18:02:48Z,3767237415,13,,3767237437,233,15,3767237423,286,,3767237421,265,,3767237419,152,,3767237417,56,Back,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554991,15,4,1,0,51,dac758ef858jbq7pcb3gfwite,0,62,19.9,2022-09-09T18:02:45.468Z,2022-09-09T18:04:55Z,3767237241,285,,3767237235,152,,3767237447,233,9,3767237237,265,,3767237229,56,Right,3767237227,13,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555131,10,1,1,1,2,cv5ftekuejf0ryxvd5h2my47r,1,37.5,86.6,2022-09-09T18:02:56.786Z,2022-09-09T18:02:58Z,3767237933,212,28.5,3767237929,140,63.7,3767237927,56,Left,3767237923,5,,3767237935,213,0.3,3767237931,141,97.4,3767237925,152,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555167,11,1,1,1,4,cv5ftekuejf0ryxvd5h2my47r,1,63.7,97.4,2022-09-09T18:02:58.659Z,2022-09-09T18:03:00Z,3767238131,212,1.5,3767238125,56,Left,3767238133,213,4.1,3767238129,141,95.6,3767238127,140,62.9,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555185,12,1,1,1,6,cv5ftekuejf0ryxvd5h2my47r,1,63.1,95.7,2022-09-09T18:03:00.690Z,2022-09-09T18:03:01Z,3767238215,141,76.9,3767238211,140,62.0,3767238223,213,4.6,3767238207,56,Center,3767238219,212,12.8,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555213,13,1,1,1,7,cv5ftekuejf0ryxvd5h2my47r,0,62,76.9,2022-09-09T18:03:01.650Z,2022-09-09T18:03:04Z,3767238377,212,9.4,3767238371,56,Left,3767238379,213,2.5,3767238375,141,85.6,3767238373,140,55.1,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555207,16,8,1,1,8,dac758ef858jbq7pcb3gfwite,1,44.4,35.5,2022-09-09T18:03:03.382Z,2022-09-09T18:03:03Z,3767238343,56,Back,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555265,14,49,1,1,15,cv5ftekuejf0ryxvd5h2my47r,1,21.7,89,2022-09-09T18:03:09.490Z,2022-09-09T18:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555313,15,1,1,1,16,cv5ftekuejf0ryxvd5h2my47r,1,20.4,87.2,2022-09-09T18:03:10.482Z,2022-09-09T18:03:12Z,3767238837,212,19.0,3767238831,56,Back,3767238839,213,0.4,3767238833,140,37.2,3767238835,141,97.5,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555357,16,1,1,1,17,cv5ftekuejf0ryxvd5h2my47r,1,37.2,97.5,2022-09-09T18:03:12.210Z,2022-09-09T18:03:16Z,3767239113,212,18.0,3767239107,56,Back,3767239109,140,25.4,3767239115,213,4.0,3767239111,141,78.2,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555409,17,1,1,1,22,cv5ftekuejf0ryxvd5h2my47r,1,19.6,72.6,2022-09-09T18:03:16.546Z,2022-09-09T18:03:19Z,3767239343,140,18.7,3767239345,141,31.8,3767239347,212,27.8,3767239341,56,Back,3767239349,213,4.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555443,18,1,1,1,25,cv5ftekuejf0ryxvd5h2my47r,1,18.2,31.6,2022-09-09T18:03:19.474Z,2022-09-09T18:03:22Z,3767239555,56,Back,3767239565,1,,3767239561,212,34.8,3767239563,213,0.8,3767239559,141,67.0,3767239557,140,42.1,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555459,19,1,1,1,27,cv5ftekuejf0ryxvd5h2my47r,0,45.8,66,2022-09-09T18:03:22.386Z,2022-09-09T18:03:23Z,3767239627,212,21.3,3767239621,56,Center,3767239629,213,6.0,3767239623,140,65.3,3767239625,141,57.6,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555457,17,49,1,1,28,dac758ef858jbq7pcb3gfwite,1,30,45.1,2022-09-09T18:03:23.091Z,2022-09-09T18:03:23Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555485,18,1,1,1,29,dac758ef858jbq7pcb3gfwite,1,30,45.1,2022-09-09T18:03:23.560Z,2022-09-09T18:03:25Z,3767239759,141,62.3,3767239763,213,1.1,3767239753,56,Back,3767239761,212,12.9,3767239755,140,35.1,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555531,19,1,1,1,30,dac758ef858jbq7pcb3gfwite,1,35.2,64.5,2022-09-09T18:03:25.106Z,2022-09-09T18:03:29Z,3767240005,56,Back,3767240011,212,13.6,3767240009,141,44.9,3767240007,140,32.6,3767240013,213,4.5,,,,,,,,,,80dk8iv6p0202z10qcqy8bfca,S. Scheperman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555561,20,1,1,1,34,dac758ef858jbq7pcb3gfwite,1,32.9,44.6,2022-09-09T18:03:28.906Z,2022-09-09T18:03:31Z,3767240177,141,59.3,3767240179,212,10.5,3767240173,56,Back,3767240175,140,29.7,3767240181,213,1.9,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555583,21,1,1,1,36,dac758ef858jbq7pcb3gfwite,1,30.4,62.9,2022-09-09T18:03:31.297Z,2022-09-09T18:03:33Z,3767240341,56,Back,3767240347,212,14.7,3767240349,213,4.9,3767240343,140,32.9,3767240345,141,41.6,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555631,22,1,1,1,39,dac758ef858jbq7pcb3gfwite,1,32.9,39.5,2022-09-09T18:03:33.858Z,2022-09-09T18:03:37Z,3767240543,212,17.0,3767240539,140,33.0,3767240537,56,Back,3767240545,213,1.6,3767240541,141,64.5,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555659,23,1,1,1,43,dac758ef858jbq7pcb3gfwite,1,34.5,73.8,2022-09-09T18:03:37.606Z,2022-09-09T18:03:39Z,3767240699,56,Center,3767240707,213,6.0,3767240703,141,62.6,3767240701,140,62.0,3767240705,212,29.9,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555693,24,1,1,1,45,dac758ef858jbq7pcb3gfwite,1,62,62.6,2022-09-09T18:03:39.803Z,2022-09-09T18:03:42Z,3767240835,56,Center,3767240841,212,4.9,3767240843,213,2.0,3767240837,140,60.2,3767240839,141,69.2,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555729,20,45,1,1,48,cv5ftekuejf0ryxvd5h2my47r,0,37.6,30.8,2022-09-09T18:03:42.462Z,2022-09-09T18:03:49Z,3767241031,56,Back,3767241373,233,25,3767241033,285,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555705,25,3,1,1,48,dac758ef858jbq7pcb3gfwite,1,62.4,69.2,2022-09-09T18:03:42.462Z,2022-09-09T18:03:49Z,3767240895,56,Center,3767241369,233,20,3767240897,286,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555743,26,1,1,1,48,dac758ef858jbq7pcb3gfwite,1,60.7,72.5,2022-09-09T18:03:43.107Z,2022-09-09T18:03:45Z,3767241117,213,4.0,3767241111,140,47.6,3767241109,56,Back,3767241113,141,49.3,3767241115,212,20.9,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555801,27,1,1,1,50,dac758ef858jbq7pcb3gfwite,1,51.1,48.7,2022-09-09T18:03:45.083Z,2022-09-09T18:03:50Z,3767241435,56,Right,3767241441,212,35.3,3767241443,213,5.4,3767241447,1,,3767241439,141,8.2,3767241437,140,72.1,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555813,28,3,1,1,56,dac758ef858jbq7pcb3gfwite,0,74.4,17.8,2022-09-09T18:03:50.665Z,2022-09-09T18:03:56Z,3767241815,233,21,3767241485,286,,3767241483,56,Right,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555859,21,7,1,1,56,cv5ftekuejf0ryxvd5h2my47r,0,25.6,82.2,2022-09-09T18:03:50.666Z,2022-09-09T18:03:56Z,3767241783,56,Back,3767241785,285,,3767241791,233,28,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555857,29,1,1,1,57,dac758ef858jbq7pcb3gfwite,1,69.4,17.8,2022-09-09T18:03:52.403Z,2022-09-09T18:03:55Z,3767241777,212,6.7,3767241771,56,Right,3767241779,213,3.8,3767241775,141,11.5,3767241773,140,64.5,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555865,30,1,1,2,1,dac758ef858jbq7pcb3gfwite,0,74.8,8.2,2022-09-09T18:03:55.538Z,2022-09-09T18:03:59Z,3767241833,155,,3767241843,213,0.6,3767241935,286,,3767241837,140,76.2,3767241931,233,22,3767241839,141,9.8,3767241835,56,Right,3767241929,236,,1o51op6w576yo6t585wkwistm,S. Mokono,3767241831,2,3767241841,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555879,22,12,1,2,1,cv5ftekuejf0ryxvd5h2my47r,1,13.6,88.6,2022-09-09T18:03:55.638Z,2022-09-09T18:03:59Z,3767241907,56,Back,3767241961,233,30,3767241905,185,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556011,23,1,1,2,7,cv5ftekuejf0ryxvd5h2my47r,1,26.1,55.8,2022-09-09T18:04:02.178Z,2022-09-09T18:04:09Z,3767242643,212,17.2,3767242639,140,38.6,3767242637,56,Back,3767242645,213,0.7,3767242635,155,,3767242641,141,72.1,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556033,24,4,1,2,9,cv5ftekuejf0ryxvd5h2my47r,1,35.3,66.8,2022-09-09T18:04:03.495Z,2022-09-09T18:51:42Z,3767242773,152,,3767242769,13,,3767454947,286,,3767454697,294,,3767242771,56,Back,3767242809,233,31,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555943,31,4,1,2,9,dac758ef858jbq7pcb3gfwite,0,64.7,33.2,2022-09-09T18:04:03.496Z,2022-09-09T18:51:42Z,3767454927,285,,3767242839,233,24,3767242279,13,,3767242283,56,Center,3767242281,294,,3767242285,152,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457594811,305,1,1,2,10,cv5ftekuejf0ryxvd5h2my47r,0,29.6,80.9,2022-09-09T18:04:04.430Z,2022-09-09T18:51:16Z,3767452923,155,,3767453661,152,,3767452927,140,62.4,3767452933,213,5.9,3767452929,141,62.4,3767452925,56,Center,3767453659,5,,3767452931,212,36.7,a69sa0h7lgpmlav961cpejbe2,D. Huisman,3767452935,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556045,32,1,1,2,14,dac758ef858jbq7pcb3gfwite,1,37.1,60.8,2022-09-09T18:04:08.818Z,2022-09-09T18:04:10Z,3767242851,213,4.5,3767242845,140,35.2,3767242843,56,Back,3767242841,3,,3767242847,141,45.4,3767242849,212,10.7,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556049,33,49,1,2,16,dac758ef858jbq7pcb3gfwite,1,35.2,45.4,2022-09-09T18:04:10.664Z,2022-09-09T18:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
