id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2526056969,5,1,1,0,42,59t7flioj4w4mpwnrwbm0m8ck,0,70.2,32.7,2023-03-31T18:02:05.681Z,2023-03-31T18:59:38Z,4150043575,213,1.8,4150043573,212,7.4,4150043571,141,43.3,4150043567,56,Center,4150043565,3,,4150043569,140,68.5,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056999,6,1,1,0,45,59t7flioj4w4mpwnrwbm0m8ck,1,59.8,45,2023-03-31T18:02:08.129Z,2023-03-31T18:59:48Z,4150043747,212,4.8,4150043745,141,38.8,4150043749,213,4.2,4150043743,140,57.7,4150043741,56,Center,,,,,,,,,,1olyaqfnnl0sb4vsfxyi7j2z9,V. Wernersson,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057029,7,1,1,0,47,59t7flioj4w4mpwnrwbm0m8ck,1,64.4,33,2023-03-31T18:02:09.761Z,2023-03-31T18:59:57Z,4150043919,141,30.3,4150043915,56,Center,4150043913,155,,4150043917,140,75.1,4150043923,213,6.1,4150043921,212,11.4,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057033,8,49,1,0,49,59t7flioj4w4mpwnrwbm0m8ck,1,75.9,35.4,2023-03-31T18:02:12.386Z,2023-03-31T18:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057047,9,50,1,0,50,59t7flioj4w4mpwnrwbm0m8ck,1,76.2,51.5,2023-03-31T18:02:13.297Z,2023-03-31T18:02:15Z,4150044177,233,7,4150043985,56,Center,4150043989,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057057,7,7,1,0,50,cv5ftekuejf0ryxvd5h2my47r,0,23.8,48.5,2023-03-31T18:02:13.298Z,2023-03-31T18:06:52Z,4150044131,233,9,4150044045,285,,4150044043,56,Back,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057073,10,1,1,0,51,59t7flioj4w4mpwnrwbm0m8ck,0,76.4,38,2023-03-31T18:02:14.193Z,2023-03-31T18:02:18Z,4150044107,140,73.8,4150044383,236,,4150044113,213,3.4,4150044111,212,2.8,4150044109,141,37.1,4150044105,56,Center,4150044389,286,,4150044385,233,8,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057123,8,74,1,0,51,cv5ftekuejf0ryxvd5h2my47r,1,26.1,41.3,2023-03-31T18:02:14.194Z,2023-03-31T18:13:42Z,4150044375,285,,4150044373,56,Back,4150044397,233,10,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057131,9,49,1,0,56,cv5ftekuejf0ryxvd5h2my47r,1,25.5,35.5,2023-03-31T18:02:18.931Z,2023-03-31T18:06:49Z,,,,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057153,10,1,1,0,56,cv5ftekuejf0ryxvd5h2my47r,1,25.5,35.5,2023-03-31T18:02:19.158Z,2023-03-31T18:02:20Z,4150044549,141,45.2,4150044553,212,15.8,4150044543,56,Back,4150044547,140,39.2,4150044557,213,0.4,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057193,11,1,1,0,57,cv5ftekuejf0ryxvd5h2my47r,0,39.3,45.4,2023-03-31T18:02:20.532Z,2023-03-31T18:02:29Z,4150044743,140,47.3,4150044741,56,Back,4150044745,141,11.1,4150044749,213,5.1,4150044747,212,24.8,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057185,11,8,1,0,59,59t7flioj4w4mpwnrwbm0m8ck,1,54.3,82,2023-03-31T18:02:22.644Z,2023-03-31T19:00:14Z,4150044697,56,Left,,,,,,,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057199,12,43,1,1,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-03-31T18:02:23.203Z,2023-03-31T18:02:27Z,4150044977,144,61,4150044781,56,Back,,,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057205,12,49,1,1,1,59t7flioj4w4mpwnrwbm0m8ck,1,34.7,92.1,2023-03-31T18:02:24.096Z,2023-03-31T18:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057255,13,1,1,1,3,59t7flioj4w4mpwnrwbm0m8ck,1,28.6,93.9,2023-03-31T18:02:26.305Z,2023-03-31T18:02:29Z,4150045049,141,82.6,4150045045,56,Back,4150045053,213,3.6,4150045051,212,16.3,4150045047,140,14.9,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057259,14,1,1,1,6,59t7flioj4w4mpwnrwbm0m8ck,0,14.9,82.6,2023-03-31T18:02:29.090Z,2023-03-31T18:07:45Z,4150045079,212,24.3,4150045075,140,38.0,4150045077,141,83.2,4150045071,157,,4150045083,1,,4150045081,213,0.0,4150045073,56,Back,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057275,13,49,1,1,8,cv5ftekuejf0ryxvd5h2my47r,1,63.8,23.3,2023-03-31T18:02:30.691Z,2023-03-31T18:02:30Z,,,,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057299,14,1,1,1,8,cv5ftekuejf0ryxvd5h2my47r,1,63.8,23.3,2023-03-31T18:02:30.804Z,2023-03-31T18:02:33Z,4150045297,213,1.2,4150045295,212,10.2,4150045293,141,37.1,4150045291,140,67.5,4150045289,56,Center,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057301,15,61,1,1,9,cv5ftekuejf0ryxvd5h2my47r,0,67.3,37.1,2023-03-31T18:02:32.652Z,2023-03-31T18:07:48Z,4150045301,56,Center,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057315,15,1,1,1,10,59t7flioj4w4mpwnrwbm0m8ck,0,33.2,77.6,2023-03-31T18:02:33.345Z,2023-03-31T19:00:23Z,4150045371,141,38.0,4150045373,212,28.5,4150045367,56,Back,4150045375,213,5.0,4150045369,140,42.1,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057375,16,1,1,1,14,cv5ftekuejf0ryxvd5h2my47r,1,58.5,66,2023-03-31T18:02:37.315Z,2023-03-31T18:02:39Z,4150045689,212,23.9,4150045691,213,0.9,4150045685,140,71.9,4150045683,56,Left,4150045687,141,94.4,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057427,17,1,1,1,17,cv5ftekuejf0ryxvd5h2my47r,1,72.8,88.4,2023-03-31T18:02:39.876Z,2023-03-31T18:02:44Z,4150045935,140,98.1,4150045941,213,6.1,4150045939,212,27.0,4150045937,141,81.1,4150045933,56,Left,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057439,18,1,1,1,21,cv5ftekuejf0ryxvd5h2my47r,0,98.1,81.1,2023-03-31T18:02:44.404Z,2023-03-31T18:02:48Z,4150045997,212,11.4,4150045993,140,98.7,4150045991,56,Center,4150045995,141,64.3,4150045999,213,4.8,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057453,16,52,1,1,23,59t7flioj4w4mpwnrwbm0m8ck,1,2.9,35.5,2023-03-31T18:02:46.449Z,2023-03-31T18:02:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057585,17,1,1,1,30,59t7flioj4w4mpwnrwbm0m8ck,1,9.5,43.9,2023-03-31T18:02:52.929Z,2023-03-31T18:02:58Z,4150046709,140,15.0,4150046705,123,,4150046715,213,1.3,4150046713,212,23.0,4150046707,56,Back,4150046711,141,76.6,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057591,18,1,1,1,35,59t7flioj4w4mpwnrwbm0m8ck,1,24.1,67.3,2023-03-31T18:02:58.499Z,2023-03-31T19:00:26Z,4150046745,212,25.9,4150046743,141,29.2,4150046739,56,Back,4150046741,140,24.3,4150046747,213,4.7,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057705,19,1,1,1,41,59t7flioj4w4mpwnrwbm0m8ck,1,33.4,30.1,2023-03-31T18:03:04.288Z,2023-03-31T18:03:07Z,4150047305,212,23.0,4150047299,56,Back,4150047301,140,47.2,4150047303,141,3.8,4150047307,213,5.4,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057727,20,1,1,1,44,59t7flioj4w4mpwnrwbm0m8ck,0,56.1,9.2,2023-03-31T18:03:06.913Z,2023-03-31T18:03:08Z,4150047413,141,33.9,4150047411,140,73.4,4150047415,212,24.7,4150047409,56,Center,4150047417,213,0.7,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057731,19,49,1,1,45,cv5ftekuejf0ryxvd5h2my47r,1,30.1,73.8,2023-03-31T18:03:08.659Z,2023-03-31T18:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057767,20,1,1,1,46,cv5ftekuejf0ryxvd5h2my47r,1,30.1,73.8,2023-03-31T18:03:08.755Z,2023-03-31T18:03:12Z,4150047569,140,40.0,4150047573,212,10.4,4150047571,141,74.8,4150047567,56,Back,4150047575,213,0.1,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057775,21,1,1,1,49,cv5ftekuejf0ryxvd5h2my47r,1,40,74.8,2023-03-31T18:03:11.907Z,2023-03-31T18:03:12Z,4150047615,212,10.8,4150047613,141,90.6,4150047611,140,40.9,4150047617,213,1.5,4150047609,56,Back,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057789,22,1,1,1,50,cv5ftekuejf0ryxvd5h2my47r,1,40.9,90.6,2023-03-31T18:03:12.755Z,2023-03-31T18:03:13Z,4150047693,141,86.2,4150047689,56,Left,4150047691,140,54.0,4150047695,212,14.1,4150047697,213,6.1,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057909,23,4,1,1,56,cv5ftekuejf0ryxvd5h2my47r,1,56.8,88.1,2023-03-31T18:03:19.120Z,2023-03-31T18:11:23Z,4150048311,152,,4150048683,295,,4150048309,56,Left,4150048307,13,,4150081189,286,,4150081207,233,21,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057861,21,4,1,1,56,59t7flioj4w4mpwnrwbm0m8ck,0,43.2,11.9,2023-03-31T18:03:19.121Z,2023-03-31T18:11:23Z,4150048031,285,,4150048025,56,Back,4150081237,233,23,4150048027,152,,4150048715,295,,4150048021,13,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058135,24,1,1,2,17,cv5ftekuejf0ryxvd5h2my47r,1,51.9,84.7,2023-03-31T18:03:39.987Z,2023-03-31T18:18:11Z,4150107489,152,,4150049459,140,35.8,4150049463,212,23.1,4150049461,141,61.5,4150049465,213,3.9,4150107487,5,,4150049457,56,Back,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058177,25,1,1,2,19,cv5ftekuejf0ryxvd5h2my47r,1,35.8,61.5,2023-03-31T18:03:42.419Z,2023-03-31T18:03:44Z,4150049655,56,Back,4150049663,213,4.9,4150049659,141,28.3,4150049661,212,23.0,4150049657,140,40.0,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058223,26,1,1,2,22,cv5ftekuejf0ryxvd5h2my47r,1,40.5,27.7,2023-03-31T18:03:44.707Z,2023-03-31T18:03:48Z,4150049887,56,Right,4150049891,141,1.7,4150049893,212,23.5,4150049889,140,55.3,4150049895,213,5.4,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058255,27,1,1,2,25,cv5ftekuejf0ryxvd5h2my47r,1,45.4,2.9,2023-03-31T18:03:48.435Z,2023-03-31T18:03:52Z,4150050069,213,3.0,4150050065,141,11.4,4150050067,212,31.2,4150050063,140,16.2,4150050061,56,Back,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058279,28,1,1,2,29,cv5ftekuejf0ryxvd5h2my47r,1,13,11.4,2023-03-31T18:03:52.466Z,2023-03-31T18:03:54Z,4150050179,140,8.2,4150050185,213,1.9,4150050175,56,Back,4150050183,212,16.0,4150050181,141,33.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058315,29,1,1,2,31,cv5ftekuejf0ryxvd5h2my47r,0,8.1,33.7,2023-03-31T18:03:54.131Z,2023-03-31T18:03:59Z,4150050329,1,,4150050325,212,57.9,4150050323,141,27.4,4150050321,140,63.1,4150050317,157,,4150050327,213,6.2,4150050319,56,Center,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058337,22,1,1,2,34,59t7flioj4w4mpwnrwbm0m8ck,0,40.5,73.2,2023-03-31T18:03:57.104Z,2023-03-31T18:03:59Z,4150050441,213,6.0,4150050439,212,24.8,4150050435,140,62.8,4150050437,141,61.4,4150050433,56,Center,4150050431,3,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058355,30,1,1,2,37,cv5ftekuejf0ryxvd5h2my47r,0,36.1,36.7,2023-03-31T18:04:00.260Z,2023-03-31T18:04:02Z,4150050547,213,0.2,4150050537,155,,4150050545,212,34.2,4150050549,1,,4150050543,141,48.7,4150050539,56,Center,4150050541,140,67.7,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058367,23,49,1,2,39,59t7flioj4w4mpwnrwbm0m8ck,1,36.6,38.3,2023-03-31T18:04:01.777Z,2023-03-31T18:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058419,24,1,1,2,39,59t7flioj4w4mpwnrwbm0m8ck,0,36.6,38.3,2023-03-31T18:04:02.256Z,2023-03-31T18:04:06Z,4150050887,213,5.5,4150050885,212,30.7,4150050879,56,Right,4150050881,140,57.5,4150050883,141,6.8,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058447,31,8,1,2,43,cv5ftekuejf0ryxvd5h2my47r,1,39.4,91.8,2023-03-31T18:04:06.683Z,2023-03-31T18:04:21Z,4150050991,56,Back,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058443,25,61,1,2,44,59t7flioj4w4mpwnrwbm0m8ck,1,57.9,6.2,2023-03-31T18:04:07.676Z,2023-03-31T18:04:07Z,4150050975,56,Right,,,,,,,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058459,26,5,1,2,45,59t7flioj4w4mpwnrwbm0m8ck,0,61.8,-1.4,2023-03-31T18:04:08.482Z,2023-03-31T18:10:38Z,4150051041,56,Right,4150051043,347,,4150051549,233,32,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058551,32,5,1,2,45,cv5ftekuejf0ryxvd5h2my47r,1,38.2,101.4,2023-03-31T18:04:08.482Z,2023-03-31T18:04:17Z,4150051541,56,Back,4150051543,347,,4150051545,233,26,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058561,33,1,1,2,53,cv5ftekuejf0ryxvd5h2my47r,0,38.7,100,2023-03-31T18:04:16.674Z,2023-03-31T18:04:18Z,4150051605,107,,4150051609,140,51.0,4150051613,212,13.2,4150051611,141,97.4,4150051607,56,Left,4150051615,213,6.1,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058569,27,8,1,2,56,59t7flioj4w4mpwnrwbm0m8ck,1,46.8,4.3,2023-03-31T18:04:18.833Z,2023-03-31T18:04:18Z,4150051647,56,Back,,,,,,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,
