id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2501001875,9,1,1,0,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,30.5,48.1,2023-01-27T19:03:03.015Z,2023-01-27T19:03:12Z,3996990211,212,58.5,3996990205,56,Left,3996990209,141,93.2,3996990213,213,0.6,3996990215,1,,3996990207,140,78.0,3996990203,155,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001879,10,61,1,0,28,dvmw7d6jb38qvv7e6ziwu0vyr,0,97.7,97.4,2023-01-27T19:03:12.255Z,2023-01-27T19:03:12Z,3996990227,56,Left,,,,,,,,,,,,,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001887,3,5,1,0,29,dac758ef858jbq7pcb3gfwite,1,-0.6,16.8,2023-01-27T19:03:12.902Z,2023-01-27T19:03:13Z,3996990269,56,Back,3996990317,233,11,3996990271,346,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001889,11,5,1,0,29,dvmw7d6jb38qvv7e6ziwu0vyr,0,100.6,83.2,2023-01-27T19:03:12.902Z,2023-01-27T19:24:13Z,3996990325,233,3,3996990275,346,,3996990273,56,Left,,,,,,,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002105,4,1,1,0,40,dac758ef858jbq7pcb3gfwite,1,5.3,49.3,2023-01-27T19:03:23.956Z,2023-01-27T19:03:29Z,3996991227,237,,3996991223,213,1.4,3996991221,212,16.3,3996991213,124,,3996991219,141,73.1,3996991217,140,7.4,3996991215,56,Back,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002121,5,1,1,0,46,dac758ef858jbq7pcb3gfwite,1,18.1,86.6,2023-01-27T19:03:29.700Z,2023-01-27T19:03:31Z,3996991295,141,93.3,3996991291,56,Back,3996991293,140,24.5,3996991299,213,0.6,3996991297,212,8.1,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002165,6,1,1,0,47,dac758ef858jbq7pcb3gfwite,1,24.8,93.5,2023-01-27T19:03:31.131Z,2023-01-27T19:03:34Z,3996991475,213,5.0,3996991467,141,68.0,3996991463,140,30.0,3996991461,56,Back,3996991471,212,18.2,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002221,7,1,1,0,50,dac758ef858jbq7pcb3gfwite,1,29.6,72.2,2023-01-27T19:03:33.899Z,2023-01-27T19:03:36Z,3996991779,141,51.2,3996991775,56,Center,3996991785,1,,3996991783,213,5.9,3996991777,140,64.5,3996991781,212,39.3,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002229,8,61,1,0,53,dac758ef858jbq7pcb3gfwite,0,64.6,51.5,2023-01-27T19:03:36.716Z,2023-01-27T19:04:29Z,3996991829,56,Center,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002235,12,49,1,0,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.5,49.4,2023-01-27T19:03:37.312Z,2023-01-27T19:03:37Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002267,13,1,1,0,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.5,47.3,2023-01-27T19:03:38.402Z,2023-01-27T19:03:40Z,3996991983,212,20.0,3996991977,56,Back,3996991981,141,27.8,3996991979,140,42.7,3996991985,213,5.6,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002273,14,1,1,0,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,42.7,27.8,2023-01-27T19:03:39.864Z,2023-01-27T19:03:40Z,3996992019,56,Back,3996992025,212,7.5,3996992017,168,,3996992021,140,48.7,3996992027,213,0.6,3996992023,141,33.7,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002307,15,1,1,0,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,48.7,33.7,2023-01-27T19:03:42.304Z,2023-01-27T19:03:43Z,3996992203,56,Back,3996992207,141,41.2,3996992211,213,2.7,3996992205,140,38.3,3996992209,212,12.1,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002335,16,1,1,1,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,38.3,41.2,2023-01-27T19:03:43.544Z,2023-01-27T19:03:46Z,3996992357,212,40.7,3996992353,140,58.8,3996992351,56,Left,3996992359,213,1.0,3996992361,1,,3996992355,141,92.0,3996992349,155,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002431,17,1,1,1,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.9,92.9,2023-01-27T19:03:46.295Z,2023-01-27T19:03:52Z,3996992891,212,25.1,3996992893,213,3.3,3996992887,140,36.2,3996992889,141,87.8,3996992885,56,Back,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002451,18,1,1,1,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,43,76.7,2023-01-27T19:03:52.616Z,2023-01-27T19:03:53Z,3996992965,212,28.2,3996992963,141,36.4,3996992967,213,4.5,3996992959,56,Back,3996992961,140,36.5,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002479,19,1,1,1,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,36.5,36.4,2023-01-27T19:03:53.688Z,2023-01-27T19:03:55Z,3996993101,56,Right,3996993107,212,30.0,3996993103,140,56.5,3996993105,141,4.9,3996993109,213,5.5,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002501,20,1,1,1,12,dvmw7d6jb38qvv7e6ziwu0vyr,0,56.5,4.9,2023-01-27T19:03:55.544Z,2023-01-27T19:03:56Z,3996993197,56,Right,3996993199,140,68.2,3996993201,141,4.6,3996993205,213,6.3,3996993203,212,12.3,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002521,9,61,1,1,14,dac758ef858jbq7pcb3gfwite,1,41.4,92.1,2023-01-27T19:03:57.899Z,2023-01-27T19:03:58Z,3996993295,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002543,10,50,1,1,15,dac758ef858jbq7pcb3gfwite,1,54.6,94.9,2023-01-27T19:03:59.192Z,2023-01-27T19:04:18Z,3996993417,286,,3996993505,233,21,3996993415,56,Left,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002547,21,7,1,1,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.4,5.1,2023-01-27T19:03:59.193Z,2023-01-27T19:04:00Z,3996993499,233,10,3996993423,56,Back,3996993425,285,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002557,22,49,1,1,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,53.5,5.6,2023-01-27T19:04:00.144Z,2023-01-27T19:04:00Z,,,,,,,,,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002571,23,1,1,1,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,53.5,5.6,2023-01-27T19:04:00.304Z,2023-01-27T19:04:01Z,3996993537,213,1.7,3996993533,141,14.6,3996993531,140,53.0,3996993529,56,Right,3996993535,212,6.1,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002603,24,1,1,1,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,53,14.6,2023-01-27T19:04:01.144Z,2023-01-27T19:04:04Z,3996993705,141,28.0,3996993709,213,0.8,3996993701,56,Center,3996993707,212,12.9,3996993703,140,61.7,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002613,25,50,1,1,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,56.5,29.4,2023-01-27T19:04:04.312Z,2023-01-27T19:04:07Z,3996993757,286,,3996993753,56,Center,3996993885,233,11,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002629,11,7,1,1,21,dac758ef858jbq7pcb3gfwite,1,43.5,70.6,2023-01-27T19:04:04.313Z,2023-01-27T19:04:06Z,3996993869,233,25,3996993831,285,,3996993829,56,Back,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002633,12,49,1,1,23,dac758ef858jbq7pcb3gfwite,1,62.1,66.3,2023-01-27T19:04:06.316Z,2023-01-27T19:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002713,13,3,1,1,24,dac758ef858jbq7pcb3gfwite,1,58,68.1,2023-01-27T19:04:07.554Z,2023-01-27T19:04:30Z,3996995239,233,29,3996994293,286,,3996994291,56,Center,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002847,29,45,1,1,24,dvmw7d6jb38qvv7e6ziwu0vyr,0,42,31.9,2023-01-27T19:04:07.554Z,2023-01-27T19:05:08Z,3996995001,56,Back,3996995403,233,13,3996995003,285,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002647,26,43,1,1,24,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-01-27T19:04:08.289Z,2023-01-27T19:04:15Z,3996993919,56,Back,3996994347,233,13,3996994397,144,45,3996993921,285,0,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002717,14,4,1,1,28,dac758ef858jbq7pcb3gfwite,1,58.8,70.2,2023-01-27T19:04:11.447Z,2023-01-27T19:25:22Z,3996994299,13,,3996994305,265,,3996994307,286,,3996994303,152,,3997073195,233,27,3996994301,56,Center,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002689,27,4,1,1,28,dvmw7d6jb38qvv7e6ziwu0vyr,0,41.2,29.8,2023-01-27T19:04:11.448Z,2023-01-27T19:25:22Z,3996994159,56,Back,3996994161,152,,3996994163,265,,3997073201,233,14,3997073193,285,,3996994157,13,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002807,28,43,1,1,39,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-01-27T19:04:23.057Z,2023-01-27T19:04:25Z,3996994815,56,Back,3996994957,144,61,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003203,15,1,1,2,6,dac758ef858jbq7pcb3gfwite,0,60.9,74.1,2023-01-27T19:04:50.067Z,2023-01-27T19:04:52Z,3996996645,56,Center,3996996641,5,,3996996643,152,,3996996649,141,71.0,3996996647,140,78.9,3996996651,212,19.0,3996996653,213,6.2,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003229,30,49,1,2,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.3,24.7,2023-01-27T19:04:54.313Z,2023-01-27T19:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003281,31,61,1,2,15,dvmw7d6jb38qvv7e6ziwu0vyr,0,46.3,3.4,2023-01-27T19:04:58.569Z,2023-01-27T19:05:03Z,3996997071,56,Back,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003331,16,5,1,2,16,dac758ef858jbq7pcb3gfwite,1,44.4,101.6,2023-01-27T19:04:59.420Z,2023-01-27T19:05:09Z,3996997847,233,32,3996997325,56,Back,3996997327,347,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003327,32,5,1,2,16,dvmw7d6jb38qvv7e6ziwu0vyr,0,55.6,-1.6,2023-01-27T19:04:59.420Z,2023-01-27T19:24:13Z,3996997307,347,,3996997305,56,Right,3996997869,233,16,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003389,17,1,1,2,19,dac758ef858jbq7pcb3gfwite,1,48.5,100,2023-01-27T19:05:02.747Z,2023-01-27T19:05:07Z,3996997691,212,12.2,3996997693,213,3.9,3996997683,107,,3996997689,141,89.3,3996997687,140,39.9,3996997685,56,Back,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003405,18,1,1,2,24,dac758ef858jbq7pcb3gfwite,1,39.4,88.7,2023-01-27T19:05:07.691Z,2023-01-27T19:05:08Z,3996997811,56,Back,3996997815,141,65.4,3996997817,212,16.1,3996997819,213,4.9,3996997813,140,41.9,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003429,19,1,1,2,25,dac758ef858jbq7pcb3gfwite,1,41.9,65.4,2023-01-27T19:05:08.827Z,2023-01-27T19:05:11Z,3996997943,212,21.3,3996997941,141,90.9,3996997945,213,2.2,3996997939,140,30.2,3996997937,56,Back,,,,,,,,,,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003455,20,1,1,2,28,dac758ef858jbq7pcb3gfwite,1,29.4,89.4,2023-01-27T19:05:11.323Z,2023-01-27T19:05:14Z,3996998077,212,36.1,3996998081,1,,3996998071,140,5.7,3996998079,213,4.0,3996998069,56,Back,3996998075,141,51.0,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003501,21,1,1,2,30,dac758ef858jbq7pcb3gfwite,1,5.7,51,2023-01-27T19:05:14.050Z,2023-01-27T19:05:17Z,3996998309,213,1.4,3996998305,141,75.0,3996998307,212,16.5,3996998303,140,8.1,3996998301,56,Back,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003549,22,1,1,2,33,dac758ef858jbq7pcb3gfwite,0,12.8,86.7,2023-01-27T19:05:17.139Z,2023-01-27T19:05:22Z,3996998537,212,49.0,3996998533,140,58.6,3996998531,56,Center,3996998539,213,6.1,3996998529,155,,3996998535,141,72.9,3996998541,1,,,,,5r73kuy4vdv1epvmzrhb6nskq,M. Leš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003561,33,44,1,2,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.6,29.6,2023-01-27T19:05:20.281Z,2023-01-27T19:05:21Z,3996998591,285,,3996998623,233,23,3996998589,56,Back,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003553,23,44,1,2,36,dac758ef858jbq7pcb3gfwite,0,60.4,70.4,2023-01-27T19:05:20.282Z,2023-01-27T19:05:22Z,3996998553,56,Center,3996998647,233,33,3996998561,286,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003571,34,1,1,2,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,37.7,32.2,2023-01-27T19:05:21.051Z,2023-01-27T19:53:51Z,3996998631,140,60.9,3996998627,3,,3996998637,213,6.2,3996998633,141,28.0,3996998635,212,24.5,3996998629,56,Center,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501003697,35,1,1,2,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,60.9,28,2023-01-27T19:05:24.298Z,2023-01-27T19:52:53Z,3996999181,141,17.6,3996999177,56,Right,3996999183,212,7.5,3996999185,213,5.1,3996999179,140,63.3,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
