id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,assist
2536668537,5,49,1,0,8,1fttb31hnskynpku8qd09yhm8,1,24.9,68.8,2023-04-21T18:01:33.254Z,2023-04-21T18:43:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668543,7,61,1,0,8,2uuh2bir8ktof0uxfo06lb4ox,1,80.8,29.4,2023-04-21T18:01:33.362Z,2023-04-21T18:01:34Z,4206422973,56,Center,,,,,,,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668547,6,1,1,0,9,1fttb31hnskynpku8qd09yhm8,0,26.1,68.1,2023-04-21T18:01:33.607Z,2023-04-21T18:43:50Z,4206422989,56,Center,4206422995,212,33.2,4206422993,141,53.7,4206422997,213,6.0,4206422991,140,56.3,4206422999,1,,4206422987,157,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668585,8,1,1,0,11,2uuh2bir8ktof0uxfo06lb4ox,0,41.3,51.9,2023-04-21T18:01:36.584Z,2023-04-21T18:01:37Z,4206423163,213,6.1,4206423155,56,Center,4206423161,212,26.0,4206423153,3,,4206423159,141,46.6,4206423157,140,65.8,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668611,7,1,1,0,14,1fttb31hnskynpku8qd09yhm8,1,33.6,47.3,2023-04-21T18:01:38.599Z,2023-04-21T18:44:15Z,4206423267,141,58.2,4206423263,56,Back,4206423265,140,47.2,4206423271,213,0.5,4206423269,212,16.1,4206423261,3,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2536702023,375,61,1,0,14,1fttb31hnskynpku8qd09yhm8,0,47.2,56.7,2023-04-21T18:01:39.055Z,2023-04-21T18:44:41Z,4206602013,56,Back,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668645,9,1,1,0,17,2uuh2bir8ktof0uxfo06lb4ox,0,57.6,51.5,2023-04-21T18:01:41.633Z,2023-04-21T18:47:54Z,4206423417,212,27.0,4206423409,56,Center,4206423413,140,77.7,4206423415,141,26.7,4206423405,155,,4206423419,213,5.6,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668649,8,1,1,0,17,1fttb31hnskynpku8qd09yhm8,1,26,83.5,2023-04-21T18:01:42.279Z,2023-04-21T18:01:43Z,4206423429,140,32.2,4206423431,141,66.3,4206423427,56,Back,4206423435,213,5.2,4206423425,3,,4206423433,212,13.4,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668669,9,1,1,0,18,1fttb31hnskynpku8qd09yhm8,1,32.5,64.6,2023-04-21T18:01:43.559Z,2023-04-21T18:01:45Z,4206423529,56,Back,4206423531,140,22.5,4206423535,212,11.0,4206423533,141,69.6,4206423537,213,2.8,4206423527,3,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668695,10,1,1,0,20,1fttb31hnskynpku8qd09yhm8,0,23.3,67.8,2023-04-21T18:01:45.399Z,2023-04-21T18:01:47Z,4206423691,1,,4206423679,157,,4206423685,141,49.0,4206423683,140,55.3,4206423687,212,35.9,4206423681,56,Center,4206423689,213,5.9,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668729,10,1,1,0,23,2uuh2bir8ktof0uxfo06lb4ox,0,42.5,53.9,2023-04-21T18:01:48.200Z,2023-04-21T18:01:52Z,4206423835,1,,4206423823,3,,4206423825,56,Center,4206423833,213,0.3,4206423827,140,72.4,4206423829,141,67.0,4206423831,212,32.6,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668723,11,44,1,0,25,1fttb31hnskynpku8qd09yhm8,1,29.8,34.6,2023-04-21T18:01:49.992Z,2023-04-21T18:01:51Z,4206423859,233,11,4206423809,285,,4206423807,56,Back,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668731,11,44,1,0,25,2uuh2bir8ktof0uxfo06lb4ox,0,70.2,65.4,2023-04-21T18:01:49.993Z,2023-04-21T18:01:52Z,4206423843,56,Center,4206423919,233,11,4206423847,286,,,,,,,,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668743,12,1,1,0,25,1fttb31hnskynpku8qd09yhm8,1,31.1,37.3,2023-04-21T18:01:50.071Z,2023-04-21T18:04:40Z,4206423911,213,0.2,4206423907,141,40.2,4206423909,212,9.1,4206423903,56,Back,4206423905,140,39.6,4206423901,3,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668747,13,49,1,0,27,1fttb31hnskynpku8qd09yhm8,1,38.3,38.5,2023-04-21T18:01:52.487Z,2023-04-21T18:04:38Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668807,14,1,1,0,28,1fttb31hnskynpku8qd09yhm8,0,38.3,38.5,2023-04-21T18:01:52.615Z,2023-04-21T18:04:50Z,4206424209,56,Back,4206424217,213,3.3,4206424215,212,5.0,4206424213,141,37.3,4206424211,140,33.6,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668773,12,1,1,0,28,2uuh2bir8ktof0uxfo06lb4ox,0,60.3,49.6,2023-04-21T18:01:52.640Z,2023-04-21T18:01:57Z,4206424279,286,,4206424015,141,50.6,4206424273,236,,4206424019,212,5.4,4206424275,233,15,4206424007,56,Center,4206424011,140,65.4,4206424021,213,0.1,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668811,15,74,1,0,28,1fttb31hnskynpku8qd09yhm8,1,33.2,37,2023-04-21T18:01:52.641Z,2023-04-21T18:04:28Z,4206424293,233,12,4206424233,56,Back,4206424235,285,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668849,16,1,1,0,32,1fttb31hnskynpku8qd09yhm8,1,31.8,42.2,2023-04-21T18:01:57.271Z,2023-04-21T18:01:59Z,4206424429,212,21.7,4206424431,213,2.9,4206424427,141,50.9,4206424423,56,Back,4206424425,140,11.9,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668881,17,1,1,0,34,1fttb31hnskynpku8qd09yhm8,0,9.4,47.3,2023-04-21T18:01:59.063Z,2023-04-21T18:02:02Z,4206424597,140,59.0,4206424601,212,54.1,4206424593,155,,4206424595,56,Center,4206424603,213,6.0,4206424605,1,,4206424599,141,25.6,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668911,13,1,1,0,37,2uuh2bir8ktof0uxfo06lb4ox,1,43.7,83.3,2023-04-21T18:02:02.488Z,2023-04-21T18:02:05Z,4206424769,140,71.7,4206424763,3,,4206424771,141,89.3,4206424773,212,29.7,4206424775,213,0.1,4206424767,56,Left,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668913,14,49,1,0,40,2uuh2bir8ktof0uxfo06lb4ox,1,71.7,89.3,2023-04-21T18:02:05.018Z,2023-04-21T18:02:05Z,,,,,,,,,,,,,,,,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668955,15,1,1,0,40,2uuh2bir8ktof0uxfo06lb4ox,1,71.7,89.3,2023-04-21T18:02:05.529Z,2023-04-21T18:02:08Z,4206424973,213,5.0,4206424971,212,19.1,4206424965,56,Center,4206424963,155,,4206424969,141,62.4,4206424967,140,76.8,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668957,16,61,1,0,43,2uuh2bir8ktof0uxfo06lb4ox,0,76.8,62.4,2023-04-21T18:02:07.994Z,2023-04-21T18:02:10Z,4206424977,56,Center,,,,,,,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,
2536668971,18,52,1,0,44,1fttb31hnskynpku8qd09yhm8,1,9,46,2023-04-21T18:02:09.191Z,2023-04-21T18:02:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669061,19,1,1,0,51,1fttb31hnskynpku8qd09yhm8,1,10.1,53.7,2023-04-21T18:02:15.816Z,2023-04-21T18:02:17Z,4206425441,212,31.4,4206425435,56,Back,4206425439,141,91.1,4206425433,123,,4206425443,213,0.9,4206425437,140,27.7,4206425463,287,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669095,20,1,1,0,54,1fttb31hnskynpku8qd09yhm8,0,28.4,90.9,2023-04-21T18:02:18.936Z,2023-04-21T18:02:19Z,4206425617,56,Back,4206425661,236,,4206425623,212,4.1,4206425625,213,0.0,4206425663,233,17,4206425621,141,91.2,4206425619,140,32.3,4206425667,286,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669101,17,74,1,0,54,2uuh2bir8ktof0uxfo06lb4ox,1,72.8,15.9,2023-04-21T18:02:18.937Z,2023-04-21T18:04:29Z,4206425651,56,Right,4206425653,285,,4206425673,233,20,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669111,21,61,1,0,55,1fttb31hnskynpku8qd09yhm8,1,31.1,89.3,2023-04-21T18:02:19.958Z,2023-04-21T18:02:20Z,4206425705,56,Back,,,,,,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669127,18,49,1,0,57,2uuh2bir8ktof0uxfo06lb4ox,1,62.3,7.7,2023-04-21T18:02:22.537Z,2023-04-21T18:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669163,19,1,1,0,58,2uuh2bir8ktof0uxfo06lb4ox,1,70,11,2023-04-21T18:02:23.356Z,2023-04-21T18:02:25Z,4206425927,213,5.7,4206425923,141,3.7,4206425925,212,9.2,4206425921,140,77.4,4206425919,56,Right,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669213,20,1,1,1,0,2uuh2bir8ktof0uxfo06lb4ox,0,87.1,5.6,2023-04-21T18:02:25.258Z,2023-04-21T18:02:31Z,4206426213,141,100.0,4206426401,1,,4206426215,212,65.1,4206426217,213,1.5,4206426209,56,Left,4206426207,155,,4206426211,140,93.4,4206426221,345,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,4206426205,2,,,,,,,,,,,,,,,,,,,,,,,,
2536669247,21,5,1,1,5,2uuh2bir8ktof0uxfo06lb4ox,0,90.8,101.2,2023-04-21T18:02:30.072Z,2023-04-21T18:04:32Z,4206426535,233,22,4206426429,347,,4206426427,56,Left,,,,,,,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669257,22,5,1,1,5,1fttb31hnskynpku8qd09yhm8,1,9.2,-1.2,2023-04-21T18:02:30.072Z,2023-04-21T18:45:42Z,4206426513,233,21,4206426483,56,Back,4206426485,347,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669325,23,1,1,1,9,1fttb31hnskynpku8qd09yhm8,1,15.8,0,2023-04-21T18:02:33.656Z,2023-04-21T18:02:38Z,4206426807,141,14.0,4206426811,213,1.1,4206426805,140,21.3,4206426803,56,Back,4206426809,212,12.1,4206426801,107,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669355,24,1,1,1,13,1fttb31hnskynpku8qd09yhm8,1,23.2,12.3,2023-04-21T18:02:38.344Z,2023-04-21T18:45:52Z,4206426961,140,44.2,4206426959,56,Back,4206426965,212,24.0,4206426963,141,26.1,4206426957,155,,4206426967,213,0.4,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669425,25,1,1,1,15,1fttb31hnskynpku8qd09yhm8,1,46.2,23.9,2023-04-21T18:02:40.504Z,2023-04-21T18:02:46Z,4206427317,141,6.7,4206427313,56,Right,4206427315,140,55.5,4206427319,212,15.2,4206427321,213,5.4,,,,,,,,,,48sqqhgtmfmpqb3602iirspd6,K. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669431,26,4,1,1,20,1fttb31hnskynpku8qd09yhm8,1,56.4,4.3,2023-04-21T18:02:45.273Z,2023-04-21T18:02:47Z,4206427413,233,22,4206427357,265,,4206427355,152,,4206427353,56,Right,4206427359,286,,4206427351,13,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669429,22,4,1,1,20,2uuh2bir8ktof0uxfo06lb4ox,0,43.6,95.7,2023-04-21T18:02:45.274Z,2023-04-21T18:02:48Z,4206427347,265,,4206427463,233,26,4206427341,13,,4206427343,56,Back,4206427349,285,,4206427345,152,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669497,23,17,1,1,25,2uuh2bir8ktof0uxfo06lb4ox,1,0,0,2023-04-21T18:02:49.994Z,2023-04-21T18:02:52Z,4206427675,392,,4206427679,13,243,4206427673,31,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669815,27,1,1,1,54,1fttb31hnskynpku8qd09yhm8,1,56.6,4.7,2023-04-21T18:03:18.873Z,2023-04-21T18:03:19Z,4206429365,212,18.2,4206429363,141,22.5,4206429355,5,,4206429357,152,,4206429367,213,2.4,4206429361,140,43.6,4206429359,56,Back,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669837,28,1,1,1,55,1fttb31hnskynpku8qd09yhm8,1,43.6,26.5,2023-04-21T18:03:19.657Z,2023-04-21T18:03:21Z,4206429487,141,20.1,4206429483,140,26.2,4206429495,213,3.4,4206429479,56,Back,4206429493,212,18.8,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669887,29,1,1,1,56,1fttb31hnskynpku8qd09yhm8,1,23.9,23.4,2023-04-21T18:03:21.193Z,2023-04-21T18:03:24Z,4206429751,141,47.6,4206429753,212,22.3,4206429755,213,2.3,4206429747,56,Back,4206429749,140,9.5,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669939,30,1,1,1,59,1fttb31hnskynpku8qd09yhm8,0,11,44.6,2023-04-21T18:03:24.233Z,2023-04-21T18:03:28Z,4206430039,1,,4206430029,56,Center,4206430031,140,66.0,4206430033,141,50.3,4206430035,212,57.9,4206430027,155,,4206430037,213,0.1,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669967,24,1,1,2,4,2uuh2bir8ktof0uxfo06lb4ox,1,36.3,55.4,2023-04-21T18:03:29.243Z,2023-04-21T18:03:30Z,4206430183,213,0.4,4206430179,141,61.2,4206430177,140,45.8,4206430181,212,10.7,4206430175,56,Back,4206430173,3,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669973,25,1,1,2,5,2uuh2bir8ktof0uxfo06lb4ox,1,45.8,61.2,2023-04-21T18:03:30.331Z,2023-04-21T18:03:31Z,4206430221,141,79.3,4206430219,140,32.6,4206430215,3,,4206430225,213,2.4,4206430223,212,18.5,4206430217,56,Back,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669979,26,49,1,2,6,2uuh2bir8ktof0uxfo06lb4ox,1,32.6,79.3,2023-04-21T18:03:31.579Z,2023-04-21T18:03:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670023,27,1,1,2,9,2uuh2bir8ktof0uxfo06lb4ox,0,28.6,94.8,2023-04-21T18:03:33.979Z,2023-04-21T18:03:34Z,4206430447,141,89.0,4206430451,213,6.1,4206430443,56,Left,4206430449,212,27.7,4206430445,140,54.7,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670037,31,61,1,2,10,1fttb31hnskynpku8qd09yhm8,1,43.2,8.8,2023-04-21T18:03:35.544Z,2023-04-21T18:03:35Z,4206430529,56,Back,,,,,,,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670053,32,49,1,2,12,1fttb31hnskynpku8qd09yhm8,1,40.7,8.6,2023-04-21T18:03:36.634Z,2023-04-21T18:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,
