id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2521087895,11,44,1,0,42,z9phg19papi9f5fd6qxzr836,1,90.2,58.6,2023-03-17T19:05:28.466Z,2023-03-17T19:05:31Z,4102933525,233,5,4102933333,56,Center,4102933335,286,,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521087927,5,44,1,0,42,eh54mfvjtrttgsg1wbjnvxcqz,0,9.8,41.4,2023-03-17T19:05:28.467Z,2023-03-17T19:05:31Z,4102933499,285,,4102933497,56,Back,4102933579,233,11,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521087915,12,1,1,0,44,z9phg19papi9f5fd6qxzr836,0,89.4,61.5,2023-03-17T19:05:29.635Z,2023-03-17T19:05:30Z,4102933447,56,Center,4102933449,140,91.6,4102933445,168,,4102933455,213,5.1,4102933451,141,53.0,4102933443,3,,4102933453,212,6.2,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521087967,6,1,1,0,46,eh54mfvjtrttgsg1wbjnvxcqz,0,4.6,46.7,2023-03-17T19:05:31.992Z,2023-03-17T19:05:32Z,4102933693,1,,4102933683,56,Back,4102933681,157,,4102933691,213,0.0,4102933685,140,25.4,4102933689,212,21.9,4102933687,141,48.2,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088009,7,1,1,0,48,eh54mfvjtrttgsg1wbjnvxcqz,0,27.6,36,2023-03-17T19:05:34.055Z,2023-03-17T19:05:35Z,4102933903,212,18.0,4102933901,141,37.3,4102933895,157,,4102933905,213,0.0,4102933897,56,Back,4102933899,140,44.7,4102933907,1,,,,,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088119,13,1,1,0,51,z9phg19papi9f5fd6qxzr836,0,62.3,85.9,2023-03-17T19:05:36.723Z,2023-03-17T19:05:41Z,4102934461,141,55.5,4102934463,212,24.1,4102934467,1,,4102934459,140,74.1,4102934457,56,Center,4102934465,213,5.3,4102934455,157,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088103,8,44,1,0,53,eh54mfvjtrttgsg1wbjnvxcqz,1,26,47.2,2023-03-17T19:05:39.352Z,2023-03-17T19:05:41Z,4102934567,233,14,4102934361,56,Back,4102934363,285,,,,,,,,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088129,14,44,1,0,53,z9phg19papi9f5fd6qxzr836,0,74,52.8,2023-03-17T19:05:39.353Z,2023-03-17T19:05:41Z,4102934491,286,,4102934489,56,Center,4102934579,233,8,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088115,9,1,1,0,54,eh54mfvjtrttgsg1wbjnvxcqz,0,26.1,49.9,2023-03-17T19:05:39.752Z,2023-03-17T19:05:40Z,4102934439,212,11.8,4102934431,3,,4102934441,213,0.6,4102934437,141,59.9,4102934435,140,35.3,4102934433,56,Back,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088195,15,1,1,0,58,z9phg19papi9f5fd6qxzr836,0,54.5,50.4,2023-03-17T19:05:43.843Z,2023-03-17T19:05:46Z,4102934883,213,6.2,4102934875,56,Center,4102934877,140,77.9,4102934881,212,24.6,4102934879,141,48.4,4102934873,155,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088211,10,1,1,0,59,eh54mfvjtrttgsg1wbjnvxcqz,1,20.8,38.8,2023-03-17T19:05:44.887Z,2023-03-17T19:05:47Z,4102935037,141,38.5,4102935041,213,6.1,4102935039,212,1.5,4102935031,3,,4102935033,56,Back,4102935035,140,22.2,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088231,11,1,1,1,2,eh54mfvjtrttgsg1wbjnvxcqz,1,24,56.6,2023-03-17T19:05:47.607Z,2023-03-17T19:05:48Z,4102935151,3,,4102935161,213,1.2,4102935153,56,Back,4102935159,212,11.0,4102935157,141,71.8,4102935155,140,27.7,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088237,12,1,1,1,3,eh54mfvjtrttgsg1wbjnvxcqz,0,26.2,69.3,2023-03-17T19:05:48.873Z,2023-03-17T19:05:52Z,4102935187,56,Back,4102935199,212,9.6,4102935191,140,32.2,4102935195,141,79.9,4102935203,213,0.9,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088289,16,49,1,1,7,z9phg19papi9f5fd6qxzr836,1,69.5,29.2,2023-03-17T19:05:52.578Z,2023-03-17T19:05:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088403,17,1,1,1,7,z9phg19papi9f5fd6qxzr836,1,69.5,29.2,2023-03-17T19:05:52.947Z,2023-03-17T19:05:59Z,4102935981,140,88.4,4102935979,56,Right,4102935983,141,6.1,4102935987,213,5.6,4102935985,212,25.3,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088411,18,50,1,1,10,z9phg19papi9f5fd6qxzr836,1,86.4,5.1,2023-03-17T19:05:56.486Z,2023-03-17T19:06:00Z,4102936011,286,,4102936009,56,Right,4102936073,233,13,,,,,,,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088375,13,7,1,1,10,eh54mfvjtrttgsg1wbjnvxcqz,0,13.6,94.9,2023-03-17T19:05:56.487Z,2023-03-17T19:06:00Z,4102935835,285,,4102935833,56,Back,4102936043,233,18,,,,,,,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088435,19,61,1,1,13,z9phg19papi9f5fd6qxzr836,1,87.1,4.6,2023-03-17T19:05:59.423Z,2023-03-17T19:07:26Z,4102936155,56,Right,,,,,,,,,,,,,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088407,14,5,1,1,14,eh54mfvjtrttgsg1wbjnvxcqz,1,-0.7,73.6,2023-03-17T19:05:59.783Z,2023-03-17T19:57:22Z,4103170879,346,,4102936419,233,20,4102936005,56,Back,,,,,,,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088473,20,5,1,1,14,z9phg19papi9f5fd6qxzr836,0,100.7,26.4,2023-03-17T19:05:59.783Z,2023-03-17T21:12:14Z,4102936337,56,Center,4102936453,233,14,4103170877,346,,,,,,,,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088817,15,1,1,1,35,eh54mfvjtrttgsg1wbjnvxcqz,1,3.7,57.2,2023-03-17T19:06:21.047Z,2023-03-17T19:57:18Z,4102938297,213,0.6,4102938287,56,Back,4102938289,140,26.4,4102938295,212,29.8,4102938291,141,83.6,4103170669,237,,4103170667,124,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088907,16,1,1,1,42,eh54mfvjtrttgsg1wbjnvxcqz,1,36.3,86.3,2023-03-17T19:06:27.655Z,2023-03-17T19:06:34Z,4102938815,213,6.2,4102938807,56,Left,4102938809,140,85.7,4102938817,1,,4102938805,155,,4102938813,212,51.9,4102938811,141,83.6,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088937,17,1,1,1,48,eh54mfvjtrttgsg1wbjnvxcqz,1,93.4,83.3,2023-03-17T19:06:34.295Z,2023-03-17T19:06:36Z,4102938969,140,78.6,4102938975,213,2.7,4102938973,212,17.5,4102938967,56,Left,4102938971,141,95.1,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088953,18,1,1,1,51,eh54mfvjtrttgsg1wbjnvxcqz,1,78.4,94.5,2023-03-17T19:06:36.582Z,2023-03-17T19:06:37Z,4102939063,213,4.9,4102939061,212,8.9,4102939055,56,Left,4102939057,140,80.2,4102939059,141,81.7,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521088979,19,1,1,1,51,eh54mfvjtrttgsg1wbjnvxcqz,1,80.2,81.7,2023-03-17T19:06:37.542Z,2023-03-17T19:06:39Z,4102939177,213,2.7,4102939173,212,9.4,4102939167,56,Left,4102939169,140,72.0,4102939171,141,87.2,,,,,,,,,,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089029,20,1,1,1,53,eh54mfvjtrttgsg1wbjnvxcqz,1,69.4,85.6,2023-03-17T19:06:38.999Z,2023-03-17T19:06:42Z,4102939377,141,67.6,4102939379,212,29.2,4102939383,213,3.6,4102939375,140,44.2,4102939373,56,Back,,,,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089091,21,1,1,1,56,eh54mfvjtrttgsg1wbjnvxcqz,1,44.2,67.8,2023-03-17T19:06:42.183Z,2023-03-17T19:06:46Z,4102939715,212,22.5,4102939709,56,Left,4102939717,213,0.8,4102939713,141,91.1,4102939711,140,59.4,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089101,22,1,1,2,0,eh54mfvjtrttgsg1wbjnvxcqz,0,62.4,87.2,2023-03-17T19:06:46.023Z,2023-03-17T19:06:46Z,4102939775,141,78.2,4102939777,212,8.7,4102939779,213,5.5,4102939767,56,Center,4102939765,155,,4102939771,140,68.3,,,,,,,8q7ovzvqctqchirpf083d46ei,D. Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089151,21,61,1,2,2,z9phg19papi9f5fd6qxzr836,1,29.9,34.9,2023-03-17T19:06:48.225Z,2023-03-17T19:06:48Z,4102939983,56,Back,,,,,,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089793,22,4,1,2,10,z9phg19papi9f5fd6qxzr836,1,40.1,31.6,2023-03-17T19:06:55.922Z,2023-03-17T19:11:56Z,4102943485,56,Back,4102943489,265,,4102943487,152,,4102943483,13,,4102943491,286,,4102966013,233,23,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089477,23,4,1,2,10,eh54mfvjtrttgsg1wbjnvxcqz,0,59.9,68.4,2023-03-17T19:06:55.923Z,2023-03-17T19:11:56Z,4102941835,152,,4102941841,285,,4102941837,265,,4102941833,56,Center,4102941831,13,,4102966023,233,22,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089887,23,1,1,2,42,z9phg19papi9f5fd6qxzr836,1,36,31.6,2023-03-17T19:07:28.322Z,2023-03-17T20:04:22Z,4102943985,152,,4102943995,213,3.2,4102943989,140,22.4,4102943987,56,Back,4102943983,5,,4102943993,212,14.4,4102943991,141,29.4,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089941,24,1,1,2,47,z9phg19papi9f5fd6qxzr836,1,24.6,29.1,2023-03-17T19:07:33.042Z,2023-03-17T20:06:21Z,4102944249,56,Back,4102944257,213,1.7,4102944255,212,20.8,4102944251,140,22.7,4102944253,141,59.6,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521089977,25,1,1,2,50,z9phg19papi9f5fd6qxzr836,1,22.8,63.4,2023-03-17T19:07:35.761Z,2023-03-17T19:07:55Z,4102944405,140,32.6,4102944409,212,22.4,4102944407,141,92.7,4102944411,213,1.1,4102944403,56,Back,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090011,26,1,1,2,52,z9phg19papi9f5fd6qxzr836,0,24.7,91.8,2023-03-17T19:07:38.466Z,2023-03-17T20:06:35Z,4102944637,155,,4102944639,56,Left,4102944641,140,81.0,4102944643,141,100.0,4102944647,213,0.1,4102944649,1,,4102944645,212,59.4,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090239,24,5,1,2,55,eh54mfvjtrttgsg1wbjnvxcqz,1,24.6,-1.5,2023-03-17T19:07:40.740Z,2023-03-17T21:12:14Z,4102945855,56,Back,4102945871,233,27,4102945857,347,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090015,27,5,1,2,55,z9phg19papi9f5fd6qxzr836,0,75.4,101.5,2023-03-17T19:07:40.740Z,2023-03-17T19:07:55Z,4102944669,347,,4102945913,233,24,4102944667,56,Left,,,,,,,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090311,25,1,1,3,9,eh54mfvjtrttgsg1wbjnvxcqz,1,33,0,2023-03-17T19:07:54.662Z,2023-03-17T19:07:58Z,4102946311,141,7.4,4102946313,212,14.2,4102946305,107,,4102946315,213,0.5,4102946307,56,Back,4102946309,140,45.1,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090323,26,44,1,3,12,eh54mfvjtrttgsg1wbjnvxcqz,1,41.6,7,2023-03-17T19:07:58.503Z,2023-03-17T19:08:05Z,4102946889,233,28,4102946341,285,,4102946339,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090391,28,44,1,3,12,z9phg19papi9f5fd6qxzr836,0,58.4,93,2023-03-17T19:07:58.504Z,2023-03-17T19:08:05Z,4102946925,233,26,4102946597,286,,4102946591,56,Left,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090345,27,1,1,3,13,eh54mfvjtrttgsg1wbjnvxcqz,0,45.1,7.4,2023-03-17T19:07:58.790Z,2023-03-17T19:07:59Z,4102946415,3,,4102946423,141,8.5,4102946417,168,,4102946421,140,48.1,4102946419,56,Back,4102946425,212,3.2,4102946427,213,0.2,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090473,29,61,1,3,19,z9phg19papi9f5fd6qxzr836,1,62.5,96.5,2023-03-17T19:08:04.558Z,2023-03-17T19:53:58Z,4102947037,56,Left,,,,,,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090511,28,5,1,3,20,eh54mfvjtrttgsg1wbjnvxcqz,1,43.2,-1.8,2023-03-17T19:08:06.281Z,2023-03-17T21:12:15Z,4102947259,347,,4102947257,56,Back,4103159537,233,30,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090531,30,5,1,3,20,z9phg19papi9f5fd6qxzr836,0,56.8,101.8,2023-03-17T19:08:06.281Z,2023-03-17T19:54:01Z,4103159541,233,28,4102947363,56,Left,4102947365,347,,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521090541,29,1,1,3,23,eh54mfvjtrttgsg1wbjnvxcqz,1,47.4,0,2023-03-17T19:08:08.662Z,2023-03-17T19:08:10Z,4102947401,212,10.5,4102947399,141,13.4,4102947397,140,47.8,4102947403,213,1.5,4102947395,56,Back,4102947393,107,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
