id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2468409011,1,34,16,0,0,dac758ef858jbq7pcb3gfwite,1,0,0,2022-10-07T17:08:23.565Z,2022-10-07T17:58:18Z,3824949427,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3824949423,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3824949419,59,"1, 19, 12, 18, 4, 21, 11, 15, 33, 17, 29, 2, 5, 8, 22, 26, 27, 28, 32, 34, 39, 40",3824949417,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3824949415,30,"dmsmbn9a1qucwf100o3v77nbp, armxucjqaulvwfxyufovg3je1, e8si4ph9te020gpicg3k2k3u2, arrbpgnwbguhyumc8c1u4jsut, akfbttkeqfd8pzhe93ra674kp, ip62fljz9ng6sil4krcq8dm1, etwawuknprhxhmjk1tyq38e6t, sbxnlkg50itbqkpuh8wnwk45, azt0ll196snbxy38eqw7mtln9, f2snk84xy67ergwrwoblgt2ad, 6p6sdikmka45csxfw0i0q0l3p, 1o51op6w576yo6t585wkwistm, 4dk7h575fifmw2lhslevhmhux, bmbzc4jvazdiuddsbnceyauei, 5r73kuy4vdv1epvmzrhb6nskq, we5jzu2ad4z3wxaerwe6sdex, 2sxmpaw4khmgyym320oiwu3u, awokzor2tv5ro47ea34at1gx5, 80dk8iv6p0202z10qcqy8bfca, e5c8wtame01unosnz4zchwljo, 49zitlyt01houmqy6hk04x36y, f0pr9jllied6o876bo544he6s",3824949425,194,ip62fljz9ng6sil4krcq8dm1,3825083731,197,486,3824949421,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468413755,1,34,16,0,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-07T17:16:41.873Z,2022-10-07T17:59:58Z,3824974617,194,440ry78r7c0ntspgph192c0r9,3824974613,130,8,3824974619,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3824974607,30,"cf70r39m2wgbijtw0co5t6yfp, 8eribncmewk65x40tn7pvqymt, 3yq9brnhlfinrzrfbzcv99nmd, 1n0syrrxf9x7neh3tn19sc89h, abgzge9xy445z8rdwa2mcapqt, 969cpy2geokwer9gjapk7zj3e, ds0hd4ezvb5rw6l95rhbxtq1g, 7b4jmfu1ejoeci2zmvwuejnys, cipmd3k2nfv0ddic0l8go14gl, 440ry78r7c0ntspgph192c0r9, 1j33nixshgkkdwjjnuafknahh, 92mkw4rtoho0gkf3wr19c9iad, 62ft9dfhds3wn0dv650d4gkph, 78t5clx87mnpzn7c5ynoa37x1, 3y7w3ngh3kby9mehxe5q7glpl, 85rm5s7x9di62hw3l31y5w8o9, 11sxalz1nikiipmp7bxvz33rp, 5curv1gquatwkxsin86fghvkk, 1chxk7d4i11x2f16igblexgyc, 3h7rkufywz6c2aye1l5b0ihp0, 96j7klvrblmkwsprx0wk81b10, g16sstb2lz1ru2hsba2ml6ju, 7dj1tr37jtrr32cyw6r1dukus",3825086979,197,2125,3824974609,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3824974615,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3824974611,59,"1, 27, 28, 21, 22, 20, 33, 23, 35, 10, 11, 3, 4, 5, 7, 8, 9, 14, 16, 17, 18, 32, 45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435645,2,32,1,0,0,dac758ef858jbq7pcb3gfwite,1,0,0,2022-10-07T18:01:55.772Z,2022-10-07T18:01:55Z,3825091395,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435651,2,32,1,0,0,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-07T18:01:55.772Z,2022-10-07T18:01:58Z,3825091415,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435697,3,1,1,0,0,dac758ef858jbq7pcb3gfwite,1,49.9,50,2022-10-07T18:01:55.966Z,2022-10-07T18:02:00Z,3825091667,213,2.9,3825091669,279,S,3825091663,141,60.6,3825091665,212,26.1,3825091659,56,Back,3825091661,140,26.0,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435735,4,1,1,0,4,dac758ef858jbq7pcb3gfwite,1,26.8,59.9,2022-10-07T18:02:00.616Z,2022-10-07T18:02:03Z,3825091831,141,31.0,3825091825,155,,3825091827,56,Center,3825091829,140,67.8,3825091835,213,5.9,3825091837,1,,3825091833,212,47.3,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435743,5,44,1,0,7,dac758ef858jbq7pcb3gfwite,1,64.6,29.6,2022-10-07T18:02:03.039Z,2022-10-07T18:02:04Z,3825091893,233,3,3825091869,286,,3825091867,56,Center,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435723,3,44,1,0,7,xcevba75jfkrg4s6tl89zl3y,0,35.4,70.4,2022-10-07T18:02:03.040Z,2022-10-07T18:02:05Z,3825091917,233,5,3825091787,56,Back,3825091789,285,,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435763,6,1,1,0,8,dac758ef858jbq7pcb3gfwite,1,67.8,31,2022-10-07T18:02:04.297Z,2022-10-07T18:02:05Z,3825091971,56,Center,3825091975,141,53.4,3825091969,3,,3825091977,212,15.4,3825091979,213,1.4,3825091973,140,69.9,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435795,7,1,1,0,9,dac758ef858jbq7pcb3gfwite,1,69.9,53.4,2022-10-07T18:02:05.608Z,2022-10-07T18:02:07Z,3825092127,213,5.1,3825092123,141,34.8,3825092119,56,Center,3825092125,212,13.5,3825092121,140,74.5,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435823,8,1,1,0,11,dac758ef858jbq7pcb3gfwite,0,74.5,34.8,2022-10-07T18:02:06.936Z,2022-10-07T18:02:10Z,3825092275,56,Center,3825092281,212,17.5,3825092283,213,0.3,3825092279,141,43.4,3825092277,140,90.2,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435827,4,12,1,0,14,xcevba75jfkrg4s6tl89zl3y,1,8.6,55.1,2022-10-07T18:02:10.303Z,2022-10-07T18:02:11Z,3825092305,212,9.6,3825092365,167,,3825092299,56,Back,3825092307,213,3.0,3825092303,141,57.0,3825092301,140,0.0,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435831,5,6,1,0,15,xcevba75jfkrg4s6tl89zl3y,0,4.6,56.8,2022-10-07T18:02:11.043Z,2022-10-07T18:02:14Z,3825092321,56,Back,3825092543,233,9,3825092323,73,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468435865,9,6,1,0,15,dac758ef858jbq7pcb3gfwite,1,95.4,43.2,2022-10-07T18:02:11.043Z,2022-10-07T18:07:13Z,3825092535,233,5,3825092493,56,Center,3825092495,75,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436229,10,1,1,0,48,dac758ef858jbq7pcb3gfwite,1,99.5,0.5,2022-10-07T18:02:44.058Z,2022-10-07T18:02:49Z,3825094529,155,,3825094525,6,,3825094541,213,1.9,3825094531,224,,3825094533,56,Center,3825094539,212,31.5,3825094537,141,44.6,3825094535,140,90.2,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,3825094521,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436237,11,1,1,0,53,dac758ef858jbq7pcb3gfwite,0,86.6,38.8,2022-10-07T18:02:48.911Z,2022-10-07T18:06:40Z,3825094575,56,Center,3825112839,286,,3825112833,236,,3825112835,233,6,3825112791,213,1.5,3825112785,140,86.8,3825112789,212,3.1,3825112787,141,43.3,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436219,6,74,1,0,53,xcevba75jfkrg4s6tl89zl3y,1,11.2,54.4,2022-10-07T18:02:48.912Z,2022-10-07T18:06:40Z,3825096125,56,Back,3825112845,233,11,3825096127,285,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436221,7,12,1,0,53,xcevba75jfkrg4s6tl89zl3y,1,14.1,46.2,2022-10-07T18:02:49.087Z,2022-10-07T18:06:32Z,3825111663,56,Back,3825111669,141,66.8,3825111667,140,29.5,3825111673,213,0.7,3825111671,212,21.4,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436235,8,43,1,0,53,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-07T18:02:49.247Z,2022-10-07T18:06:31Z,3825112035,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436311,12,1,1,0,55,dac758ef858jbq7pcb3gfwite,1,72.5,20,2022-10-07T18:02:51.737Z,2022-10-07T18:50:59Z,3825095041,212,26.4,3825095043,213,2.0,3825095037,141,54.5,3825095029,56,Center,3825095033,140,60.9,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436339,13,1,1,0,59,dac758ef858jbq7pcb3gfwite,1,60.7,54.3,2022-10-07T18:02:55.674Z,2022-10-07T18:50:57Z,3825095253,155,,3825095259,141,39.1,3825095257,140,92.4,3825095255,56,Center,3825095261,212,34.9,3825095263,213,6.0,3825095265,1,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436343,14,61,1,1,2,dac758ef858jbq7pcb3gfwite,0,92.4,39.1,2022-10-07T18:02:58.715Z,2022-10-07T18:02:59Z,3825095273,56,Center,,,,,,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436643,9,5,1,1,4,xcevba75jfkrg4s6tl89zl3y,1,-0.9,63.7,2022-10-07T18:02:59.786Z,2022-10-07T18:03:34Z,3825096705,346,,3825096703,56,Back,3825097565,233,15,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436353,15,5,1,1,4,dac758ef858jbq7pcb3gfwite,0,100.9,36.3,2022-10-07T18:02:59.786Z,2022-10-07T18:03:35Z,3825095323,56,Center,3825095325,346,,3825097589,233,9,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436731,10,1,1,1,28,xcevba75jfkrg4s6tl89zl3y,0,4.7,57.8,2022-10-07T18:03:24.590Z,2022-10-07T18:03:30Z,3825097211,74,,3825097191,124,,3825097201,140,68.8,3825097209,1,,3825097203,141,95.3,3825097197,56,Left,3825097207,213,0.4,3825097193,155,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,3825097205,212,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436775,16,4,1,1,35,dac758ef858jbq7pcb3gfwite,1,28.6,6.6,2022-10-07T18:03:30.798Z,2022-10-07T18:03:33Z,3825097435,233,11,3825097425,294,,3825097431,285,,3825097423,13,,3825097429,152,,3825097427,56,Back,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436763,11,4,1,1,35,xcevba75jfkrg4s6tl89zl3y,0,71.4,93.4,2022-10-07T18:03:30.799Z,2022-10-07T18:03:34Z,3825097373,152,,3825097369,294,,3825097367,13,,3825097375,286,,3825097371,56,Left,3825097471,233,16,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468436957,17,1,1,1,46,dac758ef858jbq7pcb3gfwite,1,26.1,8.6,2022-10-07T18:03:42.732Z,2022-10-07T18:03:43Z,3825098395,141,30.6,3825098389,152,,3825098387,5,,3825098397,212,22.3,3825098399,213,2.4,3825098393,140,10.4,3825098391,56,Back,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437013,18,1,1,1,47,dac758ef858jbq7pcb3gfwite,1,10.4,30.6,2022-10-07T18:03:43.738Z,2022-10-07T18:03:47Z,3825098731,140,2.8,3825098729,56,Back,3825098735,212,16.3,3825098737,213,2.1,3825098733,141,51.5,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437093,19,1,1,1,51,dac758ef858jbq7pcb3gfwite,1,5.2,53.6,2022-10-07T18:03:47.228Z,2022-10-07T18:03:52Z,3825099171,140,49.6,3825099175,212,46.7,3825099169,56,Back,3825099167,155,,3825099177,213,6.2,3825099179,1,,3825099173,141,50.7,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437101,20,1,1,1,56,dac758ef858jbq7pcb3gfwite,0,44.5,50.3,2022-10-07T18:03:51.979Z,2022-10-07T18:03:53Z,3825099203,141,48.4,3825099207,213,5.0,3825099199,56,Back,3825099257,233,12,3825099255,236,,3825099261,286,,3825099205,212,1.3,3825099201,140,44.8,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437107,12,74,1,1,56,xcevba75jfkrg4s6tl89zl3y,1,55.9,64.5,2022-10-07T18:03:51.980Z,2022-10-07T18:07:10Z,3825099221,56,Center,3825099309,233,20,3825099223,285,,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437295,21,1,1,2,1,dac758ef858jbq7pcb3gfwite,1,32.1,35.7,2022-10-07T18:03:57.195Z,2022-10-07T18:04:03Z,3825100121,140,38.9,3825100125,212,21.7,3825100127,213,5.0,3825100123,141,5.6,3825100119,56,Back,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437305,22,50,1,2,7,dac758ef858jbq7pcb3gfwite,1,39.4,4.2,2022-10-07T18:04:02.828Z,2022-10-07T18:04:07Z,3825100495,233,13,3825100181,56,Back,3825100185,286,,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437359,13,7,1,2,7,xcevba75jfkrg4s6tl89zl3y,1,60.6,95.8,2022-10-07T18:04:02.829Z,2022-10-07T18:04:06Z,3825100465,56,Left,3825100477,233,22,3825100467,285,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437363,14,49,1,2,10,xcevba75jfkrg4s6tl89zl3y,1,58.4,96.2,2022-10-07T18:04:06.142Z,2022-10-07T18:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437381,15,1,1,2,10,xcevba75jfkrg4s6tl89zl3y,1,58.4,96.2,2022-10-07T18:04:06.543Z,2022-10-07T18:04:07Z,3825100545,140,58.0,3825100547,141,75.4,3825100549,212,14.2,3825100543,56,Center,3825100551,213,4.7,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437397,16,1,1,2,11,xcevba75jfkrg4s6tl89zl3y,1,58,75.4,2022-10-07T18:04:07.646Z,2022-10-07T18:04:09Z,3825100627,140,66.8,3825100629,141,91.8,3825100631,212,14.5,3825100625,56,Left,3825100633,213,0.9,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437403,17,1,1,2,13,xcevba75jfkrg4s6tl89zl3y,0,66.8,91.8,2022-10-07T18:04:08.910Z,2022-10-07T18:04:11Z,3825100675,140,65.6,3825100681,213,4.5,3825100679,212,4.9,3825100673,56,Left,3825100677,141,84.8,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437427,23,49,1,2,15,dac758ef858jbq7pcb3gfwite,1,32.1,18.8,2022-10-07T18:04:11.132Z,2022-10-07T18:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437441,24,1,1,2,15,dac758ef858jbq7pcb3gfwite,0,32.1,19.2,2022-10-07T18:04:11.484Z,2022-10-07T18:04:12Z,3825100893,141,15.5,3825100897,213,5.5,3825100895,212,3.5,3825100891,140,34.4,3825100889,56,Back,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437439,18,61,1,2,15,xcevba75jfkrg4s6tl89zl3y,1,65.6,91.1,2022-10-07T18:04:11.674Z,2022-10-07T18:04:11Z,3825100887,56,Left,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437469,19,49,1,2,17,xcevba75jfkrg4s6tl89zl3y,1,73.4,87.5,2022-10-07T18:04:13.678Z,2022-10-07T18:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437549,20,1,1,2,18,xcevba75jfkrg4s6tl89zl3y,1,73.4,87.5,2022-10-07T18:04:14.158Z,2022-10-07T18:04:18Z,3825101407,56,Left,3825101409,140,73.9,3825101415,212,3.9,3825101417,213,1.4,3825101413,141,93.2,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437587,21,3,1,2,22,xcevba75jfkrg4s6tl89zl3y,0,86.8,95.7,2022-10-07T18:04:18.655Z,2022-10-07T18:04:34Z,3825101633,211,,3825101589,286,,3825101587,56,Left,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437559,25,43,1,2,24,dac758ef858jbq7pcb3gfwite,1,0,0,2022-10-07T18:04:19.773Z,2022-10-07T18:05:44Z,3825101463,285,0,3825108331,144,45,3825101461,56,Back,,,,,,,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437621,26,49,1,2,26,dac758ef858jbq7pcb3gfwite,1,15.7,9.8,2022-10-07T18:04:22.300Z,2022-10-07T18:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437741,27,4,1,2,31,dac758ef858jbq7pcb3gfwite,1,27.2,5.8,2022-10-07T18:04:26.941Z,2022-10-07T18:04:29Z,3825102367,233,22,3825102357,56,Back,3825102353,13,,3825102359,152,,3825102361,285,,3825102355,295,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437723,22,4,1,2,31,xcevba75jfkrg4s6tl89zl3y,0,72.8,94.2,2022-10-07T18:04:26.942Z,2022-10-07T18:04:29Z,3825102243,295,,3825102249,286,,3825102247,152,,3825102397,233,27,3825102245,56,Left,3825102241,13,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437791,28,1,1,2,35,dac758ef858jbq7pcb3gfwite,1,25.7,5.8,2022-10-07T18:04:31.324Z,2022-10-07T18:04:32Z,3825102613,213,1.8,3825102601,5,,3825102605,56,Back,3825102607,140,22.0,3825102603,152,,3825102609,141,31.2,3825102611,212,17.7,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437819,29,1,1,2,36,dac758ef858jbq7pcb3gfwite,1,22,31.2,2022-10-07T18:04:32.684Z,2022-10-07T18:04:35Z,3825102789,140,20.3,3825102787,56,Back,3825102791,141,54.9,3825102795,213,1.7,3825102793,212,16.2,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437893,30,1,1,2,39,dac758ef858jbq7pcb3gfwite,1,20.8,54.6,2022-10-07T18:04:35.405Z,2022-10-07T18:04:40Z,3825103241,141,36.6,3825103245,212,12.4,3825103233,56,Back,3825103249,213,4.9,3825103237,140,22.8,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437915,31,1,1,2,44,dac758ef858jbq7pcb3gfwite,0,34.6,31.6,2022-10-07T18:04:40.573Z,2022-10-07T18:04:41Z,3825103361,212,4.4,3825103355,140,38.8,3825103357,141,31.2,3825103353,56,Back,3825103363,213,6.2,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437971,23,61,1,2,49,xcevba75jfkrg4s6tl89zl3y,1,62.7,58.4,2022-10-07T18:04:45.098Z,2022-10-07T18:04:45Z,3825103649,56,Center,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468437997,24,49,1,2,50,xcevba75jfkrg4s6tl89zl3y,1,58.7,39.5,2022-10-07T18:04:46.191Z,2022-10-07T18:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438059,25,1,1,2,51,xcevba75jfkrg4s6tl89zl3y,1,60.5,34.6,2022-10-07T18:04:46.878Z,2022-10-07T18:04:49Z,3825104069,213,5.0,3825104059,140,64.0,3825104057,56,Right,3825104065,212,12.3,3825104061,141,17.4,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438101,26,1,1,2,53,xcevba75jfkrg4s6tl89zl3y,1,72.6,19.2,2022-10-07T18:04:49.629Z,2022-10-07T18:04:52Z,3825104279,213,6.2,3825104273,140,96.8,3825104277,212,25.6,3825104275,141,14.7,3825104271,56,Right,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438117,27,1,1,2,56,xcevba75jfkrg4s6tl89zl3y,0,96.8,14.7,2022-10-07T18:04:52.062Z,2022-10-07T18:04:54Z,3825104365,212,34.2,3825104363,141,63.6,3825104369,1,,3825104367,213,1.8,3825104355,2,,3825104361,140,89.0,3825104359,56,Center,3825104357,155,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438143,32,12,1,2,58,dac758ef858jbq7pcb3gfwite,1,6.6,51.5,2022-10-07T18:04:54.094Z,2022-10-07T18:04:55Z,3825104505,212,14.2,3825104503,141,36.3,3825104509,15,,3825104499,56,Back,3825104507,213,5.5,3825104501,140,15.9,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438157,28,13,1,2,59,xcevba75jfkrg4s6tl89zl3y,1,90.2,67.8,2022-10-07T18:04:55.054Z,2022-10-07T18:07:02Z,3825110247,146,93.2,3825110239,102,39.8,3825104565,64,,3825110251,230,98.8,3825104563,22,,3825110241,103,13.9,3825110243,215,,3825110249,147,52.3,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,3825110237,75,,3825108685,72,3825110253,231,52.3,3825108689,153,3825110245,458,3825104567,56,Center,,,,,,,,,,,,,,,,,
2468438217,33,61,1,3,0,dac758ef858jbq7pcb3gfwite,1,8.5,48.1,2022-10-07T18:04:55.837Z,2022-10-07T18:15:27Z,3825104903,56,Back,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468438241,34,12,1,3,1,dac758ef858jbq7pcb3gfwite,1,15.3,38.5,2022-10-07T18:04:57.030Z,2022-10-07T18:15:29Z,3825105037,212,18.8,3825105033,140,26.7,3825105039,213,0.9,3825105031,56,Back,3825105035,141,59.9,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
