id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2490360895,5,1,1,0,9,cv5ftekuejf0ryxvd5h2my47r,0,27.2,18.5,2022-12-11T13:33:44.637Z,2022-12-11T13:33:45Z,3940803113,56,Back,3940803115,140,39.0,3940803111,3,,3940803119,212,12.4,3940803117,141,18.8,3940803121,213,0.0,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360935,7,1,1,0,11,bqm1bnp1bh2apyudlz1o1whr3,1,65.6,82.1,2022-12-11T13:33:47.301Z,2022-12-11T13:33:55Z,3940803315,3,,3940803319,140,71.6,3940803323,212,8.1,3940803317,56,Left,3940803325,213,0.7,3940803321,141,89.6,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361029,8,1,1,0,13,bqm1bnp1bh2apyudlz1o1whr3,1,71.5,89.6,2022-12-11T13:33:48.454Z,2022-12-11T13:48:12Z,3940803797,212,9.2,3940803791,56,Left,3940803799,213,3.8,3940803789,3,,3940803793,140,64.3,3940803795,141,81.8,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490373971,189,1,1,0,13,bqm1bnp1bh2apyudlz1o1whr3,0,64.5,78.2,2022-12-11T13:33:49.274Z,2022-12-11T13:55:09Z,3940873789,56,Left,3940873793,141,78.9,3940873795,212,1.2,3940873791,140,63.5,3940873797,213,2.7,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360943,6,61,1,0,14,cv5ftekuejf0ryxvd5h2my47r,1,33.6,22.1,2022-12-11T13:33:49.745Z,2022-12-11T13:55:04Z,3940803347,56,Back,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360953,7,49,1,0,14,cv5ftekuejf0ryxvd5h2my47r,1,26.4,16.1,2022-12-11T13:33:50.028Z,2022-12-11T13:33:50Z,,,,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490360977,8,1,1,0,15,cv5ftekuejf0ryxvd5h2my47r,1,26.2,15.2,2022-12-11T13:33:50.476Z,2022-12-11T13:33:52Z,3940803525,56,Back,3940803531,212,6.6,3940803529,141,19.2,3940803533,213,2.7,3940803527,140,20.5,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361013,9,1,1,0,16,cv5ftekuejf0ryxvd5h2my47r,1,20.1,17.4,2022-12-11T13:33:51.903Z,2022-12-11T13:33:53Z,3940803707,56,Back,3940803711,141,42.1,3940803715,213,2.3,3940803709,140,5.6,3940803713,212,22.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361093,10,1,1,0,18,cv5ftekuejf0ryxvd5h2my47r,1,5.6,42.1,2022-12-11T13:33:53.836Z,2022-12-11T13:34:00Z,3940804095,140,61.0,3940804089,155,,3940804105,1,,3940804103,213,5.9,3940804101,212,62.2,3940804099,141,9.8,3940804091,56,Right,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361139,11,1,1,0,24,cv5ftekuejf0ryxvd5h2my47r,1,61,9.8,2022-12-11T13:34:00.060Z,2022-12-11T13:34:04Z,3940804329,141,19.5,3940804333,213,0.6,3940804327,140,69.6,3940804323,3,,3940804331,212,11.2,3940804325,56,Right,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361169,12,1,1,0,28,cv5ftekuejf0ryxvd5h2my47r,0,69.1,19.5,2022-12-11T13:34:04.172Z,2022-12-11T13:48:08Z,3940804497,141,38.2,3940804501,213,1.8,3940804499,212,13.1,3940804493,56,Center,3940804495,140,66.2,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361153,9,49,1,0,29,bqm1bnp1bh2apyudlz1o1whr3,1,28.7,60.8,2022-12-11T13:34:04.774Z,2022-12-11T13:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361159,10,4,1,0,30,bqm1bnp1bh2apyudlz1o1whr3,1,31.8,61.9,2022-12-11T13:34:05.686Z,2022-12-11T13:34:08Z,3940804529,233,13,3940804433,56,Back,3940804435,152,,3940804437,265,,3940804431,13,,3940804439,285,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361171,13,4,1,0,30,cv5ftekuejf0ryxvd5h2my47r,0,68.2,38.1,2022-12-11T13:34:05.687Z,2022-12-11T13:47:44Z,3940804545,233,10,3940804511,265,,3940804505,13,,3940804507,56,Center,3940804549,286,,3940804509,152,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361249,11,1,1,0,35,bqm1bnp1bh2apyudlz1o1whr3,1,28.2,63.6,2022-12-11T13:34:10.629Z,2022-12-11T13:34:13Z,3940804971,212,9.0,3940804965,56,Back,3940804963,152,,3940804969,141,50.7,3940804961,5,,3940804973,213,4.5,3940804967,140,26.5,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361297,12,1,1,0,37,bqm1bnp1bh2apyudlz1o1whr3,1,26,50.7,2022-12-11T13:34:12.917Z,2022-12-11T13:34:16Z,3940805291,140,26.3,3940805293,141,26.3,3940805289,56,Back,3940805295,212,16.6,3940805297,213,4.7,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361315,13,1,1,0,41,bqm1bnp1bh2apyudlz1o1whr3,1,29.7,27.8,2022-12-11T13:34:16.757Z,2022-12-11T13:34:18Z,3940805403,140,26.0,3940805405,141,35.3,3940805407,212,6.4,3940805401,56,Back,3940805409,213,2.2,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361331,14,1,1,0,42,bqm1bnp1bh2apyudlz1o1whr3,1,26.3,37.1,2022-12-11T13:34:18.133Z,2022-12-11T13:34:20Z,3940805533,56,Back,3940805535,140,22.6,3940805537,141,58.2,3940805539,212,14.9,3940805541,213,1.8,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361369,15,1,1,0,44,bqm1bnp1bh2apyudlz1o1whr3,1,21.7,57.3,2022-12-11T13:34:19.925Z,2022-12-11T13:34:23Z,3940805695,140,19.4,3940805705,213,4.6,3940805699,141,30.4,3940805703,212,18.5,3940805691,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361393,16,2,1,0,48,bqm1bnp1bh2apyudlz1o1whr3,1,19.9,25.4,2022-12-11T13:34:23.574Z,2022-12-11T13:34:33Z,3940805827,1,,3940805819,140,52.8,3940805817,56,Center,3940805821,141,37.1,3940806265,7,3usiruyhxf6p9lkiz5qeytze2,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361387,14,55,1,0,48,cv5ftekuejf0ryxvd5h2my47r,1,47.4,61.9,2022-12-11T13:34:23.575Z,2022-12-11T13:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361399,17,43,1,0,50,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-12-11T13:34:26.173Z,2022-12-11T13:34:34Z,3940805945,233,14,3940806385,144,44,3940805841,286,0,3940805839,56,Center,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361403,15,43,1,0,51,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-12-11T13:34:26.462Z,2022-12-11T13:34:33Z,3940806351,144,1,3940805867,212,19.5,3940805861,56,Center,3940805869,213,5.8,3940805863,140,64.4,3940805859,3,0,3940805865,141,48.5,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361537,16,1,1,1,0,cv5ftekuejf0ryxvd5h2my47r,1,48.1,60.3,2022-12-11T13:34:35.825Z,2022-12-11T13:34:37Z,3940806547,213,2.9,3940806537,241,,3940806545,212,12.9,3940806535,5,,3940806543,141,64.8,3940806539,56,Back,3940806541,140,36.2,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361561,17,1,1,1,2,cv5ftekuejf0ryxvd5h2my47r,1,35.3,62.4,2022-12-11T13:34:37.517Z,2022-12-11T13:34:39Z,3940806681,141,30.3,3940806677,56,Back,3940806685,213,4.6,3940806683,212,21.9,3940806679,140,33.3,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361597,18,1,1,1,3,cv5ftekuejf0ryxvd5h2my47r,1,33.3,30.3,2022-12-11T13:34:39.101Z,2022-12-11T13:34:42Z,3940806917,213,1.7,3940806915,212,23.0,3940806909,56,Back,3940806913,141,63.9,3940806911,140,30.9,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361657,19,1,1,1,7,cv5ftekuejf0ryxvd5h2my47r,1,30.4,59.6,2022-12-11T13:34:42.846Z,2022-12-11T13:34:47Z,3940807211,213,5.5,3940807203,56,Right,3940807205,140,61.8,3940807207,141,6.4,3940807213,1,,3940807201,155,,3940807209,212,48.9,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361671,20,1,1,1,12,cv5ftekuejf0ryxvd5h2my47r,1,61.9,5.5,2022-12-11T13:34:47.549Z,2022-12-11T13:34:49Z,3940807303,212,12.1,3940807305,213,2.7,3940807299,140,51.6,3940807297,56,Right,3940807301,141,13.4,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361715,21,1,1,1,13,cv5ftekuejf0ryxvd5h2my47r,1,52.6,12.6,2022-12-11T13:34:49.133Z,2022-12-11T13:34:52Z,3940807541,213,2.6,3940807531,140,37.6,3940807533,141,26.2,3940807527,56,Back,3940807537,212,18.3,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361753,22,1,1,1,17,cv5ftekuejf0ryxvd5h2my47r,1,38.1,31.2,2022-12-11T13:34:52.561Z,2022-12-11T13:34:56Z,3940807727,213,2.0,3940807719,56,Back,3940807723,141,65.4,3940807725,212,25.3,3940807721,140,28.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361769,23,1,1,1,20,cv5ftekuejf0ryxvd5h2my47r,1,28.7,65.4,2022-12-11T13:34:56.062Z,2022-12-11T13:34:57Z,3940807817,213,1.1,3940807811,140,39.4,3940807813,141,96.3,3940807809,56,Back,3940807815,212,23.8,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361805,24,1,1,1,21,cv5ftekuejf0ryxvd5h2my47r,1,40,94.8,2022-12-11T13:34:57.366Z,2022-12-11T13:34:59Z,3940807991,141,97.4,3940807989,140,43.2,3940807993,212,3.8,3940807995,213,0.5,3940807987,56,Back,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361811,25,61,1,1,24,cv5ftekuejf0ryxvd5h2my47r,0,43.2,97.4,2022-12-11T13:34:59.719Z,2022-12-11T13:35:00Z,3940808017,56,Back,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361893,18,5,1,1,25,bqm1bnp1bh2apyudlz1o1whr3,1,51.3,-1.4,2022-12-11T13:35:00.802Z,2022-12-11T14:00:40Z,3940808447,56,Right,3940808449,347,,3940808509,233,26,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361841,26,5,1,1,25,cv5ftekuejf0ryxvd5h2my47r,0,48.7,101.4,2022-12-11T13:35:00.802Z,2022-12-11T13:35:07Z,3940808527,233,18,3940808173,347,,3940808171,56,Back,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361927,19,1,1,1,31,bqm1bnp1bh2apyudlz1o1whr3,1,40,0,2022-12-11T13:35:07.080Z,2022-12-11T13:35:09Z,3940808661,107,,3940808669,212,19.9,3940808667,141,11.0,3940808663,56,Back,3940808665,140,22.9,3940808671,213,2.7,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490361973,20,1,1,1,34,bqm1bnp1bh2apyudlz1o1whr3,1,23.6,22.4,2022-12-11T13:35:09.863Z,2022-12-11T13:35:12Z,3940808895,56,Back,3940808905,141,51.0,3940808911,213,1.7,3940808909,212,19.7,3940808901,140,20.5,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362043,21,1,1,1,37,bqm1bnp1bh2apyudlz1o1whr3,1,21.8,54,2022-12-11T13:35:12.887Z,2022-12-11T13:35:18Z,3940809217,213,0.7,3940809209,56,Back,3940809215,212,13.2,3940809213,141,66.9,3940809211,140,31.2,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362061,22,1,1,1,42,bqm1bnp1bh2apyudlz1o1whr3,1,28.7,67.8,2022-12-11T13:35:18.135Z,2022-12-11T13:35:19Z,3940809293,140,16.1,3940809295,141,91.4,3940809291,56,Back,3940809299,213,2.3,3940809297,212,20.8,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362107,23,1,1,1,44,bqm1bnp1bh2apyudlz1o1whr3,0,16,93.5,2022-12-11T13:35:19.895Z,2022-12-11T13:35:22Z,3940809541,212,47.0,3940809539,141,89.6,3940809537,140,60.7,3940809533,155,,3940809545,1,,3940809543,213,6.2,3940809535,56,Left,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362103,27,49,1,1,47,cv5ftekuejf0ryxvd5h2my47r,1,33.4,11.7,2022-12-11T13:35:22.464Z,2022-12-11T13:35:22Z,,,,,,,,,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362163,28,1,1,1,47,cv5ftekuejf0ryxvd5h2my47r,0,33.4,11.7,2022-12-11T13:35:23.086Z,2022-12-11T13:35:29Z,3940809807,1,,3940809797,56,Center,3940809799,140,62.5,3940809801,141,28.0,3940809805,213,0.3,3940809803,212,32.5,3940809795,155,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362199,24,44,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,1,36,72,2022-12-11T13:35:28.292Z,2022-12-11T13:37:29Z,3940809991,56,Back,3940809993,285,,3940810007,233,29,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362167,29,44,1,1,52,cv5ftekuejf0ryxvd5h2my47r,0,64,28,2022-12-11T13:35:28.293Z,2022-12-11T13:35:30Z,3940810011,233,24,3940809827,56,Center,3940809829,286,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362207,25,1,1,1,53,bqm1bnp1bh2apyudlz1o1whr3,0,33.7,71.3,2022-12-11T13:35:28.911Z,2022-12-11T13:42:26Z,3940810041,140,50.8,3940810039,56,Center,3940810045,212,18.5,3940810043,141,64.7,3940810047,213,6.0,3940810037,3,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362213,30,1,1,1,53,cv5ftekuejf0ryxvd5h2my47r,1,37.7,32.4,2022-12-11T13:35:29.278Z,2022-12-11T13:35:31Z,3940810077,56,Center,3940810083,212,28.4,3940810085,213,6.2,3940810079,140,64.6,3940810075,3,,3940810081,141,28.5,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490362219,31,1,1,1,55,cv5ftekuejf0ryxvd5h2my47r,0,64.6,26.8,2022-12-11T13:35:31.332Z,2022-12-11T13:35:32Z,3940810127,213,5.0,3940810119,56,Right,3940810123,141,0.0,3940810125,212,20.3,3940810121,140,69.8,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
