id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,assist
2521084875,7,1,1,0,17,2uuh2bir8ktof0uxfo06lb4ox,0,9.9,5.9,2023-03-17T19:02:18.293Z,2023-03-17T19:02:19Z,4102917815,212,23.1,4102917813,141,25.2,4102917811,140,28.0,4102917809,56,Back,4102917817,213,0.6,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521084925,5,8,1,0,19,59t7flioj4w4mpwnrwbm0m8ck,1,72.5,65.1,2023-03-17T19:02:20.177Z,2023-03-17T19:02:57Z,4102918057,56,Center,,,,,,,,,,,,,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521084933,6,49,1,0,21,59t7flioj4w4mpwnrwbm0m8ck,1,77.7,66,2023-03-17T19:02:21.601Z,2023-03-17T19:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085025,7,1,1,0,21,59t7flioj4w4mpwnrwbm0m8ck,1,77.7,66,2023-03-17T19:02:21.889Z,2023-03-17T19:06:08Z,4102919693,210,15,4102918521,213,4.6,4102918513,56,Center,4102918515,140,76.5,4102918517,141,43.1,4102918519,212,15.6,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085027,8,15,1,0,24,59t7flioj4w4mpwnrwbm0m8ck,1,77.5,44.7,2023-03-17T19:02:24.786Z,2023-03-17T19:06:08Z,4102919107,20,,4102919711,29,,4102919727,103,1.3,4102936867,233,8,4102919729,215,,4102918537,56,Center,4102918535,18,,4102919707,80,,cjff8fu812lennnunqljgddnu,M. Garbett,,4102919717,55,7,4102918533,22,4102919733,147,48.6,4102919725,102,47.1,4102919731,146,94.6,,,,,,,,,,,,,,,,,
2521085015,8,10,1,0,24,2uuh2bir8ktof0uxfo06lb4ox,1,5.3,51,2023-03-17T19:02:24.886Z,2023-03-17T19:55:18Z,4102936883,233,8,4102936767,179,,4102918487,56,Back,4102918471,173,,4102918481,182,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085043,9,52,1,0,26,2uuh2bir8ktof0uxfo06lb4ox,1,4.4,55.5,2023-03-17T19:02:26.726Z,2023-03-17T19:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085239,10,1,1,0,31,2uuh2bir8ktof0uxfo06lb4ox,1,8.8,58.2,2023-03-17T19:02:32.293Z,2023-03-17T19:02:37Z,4102919529,123,,4102919535,141,73.8,4102919537,212,16.8,4102919539,213,0.7,4102919531,56,Back,4102919533,140,21.2,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085269,11,1,1,0,37,2uuh2bir8ktof0uxfo06lb4ox,1,28,71.5,2023-03-17T19:02:37.492Z,2023-03-17T19:02:39Z,4102919687,213,4.8,4102919679,56,Back,4102919689,1,,4102919681,140,32.2,4102919685,212,32.4,4102919683,141,24.3,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085285,12,1,1,0,38,2uuh2bir8ktof0uxfo06lb4ox,1,32.2,24.3,2023-03-17T19:02:39.413Z,2023-03-17T19:02:40Z,4102919793,212,14.2,4102919787,56,Back,4102919795,213,1.8,4102919789,140,29.1,4102919791,141,44.6,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085327,13,1,1,0,40,2uuh2bir8ktof0uxfo06lb4ox,1,29.3,45.7,2023-03-17T19:02:40.581Z,2023-03-17T19:02:43Z,4102920067,213,1.3,4102920059,56,Back,4102920061,140,33.6,4102920063,141,71.4,4102920065,212,18.0,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085395,14,1,1,0,42,2uuh2bir8ktof0uxfo06lb4ox,1,35.7,75.1,2023-03-17T19:02:42.885Z,2023-03-17T19:02:47Z,4102920439,213,0.5,4102920437,212,25.3,4102920435,141,93.2,4102920433,140,56.7,4102920431,56,Left,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085481,15,1,1,0,46,2uuh2bir8ktof0uxfo06lb4ox,1,51.6,82.4,2023-03-17T19:02:47.349Z,2023-03-17T19:02:53Z,4102920877,141,2.8,4102920879,212,54.9,4102920883,1,,4102920871,196,,4102920873,56,Right,4102920881,213,4.9,4102920875,140,60.4,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085507,16,1,1,0,52,2uuh2bir8ktof0uxfo06lb4ox,1,60.4,2.8,2023-03-17T19:02:53.093Z,2023-03-17T19:02:55Z,4102921081,140,43.8,4102921083,141,15.2,4102921085,212,19.4,4102921087,213,2.7,4102921077,56,Back,,,,,,,,,,by85t8ssyumcjcks1jx3v96vo,Y. Taha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085561,17,1,1,0,55,2uuh2bir8ktof0uxfo06lb4ox,1,52.5,19.5,2023-03-17T19:02:55.621Z,2023-03-17T19:02:59Z,4102921311,140,41.3,4102921313,141,36.4,4102921315,212,16.4,4102921309,56,Back,4102921317,213,2.4,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085609,18,1,1,0,59,2uuh2bir8ktof0uxfo06lb4ox,1,44.7,43,2023-03-17T19:02:59.621Z,2023-03-17T19:03:03Z,4102921589,140,52.3,4102921591,141,16.2,4102921593,212,19.9,4102921595,213,5.1,4102921587,56,Right,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085635,19,1,1,1,2,2uuh2bir8ktof0uxfo06lb4ox,0,55.1,9.8,2023-03-17T19:03:03.365Z,2023-03-17T19:03:05Z,4102921747,212,17.9,4102921749,213,0.9,4102921741,56,Center,4102921745,141,29.7,4102921743,140,66.2,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085649,9,49,1,1,5,59t7flioj4w4mpwnrwbm0m8ck,1,34,71.2,2023-03-17T19:03:05.905Z,2023-03-17T19:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085679,10,1,1,1,5,59t7flioj4w4mpwnrwbm0m8ck,1,34,71.2,2023-03-17T19:03:06.099Z,2023-03-17T19:03:21Z,4102921997,140,41.2,4102921999,141,91.2,4102922003,213,1.1,4102922001,212,15.6,4102921995,56,Back,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085767,11,1,1,1,6,59t7flioj4w4mpwnrwbm0m8ck,1,41.2,91.2,2023-03-17T19:03:06.882Z,2023-03-17T19:03:11Z,4102922375,140,44.9,4102922381,212,16.8,4102922373,56,Back,4102922377,141,67.2,4102922389,213,4.9,,,,,,,,,,c066582sb3qfs7c0472rw371m,A. Omgba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085781,12,1,1,1,8,59t7flioj4w4mpwnrwbm0m8ck,0,44.8,67.2,2023-03-17T19:03:08.489Z,2023-03-17T19:52:37Z,4102922465,141,74.4,4102922463,140,77.8,4102922471,1,,4102922461,56,Center,4102922469,213,0.1,4102922467,212,35.0,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085761,20,49,1,1,10,2uuh2bir8ktof0uxfo06lb4ox,1,29.7,34.6,2023-03-17T19:03:11.317Z,2023-03-17T19:03:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085795,21,1,1,1,11,2uuh2bir8ktof0uxfo06lb4ox,1,29.7,34.6,2023-03-17T19:03:11.733Z,2023-03-17T19:03:13Z,4102922535,56,Back,4102922541,212,23.6,4102922543,213,2.9,4102922539,141,43.9,4102922537,140,8.0,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085859,22,1,1,1,13,2uuh2bir8ktof0uxfo06lb4ox,1,6.1,45.1,2023-03-17T19:03:13.861Z,2023-03-17T19:03:17Z,4102922875,213,0.7,4102922867,56,Back,4102922869,140,21.1,4102922873,212,20.2,4102922871,141,63.7,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085957,23,1,1,1,17,2uuh2bir8ktof0uxfo06lb4ox,1,23.1,70.8,2023-03-17T19:03:17.557Z,2023-03-17T19:03:23Z,4102923375,213,0.7,4102923373,212,24.2,4102923371,141,93.5,4102923367,56,Back,4102923369,140,40.8,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521085987,24,1,1,1,22,2uuh2bir8ktof0uxfo06lb4ox,1,53.6,91.7,2023-03-17T19:03:23.284Z,2023-03-17T19:03:25Z,4102923537,141,73.6,4102923539,212,12.4,4102923533,56,Center,4102923535,140,54.7,4102923541,213,4.8,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086047,25,1,1,1,25,2uuh2bir8ktof0uxfo06lb4ox,1,54.7,73.6,2023-03-17T19:03:25.556Z,2023-03-17T19:03:29Z,4102923839,212,28.1,4102923837,141,93.3,4102923833,56,Back,4102923835,140,31.2,4102923841,213,2.6,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086077,26,1,1,1,29,2uuh2bir8ktof0uxfo06lb4ox,1,33.8,92.3,2023-03-17T19:03:29.621Z,2023-03-17T19:03:32Z,4102924035,141,95.6,4102924033,140,45.1,4102924031,56,Back,4102924039,213,0.2,4102924037,212,12.1,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086093,27,1,1,1,32,2uuh2bir8ktof0uxfo06lb4ox,1,47.1,94.2,2023-03-17T19:03:32.516Z,2023-03-17T19:03:34Z,4102924111,56,Back,4102924113,140,37.2,4102924117,212,14.3,4102924119,213,3.9,4102924115,141,79.7,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086127,28,1,1,1,33,2uuh2bir8ktof0uxfo06lb4ox,1,39.1,82.4,2023-03-17T19:03:33.988Z,2023-03-17T19:03:37Z,4102924273,141,93.0,4102924275,212,22.5,4102924271,140,59.4,4102924277,213,0.3,4102924269,56,Left,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086145,29,1,1,1,36,2uuh2bir8ktof0uxfo06lb4ox,1,62.5,95.4,2023-03-17T19:03:36.965Z,2023-03-17T19:03:38Z,4102924365,140,60.6,4102924371,213,4.5,4102924363,56,Left,4102924367,141,82.3,4102924369,212,9.1,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086171,30,1,1,1,37,2uuh2bir8ktof0uxfo06lb4ox,1,61.4,84.8,2023-03-17T19:03:38.404Z,2023-03-17T19:03:40Z,4102924495,140,56.2,4102924501,213,2.2,4102924493,56,Left,4102924497,141,96.2,4102924499,212,9.5,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086215,31,1,1,1,39,2uuh2bir8ktof0uxfo06lb4ox,1,56.2,96.2,2023-03-17T19:03:40.052Z,2023-03-17T19:03:43Z,4102924731,212,22.6,4102924725,56,Back,4102924733,213,3.5,4102924729,141,85.9,4102924727,140,35.7,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086313,32,1,1,1,43,2uuh2bir8ktof0uxfo06lb4ox,1,36.6,82,2023-03-17T19:03:43.796Z,2023-03-17T19:03:51Z,4102925259,196,,4102925261,56,Back,4102925263,140,32.7,4102925271,1,,4102925267,212,45.8,4102925269,213,4.6,4102925265,141,14.9,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086339,33,1,1,1,51,2uuh2bir8ktof0uxfo06lb4ox,1,33.9,21.3,2023-03-17T19:03:51.715Z,2023-03-17T19:03:54Z,4102925415,212,38.7,4102925409,56,Back,4102925417,213,1.3,4102925419,1,,4102925411,140,45.4,4102925413,141,75.3,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086369,34,1,1,1,53,2uuh2bir8ktof0uxfo06lb4ox,1,45.4,75.3,2023-03-17T19:03:53.924Z,2023-03-17T19:03:56Z,4102925573,140,58.5,4102925571,56,Left,4102925579,213,0.8,4102925577,212,19.4,4102925575,141,95.4,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086417,35,1,1,1,56,2uuh2bir8ktof0uxfo06lb4ox,1,56.4,94.7,2023-03-17T19:03:56.532Z,2023-03-17T19:03:59Z,4102925757,213,3.5,4102925749,56,Back,4102925751,140,42.4,4102925753,141,87.1,4102925755,212,15.6,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086457,36,1,1,1,59,2uuh2bir8ktof0uxfo06lb4ox,1,43.8,88.3,2023-03-17T19:03:59.636Z,2023-03-17T19:04:02Z,4102926013,141,92.7,4102926011,140,75.5,4102926007,155,,4102926019,1,,4102926009,56,Left,4102926017,213,0.1,4102926015,212,33.4,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086465,37,3,1,2,1,2uuh2bir8ktof0uxfo06lb4ox,0,74,92.5,2023-03-17T19:04:02.308Z,2023-03-17T19:04:04Z,4102926213,233,13,4102926069,56,Left,4102926073,286,,,,,,,,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086481,13,7,1,2,1,59t7flioj4w4mpwnrwbm0m8ck,0,26,7.5,2023-03-17T19:04:02.309Z,2023-03-17T19:04:04Z,4102926187,233,37,4102926165,285,,4102926161,56,Back,,,,,,,,,,,,,,,,cjff8fu812lennnunqljgddnu,M. Garbett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086515,14,44,1,2,4,59t7flioj4w4mpwnrwbm0m8ck,1,36.9,18.3,2023-03-17T19:04:04.852Z,2023-03-17T19:04:06Z,4102926317,56,Back,4102926373,233,38,4102926319,285,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086501,38,44,1,2,4,2uuh2bir8ktof0uxfo06lb4ox,0,63.1,81.7,2023-03-17T19:04:04.853Z,2023-03-17T19:04:06Z,4102926273,286,,4102926271,56,Left,4102926381,233,14,,,,,,,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086537,15,1,1,2,5,59t7flioj4w4mpwnrwbm0m8ck,0,42.2,21.9,2023-03-17T19:04:05.570Z,2023-03-17T19:04:06Z,4102926393,141,18.5,4102926395,212,2.7,4102926387,3,,4102926389,56,Back,4102926391,140,43.6,4102926397,213,5.3,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086523,39,61,1,2,5,2uuh2bir8ktof0uxfo06lb4ox,1,68.4,85.3,2023-03-17T19:04:05.653Z,2023-03-17T19:04:05Z,4102926353,56,Left,,,,,,,,,,,,,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086559,16,49,1,2,6,59t7flioj4w4mpwnrwbm0m8ck,1,45.6,23.3,2023-03-17T19:04:07.217Z,2023-03-17T19:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086597,17,1,1,2,7,59t7flioj4w4mpwnrwbm0m8ck,0,45.6,23.3,2023-03-17T19:04:07.681Z,2023-03-17T19:04:09Z,4102926665,141,36.4,4102926653,56,Center,4102926669,212,16.8,4102926659,140,59.2,4102926649,155,,4102926671,213,0.6,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521086669,40,1,1,2,10,2uuh2bir8ktof0uxfo06lb4ox,1,29.9,65.1,2023-03-17T19:04:10.804Z,2023-03-17T19:04:12Z,4102927027,3,,4102927037,213,3.3,4102927029,56,Back,4102927035,212,19.2,4102927033,141,61.7,4102927031,140,11.7,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
