id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value
2475064387,5,5,1,0,15,e8hiwrw6ocxm5iht6sp7jiv19,1,20.7,101.6,2022-10-21T18:02:36.509Z,2022-10-21T18:07:44Z,3860291995,233,7,3860291989,347,,3860291987,56,Back,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064361,7,5,1,0,15,xcevba75jfkrg4s6tl89zl3y,0,79.3,-1.6,2022-10-21T18:02:36.509Z,2022-10-21T18:02:42Z,3860292003,233,5,3860291857,56,Right,3860291859,347,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064391,6,1,1,0,19,e8hiwrw6ocxm5iht6sp7jiv19,1,16.9,100,2022-10-21T18:02:41.236Z,2022-10-21T18:02:42Z,3860292017,56,Back,3860292025,141,93.3,3860292027,212,17.8,3860292029,213,5.9,3860292023,140,32.9,3860292013,107,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064405,7,1,1,0,20,e8hiwrw6ocxm5iht6sp7jiv19,1,32.9,93.3,2022-10-21T18:02:42.142Z,2022-10-21T18:02:45Z,3860292099,213,3.0,3860292093,140,26.0,3860292091,56,Back,3860292095,141,95.1,3860292097,212,7.3,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064407,8,1,1,0,23,e8hiwrw6ocxm5iht6sp7jiv19,0,26.5,94.8,2022-10-21T18:02:44.862Z,2022-10-21T18:02:45Z,3860292111,212,20.3,3860292109,141,86.0,3860292103,157,,3860292113,213,6.0,3860292107,140,45.0,3860292105,56,Back,3860292115,1,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064409,8,8,1,0,24,xcevba75jfkrg4s6tl89zl3y,1,55.7,21.2,2022-10-21T18:02:45.996Z,2022-10-21T18:02:46Z,3860292117,56,Center,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064415,9,49,1,0,26,xcevba75jfkrg4s6tl89zl3y,1,47.9,48.1,2022-10-21T18:02:47.949Z,2022-10-21T18:02:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064431,10,1,1,0,26,xcevba75jfkrg4s6tl89zl3y,1,47.9,48.1,2022-10-21T18:02:48.173Z,2022-10-21T18:02:50Z,3860292209,140,40.0,3860292213,141,41.3,3860292205,56,Back,3860292215,212,9.5,3860292217,213,3.7,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064447,11,1,1,0,29,xcevba75jfkrg4s6tl89zl3y,1,36.9,42.7,2022-10-21T18:02:50.589Z,2022-10-21T18:02:54Z,3860292307,56,Back,3860292311,141,79.6,3860292313,212,25.1,3860292315,213,1.6,3860292309,140,35.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064481,12,1,1,0,32,xcevba75jfkrg4s6tl89zl3y,0,39.5,77.3,2022-10-21T18:02:54.333Z,2022-10-21T18:02:58Z,3860292485,1,,3860292477,140,75.7,3860292475,56,Right,3860292471,155,,3860292479,141,9.7,3860292473,196,,3860292483,213,5.4,3860292481,212,59.6,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064489,9,1,1,0,37,e8hiwrw6ocxm5iht6sp7jiv19,0,26.5,82.9,2022-10-21T18:02:58.837Z,2022-10-21T18:02:59Z,3860292515,3,,3860292521,141,100.0,3860292517,56,Back,3860292523,212,13.2,3860292519,140,30.0,3860292525,213,1.3,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064495,10,5,1,0,37,e8hiwrw6ocxm5iht6sp7jiv19,0,28.1,101.5,2022-10-21T18:02:59.117Z,2022-10-21T18:07:44Z,3860292545,347,,3860292795,233,13,3860292543,56,Back,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064539,13,5,1,0,37,xcevba75jfkrg4s6tl89zl3y,1,71.9,-1.5,2022-10-21T18:02:59.117Z,2022-10-21T18:03:08Z,3860292783,56,Right,3860292785,347,,3860292787,233,10,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064547,14,1,1,0,46,xcevba75jfkrg4s6tl89zl3y,1,72.2,0,2022-10-21T18:03:07.469Z,2022-10-21T18:03:08Z,3860292837,212,10.2,3860292835,141,11.3,3860292839,213,1.1,3860292833,140,76.8,3860292829,107,,3860292831,56,Right,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064551,15,1,1,0,47,xcevba75jfkrg4s6tl89zl3y,1,76.8,11.3,2022-10-21T18:03:08.877Z,2022-10-21T18:03:10Z,3860292881,156,,3860292869,56,Right,3860292871,140,72.3,3860292873,141,7.0,3860292875,212,5.6,3860292877,213,3.7,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064561,16,1,1,0,48,xcevba75jfkrg4s6tl89zl3y,0,72.3,7,2022-10-21T18:03:10.205Z,2022-10-21T18:03:10Z,3860292919,56,Center,3860292927,213,1.2,3860292925,212,17.8,3860292921,140,78.6,3860292923,141,31.3,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064595,11,1,1,0,52,e8hiwrw6ocxm5iht6sp7jiv19,1,28.3,64.9,2022-10-21T18:03:14.345Z,2022-10-21T18:03:15Z,3860293069,213,3.7,3860293063,140,5.6,3860293061,56,Back,3860293065,141,44.5,3860293067,212,27.6,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064599,12,49,1,0,54,e8hiwrw6ocxm5iht6sp7jiv19,1,5.6,44.5,2022-10-21T18:03:15.803Z,2022-10-21T18:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064611,13,1,1,0,56,e8hiwrw6ocxm5iht6sp7jiv19,0,5.4,40.9,2022-10-21T18:03:18.340Z,2022-10-21T18:03:18Z,3860293149,157,,3860293151,56,Back,3860293153,140,9.3,3860293159,213,5.8,3860293161,1,,3860293155,141,38.0,3860293157,212,4.5,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064619,17,61,1,0,57,xcevba75jfkrg4s6tl89zl3y,1,95.4,64.9,2022-10-21T18:03:19.181Z,2022-10-21T18:03:19Z,3860293177,56,Center,,,,,,,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064625,14,5,1,0,58,e8hiwrw6ocxm5iht6sp7jiv19,1,-0.9,38.4,2022-10-21T18:03:19.597Z,2022-10-21T18:03:20Z,3860293275,233,18,3860293211,56,Back,3860293213,346,,,,,,,,,,,,,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064635,18,5,1,0,58,xcevba75jfkrg4s6tl89zl3y,0,100.9,61.6,2022-10-21T18:03:19.597Z,2022-10-21T18:07:45Z,3860293279,233,14,3860293265,56,Center,3860293267,346,,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064815,15,1,1,1,25,e8hiwrw6ocxm5iht6sp7jiv19,1,4.6,43.1,2022-10-21T18:03:46.511Z,2022-10-21T18:03:48Z,3860294143,141,48.7,3860294137,124,,3860294141,140,8.4,3860294151,237,,3860294147,213,0.8,3860294145,212,5.5,3860294139,56,Back,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064845,16,1,1,1,25,e8hiwrw6ocxm5iht6sp7jiv19,1,8.7,48.7,2022-10-21T18:03:47.015Z,2022-10-21T18:07:04Z,3860294291,140,13.1,3860294293,141,10.9,3860294289,56,Back,3860294297,213,4.9,3860294295,212,26.1,,,,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064861,17,1,1,1,26,e8hiwrw6ocxm5iht6sp7jiv19,0,13.1,10.6,2022-10-21T18:03:47.790Z,2022-10-21T18:07:02Z,3860294379,140,16.8,3860294385,213,0.6,3860294381,141,14.3,3860294377,56,Back,3860294383,212,4.6,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064825,19,61,1,1,27,xcevba75jfkrg4s6tl89zl3y,1,80,88.7,2022-10-21T18:03:49.326Z,2022-10-21T18:04:11Z,3860294195,56,Left,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064901,18,43,1,1,32,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2022-10-21T18:03:54.112Z,2022-10-21T18:04:28Z,3860294537,56,Back,3860294541,141,14.6,3860294543,212,9.3,3860295407,144,1,3860294539,140,13.4,3860294545,213,3.4,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064911,19,1,1,1,35,e8hiwrw6ocxm5iht6sp7jiv19,1,22,16.5,2022-10-21T18:03:56.766Z,2022-10-21T18:03:57Z,3860294581,56,Back,3860294589,213,3.4,3860294583,140,14.6,3860294585,141,13.2,3860294587,212,8.1,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064917,20,1,1,1,36,e8hiwrw6ocxm5iht6sp7jiv19,1,14.6,13.2,2022-10-21T18:03:57.684Z,2022-10-21T18:03:59Z,3860294613,213,1.7,3860294611,212,28.9,3860294609,141,55.1,3860294605,56,Back,3860294607,140,10.0,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064937,21,1,1,1,37,e8hiwrw6ocxm5iht6sp7jiv19,0,9.5,60,2022-10-21T18:03:59.009Z,2022-10-21T18:04:03Z,3860294701,140,81.5,3860294709,1,,3860294697,155,,3860294703,141,100.0,3860294705,212,80.7,3860294707,213,0.4,3860294699,56,Left,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064989,20,5,1,1,40,xcevba75jfkrg4s6tl89zl3y,1,18.8,-1.6,2022-10-21T18:04:02.383Z,2022-10-21T18:04:11Z,3860294985,347,,3860294991,233,22,3860294983,56,Back,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475064943,22,5,1,1,40,e8hiwrw6ocxm5iht6sp7jiv19,0,81.2,101.6,2022-10-21T18:04:02.383Z,2022-10-21T18:07:45Z,3860294723,56,Left,3860294999,233,20,3860294725,347,,,,,,,,,,,,,,,,,f49vqdy6topqx2b3ku5cixd2i,G. Siereveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065085,21,1,1,2,5,xcevba75jfkrg4s6tl89zl3y,1,21.9,0,2022-10-21T18:04:26.944Z,2022-10-21T18:04:29Z,3860295437,56,Back,3860295441,140,19.3,3860295449,213,2.0,3860295431,107,,3860295445,141,8.0,3860295447,212,7.1,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065105,22,1,1,2,7,xcevba75jfkrg4s6tl89zl3y,0,20.2,6.2,2022-10-21T18:04:29.040Z,2022-10-21T18:04:32Z,3860295539,213,6.2,3860295533,140,38.2,3860295531,56,Back,3860295529,157,,3860295535,141,4.3,3860295537,212,18.9,3860295541,1,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065117,23,1,1,2,10,e8hiwrw6ocxm5iht6sp7jiv19,0,65.2,95.7,2022-10-21T18:04:32.229Z,2022-10-21T18:04:33Z,3860295597,140,67.6,3860295595,56,Left,3860295593,3,,3860295599,141,82.4,3860295601,212,9.4,3860295603,213,5.0,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065139,23,8,1,2,12,xcevba75jfkrg4s6tl89zl3y,1,34,19.7,2022-10-21T18:04:34.336Z,2022-10-21T18:04:34Z,3860295685,56,Back,,,,,,,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065141,24,43,1,2,13,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-21T18:04:34.848Z,2022-10-21T18:04:37Z,3860295777,144,49,,,,,,,,,,,,,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065179,25,1,1,2,16,xcevba75jfkrg4s6tl89zl3y,1,31.9,42.1,2022-10-21T18:04:37.632Z,2022-10-21T18:04:39Z,3860295889,141,78.5,3860295891,212,26.3,3860295885,56,Back,3860295887,140,23.3,3860295893,213,1.9,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065215,26,1,1,2,18,xcevba75jfkrg4s6tl89zl3y,1,25.4,79.9,2022-10-21T18:04:39.840Z,2022-10-21T18:04:43Z,3860296031,155,,3860296039,212,50.8,3860296033,56,Left,3860296043,1,,3860296035,140,73.3,3860296037,141,90.6,3860296041,213,0.1,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065219,27,61,1,2,22,xcevba75jfkrg4s6tl89zl3y,0,73.3,90.8,2022-10-21T18:04:43.889Z,2022-10-21T18:04:44Z,3860296057,56,Left,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065223,24,49,1,2,23,e8hiwrw6ocxm5iht6sp7jiv19,1,31.5,6.4,2022-10-21T18:04:44.502Z,2022-10-21T18:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065233,25,1,1,2,23,e8hiwrw6ocxm5iht6sp7jiv19,1,28,6.8,2022-10-21T18:04:44.792Z,2022-10-21T18:04:47Z,3860296113,56,Back,3860296119,212,31.9,3860296117,141,40.3,3860296121,213,2.3,3860296115,140,6.8,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065263,26,1,1,2,25,e8hiwrw6ocxm5iht6sp7jiv19,1,6.8,40.3,2022-10-21T18:04:47.163Z,2022-10-21T18:04:52Z,3860296263,1,,3860296257,141,40.6,3860296255,140,59.6,3860296261,213,0.0,3860296253,56,Center,3860296259,212,55.4,3860296251,157,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065265,27,1,1,2,30,e8hiwrw6ocxm5iht6sp7jiv19,0,59.5,40.6,2022-10-21T18:04:52.310Z,2022-10-21T18:04:52Z,3860296273,141,47.2,3860296271,140,71.9,3860296269,56,Center,3860296275,212,13.8,3860296277,213,0.3,3860296267,3,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065279,28,1,1,2,31,xcevba75jfkrg4s6tl89zl3y,1,27.4,58.8,2022-10-21T18:04:52.737Z,2022-10-21T18:04:55Z,3860296355,212,5.9,3860296357,213,5.3,3860296347,3,,3860296349,56,Back,3860296353,141,51.6,3860296351,140,30.5,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065281,29,49,1,2,33,xcevba75jfkrg4s6tl89zl3y,1,31.6,46.7,2022-10-21T18:04:55.265Z,2022-10-21T18:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065325,30,1,1,2,34,xcevba75jfkrg4s6tl89zl3y,1,31.6,46.7,2022-10-21T18:04:55.682Z,2022-10-21T18:04:58Z,3860296539,140,28.9,3860296545,213,4.5,3860296541,141,27.9,3860296537,56,Back,3860296543,212,13.1,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475065367,31,1,1,2,37,xcevba75jfkrg4s6tl89zl3y,1,30.8,28.2,2022-10-21T18:04:58.785Z,2022-10-21T18:05:06Z,3860296767,141,40.3,3860296765,140,19.0,3860296771,213,2.6,3860296763,56,Back,3860296769,212,14.9,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
