id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2449954241,5,5,1,0,13,1fttb31hnskynpku8qd09yhm8,1,39.8,101.6,2022-08-22T18:02:03.861Z,2022-08-22T18:02:19Z,3726756985,56,Back,3726756991,233,7,3726756987,347,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954177,7,5,1,0,13,1wyg1tunyt7go9tnjea1hjqxb,0,60.2,-1.6,2022-08-22T18:02:03.861Z,2022-08-22T18:35:48Z,3726756633,56,Right,3726757011,233,5,3726756635,347,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954247,6,1,1,0,28,1fttb31hnskynpku8qd09yhm8,1,55.4,100,2022-08-22T18:02:18.923Z,2022-08-22T18:02:20Z,3726757027,213,4.7,3726757025,212,13.4,3726757021,140,55.0,3726757017,107,,3726757023,141,81.4,3726757019,56,Left,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954265,7,1,1,0,29,1fttb31hnskynpku8qd09yhm8,1,55,81.4,2022-08-22T18:02:20.171Z,2022-08-22T19:00:21Z,3726757123,140,56.1,3726757125,141,93.2,3726757127,212,8.1,3726757129,213,1.4,3726757121,56,Left,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954295,8,1,1,0,31,1fttb31hnskynpku8qd09yhm8,1,56.1,93.2,2022-08-22T18:02:22.156Z,2022-08-22T18:02:27Z,3726757309,196,,3726757321,1,,3726757313,140,38.0,3726757307,155,,3726757315,141,20.7,3726757317,212,52.8,3726757319,213,4.3,3726757311,56,Back,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954317,9,1,1,0,36,1fttb31hnskynpku8qd09yhm8,1,40.2,23.1,2022-08-22T18:02:27.180Z,2022-08-22T18:02:29Z,3726757441,140,58.4,3726757439,56,Right,3726757447,213,5.8,3726757445,212,21.7,3726757443,141,8.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954333,10,1,1,0,38,1fttb31hnskynpku8qd09yhm8,1,58.1,8.6,2022-08-22T18:02:29.180Z,2022-08-22T18:02:31Z,3726757531,140,41.8,3726757537,213,2.7,3726757535,212,18.8,3726757529,56,Back,3726757533,141,20.0,,,,,,,,,,63h1tm6at6eqbicao9ro3y8h6,L. Kromah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954357,11,1,1,0,41,1fttb31hnskynpku8qd09yhm8,1,41.4,22.1,2022-08-22T18:02:31.691Z,2022-08-22T18:02:34Z,3726757685,140,28.8,3726757693,212,23.1,3726757683,56,Back,3726757697,213,2.2,3726757689,141,50.0,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954401,12,1,1,0,43,1fttb31hnskynpku8qd09yhm8,1,26.4,25.8,2022-08-22T18:02:34.363Z,2022-08-22T19:00:57Z,3726757903,213,1.6,3726757901,212,21.3,3726757899,141,57.1,3726757895,56,Back,3726757897,140,25.6,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449978731,514,1,1,0,47,1fttb31hnskynpku8qd09yhm8,1,25.6,68.9,2022-08-22T18:02:37.668Z,2022-08-22T19:01:16Z,3726897763,213,0.9,3726897759,141,87.5,3726897761,212,16.2,3726897757,140,35.2,3726897755,56,Back,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954421,13,1,1,0,48,1fttb31hnskynpku8qd09yhm8,1,35.1,89.4,2022-08-22T18:02:38.859Z,2022-08-22T18:02:40Z,3726757973,141,70.0,3726757969,56,Back,3726757975,212,15.5,3726757977,213,4.2,3726757971,140,27.4,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954461,14,1,1,0,49,1fttb31hnskynpku8qd09yhm8,1,27.4,70,2022-08-22T18:02:40.571Z,2022-08-22T18:02:47Z,3726758183,141,55.2,3726758179,56,Back,3726758185,212,22.4,3726758187,213,3.6,3726758181,140,8.3,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954489,15,1,1,0,56,1fttb31hnskynpku8qd09yhm8,0,8,54.3,2022-08-22T18:02:47.323Z,2022-08-22T18:02:52Z,3726758373,1,,3726758363,56,Center,3726758361,155,,3726758369,212,66.5,3726758371,213,6.3,3726758365,140,71.3,3726758367,141,52.2,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954493,16,43,1,1,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2022-08-22T18:02:51.164Z,2022-08-22T18:03:23Z,3726758393,286,0,3726758391,56,Center,3726760085,144,44,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954505,8,1,1,1,1,1wyg1tunyt7go9tnjea1hjqxb,0,27,56.6,2022-08-22T18:02:52.108Z,2022-08-22T18:02:54Z,3726758447,213,0.3,3726758435,3,,3726758445,212,11.0,3726758437,56,Back,3726758441,140,36.9,3726758443,141,61.7,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954507,17,61,1,1,3,1fttb31hnskynpku8qd09yhm8,0,63.9,60.3,2022-08-22T18:02:54.347Z,2022-08-22T18:02:54Z,3726758455,56,Center,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954535,9,1,1,1,6,1wyg1tunyt7go9tnjea1hjqxb,0,32,56.9,2022-08-22T18:02:56.836Z,2022-08-22T18:59:10Z,3726758605,213,6.0,3726758597,56,Center,3726758599,140,57.2,3726758603,212,27.3,3726758601,141,47.2,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954533,18,8,1,1,6,1fttb31hnskynpku8qd09yhm8,1,39.4,65.5,2022-08-22T18:02:57.627Z,2022-08-22T18:02:57Z,3726758595,56,Back,,,,,,,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954545,19,1,1,1,9,1fttb31hnskynpku8qd09yhm8,0,52.5,54.2,2022-08-22T18:02:59.995Z,2022-08-22T18:03:00Z,3726758665,56,Center,3726758667,140,58.2,3726758673,213,5.1,3726758671,212,14.4,3726758669,141,34.9,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954569,10,1,1,1,10,1wyg1tunyt7go9tnjea1hjqxb,0,37.8,64.6,2022-08-22T18:03:01.564Z,2022-08-22T18:03:23Z,3726758819,56,Center,3726758823,141,23.7,3726758817,157,,3726758821,140,67.6,3726758829,1,,3726758827,213,5.6,3726758825,212,41.9,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954607,20,1,1,1,12,1fttb31hnskynpku8qd09yhm8,1,29.6,69.4,2022-08-22T18:03:02.892Z,2022-08-22T19:01:53Z,3726759027,213,0.6,3726759025,212,20.3,3726759021,140,45.6,3726759017,3,,3726759019,56,Back,3726759023,141,86.2,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449978929,515,49,1,1,14,1fttb31hnskynpku8qd09yhm8,1,39.5,81.8,2022-08-22T18:03:04.668Z,2022-08-22T19:02:13Z,,,,,,,,,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954625,21,1,1,1,15,1fttb31hnskynpku8qd09yhm8,1,41,79,2022-08-22T18:03:06.043Z,2022-08-22T18:03:07Z,3726759115,140,23.8,3726759117,141,66.7,3726759113,56,Back,3726759121,213,3.6,3726759119,212,19.9,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954653,22,1,1,1,16,1fttb31hnskynpku8qd09yhm8,1,23.8,66.7,2022-08-22T18:03:07.403Z,2022-08-22T18:03:10Z,3726759283,56,Back,3726759289,212,23.4,3726759287,141,33.1,3726759293,213,4.5,3726759285,140,19.0,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954697,23,1,1,1,19,1fttb31hnskynpku8qd09yhm8,1,20.2,32.8,2022-08-22T18:03:10.523Z,2022-08-22T18:03:13Z,3726759443,56,Back,3726759451,213,5.5,3726759449,212,23.2,3726759445,140,35.9,3726759447,141,8.8,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954717,24,1,1,1,23,1fttb31hnskynpku8qd09yhm8,0,35.9,8.8,2022-08-22T18:03:13.755Z,2022-08-22T18:03:14Z,3726759551,212,18.8,3726759553,213,0.1,3726759549,141,12.2,3726759545,56,Right,3726759547,140,53.7,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954733,11,8,1,1,25,1wyg1tunyt7go9tnjea1hjqxb,1,43.1,87.8,2022-08-22T18:03:16.372Z,2022-08-22T18:03:16Z,3726759613,56,Back,,,,,,,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954757,12,49,1,1,27,1wyg1tunyt7go9tnjea1hjqxb,1,73.3,92.1,2022-08-22T18:03:18.091Z,2022-08-22T18:03:18Z,,,,,,,,,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954777,13,1,1,1,27,1wyg1tunyt7go9tnjea1hjqxb,0,73.3,92.1,2022-08-22T18:03:18.395Z,2022-08-22T19:00:00Z,3726759857,56,Left,3726759865,213,0.2,3726759861,141,93.3,3726759863,212,5.3,3726759859,140,78.3,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954783,14,43,1,1,28,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2022-08-22T18:03:19.627Z,2022-08-22T19:00:01Z,3726759949,233,25,3726759889,56,Left,3726896223,144,3,3726759891,286,0,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954791,25,8,1,1,28,1fttb31hnskynpku8qd09yhm8,1,24.1,6,2022-08-22T18:03:19.628Z,2022-08-22T19:00:02Z,3726759931,56,Back,,,,,,,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954819,15,5,1,1,29,1wyg1tunyt7go9tnjea1hjqxb,1,77,101.1,2022-08-22T18:03:20.460Z,2022-08-22T18:35:48Z,3726760079,347,,3726760091,233,26,3726760077,56,Left,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954795,26,5,1,1,29,1fttb31hnskynpku8qd09yhm8,0,23,-1.1,2022-08-22T18:03:20.460Z,2022-08-22T18:03:24Z,3726760099,233,15,3726759959,347,,3726759955,56,Back,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954871,16,1,1,1,36,1wyg1tunyt7go9tnjea1hjqxb,1,75.2,100,2022-08-22T18:03:27.075Z,2022-08-22T19:00:30Z,3726760367,212,16.6,3726760365,141,94.1,3726760369,213,3.5,3726760361,56,Left,3726760359,107,,3726760363,140,60.2,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954903,17,1,1,1,37,1wyg1tunyt7go9tnjea1hjqxb,1,59.8,92.7,2022-08-22T18:03:28.187Z,2022-08-22T19:00:28Z,3726760579,56,Back,3726760581,140,37.3,3726760589,213,3.4,3726760585,141,82.6,3726760587,212,24.6,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449978547,420,1,1,1,39,1wyg1tunyt7go9tnjea1hjqxb,1,36,83.5,2022-08-22T18:03:29.668Z,2022-08-22T19:00:36Z,3726896855,213,3.8,3726896845,56,Back,3726896853,212,31.9,3726896849,140,11.5,3726896851,141,55.7,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954959,18,1,1,1,47,1wyg1tunyt7go9tnjea1hjqxb,1,14.5,50,2022-08-22T18:03:38.147Z,2022-08-22T18:03:43Z,3726760937,56,Back,3726760945,213,1.2,3726760939,140,22.2,3726760943,212,24.4,3726760941,141,83.9,,,,,,,,,,b7owk879trwk2tu8ud574xq3u,S. Westerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954989,19,1,1,1,52,1wyg1tunyt7go9tnjea1hjqxb,0,32.4,91.1,2022-08-22T18:03:43.635Z,2022-08-22T19:00:57Z,3726761017,140,55.9,3726761015,56,Left,3726761023,213,6.1,3726761019,141,86.2,3726761021,212,24.9,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449954977,27,8,1,1,54,1fttb31hnskynpku8qd09yhm8,1,40.8,17.1,2022-08-22T18:03:44.812Z,2022-08-22T18:03:44Z,3726760991,56,Back,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955049,20,12,1,2,0,1wyg1tunyt7go9tnjea1hjqxb,1,13.1,37.3,2022-08-22T18:03:51.067Z,2022-08-22T18:52:21Z,3726761343,213,4.8,3726761337,140,15.7,3726761335,56,Back,3726761339,141,0.0,3726761359,167,,3726761341,212,26.2,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955051,21,5,1,2,1,1wyg1tunyt7go9tnjea1hjqxb,0,14.8,-1.5,2022-08-22T18:03:51.867Z,2022-08-22T18:35:48Z,3726761593,233,28,3726761345,56,Back,3726761347,347,,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955089,28,5,1,2,1,1fttb31hnskynpku8qd09yhm8,1,85.2,101.5,2022-08-22T18:03:51.867Z,2022-08-22T18:04:02Z,3726761557,56,Left,3726761577,233,21,3726761559,347,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955123,29,1,1,2,11,1fttb31hnskynpku8qd09yhm8,1,84.7,100,2022-08-22T18:04:01.761Z,2022-08-22T18:04:04Z,3726761731,141,78.8,3726761735,213,4.3,3726761733,212,16.7,3726761729,140,78.4,3726761725,107,,3726761727,56,Center,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955143,30,1,1,2,14,1fttb31hnskynpku8qd09yhm8,1,76.5,82.7,2022-08-22T18:04:04.731Z,2022-08-22T19:02:52Z,3726761823,140,89.1,3726761821,56,Left,3726761829,213,0.4,3726761825,141,90.6,3726761827,212,14.3,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955159,31,1,1,2,15,1fttb31hnskynpku8qd09yhm8,1,89.1,90.6,2022-08-22T18:04:06.427Z,2022-08-22T18:04:08Z,3726761901,140,97.6,3726761905,212,9.5,3726761907,213,5.9,3726761903,141,85.9,3726761899,56,Left,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955165,32,1,1,2,17,1fttb31hnskynpku8qd09yhm8,0,97.6,85.9,2022-08-22T18:04:08.411Z,2022-08-22T18:04:09Z,3726761945,212,8.5,3726761947,213,3.5,3726761943,141,81.2,3726761939,56,Left,3726761941,140,90.1,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955173,22,1,1,2,18,1wyg1tunyt7go9tnjea1hjqxb,0,15.1,15.9,2022-08-22T18:04:09.619Z,2022-08-22T18:04:10Z,3726761991,212,5.2,3726761985,56,Back,3726761993,213,5.2,3726761987,140,17.4,3726761989,141,9.2,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955189,33,61,1,2,19,1fttb31hnskynpku8qd09yhm8,1,87.7,81.8,2022-08-22T18:04:10.554Z,2022-08-22T19:03:20Z,3726762091,56,Left,,,,,,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449955191,34,61,1,2,20,1fttb31hnskynpku8qd09yhm8,0,93.2,80,2022-08-22T18:04:11.627Z,2022-08-22T19:04:01Z,3726762103,56,Left,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
