id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2486388943,9,1,1,0,18,6lzy9iiqoysvtdsgx719fng9n,0,54.9,4.7,2022-11-17T20:02:50.516Z,2022-11-17T20:02:53Z,3919859587,141,0.0,3919859585,140,69.4,3919859589,212,15.7,3919859583,56,Right,3919859591,213,6.0,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388969,3,5,1,0,20,1wyg1tunyt7go9tnjea1hjqxb,1,33.4,100.8,2022-11-17T20:02:52.695Z,2022-11-17T20:03:05Z,3919859703,347,,3919859701,56,Back,3919859717,233,10,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388945,10,5,1,0,20,6lzy9iiqoysvtdsgx719fng9n,0,66.6,-0.8,2022-11-17T20:02:52.695Z,2022-11-17T20:38:28Z,3919859721,233,3,3919859595,347,,3919859593,56,Right,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388975,4,1,1,0,31,1wyg1tunyt7go9tnjea1hjqxb,1,35,100,2022-11-17T20:03:03.612Z,2022-11-17T20:06:53Z,3919859737,107,,3919859745,212,8.9,3919859747,213,4.0,3919859741,140,29.4,3919859743,141,90.8,3919859739,56,Back,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388979,5,1,1,0,33,1wyg1tunyt7go9tnjea1hjqxb,1,28.9,89.6,2022-11-17T20:03:05.116Z,2022-11-17T20:06:55Z,3919859781,213,1.6,3919859763,56,Back,3919859777,212,3.8,3919859773,141,95.2,3919859767,140,28.8,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389593,30,1,1,0,34,1wyg1tunyt7go9tnjea1hjqxb,1,36.5,95.4,2022-11-17T20:03:06.251Z,2022-11-17T20:07:02Z,3919862755,56,Back,3919862763,213,3.3,3919862761,212,4.0,3919862759,141,94.2,3919862757,140,32.8,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388983,6,1,1,0,35,1wyg1tunyt7go9tnjea1hjqxb,0,31.4,95.9,2022-11-17T20:03:06.964Z,2022-11-17T20:07:03Z,3919859791,141,95.4,3919859793,212,2.1,3919859803,236,,3919859809,286,,3919859789,140,29.4,3919859805,233,11,3919859795,213,3.3,3919859787,56,Back,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388985,11,74,1,0,35,6lzy9iiqoysvtdsgx719fng9n,1,82,6.1,2022-11-17T20:03:06.965Z,2022-11-17T20:38:25Z,3919859823,233,6,3919859797,56,Right,3919859799,285,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389001,7,5,1,0,36,1wyg1tunyt7go9tnjea1hjqxb,1,21.3,100.9,2022-11-17T20:03:08.357Z,2022-11-17T20:03:12Z,3919859883,233,12,3919859873,56,Back,3919859875,347,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486388993,12,5,1,0,36,6lzy9iiqoysvtdsgx719fng9n,0,78.7,-0.9,2022-11-17T20:03:08.357Z,2022-11-17T20:38:28Z,3919859895,233,7,3919859837,347,,3919859835,56,Right,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389017,8,1,1,0,45,1wyg1tunyt7go9tnjea1hjqxb,0,19.9,100,2022-11-17T20:03:17.767Z,2022-11-17T20:03:19Z,3919859975,213,6.0,3919859973,212,13.3,3919859971,141,95.0,3919859967,56,Back,3919859965,107,,3919859969,140,32.0,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389019,13,1,1,0,47,6lzy9iiqoysvtdsgx719fng9n,1,71.4,7.3,2022-11-17T20:03:19.223Z,2022-11-17T20:03:20Z,3919859987,212,3.1,3919859985,141,4.4,3919859989,213,5.6,3919859983,140,73.7,3919859981,56,Right,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389021,14,49,1,0,48,6lzy9iiqoysvtdsgx719fng9n,1,73.7,4.4,2022-11-17T20:03:20.534Z,2022-11-17T20:03:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389025,15,1,1,0,49,6lzy9iiqoysvtdsgx719fng9n,1,73.7,4.4,2022-11-17T20:03:20.885Z,2022-11-17T20:03:22Z,3919859999,140,74.4,3919860001,141,8.8,3919860003,212,3.1,3919860005,213,1.3,3919859997,56,Right,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389027,16,61,1,0,50,6lzy9iiqoysvtdsgx719fng9n,0,76.6,8.9,2022-11-17T20:03:22.310Z,2022-11-17T20:03:22Z,3919860009,56,Right,,,,,,,,,,,,,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389029,9,49,1,0,51,1wyg1tunyt7go9tnjea1hjqxb,1,23.2,92.9,2022-11-17T20:03:23.109Z,2022-11-17T20:59:57Z,,,,,,,,,,,,,,,,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389037,10,1,1,0,51,1wyg1tunyt7go9tnjea1hjqxb,0,23.2,92.9,2022-11-17T20:03:23.493Z,2022-11-17T20:59:59Z,3919860039,140,30.5,3919860045,213,0.3,3919860037,56,Back,3919860041,141,96.0,3919860043,212,7.9,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389061,17,8,1,0,55,6lzy9iiqoysvtdsgx719fng9n,1,69.4,6.4,2022-11-17T20:03:26.926Z,2022-11-17T20:11:36Z,3919860155,56,Right,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389063,11,5,1,0,56,1wyg1tunyt7go9tnjea1hjqxb,1,29.8,101.1,2022-11-17T20:03:27.926Z,2022-11-17T20:11:38Z,3919866409,233,18,3919860159,347,,3919860157,56,Back,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389069,18,5,1,0,56,6lzy9iiqoysvtdsgx719fng9n,0,70.2,-1.1,2022-11-17T20:03:27.926Z,2022-11-17T20:38:29Z,3919866413,233,11,3919860171,347,,3919860169,56,Right,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389075,12,1,1,1,2,1wyg1tunyt7go9tnjea1hjqxb,1,29.6,100,2022-11-17T20:03:34.245Z,2022-11-17T20:03:37Z,3919860203,107,,3919860209,141,89.1,3919860215,1,,3919860205,56,Left,3919860211,212,38.6,3919860213,213,6.1,3919860207,140,65.5,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389077,13,1,1,1,5,1wyg1tunyt7go9tnjea1hjqxb,0,65.5,89.1,2022-11-17T20:03:37.157Z,2022-11-17T20:03:37Z,3919860231,213,5.8,3919860227,141,85.2,3919860225,140,70.2,3919860221,3,,3919860229,212,5.6,3919860223,56,Left,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389083,19,1,1,1,6,6lzy9iiqoysvtdsgx719fng9n,0,31,23.5,2022-11-17T20:03:38.581Z,2022-11-17T20:03:42Z,3919860259,213,1.0,3919860253,140,34.2,3919860251,56,Back,3919860255,141,31.1,3919860257,212,6.2,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389085,14,1,1,1,8,1wyg1tunyt7go9tnjea1hjqxb,0,69.7,68.1,2022-11-17T20:03:39.990Z,2022-11-17T20:03:42Z,3919860267,141,28.6,3919860265,140,80.8,3919860271,213,5.1,3919860269,212,29.3,3919860261,155,,3919860263,56,Center,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389089,20,49,1,1,12,6lzy9iiqoysvtdsgx719fng9n,1,22.1,70.4,2022-11-17T20:03:44.230Z,2022-11-17T20:03:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389099,21,1,1,1,14,6lzy9iiqoysvtdsgx719fng9n,1,23.8,76.7,2022-11-17T20:03:46.790Z,2022-11-17T20:03:49Z,3919860359,213,4.0,3919860351,56,Back,3919860353,140,19.1,3919860355,141,67.7,3919860357,212,7.9,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389107,22,1,1,1,17,6lzy9iiqoysvtdsgx719fng9n,1,12.9,66.3,2022-11-17T20:03:48.902Z,2022-11-17T20:03:52Z,3919860405,140,2.2,3919860411,213,4.1,3919860407,141,43.6,3919860403,56,Back,3919860409,212,19.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389117,23,1,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,3.2,33.7,2022-11-17T20:03:51.910Z,2022-11-17T20:03:55Z,3919860457,140,11.0,3919860455,56,Back,3919860459,141,10.1,3919860461,212,18.0,3919860463,213,5.2,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389119,24,1,1,1,23,6lzy9iiqoysvtdsgx719fng9n,1,13.9,11.5,2022-11-17T20:03:55.654Z,2022-11-17T20:03:56Z,3919860475,213,0.8,3919860467,56,Back,3919860471,141,25.9,3919860473,212,14.2,3919860469,140,23.7,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389121,25,61,1,1,24,6lzy9iiqoysvtdsgx719fng9n,1,23.7,25.9,2022-11-17T20:03:56.686Z,2022-11-17T20:03:57Z,3919860481,56,Back,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389157,26,1,1,1,26,6lzy9iiqoysvtdsgx719fng9n,1,25,15.7,2022-11-17T20:03:58.454Z,2022-11-17T20:04:09Z,3919860635,56,Back,3919860645,1,,3919860637,140,42.1,3919860639,141,72.0,3919860633,155,,3919860641,212,42.3,3919860643,213,1.1,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389161,27,1,1,1,37,6lzy9iiqoysvtdsgx719fng9n,1,85.6,83.3,2022-11-17T20:04:09.558Z,2022-11-17T20:59:37Z,3919894225,213,4.7,3919860653,56,Center,3919894221,141,74.0,3919894223,212,6.3,3919894219,140,85.8,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389165,28,61,1,1,39,6lzy9iiqoysvtdsgx719fng9n,0,90.8,59.6,2022-11-17T20:04:11.398Z,2022-11-17T20:04:11Z,3919860661,56,Center,,,,,,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389169,15,12,1,1,39,1wyg1tunyt7go9tnjea1hjqxb,1,9.5,55.4,2022-11-17T20:04:11.446Z,2022-11-17T20:04:13Z,3919860677,140,28.7,3919860683,213,5.9,3919860681,212,21.8,3919860675,56,Back,3919860679,141,43.1,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389171,16,61,1,1,41,1wyg1tunyt7go9tnjea1hjqxb,0,28.7,43.1,2022-11-17T20:04:12.966Z,2022-11-17T20:04:13Z,3919860685,56,Back,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389175,29,1,1,1,42,6lzy9iiqoysvtdsgx719fng9n,1,73,71.1,2022-11-17T20:04:14.135Z,2022-11-17T20:04:15Z,3919860695,141,86.1,3919860697,212,11.3,3919860699,213,2.0,3919860691,56,Left,3919860693,140,68.4,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389177,30,1,1,1,43,6lzy9iiqoysvtdsgx719fng9n,1,67.6,86,2022-11-17T20:04:15.559Z,2022-11-17T20:04:16Z,3919860703,56,Center,3919860709,212,14.3,3919860707,141,72.5,3919860711,213,3.8,3919860705,140,57.1,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389183,31,1,1,1,44,6lzy9iiqoysvtdsgx719fng9n,1,57.1,72.5,2022-11-17T20:04:16.758Z,2022-11-17T20:04:17Z,3919860737,212,8.9,3919860735,141,71.1,3919860733,140,65.5,3919860739,213,6.2,3919860731,56,Center,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389187,32,1,1,1,45,6lzy9iiqoysvtdsgx719fng9n,1,65.5,71.1,2022-11-17T20:04:17.799Z,2022-11-17T20:04:19Z,3919860749,140,59.5,3919860753,212,11.1,3919860751,141,84.6,3919860747,56,Left,3919860755,213,2.2,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389201,33,1,1,1,47,6lzy9iiqoysvtdsgx719fng9n,1,59.5,86.3,2022-11-17T20:04:19.559Z,2022-11-17T20:04:23Z,3919860811,213,6.0,3919860807,141,83.0,3919860805,140,68.1,3919860809,212,9.3,3919860803,56,Left,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389213,34,1,1,1,51,6lzy9iiqoysvtdsgx719fng9n,1,72.1,73.5,2022-11-17T20:04:23.095Z,2022-11-17T20:04:25Z,3919860855,212,15.7,3919860857,213,4.8,3919860851,140,72.7,3919860853,141,50.4,3919860849,56,Center,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389227,35,1,1,1,53,6lzy9iiqoysvtdsgx719fng9n,1,72.7,50.4,2022-11-17T20:04:24.967Z,2022-11-17T20:04:28Z,3919860917,140,78.7,3919860915,56,Center,3919860921,212,19.0,3919860923,213,5.1,3919860919,141,24.1,,,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389235,36,1,1,1,56,6lzy9iiqoysvtdsgx719fng9n,1,80.3,26,2022-11-17T20:04:28.087Z,2022-11-17T20:05:43Z,3919860949,56,Center,3919860953,141,37.0,3919860951,140,78.5,3919860955,212,7.7,3919860957,213,1.8,3919861873,210,15,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389237,37,15,1,1,57,6lzy9iiqoysvtdsgx719fng9n,1,78.5,37,2022-11-17T20:04:29.832Z,2022-11-17T20:05:43Z,3919860997,20,,3919861001,82,,3919861887,215,,3919861875,78,,3919861877,29,,3919861033,233,17,3919861885,103,19,3919860963,22,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,3919861895,231,46.9,3919861879,55,36,3919860967,56,Center,3919861893,230,97.7,3919861891,147,41.9,3919861889,146,85.6,3919861883,102,51.7,3919860965,18,,,,,,,,
2486389245,17,10,1,1,58,1wyg1tunyt7go9tnjea1hjqxb,1,12.3,65.6,2022-11-17T20:04:29.932Z,2022-11-17T20:05:32Z,3919861017,56,Back,3919861047,233,37,3919861015,94,,,,,,,,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389255,18,12,1,1,59,1wyg1tunyt7go9tnjea1hjqxb,1,14.9,55.4,2022-11-17T20:04:31.104Z,2022-11-17T20:05:21Z,3919861085,141,55.5,3919861089,213,0.0,3919861083,140,38.2,3919861081,56,Back,3919861087,212,24.5,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389383,21,61,1,2,0,1wyg1tunyt7go9tnjea1hjqxb,0,35.8,52.1,2022-11-17T20:04:32.552Z,2022-11-17T20:05:29Z,3919861709,56,Back,,,,,,,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486389259,38,1,1,2,4,6lzy9iiqoysvtdsgx719fng9n,1,62.8,41.6,2022-11-17T20:04:35.976Z,2022-11-17T20:04:39Z,3919861105,140,70.0,3919861107,141,80.7,3919861111,213,1.3,3919861109,212,27.6,3919861103,56,Left,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
