id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/16/value
2468449193,125,1,1,12,43,1fttb31hnskynpku8qd09yhm8,0,30.1,38.3,2022-10-07T18:16:10.786Z,2022-10-07T18:16:14Z,3825162995,157,,3825163005,213,0.3,3825163001,141,47.0,3825163003,212,23.4,3825162999,140,51.7,3825162997,56,Center,3825163007,1,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449215,118,1,1,12,45,ch82doz9w9t1sw9ae3a4ffh0j,0,47.4,53.4,2022-10-07T18:16:12.899Z,2022-10-07T18:16:16Z,3825163145,212,3.4,3825163135,56,Back,3825163137,140,46.3,3825163141,141,58.1,3825163133,3,,3825163149,213,1.9,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449271,126,61,1,12,50,1fttb31hnskynpku8qd09yhm8,0,56.4,38.8,2022-10-07T18:16:17.837Z,2022-10-07T18:29:19Z,3825163417,56,Center,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449265,119,49,1,12,51,ch82doz9w9t1sw9ae3a4ffh0j,1,19.9,65.5,2022-10-07T18:16:18.340Z,2022-10-07T18:16:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449313,120,1,1,12,51,ch82doz9w9t1sw9ae3a4ffh0j,1,19.9,65.5,2022-10-07T18:16:18.499Z,2022-10-07T18:16:22Z,3825163705,212,25.0,3825163707,213,3.9,3825163703,141,40.0,3825163701,140,2.7,3825163699,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449383,121,1,1,12,53,ch82doz9w9t1sw9ae3a4ffh0j,0,6.6,36.1,2022-10-07T18:16:20.516Z,2022-10-07T18:29:18Z,3825164097,213,6.0,3825164099,1,,3825164091,140,47.4,3825164093,141,20.6,3825164087,157,,3825164095,212,44.1,3825164089,56,Back,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449455,127,1,1,12,59,1fttb31hnskynpku8qd09yhm8,0,32.7,70,2022-10-07T18:16:27.124Z,2022-10-07T18:16:31Z,3825164497,213,0.5,3825164493,141,79.3,3825164491,140,43.4,3825164487,3,,3825164495,212,12.9,3825164489,56,Back,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449449,122,1,1,13,0,ch82doz9w9t1sw9ae3a4ffh0j,1,35.4,12.5,2022-10-07T18:16:27.587Z,2022-10-07T18:16:29Z,3825164459,213,5.8,3825164453,140,47.1,3825164451,56,Back,3825164457,212,14.1,3825164455,141,2.3,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449493,123,1,1,13,2,ch82doz9w9t1sw9ae3a4ffh0j,1,47.7,2.3,2022-10-07T18:16:29.683Z,2022-10-07T18:16:31Z,3825164689,212,15.4,3825164691,213,3.0,3825164687,141,6.5,3825164683,56,Back,3825164685,140,33.3,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449537,124,1,1,13,4,ch82doz9w9t1sw9ae3a4ffh0j,1,33.3,6.5,2022-10-07T18:16:31.874Z,2022-10-07T18:16:34Z,3825164931,141,21.9,3825164933,212,11.9,3825164929,140,38.6,3825164935,213,1.1,3825164927,56,Back,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449605,125,1,1,13,6,ch82doz9w9t1sw9ae3a4ffh0j,1,39.9,23.1,2022-10-07T18:16:33.923Z,2022-10-07T18:16:36Z,3825165243,141,95.3,3825165241,140,53.0,3825165245,212,51.0,3825165237,196,,3825165239,56,Left,3825165247,213,1.3,3825165249,1,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449659,126,1,1,13,9,ch82doz9w9t1sw9ae3a4ffh0j,1,55.4,94.2,2022-10-07T18:16:36.820Z,2022-10-07T18:16:39Z,3825165563,213,5.9,3825165561,212,26.3,3825165557,140,78.8,3825165555,56,Left,3825165559,141,80.6,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449693,127,1,1,13,12,ch82doz9w9t1sw9ae3a4ffh0j,1,78.6,79.7,2022-10-07T18:16:39.251Z,2022-10-07T18:16:41Z,3825165761,212,13.3,3825165763,213,3.6,3825165759,141,71.2,3825165755,56,Center,3825165757,140,67.2,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449763,128,1,1,13,14,ch82doz9w9t1sw9ae3a4ffh0j,1,67.1,71.2,2022-10-07T18:16:41.651Z,2022-10-07T18:16:45Z,3825166159,213,5.3,3825166157,212,45.4,3825166151,56,Right,3825166153,140,92.2,3825166155,141,16.8,3825166161,1,,3825166149,155,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449767,129,61,1,13,18,ch82doz9w9t1sw9ae3a4ffh0j,0,92.2,16.8,2022-10-07T18:16:45.731Z,2022-10-07T18:16:46Z,3825166167,56,Right,,,,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449779,128,49,1,13,19,1fttb31hnskynpku8qd09yhm8,1,11.8,84.2,2022-10-07T18:16:46.803Z,2022-10-07T18:16:46Z,,,,,,,,,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449903,129,1,1,13,22,1fttb31hnskynpku8qd09yhm8,0,14,87.2,2022-10-07T18:16:49.939Z,2022-10-07T18:16:53Z,3825166821,213,6.0,3825166823,1,,3825166813,56,Center,3825166811,155,,3825166815,140,64.8,3825166817,141,62.0,3825166819,212,56.0,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449907,130,49,1,13,23,ch82doz9w9t1sw9ae3a4ffh0j,1,29.3,41.2,2022-10-07T18:16:50.995Z,2022-10-07T18:18:09Z,,,,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449925,131,1,1,13,24,ch82doz9w9t1sw9ae3a4ffh0j,0,29.3,41.2,2022-10-07T18:16:51.203Z,2022-10-07T18:18:11Z,3825166929,213,1.1,3825166927,212,9.3,3825166925,141,53.7,3825166921,56,Back,3825166923,140,33.0,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450909,144,3,1,13,24,ch82doz9w9t1sw9ae3a4ffh0j,0,33.2,53.6,2022-10-07T18:16:51.579Z,2022-10-07T18:29:08Z,3825173437,233,130,3825172247,285,,3825172243,56,Back,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449959,130,7,1,13,24,1fttb31hnskynpku8qd09yhm8,0,66.8,46.4,2022-10-07T18:16:51.580Z,2022-10-07T18:18:07Z,3825173411,286,,3825173407,233,144,3825167109,56,Center,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468449973,132,1,1,13,28,ch82doz9w9t1sw9ae3a4ffh0j,1,34.2,53.6,2022-10-07T18:16:55.875Z,2022-10-07T18:16:57Z,3825167187,213,3.1,3825167185,212,15.1,3825167181,140,19.8,3825167183,141,53.6,3825167179,56,Back,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450047,133,1,1,13,29,ch82doz9w9t1sw9ae3a4ffh0j,1,19.8,53.6,2022-10-07T18:16:56.931Z,2022-10-07T18:17:02Z,3825167543,56,Back,3825167547,140,15.5,3825167549,141,11.9,3825167553,212,28.7,3825167557,213,4.6,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450149,134,1,1,13,35,ch82doz9w9t1sw9ae3a4ffh0j,1,15.5,11.9,2022-10-07T18:17:02.275Z,2022-10-07T18:17:10Z,3825168075,141,56.9,3825168073,140,16.4,3825168071,56,Back,3825168079,213,1.5,3825168077,212,30.6,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450187,135,1,1,13,43,ch82doz9w9t1sw9ae3a4ffh0j,1,29.6,52.5,2022-10-07T18:17:10.259Z,2022-10-07T18:17:13Z,3825168313,213,5.6,3825168311,212,19.6,3825168309,141,34.9,3825168307,140,44.4,3825168303,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450209,136,1,1,13,45,ch82doz9w9t1sw9ae3a4ffh0j,1,49.3,38.6,2022-10-07T18:17:12.978Z,2022-10-07T18:17:14Z,3825168419,212,18.9,3825168417,141,49.4,3825168413,56,Back,3825168415,140,32.7,3825168421,213,2.7,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450325,137,1,1,13,46,ch82doz9w9t1sw9ae3a4ffh0j,1,32.7,49.4,2022-10-07T18:17:13.922Z,2022-10-07T18:17:18Z,3825169045,141,92.9,3825169041,56,Back,3825169043,140,46.2,3825169051,1,,3825169047,212,32.8,3825169049,213,1.1,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450341,138,1,1,13,51,ch82doz9w9t1sw9ae3a4ffh0j,0,55.5,92.6,2022-10-07T18:17:18.738Z,2022-10-07T18:17:19Z,3825169109,213,5.8,3825169103,140,66.1,3825169101,56,Left,3825169105,141,84.7,3825169107,212,12.4,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450377,131,8,1,13,55,1fttb31hnskynpku8qd09yhm8,1,37.8,11.9,2022-10-07T18:17:22.269Z,2022-10-07T18:17:22Z,3825169297,56,Back,,,,,,,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450451,132,5,1,13,55,1fttb31hnskynpku8qd09yhm8,0,51.2,-1.6,2022-10-07T18:17:22.531Z,2022-10-07T18:28:26Z,3825169727,56,Right,3825169729,347,,3825170693,233,139,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450609,139,5,1,13,55,ch82doz9w9t1sw9ae3a4ffh0j,1,48.8,101.6,2022-10-07T18:17:22.531Z,2022-10-07T18:17:35Z,3825170563,347,,3825170561,56,Back,3825170645,233,132,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450665,140,1,1,14,8,ch82doz9w9t1sw9ae3a4ffh0j,1,48.5,100,2022-10-07T18:17:35.411Z,2022-10-07T18:17:38Z,3825170863,141,80.6,3825170861,140,64.4,3825170865,212,22.1,3825170859,56,Left,3825170857,107,,3825170867,213,5.6,3825170869,1,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450695,141,1,1,14,10,ch82doz9w9t1sw9ae3a4ffh0j,1,48,84.5,2022-10-07T18:17:38.003Z,2022-10-07T18:17:40Z,3825171007,213,2.5,3825171005,212,14.0,3825170999,56,Back,3825171003,141,96.5,3825171001,140,37.2,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450807,142,1,1,14,12,ch82doz9w9t1sw9ae3a4ffh0j,1,37.2,96.5,2022-10-07T18:17:40.051Z,2022-10-07T18:17:47Z,3825171649,141,92.1,3825171645,56,Left,3825171647,140,60.8,3825171653,213,6.2,3825171651,212,25.0,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450809,143,61,1,14,19,ch82doz9w9t1sw9ae3a4ffh0j,0,81.1,65.8,2022-10-07T18:17:47.107Z,2022-10-07T18:17:47Z,3825171657,56,Center,,,,,,,,,,,,,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450847,133,1,1,14,21,1fttb31hnskynpku8qd09yhm8,0,18.1,39.4,2022-10-07T18:17:49.141Z,2022-10-07T18:17:50Z,3825171891,140,45.8,3825171893,141,8.5,3825171887,157,,3825171895,212,35.9,3825171889,56,Back,3825171897,213,5.7,3825171899,1,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450915,134,1,1,14,24,1fttb31hnskynpku8qd09yhm8,1,45.5,9.8,2022-10-07T18:17:51.619Z,2022-10-07T18:51:30Z,3825172285,213,1.8,3825172279,141,32.4,3825172283,212,15.8,3825172273,56,Back,3825172275,140,41.9,3825187631,3,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450951,136,49,1,14,26,1fttb31hnskynpku8qd09yhm8,1,48,26.2,2022-10-07T18:17:54.149Z,2022-10-07T18:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468450945,135,1,1,14,28,1fttb31hnskynpku8qd09yhm8,1,43.3,31,2022-10-07T18:17:55.203Z,2022-10-07T18:17:57Z,3825172477,213,5.4,3825172475,212,21.1,3825172473,141,6.5,3825172471,140,55.6,3825172469,56,Right,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451027,137,1,1,14,30,1fttb31hnskynpku8qd09yhm8,0,55.6,6.5,2022-10-07T18:17:58.019Z,2022-10-07T18:29:05Z,3825172825,56,Center,3825172829,141,26.8,3825172835,1,,3825172831,212,32.0,3825172833,213,0.4,3825172827,140,83.1,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451055,145,50,1,14,33,ch82doz9w9t1sw9ae3a4ffh0j,1,9.5,68.6,2022-10-07T18:18:00.282Z,2022-10-07T18:29:02Z,3825172969,285,,3825173117,233,138,3825172967,56,Back,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451071,138,7,1,14,33,1fttb31hnskynpku8qd09yhm8,1,90.5,31.4,2022-10-07T18:18:00.283Z,2022-10-07T18:28:54Z,3825173099,233,145,3825173065,56,Center,3825173067,286,,3825173063,167,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451079,139,5,1,14,35,1fttb31hnskynpku8qd09yhm8,0,101.2,28,2022-10-07T18:18:03.124Z,2022-10-07T18:18:04Z,3825173097,346,,3825173095,56,Center,3825173179,233,146,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451075,146,5,1,14,35,ch82doz9w9t1sw9ae3a4ffh0j,1,-1.2,72,2022-10-07T18:18:03.124Z,2022-10-07T18:28:26Z,3825173081,56,Back,3825173083,346,,3825173159,233,139,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451331,147,1,1,14,52,ch82doz9w9t1sw9ae3a4ffh0j,1,5.1,52.4,2022-10-07T18:18:19.779Z,2022-10-07T18:18:20Z,3825174515,237,,3825174509,212,16.1,3825174511,213,1.5,3825174507,141,76.0,3825174493,124,,3825174503,140,6.2,3825174499,56,Back,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451373,148,1,1,14,53,ch82doz9w9t1sw9ae3a4ffh0j,1,6.2,76,2022-10-07T18:18:20.771Z,2022-10-07T18:18:23Z,3825174765,140,13.2,3825174763,56,Back,3825174771,213,0.8,3825174769,212,11.1,3825174767,141,88.3,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451375,149,50,1,14,56,ch82doz9w9t1sw9ae3a4ffh0j,1,15.8,91.2,2022-10-07T18:18:23.316Z,2022-10-07T18:18:26Z,3825174945,233,140,3825174775,56,Back,3825174777,285,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451407,140,7,1,14,56,1fttb31hnskynpku8qd09yhm8,0,84.2,8.8,2022-10-07T18:18:23.317Z,2022-10-07T18:18:26Z,3825174939,233,149,3825174901,56,Right,3825174905,286,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451387,150,61,1,14,57,ch82doz9w9t1sw9ae3a4ffh0j,1,13.6,89.7,2022-10-07T18:18:24.436Z,2022-10-07T18:18:24Z,3825174831,56,Back,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451471,141,5,1,14,58,1fttb31hnskynpku8qd09yhm8,1,83,-1.5,2022-10-07T18:18:25.570Z,2022-10-07T18:28:26Z,3825175299,347,,3825175311,233,151,3825175297,56,Right,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451403,151,5,1,14,58,ch82doz9w9t1sw9ae3a4ffh0j,0,17,101.5,2022-10-07T18:18:25.570Z,2022-10-07T18:18:33Z,3825174879,347,,3825174877,56,Back,3825175347,233,141,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451517,142,1,1,15,5,1fttb31hnskynpku8qd09yhm8,0,82.2,0,2022-10-07T18:18:32.475Z,2022-10-07T18:18:35Z,3825175575,1,,3825175571,213,1.4,3825175557,56,Center,3825175555,107,,3825175565,141,30.6,3825175561,140,84.9,3825175569,212,22.3,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451589,152,1,1,15,8,ch82doz9w9t1sw9ae3a4ffh0j,1,9.7,67.4,2022-10-07T18:18:35.491Z,2022-10-07T18:18:46Z,3825175975,141,77.5,3825175971,56,Center,3825175973,140,62.4,3825175979,213,0.1,3825175977,212,55.8,3825176249,1,,3825176247,157,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451595,153,61,1,15,13,ch82doz9w9t1sw9ae3a4ffh0j,0,61.2,77.6,2022-10-07T18:18:40.596Z,2022-10-07T18:18:40Z,3825176005,56,Center,,,,,,,,,,,,,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451817,143,5,1,15,14,1fttb31hnskynpku8qd09yhm8,1,39.6,-1.6,2022-10-07T18:18:41.538Z,2022-10-07T18:28:27Z,3825177297,233,154,3825177267,56,Back,3825177269,347,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451611,154,5,1,15,14,ch82doz9w9t1sw9ae3a4ffh0j,0,60.4,101.6,2022-10-07T18:18:41.538Z,2022-10-07T18:18:55Z,3825176099,56,Left,3825176101,347,,3825177317,233,143,,,,,,,,,,,,,,,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451841,144,1,1,15,27,1fttb31hnskynpku8qd09yhm8,1,39.2,0,2022-10-07T18:18:55.123Z,2022-10-07T18:18:56Z,3825177363,141,14.1,3825177361,140,76.5,3825177365,212,40.7,3825177367,213,0.3,3825177369,1,,3825177359,56,Right,3825177357,107,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451865,145,1,1,15,29,1fttb31hnskynpku8qd09yhm8,1,76.5,14.1,2022-10-07T18:18:56.419Z,2022-10-07T18:18:58Z,3825177501,213,2.0,3825177497,141,29.8,3825177499,212,11.7,3825177495,140,71.9,3825177493,56,Center,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451939,146,1,1,15,30,1fttb31hnskynpku8qd09yhm8,1,73.4,29.8,2022-10-07T18:18:58.123Z,2022-10-07T18:30:16Z,3825177923,56,Center,3825177925,140,73.9,3825180269,154,,3825180267,210,15,3825177931,213,1.5,3825177929,212,22.3,3825177927,141,62.6,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2468451943,147,15,1,15,35,1fttb31hnskynpku8qd09yhm8,1,85.4,66.3,2022-10-07T18:19:02.364Z,2022-10-07T18:30:16Z,3825180319,29,,3825180339,146,96.4,3825179639,72,,3825177953,56,Center,3825180337,100,,3825180345,231,50.4,3825177949,22,,3825180327,55,146,124bbojic7k5medlvgvxmcm39,Manel Royo,3825180331,102,3825179643,82,,3825180343,230,3825180333,103,3825224821,139,,49.5,,3825180341,147,53.6,3825180335,215,3825180323,154,,,99.4,19,3825177951,64,3825180315,78,,
2468451999,148,61,1,15,36,1fttb31hnskynpku8qd09yhm8,1,86.2,49.3,2022-10-07T18:19:03.850Z,2022-10-07T18:19:16Z,3825178263,56,Center,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451975,155,49,1,15,37,ch82doz9w9t1sw9ae3a4ffh0j,1,22,35.7,2022-10-07T18:19:04.595Z,2022-10-07T18:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468451991,156,4,1,15,38,ch82doz9w9t1sw9ae3a4ffh0j,1,25.5,37.7,2022-10-07T18:19:05.811Z,2022-10-07T18:19:12Z,3825178729,294,,3825178731,152,,3825178733,285,,3825178727,13,,3825178771,233,149,3825178219,56,Back,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452081,149,4,1,15,38,1fttb31hnskynpku8qd09yhm8,0,74.5,62.3,2022-10-07T18:19:05.812Z,2022-10-07T18:19:13Z,3825178679,152,,3825178681,286,,3825178789,233,156,3825178677,56,Center,3825178675,294,,3825178673,13,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452247,157,1,1,15,55,ch82doz9w9t1sw9ae3a4ffh0j,1,29.7,32.1,2022-10-07T18:19:22.386Z,2022-10-07T18:19:25Z,3825179527,152,,3825179529,56,Back,3825179535,212,17.4,3825179531,140,27.1,3825179533,141,57.3,3825179525,5,,3825179537,213,1.7,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452341,158,1,1,15,58,ch82doz9w9t1sw9ae3a4ffh0j,1,27.2,57.5,2022-10-07T18:19:25.410Z,2022-10-07T18:19:31Z,3825180075,212,47.9,3825180073,141,97.1,3825180071,140,64.9,3825180079,1,,3825180077,213,0.6,3825180069,56,Left,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452395,159,1,1,16,4,ch82doz9w9t1sw9ae3a4ffh0j,1,71.7,89,2022-10-07T18:19:31.410Z,2022-10-07T18:19:35Z,3825180375,56,Back,3825180377,140,48.0,3825180383,213,2.9,3825180381,212,25.5,3825180379,141,97.2,,,,,,,,,,asvxbmdd5j5tlz2fo1jpcrrx0,J. Vertrouwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452401,160,1,1,16,7,ch82doz9w9t1sw9ae3a4ffh0j,0,53.2,93,2022-10-07T18:19:34.802Z,2022-10-07T18:19:35Z,3825180413,212,3.3,3825180411,141,96.6,3825180415,213,0.8,3825180409,140,55.3,3825180407,56,Left,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468452419,150,49,1,16,9,1fttb31hnskynpku8qd09yhm8,1,43.1,12.3,2022-10-07T18:19:36.243Z,2022-10-07T18:19:36Z,,,,,,,,,,,,,,,,,,,,,,,,,5b7rnpnnllz8qdc6fx2c5mzje,M. Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
