id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,keyPass,qualifier/14/value,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2498914091,129,1,1,16,22,59t7flioj4w4mpwnrwbm0m8ck,1,20.5,77,2023-01-20T19:16:16.948Z,2023-01-20T19:16:21Z,3986054117,212,27.1,3986054109,56,Back,3986054111,140,5.0,3986054121,213,4.1,3986054113,141,45.2,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914161,130,1,1,16,27,59t7flioj4w4mpwnrwbm0m8ck,1,6.1,41.9,2023-01-20T19:16:21.811Z,2023-01-20T19:16:27Z,3986054443,141,65.8,3986054439,56,Center,3986054449,1,,3986054441,140,54.2,3986054445,212,53.1,3986054437,155,,3986054447,213,0.3,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914185,131,61,1,16,32,59t7flioj4w4mpwnrwbm0m8ck,0,54.2,65.8,2023-01-20T19:16:27.364Z,2023-01-20T19:16:39Z,3986054549,56,Center,,,,,,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914183,160,44,1,16,33,dnzj0iv5qtaemm9kthh9pos8q,1,45.7,40.6,2023-01-20T19:16:27.671Z,2023-01-20T19:16:31Z,3986054543,56,Back,3986054705,233,132,3986054545,285,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914205,132,44,1,16,33,59t7flioj4w4mpwnrwbm0m8ck,0,54.3,59.4,2023-01-20T19:16:27.672Z,2023-01-20T19:16:31Z,3986054687,286,,3986054685,56,Center,3986054775,233,160,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914195,161,1,1,16,33,dnzj0iv5qtaemm9kthh9pos8q,0,47.7,46.1,2023-01-20T19:16:28.168Z,2023-01-20T19:16:29Z,3986054617,141,59.6,3986054609,56,Center,3986054605,3,,3986054619,212,10.8,3986054613,140,53.1,3986054621,213,1.0,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914227,162,49,1,16,37,dnzj0iv5qtaemm9kthh9pos8q,1,46.4,72.7,2023-01-20T19:16:31.832Z,2023-01-20T19:16:31Z,,,,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914249,163,1,1,16,37,dnzj0iv5qtaemm9kthh9pos8q,1,45.5,74.4,2023-01-20T19:16:32.535Z,2023-01-20T19:16:34Z,3986054961,141,90.9,3986054959,140,38.5,3986054963,212,13.4,3986054955,56,Back,3986054965,213,2.2,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914309,164,1,1,16,40,dnzj0iv5qtaemm9kthh9pos8q,1,36.3,92.4,2023-01-20T19:16:34.583Z,2023-01-20T19:16:40Z,3986055305,56,Back,3986055311,212,11.7,3986055313,213,0.2,3986055307,140,47.3,3986055309,141,95.4,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914325,165,1,1,16,46,dnzj0iv5qtaemm9kthh9pos8q,1,45.5,93.9,2023-01-20T19:16:40.807Z,2023-01-20T19:16:43Z,3986055403,141,70.2,3986055407,213,3.8,3986055405,212,27.3,3986055399,56,Back,3986055401,140,24.5,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914335,166,1,1,16,48,dnzj0iv5qtaemm9kthh9pos8q,1,24.1,69.7,2023-01-20T19:16:42.935Z,2023-01-20T19:16:45Z,3986055499,141,40.4,3986055495,56,Back,3986055503,213,4.2,3986055497,140,12.6,3986055501,212,23.3,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914359,167,1,1,16,50,dnzj0iv5qtaemm9kthh9pos8q,0,12.6,40.4,2023-01-20T19:16:45.112Z,2023-01-20T19:16:48Z,3986055653,155,,3986055663,213,6.2,3986055655,56,Center,3986055665,1,,3986055657,140,69.8,3986055661,212,60.1,3986055659,141,35.8,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914367,168,50,1,16,53,dnzj0iv5qtaemm9kthh9pos8q,1,64,31,2023-01-20T19:16:48.537Z,2023-01-20T19:53:04Z,3986055727,56,Center,3986140271,233,408,3986055731,286,,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498930411,408,7,1,16,54,59t7flioj4w4mpwnrwbm0m8ck,0,36,69,2023-01-20T19:16:48.538Z,2023-01-20T19:53:04Z,3986140083,285,,3986140095,233,168,3986140079,56,Back,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914389,169,1,1,16,55,dnzj0iv5qtaemm9kthh9pos8q,0,68.8,34.3,2023-01-20T19:16:50.407Z,2023-01-20T19:16:51Z,3986055809,141,33.1,3986055807,140,63.1,3986055813,213,3.3,3986055811,212,6.0,3986055805,56,Center,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914381,133,8,1,16,56,59t7flioj4w4mpwnrwbm0m8ck,1,21.7,72.1,2023-01-20T19:16:50.676Z,2023-01-20T19:17:09Z,3986055789,56,Back,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914431,134,49,1,17,0,59t7flioj4w4mpwnrwbm0m8ck,1,24.3,88.3,2023-01-20T19:16:55.267Z,2023-01-20T19:17:07Z,,,,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914471,135,1,1,17,1,59t7flioj4w4mpwnrwbm0m8ck,0,24.3,88.4,2023-01-20T19:16:55.939Z,2023-01-20T19:17:02Z,3986056267,140,32.6,3986056265,56,Back,3986056271,212,9.3,3986056269,141,93.2,3986056273,213,0.4,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914459,170,4,1,17,5,dnzj0iv5qtaemm9kthh9pos8q,1,46.1,8.8,2023-01-20T19:17:00.503Z,2023-01-20T19:17:05Z,3986056219,265,,3986056215,56,Back,3986056217,152,,3986056383,233,136,3986056213,13,,3986056221,286,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914483,136,4,1,17,5,59t7flioj4w4mpwnrwbm0m8ck,0,53.9,91.2,2023-01-20T19:17:00.504Z,2023-01-20T21:07:26Z,3986056355,265,,3986056357,285,,3986056349,13,,3986056351,56,Left,3986056405,233,170,3986056353,152,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914557,171,1,1,17,18,dnzj0iv5qtaemm9kthh9pos8q,1,43.8,6.1,2023-01-20T19:17:13.094Z,2023-01-20T19:17:14Z,3986056747,5,,3986056755,141,15.3,3986056757,212,12.4,3986056749,152,,3986056759,213,2.6,3986056751,56,Back,3986056753,140,33.6,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914571,172,1,1,17,19,dnzj0iv5qtaemm9kthh9pos8q,1,33.5,15.6,2023-01-20T19:17:14.007Z,2023-01-20T19:17:16Z,3986056859,140,26.3,3986056863,212,19.9,3986056861,141,42.7,3986056857,56,Back,3986056865,213,2.0,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914615,173,1,1,17,22,dnzj0iv5qtaemm9kthh9pos8q,1,28,46.4,2023-01-20T19:17:16.806Z,2023-01-20T19:17:21Z,3986057135,1,,3986057131,213,1.0,3986057123,56,Back,3986057127,141,85.0,3986057125,140,45.6,3986057129,212,32.1,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914625,174,1,1,17,27,dnzj0iv5qtaemm9kthh9pos8q,1,48,94.5,2023-01-20T19:17:21.846Z,2023-01-20T19:17:24Z,3986057211,56,Back,3986057219,213,4.1,3986057213,140,37.1,3986057217,212,18.7,3986057215,141,72.7,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914639,175,1,1,17,29,dnzj0iv5qtaemm9kthh9pos8q,1,37.4,72.6,2023-01-20T19:17:24.151Z,2023-01-20T19:17:25Z,3986057301,212,6.9,3986057299,141,67.2,3986057303,213,5.7,3986057297,140,43.0,3986057295,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914645,176,1,1,17,31,dnzj0iv5qtaemm9kthh9pos8q,1,43.1,66.6,2023-01-20T19:17:25.766Z,2023-01-20T19:17:26Z,3986057361,141,73.8,3986057359,140,35.7,3986057363,212,9.2,3986057365,213,2.6,3986057357,56,Back,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914689,177,1,1,17,32,dnzj0iv5qtaemm9kthh9pos8q,1,35.7,73.3,2023-01-20T19:17:26.791Z,2023-01-20T19:17:33Z,3986057657,140,45.6,3986057655,56,Back,3986057659,141,95.0,3986057663,213,1.0,3986057661,212,18.0,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914707,178,1,1,17,39,dnzj0iv5qtaemm9kthh9pos8q,1,69.4,94.8,2023-01-20T19:17:33.559Z,2023-01-20T19:17:36Z,3986057747,140,91.7,3986057745,56,Left,3986057749,141,80.3,3986057753,213,5.9,3986057751,212,25.4,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914715,179,61,1,17,41,dnzj0iv5qtaemm9kthh9pos8q,0,86.5,74.2,2023-01-20T19:17:35.942Z,2023-01-20T19:17:36Z,3986057813,56,Center,,,,,,,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914721,137,49,1,17,42,59t7flioj4w4mpwnrwbm0m8ck,1,21.7,21.8,2023-01-20T19:17:37.218Z,2023-01-20T19:17:37Z,,,,,,,,,,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914757,138,1,1,17,43,59t7flioj4w4mpwnrwbm0m8ck,1,21.7,21.8,2023-01-20T19:17:37.730Z,2023-01-20T19:17:39Z,3986058003,140,39.0,3986058001,56,Back,3986058009,213,0.6,3986058005,141,38.8,3986058007,212,21.5,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914765,139,1,1,17,45,59t7flioj4w4mpwnrwbm0m8ck,0,39,38.8,2023-01-20T19:17:39.747Z,2023-01-20T19:17:40Z,3986058079,213,5.9,3986058071,56,Back,3986058073,140,45.4,3986058077,212,7.2,3986058075,141,34.8,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914775,180,8,1,17,47,dnzj0iv5qtaemm9kthh9pos8q,1,56.7,79,2023-01-20T19:17:42.294Z,2023-01-20T19:17:42Z,3986058101,56,Left,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914785,181,49,1,17,48,dnzj0iv5qtaemm9kthh9pos8q,1,62.3,80.3,2023-01-20T19:17:43.222Z,2023-01-20T19:17:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914793,182,3,1,17,49,dnzj0iv5qtaemm9kthh9pos8q,0,64.9,71.6,2023-01-20T19:17:43.654Z,2023-01-20T20:06:42Z,3986058357,233,140,3986058161,286,,3986058159,56,Center,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914817,140,7,1,17,49,59t7flioj4w4mpwnrwbm0m8ck,1,35.1,28.4,2023-01-20T19:17:43.655Z,2023-01-20T19:17:48Z,3986058321,285,,3986058319,56,Back,3986058341,233,182,,,,,,,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914819,141,50,1,17,53,59t7flioj4w4mpwnrwbm0m8ck,1,36.4,27.6,2023-01-20T19:17:48.339Z,2023-01-20T19:17:50Z,3986058327,286,,3986058325,56,Back,3986058379,233,183,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914825,183,7,1,17,53,dnzj0iv5qtaemm9kthh9pos8q,0,63.6,72.4,2023-01-20T19:17:48.340Z,2023-01-20T20:06:40Z,3986058373,233,141,3986058365,56,Center,3986058367,285,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914833,142,1,1,17,55,59t7flioj4w4mpwnrwbm0m8ck,1,34.1,29.4,2023-01-20T19:17:49.731Z,2023-01-20T19:17:51Z,3986058431,212,13.2,3986058433,213,2.8,3986058429,141,35.1,3986058425,56,Back,3986058427,140,22.1,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914857,143,1,1,17,56,59t7flioj4w4mpwnrwbm0m8ck,1,22.1,35.1,2023-01-20T19:17:51.155Z,2023-01-20T19:17:54Z,3986058577,56,Back,3986058585,213,5.7,3986058579,140,44.9,3986058581,141,10.9,3986058583,212,29.1,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914859,144,49,1,17,59,59t7flioj4w4mpwnrwbm0m8ck,1,44.6,10.4,2023-01-20T19:17:54.371Z,2023-01-20T19:17:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914911,145,1,1,18,1,59t7flioj4w4mpwnrwbm0m8ck,1,54.1,9.5,2023-01-20T19:17:56.483Z,2023-01-20T19:18:00Z,3986058919,212,25.8,3986058913,56,Center,3986058921,213,0.5,3986058917,141,27.9,3986058915,140,75.6,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914925,146,3,1,18,5,59t7flioj4w4mpwnrwbm0m8ck,0,80,32,2023-01-20T19:18:00.082Z,2023-01-20T19:18:02Z,3986058977,56,Center,3986058979,286,,3986059041,233,184,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914929,184,7,1,18,5,dnzj0iv5qtaemm9kthh9pos8q,0,20,68,2023-01-20T19:18:00.083Z,2023-01-20T19:18:02Z,3986059001,285,,3986058999,56,Back,3986059029,233,146,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914947,147,1,1,18,7,59t7flioj4w4mpwnrwbm0m8ck,1,79.2,32.2,2023-01-20T19:18:02.275Z,2023-01-20T21:09:06Z,3986059131,212,21.5,3986059127,140,77.9,3986059125,56,Center,3986059129,141,63.7,3986061595,210,15,3986059133,213,1.6,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2498914951,148,15,1,18,9,59t7flioj4w4mpwnrwbm0m8ck,1,78.1,63.7,2023-01-20T19:18:03.746Z,2023-01-20T21:09:06Z,3986061609,78,,3986061633,147,48.7,3986061253,20,,3986061613,29,,3986061629,328,,3986059143,18,,3986061265,233,186,3986061623,102,49.4,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,3986061625,103,3986061627,215,,3986061617,55,147,3986059145,56,3986059141,22,3986061631,146,,,,,,Center,,,5.7,97.7,,,,,,,,,,,,,
2498914955,186,10,1,18,9,dnzj0iv5qtaemm9kthh9pos8q,1,2.8,50.3,2023-01-20T19:18:03.846Z,2023-01-20T19:18:56Z,3986059173,179,,3986059175,182,,3986059177,56,Back,3986061295,233,148,3986059171,177,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914949,185,52,1,18,9,dnzj0iv5qtaemm9kthh9pos8q,1,2.8,50.3,2023-01-20T19:18:03.856Z,2023-01-20T19:18:05Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498914987,187,80,1,18,18,dnzj0iv5qtaemm9kthh9pos8q,0,9,49.1,2023-01-20T19:18:12.982Z,2023-01-20T19:18:13Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915003,188,1,1,18,19,dnzj0iv5qtaemm9kthh9pos8q,1,9,49.1,2023-01-20T19:18:13.734Z,2023-01-20T19:18:15Z,3986059453,141,58.8,3986059451,140,11.4,3986059449,56,Back,3986059457,213,1.2,3986059455,212,7.1,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915041,189,1,1,18,20,dnzj0iv5qtaemm9kthh9pos8q,1,9.9,60.6,2023-01-20T19:18:15.270Z,2023-01-20T19:18:20Z,3986059685,213,6.0,3986059677,56,Back,3986059683,212,17.8,3986059681,141,53.4,3986059679,140,26.2,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915061,190,1,1,18,26,dnzj0iv5qtaemm9kthh9pos8q,1,24.3,72.6,2023-01-20T19:18:20.678Z,2023-01-20T19:18:23Z,3986059787,212,14.5,3986059785,141,63.7,3986059781,56,Back,3986059789,213,3.6,3986059783,140,11.7,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915087,191,1,1,18,28,dnzj0iv5qtaemm9kthh9pos8q,1,11.6,60.8,2023-01-20T19:18:22.998Z,2023-01-20T19:18:26Z,3986059957,1,,3986059947,56,Back,3986059955,213,5.0,3986059951,141,10.6,3986059949,140,21.8,3986059953,212,35.8,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915107,192,1,1,18,31,dnzj0iv5qtaemm9kthh9pos8q,1,20.6,13.5,2023-01-20T19:18:26.375Z,2023-01-20T19:18:29Z,3986060075,213,0.5,3986060063,140,32.6,3986060071,212,14.2,3986060067,141,23.1,3986060059,56,Back,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915123,193,1,1,18,34,dnzj0iv5qtaemm9kthh9pos8q,1,32.3,24.7,2023-01-20T19:18:29.351Z,2023-01-20T19:18:31Z,3986060145,141,60.5,3986060147,212,27.0,3986060141,56,Back,3986060149,213,2.0,3986060143,140,21.2,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915173,194,1,1,18,37,dnzj0iv5qtaemm9kthh9pos8q,1,21.1,60.5,2023-01-20T19:18:31.719Z,2023-01-20T19:18:37Z,3986060371,140,45.9,3986060375,212,29.5,3986060377,213,0.5,3986060373,141,80.8,3986060369,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915223,195,1,1,18,42,dnzj0iv5qtaemm9kthh9pos8q,1,54.3,79.7,2023-01-20T19:18:37.078Z,2023-01-20T19:19:01Z,3986060693,141,92.9,3986060689,56,Left,3986060691,140,71.5,3986060697,213,0.5,3986060695,212,20.2,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915247,196,1,1,18,50,dnzj0iv5qtaemm9kthh9pos8q,0,84.3,89.9,2023-01-20T19:18:45.014Z,2023-01-20T19:18:48Z,3986060821,56,Center,3986060829,213,5.1,3986060827,212,47.0,3986060825,141,26.2,3986060831,1,,3986060823,140,100.0,3986060819,155,,3986060817,2,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915253,149,5,1,18,53,59t7flioj4w4mpwnrwbm0m8ck,1,-1.2,68.2,2023-01-20T19:18:48.375Z,2023-01-20T19:23:42Z,3986060875,233,197,3986060861,346,,3986060859,56,Back,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915249,197,5,1,18,53,dnzj0iv5qtaemm9kthh9pos8q,0,101.2,31.8,2023-01-20T19:18:48.375Z,2023-01-20T19:18:49Z,3986060897,233,149,3986060849,346,,3986060847,56,Center,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915433,150,1,1,19,13,59t7flioj4w4mpwnrwbm0m8ck,1,5,63,2023-01-20T19:19:07.987Z,2023-01-20T19:19:10Z,3986061963,213,5.3,3986061953,124,,3986061959,141,21.6,3986061969,237,,3986061961,212,32.9,3986061957,140,21.3,3986061965,1,,3986061955,56,Back,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915439,151,1,1,19,15,59t7flioj4w4mpwnrwbm0m8ck,1,21.3,21.6,2023-01-20T19:19:10.450Z,2023-01-20T19:19:11Z,3986062021,212,28.9,3986062023,213,0.5,3986062019,141,40.6,3986062017,140,45.9,3986062015,56,Back,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915451,152,1,1,19,17,59t7flioj4w4mpwnrwbm0m8ck,1,45.9,40.6,2023-01-20T19:19:11.826Z,2023-01-20T19:19:13Z,3986062095,141,62.7,3986062097,212,22.1,3986062093,140,61.3,3986062099,213,0.7,3986062091,56,Center,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915487,153,1,1,19,18,59t7flioj4w4mpwnrwbm0m8ck,1,61.3,62.7,2023-01-20T19:19:13.458Z,2023-01-20T19:19:16Z,3986062297,141,94.7,3986062295,140,43.6,3986062301,213,2.3,3986062299,212,28.6,3986062293,56,Back,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498915497,154,1,1,19,21,59t7flioj4w4mpwnrwbm0m8ck,0,44.3,94.8,2023-01-20T19:19:16.419Z,2023-01-20T19:19:17Z,3986062347,56,Center,3986062355,213,5.6,3986062345,155,,3986062357,1,,3986062349,140,72.0,3986062353,212,38.2,3986062351,141,58.4,,,,f48jetdaq8dttcdo11mugaxnt,T. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
