id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2484321607,228,4,1,28,10,2xlnfgrl6r18ftv38unwp7h4s,1,5.7,81.2,2022-11-11T19:30:48.547Z,2022-11-11T19:46:31Z,3909070431,233,282,3909019147,152,,3909019149,285,,3909019141,13,,3909019143,294,,3909019145,56,Back,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321537,282,4,1,28,10,xcevba75jfkrg4s6tl89zl3y,0,94.3,18.8,2022-11-11T19:30:48.548Z,2022-11-11T19:46:31Z,3909018715,56,Right,3909018713,294,,3909018711,13,,3909018717,152,,3909070439,233,228,3909018719,286,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321853,229,1,1,28,46,2xlnfgrl6r18ftv38unwp7h4s,0,8.2,81.5,2022-11-11T19:31:23.750Z,2022-11-11T19:32:09Z,3909020455,141,67.8,3909020451,56,Center,3909020453,140,62.3,3909020443,5,,3909020445,157,,3909020461,1,,3909020459,213,6.1,3909020457,212,57.6,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,3909020449,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321855,230,43,1,28,50,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-11-11T19:31:27.797Z,2022-11-11T19:32:21Z,3909020469,56,Center,3909020471,286,0,3909023373,144,44,,,,,,,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321867,283,1,1,28,50,xcevba75jfkrg4s6tl89zl3y,0,32.3,35.4,2022-11-11T19:31:28.289Z,2022-11-11T19:31:29Z,3909020547,213,0.5,3909020545,212,13.6,3909020541,140,43.4,3909020537,3,,3909020543,141,45.8,3909020539,56,Back,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321891,231,1,1,28,51,2xlnfgrl6r18ftv38unwp7h4s,1,56.6,57.8,2022-11-11T19:31:29.069Z,2022-11-11T19:35:44Z,3909020659,213,0.8,3909020657,212,6.9,3909020649,3,,3909020651,56,Center,3909020653,140,61.4,3909020655,141,64.8,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321899,232,61,1,28,52,2xlnfgrl6r18ftv38unwp7h4s,0,61.3,64.6,2022-11-11T19:31:29.958Z,2022-11-11T19:35:45Z,3909020689,56,Center,,,,,,,,,,,,,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321895,284,1,1,28,53,xcevba75jfkrg4s6tl89zl3y,0,35.1,36.9,2022-11-11T19:31:31.463Z,2022-11-11T19:31:32Z,3909020681,212,13.7,3909020667,3,,3909020673,140,48.1,3909020671,56,Back,3909020685,213,6.2,3909020677,141,35.8,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321919,233,1,1,28,55,2xlnfgrl6r18ftv38unwp7h4s,1,56,60.3,2022-11-11T19:31:33.269Z,2022-11-11T19:31:36Z,3909020789,141,54.2,3909020787,140,34.6,3909020791,212,22.8,3909020785,56,Back,3909020793,213,3.3,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321939,234,1,1,28,58,2xlnfgrl6r18ftv38unwp7h4s,1,34.6,54.2,2022-11-11T19:31:35.926Z,2022-11-11T19:31:38Z,3909020905,213,5.2,3909020901,141,21.8,3909020899,140,46.4,3909020903,212,25.3,3909020897,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484321997,235,1,1,29,0,2xlnfgrl6r18ftv38unwp7h4s,1,44.8,23.6,2022-11-11T19:31:38.053Z,2022-11-11T19:31:43Z,3909021237,212,3.8,3909021239,213,0.7,3909021233,140,47.5,3909021231,56,Back,3909021235,141,27.4,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322019,236,1,1,29,5,2xlnfgrl6r18ftv38unwp7h4s,1,63.3,34.6,2022-11-11T19:31:43.446Z,2022-11-11T19:31:45Z,3909021377,141,34.2,3909021381,213,3.2,3909021379,212,19.4,3909021373,56,Back,3909021375,140,44.8,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322065,237,1,1,29,7,2xlnfgrl6r18ftv38unwp7h4s,1,44.8,34,2022-11-11T19:31:44.996Z,2022-11-11T19:31:49Z,3909021601,141,35.4,3909021597,140,32.5,3909021593,56,Back,3909021611,213,3.1,3909021607,212,13.0,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322149,238,1,1,29,11,2xlnfgrl6r18ftv38unwp7h4s,1,36.7,37,2022-11-11T19:31:49.108Z,2022-11-11T19:31:56Z,3909022005,56,Back,3909022013,213,1.8,3909022009,141,64.8,3909022011,212,19.6,3909022007,140,31.7,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322227,239,1,1,29,19,2xlnfgrl6r18ftv38unwp7h4s,1,61,80.3,2022-11-11T19:31:56.868Z,2022-11-11T19:32:17Z,3909022349,140,67.5,3909023047,210,13,3909022347,56,Center,3909022355,213,5.7,3909022353,212,8.1,3909022351,141,73.8,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2484322235,240,13,1,29,25,2xlnfgrl6r18ftv38unwp7h4s,1,82.8,69.4,2022-11-11T19:32:02.613Z,2022-11-11T19:32:17Z,3909023107,29,,3909023113,102,33.8,3909023109,55,239,3909022371,18,,3909022375,56,Center,3909023121,231,53.1,3909023105,75,,3909022369,22,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,3909023115,103,8.3,,3909023117,215,,3909023119,230,98.4,3909023103,72,,,,,,,,,,,,,,,,,
2484322237,241,5,1,29,26,2xlnfgrl6r18ftv38unwp7h4s,0,101.2,38.2,2022-11-11T19:32:04.421Z,2022-11-11T19:32:06Z,3909022389,346,,3909022387,56,Center,3909022489,233,285,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322255,285,5,1,29,26,xcevba75jfkrg4s6tl89zl3y,1,-1.2,61.8,2022-11-11T19:32:04.421Z,2022-11-11T19:46:34Z,3909022453,56,Back,3909022469,233,241,3909022455,346,,,,,,,,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322487,286,1,1,29,45,xcevba75jfkrg4s6tl89zl3y,1,5.1,48.2,2022-11-11T19:32:23.225Z,2022-11-11T19:32:26Z,3909023661,212,12.1,3909023663,213,4.5,3909023659,141,30.7,3909023657,140,3.0,3909023653,124,,3909023655,56,Back,3909023667,237,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322531,287,1,1,29,48,xcevba75jfkrg4s6tl89zl3y,1,4.4,30.3,2022-11-11T19:32:26.034Z,2022-11-11T19:32:30Z,3909023859,56,Back,3909023863,141,74.4,3909023861,140,7.8,3909023865,212,30.2,3909023867,213,1.5,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322577,288,1,1,29,52,xcevba75jfkrg4s6tl89zl3y,1,13.9,80.2,2022-11-11T19:32:29.912Z,2022-11-11T19:32:34Z,3909024117,213,4.0,3909024113,141,60.3,3909024109,56,Back,3909024111,140,3.2,3909024115,212,17.6,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322679,289,1,1,29,56,xcevba75jfkrg4s6tl89zl3y,1,5,51.8,2022-11-11T19:32:34.090Z,2022-11-11T19:32:42Z,3909024657,140,28.3,3909024665,212,40.0,3909024661,141,5.3,3909024671,213,5.4,3909024675,1,,3909024655,56,Back,3909024653,155,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322721,290,1,1,30,4,xcevba75jfkrg4s6tl89zl3y,1,22.2,11.9,2022-11-11T19:32:42.379Z,2022-11-11T19:32:45Z,3909024897,56,Back,3909024905,213,2.6,3909024903,212,22.4,3909024899,140,4.3,3909024901,141,29.7,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322801,291,1,1,30,7,xcevba75jfkrg4s6tl89zl3y,1,4.8,30.4,2022-11-11T19:32:45.539Z,2022-11-11T19:32:53Z,3909025347,141,74.4,3909025349,212,36.3,3909025351,213,1.0,3909025353,1,,3909025343,56,Back,3909025345,140,24.4,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322819,292,1,1,30,15,xcevba75jfkrg4s6tl89zl3y,1,42.2,71.5,2022-11-11T19:32:53.168Z,2022-11-11T19:32:55Z,3909025461,213,5.9,3909025459,212,18.5,3909025457,141,62.3,3909025455,140,58.8,3909025453,56,Center,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322827,293,3,1,30,17,xcevba75jfkrg4s6tl89zl3y,0,60.1,64.3,2022-11-11T19:32:55.556Z,2022-11-11T19:32:56Z,3909025497,286,,3909025527,233,242,3909025495,56,Center,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322823,242,7,1,30,17,2xlnfgrl6r18ftv38unwp7h4s,0,39.9,35.7,2022-11-11T19:32:55.557Z,2022-11-11T19:32:56Z,3909025511,233,293,3909025477,56,Back,3909025479,285,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322901,294,1,1,30,22,xcevba75jfkrg4s6tl89zl3y,1,56.8,67.5,2022-11-11T19:33:00.569Z,2022-11-11T19:33:04Z,3909025957,141,71.1,3909025961,213,2.9,3909025959,212,10.7,3909025955,140,46.9,3909025953,56,Back,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322915,295,1,1,30,27,xcevba75jfkrg4s6tl89zl3y,1,58.8,73,2022-11-11T19:33:04.604Z,2022-11-11T19:33:07Z,3909026055,140,67.3,3909026053,56,Center,3909026061,213,5.8,3909026059,212,9.9,3909026057,141,66.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322953,296,1,1,30,29,xcevba75jfkrg4s6tl89zl3y,1,66,64.6,2022-11-11T19:33:07.248Z,2022-11-11T19:33:11Z,3909026269,141,19.4,3909026271,212,30.9,3909026267,140,68.8,3909026273,213,4.8,3909026265,56,Right,3909026263,155,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322959,297,3,1,30,34,xcevba75jfkrg4s6tl89zl3y,0,74.1,13.9,2022-11-11T19:33:11.727Z,2022-11-11T19:33:13Z,3909026289,56,Right,3909026291,286,,3909026435,233,243,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322973,243,7,1,30,34,2xlnfgrl6r18ftv38unwp7h4s,1,25.9,86.1,2022-11-11T19:33:11.728Z,2022-11-11T19:33:13Z,3909026387,56,Back,3909026423,233,297,3909026389,285,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484322979,244,49,1,30,35,2xlnfgrl6r18ftv38unwp7h4s,1,26.5,85.1,2022-11-11T19:33:13.046Z,2022-11-11T19:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323003,245,1,1,30,35,2xlnfgrl6r18ftv38unwp7h4s,1,26.8,85.9,2022-11-11T19:33:13.494Z,2022-11-11T19:33:14Z,3909026539,140,14.5,3909026545,213,3.2,3909026543,212,12.9,3909026537,56,Back,3909026541,141,85.0,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323041,246,1,1,30,37,2xlnfgrl6r18ftv38unwp7h4s,1,14.5,85,2022-11-11T19:33:14.837Z,2022-11-11T19:33:17Z,3909026695,212,11.1,3909026693,141,70.2,3909026691,140,10.0,3909026689,56,Back,3909026697,213,4.3,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323063,247,1,1,30,39,2xlnfgrl6r18ftv38unwp7h4s,0,10.5,72.6,2022-11-11T19:33:17.479Z,2022-11-11T19:33:18Z,3909026821,141,63.4,3909026823,212,34.9,3909026825,213,6.1,3909026817,56,Back,3909026819,140,43.2,3909026815,155,,3909026827,1,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323079,298,49,1,30,42,xcevba75jfkrg4s6tl89zl3y,1,62.6,43,2022-11-11T19:33:20.313Z,2022-11-11T19:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323097,299,1,1,30,42,xcevba75jfkrg4s6tl89zl3y,1,62.4,42.8,2022-11-11T19:33:20.496Z,2022-11-11T19:33:21Z,3909026975,141,52.4,3909026971,56,Center,3909026973,140,65.8,3909026979,213,1.1,3909026977,212,7.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323115,300,1,1,30,43,xcevba75jfkrg4s6tl89zl3y,1,65.7,52.2,2022-11-11T19:33:21.209Z,2022-11-11T19:33:23Z,3909027069,140,55.3,3909027067,56,Center,3909027073,212,17.4,3909027071,141,72.1,3909027075,213,2.2,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323143,301,1,1,30,45,xcevba75jfkrg4s6tl89zl3y,1,55.3,72.1,2022-11-11T19:33:23.401Z,2022-11-11T19:33:26Z,3909027217,141,45.4,3909027221,213,4.1,3909027215,140,44.4,3909027213,56,Back,3909027219,212,21.5,,,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323181,302,1,1,30,48,xcevba75jfkrg4s6tl89zl3y,1,45.4,49.9,2022-11-11T19:33:26.466Z,2022-11-11T19:33:29Z,3909027405,212,24.0,3909027399,56,Left,3909027401,140,54.4,3909027403,141,82.4,3909027407,213,1.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323247,303,1,1,30,51,xcevba75jfkrg4s6tl89zl3y,1,54.7,81.8,2022-11-11T19:33:29.013Z,2022-11-11T19:33:34Z,3909027779,140,62.9,3909027787,213,0.8,3909027785,212,12.7,3909027775,56,Left,3909027783,141,95.6,,,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323249,304,3,1,30,56,xcevba75jfkrg4s6tl89zl3y,0,75.4,85.5,2022-11-11T19:33:34.113Z,2022-11-11T19:33:36Z,3909027791,56,Left,3909027793,286,,3909027893,233,248,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323263,248,7,1,30,56,2xlnfgrl6r18ftv38unwp7h4s,1,24.6,14.5,2022-11-11T19:33:34.114Z,2022-11-11T19:33:36Z,3909027857,285,,3909027871,233,304,3909027855,56,Back,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323267,249,49,1,30,57,2xlnfgrl6r18ftv38unwp7h4s,1,20.2,11.9,2022-11-11T19:33:35.493Z,2022-11-11T19:33:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323295,250,1,1,30,59,2xlnfgrl6r18ftv38unwp7h4s,1,23.6,10.6,2022-11-11T19:33:36.708Z,2022-11-11T19:33:37Z,3909028049,212,8.6,3909028047,141,19.2,3909028043,140,29.6,3909028039,56,Back,3909028051,213,0.7,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323303,251,1,1,31,0,2xlnfgrl6r18ftv38unwp7h4s,0,26.3,19.7,2022-11-11T19:33:37.621Z,2022-11-11T19:33:39Z,3909028195,236,,3909028081,140,30.0,3909028083,141,16.8,3909028085,212,4.4,3909028079,56,Back,3909028201,286,,3909028197,233,305,3909028087,213,5.8,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323325,305,74,1,31,0,xcevba75jfkrg4s6tl89zl3y,1,65.2,82.6,2022-11-11T19:33:37.622Z,2022-11-11T19:46:38Z,3909028203,233,251,3909028161,56,Left,3909028163,285,,,,,,,,,,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323375,252,1,1,31,2,2xlnfgrl6r18ftv38unwp7h4s,1,27.9,30.4,2022-11-11T19:33:39.893Z,2022-11-11T19:33:42Z,3909028461,56,Back,3909028469,213,4.0,3909028463,140,18.1,3909028465,141,13.4,3909028467,212,15.5,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323403,253,3,1,31,5,2xlnfgrl6r18ftv38unwp7h4s,0,16.6,13.5,2022-11-11T19:33:42.773Z,2022-11-11T19:33:44Z,3909028629,56,Back,3909028657,211,,3909028631,285,,,,,,,,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323389,306,1,1,31,5,xcevba75jfkrg4s6tl89zl3y,0,79.6,87.8,2022-11-11T19:33:43.481Z,2022-11-11T19:33:43Z,3909028557,141,78.1,3909028555,140,87.3,3909028561,213,5.6,3909028553,56,Center,3909028559,212,10.4,,,,,,,,,,78t5clx87mnpzn7c5ynoa37x1,R. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323415,254,1,1,31,7,2xlnfgrl6r18ftv38unwp7h4s,1,23.8,28,2022-11-11T19:33:45.364Z,2022-11-11T19:33:46Z,3909028699,141,31.5,3909028701,212,12.8,3909028703,213,3.0,3909028695,56,Back,3909028697,140,11.8,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323445,255,43,1,31,8,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-11-11T19:33:46.245Z,2022-11-11T19:33:52Z,3909028859,285,0,3909029037,144,3,3909028857,56,Back,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323429,307,43,1,31,8,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-11-11T19:33:46.245Z,2022-11-11T19:33:50Z,3909028951,144,45,3909028783,286,0,3909028781,56,Center,3909028921,233,255,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323449,256,61,1,31,10,2xlnfgrl6r18ftv38unwp7h4s,1,24.1,34.5,2022-11-11T19:33:48.160Z,2022-11-11T19:33:48Z,3909028873,56,Back,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323483,257,1,1,31,12,2xlnfgrl6r18ftv38unwp7h4s,1,30.4,38.8,2022-11-11T19:33:50.309Z,2022-11-11T19:33:53Z,3909029051,212,22.8,3909029047,140,43.5,3909029053,213,0.9,3909029049,141,65.5,3909029045,56,Back,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323561,258,1,1,31,15,2xlnfgrl6r18ftv38unwp7h4s,1,43.5,65.5,2022-11-11T19:33:53.269Z,2022-11-11T19:33:58Z,3909029477,56,Left,3909029485,213,0.7,3909029483,212,30.0,3909029479,140,65.6,3909029481,141,93.5,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323621,259,1,1,31,21,2xlnfgrl6r18ftv38unwp7h4s,0,62.6,79.4,2022-11-11T19:33:58.693Z,2022-11-11T19:34:02Z,3909029755,140,91.8,3909029753,56,Center,3909029757,141,63.7,3909029763,1,,3909029759,212,32.5,3909029761,213,5.9,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323617,308,52,1,31,24,xcevba75jfkrg4s6tl89zl3y,1,4.5,39.4,2022-11-11T19:34:02.046Z,2022-11-11T19:34:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323717,309,80,1,31,37,xcevba75jfkrg4s6tl89zl3y,0,7.5,45.5,2022-11-11T19:34:15.213Z,2022-11-11T19:34:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323769,310,1,1,31,40,xcevba75jfkrg4s6tl89zl3y,1,8.5,46.6,2022-11-11T19:34:18.544Z,2022-11-11T19:34:21Z,3909030647,141,78.4,3909030649,212,27.1,3909030651,213,0.9,3909030645,140,24.1,3909030643,56,Back,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323809,311,1,1,31,44,xcevba75jfkrg4s6tl89zl3y,1,23.6,76,2022-11-11T19:34:21.807Z,2022-11-11T19:34:25Z,3909030851,141,55.5,3909030853,212,23.1,3909030855,213,3.8,3909030849,140,6.0,3909030847,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323885,312,1,1,31,48,xcevba75jfkrg4s6tl89zl3y,1,8.5,48.7,2022-11-11T19:34:25.855Z,2022-11-11T19:34:33Z,3909031269,140,20.5,3909031271,141,12.8,3909031273,212,27.5,3909031267,56,Back,3909031275,213,5.2,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323939,313,1,1,31,55,xcevba75jfkrg4s6tl89zl3y,1,31.9,15.8,2022-11-11T19:34:33.096Z,2022-11-11T19:34:36Z,3909031519,56,Back,3909031525,212,8.0,3909031523,141,20.4,3909031521,140,24.9,3909031527,213,2.7,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323957,314,1,1,31,59,xcevba75jfkrg4s6tl89zl3y,1,25.9,23.7,2022-11-11T19:34:36.687Z,2022-11-11T19:34:40Z,3909031671,213,1.2,3909031667,141,49.6,3909031669,212,19.1,3909031665,140,33.0,3909031663,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323977,315,1,1,32,2,xcevba75jfkrg4s6tl89zl3y,1,35.1,51.9,2022-11-11T19:34:40.042Z,2022-11-11T19:34:41Z,3909031735,56,Back,3909031739,141,68.5,3909031741,212,11.6,3909031737,140,32.6,3909031743,213,1.8,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484323999,316,1,1,32,3,xcevba75jfkrg4s6tl89zl3y,1,31.2,69.3,2022-11-11T19:34:41.485Z,2022-11-11T19:34:43Z,3909031875,140,52.8,3909031879,212,23.0,3909031881,213,0.2,3909031873,56,Center,3909031877,141,75.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484324019,317,1,1,32,5,xcevba75jfkrg4s6tl89zl3y,1,52.8,75.1,2022-11-11T19:34:43.106Z,2022-11-11T19:34:44Z,3909031955,212,12.6,3909031951,140,41.9,3909031953,141,67.2,3909031977,156,,3909031949,56,Back,3909031957,213,3.6,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484324053,318,1,1,32,7,xcevba75jfkrg4s6tl89zl3y,1,42.6,67,2022-11-11T19:34:45.315Z,2022-11-11T19:34:47Z,3909032085,213,0.9,3909032075,155,,3909032079,140,56.2,3909032081,141,94.2,3909032083,212,23.4,3909032077,56,Left,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
