id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/13/value,assist
2486375791,96,44,1,12,55,ch82doz9w9t1sw9ae3a4ffh0j,0,76.4,55.2,2022-11-17T17:59:18.639Z,2022-11-17T17:59:20Z,3919796731,233,141,3919796715,286,,3919796713,56,Center,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375795,142,1,1,12,55,2xlnfgrl6r18ftv38unwp7h4s,1,23,40.9,2022-11-17T17:59:19.540Z,2022-11-17T17:59:20Z,3919796741,140,30.5,3919796743,141,43.6,3919796745,212,8.1,3919796747,213,0.2,3919796739,56,Back,3919796737,3,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375801,143,1,1,12,57,2xlnfgrl6r18ftv38unwp7h4s,1,31.5,39.2,2022-11-17T17:59:20.820Z,2022-11-17T17:59:23Z,3919796781,213,4.1,3919796779,212,20.2,3919796777,141,14.6,3919796773,56,Back,3919796775,140,20.7,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375803,144,1,1,12,59,2xlnfgrl6r18ftv38unwp7h4s,1,23.6,16.7,2022-11-17T17:59:23.525Z,2022-11-17T17:59:28Z,3919796807,212,10.8,3919796803,140,27.6,3919796805,141,31.3,3919796801,56,Back,3919796809,213,1.2,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375807,145,1,1,13,4,2xlnfgrl6r18ftv38unwp7h4s,1,26.1,33.9,2022-11-17T17:59:27.957Z,2022-11-17T17:59:32Z,3919796841,56,Back,3919796849,213,1.6,3919796847,212,29.9,3919796845,141,77.9,3919796843,140,25.2,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375817,146,1,1,13,8,2xlnfgrl6r18ftv38unwp7h4s,1,31,83.2,2022-11-17T17:59:32.405Z,2022-11-17T17:59:42Z,3919796911,213,0.3,3919796907,141,95.4,3919796905,140,57.9,3919796903,56,Left,3919796909,212,29.4,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375819,147,1,1,13,18,2xlnfgrl6r18ftv38unwp7h4s,1,74.3,88,2022-11-17T17:59:42.117Z,2022-11-17T17:59:44Z,3919796939,212,7.1,3919796937,141,85.6,3919796935,140,67.7,3919796933,56,Left,3919796941,213,3.4,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375821,148,1,1,13,21,2xlnfgrl6r18ftv38unwp7h4s,0,69,83.2,2022-11-17T17:59:44.772Z,2022-11-17T17:59:45Z,3919796945,56,Center,3919796947,140,72.1,3919796949,141,74.1,3919796951,212,7.0,3919796953,213,5.2,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375825,97,61,1,13,23,ch82doz9w9t1sw9ae3a4ffh0j,1,28.4,35.7,2022-11-17T17:59:47.293Z,2022-11-17T17:59:47Z,3919796963,56,Back,,,,,,,,,,,,,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375827,98,49,1,13,27,ch82doz9w9t1sw9ae3a4ffh0j,1,31.9,48.4,2022-11-17T17:59:51.550Z,2022-11-17T18:00:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375829,99,1,1,13,28,ch82doz9w9t1sw9ae3a4ffh0j,1,31.9,48.4,2022-11-17T17:59:51.710Z,2022-11-17T18:00:15Z,3919796977,141,40.9,3919796973,56,Back,3919796975,140,37.0,3919796981,213,5.5,3919796979,212,7.4,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375835,100,1,1,13,28,ch82doz9w9t1sw9ae3a4ffh0j,1,37.3,40,2022-11-17T17:59:52.446Z,2022-11-17T17:59:56Z,3919797001,56,Back,3919797009,213,5.1,3919797007,212,19.1,3919797003,140,43.8,3919797005,141,13.8,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375837,101,1,1,13,33,ch82doz9w9t1sw9ae3a4ffh0j,1,43.7,14.1,2022-11-17T17:59:56.862Z,2022-11-17T17:59:57Z,3919797021,212,9.5,3919797019,141,10.1,3919797017,140,35.0,3919797015,56,Back,3919797023,213,3.4,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375839,102,1,1,13,34,ch82doz9w9t1sw9ae3a4ffh0j,1,35,10.1,2022-11-17T17:59:57.582Z,2022-11-17T18:00:00Z,3919797035,141,30.0,3919797033,140,28.9,3919797037,212,15.0,3919797039,213,2.0,3919797031,56,Back,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375841,103,1,1,13,40,ch82doz9w9t1sw9ae3a4ffh0j,1,40.8,33.9,2022-11-17T18:00:04.254Z,2022-11-17T18:00:09Z,3919797069,155,,3919797075,141,87.4,3919797073,140,80.3,3919797077,212,55.2,3919797079,213,0.7,3919797071,56,Left,3919797081,1,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375843,104,1,1,13,46,ch82doz9w9t1sw9ae3a4ffh0j,0,93.2,77.3,2022-11-17T18:00:09.646Z,2022-11-17T18:00:12Z,3919797097,213,4.7,3919797089,56,Center,3919797095,212,14.1,3919797093,141,56.6,3919797091,140,92.9,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375845,149,8,1,13,48,2xlnfgrl6r18ftv38unwp7h4s,1,5.2,40.9,2022-11-17T18:00:12.421Z,2022-11-17T18:00:12Z,3919797099,56,Back,,,,,,,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375849,105,6,1,13,49,ch82doz9w9t1sw9ae3a4ffh0j,1,93.8,57.8,2022-11-17T18:00:12.974Z,2022-11-17T18:00:15Z,3919797127,233,150,3919797105,56,Center,3919797107,73,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375851,150,6,1,13,49,2xlnfgrl6r18ftv38unwp7h4s,0,6.2,42.2,2022-11-17T18:00:12.974Z,2022-11-17T18:04:12Z,3919797121,73,,3919797119,56,Back,3919797135,233,105,,,,,,,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375869,106,1,1,14,18,ch82doz9w9t1sw9ae3a4ffh0j,0,99.5,99.5,2022-11-17T18:00:42.270Z,2022-11-17T18:00:44Z,3919797237,223,,3919797233,6,,3919797235,155,,3919797241,140,92.8,3919797231,2,,3919797239,56,Center,3919797243,141,61.8,3919797245,212,26.6,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,3919797247,213,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375871,151,12,1,14,20,2xlnfgrl6r18ftv38unwp7h4s,1,4.7,38.6,2022-11-17T18:00:43.765Z,2022-11-17T18:02:06Z,3919797251,140,26.0,3919797249,56,Back,3919797265,15,,3919797253,141,42.7,3919797255,212,22.5,3919797257,213,0.1,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375873,107,61,1,14,22,ch82doz9w9t1sw9ae3a4ffh0j,0,77.2,64.8,2022-11-17T18:00:45.641Z,2022-11-17T18:02:04Z,3919797267,56,Center,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375877,152,3,1,14,22,2xlnfgrl6r18ftv38unwp7h4s,0,22.5,35.9,2022-11-17T18:00:46.195Z,2022-11-17T18:01:39Z,3919797277,56,Back,3919797285,233,108,3919797279,285,,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375875,108,7,1,14,22,ch82doz9w9t1sw9ae3a4ffh0j,0,77.5,64.1,2022-11-17T18:00:46.196Z,2022-11-17T18:04:15Z,3919797275,286,,3919797273,56,Center,3919797281,233,152,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375899,154,49,1,14,24,2xlnfgrl6r18ftv38unwp7h4s,1,22,33.1,2022-11-17T18:00:47.828Z,2022-11-17T18:02:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375881,153,1,1,14,24,2xlnfgrl6r18ftv38unwp7h4s,0,21.7,36.9,2022-11-17T18:00:47.876Z,2022-11-17T18:02:15Z,3919797297,140,33.6,3919797295,56,Back,3919797303,213,6.2,3919797301,212,12.5,3919797299,141,35.2,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376009,132,3,1,14,25,ch82doz9w9t1sw9ae3a4ffh0j,1,59.2,68,2022-11-17T18:00:49.020Z,2022-11-17T18:02:44Z,3919798247,56,Center,3919798249,286,,3919798251,233,157,,,,,,,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375941,157,45,1,14,25,2xlnfgrl6r18ftv38unwp7h4s,0,40.8,32,2022-11-17T18:00:49.020Z,2022-11-17T18:02:45Z,3919797695,285,,3919797693,56,Back,3919798255,233,132,,,,,,,,,,,,,,,,2x8ywg6gxd17rqfo5a3iharfu,F. Fofana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375897,111,49,1,14,30,ch82doz9w9t1sw9ae3a4ffh0j,1,63.4,76.3,2022-11-17T18:00:53.628Z,2022-11-17T18:33:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375889,109,1,1,14,31,ch82doz9w9t1sw9ae3a4ffh0j,1,61.3,64.5,2022-11-17T18:00:54.573Z,2022-11-17T18:03:01Z,3919797337,56,Back,3919797339,140,48.0,3919797345,213,2.9,3919797343,212,14.4,3919797341,141,69.7,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375895,110,1,1,14,32,ch82doz9w9t1sw9ae3a4ffh0j,1,47.2,72.1,2022-11-17T18:00:56.301Z,2022-11-17T18:00:59Z,3919797381,212,26.2,3919797379,141,92.3,3919797377,140,68.4,3919797375,56,Left,3919797383,213,0.6,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375905,112,1,1,14,37,ch82doz9w9t1sw9ae3a4ffh0j,1,61.7,89.7,2022-11-17T18:01:01.100Z,2022-11-17T18:03:06Z,3919797427,56,Back,3919797431,141,81.4,3919797435,213,3.5,3919797433,212,16.8,3919797429,140,46.6,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375921,113,1,1,14,47,ch82doz9w9t1sw9ae3a4ffh0j,1,42.6,76.1,2022-11-17T18:01:10.685Z,2022-11-17T18:01:13Z,3919797535,1,,3919797533,213,5.2,3919797529,141,30.1,3919797525,56,Center,3919797527,140,56.8,3919797531,212,34.7,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375925,114,1,1,14,49,ch82doz9w9t1sw9ae3a4ffh0j,1,56.9,30.1,2022-11-17T18:01:13.084Z,2022-11-17T18:01:15Z,3919797567,212,24.0,3919797565,141,5.3,3919797563,140,73.1,3919797561,56,Right,3919797569,213,5.5,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375927,115,1,1,14,51,ch82doz9w9t1sw9ae3a4ffh0j,0,73.6,5.9,2022-11-17T18:01:15.453Z,2022-11-17T18:01:18Z,3919797581,213,0.3,3919797579,212,2.8,3919797611,233,155,3919797615,286,,3919797609,236,,3919797577,141,7.3,3919797575,140,76.1,3919797573,56,Right,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375931,155,74,1,14,51,2xlnfgrl6r18ftv38unwp7h4s,1,23.9,95.4,2022-11-17T18:01:15.454Z,2022-11-17T18:04:14Z,3919797621,233,115,3919797603,285,,3919797601,56,Back,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375937,116,5,1,14,54,ch82doz9w9t1sw9ae3a4ffh0j,1,75.1,-1.4,2022-11-17T18:01:17.660Z,2022-11-17T18:01:24Z,3919797645,56,Right,3919797647,347,,3919797651,233,156,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375933,156,5,1,14,54,2xlnfgrl6r18ftv38unwp7h4s,0,24.9,101.4,2022-11-17T18:01:17.660Z,2022-11-17T18:04:11Z,3919797619,347,,3919797657,233,116,3919797617,56,Back,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375939,117,1,1,15,0,ch82doz9w9t1sw9ae3a4ffh0j,1,73.8,0,2022-11-17T18:01:23.995Z,2022-11-17T18:01:26Z,3919797671,56,Right,3919797679,213,2.4,3919797677,212,7.9,3919797673,140,68.5,3919797675,141,6.5,3919797669,107,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375943,118,1,1,15,2,ch82doz9w9t1sw9ae3a4ffh0j,1,64.1,8.3,2022-11-17T18:01:25.884Z,2022-11-17T18:01:30Z,3919797717,213,2.5,3919797715,212,46.0,3919797713,141,48.7,3919797709,56,Back,3919797711,140,29.0,3919797719,1,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375945,119,1,1,15,6,ch82doz9w9t1sw9ae3a4ffh0j,1,30.1,48.5,2022-11-17T18:01:30.028Z,2022-11-17T18:34:13Z,3919797781,140,38.1,3919797779,56,Back,3919797787,213,0.3,3919797783,141,52.2,3919797785,212,8.8,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375947,120,1,1,15,14,ch82doz9w9t1sw9ae3a4ffh0j,1,47.8,61.2,2022-11-17T18:01:37.852Z,2022-11-17T18:01:41Z,3919797801,56,Left,3919797809,213,0.7,3919797807,212,29.7,3919797803,140,68.7,3919797805,141,90.6,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375949,121,3,1,15,17,ch82doz9w9t1sw9ae3a4ffh0j,0,74,91,2022-11-17T18:01:41.468Z,2022-11-17T18:01:43Z,3919797819,286,,3919797831,233,158,3919797817,56,Left,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375951,158,7,1,15,17,2xlnfgrl6r18ftv38unwp7h4s,0,26,9,2022-11-17T18:01:41.469Z,2022-11-17T18:01:43Z,3919797823,56,Back,3919797825,285,,3919797827,233,121,,,,,,,,,,,,,,,,47yvsnwrehtn4mwsjcqk4ewyy,D. Arts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375957,122,1,1,15,20,ch82doz9w9t1sw9ae3a4ffh0j,1,65.7,93,2022-11-17T18:01:43.916Z,2022-11-17T18:01:51Z,3919797891,140,44.6,3919797899,213,3.7,3919797897,212,26.2,3919797895,141,72.3,3919797889,56,Back,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375961,123,1,1,15,27,ch82doz9w9t1sw9ae3a4ffh0j,1,40.1,59.7,2022-11-17T18:01:51.435Z,2022-11-17T18:01:58Z,3919797939,140,9.0,3919797937,56,Back,3919797941,141,47.5,3919797943,212,33.7,3919797945,213,3.4,3919797947,1,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375969,124,1,1,15,34,ch82doz9w9t1sw9ae3a4ffh0j,1,9,47.5,2022-11-17T18:01:58.203Z,2022-11-17T18:02:08Z,3919797993,140,25.5,3919797995,141,76.4,3919797997,212,26.2,3919797999,213,0.8,3919797991,56,Back,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375971,125,1,1,15,44,ch82doz9w9t1sw9ae3a4ffh0j,1,62.2,88,2022-11-17T18:02:08.075Z,2022-11-17T18:02:12Z,3919798019,213,0.2,3919798011,56,Left,3919798015,141,93.3,3919798013,140,75.9,3919798017,212,14.8,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375975,126,1,1,15,48,ch82doz9w9t1sw9ae3a4ffh0j,1,76.3,91.8,2022-11-17T18:02:12.490Z,2022-11-17T18:02:16Z,3919798029,56,Left,3919798033,141,91.1,3919798035,212,8.0,3919798037,213,3.2,3919798031,140,68.7,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375977,127,1,1,15,52,ch82doz9w9t1sw9ae3a4ffh0j,1,66.1,84.2,2022-11-17T18:02:15.883Z,2022-11-17T18:02:19Z,3919798061,213,4.4,3919798057,141,69.1,3919798053,56,Center,3919798055,140,62.5,3919798059,212,10.9,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375983,128,1,1,15,55,ch82doz9w9t1sw9ae3a4ffh0j,1,59.4,67.6,2022-11-17T18:02:19.147Z,2022-11-17T18:02:25Z,3919798099,213,4.5,3919798091,56,Center,3919798095,141,29.7,3919798093,140,54.9,3919798097,212,26.2,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375989,129,1,1,16,1,ch82doz9w9t1sw9ae3a4ffh0j,1,63.8,31.3,2022-11-17T18:02:25.259Z,2022-11-17T18:02:30Z,3919798129,140,69.4,3919798135,213,1.3,3919798133,212,26.4,3919798131,141,69.1,3919798127,56,Center,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375993,130,1,1,16,6,ch82doz9w9t1sw9ae3a4ffh0j,0,70.3,72.1,2022-11-17T18:02:30.380Z,2022-11-17T18:02:32Z,3919798151,155,,3919798159,212,31.3,3919798157,141,37.6,3919798153,56,Center,3919798155,140,90.0,3919798161,213,5.4,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375995,159,12,1,16,9,2xlnfgrl6r18ftv38unwp7h4s,1,8.4,66.9,2022-11-17T18:02:33.107Z,2022-11-17T18:02:35Z,3919798177,167,,3919798205,15,,3919798171,213,2.3,3919798169,212,15.3,3919798165,140,0.0,3919798163,56,Back,3919798167,141,83.2,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376001,131,6,1,16,9,ch82doz9w9t1sw9ae3a4ffh0j,1,95.8,27.2,2022-11-17T18:02:33.524Z,2022-11-17T18:04:12Z,3919798193,56,Center,3919798195,75,,3919798201,233,160,,,,,,,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486375997,160,6,1,16,9,2xlnfgrl6r18ftv38unwp7h4s,0,4.2,72.8,2022-11-17T18:02:33.524Z,2022-11-17T18:02:36Z,3919798213,233,131,3919798173,56,Back,3919798175,73,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376029,133,27,1,16,38,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-11-17T18:03:02.451Z,2022-11-17T18:03:08Z,3919798433,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376023,161,27,1,16,38,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-11-17T18:03:02.451Z,2022-11-17T18:03:08Z,3919798381,53,e1islmeew98wa2ge0dicloay2,3919798425,233,133,3919798379,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376031,134,28,1,16,43,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-11-17T18:03:06.731Z,2022-11-17T18:03:09Z,3919798441,233,162,3919798429,55,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376027,162,28,1,16,43,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-11-17T18:03:06.731Z,2022-11-17T18:03:09Z,3919798437,233,134,3919798403,55,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376033,135,1,1,16,47,ch82doz9w9t1sw9ae3a4ffh0j,0,99.6,0.5,2022-11-17T18:03:10.874Z,2022-11-17T18:03:19Z,3919798449,2,,3919798451,6,,3919798453,155,,3919798455,223,,3919798465,213,1.7,3919798463,212,22.5,3919798459,140,96.9,3919798461,141,33.3,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,3919798483,233,163,3919798457,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376035,163,41,1,16,48,2xlnfgrl6r18ftv38unwp7h4s,1,2.1,53.1,2022-11-17T18:03:12.354Z,2022-11-17T18:03:14Z,3919798471,140,2.6,3919798491,233,135,3919798477,213,1.6,3919798473,141,100.0,3919798475,212,32.8,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376041,137,5,1,16,49,ch82doz9w9t1sw9ae3a4ffh0j,1,96.8,-1.4,2022-11-17T18:03:13.421Z,2022-11-17T18:04:11Z,3919798541,347,,3919798539,56,Right,3919798917,233,164,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376037,164,5,1,16,49,2xlnfgrl6r18ftv38unwp7h4s,0,3.2,101.4,2022-11-17T18:03:13.421Z,2022-11-17T18:04:11Z,3919798479,56,Back,3919798923,233,137,3919798481,347,,,,,,,,,,,,,,,,,4u12cln8rmtkwlu5q36ypjl2i,N. Schiks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376039,136,43,1,16,51,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-11-17T18:03:14.585Z,2022-11-17T18:03:22Z,3919798525,144,6,3919798499,73,0,3919798497,56,Center,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376043,138,1,1,17,3,ch82doz9w9t1sw9ae3a4ffh0j,1,92.4,0,2022-11-17T18:03:27.049Z,2022-11-17T18:03:28Z,3919798547,107,,3919798549,56,Right,3919798551,140,92.2,3919798557,213,1.6,3919798553,141,8.5,3919798555,212,6.7,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486376045,139,1,1,17,5,ch82doz9w9t1sw9ae3a4ffh0j,1,92.1,10.1,2022-11-17T18:03:28.602Z,2022-11-17T18:03:31Z,3919798589,213,4.7,3919798581,56,Right,3919798585,141,6.8,3919798583,140,92.0,3919798587,212,2.2,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
