id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2502474497,231,52,1,23,18,xcevba75jfkrg4s6tl89zl3y,1,11.5,58.5,2023-01-30T19:26:28.248Z,2023-01-30T19:26:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474535,232,1,1,23,22,xcevba75jfkrg4s6tl89zl3y,1,13.8,48.5,2023-01-30T19:26:32.151Z,2023-01-30T19:26:35Z,4004657835,123,,4004657841,141,24.9,4004657843,212,18.6,4004657845,213,5.2,4004657839,140,22.8,4004657837,56,Back,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474551,233,1,1,23,24,xcevba75jfkrg4s6tl89zl3y,1,22.9,24,2023-01-30T19:26:34.904Z,2023-01-30T19:26:39Z,4004657923,140,36.5,4004657929,213,6.2,4004657921,56,Back,4004657927,212,14.3,4004657925,141,22.5,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474559,234,1,1,23,28,xcevba75jfkrg4s6tl89zl3y,1,43.7,11,2023-01-30T19:26:38.856Z,2023-01-30T19:26:41Z,4004657977,140,61.1,4004657983,213,0.4,4004657979,141,21.5,4004657981,212,19.6,4004657975,56,Center,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474563,235,61,1,23,31,xcevba75jfkrg4s6tl89zl3y,0,60.5,13.8,2023-01-30T19:26:41.272Z,2023-01-30T19:26:41Z,4004657991,56,Right,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474587,198,5,1,23,32,ch82doz9w9t1sw9ae3a4ffh0j,1,44.3,101.8,2023-01-30T19:26:42.232Z,2023-01-30T19:27:18Z,4004658121,347,,4004658119,56,Back,4004658139,233,236,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474569,236,5,1,23,32,xcevba75jfkrg4s6tl89zl3y,0,55.7,-1.8,2023-01-30T19:26:42.232Z,2023-01-30T19:26:46Z,4004658009,56,Right,4004658011,347,,4004658169,233,198,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474601,199,1,1,23,36,ch82doz9w9t1sw9ae3a4ffh0j,1,47.2,100,2023-01-30T19:26:46.146Z,2023-01-30T19:26:48Z,4004658223,107,,4004658227,140,30.8,4004658229,141,90.6,4004658225,56,Back,4004658233,213,3.6,4004658231,212,18.9,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474613,200,1,1,23,38,ch82doz9w9t1sw9ae3a4ffh0j,1,30.8,90.6,2023-01-30T19:26:48.177Z,2023-01-30T19:26:50Z,4004658309,56,Back,4004658311,140,36.1,4004658317,213,0.4,4004658313,141,94.4,4004658315,212,6.1,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474637,201,1,1,23,40,ch82doz9w9t1sw9ae3a4ffh0j,1,34.5,91.8,2023-01-30T19:26:50.537Z,2023-01-30T19:26:55Z,4004658421,140,44.2,4004658427,213,5.0,4004658429,1,,4004658423,141,44.3,4004658425,212,33.9,4004658419,56,Back,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474677,202,1,1,23,44,ch82doz9w9t1sw9ae3a4ffh0j,1,45.4,43.1,2023-01-30T19:26:55.065Z,2023-01-30T19:27:01Z,4004658615,212,44.9,4004658609,56,Right,4004658611,140,80.0,4004658617,213,5.7,4004658619,1,,4004658613,141,4.4,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474681,203,1,1,23,51,ch82doz9w9t1sw9ae3a4ffh0j,0,94.8,25.5,2023-01-30T19:27:01.411Z,2023-01-30T19:27:03Z,4004658637,236,,4004658639,233,237,4004658631,141,29.2,4004658633,212,2.7,4004658627,56,Center,4004658629,140,94.0,4004658643,286,,4004658635,213,1.9,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474679,237,74,1,23,51,xcevba75jfkrg4s6tl89zl3y,1,9.9,69.6,2023-01-30T19:27:01.412Z,2023-01-30T19:27:03Z,4004658651,233,203,4004658625,285,,4004658623,56,Back,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474687,238,49,1,23,53,xcevba75jfkrg4s6tl89zl3y,1,16.3,73.6,2023-01-30T19:27:03.225Z,2023-01-30T19:27:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474707,239,1,1,23,54,xcevba75jfkrg4s6tl89zl3y,1,15.6,73.6,2023-01-30T19:27:04.152Z,2023-01-30T19:27:07Z,4004658755,140,13.8,4004658759,212,7.1,4004658757,141,83.6,4004658753,56,Back,4004658761,213,1.8,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474709,240,1,1,23,56,xcevba75jfkrg4s6tl89zl3y,0,27.3,87.4,2023-01-30T19:27:06.905Z,2023-01-30T19:27:10Z,4004658777,56,Center,4004658783,212,42.1,4004658779,140,57.5,4004658787,1,,4004658781,141,46.7,4004658785,213,5.6,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474715,204,49,1,24,0,ch82doz9w9t1sw9ae3a4ffh0j,1,41.9,70.6,2023-01-30T19:27:10.558Z,2023-01-30T19:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474723,205,1,1,24,0,ch82doz9w9t1sw9ae3a4ffh0j,1,41.9,70.6,2023-01-30T19:27:11.074Z,2023-01-30T19:27:13Z,4004658853,213,3.5,4004658851,212,39.5,4004658847,140,6.9,4004658849,141,49.3,4004658845,56,Back,4004658855,1,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474761,206,1,1,24,2,ch82doz9w9t1sw9ae3a4ffh0j,1,6.9,49.3,2023-01-30T19:27:12.964Z,2023-01-30T19:27:25Z,4004659071,141,30.1,4004659073,212,18.4,4004659075,213,5.5,4004659069,140,19.2,4004659067,56,Back,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474779,207,1,1,24,14,ch82doz9w9t1sw9ae3a4ffh0j,1,29.9,12.3,2023-01-30T19:27:25.025Z,2023-01-30T19:27:27Z,4004659169,141,16.4,4004659167,140,63.9,4004659175,1,,4004659173,213,0.1,4004659171,212,35.8,4004659165,56,Right,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474789,208,1,1,24,17,ch82doz9w9t1sw9ae3a4ffh0j,0,64.6,20.4,2023-01-30T19:27:27.386Z,2023-01-30T19:27:28Z,4004659211,213,5.7,4004659205,140,85.1,4004659207,141,0.0,4004659209,212,25.9,4004659203,56,Right,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474791,209,43,1,24,18,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-30T19:27:28.574Z,2023-01-30T19:27:31Z,4004659263,144,5,4004659213,56,Right,4004659215,347,0,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474825,210,50,1,24,20,ch82doz9w9t1sw9ae3a4ffh0j,1,78.2,8.3,2023-01-30T19:27:30.584Z,2023-01-30T19:27:36Z,4004659317,286,,4004659337,233,241,4004659315,56,Right,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474803,241,7,1,24,20,xcevba75jfkrg4s6tl89zl3y,0,21.8,91.7,2023-01-30T19:27:30.585Z,2023-01-30T19:27:35Z,4004659249,56,Back,4004659251,285,,4004659323,233,210,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474855,211,1,1,24,28,ch82doz9w9t1sw9ae3a4ffh0j,1,72.3,5.6,2023-01-30T19:27:38.261Z,2023-01-30T19:27:40Z,4004659513,1,,4004659511,213,2.7,4004659503,56,Back,4004659509,212,41.8,4004659507,141,33.1,4004659505,140,36.7,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502474877,212,1,1,24,30,ch82doz9w9t1sw9ae3a4ffh0j,1,36.7,33.1,2023-01-30T19:27:40.274Z,2023-01-30T21:13:35Z,4004659641,212,54.9,4004659643,213,0.9,4004659635,140,68.5,4004659639,141,97.1,4004659631,196,,4004659633,56,Left,4004659645,1,,4004660809,22,,1kuswan9lk455u02x1ff389re,C. Mamengi,4004660807,210,,,,16,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2502474927,213,16,1,24,39,ch82doz9w9t1sw9ae3a4ffh0j,1,71.5,64.4,2023-01-30T19:27:49.309Z,2023-01-30T19:28:40Z,4004660815,29,,4004660513,375,24:37.303,4004660823,103,19.0,4004660827,230,98.9,4004660829,231,49.5,4004660821,102,49.7,4004660817,55,212,4004660813,78,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,4004660825,215,4004659931,56,Center,,,4004660509,374,4004660505,20,,4004659927,22,,,2023-01-30 19:27:47.420,4004659929,18,,,,,,,,,,,,,,
2502475073,242,1,1,25,18,xcevba75jfkrg4s6tl89zl3y,1,50.1,50.1,2023-01-30T19:28:28.395Z,2023-01-30T19:28:30Z,4004660687,140,43.2,4004660689,141,40.9,4004660695,279,G,4004660685,56,Back,4004660693,213,3.9,4004660691,212,9.6,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475091,243,1,1,25,19,xcevba75jfkrg4s6tl89zl3y,1,43.2,40.4,2023-01-30T19:28:30.107Z,2023-01-30T19:28:34Z,4004660733,212,16.3,4004660731,141,16.4,4004660727,56,Back,4004660729,140,43.1,4004660735,213,4.7,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475103,244,1,1,25,24,xcevba75jfkrg4s6tl89zl3y,1,39.4,20.1,2023-01-30T19:28:34.139Z,2023-01-30T19:28:39Z,4004660795,56,Back,4004660797,140,36.6,4004660803,213,1.7,4004660799,141,66.3,4004660801,212,31.6,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475107,245,1,1,25,29,xcevba75jfkrg4s6tl89zl3y,0,52.9,73.3,2023-01-30T19:28:39.307Z,2023-01-30T19:28:40Z,4004660841,213,6.2,4004660837,141,70.9,4004660839,212,21.7,4004660833,56,Center,4004660835,140,73.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475111,214,8,1,25,31,ch82doz9w9t1sw9ae3a4ffh0j,1,32,32.5,2023-01-30T19:28:41.250Z,2023-01-30T19:28:41Z,4004660845,56,Back,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475123,215,1,1,25,32,ch82doz9w9t1sw9ae3a4ffh0j,0,29.7,30.6,2023-01-30T19:28:42.547Z,2023-01-30T19:28:43Z,4004660905,140,37.1,4004660911,213,5.7,4004660903,56,Back,4004660907,141,23.4,4004660909,212,9.2,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475121,246,61,1,25,33,xcevba75jfkrg4s6tl89zl3y,1,56.8,78.4,2023-01-30T19:28:43.331Z,2023-01-30T19:28:43Z,4004660901,56,Center,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475131,216,49,1,25,36,ch82doz9w9t1sw9ae3a4ffh0j,1,23.1,10,2023-01-30T19:28:46.588Z,2023-01-30T19:28:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475167,217,4,1,25,39,ch82doz9w9t1sw9ae3a4ffh0j,1,22.6,5.7,2023-01-30T19:28:49.528Z,2023-01-30T20:00:04Z,4004705729,295,,4004661139,13,,4004661273,233,247,4004661143,152,,4004661147,285,,4004661141,56,Back,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475187,247,4,1,25,39,xcevba75jfkrg4s6tl89zl3y,0,77.4,94.3,2023-01-30T19:28:49.529Z,2023-01-30T19:28:56Z,4004661245,286,,4004661241,56,Left,4004661237,13,,4004661239,295,,4004661243,152,,4004661281,233,217,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475265,218,1,1,25,58,ch82doz9w9t1sw9ae3a4ffh0j,0,21.2,15.2,2023-01-30T19:29:08.501Z,2023-01-30T19:58:36Z,4004661721,1,,4004661705,5,,4004661715,141,67.2,4004661713,140,76.1,4004661711,56,Center,4004661719,213,0.6,4004661717,212,67.6,4004661709,152,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,4004661707,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475275,248,49,1,26,2,xcevba75jfkrg4s6tl89zl3y,1,31.9,29.8,2023-01-30T19:29:12.844Z,2023-01-30T19:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475281,249,1,1,26,2,xcevba75jfkrg4s6tl89zl3y,0,31.9,29.8,2023-01-30T19:29:13.020Z,2023-01-30T19:29:14Z,4004661795,56,Center,4004661801,212,26.4,4004661797,140,56.4,4004661803,213,6.1,4004661799,141,21.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475295,219,49,1,26,5,ch82doz9w9t1sw9ae3a4ffh0j,1,43.8,86.5,2023-01-30T19:29:15.496Z,2023-01-30T19:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475313,220,1,1,26,6,ch82doz9w9t1sw9ae3a4ffh0j,1,48.5,84.8,2023-01-30T19:29:16.343Z,2023-01-30T19:29:18Z,4004661953,140,58.4,4004661959,213,0.5,4004661951,56,Left,4004661957,212,11.7,4004661955,141,92.6,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475319,221,1,1,26,8,ch82doz9w9t1sw9ae3a4ffh0j,1,60.3,91.2,2023-01-30T19:29:18.407Z,2023-01-30T19:29:19Z,4004661983,213,0.1,4004661977,140,77.1,4004661979,141,95.0,4004661981,212,17.8,4004661973,56,Left,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475325,222,1,1,26,9,ch82doz9w9t1sw9ae3a4ffh0j,0,77.1,95,2023-01-30T19:29:19.474Z,2023-01-30T19:29:20Z,4004662011,56,Center,4004662019,213,5.1,4004662017,212,15.7,4004662013,140,82.2,4004662015,141,73.3,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475323,250,49,1,26,10,xcevba75jfkrg4s6tl89zl3y,1,27.6,25.5,2023-01-30T19:29:20.429Z,2023-01-30T19:29:20Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475337,251,1,1,26,10,xcevba75jfkrg4s6tl89zl3y,1,27.7,25.5,2023-01-30T19:29:20.813Z,2023-01-30T19:29:23Z,4004662075,56,Back,4004662081,212,15.9,4004662083,213,0.4,4004662079,141,35.5,4004662077,140,41.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475361,252,1,1,26,13,xcevba75jfkrg4s6tl89zl3y,1,40.4,34.6,2023-01-30T19:29:23.340Z,2023-01-30T19:29:27Z,4004662205,140,37.5,4004662211,213,4.5,4004662203,56,Back,4004662209,212,18.3,4004662207,141,8.0,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475365,253,1,1,26,17,xcevba75jfkrg4s6tl89zl3y,1,37.7,7.4,2023-01-30T19:29:27.836Z,2023-01-30T19:29:30Z,4004662233,56,Right,4004662239,212,50.7,4004662237,141,8.0,4004662235,140,86.0,4004662243,1,,4004662241,213,0.0,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475369,254,3,1,26,19,xcevba75jfkrg4s6tl89zl3y,0,84.2,13.3,2023-01-30T19:29:29.965Z,2023-01-30T19:29:32Z,4004662327,233,223,4004662249,56,Right,4004662251,286,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475381,223,7,1,26,19,ch82doz9w9t1sw9ae3a4ffh0j,0,15.8,86.7,2023-01-30T19:29:29.966Z,2023-01-30T19:29:31Z,4004662295,56,Back,4004662309,233,254,4004662297,285,,,,,,,,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475393,255,50,1,26,22,xcevba75jfkrg4s6tl89zl3y,1,87.2,9.8,2023-01-30T19:29:32.351Z,2023-01-30T19:29:35Z,4004662347,286,,4004662345,56,Right,4004662411,233,224,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475401,224,7,1,26,22,ch82doz9w9t1sw9ae3a4ffh0j,1,12.8,90.2,2023-01-30T19:29:32.352Z,2023-01-30T19:29:35Z,4004662395,233,255,4004662393,285,,4004662391,56,Back,4004662389,167,,,,,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475409,225,5,1,26,23,ch82doz9w9t1sw9ae3a4ffh0j,0,6,101.2,2023-01-30T19:29:33.341Z,2023-01-30T19:36:49Z,4004662437,233,256,4004662425,56,Back,4004662427,347,,,,,,,,,,,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475399,256,5,1,26,23,xcevba75jfkrg4s6tl89zl3y,1,94,-1.2,2023-01-30T19:29:33.341Z,2023-01-30T19:29:37Z,4004662433,233,225,4004662385,56,Right,4004662387,347,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475463,257,1,1,26,43,xcevba75jfkrg4s6tl89zl3y,0,95.9,0,2023-01-30T19:29:53.693Z,2023-01-30T19:29:57Z,4004662789,1,,4004662787,213,1.5,4004662781,140,97.6,4004662783,141,30.6,4004662779,56,Center,4004662777,107,,4004662785,212,22.2,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475477,226,1,1,26,47,ch82doz9w9t1sw9ae3a4ffh0j,1,3.1,64.5,2023-01-30T19:29:57.793Z,2023-01-30T19:29:59Z,4004662881,212,16.3,4004662873,3,,4004662883,213,0.6,4004662879,141,77.3,4004662877,140,16.2,4004662875,56,Back,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475487,227,1,1,26,49,ch82doz9w9t1sw9ae3a4ffh0j,0,16.2,77.3,2023-01-30T19:29:59.847Z,2023-01-30T19:30:01Z,4004662925,3,,4004662929,140,17.2,4004662927,56,Back,4004662935,213,5.2,4004662931,141,74.7,4004662933,212,2.1,,,,,,,8r3k1iuul274c0ha0vy90jys,A. Oehlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475501,258,1,1,26,50,xcevba75jfkrg4s6tl89zl3y,1,82.3,11.1,2023-01-30T19:30:01.005Z,2023-01-30T19:30:02Z,4004663015,212,7.8,4004663011,140,75.0,4004663017,213,2.9,4004663013,141,13.5,4004663009,56,Right,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475515,259,1,1,26,52,xcevba75jfkrg4s6tl89zl3y,1,75,13.5,2023-01-30T19:30:02.718Z,2023-01-30T19:30:04Z,4004663079,212,14.6,4004663077,141,31.9,4004663081,213,1.0,4004663073,56,Center,4004663075,140,82.2,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475519,260,1,1,26,54,xcevba75jfkrg4s6tl89zl3y,1,82.2,31.9,2023-01-30T19:30:04.461Z,2023-01-30T19:30:06Z,4004663115,212,18.3,4004663109,56,Right,4004663117,213,5.7,4004663111,140,96.5,4004663113,141,16.5,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475525,261,1,1,26,54,xcevba75jfkrg4s6tl89zl3y,0,96.4,16.5,2023-01-30T19:30:04.998Z,2023-01-30T19:30:09Z,4004663145,212,24.1,4004663137,155,,4004663139,56,Center,4004663135,2,,4004663143,141,51.5,4004663141,140,92.5,4004663147,213,1.7,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475557,228,12,1,26,57,ch82doz9w9t1sw9ae3a4ffh0j,1,6.2,59.3,2023-01-30T19:30:07.524Z,2023-01-30T19:30:12Z,4004663343,56,Back,4004663347,141,65.4,4004663349,212,32.8,4004663345,140,37.2,4004663351,213,0.1,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475551,262,1,1,27,0,xcevba75jfkrg4s6tl89zl3y,1,57.8,29.2,2023-01-30T19:30:10.845Z,2023-01-30T19:30:12Z,4004663303,56,Right,4004663307,141,17.6,4004663309,212,8.9,4004663305,140,61.8,4004663311,213,5.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475553,263,50,1,27,2,xcevba75jfkrg4s6tl89zl3y,1,58.3,19,2023-01-30T19:30:12.158Z,2023-01-30T19:30:14Z,4004663323,56,Right,4004663325,286,,4004663435,233,229,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475563,229,7,1,27,2,ch82doz9w9t1sw9ae3a4ffh0j,1,41.7,81,2023-01-30T19:30:12.159Z,2023-01-30T19:30:13Z,4004663383,285,,4004663381,56,Back,4004663415,233,263,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475567,230,49,1,27,3,ch82doz9w9t1sw9ae3a4ffh0j,1,44.2,79,2023-01-30T19:30:13.319Z,2023-01-30T19:30:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502475631,231,1,1,27,4,ch82doz9w9t1sw9ae3a4ffh0j,1,43.8,78.2,2023-01-30T19:30:15.055Z,2023-01-30T19:30:48Z,4004664389,154,,4004664387,210,15,4004663705,141,29.5,4004663703,140,74.4,4004663701,56,Center,4004663707,212,46.1,4004663709,213,5.5,4004663699,155,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,4004663711,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
