id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,assist,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2456376661,112,5,1,15,37,dac758ef858jbq7pcb3gfwite,0,64.3,101.4,2022-09-05T18:18:36.835Z,2022-09-05T18:18:43Z,3760971781,347,,3760971779,56,Left,3760972183,233,147,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376725,147,5,1,15,37,6lzy9iiqoysvtdsgx719fng9n,1,35.7,-1.4,2022-09-05T18:18:36.835Z,2022-09-05T18:51:20Z,3760972143,56,Back,3760972159,233,112,3760972145,347,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376745,148,1,1,15,43,6lzy9iiqoysvtdsgx719fng9n,0,38.4,0,2022-09-05T18:18:43.181Z,2022-09-05T18:18:46Z,3760972279,213,0.6,3760972277,212,10.5,3760972269,107,,3760972273,140,46.7,3760972271,56,Back,3760972275,141,6.9,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376743,113,8,1,15,45,dac758ef858jbq7pcb3gfwite,1,55,88.3,2022-09-05T18:18:45.058Z,2022-09-05T18:18:45Z,3760972255,56,Left,3760972317,15,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376777,114,61,1,15,48,dac758ef858jbq7pcb3gfwite,1,55.9,66.1,2022-09-05T18:18:48.258Z,2022-09-05T18:18:48Z,3760972461,56,Center,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376779,149,61,1,15,49,6lzy9iiqoysvtdsgx719fng9n,0,45.1,25.4,2022-09-05T18:18:48.557Z,2022-09-05T18:18:48Z,3760972467,56,Back,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376809,115,1,1,15,51,dac758ef858jbq7pcb3gfwite,0,54.3,59.8,2022-09-05T18:18:50.530Z,2022-09-05T19:01:38Z,3760972673,213,0.6,3760972669,141,70.1,3760972665,56,Center,3760972667,140,64.4,3761092033,157,,3761092035,1,,3760972671,212,12.7,,,,6zxcmzp7w6esj54g05tvk7ai1,K. Lunding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376835,150,1,1,15,51,6lzy9iiqoysvtdsgx719fng9n,1,40.4,20.3,2022-09-05T18:18:51.309Z,2022-09-05T20:29:07Z,3760972805,56,Right,3760972811,212,20.0,3760972807,140,58.7,3760972813,213,6.0,3760973527,210,13,3760972809,141,11.9,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376839,116,45,1,15,54,dac758ef858jbq7pcb3gfwite,0,38.8,89.8,2022-09-05T18:18:54.237Z,2022-09-05T18:19:00Z,3760972831,285,,3760973023,233,151,3760972829,56,Back,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376863,151,3,1,15,54,6lzy9iiqoysvtdsgx719fng9n,1,61.2,10.2,2022-09-05T18:18:54.237Z,2022-09-05T18:18:59Z,3760972989,56,Right,3760973017,233,116,3760972991,286,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376865,152,13,1,15,59,6lzy9iiqoysvtdsgx719fng9n,1,76.7,47.3,2022-09-05T18:18:58.477Z,2022-09-05T20:29:07Z,3760973201,72,,3760972995,22,,3760973557,103,8.3,3760973561,230,96.7,3760972999,56,Center,3760973551,55,150,3760973559,215,,3760973563,231,50,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,3761271571,75,3760973555,102,40.5,,,3760972997,18,3760973549,29,,,,,,,,,,,,,,,,,,,,,,,,
2456376869,117,5,1,16,0,dac758ef858jbq7pcb3gfwite,1,-0.9,59.4,2022-09-05T18:18:59.394Z,2022-09-05T18:19:00Z,3760973115,233,153,3760973013,56,Back,3760973015,346,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376873,153,5,1,16,0,6lzy9iiqoysvtdsgx719fng9n,0,100.9,40.6,2022-09-05T18:18:59.394Z,2022-09-05T18:51:20Z,3760973125,233,117,3760973047,56,Center,3760973049,346,,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456376997,118,1,1,16,12,dac758ef858jbq7pcb3gfwite,1,5,61.6,2022-09-05T18:19:12.146Z,2022-09-05T19:01:45Z,3760973845,237,,3760973837,212,38.2,3760973831,56,Back,3760973829,124,,3760973839,213,0.6,3760973833,140,34.0,3760973841,1,,3760973835,141,95.6,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377013,119,1,1,16,14,dac758ef858jbq7pcb3gfwite,1,33.9,95.3,2022-09-05T18:19:14.177Z,2022-09-05T18:19:15Z,3760973943,212,25.3,3760973947,213,3.5,3760973937,56,Back,3760973941,141,83.6,3760973939,140,11.0,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377029,120,1,1,16,16,dac758ef858jbq7pcb3gfwite,1,11,83.6,2022-09-05T18:19:15.698Z,2022-09-05T18:19:17Z,3760974031,212,19.5,3760974025,56,Back,3760974027,140,7.3,3760974033,213,4.5,3760974029,141,55.5,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377055,121,1,1,16,18,dac758ef858jbq7pcb3gfwite,1,7.3,55.5,2022-09-05T18:19:17.426Z,2022-09-05T18:19:20Z,3760974195,212,43.0,3760974189,56,Back,3760974193,141,5.9,3760974199,1,,3760974187,155,,3760974191,140,32.7,3760974197,213,5.4,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377071,122,1,1,16,20,dac758ef858jbq7pcb3gfwite,1,34.7,6.7,2022-09-05T18:19:20.274Z,2022-09-05T18:19:21Z,3760974305,141,25.9,3760974309,213,1.2,3760974303,140,39.6,3760974301,56,Back,3760974307,212,14.0,,,,,,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377117,123,1,1,16,22,dac758ef858jbq7pcb3gfwite,0,39.6,25.9,2022-09-05T18:19:21.842Z,2022-09-05T18:19:26Z,3760974547,141,10.4,3760974553,1,,3760974541,155,,3760974549,212,43.9,3760974543,56,Right,3760974551,213,6.0,3760974545,140,80.2,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377131,154,49,1,16,28,6lzy9iiqoysvtdsgx719fng9n,1,14.5,89.3,2022-09-05T18:19:27.804Z,2022-09-05T18:19:27Z,,,,,,,,,,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377171,155,1,1,16,31,6lzy9iiqoysvtdsgx719fng9n,1,25.6,76.7,2022-09-05T18:19:30.989Z,2022-09-05T18:19:34Z,3760974875,213,0.9,3760974871,212,13.7,3760974865,140,33.2,3760974867,141,93.1,3760974863,56,Back,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377213,156,1,1,16,34,6lzy9iiqoysvtdsgx719fng9n,1,39.6,91.6,2022-09-05T18:19:34.093Z,2022-09-05T18:19:39Z,3760975159,141,93.0,3760975161,212,23.0,3760975157,140,61.5,3760975155,56,Left,3760975163,213,0.0,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377221,157,3,1,16,39,6lzy9iiqoysvtdsgx719fng9n,0,78.6,73.6,2022-09-05T18:19:38.641Z,2022-09-05T18:21:32Z,3760981783,233,124,3760975209,286,,3760975207,56,Center,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377293,124,7,1,16,39,dac758ef858jbq7pcb3gfwite,0,21.4,26.4,2022-09-05T18:19:38.642Z,2022-09-05T18:21:32Z,3760975563,285,,3760981779,233,157,3760975561,56,Back,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377331,125,1,1,16,46,dac758ef858jbq7pcb3gfwite,0,21.4,28.9,2022-09-05T18:19:46.258Z,2022-09-05T20:11:31Z,3760975759,56,Back,3760975761,140,9.7,3760975765,212,14.9,3760975767,213,3.7,3760975763,141,16.4,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377297,158,8,1,16,47,6lzy9iiqoysvtdsgx719fng9n,1,57.4,74.7,2022-09-05T18:19:46.845Z,2022-09-05T18:19:46Z,3760975579,56,Center,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377357,126,1,1,16,50,dac758ef858jbq7pcb3gfwite,1,9.7,16.4,2022-09-05T18:19:50.148Z,2022-09-05T18:19:51Z,3760975919,1,,3760975907,157,,3760975913,141,33.0,3760975915,212,34.8,3760975909,56,Back,3760975917,213,0.3,3760975911,140,41.1,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377417,127,1,1,16,52,dac758ef858jbq7pcb3gfwite,1,41.1,33,2022-09-05T18:19:51.538Z,2022-09-05T18:19:58Z,3760976243,140,44.6,3760976249,213,1.5,3760976245,141,92.0,3760976251,1,,3760976247,212,40.3,3760976241,56,Back,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377441,128,1,1,16,59,dac758ef858jbq7pcb3gfwite,1,56.1,55.5,2022-09-05T18:19:58.706Z,2022-09-05T19:02:20Z,3760976401,56,Center,3760976407,212,3.5,3760976405,141,53.6,3760976403,140,53.0,3760976409,213,3.5,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377453,129,1,1,17,1,dac758ef858jbq7pcb3gfwite,1,53.4,57.8,2022-09-05T18:20:01.041Z,2022-09-05T19:02:26Z,3760976471,141,69.3,3760976475,213,0.4,3760976467,56,Center,3760976469,140,72.6,3760976473,212,21.6,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377459,130,1,1,17,3,dac758ef858jbq7pcb3gfwite,0,72.6,69.3,2022-09-05T18:20:02.482Z,2022-09-05T18:20:03Z,3760976487,140,75.6,3760976491,212,10.0,3760976489,141,55.4,3760976493,213,5.0,3760976485,56,Center,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377455,159,49,1,17,3,6lzy9iiqoysvtdsgx719fng9n,1,28.6,43.2,2022-09-05T18:20:02.685Z,2022-09-05T18:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377471,160,1,1,17,3,6lzy9iiqoysvtdsgx719fng9n,1,28.6,43.2,2022-09-05T18:20:03.053Z,2022-09-05T18:20:04Z,3760976547,56,Back,3760976553,212,13.9,3760976555,213,5.7,3760976549,140,39.6,3760976551,141,31.8,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377487,161,1,1,17,5,6lzy9iiqoysvtdsgx719fng9n,1,40.4,34,2022-09-05T18:20:04.589Z,2022-09-05T19:01:27Z,3760976651,56,Back,3760976657,212,9.7,3760976655,141,48.2,3760976659,213,1.7,3760976653,140,39.4,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456398471,449,1,1,17,6,6lzy9iiqoysvtdsgx719fng9n,1,35.8,43.1,2022-09-05T18:20:05.311Z,2022-09-05T19:01:25Z,3761091623,212,7.9,3761091619,140,36.1,3761091625,213,1.5,3761091621,141,54.7,3761091617,56,Back,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377533,162,1,1,17,6,6lzy9iiqoysvtdsgx719fng9n,1,39.5,50.8,2022-09-05T18:20:05.901Z,2022-09-05T19:01:37Z,3760976875,141,69.1,3760976871,56,Back,3760976873,140,44.5,3760976877,212,13.5,3760976879,213,1.2,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377547,163,1,1,17,10,6lzy9iiqoysvtdsgx719fng9n,1,63.4,50.6,2022-09-05T18:20:10.077Z,2022-09-05T18:20:11Z,3760976927,141,36.3,3760976931,213,5.1,3760976929,212,10.4,3760976923,56,Center,3760976925,140,67.0,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377555,164,1,1,17,12,6lzy9iiqoysvtdsgx719fng9n,1,66.8,34.5,2022-09-05T18:20:11.725Z,2022-09-05T18:20:24Z,3760976971,141,12.5,3760976975,213,5.0,3760976967,56,Right,3760976973,212,15.7,3760976969,140,71.4,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377601,165,1,1,17,15,6lzy9iiqoysvtdsgx719fng9n,1,85.1,27.5,2022-09-05T18:20:14.620Z,2022-09-05T18:20:17Z,3760977293,213,0.1,3760977285,56,Center,3760977289,141,29.2,3760977287,140,97.6,3760977291,212,13.2,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377609,166,1,1,17,18,6lzy9iiqoysvtdsgx719fng9n,0,97.6,29.2,2022-09-05T18:20:17.772Z,2022-09-05T18:20:22Z,3760977329,213,1.7,3760977327,212,10.9,3760977323,140,96.5,3760977321,56,Center,3760977325,141,45.2,3760977675,195,,,,,,,,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377631,131,8,1,17,20,dac758ef858jbq7pcb3gfwite,1,6.7,61.5,2022-09-05T18:20:20.066Z,2022-09-05T18:20:20Z,3760977443,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377649,132,49,1,17,22,dac758ef858jbq7pcb3gfwite,1,4.3,83,2022-09-05T18:20:21.330Z,2022-09-05T18:20:21Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377745,133,1,1,17,25,dac758ef858jbq7pcb3gfwite,1,12.9,93.9,2022-09-05T18:20:24.690Z,2022-09-05T18:20:29Z,3760978227,141,76.6,3760978231,213,5.6,3760978223,56,Back,3760978229,212,18.1,3760978225,140,26.0,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377751,134,61,1,17,30,dac758ef858jbq7pcb3gfwite,0,34.9,75,2022-09-05T18:20:29.667Z,2022-09-05T18:20:30Z,3760978261,56,Back,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377761,167,49,1,17,31,6lzy9iiqoysvtdsgx719fng9n,1,67.3,24.7,2022-09-05T18:20:30.620Z,2022-09-05T18:20:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377795,168,1,1,17,35,6lzy9iiqoysvtdsgx719fng9n,0,69.7,27.9,2022-09-05T18:20:34.653Z,2022-09-05T18:20:43Z,3760979085,236,,3760979077,212,1.9,3760979075,141,28.9,3760978549,56,Center,3760979087,233,135,3760979079,213,0.4,3760979073,140,71.4,3760979091,286,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377799,135,74,1,17,35,dac758ef858jbq7pcb3gfwite,1,20.9,71.1,2022-09-05T18:20:34.654Z,2022-09-05T20:22:56Z,3760978567,56,Back,3760979107,233,168,3760978571,285,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377821,136,49,1,17,37,dac758ef858jbq7pcb3gfwite,1,21.7,66.6,2022-09-05T18:20:37.219Z,2022-09-05T18:20:37Z,,,,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377851,137,1,1,17,38,dac758ef858jbq7pcb3gfwite,1,21.7,66.6,2022-09-05T18:20:37.458Z,2022-09-05T18:20:39Z,3760978855,213,0.1,3760978845,56,Back,3760978851,141,69.1,3760978849,140,37.3,3760978853,212,16.5,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377873,138,1,1,17,40,dac758ef858jbq7pcb3gfwite,0,37,66.7,2022-09-05T18:20:39.602Z,2022-09-05T18:20:41Z,3760978967,56,Back,3760978969,140,38.1,3760978973,212,5.1,3760978971,141,59.4,3760978975,213,4.9,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377923,169,8,1,17,45,6lzy9iiqoysvtdsgx719fng9n,1,62.4,40.6,2022-09-05T18:20:44.493Z,2022-09-05T19:02:51Z,3760979233,56,Center,,,,,,,,,,,,,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377961,139,5,1,17,45,dac758ef858jbq7pcb3gfwite,1,36,-1.7,2022-09-05T18:20:45.010Z,2022-09-05T18:20:51Z,3760979523,233,170,3760979467,347,,3760979465,56,Back,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456377935,170,5,1,17,45,6lzy9iiqoysvtdsgx719fng9n,0,64,101.7,2022-09-05T18:20:45.010Z,2022-09-05T18:51:20Z,3760979299,347,,3760979297,56,Left,3760979543,233,139,,,,,,,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378115,140,1,1,18,5,dac758ef858jbq7pcb3gfwite,1,35.9,0,2022-09-05T18:21:04.738Z,2022-09-05T19:03:45Z,3760980415,141,16.1,3760980419,213,2.5,3760980413,140,21.9,3760980411,56,Back,3760980409,107,,3760980417,212,18.9,3761095761,189,,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456399347,329,1,1,18,6,dac758ef858jbq7pcb3gfwite,1,11.6,17.3,2022-09-05T18:21:05.311Z,2022-09-05T19:03:40Z,3761096595,213,2.0,3761096589,140,3.6,3761096591,141,46.9,3761096585,56,Back,3761096593,212,21.8,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456399373,330,1,1,18,7,dac758ef858jbq7pcb3gfwite,1,4.3,46.7,2022-09-05T18:21:06.311Z,2022-09-05T19:04:05Z,3761096735,212,24.8,3761096731,140,27.9,3761096733,141,44.6,3761096737,213,6.2,3761096729,56,Back,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378161,141,1,1,18,9,dac758ef858jbq7pcb3gfwite,0,36.1,49.4,2022-09-05T18:21:08.755Z,2022-09-05T19:04:20Z,3760980631,212,53.4,3760980627,140,85.9,3760980635,1,,3760980625,56,Center,3760980633,213,0.2,3760980623,155,,3760980629,141,65.1,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378167,171,52,1,18,11,6lzy9iiqoysvtdsgx719fng9n,1,12.9,36.3,2022-09-05T18:21:11.244Z,2022-09-05T18:21:11Z,,,,,,,,,,,,,,,,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378243,172,1,1,18,16,6lzy9iiqoysvtdsgx719fng9n,1,9.8,37.2,2022-09-05T18:21:15.931Z,2022-09-05T18:21:18Z,3760981063,140,36.1,3760981073,189,,3760981069,213,0.2,3760981059,123,,3760981065,141,46.8,3760981067,212,28.4,3760981061,56,Back,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378317,173,1,1,18,20,6lzy9iiqoysvtdsgx719fng9n,1,44.2,56,2022-09-05T18:21:19.948Z,2022-09-05T18:21:23Z,3760981435,212,34.3,3760981439,1,,3760981429,56,Left,3760981433,141,94.8,3760981431,140,65.1,3760981437,213,0.9,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378343,174,1,1,18,24,6lzy9iiqoysvtdsgx719fng9n,1,75.8,85.6,2022-09-05T18:21:23.708Z,2022-09-05T18:21:27Z,3760981555,141,75.5,3760981553,140,60.7,3760981559,213,3.6,3760981551,56,Center,3760981557,212,17.3,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378347,175,1,1,18,28,6lzy9iiqoysvtdsgx719fng9n,1,63.6,71.9,2022-09-05T18:21:27.452Z,2022-09-05T18:21:28Z,3760981587,56,Center,3760981591,141,59.6,3760981595,213,4.3,3760981589,140,59.7,3760981593,212,9.3,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378371,176,1,1,18,29,6lzy9iiqoysvtdsgx719fng9n,1,59.7,59.6,2022-09-05T18:21:28.668Z,2022-09-05T18:21:31Z,3760981723,56,Center,3760981727,140,67.3,3760981733,213,5.9,3760981729,141,54.4,3760981731,212,8.7,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378425,177,1,1,18,32,6lzy9iiqoysvtdsgx719fng9n,1,64.5,42.6,2022-09-05T18:21:31.579Z,2022-09-05T18:21:37Z,3760982065,212,26.7,3760982061,140,68.8,3760982059,56,Right,3760982063,141,3.9,3760982067,213,4.9,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378449,178,1,1,18,38,6lzy9iiqoysvtdsgx719fng9n,1,70.8,6.4,2022-09-05T18:21:37.644Z,2022-09-05T18:21:41Z,3760982197,212,15.9,3760982191,56,Center,3760982193,140,79.4,3760982199,213,1.0,3760982195,141,25.7,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378479,179,1,1,18,41,6lzy9iiqoysvtdsgx719fng9n,1,77.8,21.4,2022-09-05T18:21:41.180Z,2022-09-05T18:21:45Z,3760982347,212,12.2,3760982341,141,4.8,3760982331,56,Right,3760982349,213,5.1,3760982337,140,82.2,,,,,,,,,,6w6ewzxircqxk6dsrs1rvc8ru,L. Lucca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456378499,180,3,1,18,45,6lzy9iiqoysvtdsgx719fng9n,0,85.1,7.5,2022-09-05T18:21:44.706Z,2022-09-05T18:21:47Z,3760982447,56,Right,3760982449,286,,3760982495,233,142,,,,,,,,,,,,,,,,2x44f29a52v8kpkkjsuiiywdm,Francisco Conceição,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
