id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2485848895,145,1,1,13,46,ch82doz9w9t1sw9ae3a4ffh0j,1,30.7,28.7,2022-11-14T19:15:37.670Z,2022-11-14T19:15:41Z,3917064063,213,1.6,3917064055,56,Back,3917064061,212,17.4,3917064057,140,29.6,3917064059,141,54.3,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848911,146,1,1,13,49,ch82doz9w9t1sw9ae3a4ffh0j,1,27.9,52.2,2022-11-14T19:15:41.030Z,2022-11-14T19:15:44Z,3917064143,140,4.6,3917064147,212,24.5,3917064145,141,49.9,3917064141,56,Back,3917064149,213,3.2,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848921,147,1,1,13,52,ch82doz9w9t1sw9ae3a4ffh0j,0,3.7,46.7,2022-11-14T19:15:44.358Z,2022-11-14T19:15:47Z,3917064197,140,55.0,3917064209,213,6.1,3917064213,1,,3917064193,155,,3917064205,212,54.9,3917064201,141,31.1,3917064195,56,Center,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848937,136,1,1,13,56,bqm1bnp1bh2apyudlz1o1whr3,0,46.7,65.1,2022-11-14T19:15:48.243Z,2022-11-14T19:15:52Z,3917064317,212,10.0,3917064315,141,57.6,3917064311,56,Center,3917064319,213,5.7,3917064309,3,,3917064313,140,54.9,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848951,148,1,1,14,1,ch82doz9w9t1sw9ae3a4ffh0j,1,45.8,43.1,2022-11-14T19:15:53.254Z,2022-11-14T19:16:58Z,3917064409,1,,3917064617,4,,3917064407,213,6.2,3917064403,141,40.7,3917065811,22,,3917065807,210,16,3917064405,212,33.1,3917064401,140,77.3,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,3917064399,56,Center,3917065809,154,,,,,,,,,,,,,,,,,,1,,,,,,,,
2485849333,150,59,1,14,3,bqm1bnp1bh2apyudlz1o1whr3,0,0,0,2022-11-14T19:15:54.775Z,2022-11-14T19:17:38Z,3917066855,56,Back,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848953,137,45,1,14,4,bqm1bnp1bh2apyudlz1o1whr3,0,24,59.8,2022-11-14T19:15:55.814Z,2022-11-14T19:16:01Z,3917064415,56,Back,3917064417,285,,3917064495,233,149,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848959,149,3,1,14,4,ch82doz9w9t1sw9ae3a4ffh0j,1,76,40.2,2022-11-14T19:15:55.814Z,2022-11-14T19:15:58Z,3917064477,286,,3917064475,56,Center,3917064491,233,137,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849131,139,51,1,14,5,bqm1bnp1bh2apyudlz1o1whr3,1,26.1,57.2,2022-11-14T19:15:56.541Z,2022-11-14T19:17:27Z,3917065519,170,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848963,138,45,1,14,6,bqm1bnp1bh2apyudlz1o1whr3,0,12.4,44.2,2022-11-14T19:15:57.958Z,2022-11-14T19:16:02Z,3917064587,233,150,3917064501,285,,3917064499,56,Back,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848979,150,3,1,14,6,ch82doz9w9t1sw9ae3a4ffh0j,1,87.6,55.8,2022-11-14T19:15:57.958Z,2022-11-14T19:16:01Z,3917064567,286,,3917064565,56,Center,3917064583,233,138,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485848981,151,16,1,14,8,ch82doz9w9t1sw9ae3a4ffh0j,1,90.7,57.1,2022-11-14T19:16:00.184Z,2022-11-14T19:16:59Z,3917065841,55,148,3917064577,254,,3917065853,230,92.9,3917065083,374,2022-11-14 19:15:59.530,3917065077,72,,3917064575,56,Center,3917065851,215,,3917065839,154,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,3917065837,29,,3917065845,102,3917065849,214,,3917065835,78,,3917065847,103,4.4,51.0,,3917065857,231,3917064573,17,3917065087,375,,50.4,14:08.082,3917064571,22,,,,
2485849165,140,1,1,15,0,bqm1bnp1bh2apyudlz1o1whr3,1,50.1,50.1,2022-11-14T19:16:51.990Z,2022-11-14T19:16:54Z,3917065707,141,30.0,3917065709,212,22.6,3917065713,279,G,3917065703,56,Back,3917065705,140,33.0,3917065711,213,3.8,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849171,141,1,1,15,2,bqm1bnp1bh2apyudlz1o1whr3,1,33,30,2022-11-14T19:16:53.925Z,2022-11-14T19:16:55Z,3917065749,140,27.5,3917065747,56,Back,3917065751,141,61.8,3917065755,213,1.8,3917065753,212,22.4,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849185,142,1,1,15,3,bqm1bnp1bh2apyudlz1o1whr3,1,27.5,61.8,2022-11-14T19:16:55.349Z,2022-11-14T19:17:00Z,3917065881,141,89.4,3917065885,213,1.3,3917065877,56,Back,3917065879,140,33.3,3917065883,212,19.7,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849187,143,1,1,15,7,bqm1bnp1bh2apyudlz1o1whr3,1,41,92,2022-11-14T19:16:58.774Z,2022-11-14T19:17:00Z,3917065897,213,0.1,3917065891,140,56.7,3917065895,212,16.7,3917065893,141,95.6,3917065889,56,Left,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849193,144,1,1,15,8,bqm1bnp1bh2apyudlz1o1whr3,1,56,94.8,2022-11-14T19:17:00.245Z,2022-11-14T19:17:01Z,3917065915,213,5.3,3917065911,141,79.7,3917065909,140,62.5,3917065913,212,12.3,3917065907,56,Left,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849203,145,1,1,15,10,bqm1bnp1bh2apyudlz1o1whr3,1,62.5,79.7,2022-11-14T19:17:01.765Z,2022-11-14T19:17:03Z,3917065971,212,11.3,3917065969,141,70.5,3917065967,140,53.5,3917065973,213,3.7,3917065965,56,Center,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849213,146,1,1,15,11,bqm1bnp1bh2apyudlz1o1whr3,0,54.5,70,2022-11-14T19:17:03.174Z,2022-11-14T19:17:04Z,3917066019,212,17.2,3917066017,141,56.9,3917066013,56,Center,3917066015,140,68.5,3917066021,213,5.7,3917066011,155,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849221,152,61,1,15,14,ch82doz9w9t1sw9ae3a4ffh0j,1,25.6,34.3,2022-11-14T19:17:05.943Z,2022-11-14T19:17:06Z,3917066061,56,Back,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849225,153,49,1,15,15,ch82doz9w9t1sw9ae3a4ffh0j,1,22.9,28.7,2022-11-14T19:17:07.146Z,2022-11-14T19:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849235,154,1,1,15,15,ch82doz9w9t1sw9ae3a4ffh0j,0,22.9,28.7,2022-11-14T19:17:07.225Z,2022-11-14T19:17:30Z,3917066119,212,25.3,3917066117,141,19.9,3917066123,1,,3917066113,56,Back,3917066111,157,,3917066115,140,46.3,3917066121,213,6.0,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849257,147,1,1,15,17,bqm1bnp1bh2apyudlz1o1whr3,1,53.4,82.6,2022-11-14T19:17:09.126Z,2022-11-14T19:17:11Z,3917066233,141,71.2,3917066227,3,,3917066237,213,5.3,3917066229,56,Center,3917066231,140,58.7,3917066235,212,9.5,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849261,148,1,1,15,19,bqm1bnp1bh2apyudlz1o1whr3,0,59.1,71.2,2022-11-14T19:17:11.078Z,2022-11-14T19:17:12Z,3917066259,3,,3917066265,141,75.9,3917066261,56,Center,3917066269,213,1.1,3917066267,212,3.7,3917066263,140,60.8,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849265,155,1,1,15,21,ch82doz9w9t1sw9ae3a4ffh0j,1,33.7,25.1,2022-11-14T19:17:12.697Z,2022-11-14T19:17:13Z,3917066303,56,Back,3917066313,213,0.8,3917066309,212,6.5,3917066305,140,38.0,3917066307,141,32.0,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849267,156,1,1,15,22,ch82doz9w9t1sw9ae3a4ffh0j,1,38.1,32.3,2022-11-14T19:17:13.689Z,2022-11-14T19:17:30Z,3917066329,56,Back,3917066339,212,6.6,3917066345,213,5.8,3917066335,141,27.5,3917066331,140,43.6,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849293,157,1,1,15,24,ch82doz9w9t1sw9ae3a4ffh0j,1,51.8,26.8,2022-11-14T19:17:15.673Z,2022-11-14T19:17:33Z,3917066511,56,Center,3917066515,141,57.9,3917066513,140,55.0,3917066635,210,13,3917066517,212,21.4,3917066519,213,1.4,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2485849297,159,13,1,15,29,ch82doz9w9t1sw9ae3a4ffh0j,1,82.1,38.9,2022-11-14T19:17:20.713Z,2022-11-14T19:17:34Z,3917066795,22,,3917066655,231,48.6,3917066651,215,,3917066545,56,Center,3917066653,230,98.4,3917066543,18,,3917066649,103,79.2,3917066561,20,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,3917066647,102,41.0,3917066643,55,3917066639,81,,3917066641,29,,,,,157,,,,,,,,,,,,,,,,
2485849289,149,5,1,15,29,bqm1bnp1bh2apyudlz1o1whr3,1,-1.4,55.8,2022-11-14T19:17:21.160Z,2022-11-14T19:17:22Z,3917066473,56,Back,3917066527,233,158,3917066479,346,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849295,158,5,1,15,29,ch82doz9w9t1sw9ae3a4ffh0j,0,101.4,44.2,2022-11-14T19:17:21.160Z,2022-11-14T19:19:17Z,3917066525,346,,3917066553,233,149,3917066523,56,Center,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849345,151,1,1,15,48,bqm1bnp1bh2apyudlz1o1whr3,1,5.3,61.6,2022-11-14T19:17:39.799Z,2022-11-14T19:17:50Z,3917066937,212,8.9,3917066939,213,4.6,3917066929,124,,3917066933,140,4.7,3917066935,141,48.5,3917066931,56,Back,3917066943,237,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849355,152,43,1,15,48,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2022-11-14T19:17:40.406Z,2022-11-14T19:17:47Z,3917066989,212,12.2,3917066987,141,50.3,3917066983,56,Back,3917066991,213,4.6,3917066985,140,7.0,3917067145,144,1,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849361,153,1,1,15,50,bqm1bnp1bh2apyudlz1o1whr3,0,8.4,47,2022-11-14T19:17:42.120Z,2022-11-14T19:17:42Z,3917067023,212,60.1,3917067019,140,63.6,3917067027,1,,3917067017,56,Center,3917067021,141,23.7,3917067025,213,6.0,3917067015,157,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849377,160,1,1,15,53,ch82doz9w9t1sw9ae3a4ffh0j,0,32.5,82.4,2022-11-14T19:17:44.569Z,2022-11-14T19:17:45Z,3917067119,213,1.1,3917067111,56,Back,3917067117,212,14.7,3917067115,141,100.0,3917067109,3,,3917067113,140,38.8,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849381,154,5,1,15,53,bqm1bnp1bh2apyudlz1o1whr3,1,60.5,-1.6,2022-11-14T19:17:44.648Z,2022-11-14T19:17:47Z,3917067137,233,161,3917067131,56,Right,3917067133,347,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849379,161,5,1,15,53,ch82doz9w9t1sw9ae3a4ffh0j,0,39.5,101.6,2022-11-14T19:17:44.648Z,2022-11-14T19:19:18Z,3917067129,347,,3917067141,233,154,3917067127,56,Back,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849417,155,1,1,15,59,bqm1bnp1bh2apyudlz1o1whr3,1,58.5,0,2022-11-14T19:17:50.647Z,2022-11-14T19:21:40Z,3917067345,141,13.1,3917067341,56,Right,3917067339,107,,3917067343,140,64.6,3917067347,212,11.6,3917067349,213,1.0,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849749,164,1,1,16,0,bqm1bnp1bh2apyudlz1o1whr3,0,65.4,15.6,2022-11-14T19:17:51.650Z,2022-11-14T19:21:41Z,3917069153,141,20.4,3917069149,56,Right,3917069151,140,64.9,3917069157,213,1.7,3917069155,212,3.3,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849413,162,8,1,16,2,ch82doz9w9t1sw9ae3a4ffh0j,1,32.9,81,2022-11-14T19:17:53.546Z,2022-11-14T19:17:53Z,3917067319,56,Back,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849423,163,49,1,16,3,ch82doz9w9t1sw9ae3a4ffh0j,1,30.6,83.7,2022-11-14T19:17:54.938Z,2022-11-14T19:17:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849437,164,61,1,16,7,ch82doz9w9t1sw9ae3a4ffh0j,0,26.3,97.4,2022-11-14T19:17:58.713Z,2022-11-14T19:17:58Z,3917067429,56,Back,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849475,156,5,1,16,7,bqm1bnp1bh2apyudlz1o1whr3,1,72.6,-1.5,2022-11-14T19:17:58.986Z,2022-11-14T19:19:18Z,3917067681,233,165,3917067679,347,,3917067677,56,Right,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849441,165,5,1,16,7,ch82doz9w9t1sw9ae3a4ffh0j,0,27.4,101.5,2022-11-14T19:17:58.986Z,2022-11-14T19:18:14Z,3917067435,56,Back,3917067437,347,,3917067707,233,156,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849485,157,1,1,16,22,bqm1bnp1bh2apyudlz1o1whr3,1,72.6,0,2022-11-14T19:18:13.640Z,2022-11-14T19:18:15Z,3917067733,107,,3917067739,141,13.4,3917067741,212,15.4,3917067737,140,83.6,3917067743,213,0.7,3917067735,56,Right,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849489,158,1,1,16,24,bqm1bnp1bh2apyudlz1o1whr3,0,83.4,12.9,2022-11-14T19:18:15.672Z,2022-11-14T19:18:16Z,3917067753,140,82.0,3917067751,56,Right,3917067757,212,4.6,3917067755,141,6.5,3917067759,213,4.4,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849495,166,49,1,16,24,ch82doz9w9t1sw9ae3a4ffh0j,1,19.8,91.1,2022-11-14T19:18:16.363Z,2022-11-14T19:18:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849505,167,1,1,16,24,ch82doz9w9t1sw9ae3a4ffh0j,1,19.8,91.1,2022-11-14T19:18:16.443Z,2022-11-14T19:18:18Z,3917067851,56,Back,3917067855,141,82.4,3917067849,157,,3917067857,212,26.9,3917067861,1,,3917067859,213,6.1,3917067853,140,44.8,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849507,168,61,1,16,26,ch82doz9w9t1sw9ae3a4ffh0j,0,46.7,83,2022-11-14T19:18:18.427Z,2022-11-14T19:18:18Z,3917067865,56,Back,,,,,,,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849517,159,49,1,16,29,bqm1bnp1bh2apyudlz1o1whr3,1,52.5,11.1,2022-11-14T19:18:20.824Z,2022-11-14T19:18:20Z,,,,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849551,160,1,1,16,33,bqm1bnp1bh2apyudlz1o1whr3,1,41.3,5.6,2022-11-14T19:18:24.985Z,2022-11-14T19:18:30Z,3917068089,213,1.8,3917068081,56,Back,3917068087,212,24.1,3917068085,141,40.1,3917068083,140,36.2,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849573,161,1,1,16,38,bqm1bnp1bh2apyudlz1o1whr3,1,38.4,47.9,2022-11-14T19:18:30.344Z,2022-11-14T19:18:34Z,3917068191,140,43.4,3917068197,213,1.4,3917068195,212,32.3,3917068199,1,,3917068193,141,94.8,3917068189,56,Back,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849589,162,1,1,16,42,bqm1bnp1bh2apyudlz1o1whr3,0,44,92.6,2022-11-14T19:18:34.281Z,2022-11-14T19:18:37Z,3917068281,213,6.0,3917068271,155,,3917068275,140,96.6,3917068283,1,,3917068273,56,Center,3917068279,212,58.1,3917068277,141,66.3,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849591,169,49,1,16,46,ch82doz9w9t1sw9ae3a4ffh0j,1,3,33.2,2022-11-14T19:18:38.028Z,2022-11-14T19:18:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849621,170,1,1,16,52,ch82doz9w9t1sw9ae3a4ffh0j,1,9.5,38.3,2022-11-14T19:18:44.379Z,2022-11-14T19:18:47Z,3917068453,141,30.7,3917068449,56,Back,3917068457,213,5.6,3917068455,212,7.8,3917068451,140,15.1,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849631,171,1,1,16,56,ch82doz9w9t1sw9ae3a4ffh0j,1,19.7,31.4,2022-11-14T19:18:47.804Z,2022-11-14T19:18:49Z,3917068499,212,23.9,3917068497,141,65.3,3917068493,56,Back,3917068501,213,1.8,3917068495,140,13.8,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849641,172,1,1,16,58,ch82doz9w9t1sw9ae3a4ffh0j,1,13.6,65.4,2022-11-14T19:18:49.804Z,2022-11-14T19:18:52Z,3917068559,141,43.9,3917068561,212,18.4,3917068557,140,3.0,3917068555,56,Back,3917068563,213,4.1,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849653,173,1,1,17,0,ch82doz9w9t1sw9ae3a4ffh0j,1,3,43.9,2022-11-14T19:18:52.332Z,2022-11-14T19:18:56Z,3917068639,212,19.2,3917068641,213,4.8,3917068637,141,15.7,3917068635,140,4.3,3917068631,56,Back,,,,,,,,,,c1krps0yssh477m8umrruiqjt,F. de Keijzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849685,174,2,1,17,4,ch82doz9w9t1sw9ae3a4ffh0j,1,5.1,14.8,2022-11-14T19:18:56.108Z,2022-11-14T19:19:02Z,3917068789,141,31.0,3917068787,140,62.1,3917068781,7,dodkgckgbecal0vivr1jf0hzo,3917068785,56,Center,3917068783,1,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849687,163,55,1,17,4,bqm1bnp1bh2apyudlz1o1whr3,1,31.1,61.2,2022-11-14T19:18:56.109Z,2022-11-14T19:19:14Z,3917068831,189,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849781,165,1,1,17,23,bqm1bnp1bh2apyudlz1o1whr3,1,34,64.1,2022-11-14T19:19:14.682Z,2022-11-14T19:21:07Z,3917069391,241,,3917069395,140,36.9,3917070467,189,,3917069389,5,,3917069397,141,40.2,3917069401,213,4.9,3917069399,212,16.5,3917069393,56,Back,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849785,166,1,1,17,29,bqm1bnp1bh2apyudlz1o1whr3,1,36.3,31.6,2022-11-14T19:19:21.211Z,2022-11-14T19:20:51Z,3917069423,140,25.9,3917069425,141,47.2,3917069427,212,15.2,3917069421,56,Back,3917069429,213,2.4,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485850299,184,1,1,17,31,bqm1bnp1bh2apyudlz1o1whr3,1,24.4,48.8,2022-11-14T19:19:22.974Z,2022-11-14T19:21:22Z,3917072149,212,11.7,3917072145,140,28.3,3917072147,141,64.9,3917072151,213,1.2,3917072143,56,Back,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849789,167,1,1,17,35,bqm1bnp1bh2apyudlz1o1whr3,1,27.5,66.9,2022-11-14T19:19:27.082Z,2022-11-14T19:19:28Z,3917069453,212,26.1,3917069447,56,Back,3917069449,140,33.9,3917069451,141,29.8,3917069455,213,5.0,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849793,168,1,1,17,37,bqm1bnp1bh2apyudlz1o1whr3,1,34.8,29.4,2022-11-14T19:19:28.634Z,2022-11-14T19:19:30Z,3917069481,141,2.5,3917069485,213,5.0,3917069483,212,19.3,3917069479,140,40.6,3917069477,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849811,169,1,1,17,38,bqm1bnp1bh2apyudlz1o1whr3,1,40,2.9,2022-11-14T19:19:30.362Z,2022-11-14T19:19:33Z,3917069569,56,Back,3917069573,141,27.3,3917069571,140,32.2,3917069577,213,2.0,3917069575,212,18.5,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849825,170,1,1,17,41,bqm1bnp1bh2apyudlz1o1whr3,1,32.8,28,2022-11-14T19:19:32.474Z,2022-11-14T19:19:37Z,3917069653,212,28.4,3917069655,213,1.7,3917069651,141,69.3,3917069649,140,29.1,3917069647,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485849835,171,1,1,17,46,bqm1bnp1bh2apyudlz1o1whr3,1,36.1,69.4,2022-11-14T19:19:37.562Z,2022-11-14T19:19:39Z,3917069693,56,Back,3917069697,141,60.0,3917069699,212,7.9,3917069701,213,5.3,3917069695,140,40.6,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
