id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,assist
2463588429,9,1,1,0,21,cv5ftekuejf0ryxvd5h2my47r,1,39.2,50.4,2022-09-23T19:03:05.268Z,2022-09-23T19:03:07Z,3799282901,141,38.3,3799282905,213,5.0,3799282903,212,8.7,3799282897,56,Back,3799282899,140,41.8,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588443,10,1,1,0,23,cv5ftekuejf0ryxvd5h2my47r,1,42.1,38.3,2022-09-23T19:03:07.363Z,2022-09-23T19:03:09Z,3799282993,140,27.6,3799282997,212,18.7,3799282999,213,3.8,3799282995,141,22.4,3799282991,56,Back,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588487,11,1,1,0,25,cv5ftekuejf0ryxvd5h2my47r,1,27.4,22.1,2022-09-23T19:03:09.715Z,2022-09-23T19:03:12Z,3799283215,213,2.6,3799283211,141,40.6,3799283213,212,24.6,3799283207,56,Back,3799283209,140,7.3,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588523,12,1,1,0,28,cv5ftekuejf0ryxvd5h2my47r,1,7.4,43.4,2022-09-23T19:03:12.562Z,2022-09-23T19:03:17Z,3799283397,213,1.3,3799283393,141,73.8,3799283391,140,12.9,3799283395,212,21.5,3799283389,56,Back,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588535,13,1,1,0,32,cv5ftekuejf0ryxvd5h2my47r,1,14.5,66.6,2022-09-23T19:03:17.154Z,2022-09-23T19:03:18Z,3799283457,56,Back,3799283459,140,5.2,3799283463,212,10.4,3799283461,141,61.2,3799283465,213,3.5,,,,,,,,,,3khifxt41tsdr25ea7w5n1mcq,S. Dirks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588577,14,1,1,0,34,cv5ftekuejf0ryxvd5h2my47r,0,5.2,61.2,2022-09-23T19:03:18.883Z,2022-09-23T19:03:25Z,3799283727,157,,3799283735,212,53.9,3799283739,1,,3799283731,140,55.7,3799283737,213,6.1,3799283733,141,46.9,3799283729,56,Center,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588585,3,1,1,0,41,zjawy6qdzk3y69v5pa3zl2cb,0,42.5,52.4,2022-09-23T19:03:25.269Z,2022-09-23T19:03:26Z,3799283775,213,0.1,3799283771,141,55.5,3799283773,212,18.9,3799283767,56,Center,3799283765,3,,3799283769,140,60.4,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588615,15,1,1,0,43,cv5ftekuejf0ryxvd5h2my47r,1,44.7,42.1,2022-09-23T19:03:27.732Z,2022-09-23T19:03:30Z,3799283921,140,46.8,3799283929,213,4.8,3799283925,212,22.3,3799283923,141,9.4,3799283919,56,Back,3799283917,155,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588631,16,1,1,0,46,cv5ftekuejf0ryxvd5h2my47r,0,56.3,8.5,2022-09-23T19:03:30.451Z,2022-09-23T19:03:33Z,3799283999,140,83.1,3799283997,56,Right,3799284003,212,28.2,3799284005,213,6.2,3799284001,141,6.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588647,4,1,1,0,49,zjawy6qdzk3y69v5pa3zl2cb,0,28.5,94.2,2022-09-23T19:03:33.748Z,2022-09-23T19:03:34Z,3799284079,141,100.0,3799284075,56,Back,3799284077,140,34.8,3799284073,157,,3799284083,213,0.7,3799284085,1,,3799284081,212,8.4,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588651,5,5,1,0,49,zjawy6qdzk3y69v5pa3zl2cb,0,29.5,101.6,2022-09-23T19:03:34.212Z,2022-09-23T19:16:02Z,3799284095,347,,3799284579,233,17,3799284093,56,Back,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588721,17,5,1,0,49,cv5ftekuejf0ryxvd5h2my47r,1,70.5,-1.6,2022-09-23T19:03:34.212Z,2022-09-23T19:03:47Z,3799284571,233,5,3799284567,56,Right,3799284569,347,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588733,18,1,1,1,2,cv5ftekuejf0ryxvd5h2my47r,1,78.1,0,2022-09-23T19:03:47.124Z,2022-09-23T19:03:49Z,3799284669,212,19.5,3799284665,140,96.5,3799284661,107,,3799284667,141,2.3,3799284663,56,Right,3799284671,213,0.1,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588735,19,1,1,1,5,cv5ftekuejf0ryxvd5h2my47r,0,95.5,1.9,2022-09-23T19:03:49.668Z,2022-09-23T19:03:51Z,3799284681,140,95.9,3799284685,212,1.9,3799284683,141,4.6,3799284687,213,1.3,3799284707,233,6,3799284677,155,,3799284705,236,,3799284679,56,Right,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,3799284675,2,3799284711,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588737,6,12,1,1,5,zjawy6qdzk3y69v5pa3zl2cb,1,7.5,92.9,2022-09-23T19:03:49.768Z,2022-09-23T19:03:51Z,3799284689,185,,3799284713,233,19,3799284691,56,Back,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588743,7,49,1,1,8,zjawy6qdzk3y69v5pa3zl2cb,1,15.9,92,2022-09-23T19:03:52.981Z,2022-09-23T19:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588749,8,1,1,1,8,zjawy6qdzk3y69v5pa3zl2cb,1,15.9,92,2022-09-23T19:03:53.189Z,2022-09-23T19:03:54Z,3799284797,212,14.4,3799284793,140,2.4,3799284791,56,Back,3799284799,213,3.3,3799284795,141,88.6,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588755,9,1,1,1,10,zjawy6qdzk3y69v5pa3zl2cb,0,2.4,88.6,2022-09-23T19:03:54.805Z,2022-09-23T19:03:55Z,3799284817,56,Back,3799284823,212,23.5,3799284821,141,96.2,3799284825,213,0.2,3799284819,140,24.2,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588751,20,49,1,1,10,cv5ftekuejf0ryxvd5h2my47r,1,81,2.6,2022-09-23T19:03:55.028Z,2022-09-23T19:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588825,21,1,1,1,11,cv5ftekuejf0ryxvd5h2my47r,1,83.2,2.6,2022-09-23T19:03:55.764Z,2022-09-23T19:04:07Z,3799285219,155,,3799285217,2,,3799285221,56,Left,3799285229,213,1.5,3799285225,141,80.9,3799285231,1,,3799285223,140,85.2,3799285227,212,53.3,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588827,22,1,1,1,22,cv5ftekuejf0ryxvd5h2my47r,0,94.3,87.1,2022-09-23T19:04:06.917Z,2022-09-23T19:04:08Z,3799285301,236,,3799285235,2,,3799285303,233,10,3799285239,56,Left,3799285307,286,,3799285241,140,93.8,3799285245,212,3.1,3799285243,141,82.6,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,3799285247,213,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588833,10,12,1,1,22,zjawy6qdzk3y69v5pa3zl2cb,1,4.2,13.4,2022-09-23T19:04:07.017Z,2022-09-23T19:04:08Z,3799285265,185,,3799285267,56,Back,3799285325,233,22,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588847,11,49,1,1,25,zjawy6qdzk3y69v5pa3zl2cb,1,15.4,11.1,2022-09-23T19:04:09.799Z,2022-09-23T19:04:09Z,,,,,,,,,,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588885,12,3,1,1,27,zjawy6qdzk3y69v5pa3zl2cb,1,26.1,3.7,2022-09-23T19:04:11.864Z,2022-09-23T19:04:14Z,3799285543,285,,3799285541,56,Back,3799285561,233,23,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588877,23,45,1,1,27,cv5ftekuejf0ryxvd5h2my47r,0,73.9,96.3,2022-09-23T19:04:11.864Z,2022-09-23T19:04:14Z,3799285513,56,Left,3799285515,286,,3799285579,233,12,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588895,13,1,1,1,30,zjawy6qdzk3y69v5pa3zl2cb,0,23.2,3.7,2022-09-23T19:04:14.310Z,2022-09-23T19:04:17Z,3799285591,140,22.3,3799285595,212,1.7,3799285597,213,2.2,3799285593,141,5.8,3799285665,236,,3799285667,233,24,3799285671,286,,3799285589,56,Back,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588909,24,74,1,1,30,cv5ftekuejf0ryxvd5h2my47r,1,82.1,94.5,2022-09-23T19:04:14.311Z,2022-09-23T19:16:04Z,3799285681,233,13,3799285641,56,Left,3799285643,285,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588953,14,5,1,1,32,zjawy6qdzk3y69v5pa3zl2cb,1,12.2,-1.5,2022-09-23T19:04:16.950Z,2022-09-23T19:04:23Z,3799285891,233,25,3799285871,347,,3799285869,56,Back,,,,,,,,,,,,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588917,25,5,1,1,32,cv5ftekuejf0ryxvd5h2my47r,0,87.8,101.5,2022-09-23T19:04:16.950Z,2022-09-23T19:16:02Z,3799285895,233,14,3799285673,56,Left,3799285675,347,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588959,15,1,1,1,38,zjawy6qdzk3y69v5pa3zl2cb,0,16.9,0,2022-09-23T19:04:22.744Z,2022-09-23T19:04:24Z,3799285913,213,0.1,3799285915,1,,3799285911,212,28.0,3799285909,141,3.7,3799285905,56,Back,3799285907,140,43.3,3799285903,107,,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588971,26,1,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,60.4,95.7,2022-09-23T19:04:24.725Z,2022-09-23T19:04:25Z,3799285985,140,70.6,3799285989,212,11.2,3799285981,3,,3799285983,56,Left,3799285987,141,90.9,3799285991,213,6.0,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588975,27,49,1,1,41,cv5ftekuejf0ryxvd5h2my47r,1,71,92,2022-09-23T19:04:25.717Z,2022-09-23T19:55:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463588987,28,1,1,1,41,cv5ftekuejf0ryxvd5h2my47r,1,71,92,2022-09-23T19:04:25.892Z,2022-09-23T19:55:04Z,3799403919,3,,3799286091,213,3.5,3799286081,56,Left,3799286085,141,84.1,3799286083,140,58.0,3799286087,212,14.7,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589023,29,1,1,1,43,cv5ftekuejf0ryxvd5h2my47r,1,57.9,84.1,2022-09-23T19:04:27.893Z,2022-09-23T19:55:21Z,3799286297,141,57.2,3799286301,213,5.4,3799286293,56,Center,3799286299,212,23.7,3799286295,140,72.2,3799286291,155,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589029,30,1,1,1,45,cv5ftekuejf0ryxvd5h2my47r,0,73.1,56.4,2022-09-23T19:04:29.693Z,2022-09-23T19:55:23Z,3799286341,140,67.6,3799286345,212,7.5,3799286347,213,3.8,3799286339,56,Center,3799286343,141,49.4,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589021,16,49,1,1,46,zjawy6qdzk3y69v5pa3zl2cb,1,31.4,62.6,2022-09-23T19:04:30.407Z,2022-09-23T19:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589069,17,1,1,1,46,zjawy6qdzk3y69v5pa3zl2cb,1,31.5,62.6,2022-09-23T19:04:30.758Z,2022-09-23T19:04:35Z,3799286571,213,1.6,3799286567,141,83.0,3799286563,56,Back,3799286569,212,13.9,3799286565,140,31.5,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589107,18,1,1,1,51,zjawy6qdzk3y69v5pa3zl2cb,1,34.6,95.4,2022-09-23T19:04:35.687Z,2022-09-23T19:04:40Z,3799286733,140,24.6,3799286737,212,11.5,3799286739,213,3.6,3799286735,141,88.4,3799286731,56,Back,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589143,19,1,1,1,56,zjawy6qdzk3y69v5pa3zl2cb,1,27.6,78.1,2022-09-23T19:04:40.566Z,2022-09-23T19:04:46Z,3799286959,140,44.8,3799286957,56,Back,3799286965,213,0.4,3799286961,141,88.9,3799286963,212,19.5,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589161,20,1,1,2,2,zjawy6qdzk3y69v5pa3zl2cb,1,41.9,88.9,2022-09-23T19:04:46.279Z,2022-09-23T19:04:49Z,3799287091,56,Back,3799287099,213,3.0,3799287095,141,91.8,3799287097,212,14.8,3799287093,140,27.9,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589191,21,1,1,2,5,zjawy6qdzk3y69v5pa3zl2cb,1,27.9,90.3,2022-09-23T19:04:49.366Z,2022-09-23T19:04:53Z,3799287259,213,4.4,3799287251,56,Back,3799287255,141,72.6,3799287257,212,12.7,3799287253,140,23.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589235,22,1,1,2,8,zjawy6qdzk3y69v5pa3zl2cb,1,25,66.9,2022-09-23T19:04:52.870Z,2022-09-23T19:04:57Z,3799287495,213,1.5,3799287491,141,89.3,3799287493,212,15.3,3799287487,56,Back,3799287489,140,26.1,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589251,23,1,1,2,13,zjawy6qdzk3y69v5pa3zl2cb,1,23.9,76.3,2022-09-23T19:04:57.319Z,2022-09-23T19:05:01Z,3799287621,212,13.1,3799287623,213,4.3,3799287619,141,58.7,3799287615,56,Back,3799287617,140,18.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589271,24,1,1,2,17,zjawy6qdzk3y69v5pa3zl2cb,0,19.3,44.2,2022-09-23T19:05:01.319Z,2022-09-23T19:05:03Z,3799287725,1,,3799287721,213,5.8,3799287707,140,63.5,3799287703,56,Right,3799287701,157,,3799287711,141,11.6,3799287717,212,51.4,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463589295,31,1,1,2,20,cv5ftekuejf0ryxvd5h2my47r,0,40.2,88.4,2022-09-23T19:05:04.391Z,2022-09-23T19:55:40Z,3799287871,213,6.2,3799287861,3,,3799287869,212,10.7,3799287865,140,50.4,3799287867,141,87.1,3799287863,56,Left,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463611395,407,1,1,2,23,zjawy6qdzk3y69v5pa3zl2cb,1,51.3,17.6,2022-09-23T19:05:07.234Z,2022-09-23T19:58:32Z,3799409263,212,9.7,3799409261,141,9.2,3799409265,213,5.7,3799409257,56,Right,3799409259,140,58.8,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
