id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2459305607,226,1,1,24,55,6lzy9iiqoysvtdsgx719fng9n,1,22.2,5.5,2022-09-12T18:26:57.992Z,2022-09-12T18:28:39Z,3776531673,56,Back,3776531675,140,26.1,3776531681,213,1.0,3776531677,141,14.9,3776531679,212,7.6,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305633,220,45,1,24,56,59t7flioj4w4mpwnrwbm0m8ck,0,71.2,88.1,2022-09-12T18:26:58.928Z,2022-09-12T18:27:02Z,3776531837,286,,3776531855,233,227,3776531835,56,Left,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305611,227,3,1,24,56,6lzy9iiqoysvtdsgx719fng9n,1,28.8,11.9,2022-09-12T18:26:58.928Z,2022-09-12T18:27:01Z,3776531703,285,,3776531851,233,220,3776531701,56,Back,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305621,228,1,1,24,56,6lzy9iiqoysvtdsgx719fng9n,0,29.6,14.1,2022-09-12T18:26:59.200Z,2022-09-12T18:27:09Z,3776532311,233,221,3776531755,140,33.6,3776531761,213,5.7,3776532315,286,,3776531753,56,Back,3776531759,212,5.0,3776532309,236,,3776531757,141,10.1,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305687,221,74,1,24,56,59t7flioj4w4mpwnrwbm0m8ck,1,70.7,95.4,2022-09-12T18:26:59.201Z,2022-09-12T18:37:22Z,3776532077,56,Left,3776532317,233,228,3776532079,285,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305701,222,5,1,24,57,59t7flioj4w4mpwnrwbm0m8ck,0,68.8,102,2022-09-12T18:27:00.208Z,2022-09-12T18:50:51Z,3776603423,233,229,3776532155,347,,3776532153,56,Left,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305727,229,5,1,24,57,6lzy9iiqoysvtdsgx719fng9n,1,31.2,-2,2022-09-12T18:27:00.208Z,2022-09-12T18:50:51Z,3776532295,347,,3776532293,56,Back,3776603409,233,222,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305741,230,1,1,25,6,6lzy9iiqoysvtdsgx719fng9n,0,32.3,0,2022-09-12T18:27:09.327Z,2022-09-12T18:27:11Z,3776532379,56,Back,3776532383,141,4.6,3776532377,107,,3776532387,213,0.3,3776532385,212,14.4,3776532381,140,45.3,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305751,223,8,1,25,9,59t7flioj4w4mpwnrwbm0m8ck,1,60.7,93.5,2022-09-12T18:27:11.891Z,2022-09-12T18:27:12Z,3776532429,56,Left,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305759,231,61,1,25,9,6lzy9iiqoysvtdsgx719fng9n,0,34.7,6.2,2022-09-12T18:27:12.383Z,2022-09-12T18:27:12Z,3776532467,56,Back,,,,,,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305793,224,1,1,25,12,59t7flioj4w4mpwnrwbm0m8ck,1,65.3,95.6,2022-09-12T18:27:14.659Z,2022-09-12T18:27:17Z,3776532683,141,99.3,3776532685,212,6.4,3776532679,56,Left,3776532681,140,70.9,3776532687,213,0.4,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305797,225,49,1,25,12,59t7flioj4w4mpwnrwbm0m8ck,1,70.9,99.3,2022-09-12T18:27:14.948Z,2022-09-12T18:59:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459320771,429,50,1,25,13,59t7flioj4w4mpwnrwbm0m8ck,1,69.6,95.9,2022-09-12T18:27:16.366Z,2022-09-12T18:59:57Z,3776615965,233,232,3776615949,56,Left,3776615951,286,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305789,232,7,1,25,13,6lzy9iiqoysvtdsgx719fng9n,0,30.4,4.1,2022-09-12T18:27:16.367Z,2022-09-12T18:59:57Z,3776532647,56,Back,3776532649,285,,3776615961,233,429,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305895,228,61,1,25,15,59t7flioj4w4mpwnrwbm0m8ck,1,70.8,98.3,2022-09-12T18:27:17.784Z,2022-09-12T18:27:34Z,3776533323,56,Left,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305893,227,5,1,25,16,59t7flioj4w4mpwnrwbm0m8ck,0,71.8,101.7,2022-09-12T18:27:19.231Z,2022-09-12T18:50:51Z,3776533321,347,,3776603451,233,233,3776533319,56,Left,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305871,233,5,1,25,16,6lzy9iiqoysvtdsgx719fng9n,1,28.2,-1.7,2022-09-12T18:27:19.231Z,2022-09-12T18:50:51Z,3776533187,56,Back,3776603433,233,227,3776533189,347,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305845,226,43,1,25,19,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-09-12T18:27:21.860Z,2022-09-12T18:27:25Z,3776533015,152,0,3776533009,13,0,3776533017,265,0,3776533011,56,Left,3776533107,144,4,3776533019,286,0,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305921,234,1,1,25,24,6lzy9iiqoysvtdsgx719fng9n,1,28.9,0,2022-09-12T18:27:27.503Z,2022-09-12T18:27:34Z,3776533475,107,,3776533481,141,13.8,3776533485,213,2.6,3776533487,1,,3776533477,56,Back,3776533479,140,11.0,3776533483,212,21.4,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305949,235,1,1,25,31,6lzy9iiqoysvtdsgx719fng9n,1,14.2,23,2022-09-12T18:27:34.111Z,2022-09-12T18:27:38Z,3776533647,140,4.7,3776533649,141,47.8,3776533651,212,19.6,3776533643,56,Back,3776533653,213,2.1,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305963,236,1,1,25,35,6lzy9iiqoysvtdsgx719fng9n,1,5.5,49.4,2022-09-12T18:27:37.999Z,2022-09-12T18:27:40Z,3776533725,140,12.6,3776533731,213,1.2,3776533727,141,76.1,3776533729,212,19.6,3776533723,56,Back,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459305971,237,1,1,25,38,6lzy9iiqoysvtdsgx719fng9n,1,12.6,76.1,2022-09-12T18:27:40.607Z,2022-09-12T18:27:42Z,3776533779,56,Back,3776533785,212,15.0,3776533783,141,59.7,3776533781,140,3.1,3776533787,213,4.0,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306017,238,1,1,25,41,6lzy9iiqoysvtdsgx719fng9n,0,4.5,59.1,2022-09-12T18:27:43.585Z,2022-09-12T18:27:51Z,3776534081,140,59.2,3776534085,212,57.4,3776534089,1,,3776534087,213,6.3,3776534077,155,,3776534083,141,57.3,3776534079,56,Center,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306053,229,1,1,25,46,59t7flioj4w4mpwnrwbm0m8ck,1,39.9,48.7,2022-09-12T18:27:49.155Z,2022-09-12T18:27:51Z,3776534311,212,28.1,3776534305,56,Right,3776534309,141,12.5,3776534313,213,5.2,3776534307,140,52.8,3776534317,1,,3776534303,157,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306055,230,49,1,25,49,59t7flioj4w4mpwnrwbm0m8ck,1,52.7,12.3,2022-09-12T18:27:51.812Z,2022-09-12T18:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306109,231,1,1,25,53,59t7flioj4w4mpwnrwbm0m8ck,1,43.8,9.8,2022-09-12T18:27:56.227Z,2022-09-12T18:27:57Z,3776534637,141,26.4,3776534641,213,2.4,3776534639,212,16.2,3776534635,140,32.7,3776534633,56,Back,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306129,232,1,1,25,54,59t7flioj4w4mpwnrwbm0m8ck,1,33,28,2022-09-12T18:27:57.459Z,2022-09-12T18:27:58Z,3776534747,140,27.8,3776534749,141,15.8,3776534751,212,9.9,3776534753,213,4.1,3776534745,56,Back,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306133,233,61,1,25,56,59t7flioj4w4mpwnrwbm0m8ck,0,27.8,15.8,2022-09-12T18:27:58.659Z,2022-09-12T18:27:59Z,3776534783,56,Back,,,,,,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306153,239,61,1,25,58,6lzy9iiqoysvtdsgx719fng9n,0,78.6,81.2,2022-09-12T18:28:00.911Z,2022-09-12T18:28:01Z,3776534873,56,Left,,,,,,,,,,,,,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306185,234,4,1,25,59,59t7flioj4w4mpwnrwbm0m8ck,1,23.4,26.4,2022-09-12T18:28:02.063Z,2022-09-12T18:28:04Z,3776535037,285,,3776535043,233,240,3776535029,13,,3776535033,152,,3776535031,56,Back,3776535035,265,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306165,240,4,1,25,59,6lzy9iiqoysvtdsgx719fng9n,0,76.6,73.6,2022-09-12T18:28:02.064Z,2022-09-12T18:28:04Z,3776534933,56,Center,3776534935,152,,3776535049,233,234,3776534939,286,,3776534931,13,,3776534937,265,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306397,235,1,1,26,21,59t7flioj4w4mpwnrwbm0m8ck,0,24.1,31.3,2022-09-12T18:28:24.355Z,2022-09-12T20:16:55Z,3776536277,155,,3776536283,140,70.4,3776536279,152,,3776536289,213,0.7,3776536287,212,62.9,3776536291,1,,3776536285,141,89.9,3776536275,5,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,3776536281,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306385,241,44,1,26,26,6lzy9iiqoysvtdsgx719fng9n,1,33.1,6.7,2022-09-12T18:28:28.846Z,2022-09-12T18:28:30Z,3776536319,233,236,3776536227,56,Back,3776536229,285,,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306401,236,44,1,26,26,59t7flioj4w4mpwnrwbm0m8ck,0,66.9,93.3,2022-09-12T18:28:28.847Z,2022-09-12T18:28:31Z,3776536313,286,,3776536311,56,Left,3776536391,233,241,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306393,242,1,1,26,26,6lzy9iiqoysvtdsgx719fng9n,0,36.6,5.5,2022-09-12T18:28:29.135Z,2022-09-12T18:28:29Z,3776536255,3,,3776536265,212,23.2,3776536261,140,58.2,3776536263,141,0.0,3776536267,213,6.1,3776536259,56,Right,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306431,237,5,1,26,27,59t7flioj4w4mpwnrwbm0m8ck,1,44,101.8,2022-09-12T18:28:29.673Z,2022-09-12T18:50:52Z,3776536467,56,Back,3776536469,347,,3776536471,233,243,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306399,243,5,1,26,27,6lzy9iiqoysvtdsgx719fng9n,0,56,-1.8,2022-09-12T18:28:29.673Z,2022-09-12T18:28:34Z,3776536305,347,,3776536303,56,Right,3776536487,233,237,,,,,,,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306493,238,1,1,26,31,59t7flioj4w4mpwnrwbm0m8ck,1,46.1,100,2022-09-12T18:28:34.339Z,2022-09-12T18:28:39Z,3776536815,141,90.8,3776536811,56,Back,3776536813,140,44.3,3776536809,107,,3776536817,212,7.6,3776536819,213,4.5,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306531,239,1,1,26,37,59t7flioj4w4mpwnrwbm0m8ck,1,31.6,93.8,2022-09-12T18:28:39.650Z,2022-09-12T18:28:43Z,3776537043,213,3.8,3776537039,141,73.2,3776537037,140,14.0,3776537035,56,Back,3776537041,212,23.2,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306571,240,1,1,26,41,59t7flioj4w4mpwnrwbm0m8ck,1,14,73.5,2022-09-12T18:28:43.683Z,2022-09-12T18:28:47Z,3776537253,56,Back,3776537255,140,5.0,3776537259,212,25.2,3776537257,141,39.2,3776537261,213,4.3,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306617,241,1,1,26,45,59t7flioj4w4mpwnrwbm0m8ck,0,5.3,36,2022-09-12T18:28:47.539Z,2022-09-12T18:28:56Z,3776537505,213,0.2,3776537495,155,,3776537501,141,57.5,3776537497,56,Center,3776537499,140,68.9,3776537503,212,68.4,3776537507,1,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306631,242,43,1,26,50,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2022-09-12T18:28:53.507Z,2022-09-12T18:29:18Z,3776537575,286,0,3776537573,56,Center,3776538543,144,44,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306613,245,52,1,26,52,6lzy9iiqoysvtdsgx719fng9n,1,15.2,41.3,2022-09-12T18:28:54.862Z,2022-09-12T18:28:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306717,246,1,1,26,56,6lzy9iiqoysvtdsgx719fng9n,1,9.5,49.1,2022-09-12T18:28:58.846Z,2022-09-12T18:29:08Z,3776538085,212,15.4,3776538081,140,16.3,3776538077,123,,3776538079,56,Back,3776538083,141,69.1,3776538087,213,1.1,,,,,,,ed0pwegj0n6iwb6oa52obcsgk,S. Kremers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306743,247,1,1,27,6,6lzy9iiqoysvtdsgx719fng9n,1,32.6,53.4,2022-09-12T18:29:08.751Z,2022-09-12T18:29:11Z,3776538243,141,31.0,3776538245,212,15.7,3776538241,140,29.0,3776538247,213,4.5,3776538239,56,Back,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306757,248,1,1,27,9,6lzy9iiqoysvtdsgx719fng9n,1,46.3,40.9,2022-09-12T18:29:11.887Z,2022-09-12T18:29:13Z,3776538339,212,20.8,3776538341,213,1.1,3776538337,141,68.7,3776538333,56,Center,3776538335,140,54.5,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306815,249,1,1,27,11,6lzy9iiqoysvtdsgx719fng9n,1,62.9,73.2,2022-09-12T18:29:13.647Z,2022-09-12T18:29:20Z,3776538637,212,20.1,3776538631,56,Left,3776538639,213,0.9,3776538633,140,75.2,3776538635,141,95.9,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306829,250,1,1,27,17,6lzy9iiqoysvtdsgx719fng9n,1,76,82.7,2022-09-12T18:29:20.302Z,2022-09-12T18:29:21Z,3776538703,56,Left,3776538705,140,63.8,3776538711,213,2.9,3776538707,141,88.3,3776538709,212,13.4,,,,,,,,,,f593mnttzie8gicqlig2zvzvu,A. van Axel Dongen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306857,251,1,1,27,19,6lzy9iiqoysvtdsgx719fng9n,1,63.8,88.3,2022-09-12T18:29:21.647Z,2022-09-12T18:29:24Z,3776538929,140,58.4,3776538933,212,11.0,3776538927,56,Center,3776538935,213,4.2,3776538931,141,74.5,,,,,,,,,,7d8a2cp7xza48arxctlpqrvh0,D. Jermoumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306939,252,1,1,27,22,6lzy9iiqoysvtdsgx719fng9n,1,55,74.5,2022-09-12T18:29:24.799Z,2022-09-12T18:29:33Z,3776539377,213,4.3,3776539371,141,48.4,3776539373,212,19.8,3776539363,56,Back,3776539365,140,46.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306951,253,1,1,27,30,6lzy9iiqoysvtdsgx719fng9n,0,63.5,70.3,2022-09-12T18:29:33.263Z,2022-09-12T18:29:35Z,3776539463,141,80.0,3776539465,212,13.4,3776539459,56,Left,3776539461,140,74.6,3776539467,213,0.5,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306953,243,49,1,27,32,59t7flioj4w4mpwnrwbm0m8ck,1,16,28.6,2022-09-12T18:29:34.963Z,2022-09-12T18:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306979,244,1,1,27,32,59t7flioj4w4mpwnrwbm0m8ck,0,16,28.6,2022-09-12T18:29:35.282Z,2022-09-12T18:29:37Z,3776539585,141,28.8,3776539583,140,32.6,3776539589,213,0.0,3776539581,56,Back,3776539587,212,17.4,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306973,254,49,1,27,33,6lzy9iiqoysvtdsgx719fng9n,1,68.5,81.5,2022-09-12T18:29:36.175Z,2022-09-12T18:29:36Z,,,,,,,,,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459306995,255,1,1,27,33,6lzy9iiqoysvtdsgx719fng9n,1,68.5,81.5,2022-09-12T18:29:36.239Z,2022-09-12T18:29:38Z,3776539679,213,6.3,3776539677,212,12.6,3776539671,56,Left,3776539673,140,80.5,3776539675,141,81.2,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307007,256,43,1,27,35,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2022-09-12T18:29:38.451Z,2022-09-12T18:29:46Z,3776539971,144,3,3776539733,286,0,3776539731,56,Left,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307011,257,50,1,27,37,6lzy9iiqoysvtdsgx719fng9n,1,75.8,69.6,2022-09-12T18:29:39.518Z,2022-09-12T18:29:43Z,3776539739,56,Center,3776539741,286,,3776539911,233,245,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307029,245,7,1,27,37,59t7flioj4w4mpwnrwbm0m8ck,1,24.2,30.4,2022-09-12T18:29:39.519Z,2022-09-12T18:29:43Z,3776539839,56,Back,3776539841,285,,3776539875,233,257,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307031,246,49,1,27,40,59t7flioj4w4mpwnrwbm0m8ck,1,38.4,31.5,2022-09-12T18:29:42.867Z,2022-09-12T18:29:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307039,247,1,1,27,40,59t7flioj4w4mpwnrwbm0m8ck,1,38.4,31.5,2022-09-12T18:29:43.027Z,2022-09-12T18:29:45Z,3776539937,141,13.2,3776539939,212,13.3,3776539941,213,4.3,3776539935,140,33.8,3776539933,56,Back,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307077,248,1,1,27,42,59t7flioj4w4mpwnrwbm0m8ck,1,33.8,13.2,2022-09-12T18:29:45.298Z,2022-09-12T18:29:49Z,3776540239,213,1.5,3776540237,212,13.1,3776540231,56,Back,3776540235,141,32.5,3776540233,140,34.5,,,,,,,,,,ekur9x1kzp8wq0lwfwev0b0bu,K. de Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307527,257,3,1,27,44,59t7flioj4w4mpwnrwbm0m8ck,1,51.4,61.8,2022-09-12T18:29:47.167Z,2022-09-12T18:30:47Z,3776542875,233,259,3776542849,286,,3776542847,56,Center,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307195,259,45,1,27,44,6lzy9iiqoysvtdsgx719fng9n,0,48.6,38.2,2022-09-12T18:29:47.167Z,2022-09-12T18:30:47Z,3776542879,233,257,3776542883,285,,3776540895,56,Back,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307085,249,4,1,27,46,59t7flioj4w4mpwnrwbm0m8ck,1,33.7,41.8,2022-09-12T18:29:48.994Z,2022-09-12T18:29:50Z,3776540275,152,,3776540271,56,Back,3776540279,265,,3776540267,13,,3776540295,233,258,3776540283,286,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307081,258,4,1,27,46,6lzy9iiqoysvtdsgx719fng9n,0,66.3,58.2,2022-09-12T18:29:48.995Z,2022-09-12T18:29:50Z,3776540257,265,,3776540315,285,,3776540311,233,249,3776540253,56,Center,3776540251,13,,3776540255,152,,,,,,,,cxu054j55uj2s3p34rqfthch6,P. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307209,250,1,1,27,59,59t7flioj4w4mpwnrwbm0m8ck,1,32.6,42.4,2022-09-12T18:30:02.034Z,2022-09-12T18:30:05Z,3776540993,152,,3776541001,212,30.5,3776540999,141,87.2,3776540997,140,31.0,3776540995,56,Back,3776540991,5,,3776541003,213,1.6,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307249,251,1,1,28,2,59t7flioj4w4mpwnrwbm0m8ck,1,31.2,82.7,2022-09-12T18:30:04.866Z,2022-09-12T18:30:08Z,3776541189,141,48.2,3776541187,140,14.2,3776541191,212,29.5,3776541185,56,Back,3776541193,213,4.1,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307291,252,1,1,28,5,59t7flioj4w4mpwnrwbm0m8ck,1,14.4,47.2,2022-09-12T18:30:08.274Z,2022-09-12T18:30:12Z,3776541415,212,18.2,3776541413,141,73.9,3776541409,56,Back,3776541417,213,1.6,3776541411,140,14.6,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459307343,253,1,1,28,10,59t7flioj4w4mpwnrwbm0m8ck,1,20.6,78.7,2022-09-12T18:30:12.882Z,2022-09-12T18:30:19Z,3776541693,212,20.2,3776541685,56,Back,3776541689,141,95.9,3776541687,140,36.3,3776541695,213,0.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
