id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2498906645,5,43,1,0,13,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-01-20T19:01:59.396Z,2023-01-20T19:02:02Z,3986010185,285,0,3986010183,56,Back,3986010301,144,7,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906719,7,1,1,0,19,eh54mfvjtrttgsg1wbjnvxcqz,1,23.7,12.8,2023-01-20T19:02:05.432Z,2023-01-20T19:02:07Z,3986010547,212,29.2,3986010549,213,2.4,3986010543,140,3.4,3986010541,56,Back,3986010545,141,42.2,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906765,8,1,1,0,21,eh54mfvjtrttgsg1wbjnvxcqz,1,3.4,42.2,2023-01-20T19:02:07.368Z,2023-01-20T19:02:12Z,3986010807,212,21.3,3986010809,213,5.7,3986010801,56,Back,3986010803,140,20.3,3986010805,141,24.9,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906789,9,1,1,0,26,eh54mfvjtrttgsg1wbjnvxcqz,0,38.7,14.4,2023-01-20T19:02:12.473Z,2023-01-20T19:02:18Z,3986010989,1,,3986010987,213,0.4,3986010983,141,48.7,3986010981,140,86.4,3986010977,155,,3986010985,212,55.2,3986010979,56,Center,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906795,6,61,1,0,33,2xlnfgrl6r18ftv38unwp7h4s,1,14,49.3,2023-01-20T19:02:19.006Z,2023-01-20T19:02:19Z,3986011003,56,Back,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906821,7,52,1,0,35,2xlnfgrl6r18ftv38unwp7h4s,1,14,49.3,2023-01-20T19:02:21.203Z,2023-01-20T19:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906927,8,80,1,0,48,2xlnfgrl6r18ftv38unwp7h4s,0,14.2,44.5,2023-01-20T19:02:34.146Z,2023-01-20T19:02:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906953,9,1,1,0,49,2xlnfgrl6r18ftv38unwp7h4s,1,14.2,44.5,2023-01-20T19:02:35.170Z,2023-01-20T19:02:36Z,3986011911,212,19.7,3986011909,141,15.5,3986011907,140,13.6,3986011913,213,4.7,3986011905,56,Back,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907037,10,1,1,0,50,2xlnfgrl6r18ftv38unwp7h4s,1,13.6,15.5,2023-01-20T19:02:36.579Z,2023-01-20T19:02:42Z,3986012337,141,2.9,3986012339,212,11.7,3986012335,140,21.2,3986012333,56,Back,3986012341,213,5.5,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907063,11,1,1,0,56,2xlnfgrl6r18ftv38unwp7h4s,1,30.1,5.3,2023-01-20T19:02:41.987Z,2023-01-20T19:02:44Z,3986012439,56,Back,3986012443,141,21.9,3986012441,140,43.1,3986012447,213,0.7,3986012445,212,17.7,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907099,12,1,1,0,59,2xlnfgrl6r18ftv38unwp7h4s,1,43.1,21.9,2023-01-20T19:02:44.882Z,2023-01-20T19:02:49Z,3986012685,212,21.1,3986012679,56,Right,3986012683,141,7.0,3986012681,140,60.7,3986012687,213,5.8,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907101,13,61,1,1,2,2xlnfgrl6r18ftv38unwp7h4s,0,61.3,3.2,2023-01-20T19:02:48.043Z,2023-01-20T19:06:22Z,3986012695,56,Right,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907171,10,5,1,1,3,eh54mfvjtrttgsg1wbjnvxcqz,1,35.2,101.5,2023-01-20T19:02:48.968Z,2023-01-20T19:02:56Z,3986013045,56,Back,3986013057,233,14,3986013047,347,,,,,,,,,,,,,,,,,b9l12zfckbywukn3ll0vok6lm,T. Kalinauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907115,14,5,1,1,3,2xlnfgrl6r18ftv38unwp7h4s,0,64.8,-1.5,2023-01-20T19:02:48.968Z,2023-01-20T19:12:22Z,3986012785,56,Right,3986013063,233,10,3986012787,347,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907291,11,1,1,1,10,eh54mfvjtrttgsg1wbjnvxcqz,1,31.4,100,2023-01-20T19:02:56.536Z,2023-01-20T19:03:10Z,3986013799,141,83.2,3986013797,140,21.1,3986013801,212,16.5,3986013795,56,Back,3986013793,107,,3986013803,213,4.0,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907301,12,1,1,1,24,eh54mfvjtrttgsg1wbjnvxcqz,1,25.9,66,2023-01-20T19:03:10.040Z,2023-01-20T19:03:11Z,3986013865,56,Back,3986013867,140,31.2,3986013869,141,35.8,3986013871,212,21.3,3986013873,213,5.0,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907311,13,1,1,1,26,eh54mfvjtrttgsg1wbjnvxcqz,1,31.2,35.8,2023-01-20T19:03:11.784Z,2023-01-20T19:03:12Z,3986013933,213,1.6,3986013931,212,20.8,3986013927,140,30.5,3986013929,141,66.4,3986013925,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907327,14,1,1,1,26,eh54mfvjtrttgsg1wbjnvxcqz,1,31.7,67.5,2023-01-20T19:03:12.392Z,2023-01-20T19:03:14Z,3986014025,212,33.7,3986014019,56,Left,3986014027,213,0.6,3986014029,1,,3986014021,140,58.1,3986014023,141,95.6,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907329,15,50,1,1,28,eh54mfvjtrttgsg1wbjnvxcqz,1,62.8,96.4,2023-01-20T19:03:13.896Z,2023-01-20T19:06:20Z,3986014037,56,Left,3986014039,286,,3986022315,233,15,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907349,15,7,1,1,28,2xlnfgrl6r18ftv38unwp7h4s,0,37.2,3.6,2023-01-20T19:03:13.897Z,2023-01-20T19:06:20Z,3986022309,285,,3986014133,56,Back,3986022311,233,15,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907415,16,5,1,1,29,eh54mfvjtrttgsg1wbjnvxcqz,1,64,101.5,2023-01-20T19:03:15.399Z,2023-01-20T19:03:24Z,3986014485,347,,3986014483,56,Left,3986014487,233,16,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907385,16,5,1,1,29,2xlnfgrl6r18ftv38unwp7h4s,0,36,-1.5,2023-01-20T19:03:15.399Z,2023-01-20T19:12:22Z,3986014339,347,,3986014337,56,Back,3986014553,233,16,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907431,17,1,1,1,37,eh54mfvjtrttgsg1wbjnvxcqz,1,61.5,100,2023-01-20T19:03:22.904Z,2023-01-20T19:03:24Z,3986014581,212,15.8,3986014573,107,,3986014575,56,Left,3986014583,213,5.0,3986014579,141,79.3,3986014577,140,65.7,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907437,18,1,1,1,38,eh54mfvjtrttgsg1wbjnvxcqz,1,64.2,83.6,2023-01-20T19:03:24.552Z,2023-01-20T19:03:25Z,3986014633,3,,3986014641,212,9.5,3986014635,56,Left,3986014639,141,96.3,3986014643,213,2.0,3986014637,140,60.5,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907489,19,1,1,1,40,eh54mfvjtrttgsg1wbjnvxcqz,1,60.5,96.2,2023-01-20T19:03:25.799Z,2023-01-20T19:03:30Z,3986014933,213,3.8,3986014931,212,40.1,3986014929,141,61.5,3986014927,140,29.6,3986014935,1,,3986014925,56,Back,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907529,20,1,1,1,45,eh54mfvjtrttgsg1wbjnvxcqz,1,30,44.3,2023-01-20T19:03:30.808Z,2023-01-20T20:03:25Z,3986015147,212,29.0,3986015133,56,Back,3986015141,141,8.6,3986015137,140,45.1,3986015153,213,5.3,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907553,21,1,1,1,49,eh54mfvjtrttgsg1wbjnvxcqz,1,46.9,15,2023-01-20T19:03:35.207Z,2023-01-20T19:03:38Z,3986015305,212,16.0,3986015307,213,2.5,3986015299,56,Back,3986015301,140,34.3,3986015303,141,28.2,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907569,22,1,1,1,52,eh54mfvjtrttgsg1wbjnvxcqz,1,32.7,37.6,2023-01-20T19:03:38.135Z,2023-01-20T19:03:41Z,3986015421,212,26.3,3986015415,56,Back,3986015423,213,1.5,3986015417,140,35.4,3986015419,141,76.0,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907593,23,1,1,1,55,eh54mfvjtrttgsg1wbjnvxcqz,1,38.2,71.8,2023-01-20T19:03:41.320Z,2023-01-20T19:03:49Z,3986015587,141,42.1,3986015589,212,20.6,3986015585,140,34.2,3986015583,56,Back,3986015591,213,4.5,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907611,24,1,1,2,3,eh54mfvjtrttgsg1wbjnvxcqz,1,32.1,42.7,2023-01-20T19:03:48.903Z,2023-01-20T19:03:52Z,3986015703,212,22.8,3986015701,141,76.0,3986015705,213,1.5,3986015697,56,Back,3986015699,140,34.3,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907641,25,1,1,2,6,eh54mfvjtrttgsg1wbjnvxcqz,1,38.5,78.7,2023-01-20T19:03:52.360Z,2023-01-20T19:03:55Z,3986015905,213,0.4,3986015897,56,Left,3986015899,140,62.4,3986015901,141,95.4,3986015903,212,27.5,,,,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907653,17,45,1,2,10,2xlnfgrl6r18ftv38unwp7h4s,0,24.7,15.3,2023-01-20T19:03:55.832Z,2023-01-20T19:03:57Z,3986015963,285,,3986015961,56,Back,3986015991,233,26,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907655,26,3,1,2,10,eh54mfvjtrttgsg1wbjnvxcqz,1,75.3,84.7,2023-01-20T19:03:55.832Z,2023-01-20T19:03:57Z,3986015965,56,Left,3986015973,233,17,3986015967,286,,,,,,,,,,,,,,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907675,27,1,1,2,11,eh54mfvjtrttgsg1wbjnvxcqz,1,74.3,71.1,2023-01-20T19:03:57.304Z,2023-01-20T19:04:07Z,3986016289,154,,3986016287,210,15,3986016085,56,Center,3986016093,213,5.6,3986016091,212,15.7,3986016087,140,86.1,3986016089,141,57.0,,,,7wa5hbk41axn5lybd2b7v2978,J. van Hedel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907679,28,15,1,2,14,eh54mfvjtrttgsg1wbjnvxcqz,1,88.1,60.5,2023-01-20T19:04:00.523Z,2023-01-20T19:04:07Z,3986016301,102,49.6,3986016293,29,,3986016115,17,,3986016343,233,18,3986016305,146,98.9,3986016303,103,5.7,3986016291,78,,3986016113,22,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,3986016295,154,3986016141,72,3986016307,147,51.1,3986016117,56,Center,3986016297,55,27,,,,,,,,,,,,,,,,,,
2498907669,18,10,1,2,14,2xlnfgrl6r18ftv38unwp7h4s,1,3.8,47.8,2023-01-20T19:04:00.623Z,2023-01-20T19:04:06Z,3986016271,233,28,3986016231,179,,3986016229,177,,3986016069,56,Back,3986016067,182,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907771,19,1,1,2,27,2xlnfgrl6r18ftv38unwp7h4s,1,5.3,43.9,2023-01-20T19:04:12.963Z,2023-01-20T19:04:15Z,3986016675,213,4.8,3986016671,141,23.7,3986016665,123,,3986016673,212,13.8,3986016667,56,Back,3986016669,140,6.8,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907785,20,1,1,2,29,2xlnfgrl6r18ftv38unwp7h4s,1,6.8,23.7,2023-01-20T19:04:15.106Z,2023-01-20T19:04:16Z,3986016765,141,39.1,3986016767,212,10.6,3986016769,213,1.7,3986016761,56,Back,3986016763,140,5.4,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907809,21,1,1,2,30,2xlnfgrl6r18ftv38unwp7h4s,0,5.4,39.1,2023-01-20T19:04:16.451Z,2023-01-20T19:04:20Z,3986016925,141,24.0,3986016919,157,,3986016921,56,Back,3986016923,140,41.2,3986016931,1,,3986016927,212,39.0,3986016929,213,6.0,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907827,29,1,1,2,33,eh54mfvjtrttgsg1wbjnvxcqz,0,51.8,74.4,2023-01-20T19:04:19.671Z,2023-01-20T19:04:21Z,3986017027,141,69.6,3986017029,212,25.3,3986017023,56,Center,3986017021,3,,3986017033,213,6.2,3986017025,140,75.7,,,,,,,1u3rxxgh3ohv46tvrl86migkq,I. Bowat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907841,22,49,1,2,37,2xlnfgrl6r18ftv38unwp7h4s,1,21.6,27.9,2023-01-20T19:04:23.331Z,2023-01-20T19:04:23Z,,,,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907895,23,1,1,2,39,2xlnfgrl6r18ftv38unwp7h4s,1,21.6,27.9,2023-01-20T19:04:24.963Z,2023-01-20T19:04:48Z,3986017363,196,,3986017377,56,Back,3986017379,140,37.3,3986017383,212,48.4,3986017361,155,,3986017385,213,1.2,3986017381,141,94.8,3986017387,1,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907941,24,1,1,2,44,2xlnfgrl6r18ftv38unwp7h4s,1,37.1,93.8,2023-01-20T19:04:30.114Z,2023-01-20T19:04:35Z,3986017657,212,19.5,3986017659,213,4.2,3986017651,56,Back,3986017653,140,27.5,3986017655,141,69.3,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907955,25,1,1,2,49,2xlnfgrl6r18ftv38unwp7h4s,0,30,68.5,2023-01-20T19:04:35.523Z,2023-01-20T19:04:37Z,3986017719,56,Center,3986017725,212,29.3,3986017721,140,57.9,3986017723,141,67.8,3986017727,213,6.3,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907961,30,8,1,2,51,eh54mfvjtrttgsg1wbjnvxcqz,1,48.9,32.8,2023-01-20T19:04:37.639Z,2023-01-20T19:04:37Z,3986017765,56,Back,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907973,31,49,1,2,54,eh54mfvjtrttgsg1wbjnvxcqz,1,59.2,27.7,2023-01-20T19:04:40.119Z,2023-01-20T19:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907995,32,1,1,2,55,eh54mfvjtrttgsg1wbjnvxcqz,1,62.6,29.2,2023-01-20T19:04:40.999Z,2023-01-20T19:04:43Z,3986017977,56,Right,3986017985,213,5.6,3986017979,140,68.7,3986017981,141,20.9,3986017983,212,8.5,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498908075,33,1,1,2,57,eh54mfvjtrttgsg1wbjnvxcqz,1,69.2,24.4,2023-01-20T19:04:43.383Z,2023-01-20T19:04:53Z,3986018433,141,4.1,3986018431,140,72.2,3986018429,56,Right,3986018437,213,4.9,3986018435,212,14.2,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
