id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2521106765,224,1,1,24,44,dac758ef858jbq7pcb3gfwite,1,39,0,2023-03-17T19:26:02.336Z,2023-03-17T19:48:03Z,4103033555,212,25.5,4103033549,56,Back,4103033547,107,,4103033551,140,23.0,4103033553,141,26.5,4103033559,1,,4103033557,213,2.3,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106789,225,1,1,24,48,dac758ef858jbq7pcb3gfwite,0,21.1,10.9,2023-03-17T19:26:05.824Z,2023-03-17T19:26:08Z,4103033733,56,Right,4103033743,1,,4103033739,212,39.6,4103033737,141,15.9,4103033735,140,58.7,4103033741,213,0.1,4103033731,157,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106819,229,1,1,24,50,dnzj0iv5qtaemm9kthh9pos8q,1,45.9,86.9,2023-03-17T19:26:07.997Z,2023-03-17T19:26:11Z,4103033983,141,87.4,4103033987,213,0.0,4103033979,56,Left,4103033985,212,21.6,4103033981,140,66.5,4103033977,3,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106825,230,49,1,24,53,dnzj0iv5qtaemm9kthh9pos8q,1,66.5,88,2023-03-17T19:26:11.357Z,2023-03-17T19:26:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106829,231,3,1,24,54,dnzj0iv5qtaemm9kthh9pos8q,0,63.2,91.8,2023-03-17T19:26:11.980Z,2023-03-17T19:26:13Z,4103034015,286,,4103034089,233,226,4103034013,56,Left,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106839,226,7,1,24,54,dac758ef858jbq7pcb3gfwite,1,36.8,8.2,2023-03-17T19:26:11.981Z,2023-03-17T19:26:18Z,4103034063,285,,4103034061,56,Back,4103034083,233,231,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106887,227,5,1,24,55,dac758ef858jbq7pcb3gfwite,0,36.8,-1.2,2023-03-17T19:26:13.360Z,2023-03-17T19:26:23Z,4103034305,347,,4103034685,233,232,4103034303,56,Back,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106947,232,5,1,24,55,dnzj0iv5qtaemm9kthh9pos8q,1,63.2,101.2,2023-03-17T19:26:13.360Z,2023-03-17T19:33:20Z,4103034625,56,Left,4103034647,233,227,4103034627,347,,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106969,233,1,1,25,5,dnzj0iv5qtaemm9kthh9pos8q,1,64.2,100,2023-03-17T19:26:22.844Z,2023-03-17T19:26:24Z,4103034759,213,5.2,4103034753,140,70.7,4103034757,212,14.0,4103034755,141,84.1,4103034749,107,,4103034751,56,Left,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106979,234,61,1,25,7,dnzj0iv5qtaemm9kthh9pos8q,0,70.7,84.1,2023-03-17T19:26:24.652Z,2023-03-17T19:26:25Z,4103034815,56,Left,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521106995,228,49,1,25,9,dac758ef858jbq7pcb3gfwite,1,28.4,13.1,2023-03-17T19:26:26.559Z,2023-03-17T19:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107007,229,43,1,25,9,dac758ef858jbq7pcb3gfwite,1,0,0,2023-03-17T19:26:27.056Z,2023-03-17T19:26:31Z,4103034991,285,0,4103034989,56,Back,4103035259,144,3,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107027,230,4,1,25,9,dac758ef858jbq7pcb3gfwite,1,34.6,14,2023-03-17T19:26:27.371Z,2023-03-17T19:26:32Z,4103035105,13,,4103035289,286,,4103035107,56,Back,4103035111,265,,4103035109,152,,4103035285,233,235,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107047,235,4,1,25,9,dnzj0iv5qtaemm9kthh9pos8q,0,65.4,86,2023-03-17T19:26:27.372Z,2023-03-17T19:26:32Z,4103035277,56,Left,4103035281,265,,4103035293,233,230,4103035279,152,,4103035283,285,,4103035275,13,,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107217,231,1,1,25,21,dac758ef858jbq7pcb3gfwite,1,36.8,18.8,2023-03-17T19:26:39.408Z,2023-03-17T19:26:43Z,4103036223,141,29.5,4103036215,5,,4103036227,213,2.2,4103036225,212,9.1,4103036219,56,Back,4103036217,152,,4103036221,140,31.6,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107243,232,1,1,25,25,dac758ef858jbq7pcb3gfwite,1,39.3,40.6,2023-03-17T19:26:43.440Z,2023-03-17T19:26:46Z,4103036373,141,69.0,4103036369,56,Back,4103036377,213,1.6,4103036375,212,19.3,4103036371,140,39.5,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107285,233,1,1,25,28,dac758ef858jbq7pcb3gfwite,1,39.7,68.1,2023-03-17T19:26:45.872Z,2023-03-17T19:26:49Z,4103036617,140,32.3,4103036621,212,20.9,4103036619,141,39.5,4103036615,56,Back,4103036623,213,4.3,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107377,234,1,1,25,35,dac758ef858jbq7pcb3gfwite,1,51,46,2023-03-17T19:26:52.991Z,2023-03-17T19:26:57Z,4103037251,1,,4103037247,213,0.8,4103037237,155,,4103037239,56,Left,4103037243,141,95.9,4103037241,140,85.0,4103037245,212,49.3,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107385,235,61,1,25,38,dac758ef858jbq7pcb3gfwite,0,85,95.7,2023-03-17T19:26:56.280Z,2023-03-17T19:34:41Z,4103037283,56,Left,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107391,236,49,1,25,39,dnzj0iv5qtaemm9kthh9pos8q,1,3.6,13,2023-03-17T19:26:57.236Z,2023-03-17T19:27:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107411,237,50,1,25,40,dnzj0iv5qtaemm9kthh9pos8q,1,9.1,8.3,2023-03-17T19:26:58.174Z,2023-03-17T19:27:05Z,4103037379,56,Back,4103037679,233,236,4103037381,285,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107399,236,7,1,25,40,dac758ef858jbq7pcb3gfwite,1,90.9,91.7,2023-03-17T19:26:58.175Z,2023-03-17T19:27:00Z,4103037315,167,,4103037319,286,,4103037395,233,237,4103037317,56,Left,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107401,237,5,1,25,41,dac758ef858jbq7pcb3gfwite,0,101.3,86.7,2023-03-17T19:26:59.151Z,2023-03-17T19:27:01Z,4103037327,346,,4103037481,233,238,4103037325,56,Left,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107419,238,5,1,25,41,dnzj0iv5qtaemm9kthh9pos8q,1,-1.3,13.3,2023-03-17T19:26:59.151Z,2023-03-17T19:33:20Z,4103037427,346,,4103037469,233,237,4103037423,56,Back,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107749,239,1,1,26,5,dnzj0iv5qtaemm9kthh9pos8q,1,5.3,43.1,2023-03-17T19:27:23.324Z,2023-03-17T19:27:28Z,4103039361,124,,4103039375,213,6.0,4103039391,74,,4103039365,140,57.6,4103039367,141,17.7,4103039369,212,57.6,4103039363,56,Right,4103039381,1,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107763,240,1,1,26,11,dnzj0iv5qtaemm9kthh9pos8q,0,55.7,20.4,2023-03-17T19:27:28.587Z,2023-03-17T19:27:33Z,4103039467,212,4.9,4103039463,140,53.5,4103039469,213,2.1,4103039689,236,,4103039461,56,Center,4103039691,233,238,4103039465,141,26.8,4103039695,286,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107791,238,74,1,26,11,dac758ef858jbq7pcb3gfwite,1,44.9,76.3,2023-03-17T19:27:28.588Z,2023-03-17T19:33:23Z,4103039655,285,,4103039709,233,240,4103039653,56,Back,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107817,241,1,1,26,14,dnzj0iv5qtaemm9kthh9pos8q,1,33.4,15.7,2023-03-17T19:27:31.963Z,2023-03-17T19:27:36Z,4103039803,212,25.3,4103039799,140,12.5,4103039801,141,34.1,4103039805,213,2.6,4103039797,56,Back,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107851,242,1,1,26,19,dnzj0iv5qtaemm9kthh9pos8q,0,12.1,28.1,2023-03-17T19:27:36.860Z,2023-03-17T19:27:42Z,4103040007,157,,4103040011,140,58.6,4103040015,212,49.4,4103040009,56,Center,4103040017,213,0.1,4103040019,1,,4103040013,141,38.9,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107847,239,44,1,26,23,dac758ef858jbq7pcb3gfwite,1,39.5,60.8,2023-03-17T19:27:40.656Z,2023-03-17T19:27:42Z,4103039997,285,,4103039995,56,Back,4103040079,233,243,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107853,243,44,1,26,23,dnzj0iv5qtaemm9kthh9pos8q,0,60.5,39.2,2023-03-17T19:27:40.657Z,2023-03-17T19:27:43Z,4103040133,233,239,4103040033,286,,4103040029,56,Center,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107865,240,1,1,26,23,dac758ef858jbq7pcb3gfwite,1,37.7,60.6,2023-03-17T19:27:41.119Z,2023-03-17T19:45:06Z,4103040091,3,,4103040095,140,14.8,4103040097,141,49.3,4103040099,212,25.2,4103040093,56,Back,4103040101,213,3.5,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107895,241,1,1,26,25,dac758ef858jbq7pcb3gfwite,1,32.6,43.7,2023-03-17T19:27:42.575Z,2023-03-17T19:27:45Z,4103040281,3,,4103040285,140,14.3,4103040287,141,57.8,4103040291,213,2.7,4103040289,212,21.5,4103040283,56,Back,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521107897,242,52,1,26,27,dac758ef858jbq7pcb3gfwite,1,14.3,57.9,2023-03-17T19:27:45.490Z,2023-03-17T19:27:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108007,243,1,1,26,29,dac758ef858jbq7pcb3gfwite,1,14.3,58.8,2023-03-17T19:27:46.639Z,2023-03-17T19:27:54Z,4103040827,212,27.0,4103040829,213,1.1,4103040823,140,26.4,4103040821,56,Back,4103040825,141,93.9,4103040819,123,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108053,244,1,1,26,36,dac758ef858jbq7pcb3gfwite,1,39.7,85,2023-03-17T19:27:54.415Z,2023-03-17T19:27:57Z,4103041081,213,0.5,4103041077,141,97.1,4103041075,140,52.8,4103041073,56,Left,4103041079,212,16.0,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108089,245,1,1,26,39,dac758ef858jbq7pcb3gfwite,1,59.1,91.4,2023-03-17T19:27:57.487Z,2023-03-17T19:28:01Z,4103041279,140,60.5,4103041285,213,4.8,4103041277,56,Center,4103041281,141,65.1,4103041283,212,17.9,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108125,246,1,1,26,43,dac758ef858jbq7pcb3gfwite,1,57.8,64.6,2023-03-17T19:28:01.503Z,2023-03-17T19:28:04Z,4103041475,212,19.4,4103041471,140,47.5,4103041473,141,41.0,4103041469,56,Back,4103041477,213,4.1,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108171,247,1,1,26,47,dac758ef858jbq7pcb3gfwite,1,52.5,34.5,2023-03-17T19:28:04.639Z,2023-03-17T19:28:08Z,4103041723,141,3.2,4103041727,213,5.3,4103041719,56,Right,4103041725,212,26.0,4103041721,140,66.8,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108223,248,1,1,26,51,dac758ef858jbq7pcb3gfwite,1,75.1,3.7,2023-03-17T19:28:08.639Z,2023-03-17T19:28:34Z,4103042033,212,30.2,4103042027,56,Center,4103043349,154,,4103043347,210,13,4103042029,140,92.6,4103042023,2,,4103042035,213,0.9,4103042025,155,,4dk7h575fifmw2lhslevhmhux,M. Rente,4103042031,141,,,38.9,,,,,,,,,1,,,,,,,,,,,,,,,
2521108225,249,13,1,26,53,dac758ef858jbq7pcb3gfwite,1,93,40.2,2023-03-17T19:28:11.007Z,2023-03-17T19:28:34Z,4103043393,230,98.9,4103042043,17,,4103043001,72,,4103043383,102,47.2,4103043389,328,,4103043375,29,,4103043387,214,,4103043379,55,248,etwawuknprhxhmjk1tyq38e6t,N. Laursen,4103043373,74,4103043385,103,,86.1,4103043377,154,,4103043391,391,4103042041,22,,,4103043395,231,48.2,4103042045,56,Center,,,,,,,,
2521108211,244,5,1,26,53,dnzj0iv5qtaemm9kthh9pos8q,1,-0.8,50.6,2023-03-17T19:28:11.067Z,2023-03-17T19:28:12Z,4103041959,346,,4103042107,233,250,4103041957,56,Back,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108231,250,5,1,26,53,dac758ef858jbq7pcb3gfwite,0,100.8,49.4,2023-03-17T19:28:11.067Z,2023-03-17T19:33:20Z,4103042073,346,,4103042131,233,244,4103042071,56,Center,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108559,245,1,1,27,20,dnzj0iv5qtaemm9kthh9pos8q,0,4.9,43.2,2023-03-17T19:28:38.061Z,2023-03-17T19:28:45Z,4103044001,56,Center,4103043999,124,,4103044019,74,,4103044013,1,,4103044005,141,39.8,4103044007,212,53.1,4103044009,213,6.2,4103044003,140,55.4,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108585,251,44,1,27,25,dac758ef858jbq7pcb3gfwite,1,43.4,57.8,2023-03-17T19:28:43.450Z,2023-03-17T19:28:45Z,4103044119,56,Back,4103044121,285,,4103044159,233,246,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108571,246,44,1,27,25,dnzj0iv5qtaemm9kthh9pos8q,0,56.6,42.2,2023-03-17T19:28:43.451Z,2023-03-17T19:28:45Z,4103044053,286,,4103044215,233,251,4103044051,56,Center,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108593,252,1,1,27,26,dac758ef858jbq7pcb3gfwite,0,41.9,55.2,2023-03-17T19:28:44.207Z,2023-03-17T19:28:45Z,4103044145,140,44.5,4103044141,3,,4103044149,212,2.7,4103044143,56,Back,4103044151,213,0.1,4103044147,141,55.5,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108595,247,61,1,27,26,dnzj0iv5qtaemm9kthh9pos8q,1,55.4,39.8,2023-03-17T19:28:44.438Z,2023-03-17T19:28:45Z,4103044153,56,Center,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108655,253,43,1,27,27,dac758ef858jbq7pcb3gfwite,1,0,0,2023-03-17T19:28:45.439Z,2023-03-17T19:28:50Z,4103044445,56,Back,4103044579,144,7,4103044447,285,0,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108795,249,3,1,27,28,dnzj0iv5qtaemm9kthh9pos8q,0,58.2,32.6,2023-03-17T19:28:45.867Z,2023-03-17T19:29:01Z,4103045183,286,,4103045181,56,Center,4103045451,233,255,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108805,255,7,1,27,28,dac758ef858jbq7pcb3gfwite,1,41.8,67.4,2023-03-17T19:28:45.868Z,2023-03-17T19:29:01Z,4103045215,56,Back,4103045427,233,249,4103045217,285,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108633,248,4,1,27,29,dnzj0iv5qtaemm9kthh9pos8q,1,56.1,33.2,2023-03-17T19:28:47.243Z,2023-03-17T19:29:04Z,4103044557,233,254,4103044347,152,,4103044351,286,,4103044345,56,Center,4103045691,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108671,254,4,1,27,29,dac758ef858jbq7pcb3gfwite,0,43.9,66.8,2023-03-17T19:28:47.244Z,2023-03-17T19:29:06Z,4103045645,10,,4103044523,152,,4103044527,285,,4103044521,56,Back,4103044565,233,248,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109005,250,1,1,27,49,dnzj0iv5qtaemm9kthh9pos8q,0,57.1,30.3,2023-03-17T19:29:06.794Z,2023-03-17T19:29:12Z,4103046189,213,0.7,4103046183,140,85.7,4103046191,1,,4103046175,5,,4103046187,212,40.2,4103046179,152,,4103046185,141,69.5,4103046181,56,Center,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,4103046177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109061,252,61,1,27,50,dnzj0iv5qtaemm9kthh9pos8q,0,86.1,70.4,2023-03-17T19:29:07.748Z,2023-03-17T19:29:26Z,4103046475,56,Center,,,,,,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108979,256,44,1,27,52,dac758ef858jbq7pcb3gfwite,1,12.6,33,2023-03-17T19:29:10.463Z,2023-03-17T19:29:13Z,4103046063,56,Back,4103046299,233,251,4103046065,285,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109027,251,44,1,27,52,dnzj0iv5qtaemm9kthh9pos8q,0,87.4,67,2023-03-17T19:29:10.464Z,2023-03-17T19:29:13Z,4103046291,56,Center,4103046337,233,256,4103046293,286,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521108995,257,1,1,27,53,dac758ef858jbq7pcb3gfwite,1,11,34.8,2023-03-17T19:29:10.910Z,2023-03-17T19:29:11Z,4103046141,213,4.6,4103046131,140,9.5,4103046133,141,11.1,4103046127,3,,4103046137,212,16.2,4103046129,56,Back,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109011,258,49,1,27,54,dac758ef858jbq7pcb3gfwite,1,8.2,10.4,2023-03-17T19:29:11.775Z,2023-03-17T19:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109077,259,1,1,27,57,dac758ef858jbq7pcb3gfwite,0,14.9,4.3,2023-03-17T19:29:14.608Z,2023-03-17T19:29:18Z,4103046593,212,30.1,4103046597,213,0.4,4103046585,155,,4103046587,56,Back,4103046589,140,41.6,4103046591,141,20.3,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109109,253,44,1,28,0,dnzj0iv5qtaemm9kthh9pos8q,1,57,83.6,2023-03-17T19:29:17.693Z,2023-03-17T19:29:19Z,4103046753,286,,4103046797,233,260,4103046751,56,Left,,,,,,,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109085,260,44,1,28,0,dac758ef858jbq7pcb3gfwite,0,43,16.4,2023-03-17T19:29:17.694Z,2023-03-17T19:29:20Z,4103046627,285,,4103046809,233,253,4103046623,56,Back,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109121,254,1,1,28,1,dnzj0iv5qtaemm9kthh9pos8q,0,55.8,87.4,2023-03-17T19:29:19.514Z,2023-03-17T19:29:20Z,4103046829,140,64.3,4103046833,212,13.0,4103046827,56,Left,4103046825,3,,4103046831,141,100.0,4103046835,213,0.8,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109127,255,5,1,28,2,dnzj0iv5qtaemm9kthh9pos8q,0,63.5,101.6,2023-03-17T19:29:20.185Z,2023-03-17T19:29:27Z,4103046863,347,,4103046861,56,Left,4103047411,233,261,,,,,,,,,,,,,,,,cexuwvet4xiruf1jitkjjp7qi,M. Hilderink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109213,261,5,1,28,2,dac758ef858jbq7pcb3gfwite,1,36.5,-1.6,2023-03-17T19:29:20.185Z,2023-03-17T19:33:20Z,4103047349,56,Back,4103047363,233,255,4103047351,347,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109249,262,1,1,28,9,dac758ef858jbq7pcb3gfwite,1,33.5,0,2023-03-17T19:29:27.167Z,2023-03-17T19:29:29Z,4103047545,212,7.6,4103047535,56,Back,4103047531,107,,4103047539,140,28.9,4103047543,141,6.7,4103047547,213,2.3,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109329,263,1,1,28,11,dac758ef858jbq7pcb3gfwite,1,28.3,6.8,2023-03-17T19:29:28.927Z,2023-03-17T19:29:35Z,4103048005,56,Back,4103048013,213,0.7,4103048007,140,44.7,4103048011,212,22.5,4103048009,141,28.2,4103048003,157,,4103048015,1,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109335,256,45,1,28,18,dnzj0iv5qtaemm9kthh9pos8q,0,58.6,72.2,2023-03-17T19:29:35.646Z,2023-03-17T19:29:38Z,4103048039,285,,4103048211,233,264,4103048037,56,Center,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109365,264,3,1,28,18,dac758ef858jbq7pcb3gfwite,1,41.4,27.8,2023-03-17T19:29:35.646Z,2023-03-17T19:29:38Z,4103048187,56,Back,4103048199,233,256,4103048189,286,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109385,265,1,1,28,20,dac758ef858jbq7pcb3gfwite,1,39.6,39.5,2023-03-17T19:29:37.919Z,2023-03-17T19:29:40Z,4103048297,141,64.8,4103048295,140,28.6,4103048293,56,Back,4103048299,212,20.7,4103048303,213,2.2,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521109413,266,1,1,28,22,dac758ef858jbq7pcb3gfwite,1,30.6,66.7,2023-03-17T19:29:40.383Z,2023-03-17T19:29:43Z,4103048409,141,93.9,4103048415,1,,4103048407,140,56.9,4103048411,212,33.2,4103048405,56,Left,4103048413,213,0.6,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
