id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2536669097,6,1,1,0,29,xcevba75jfkrg4s6tl89zl3y,1,44.1,80.2,2023-04-21T18:02:14.138Z,2023-04-21T18:02:19Z,4206425643,212,40.0,4206425637,140,30.7,4206425647,1,,4206425645,213,4.4,4206425633,56,Back,4206425641,141,25.1,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669103,7,61,1,0,34,xcevba75jfkrg4s6tl89zl3y,1,30.5,24.9,2023-04-21T18:02:19.398Z,2023-04-21T18:02:19Z,4206425655,56,Back,,,,,,,,,,,,,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669177,8,1,1,0,37,xcevba75jfkrg4s6tl89zl3y,1,29.2,6.8,2023-04-21T18:02:22.338Z,2023-04-21T18:02:26Z,4206426013,141,71.1,4206426015,212,43.8,4206426011,140,30.8,4206426023,1,,4206426019,213,1.5,4206426007,196,,4206426009,56,Back,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669233,9,1,1,0,41,xcevba75jfkrg4s6tl89zl3y,1,34.7,65.4,2023-04-21T18:02:26.475Z,2023-04-21T18:02:30Z,4206426335,213,1.0,4206426331,141,96.0,4206426327,56,Back,4206426333,212,24.7,4206426329,140,47.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669263,10,1,1,0,45,xcevba75jfkrg4s6tl89zl3y,1,46.4,95.2,2023-04-21T18:02:30.444Z,2023-04-21T18:02:32Z,4206426527,213,3.7,4206426525,212,19.6,4206426521,140,30.2,4206426523,141,80.9,4206426519,56,Back,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669289,11,1,1,0,48,xcevba75jfkrg4s6tl89zl3y,1,29.6,78.9,2023-04-21T18:02:32.698Z,2023-04-21T18:02:35Z,4206426631,141,28.0,4206426635,213,4.6,4206426637,1,,4206426629,140,27.5,4206426627,56,Back,4206426633,212,34.7,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669375,12,1,1,0,50,xcevba75jfkrg4s6tl89zl3y,1,27.9,27.5,2023-04-21T18:02:34.963Z,2023-04-21T18:02:43Z,4206427059,212,17.2,4206427055,140,34.5,4206427053,56,Back,4206427057,141,4.4,4206427061,213,5.1,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669393,13,1,1,0,58,xcevba75jfkrg4s6tl89zl3y,1,42,9,2023-04-21T18:02:43.235Z,2023-04-21T18:02:44Z,4206427137,141,36.5,4206427145,213,2.1,4206427129,56,Back,4206427133,140,31.0,4206427141,212,22.0,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669413,14,1,1,0,59,xcevba75jfkrg4s6tl89zl3y,1,31,36.5,2023-04-21T18:02:44.499Z,2023-04-21T18:02:45Z,4206427273,140,44.3,4206427279,213,1.1,4206427271,56,Back,4206427275,141,73.8,4206427277,212,29.0,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669441,15,1,1,1,1,xcevba75jfkrg4s6tl89zl3y,1,44.3,73.8,2023-04-21T18:02:45.843Z,2023-04-21T18:02:47Z,4206427403,212,21.5,4206427399,140,58.9,4206427405,213,0.8,4206427397,56,Left,4206427401,141,96.0,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669505,16,1,1,1,2,xcevba75jfkrg4s6tl89zl3y,1,58.9,96,2023-04-21T18:02:47.563Z,2023-04-21T19:00:41Z,4206427703,141,94.3,4206427701,140,47.1,4206427707,213,3.2,4206427699,56,Back,4206427705,212,12.4,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669563,17,1,1,1,7,xcevba75jfkrg4s6tl89zl3y,1,47.2,93.6,2023-04-21T18:02:52.515Z,2023-04-21T18:02:58Z,4206428003,56,Back,4206428009,212,10.0,4206428007,141,89.2,4206428005,140,38.1,4206428011,213,3.4,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669573,18,1,1,1,13,xcevba75jfkrg4s6tl89zl3y,1,43.9,74.9,2023-04-21T18:02:57.907Z,2023-04-21T18:02:59Z,4206428065,213,6.3,4206428061,141,74.4,4206428059,140,55.9,4206428063,212,12.6,4206428057,56,Center,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669607,19,1,1,1,14,xcevba75jfkrg4s6tl89zl3y,1,55.9,74.4,2023-04-21T18:02:59.324Z,2023-04-21T19:01:19Z,4206428267,212,12.8,4206428265,141,64.6,4206428261,56,Back,4206428269,213,3.7,4206428263,140,45.5,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669645,20,1,1,1,16,xcevba75jfkrg4s6tl89zl3y,1,45.4,64.6,2023-04-21T18:03:01.523Z,2023-04-21T18:03:05Z,4206428451,141,33.0,4206428447,56,Back,4206428455,213,4.2,4206428453,212,24.8,4206428449,140,33.6,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669671,21,1,1,1,20,xcevba75jfkrg4s6tl89zl3y,1,33.6,33,2023-04-21T18:03:05.260Z,2023-04-21T18:03:07Z,4206428597,212,29.6,4206428593,140,36.1,4206428595,141,76.4,4206428591,56,Back,4206428599,213,1.5,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669733,22,1,1,1,22,xcevba75jfkrg4s6tl89zl3y,1,36.1,76.4,2023-04-21T18:03:07.347Z,2023-04-21T18:03:13Z,4206428867,141,96.1,4206428871,213,1.0,4206428865,140,44.6,4206428869,212,16.1,4206428863,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669773,23,1,1,1,28,xcevba75jfkrg4s6tl89zl3y,1,46.4,96.3,2023-04-21T18:03:13.547Z,2023-04-21T18:03:16Z,4206429099,140,38.0,4206429101,141,72.7,4206429105,213,4.2,4206429103,212,18.3,4206429097,56,Back,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669811,24,1,1,1,31,xcevba75jfkrg4s6tl89zl3y,1,46.2,73.6,2023-04-21T18:03:16.532Z,2023-04-21T18:03:19Z,4206429347,1,,4206429345,213,4.8,4206429341,141,9.9,4206429343,212,43.4,4206429339,140,48.1,4206429337,56,Back,4206429335,196,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669883,25,1,1,1,34,xcevba75jfkrg4s6tl89zl3y,1,51.9,6.8,2023-04-21T18:03:19.444Z,2023-04-21T18:03:24Z,4206429741,213,0.1,4206429733,141,11.2,4206429725,56,Right,4206429721,155,,4206429729,140,80.7,4206429737,212,30.4,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669937,26,1,1,1,39,xcevba75jfkrg4s6tl89zl3y,1,80.3,11,2023-04-21T18:03:24.236Z,2023-04-21T18:03:28Z,4206430015,56,Right,4206430017,140,89.6,4206430019,141,17.0,4206430023,213,0.4,4206430021,212,10.6,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536669981,27,1,1,1,43,xcevba75jfkrg4s6tl89zl3y,1,89.6,7.3,2023-04-21T18:03:27.876Z,2023-04-21T19:01:51Z,4206430251,213,3.5,4206430247,141,1.8,4206430249,212,10.9,4206430245,140,79.8,4206430243,56,Right,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670005,28,1,1,1,47,xcevba75jfkrg4s6tl89zl3y,1,70.7,7.5,2023-04-21T18:03:31.860Z,2023-04-21T18:03:33Z,4206430363,212,17.1,4206430359,140,79.3,4206430357,56,Center,4206430365,213,1.0,4206430361,141,28.9,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670031,29,1,1,1,48,xcevba75jfkrg4s6tl89zl3y,1,79.3,28.9,2023-04-21T18:03:33.421Z,2023-04-21T18:03:35Z,4206430503,56,Right,4206430501,168,,4206430509,212,15.8,4206430505,140,91.4,4206430507,141,15.2,4206430511,213,5.7,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670087,30,1,1,1,52,xcevba75jfkrg4s6tl89zl3y,1,94.8,13.7,2023-04-21T18:03:37.397Z,2023-04-21T18:08:31Z,4206430761,56,Center,4206430769,213,1.5,4206430765,141,41.0,4206430757,2,,4206430763,140,96.3,4206431851,210,15,4206430767,212,18.6,4206431853,154,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,1,4206430759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670093,31,15,1,1,53,xcevba75jfkrg4s6tl89zl3y,1,96.3,41,2023-04-21T18:03:38.459Z,2023-04-21T18:08:27Z,4206431871,29,,4206431049,233,8,4206431883,328,,4206431879,102,48.8,4206431885,146,99.0,4206430809,56,Center,4206431887,147,47.5,4206431869,78,,1j33nixshgkkdwjjnuafknahh,G. Korte,,4206431875,55,30,4206431873,154,4206450443,15,4206430807,60,4206431881,103,17.7,4206430805,22,,,,,,,,,,,,,,,,,
2536670125,8,10,1,1,53,e8hiwrw6ocxm5iht6sp7jiv19,1,1.8,53,2023-04-21T18:03:38.559Z,2023-04-21T18:03:43Z,4206430973,180,,4206430971,177,,4206430975,182,,4206430977,56,Back,4206431061,233,31,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670119,7,52,1,1,53,e8hiwrw6ocxm5iht6sp7jiv19,1,1.8,53,2023-04-21T18:03:38.569Z,2023-04-21T18:03:42Z,,,,,,,,,,,,,,,,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670271,9,1,1,2,8,e8hiwrw6ocxm5iht6sp7jiv19,0,13.4,54.5,2023-04-21T18:03:52.912Z,2023-04-21T18:03:58Z,4206431793,212,47.0,4206431789,140,58.1,4206431787,56,Center,4206431785,123,,4206432079,1,,4206431795,213,0.1,4206431791,141,59.3,4206431799,287,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670343,32,44,1,2,13,xcevba75jfkrg4s6tl89zl3y,1,42.6,41,2023-04-21T18:03:57.774Z,2023-04-21T18:04:01Z,4206432155,56,Back,4206432157,285,,4206432287,233,10,,,,,,,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670357,10,44,1,2,13,e8hiwrw6ocxm5iht6sp7jiv19,0,57.4,59,2023-04-21T18:03:57.775Z,2023-04-21T18:04:02Z,4206432215,286,,4206432463,233,32,4206432213,56,Center,4206432351,189,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670389,33,1,1,2,13,xcevba75jfkrg4s6tl89zl3y,1,42.8,40.8,2023-04-21T18:03:58.126Z,2023-04-21T18:04:01Z,4206432381,140,36.1,4206432387,213,4.3,4206432385,212,16.3,4206432377,3,,4206432383,141,19.2,4206432379,56,Back,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670393,34,49,1,2,16,xcevba75jfkrg4s6tl89zl3y,1,34.8,16.9,2023-04-21T18:04:01.125Z,2023-04-21T18:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670461,35,1,1,2,16,xcevba75jfkrg4s6tl89zl3y,1,34.8,16.9,2023-04-21T18:04:01.334Z,2023-04-21T18:04:06Z,4206432745,213,2.6,4206432741,141,38.3,4206432743,212,26.9,4206432739,140,13.2,4206432737,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670485,36,1,1,2,21,xcevba75jfkrg4s6tl89zl3y,1,13.2,38.3,2023-04-21T18:04:06.277Z,2023-04-21T18:04:08Z,4206432837,140,31.0,4206432835,56,Back,4206432843,213,0.9,4206432839,141,74.7,4206432841,212,31.0,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670581,37,1,1,2,23,xcevba75jfkrg4s6tl89zl3y,1,31,74.7,2023-04-21T18:04:07.989Z,2023-04-21T18:04:15Z,4206433321,141,93.9,4206433325,213,0.9,4206433317,56,Back,4206433323,212,16.8,4206433319,140,41.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670619,38,1,1,2,30,xcevba75jfkrg4s6tl89zl3y,1,52.6,80.2,2023-04-21T18:04:14.877Z,2023-04-21T18:04:18Z,4206433553,140,46.4,4206433557,212,11.0,4206433555,141,67.2,4206433551,56,Back,4206433559,213,4.1,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670647,39,1,1,2,33,xcevba75jfkrg4s6tl89zl3y,1,46.4,69.2,2023-04-21T18:04:17.893Z,2023-04-21T18:04:20Z,4206433703,56,Back,4206433709,212,13.2,4206433705,140,37.4,4206433711,213,2.4,4206433707,141,82.8,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670679,40,1,1,2,35,xcevba75jfkrg4s6tl89zl3y,1,40.4,78.6,2023-04-21T18:04:20.158Z,2023-04-21T18:04:22Z,4206433853,140,28.5,4206433855,141,32.6,4206433859,213,4.3,4206433851,56,Back,4206433861,1,,4206433857,212,33.7,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670717,41,1,1,2,37,xcevba75jfkrg4s6tl89zl3y,1,30.5,32.2,2023-04-21T18:04:22.550Z,2023-04-21T18:04:25Z,4206434069,56,Back,4206434073,141,10.6,4206434071,140,31.6,4206434077,213,4.8,4206434075,212,14.7,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670735,42,1,1,2,40,xcevba75jfkrg4s6tl89zl3y,1,35.3,9.5,2023-04-21T18:04:25.166Z,2023-04-21T18:04:27Z,4206434167,141,44.0,4206434171,213,1.8,4206434165,140,31.2,4206434169,212,23.9,4206434163,56,Back,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670789,43,1,1,2,42,xcevba75jfkrg4s6tl89zl3y,1,31.2,44,2023-04-21T18:04:26.918Z,2023-04-21T18:04:30Z,4206434485,56,Back,4206434487,140,43.2,4206434489,141,74.2,4206434493,213,1.0,4206434491,212,24.1,,,,,,,,,,92mkw4rtoho0gkf3wr19c9iad,J. Lammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670839,44,1,1,2,46,xcevba75jfkrg4s6tl89zl3y,1,48.1,78,2023-04-21T18:04:30.854Z,2023-04-21T18:04:35Z,4206434747,212,16.6,4206434749,213,0.8,4206434741,56,Left,4206434745,141,95.2,4206434743,140,59.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670867,45,1,1,2,51,xcevba75jfkrg4s6tl89zl3y,1,61,95,2023-04-21T18:04:35.733Z,2023-04-21T18:05:17Z,4206434871,140,58.4,4206434877,213,4.6,4206434875,212,18.4,4206434869,56,Center,4206434873,141,68.3,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670909,46,1,1,2,53,xcevba75jfkrg4s6tl89zl3y,1,58.4,68.3,2023-04-21T18:04:37.686Z,2023-04-21T19:02:29Z,4206435145,213,3.2,4206435141,141,66.7,4206435143,212,14.0,4206435139,140,45.1,4206435137,56,Back,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536670915,47,1,1,2,57,xcevba75jfkrg4s6tl89zl3y,1,45.7,57.7,2023-04-21T18:04:42.278Z,2023-04-21T18:04:43Z,4206435187,212,16.8,4206435193,213,4.4,4206435181,140,40.4,4206435183,141,34.4,4206435179,56,Back,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
