id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/13/value,qualifier/16/value,assist
2486798537,5,1,1,0,10,1fttb31hnskynpku8qd09yhm8,0,32.6,9.5,2022-11-19T19:05:28.800Z,2022-11-19T19:05:29Z,3921963785,140,37.7,3921963791,213,5.9,3921963787,141,6.7,3921963781,3,,3921963789,212,5.7,3921963783,56,Back,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798543,7,61,1,0,11,bqm1bnp1bh2apyudlz1o1whr3,0,62.1,85.8,2022-11-19T19:05:30.249Z,2022-11-19T19:22:04Z,3921963821,56,Left,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798553,6,50,1,0,12,1fttb31hnskynpku8qd09yhm8,1,38,9,2022-11-19T19:05:30.860Z,2022-11-19T19:05:36Z,3921963873,286,,3921963913,233,8,3921963871,56,Back,,,,,,,,,,,,,,,,bdtti3sckhcppilsisgu7well,I. Alhaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798559,8,7,1,0,12,bqm1bnp1bh2apyudlz1o1whr3,1,62,91,2022-11-19T19:05:30.861Z,2022-11-19T19:05:33Z,3921963895,285,,3921963893,56,Left,3921963897,233,6,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798579,9,1,1,0,14,bqm1bnp1bh2apyudlz1o1whr3,1,58.9,92.4,2022-11-19T19:05:33.362Z,2022-11-19T19:05:37Z,3921964021,212,15.4,3921964017,140,73.5,3921964015,56,Left,3921964019,141,94.0,3921964023,213,0.1,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798583,10,1,1,0,18,bqm1bnp1bh2apyudlz1o1whr3,0,86.5,87.4,2022-11-19T19:05:37.586Z,2022-11-19T19:05:40Z,3921964105,286,,3921964033,140,86.2,3921964101,233,7,3921964029,56,Left,3921964043,212,2.9,3921964099,236,,3921964037,141,83.2,3921964047,213,4.6,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798591,7,74,1,0,18,1fttb31hnskynpku8qd09yhm8,1,11.2,16.4,2022-11-19T19:05:37.587Z,2022-11-19T19:22:49Z,3921964077,285,,3921964075,56,Back,3921964113,233,10,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798609,8,6,1,0,21,1fttb31hnskynpku8qd09yhm8,0,12.5,16.6,2022-11-19T19:05:39.891Z,2022-11-19T19:22:48Z,3921964213,233,11,3921964195,73,,3921964193,56,Back,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798595,11,6,1,0,21,bqm1bnp1bh2apyudlz1o1whr3,1,87.5,83.4,2022-11-19T19:05:39.891Z,2022-11-19T19:05:46Z,3921964119,73,,3921964117,56,Left,3921964209,233,8,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798691,12,1,1,0,43,bqm1bnp1bh2apyudlz1o1whr3,1,99.5,99.5,2022-11-19T19:06:02.675Z,2022-11-19T19:06:14Z,3921964725,140,92.7,3921964717,6,,3921964727,141,55.7,3921964715,2,,3921965029,210,13,3921964731,213,4.5,3921964721,224,,3921965031,154,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,1,3921964719,155,3921964723,56,Center,3921964729,212,30.6,,,,,,,,,,,,,,,,,,,,,,,
2486798697,13,44,1,0,46,bqm1bnp1bh2apyudlz1o1whr3,1,92.6,55.8,2022-11-19T19:06:05.136Z,2022-11-19T19:06:07Z,3921964771,233,9,3921964751,286,,3921964749,56,Center,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798699,9,44,1,0,46,1fttb31hnskynpku8qd09yhm8,0,7.4,44.2,2022-11-19T19:06:05.137Z,2022-11-19T19:06:07Z,3921964755,285,,3921964753,56,Back,3921964779,233,13,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798701,14,13,1,0,46,bqm1bnp1bh2apyudlz1o1whr3,1,92.7,55.7,2022-11-19T19:06:05.550Z,2022-11-19T19:06:14Z,3921964763,56,Center,3921964907,25,,3921965045,29,,3921965059,231,50.7,3921964913,328,,3921965047,154,,3921965053,102,59.0,3921964909,15,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,3921964761,17,3921965055,103,31.9,3921965043,83,,3921965057,230,99.3,3921965049,55,12,,,,,,,,,,,,,,,,,
2486798703,10,5,1,0,48,1fttb31hnskynpku8qd09yhm8,1,-0.4,43.2,2022-11-19T19:06:06.975Z,2022-11-19T19:22:45Z,3921964775,56,Back,3921964777,346,,3921964801,233,15,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798705,15,5,1,0,48,bqm1bnp1bh2apyudlz1o1whr3,0,100.4,56.8,2022-11-19T19:06:06.975Z,2022-11-19T19:06:08Z,3921964783,56,Center,3921964817,233,10,3921964785,346,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798833,11,1,1,1,13,1fttb31hnskynpku8qd09yhm8,1,4.2,50.7,2022-11-19T19:06:31.874Z,2022-11-19T19:06:37Z,3921965577,140,65.1,3921965589,74,,3921965583,213,0.1,3921965575,56,Center,3921965571,124,,3921965579,141,58.8,3921965585,1,,3921965573,155,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,3921965581,212,,,,,,,,,,,,,64.2,,,,,,,,,,,,,,,,
2486798843,12,1,1,1,18,1fttb31hnskynpku8qd09yhm8,1,65.1,58.8,2022-11-19T19:06:36.906Z,2022-11-19T20:02:07Z,3921965627,56,Center,3921965637,212,4.0,3921965625,3,,3921965635,141,56.1,3921965631,140,61.7,3921965639,213,3.6,3922015731,156,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798867,13,1,1,1,20,1fttb31hnskynpku8qd09yhm8,1,61,54.8,2022-11-19T19:06:39.234Z,2022-11-19T19:06:42Z,3921965735,141,59.7,3921965739,213,0.8,3921965733,140,64.2,3921965737,212,4.7,3921965731,56,Center,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798873,14,1,1,1,23,1fttb31hnskynpku8qd09yhm8,1,64.6,61.2,2022-11-19T19:06:42.250Z,2022-11-19T19:06:43Z,3921965753,212,14.1,3921965747,56,Center,3921965749,140,52.8,3921965755,213,2.6,3921965751,141,71.1,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798881,15,1,1,1,24,1fttb31hnskynpku8qd09yhm8,1,52.9,71.1,2022-11-19T19:06:43.490Z,2022-11-19T19:06:44Z,3921965783,140,61.9,3921965789,213,5.9,3921965781,56,Center,3921965787,212,10.3,3921965785,141,65.2,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798889,16,1,1,1,25,1fttb31hnskynpku8qd09yhm8,0,61.9,65.2,2022-11-19T19:06:44.218Z,2022-11-19T19:29:09Z,3921965815,212,3.5,3921965813,141,63.1,3921965817,213,5.9,3921965809,56,Center,3921965811,140,64.9,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798877,16,8,1,1,26,bqm1bnp1bh2apyudlz1o1whr3,1,26.3,25.8,2022-11-19T19:06:44.932Z,2022-11-19T19:29:10Z,3921965775,56,Back,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798893,17,49,1,1,26,bqm1bnp1bh2apyudlz1o1whr3,1,30.3,18.6,2022-11-19T19:06:45.443Z,2022-11-19T19:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798903,18,1,1,1,26,bqm1bnp1bh2apyudlz1o1whr3,1,30.3,18.6,2022-11-19T19:06:45.709Z,2022-11-19T19:06:47Z,3921965869,141,30.6,3921965873,213,1.7,3921965867,140,29.1,3921965865,56,Back,3921965871,212,8.3,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798909,19,1,1,1,28,bqm1bnp1bh2apyudlz1o1whr3,0,28.6,29.9,2022-11-19T19:06:47.202Z,2022-11-19T19:06:48Z,3921965895,140,35.1,3921965901,213,5.3,3921965893,56,Back,3921965897,141,13.2,3921965899,212,13.2,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798927,18,49,1,1,30,1fttb31hnskynpku8qd09yhm8,1,69.9,69.6,2022-11-19T19:06:48.794Z,2022-11-19T19:06:59Z,,,,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798925,17,1,1,1,30,1fttb31hnskynpku8qd09yhm8,1,58.8,85.3,2022-11-19T19:06:49.059Z,2022-11-19T19:06:50Z,3921966001,212,15.8,3921965997,140,69.9,3921965995,56,Center,3921966003,213,5.5,3921965999,141,69.6,3921965993,155,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798931,19,50,1,1,31,1fttb31hnskynpku8qd09yhm8,1,69.4,75.8,2022-11-19T19:06:50.113Z,2022-11-19T19:06:52Z,3921966031,233,20,3921966011,56,Center,3921966013,286,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798929,20,7,1,1,31,bqm1bnp1bh2apyudlz1o1whr3,1,30.6,24.2,2022-11-19T19:06:50.114Z,2022-11-19T19:06:51Z,3921966009,285,,3921966007,56,Back,3921966015,233,19,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486808139,534,61,1,1,32,1fttb31hnskynpku8qd09yhm8,1,69.4,82.7,2022-11-19T19:06:50.723Z,2022-11-19T20:02:40Z,3922016413,56,Left,,,,,,,,,,,,,,,,,,,,,,bs14utcyx2am6s46cuv52nf56,J. Hilterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798937,21,1,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,0,29,12.4,2022-11-19T19:06:51.109Z,2022-11-19T19:06:52Z,3921966047,3,,3921966053,141,12.4,3921966051,140,35.0,3921966057,213,0,3921966049,56,Back,3921966055,212,6.3,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798947,22,49,1,1,35,bqm1bnp1bh2apyudlz1o1whr3,1,35.1,8.5,2022-11-19T19:06:54.268Z,2022-11-19T19:06:54Z,,,,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798965,23,1,1,1,35,bqm1bnp1bh2apyudlz1o1whr3,1,35.1,8.5,2022-11-19T19:06:54.690Z,2022-11-19T19:06:58Z,3921966189,213,3.3,3921966183,141,4.1,3921966179,56,Back,3921966187,212,24.5,3921966181,140,11.9,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798979,24,1,1,1,39,bqm1bnp1bh2apyudlz1o1whr3,1,11.4,3.9,2022-11-19T19:06:58.228Z,2022-11-19T19:07:00Z,3921966263,212,16.9,3921966257,56,Back,3921966259,140,6.6,3921966265,213,1.9,3921966261,141,27.6,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486798991,25,1,1,1,41,bqm1bnp1bh2apyudlz1o1whr3,0,4.3,26.7,2022-11-19T19:07:00.411Z,2022-11-19T19:07:04Z,3921966323,140,54.8,3921966329,213,0.1,3921966319,157,,3921966331,1,,3921966321,56,Center,3921966327,212,53.3,3921966325,141,34.1,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799003,20,1,1,1,45,1fttb31hnskynpku8qd09yhm8,0,38.8,61.5,2022-11-19T19:07:04.450Z,2022-11-19T19:07:07Z,3921966387,3,,3921966391,140,58.9,3921966395,212,26.7,3921966397,213,5.6,3921966389,56,Center,3921966393,141,37.4,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799021,26,1,1,1,48,bqm1bnp1bh2apyudlz1o1whr3,1,43.8,70,2022-11-19T19:07:07.058Z,2022-11-19T19:07:11Z,3921966477,141,91.5,3921966475,140,48.3,3921966481,213,1.3,3921966479,212,15.4,3921966473,56,Back,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799039,27,1,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,1,62.7,94.3,2022-11-19T19:07:11.318Z,2022-11-19T19:07:14Z,3921966545,56,Left,3921966549,141,88.5,3921966553,213,4.5,3921966547,140,61.8,3921966551,212,4.1,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799043,28,50,1,1,55,bqm1bnp1bh2apyudlz1o1whr3,1,64.2,91.4,2022-11-19T19:07:13.915Z,2022-11-19T19:07:16Z,3921966563,286,,3921966653,233,21,3921966561,56,Left,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799055,21,7,1,1,55,1fttb31hnskynpku8qd09yhm8,1,35.8,8.6,2022-11-19T19:07:13.916Z,2022-11-19T19:07:16Z,3921966621,285,,3921966617,56,Back,3921966635,233,28,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799057,22,49,1,1,57,1fttb31hnskynpku8qd09yhm8,1,29.7,6.7,2022-11-19T19:07:15.947Z,2022-11-19T19:07:16Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799065,23,1,1,1,57,1fttb31hnskynpku8qd09yhm8,1,29.7,6.7,2022-11-19T19:07:16.108Z,2022-11-19T19:07:17Z,3921966681,213,0.4,3921966669,56,Back,3921966679,212,7.2,3921966671,140,36.1,3921966675,141,10.6,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799075,24,1,1,1,58,1fttb31hnskynpku8qd09yhm8,1,37,10.6,2022-11-19T19:07:17.067Z,2022-11-19T19:07:19Z,3921966731,56,Back,3921966735,141,36.6,3921966737,212,18.6,3921966733,140,31.6,3921966739,213,1.9,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799091,25,1,1,2,1,1fttb31hnskynpku8qd09yhm8,1,34.8,38.5,2022-11-19T19:07:19.819Z,2022-11-19T19:07:22Z,3921966801,213,0.8,3921966795,140,43.8,3921966793,56,Back,3921966797,141,51.6,3921966799,212,13.0,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799097,26,1,1,2,3,1fttb31hnskynpku8qd09yhm8,1,39.2,48.2,2022-11-19T19:07:21.915Z,2022-11-19T19:07:23Z,3921966819,140,27.7,3921966823,212,17.5,3921966821,141,66.9,3921966825,213,2.3,3921966817,56,Back,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799103,27,1,1,2,5,1fttb31hnskynpku8qd09yhm8,1,28.6,67,2022-11-19T19:07:23.787Z,2022-11-19T19:07:26Z,3921966861,212,19.2,3921966859,141,92.7,3921966855,56,Back,3921966863,213,1.1,3921966857,140,36.1,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799111,28,1,1,2,7,1fttb31hnskynpku8qd09yhm8,1,44.7,91.1,2022-11-19T19:07:26.163Z,2022-11-19T19:07:28Z,3921966905,140,48.6,3921966911,213,5.0,3921966907,141,68.5,3921966903,56,Back,3921966909,212,15.9,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799117,29,1,1,2,9,1fttb31hnskynpku8qd09yhm8,0,49.3,67.9,2022-11-19T19:07:28.420Z,2022-11-19T19:07:30Z,3921966931,141,53.4,3921966929,140,54.6,3921966927,56,Center,3921966933,212,11.3,3921966935,213,5.2,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486799115,29,49,1,2,9,bqm1bnp1bh2apyudlz1o1whr3,1,46.2,45.5,2022-11-19T19:07:28.670Z,2022-11-19T19:07:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
