id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/14/value,assist,qualifier/16/value
2514670549,203,1,1,18,39,bqm1bnp1bh2apyudlz1o1whr3,1,39.4,49.7,2023-03-03T19:20:13.607Z,2023-03-03T19:20:14Z,4068943211,213,4.1,4068943207,141,34.8,4068943205,140,33.2,4068943203,56,Back,4068943209,212,12.0,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670579,204,1,1,18,40,bqm1bnp1bh2apyudlz1o1whr3,1,33.2,34.8,2023-03-03T19:20:14.679Z,2023-03-03T19:20:17Z,4068943391,56,Back,4068943399,213,0.0,4068943395,141,35.4,4068943393,140,41.4,4068943397,212,8.6,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670611,205,1,1,18,43,bqm1bnp1bh2apyudlz1o1whr3,1,41.2,34.6,2023-03-03T19:20:17.591Z,2023-03-03T19:20:19Z,4068943575,212,18.9,4068943571,140,23.3,4068943569,56,Back,4068943577,213,3.3,4068943573,141,31.2,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670687,206,1,1,18,45,bqm1bnp1bh2apyudlz1o1whr3,1,23.7,31.2,2023-03-03T19:20:19.367Z,2023-03-03T19:20:24Z,4068943971,212,19.1,4068943969,141,53.0,4068943975,213,2.3,4068943967,140,12.2,4068943965,56,Back,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670737,207,1,1,18,50,bqm1bnp1bh2apyudlz1o1whr3,1,12.2,53,2023-03-03T19:20:23.911Z,2023-03-03T19:20:28Z,4068944243,212,37.0,4068944237,56,Back,4068944247,1,,4068944239,140,35.4,4068944245,213,0.9,4068944241,141,93.9,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670789,208,1,1,18,54,bqm1bnp1bh2apyudlz1o1whr3,0,38.9,94.5,2023-03-03T19:20:28.088Z,2023-03-03T19:20:31Z,4068944501,141,91.7,4068944497,56,Left,4068944505,213,6.2,4068944499,140,84.6,4068944495,155,,4068944503,212,48.0,4068944507,1,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670823,173,12,1,18,59,cv5ftekuejf0ryxvd5h2my47r,1,23.7,17.6,2023-03-03T19:20:32.708Z,2023-03-03T19:20:34Z,4068944677,141,0.0,4068944681,213,5.1,4068944675,140,28.6,4068944729,167,,4068944673,56,Back,4068944691,15,,4068944679,212,14.3,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670833,174,5,1,18,59,cv5ftekuejf0ryxvd5h2my47r,0,28.8,-2,2023-03-03T19:20:33.512Z,2023-03-03T21:26:35Z,4068944717,56,Back,4068945751,233,209,4068944719,347,,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671037,209,5,1,18,59,bqm1bnp1bh2apyudlz1o1whr3,1,71.2,102,2023-03-03T19:20:33.512Z,2023-03-03T19:20:47Z,4068945705,233,174,4068945689,56,Left,4068945691,347,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671067,210,1,1,19,13,bqm1bnp1bh2apyudlz1o1whr3,0,70.8,100,2023-03-03T19:20:47.575Z,2023-03-03T19:20:50Z,4068945937,141,97.7,4068945935,140,88.1,4068945931,107,,4068945941,213,6.1,4068945933,56,Left,4068945939,212,18.4,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671075,175,49,1,19,17,cv5ftekuejf0ryxvd5h2my47r,1,14.4,3.4,2023-03-03T19:20:51.476Z,2023-03-03T19:20:51Z,,,,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671169,176,1,1,19,20,cv5ftekuejf0ryxvd5h2my47r,0,14.4,3.4,2023-03-03T19:20:53.764Z,2023-03-03T19:21:06Z,4068946479,141,3.4,4068947295,155,,4068946481,212,29.1,4068946485,213,0,4068946477,140,42.1,4068946475,56,Back,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671183,211,1,1,19,23,bqm1bnp1bh2apyudlz1o1whr3,0,64.2,93.2,2023-03-03T19:20:57.431Z,2023-03-03T19:20:58Z,4068946583,56,Left,4068946587,141,100.0,4068946591,213,0.7,4068946585,140,70.4,4068946589,212,8.7,4068946581,3,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671319,177,5,1,19,24,cv5ftekuejf0ryxvd5h2my47r,1,33.2,-1.7,2023-03-03T19:20:57.973Z,2023-03-03T21:26:36Z,4068947293,347,,4068947291,56,Back,4068947329,233,212,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671191,212,5,1,19,24,bqm1bnp1bh2apyudlz1o1whr3,0,66.8,101.7,2023-03-03T19:20:57.973Z,2023-03-03T19:21:06Z,4068946631,347,,4068947383,233,177,4068946627,56,Left,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671521,178,1,1,19,41,cv5ftekuejf0ryxvd5h2my47r,0,40.9,0,2023-03-03T19:21:15.668Z,2023-03-03T19:21:17Z,4068948361,140,52.0,4068948371,213,0.5,4068948357,107,,4068948365,141,8.5,4068948359,56,Right,4068948367,212,13.7,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671543,213,1,1,19,43,bqm1bnp1bh2apyudlz1o1whr3,0,41.2,89.6,2023-03-03T19:21:17.079Z,2023-03-03T19:21:18Z,4068948479,140,61.9,4068948483,141,75.9,4068948487,212,23.6,4068948489,213,5.9,4068948473,3,,4068948477,56,Center,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671669,179,1,1,19,45,cv5ftekuejf0ryxvd5h2my47r,1,33.9,24.1,2023-03-03T19:21:19.653Z,2023-03-03T19:21:26Z,4068949173,213,0.6,4068949167,140,77.3,4068949165,56,Center,4068949163,157,,4068949169,141,65.7,4068949171,212,53.6,4068949175,1,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671673,180,61,1,19,52,cv5ftekuejf0ryxvd5h2my47r,0,81.9,62,2023-03-03T19:21:26.501Z,2023-03-03T19:21:26Z,4068949191,56,Center,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671713,214,49,1,19,55,bqm1bnp1bh2apyudlz1o1whr3,1,12.9,38.3,2023-03-03T19:21:28.807Z,2023-03-03T19:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671769,215,1,1,19,55,bqm1bnp1bh2apyudlz1o1whr3,1,12.2,35.5,2023-03-03T19:21:29.543Z,2023-03-03T19:21:32Z,4068949657,212,18.3,4068949653,140,29.5,4068949655,141,32.7,4068949651,56,Back,4068949659,213,6.2,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671879,216,1,1,19,58,bqm1bnp1bh2apyudlz1o1whr3,0,30.3,30.4,2023-03-03T19:21:32.327Z,2023-03-03T19:21:39Z,4068950243,141,40.6,4068950237,155,,4068950249,1,,4068950247,213,0.1,4068950239,56,Center,4068950245,212,59.6,4068950241,140,86.7,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671867,181,52,1,20,5,cv5ftekuejf0ryxvd5h2my47r,1,15.8,59.3,2023-03-03T19:21:39.092Z,2023-03-03T19:21:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671929,182,1,1,20,5,cv5ftekuejf0ryxvd5h2my47r,1,15.8,59.3,2023-03-03T19:21:39.285Z,2023-03-03T19:21:41Z,4068950489,56,Back,4068950497,213,5.4,4068950491,140,23.5,4068950495,212,12.7,4068950493,141,44.9,4068950487,123,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671959,183,1,1,20,8,cv5ftekuejf0ryxvd5h2my47r,1,23.5,44.9,2023-03-03T19:21:41.812Z,2023-03-03T19:21:43Z,4068950645,212,14.2,4068950641,140,36.5,4068950639,56,Back,4068950649,213,0.3,4068950643,141,50.7,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671983,184,1,1,20,9,cv5ftekuejf0ryxvd5h2my47r,1,36.5,50.7,2023-03-03T19:21:43.107Z,2023-03-03T19:21:44Z,4068950767,56,Back,4068950773,141,73.6,4068950771,140,35.3,4068950775,212,15.6,4068950777,213,1.7,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672035,185,1,1,20,10,cv5ftekuejf0ryxvd5h2my47r,1,35.3,73.6,2023-03-03T19:21:44.564Z,2023-03-03T19:21:48Z,4068951037,213,1.2,4068951029,56,Back,4068951035,212,14.0,4068951031,140,39.9,4068951033,141,93.0,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672073,186,1,1,20,14,cv5ftekuejf0ryxvd5h2my47r,1,39.9,93,2023-03-03T19:21:48.180Z,2023-03-03T19:21:50Z,4068951243,140,53.1,4068951249,213,6.1,4068951247,212,14.2,4068951245,141,88.7,4068951241,56,Left,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672091,187,3,1,20,16,cv5ftekuejf0ryxvd5h2my47r,1,57.8,90,2023-03-03T19:21:50.228Z,2023-03-03T19:21:52Z,4068951343,286,,4068951339,56,Left,4068951375,233,217,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672081,217,45,1,20,16,bqm1bnp1bh2apyudlz1o1whr3,0,42.2,10,2023-03-03T19:21:50.228Z,2023-03-03T19:21:52Z,4068951295,285,,4068951417,233,187,4068951293,56,Back,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672107,188,1,1,20,17,cv5ftekuejf0ryxvd5h2my47r,0,51.7,79.6,2023-03-03T19:21:51.556Z,2023-03-03T19:21:52Z,4068951431,141,43.4,4068951435,213,5.4,4068951427,56,Center,4068951429,140,69.1,4068951425,155,,4068951433,212,30.7,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672135,218,1,1,20,19,bqm1bnp1bh2apyudlz1o1whr3,1,36.4,64.9,2023-03-03T19:21:53.047Z,2023-03-03T19:22:09Z,4068951577,212,7.7,4068951573,140,43.2,4068951571,56,Back,4068951579,213,5.9,4068951575,141,60.6,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672141,219,49,1,20,20,bqm1bnp1bh2apyudlz1o1whr3,1,43.2,60.6,2023-03-03T19:21:54.647Z,2023-03-03T19:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672227,220,1,1,20,22,bqm1bnp1bh2apyudlz1o1whr3,1,43.2,60.6,2023-03-03T19:21:55.750Z,2023-03-03T19:21:59Z,4068952021,56,Center,4068952029,213,0.1,4068952025,141,61.4,4068952023,140,50.3,4068952027,212,7.5,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672285,221,1,1,20,25,bqm1bnp1bh2apyudlz1o1whr3,1,56.7,64,2023-03-03T19:21:59.207Z,2023-03-03T19:22:02Z,4068952303,140,55.3,4068952309,213,1.9,4068952307,212,5.2,4068952305,141,71.4,4068952301,56,Center,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672311,222,1,1,20,28,bqm1bnp1bh2apyudlz1o1whr3,0,55.3,71.4,2023-03-03T19:22:02.007Z,2023-03-03T19:22:03Z,4068952435,213,5.5,4068952431,141,27.7,4068952433,212,41.1,4068952425,56,Center,4068952437,1,,4068952421,155,,4068952429,140,82.4,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672327,189,1,1,20,28,cv5ftekuejf0ryxvd5h2my47r,1,19.7,68.2,2023-03-03T19:22:02.020Z,2023-03-03T19:22:04Z,4068952493,141,63.0,4068952487,3,,4068952489,56,Back,4068952497,213,6.1,4068952491,140,40.9,4068952495,212,22.5,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672333,190,49,1,20,30,cv5ftekuejf0ryxvd5h2my47r,1,39.7,63.7,2023-03-03T19:22:03.908Z,2023-03-03T19:22:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672477,191,1,1,20,32,cv5ftekuejf0ryxvd5h2my47r,1,36.8,80.2,2023-03-03T19:22:06.068Z,2023-03-03T19:22:12Z,4068953225,140,37.0,4068953229,212,9.7,4068953223,56,Back,4068953227,141,94.5,4068953231,213,1.5,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672489,192,4,1,20,37,cv5ftekuejf0ryxvd5h2my47r,1,47.8,94.9,2023-03-03T19:22:11.476Z,2023-03-03T19:22:15Z,4068953287,265,,4068953457,233,223,4068953285,152,,4068953279,13,,4068953283,56,Back,4068953289,286,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672507,223,4,1,20,37,bqm1bnp1bh2apyudlz1o1whr3,0,52.2,5.1,2023-03-03T19:22:11.477Z,2023-03-03T19:22:16Z,4068953367,13,,4068953373,265,,4068953375,285,,4068953371,152,,4068953369,56,Right,4068953485,233,192,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672547,224,17,1,20,38,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-03-03T19:22:11.895Z,2023-03-03T19:22:28Z,4068953577,13,243,4068953573,31,,4068953575,392,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672975,193,1,1,21,4,cv5ftekuejf0ryxvd5h2my47r,1,52.9,96.2,2023-03-03T19:22:38.435Z,2023-03-03T19:22:45Z,4068955921,212,58.1,4068955911,196,,4068955907,5,,4068955909,155,,4068955913,152,,4068955923,213,4.8,4068955917,140,57.4,4068955925,1,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,4068955915,56,Right,4068955919,141,,11.0,,,,,,,,,,,,,,,,,,,,,,
2514672983,194,61,1,21,11,cv5ftekuejf0ryxvd5h2my47r,0,68.6,6.4,2023-03-03T19:22:45.651Z,2023-03-03T19:22:46Z,4068955967,56,Right,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673129,195,1,1,21,14,cv5ftekuejf0ryxvd5h2my47r,1,67.3,17.7,2023-03-03T19:22:48.611Z,2023-03-03T19:22:55Z,4068956747,141,4.3,4068956745,140,70.9,4068956751,213,5.1,4068956741,56,Right,4068956749,212,9.9,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673181,196,1,1,21,21,cv5ftekuejf0ryxvd5h2my47r,1,66.7,23.7,2023-03-03T19:22:55.395Z,2023-03-03T19:22:58Z,4068956999,56,Center,4068957005,212,21.4,4068957001,140,75.4,4068957007,213,1.1,4068957003,141,52.2,,,,,,,,,,8j8encc4aqkh07ydce6hiaokp,M. Berden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673209,197,1,1,21,24,cv5ftekuejf0ryxvd5h2my47r,0,75.4,52.2,2023-03-03T19:22:58.339Z,2023-03-03T19:23:00Z,4068957133,141,35.5,4068957137,213,5.0,4068957129,56,Center,4068957135,212,11.9,4068957131,140,78.8,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673217,225,49,1,21,26,bqm1bnp1bh2apyudlz1o1whr3,1,33.3,71.2,2023-03-03T19:23:00.455Z,2023-03-03T19:23:00Z,,,,,,,,,,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673287,226,1,1,21,30,bqm1bnp1bh2apyudlz1o1whr3,0,27.6,59.3,2023-03-03T19:23:03.830Z,2023-03-03T19:23:05Z,4068957489,1,,4068957483,141,0.0,4068957479,56,Back,4068957485,212,43.1,4068957477,196,,4068957481,140,40.6,4068957487,213,5.0,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673353,198,5,1,21,30,cv5ftekuejf0ryxvd5h2my47r,1,61.8,101.2,2023-03-03T19:23:04.019Z,2023-03-03T19:23:09Z,4068957821,56,Left,4068957859,233,227,4068957823,347,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673293,227,5,1,21,30,bqm1bnp1bh2apyudlz1o1whr3,0,38.2,-1.2,2023-03-03T19:23:04.019Z,2023-03-03T21:26:36Z,4068957511,56,Back,4068957513,347,,4068957865,233,198,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673385,199,1,1,21,35,cv5ftekuejf0ryxvd5h2my47r,0,68.2,100,2023-03-03T19:23:08.883Z,2023-03-03T19:23:11Z,4068957989,141,97.1,4068957991,212,15.3,4068957983,107,,4068957985,56,Left,4068957993,213,6.1,4068957987,140,82.4,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673511,228,1,1,21,37,bqm1bnp1bh2apyudlz1o1whr3,1,22,14.6,2023-03-03T19:23:10.951Z,2023-03-03T19:23:18Z,4068958655,56,Back,4068958663,213,0.5,4068958657,140,36.3,4068958659,141,28.0,4068958661,212,17.6,4068958653,3,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673517,229,1,1,21,44,bqm1bnp1bh2apyudlz1o1whr3,0,31.7,30.3,2023-03-03T19:23:18.054Z,2023-03-03T19:23:18Z,4068958685,140,41.6,4068958689,212,13.1,4068958681,3,,4068958683,56,Back,4068958687,141,18.6,4068958691,213,5.6,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673531,200,1,1,21,44,cv5ftekuejf0ryxvd5h2my47r,1,70.7,77.2,2023-03-03T19:23:18.243Z,2023-03-03T19:23:20Z,4068958783,141,49.4,4068958779,56,Center,4068958785,212,19.1,4068958781,140,73.6,4068958787,213,4.9,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673609,201,1,1,21,46,cv5ftekuejf0ryxvd5h2my47r,1,73.6,49.4,2023-03-03T19:23:20.035Z,2023-03-03T19:24:39Z,4068959195,141,38.6,4068959191,56,Center,4068959199,213,4.9,4068959197,212,7.5,4068959193,140,75.0,4068965183,210,15,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2514673625,202,15,1,21,50,cv5ftekuejf0ryxvd5h2my47r,1,76.5,50.4,2023-03-03T19:23:24.627Z,2023-03-03T19:24:40Z,4068965215,103,19,4068965217,215,,4068965225,231,50,4068959297,56,Center,4068961439,72,,4068959295,18,,4068959293,22,,4068961443,82,,8j8encc4aqkh07ydce6hiaokp,M. Berden,4068965207,29,,4068965205,78,,,4068965223,230,4068961461,233,230,4068965213,102,50.0,4068965219,146,79.0,4068965221,147,4068965209,55,,,98.6,201,50.4,,
2514673675,230,10,1,21,51,bqm1bnp1bh2apyudlz1o1whr3,1,20.4,51.6,2023-03-03T19:23:24.727Z,2023-03-03T19:23:49Z,4068959519,94,,4068961475,233,202,4068959521,56,Back,,,,,,,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673737,231,52,1,21,57,bqm1bnp1bh2apyudlz1o1whr3,1,5,47,2023-03-03T19:23:31.046Z,2023-03-03T19:23:31Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673863,232,80,1,22,3,bqm1bnp1bh2apyudlz1o1whr3,0,5,47,2023-03-03T19:23:37.254Z,2023-03-03T19:23:37Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673933,233,1,1,22,8,bqm1bnp1bh2apyudlz1o1whr3,1,5,47,2023-03-03T19:23:41.734Z,2023-03-03T19:23:43Z,4068960969,212,13.1,4068960971,213,5.0,4068960963,56,Back,4068960965,140,8.5,4068960967,141,28.5,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673951,234,1,1,22,9,bqm1bnp1bh2apyudlz1o1whr3,1,8.5,28.5,2023-03-03T19:23:42.966Z,2023-03-03T19:23:44Z,4068961063,141,45.1,4068961061,140,4.9,4068961065,212,11.9,4068961059,56,Back,4068961067,213,1.9,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514673979,235,1,1,22,10,bqm1bnp1bh2apyudlz1o1whr3,1,4.9,45.1,2023-03-03T19:23:44.134Z,2023-03-03T19:23:46Z,4068961197,140,19.1,4068961201,212,15.1,4068961195,56,Back,4068961203,213,6.1,4068961199,141,41.6,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514674023,236,1,1,22,12,bqm1bnp1bh2apyudlz1o1whr3,1,19.1,41.6,2023-03-03T19:23:46.581Z,2023-03-03T19:23:49Z,4068961409,141,15.9,4068961411,212,18.0,4068961407,140,15.1,4068961417,213,4.5,4068961405,56,Back,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514674065,237,2,1,22,15,bqm1bnp1bh2apyudlz1o1whr3,1,15,15.2,2023-03-03T19:23:49.110Z,2023-03-03T19:24:04Z,4068961661,141,20.9,4068962637,7,2072f0p9ful9u577gdvo89yw9,4068961657,56,Right,4068961659,140,77.5,4068961667,1,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514674107,203,55,1,22,15,cv5ftekuejf0ryxvd5h2my47r,1,23.5,74.2,2023-03-03T19:23:49.111Z,2023-03-03T21:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514674113,204,43,1,22,22,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-03-03T19:23:55.938Z,2023-03-03T19:24:02Z,4068962537,144,52,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514674267,205,1,1,22,30,cv5ftekuejf0ryxvd5h2my47r,1,19.9,72.9,2023-03-03T19:24:03.923Z,2023-03-03T19:24:05Z,4068962767,56,Back,4068962773,212,17.1,4068962765,241,,4068962763,5,,4068962775,213,5.8,4068962771,141,61.1,4068962769,140,34.3,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514674309,206,1,1,22,31,cv5ftekuejf0ryxvd5h2my47r,1,34.3,61.1,2023-03-03T19:24:05.395Z,2023-03-03T19:24:08Z,4068963015,140,27.7,4068963019,212,30.0,4068963013,56,Back,4068963017,141,18.2,4068963021,213,4.5,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
