id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2442208709,78,1,1,10,36,eh54mfvjtrttgsg1wbjnvxcqz,1,19.9,74.3,2022-08-05T18:11:10.243Z,2022-08-05T18:11:12Z,3685621175,56,Back,3685621177,140,25.2,3685621183,212,15.4,3685621185,213,1.2,3685621181,141,95.4,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442208755,79,1,1,10,39,eh54mfvjtrttgsg1wbjnvxcqz,1,25.9,93.4,2022-08-05T18:11:12.339Z,2022-08-05T18:11:16Z,3685621457,141,79.1,3685621461,213,4.6,3685621453,56,Back,3685621455,140,25.1,3685621459,212,9.8,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442208811,80,1,1,10,43,eh54mfvjtrttgsg1wbjnvxcqz,1,26.6,70.3,2022-08-05T18:11:16.675Z,2022-08-05T18:11:23Z,3685621825,141,24.3,3685621829,213,4.7,3685621827,212,31.3,3685621823,140,24.9,3685621821,56,Back,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442208829,81,1,1,10,50,eh54mfvjtrttgsg1wbjnvxcqz,1,32.6,20.7,2022-08-05T18:11:23.267Z,2022-08-05T18:11:25Z,3685621917,56,Back,3685621921,141,8.0,3685621925,213,5.0,3685621923,212,9.0,3685621919,140,35.0,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442208917,82,1,1,10,52,eh54mfvjtrttgsg1wbjnvxcqz,1,34.3,8.8,2022-08-05T18:11:25.716Z,2022-08-05T18:11:33Z,3685622431,141,54.6,3685622433,212,32.3,3685622427,56,Back,3685622429,140,26.3,3685622439,1,,3685622435,213,1.8,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442208961,83,1,1,11,0,eh54mfvjtrttgsg1wbjnvxcqz,1,30.5,53.6,2022-08-05T18:11:33.379Z,2022-08-05T18:11:38Z,3685622659,140,27.7,3685622665,213,4.5,3685622663,212,12.4,3685622657,56,Back,3685622661,141,35.9,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209027,84,1,1,11,5,eh54mfvjtrttgsg1wbjnvxcqz,1,35.6,37.2,2022-08-05T18:11:38.659Z,2022-08-05T18:11:43Z,3685623007,140,46.2,3685623009,141,55.2,3685623011,212,16.5,3685623013,213,0.8,3685623005,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209075,85,1,1,11,10,eh54mfvjtrttgsg1wbjnvxcqz,1,53.5,69.1,2022-08-05T18:11:43.684Z,2022-08-05T18:11:47Z,3685623283,213,0.9,3685623275,56,Left,3685623279,141,85.5,3685623281,212,13.9,3685623277,140,61.4,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209111,86,1,1,11,14,eh54mfvjtrttgsg1wbjnvxcqz,1,57.3,86.7,2022-08-05T18:11:47.491Z,2022-08-05T18:11:50Z,3685623477,213,3.7,3685623473,141,69.1,3685623475,212,22.5,3685623469,56,Back,3685623471,140,39.2,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209157,87,1,1,11,16,eh54mfvjtrttgsg1wbjnvxcqz,1,37.2,67.1,2022-08-05T18:11:50.067Z,2022-08-05T18:11:54Z,3685623719,213,4.7,3685623715,141,37.2,3685623711,56,Back,3685623717,212,20.4,3685623713,140,36.0,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209201,88,1,1,11,20,eh54mfvjtrttgsg1wbjnvxcqz,1,35.7,37.6,2022-08-05T18:11:54.227Z,2022-08-05T18:11:57Z,3685623915,212,16.9,3685623917,213,1.7,3685623913,141,62.4,3685623909,56,Back,3685623911,140,34.2,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209235,89,1,1,11,24,eh54mfvjtrttgsg1wbjnvxcqz,1,35.6,63.3,2022-08-05T18:11:57.315Z,2022-08-05T18:12:00Z,3685624085,141,48.8,3685624089,213,5.6,3685624087,212,14.9,3685624083,140,46.2,3685624081,56,Back,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209303,90,1,1,11,26,eh54mfvjtrttgsg1wbjnvxcqz,1,40,36.9,2022-08-05T18:12:00.099Z,2022-08-05T18:12:06Z,3685624421,141,16.3,3685624417,56,Back,3685624419,140,44.5,3685624423,212,14.8,3685624425,213,5.0,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209313,91,1,1,11,33,eh54mfvjtrttgsg1wbjnvxcqz,1,65.7,4.2,2022-08-05T18:12:06.611Z,2022-08-05T18:12:08Z,3685624459,212,4.8,3685624455,140,61.1,3685624453,56,Right,3685624461,213,3.1,3685624457,141,4.2,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209349,92,1,1,11,34,eh54mfvjtrttgsg1wbjnvxcqz,1,60.1,8.2,2022-08-05T18:12:08.115Z,2022-08-05T18:12:10Z,3685624615,213,2.1,3685624607,56,Right,3685624613,212,8.4,3685624611,141,19.1,3685624609,140,56.3,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209377,93,1,1,11,37,eh54mfvjtrttgsg1wbjnvxcqz,1,55.9,23.1,2022-08-05T18:12:10.899Z,2022-08-05T18:12:14Z,3685624781,56,Center,3685624787,212,23.0,3685624783,140,53.8,3685624789,213,1.7,3685624785,141,56.8,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209401,94,1,1,11,41,eh54mfvjtrttgsg1wbjnvxcqz,1,57.6,62,2022-08-05T18:12:14.851Z,2022-08-05T18:12:17Z,3685624915,213,5.1,3685624907,56,Center,3685624911,141,43.8,3685624909,140,62.8,3685624913,212,13.5,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209423,95,1,1,11,43,eh54mfvjtrttgsg1wbjnvxcqz,1,55.5,40.8,2022-08-05T18:12:17.234Z,2022-08-05T18:12:19Z,3685625025,212,24.4,3685625023,141,6.8,3685625019,56,Right,3685625027,213,5.0,3685625021,140,63.0,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209433,96,1,1,11,46,eh54mfvjtrttgsg1wbjnvxcqz,0,63.6,6.4,2022-08-05T18:12:19.411Z,2022-08-05T18:12:19Z,3685625087,141,8.0,3685625085,140,66.7,3685625083,56,Right,3685625089,212,3.4,3685625091,213,0.3,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209449,78,61,1,11,48,dvmw7d6jb38qvv7e6ziwu0vyr,1,33.9,90.2,2022-08-05T18:12:21.369Z,2022-08-05T18:12:21Z,3685625181,56,Back,,,,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209463,79,49,1,11,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,30.6,86.6,2022-08-05T18:12:22.528Z,2022-08-05T18:12:22Z,,,,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209539,80,1,1,11,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.3,85.4,2022-08-05T18:12:24.072Z,2022-08-05T18:12:28Z,3685625659,212,19.9,3685625661,213,0.3,3685625657,141,95.0,3685625655,140,57.2,3685625653,56,Left,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209567,81,1,1,11,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.7,80.9,2022-08-05T18:12:28.504Z,2022-08-05T18:12:30Z,3685625807,212,13.3,3685625803,140,67.4,3685625801,56,Center,3685625805,141,61.5,3685625809,213,4.6,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209673,82,4,1,11,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,72.2,51,2022-08-05T18:12:30.848Z,2022-08-05T18:13:03Z,3685626325,265,,3685627819,233,97,3685626327,286,,3685626319,56,Center,3685626323,152,,3685626315,13,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442209881,97,4,1,11,57,eh54mfvjtrttgsg1wbjnvxcqz,0,27.8,49,2022-08-05T18:12:30.849Z,2022-08-05T19:00:19Z,3685627419,285,,3685627415,152,,3685627843,233,82,3685627411,13,,3685627413,56,Back,3685627417,265,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210355,83,15,1,13,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,72.7,49.9,2022-08-05T18:13:36.231Z,2022-08-05T18:13:56Z,3685630157,56,Center,3685630155,18,,3685630553,103,28.5,3685631357,233,98,3685630551,102,50.8,3685630153,26,,3685630555,458,,3685630279,72,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,3685630559,147,50.2,3685630549,79,,3685630557,146,,,,98.4,,,,,,,,,,,,,,,,,,,,,
2442210381,98,10,1,13,3,eh54mfvjtrttgsg1wbjnvxcqz,1,4.6,50,2022-08-05T18:13:36.331Z,2022-08-05T18:13:57Z,3685630299,56,Back,3685630295,178,,3685631401,233,83,3685630293,173,,3685630297,182,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210387,99,52,1,13,6,eh54mfvjtrttgsg1wbjnvxcqz,1,4.6,50,2022-08-05T18:13:39.283Z,2022-08-05T18:13:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210453,100,1,1,13,8,eh54mfvjtrttgsg1wbjnvxcqz,1,13.7,45.2,2022-08-05T18:13:41.396Z,2022-08-05T18:13:45Z,3685630713,123,,3685630717,140,25.5,3685630715,56,Back,3685630721,212,29.6,3685630723,213,5.1,3685630719,141,5.6,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210497,101,1,1,13,12,eh54mfvjtrttgsg1wbjnvxcqz,1,25.9,4.2,2022-08-05T18:13:45.682Z,2022-08-05T18:13:50Z,3685630947,140,12.7,3685630951,212,14.5,3685630945,56,Back,3685630949,141,10.4,3685630953,213,2.8,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210503,102,1,1,13,16,eh54mfvjtrttgsg1wbjnvxcqz,0,18,6.6,2022-08-05T18:13:50.018Z,2022-08-05T18:13:52Z,3685631071,236,,3685630965,141,6.6,3685631073,233,84,3685630969,213,0.0,3685631077,286,,3685630963,140,19.0,3685630967,212,1.1,3685630961,56,Back,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210517,84,74,1,13,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,81.6,97.2,2022-08-05T18:13:50.019Z,2022-08-05T18:14:54Z,3685631039,56,Left,3685631099,233,102,3685631041,285,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210525,85,5,1,13,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,76.4,101.6,2022-08-05T18:13:52.103Z,2022-08-05T18:13:57Z,3685631085,347,,3685631083,56,Left,3685631383,233,103,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210569,103,5,1,13,18,eh54mfvjtrttgsg1wbjnvxcqz,1,23.6,-1.6,2022-08-05T18:13:52.103Z,2022-08-05T18:14:49Z,3685631339,233,85,3685631325,347,,3685631323,56,Back,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210695,104,1,1,13,32,eh54mfvjtrttgsg1wbjnvxcqz,0,26.6,0,2022-08-05T18:14:06.114Z,2022-08-05T18:14:07Z,3685632059,140,41.6,3685632065,213,0.5,3685632055,107,,3685632063,212,18.2,3685632057,56,Back,3685632061,141,12.1,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210727,86,1,1,13,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,60.5,85.6,2022-08-05T18:14:07.799Z,2022-08-05T18:14:10Z,3685632227,213,5.4,3685632223,141,72.7,3685632225,212,11.6,3685632219,56,Center,3685632217,3,,3685632221,140,67.8,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210731,87,49,1,13,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.3,72.3,2022-08-05T18:14:10.311Z,2022-08-05T18:14:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6mn57wdtnexqlumwsg8qyil90,D. Enokpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210741,88,1,1,13,37,dvmw7d6jb38qvv7e6ziwu0vyr,0,68.3,72.3,2022-08-05T18:14:10.535Z,2022-08-05T18:14:12Z,3685632271,155,,3685632277,141,84.1,3685632273,56,Left,3685632279,212,17.8,3685632281,213,0.5,3685632275,140,83.4,,,,,,,6mn57wdtnexqlumwsg8qyil90,D. Enokpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210793,105,1,1,13,39,eh54mfvjtrttgsg1wbjnvxcqz,1,19,10,2022-08-05T18:14:12.834Z,2022-08-05T18:14:15Z,3685632555,140,18.2,3685632559,212,22.5,3685632565,1,,3685632553,56,Back,3685632557,141,43.0,3685632551,157,,3685632563,213,1.6,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210803,106,1,1,13,42,eh54mfvjtrttgsg1wbjnvxcqz,0,18.2,43,2022-08-05T18:14:15.715Z,2022-08-05T18:14:17Z,3685632607,56,Back,3685632615,213,5.7,3685632605,3,,3685632613,212,18.0,3685632609,140,32.6,3685632611,141,28.7,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210821,89,1,1,13,43,dvmw7d6jb38qvv7e6ziwu0vyr,0,65,64.5,2022-08-05T18:14:17.191Z,2022-08-05T18:14:20Z,3685632729,141,53.0,3685632731,212,15.2,3685632727,140,77.4,3685632719,3,,3685632733,213,5.7,3685632723,56,Center,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210873,107,1,1,13,47,eh54mfvjtrttgsg1wbjnvxcqz,0,27,47.4,2022-08-05T18:14:20.275Z,2022-08-05T18:14:24Z,3685633011,141,51.6,3685633009,140,71.6,3685633005,157,,3685633013,212,46.9,3685633017,1,,3685633015,213,0.1,3685633007,56,Center,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210899,90,1,1,13,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,33,49.6,2022-08-05T18:14:23.704Z,2022-08-05T18:14:26Z,3685633155,3,,3685633169,212,20.6,3685633157,56,Back,3685633161,140,13.4,3685633165,141,51.5,3685633173,213,3.1,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210907,91,52,1,13,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,13.4,51.5,2022-08-05T18:14:26.055Z,2022-08-05T18:14:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442210967,92,80,1,13,58,dvmw7d6jb38qvv7e6ziwu0vyr,0,14.1,46.3,2022-08-05T18:14:31.783Z,2022-08-05T18:14:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211039,93,1,1,14,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,15.8,41.6,2022-08-05T18:14:36.008Z,2022-08-05T18:14:39Z,3685633823,212,30.7,3685633819,140,44.5,3685633821,141,33.0,3685633815,155,,3685633825,213,6.1,3685633817,56,Back,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211061,94,1,1,14,5,dvmw7d6jb38qvv7e6ziwu0vyr,0,44.5,33,2022-08-05T18:14:38.934Z,2022-08-05T18:14:41Z,3685633945,212,27.0,3685633937,168,,3685633943,141,60.5,3685633947,213,0.8,3685633939,56,Center,3685633935,3,,3685633941,140,63.0,,,,6mn57wdtnexqlumwsg8qyil90,D. Enokpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211091,108,49,1,14,9,eh54mfvjtrttgsg1wbjnvxcqz,1,35.6,29.5,2022-08-05T18:14:43.242Z,2022-08-05T18:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211093,109,4,1,14,10,eh54mfvjtrttgsg1wbjnvxcqz,1,37.9,32.9,2022-08-05T18:14:43.846Z,2022-08-05T18:14:44Z,3685634091,152,,3685634089,56,Back,3685634107,233,95,3685634093,265,,3685634087,13,,3685634097,286,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211089,95,4,1,14,10,dvmw7d6jb38qvv7e6ziwu0vyr,0,62.1,67.1,2022-08-05T18:14:43.847Z,2022-08-05T18:14:45Z,3685634081,152,,3685634079,56,Center,3685634141,233,109,3685634083,265,,3685634077,13,,3685634085,285,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211183,110,1,1,14,15,eh54mfvjtrttgsg1wbjnvxcqz,1,35.3,13.7,2022-08-05T18:14:49.202Z,2022-08-05T18:14:51Z,3685634599,152,,3685634601,56,Back,3685634607,212,12.9,3685634603,140,29.1,3685634609,213,2.1,3685634597,5,,3685634605,141,30.1,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211223,111,1,1,14,18,eh54mfvjtrttgsg1wbjnvxcqz,1,28.6,34.5,2022-08-05T18:14:51.697Z,2022-08-05T18:14:55Z,3685634893,140,26.6,3685634897,141,65.9,3685634889,56,Back,3685634903,213,1.7,3685634899,212,21.5,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211263,112,1,1,14,22,eh54mfvjtrttgsg1wbjnvxcqz,1,27.4,73.1,2022-08-05T18:14:55.618Z,2022-08-05T18:15:00Z,3685635095,212,13.4,3685635099,213,1.8,3685635087,140,24.9,3685635091,141,92.4,3685635081,56,Back,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211279,113,1,1,14,26,eh54mfvjtrttgsg1wbjnvxcqz,0,19.6,88.9,2022-08-05T18:14:59.937Z,2022-08-05T18:15:02Z,3685635211,212,13.7,3685635209,141,93.2,3685635213,213,0.2,3685635205,56,Back,3685635207,140,32.3,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211293,96,49,1,14,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,63.9,5.6,2022-08-05T18:15:02.422Z,2022-08-05T18:15:02Z,,,,,,,,,,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211321,97,1,1,14,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.6,4.6,2022-08-05T18:15:03.799Z,2022-08-05T18:15:05Z,3685635413,213,1.5,3685635405,56,Center,3685635409,141,24.9,3685635411,212,13.8,3685635407,140,69.1,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211323,98,61,1,14,32,dvmw7d6jb38qvv7e6ziwu0vyr,0,69.1,24.9,2022-08-05T18:15:05.495Z,2022-08-05T18:15:05Z,3685635419,56,Center,,,,,,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211345,114,3,1,14,34,eh54mfvjtrttgsg1wbjnvxcqz,0,30.3,78.3,2022-08-05T18:15:07.713Z,2022-08-05T18:16:06Z,3685638115,285,,3685635517,56,Back,3685638349,233,99,,,,,,,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211365,99,7,1,14,34,dvmw7d6jb38qvv7e6ziwu0vyr,0,69.7,21.7,2022-08-05T18:15:07.714Z,2022-08-05T18:16:03Z,3685635617,56,Center,3685638077,286,,3685638199,233,114,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211369,115,49,1,14,36,eh54mfvjtrttgsg1wbjnvxcqz,1,34.6,74.5,2022-08-05T18:15:09.458Z,2022-08-05T18:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211419,116,1,1,14,40,eh54mfvjtrttgsg1wbjnvxcqz,1,42.6,85.5,2022-08-05T18:15:13.361Z,2022-08-05T18:15:16Z,3685635891,212,12.6,3685635893,213,3.3,3685635887,140,30.7,3685635889,141,82.9,3685635885,56,Back,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211453,117,1,1,14,43,eh54mfvjtrttgsg1wbjnvxcqz,1,30.7,82.9,2022-08-05T18:15:16.674Z,2022-08-05T18:15:20Z,3685636113,213,5.7,3685636105,140,40.9,3685636111,212,12.8,3685636109,141,72.5,3685636101,56,Back,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211481,118,1,1,14,46,eh54mfvjtrttgsg1wbjnvxcqz,1,51.4,56.6,2022-08-05T18:15:20.194Z,2022-08-05T18:15:23Z,3685636263,140,39.8,3685636265,141,28.5,3685636267,212,22.7,3685636261,56,Back,3685636269,213,4.1,,,,,,,,,,alzxtazwzkp6cy4igin4ht2vp,D. Halilović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211515,119,1,1,14,50,eh54mfvjtrttgsg1wbjnvxcqz,1,40.9,27.9,2022-08-05T18:15:23.553Z,2022-08-05T18:15:28Z,3685636455,141,10.6,3685636459,213,5.3,3685636453,140,48.2,3685636457,212,14.0,3685636451,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211579,120,1,1,14,55,eh54mfvjtrttgsg1wbjnvxcqz,1,57.3,9.6,2022-08-05T18:15:28.401Z,2022-08-05T18:16:25Z,3685636795,141,29.1,3685636799,213,2.3,3685636797,212,17.9,3685636793,140,45.8,3685636791,56,Back,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442211623,121,1,1,15,2,eh54mfvjtrttgsg1wbjnvxcqz,1,44.8,43.6,2022-08-05T18:15:36.098Z,2022-08-05T18:15:38Z,3685637019,213,1.6,3685637015,141,71.1,3685637011,56,Back,3685637017,212,18.7,3685637013,140,44.0,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
