id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2505916135,5,49,1,0,13,cv5ftekuejf0ryxvd5h2my47r,1,33.2,65.4,2023-02-10T19:00:29.214Z,2023-02-10T19:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916147,6,1,1,0,14,cv5ftekuejf0ryxvd5h2my47r,1,33.2,65.4,2023-02-10T19:00:29.764Z,2023-02-10T19:00:32Z,4022735703,141,44.9,4022735707,213,5.1,4022735705,212,15.3,4022735701,140,39.3,4022735699,56,Back,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916175,7,2,1,0,16,cv5ftekuejf0ryxvd5h2my47r,1,39.6,44.8,2023-02-10T19:00:31.948Z,2023-02-10T19:00:57Z,4022735837,1,,4022735843,141,72.7,4022735835,7,d6rg9ntx9qa2eh8yiflbke1ux,4022735839,56,Center,4022735841,140,76.3,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916161,7,55,1,0,16,dac758ef858jbq7pcb3gfwite,1,35.1,37.1,2023-02-10T19:00:31.949Z,2023-02-10T21:24:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916227,8,1,1,0,31,dac758ef858jbq7pcb3gfwite,1,35.1,37.1,2023-02-10T19:00:46.568Z,2023-02-10T19:00:49Z,4022736059,56,Back,4022736063,141,71.4,4022736067,213,1.8,4022736057,241,,4022736061,140,28.9,4022736065,212,24.2,4022736055,5,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916253,9,1,1,0,33,dac758ef858jbq7pcb3gfwite,1,30.7,69.8,2023-02-10T19:00:49.209Z,2023-02-10T19:00:54Z,4022736225,141,31.1,4022736221,56,Back,4022736227,212,26.5,4022736223,140,33.7,4022736229,213,4.8,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916277,10,1,1,0,39,dac758ef858jbq7pcb3gfwite,1,33,31.6,2023-02-10T19:00:54.647Z,2023-02-10T19:00:58Z,4022736329,212,19.3,4022736327,141,7.6,4022736331,213,5.3,4022736323,56,Back,4022736325,140,42.9,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916293,11,1,1,0,42,dac758ef858jbq7pcb3gfwite,0,43.6,6.7,2023-02-10T19:00:57.992Z,2023-02-10T19:01:00Z,4022736431,213,0.1,4022736425,140,70.5,4022736421,155,,4022736427,141,12.1,4022736423,56,Right,4022736429,212,28.5,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916305,8,1,1,0,44,cv5ftekuejf0ryxvd5h2my47r,1,19,85.9,2023-02-10T19:00:59.885Z,2023-02-10T19:01:01Z,4022736489,212,11.1,4022736491,213,0.2,4022736483,56,Back,4022736487,141,89.3,4022736481,3,,4022736485,140,29.3,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916307,9,49,1,0,46,cv5ftekuejf0ryxvd5h2my47r,1,29.6,89.7,2023-02-10T19:01:01.789Z,2023-02-10T19:01:02Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916319,10,1,1,0,47,cv5ftekuejf0ryxvd5h2my47r,0,29.6,89.7,2023-02-10T19:01:02.309Z,2023-02-10T19:01:03Z,4022736531,140,43.1,4022736537,213,5.6,4022736533,141,72.9,4022736535,212,18.2,4022736529,56,Back,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916333,12,49,1,0,49,dac758ef858jbq7pcb3gfwite,1,49.2,30.4,2023-02-10T19:01:05.160Z,2023-02-10T19:01:05Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916351,13,1,1,0,50,dac758ef858jbq7pcb3gfwite,1,49.2,30.4,2023-02-10T19:01:05.768Z,2023-02-10T19:01:07Z,4022736657,141,38.3,4022736653,56,Center,4022736655,140,57.0,4022736659,212,9.8,4022736661,213,0.6,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916367,14,1,1,0,52,dac758ef858jbq7pcb3gfwite,1,57,38.3,2023-02-10T19:01:07.287Z,2023-02-10T19:01:09Z,4022736713,56,Back,4022736717,141,35.3,4022736719,212,22.6,4022736715,140,35.6,4022736721,213,3.2,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916371,15,1,1,0,53,dac758ef858jbq7pcb3gfwite,1,35.6,35.3,2023-02-10T19:01:09.112Z,2023-02-10T19:01:10Z,4022736737,141,63.5,4022736733,56,Back,4022736735,140,35.4,4022736739,212,19.2,4022736741,213,1.6,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916385,16,1,1,0,55,dac758ef858jbq7pcb3gfwite,1,35.4,63.5,2023-02-10T19:01:10.312Z,2023-02-10T19:01:13Z,4022736825,213,4.7,4022736821,141,41.2,4022736823,212,15.2,4022736817,56,Back,4022736819,140,35.8,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916401,17,1,1,0,58,dac758ef858jbq7pcb3gfwite,1,35,49.6,2023-02-10T19:01:13.432Z,2023-02-10T19:01:18Z,4022736905,140,37.8,4022736909,212,17.6,4022736907,141,24.1,4022736903,56,Back,4022736911,213,4.9,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916405,18,1,1,1,3,dac758ef858jbq7pcb3gfwite,1,35.2,27.4,2023-02-10T19:01:18.392Z,2023-02-10T19:01:19Z,4022736929,212,14.3,4022736931,213,5.2,4022736923,56,Back,4022736927,141,8.8,4022736925,140,41.5,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916417,19,1,1,1,4,dac758ef858jbq7pcb3gfwite,1,41.5,8.8,2023-02-10T19:01:19.880Z,2023-02-10T19:01:22Z,4022737003,1,,4022736999,212,35.0,4022736997,141,37.7,4022736993,56,Back,4022736995,140,13.9,4022737001,213,2.5,,,,,,,8loz5cz4zynb8plfusi3ewd79,I. Azzaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916465,20,1,1,1,7,dac758ef858jbq7pcb3gfwite,1,21.7,39.8,2023-02-10T19:01:22.423Z,2023-02-10T20:02:43Z,4022737201,141,69.6,4022737205,213,1.4,4022737197,56,Back,4022737203,212,20.5,4022737199,140,24.9,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916469,21,1,1,1,14,dac758ef858jbq7pcb3gfwite,0,31.4,67.8,2023-02-10T19:01:29.911Z,2023-02-10T19:01:31Z,4022737227,140,74.1,4022737223,155,,4022737233,213,5.8,4022737229,141,37.3,4022737225,56,Center,4022737231,212,49.4,4022737235,1,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916493,11,1,1,1,15,cv5ftekuejf0ryxvd5h2my47r,1,25.4,56.3,2023-02-10T19:01:30.581Z,2023-02-10T19:01:34Z,4022737353,213,0.2,4022737349,141,59.4,4022737345,56,Back,4022737351,212,9.1,4022737347,140,33.8,4022737343,3,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916511,12,1,1,1,18,cv5ftekuejf0ryxvd5h2my47r,1,33.7,58.7,2023-02-10T19:01:34.229Z,2023-02-10T19:01:36Z,4022737431,56,Back,4022737439,213,1.3,4022737435,141,67.5,4022737437,212,6.2,4022737433,140,35.2,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916537,13,1,1,1,21,cv5ftekuejf0ryxvd5h2my47r,1,35.3,67,2023-02-10T19:01:36.486Z,2023-02-10T19:01:40Z,4022737535,212,18.5,4022737531,140,38.1,4022737537,213,4.9,4022737533,141,40.1,4022737529,56,Back,4022737527,155,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916545,14,4,1,1,24,cv5ftekuejf0ryxvd5h2my47r,1,39,35.8,2023-02-10T19:01:39.589Z,2023-02-10T19:01:42Z,4022737585,13,,4022737591,265,,4022737641,233,22,4022737587,56,Back,4022737589,152,,4022737593,286,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916557,22,4,1,1,24,dac758ef858jbq7pcb3gfwite,0,61,64.2,2023-02-10T19:01:39.590Z,2023-02-10T19:01:42Z,4022737635,265,,4022737651,233,14,4022737631,56,Center,4022737629,13,,4022737637,285,,4022737633,152,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916615,15,1,1,1,31,cv5ftekuejf0ryxvd5h2my47r,1,37,39.1,2023-02-10T19:01:46.573Z,2023-02-10T19:01:49Z,4022737929,152,,4022737933,140,31.5,4022737937,212,15.7,4022737927,5,,4022737935,141,60.6,4022737941,213,1.9,4022737931,56,Back,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916657,16,1,1,1,33,cv5ftekuejf0ryxvd5h2my47r,1,31.5,60.6,2023-02-10T19:01:49.197Z,2023-02-10T19:01:55Z,4022738195,212,18.1,4022738193,141,87.1,4022738197,213,1.5,4022738189,56,Back,4022738191,140,32.7,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916661,17,1,1,1,39,cv5ftekuejf0ryxvd5h2my47r,1,35,87.4,2023-02-10T19:01:54.893Z,2023-02-10T19:01:56Z,4022738225,213,0.4,4022738221,141,94.7,4022738223,212,13.9,4022738217,56,Back,4022738219,140,47.4,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916667,18,1,1,1,40,cv5ftekuejf0ryxvd5h2my47r,1,47.4,94.7,2023-02-10T19:01:56.029Z,2023-02-10T19:01:57Z,4022738259,141,91.7,4022738261,212,15.7,4022738263,213,3.3,4022738257,140,32.6,4022738255,56,Back,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916677,19,1,1,1,42,cv5ftekuejf0ryxvd5h2my47r,1,32.6,91.5,2023-02-10T19:01:57.269Z,2023-02-10T19:01:59Z,4022738307,141,70.2,4022738303,56,Back,4022738311,213,4.0,4022738309,212,18.5,4022738305,140,21.7,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916721,20,1,1,1,43,cv5ftekuejf0ryxvd5h2my47r,1,21.7,69.9,2023-02-10T19:01:59.197Z,2023-02-10T19:02:03Z,4022738521,212,24.1,4022738515,56,Back,4022738519,141,34.5,4022738523,213,4.8,4022738517,140,23.5,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916739,21,1,1,1,48,cv5ftekuejf0ryxvd5h2my47r,0,28.6,12.5,2023-02-10T19:02:03.382Z,2023-02-10T19:02:05Z,4022738581,56,Center,4022738585,141,40.6,4022738579,155,,4022738589,213,0.4,4022738591,1,,4022738587,212,49.0,4022738583,140,71.6,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916755,23,1,1,1,51,dac758ef858jbq7pcb3gfwite,0,33.5,51.6,2023-02-10T19:02:06.616Z,2023-02-10T19:02:07Z,4022738671,56,Back,4022738679,213,1.2,4022738675,141,73.8,4022738677,212,16.4,4022738669,3,,4022738673,140,39.7,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916773,24,1,1,1,54,dac758ef858jbq7pcb3gfwite,0,30.5,81,2023-02-10T19:02:09.767Z,2023-02-10T19:02:10Z,4022738761,141,57.8,4022738759,140,49.8,4022738755,155,,4022738765,213,5.6,4022738757,56,Back,4022738763,212,25.7,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916795,22,49,1,1,59,cv5ftekuejf0ryxvd5h2my47r,1,63.1,34.2,2023-02-10T19:02:14.703Z,2023-02-10T19:02:14Z,,,,,,,,,,,,,,,,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916801,25,49,1,1,59,dac758ef858jbq7pcb3gfwite,1,38.8,83.9,2023-02-10T19:02:14.999Z,2023-02-10T19:02:15Z,,,,,,,,,,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916805,23,1,1,1,59,cv5ftekuejf0ryxvd5h2my47r,0,63.1,34.2,2023-02-10T19:02:15.053Z,2023-02-10T19:02:15Z,4022738891,56,Right,4022738899,213,5.4,4022738895,141,18.2,4022738897,212,14.7,4022738893,140,72.5,,,,,,,,,,zhnev5uetomme6rpisaa7wiy,J. Kluskens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916833,26,1,1,2,2,dac758ef858jbq7pcb3gfwite,1,40.2,84.6,2023-02-10T19:02:17.320Z,2023-02-10T19:02:19Z,4022739053,56,Center,4022739057,141,69.6,4022739055,140,58.3,4022739059,212,21.6,4022739061,213,5.8,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916851,27,1,1,2,3,dac758ef858jbq7pcb3gfwite,1,58.5,69.8,2023-02-10T19:02:19.191Z,2023-02-10T19:02:22Z,4022739167,140,71.0,4022739171,212,18.7,4022739165,56,Left,4022739169,141,89.4,4022739173,213,0.8,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916863,28,1,1,2,7,dac758ef858jbq7pcb3gfwite,1,79.3,90.3,2023-02-10T19:02:22.279Z,2023-02-10T19:02:23Z,4022739225,141,68.7,4022739221,56,Center,4022739223,140,74.2,4022739227,212,15.6,4022739229,213,4.4,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916873,29,1,1,2,8,dac758ef858jbq7pcb3gfwite,0,75.3,69.5,2023-02-10T19:02:23.767Z,2023-02-10T19:02:24Z,4022739265,213,4.8,4022739257,56,Center,4022739263,212,13.9,4022739261,141,49.1,4022739259,140,76.1,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916871,24,8,1,2,9,cv5ftekuejf0ryxvd5h2my47r,1,27.7,46.4,2023-02-10T19:02:24.440Z,2023-02-10T19:02:24Z,4022739255,56,Back,,,,,,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916887,25,49,1,2,10,cv5ftekuejf0ryxvd5h2my47r,1,36.5,54.3,2023-02-10T19:02:26.063Z,2023-02-10T19:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916911,26,1,1,2,13,cv5ftekuejf0ryxvd5h2my47r,0,34.3,46.3,2023-02-10T19:02:28.765Z,2023-02-10T19:02:29Z,4022739447,213,0.4,4022739443,141,62.9,4022739435,56,Center,4022739445,212,27.9,4022739441,140,58.6,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916913,30,49,1,2,14,dac758ef858jbq7pcb3gfwite,1,38,38,2023-02-10T19:02:29.639Z,2023-02-10T19:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
