id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/15/value,qualifier/14/value,qualifier/17/value
2446029827,183,5,1,19,28,e8hiwrw6ocxm5iht6sp7jiv19,1,61.2,-1.4,2022-08-14T10:37:03.130Z,2022-08-14T10:37:11Z,3705953567,56,Right,3705953569,347,,3705953609,233,181,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446029859,184,1,1,19,37,e8hiwrw6ocxm5iht6sp7jiv19,1,61.9,0,2022-08-14T10:37:12.475Z,2022-08-14T10:37:14Z,3705953737,141,7.3,3705953735,140,46.7,3705953733,56,Back,3705953739,212,17.1,3705953741,213,2.8,3705953731,107,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446029885,185,1,1,19,39,e8hiwrw6ocxm5iht6sp7jiv19,1,46.7,7.3,2022-08-14T10:37:14.122Z,2022-08-14T10:37:17Z,3705953907,141,29.8,3705953905,140,36.1,3705953903,56,Back,3705953911,213,2.2,3705953909,212,18.9,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446029901,186,1,1,19,42,e8hiwrw6ocxm5iht6sp7jiv19,1,36.7,28.2,2022-08-14T10:37:17.243Z,2022-08-14T10:37:20Z,3705954035,141,63.9,3705954033,140,33.2,3705954037,212,24.6,3705954031,56,Back,3705954039,213,1.7,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446029947,187,1,1,19,45,e8hiwrw6ocxm5iht6sp7jiv19,1,33.9,58.5,2022-08-14T10:37:20.042Z,2022-08-14T10:37:24Z,3705954251,56,Back,3705954257,212,25.6,3705954259,213,4.8,3705954253,140,35.9,3705954255,141,21.0,,,,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446029953,188,1,1,19,49,e8hiwrw6ocxm5iht6sp7jiv19,0,39,15.8,2022-08-14T10:37:24.652Z,2022-08-14T10:37:25Z,3705954297,140,62.6,3705954301,212,42.5,3705954293,155,,3705954295,56,Center,3705954299,141,66.6,3705954305,1,,3705954303,213,0.9,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446029977,182,61,1,19,52,eh54mfvjtrttgsg1wbjnvxcqz,0,40,27.7,2022-08-14T10:37:27.566Z,2022-08-14T10:37:27Z,3705954431,56,Back,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030017,189,1,1,19,54,e8hiwrw6ocxm5iht6sp7jiv19,1,33,52.7,2022-08-14T10:37:29.387Z,2022-08-14T10:37:32Z,3705954639,56,Back,3705954645,212,14.5,3705954643,141,46.6,3705954641,140,46.2,3705954647,213,6.0,,,,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030063,190,1,1,19,58,e8hiwrw6ocxm5iht6sp7jiv19,1,50.5,46.4,2022-08-14T10:37:33.963Z,2022-08-14T10:37:35Z,3705954903,213,6.2,3705954899,141,46.0,3705954901,212,6.8,3705954895,140,57.0,3705954893,56,Center,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030083,191,1,1,20,0,e8hiwrw6ocxm5iht6sp7jiv19,1,57,46,2022-08-14T10:37:35.852Z,2022-08-14T10:37:38Z,3705955033,56,Back,3705955035,140,46.6,3705955037,141,27.0,3705955041,213,4.0,3705955039,212,16.9,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030111,192,1,1,20,3,e8hiwrw6ocxm5iht6sp7jiv19,1,51.8,21.9,2022-08-14T10:37:38.268Z,2022-08-14T10:37:41Z,3705955207,140,67.4,3705955213,213,5.7,3705955209,141,6.5,3705955211,212,19.4,3705955205,56,Right,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030123,193,1,1,20,6,e8hiwrw6ocxm5iht6sp7jiv19,1,69.1,13.7,2022-08-14T10:37:41.340Z,2022-08-14T10:37:43Z,3705955281,56,Center,3705955287,212,10.8,3705955289,213,1.0,3705955283,140,74.7,3705955285,141,27.1,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030169,194,1,1,20,8,e8hiwrw6ocxm5iht6sp7jiv19,1,74.1,27.1,2022-08-14T10:37:42.987Z,2022-08-14T10:37:49Z,3705955529,212,16.6,3705955527,141,10.3,3705955525,140,85.6,3705955515,56,Right,3705955531,213,5.5,,,,,,,,,,cp732f8tqz91xeahijtd35rd,J. Wehrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030179,195,1,1,20,14,e8hiwrw6ocxm5iht6sp7jiv19,1,88.2,8.5,2022-08-14T10:37:49.101Z,2022-08-14T10:37:50Z,3705955609,1,,3705955599,56,Center,3705955603,141,65.1,3705955595,2,,3705955605,212,38.9,3705955601,140,93.8,3705955597,155,,3705955607,213,1.4,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030187,196,44,1,20,14,e8hiwrw6ocxm5iht6sp7jiv19,1,92.4,66.4,2022-08-14T10:37:49.198Z,2022-08-14T10:37:50Z,3705955699,233,183,3705955655,286,,3705955653,56,Center,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030177,183,44,1,20,14,eh54mfvjtrttgsg1wbjnvxcqz,0,7.6,33.6,2022-08-14T10:37:49.199Z,2022-08-14T10:37:51Z,3705955585,285,,3705955583,56,Back,3705955725,233,196,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030191,197,43,1,20,15,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2022-08-14T10:37:50.080Z,2022-08-14T10:38:31Z,3705957833,144,44,3705955665,56,Center,3705955667,286,0,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030207,198,1,1,20,15,e8hiwrw6ocxm5iht6sp7jiv19,0,93.8,65.1,2022-08-14T10:37:50.349Z,2022-08-14T10:37:51Z,3705955747,141,50.6,3705955741,3,,3705955751,213,4.8,3705955745,140,94.5,3705955743,56,Center,3705955749,212,9.9,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030223,184,12,1,20,17,eh54mfvjtrttgsg1wbjnvxcqz,1,9.5,48.9,2022-08-14T10:37:52.270Z,2022-08-14T10:38:15Z,3705955825,15,,3705955813,140,36.8,3705955815,141,9.1,3705955817,212,39.4,3705955811,56,Back,3705955819,213,5.5,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030295,199,1,1,20,24,e8hiwrw6ocxm5iht6sp7jiv19,1,63.5,86.6,2022-08-14T10:37:59.004Z,2022-08-14T10:38:02Z,3705956267,213,3.8,3705956261,140,46.1,3705956263,141,65.1,3705956265,212,23.4,3705956259,56,Back,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030311,200,1,1,20,27,e8hiwrw6ocxm5iht6sp7jiv19,1,47.1,57.3,2022-08-14T10:38:02.428Z,2022-08-14T10:38:05Z,3705956387,141,26.5,3705956391,213,4.7,3705956383,56,Back,3705956385,140,47.2,3705956389,212,20.9,,,,,,,,,,brpt79b4v36wx3kj3joyjjjkl,D. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030355,201,1,1,20,30,e8hiwrw6ocxm5iht6sp7jiv19,1,52.6,24.1,2022-08-14T10:38:05.005Z,2022-08-14T10:38:09Z,3705956649,140,66.4,3705956651,141,3.1,3705956655,213,5.5,3705956653,212,20.3,3705956647,56,Right,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030387,202,1,1,20,33,e8hiwrw6ocxm5iht6sp7jiv19,0,67.5,3.1,2022-08-14T10:38:08.941Z,2022-08-14T10:38:17Z,3705956821,141,66.7,3705956817,56,Center,3705956827,1,,3705956819,140,100.0,3705956823,212,55.9,3705956825,213,0.9,3705956815,155,,3705956813,2,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030453,185,5,1,20,36,eh54mfvjtrttgsg1wbjnvxcqz,1,-1.1,37.3,2022-08-14T10:38:11.239Z,2022-08-14T10:44:18Z,3705957199,56,Back,3705959783,233,203,3705957201,346,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030391,203,5,1,20,36,e8hiwrw6ocxm5iht6sp7jiv19,0,101.1,62.7,2022-08-14T10:38:11.239Z,2022-08-14T10:39:12Z,3705956835,346,,3705959791,233,185,3705956833,56,Center,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030581,186,1,1,20,57,eh54mfvjtrttgsg1wbjnvxcqz,0,5.3,49.6,2022-08-14T10:38:32.256Z,2022-08-14T10:38:34Z,3705957977,74,,3705957963,56,Center,3705957965,140,59.1,3705957969,212,57.8,3705957971,213,0.2,3705957967,141,67.9,3705957973,1,,3705957961,124,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030607,204,44,1,20,58,e8hiwrw6ocxm5iht6sp7jiv19,1,42.4,32.1,2022-08-14T10:38:33.935Z,2022-08-14T10:38:37Z,3705958099,285,,3705958109,233,187,3705958097,56,Back,,,,,,,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030585,187,44,1,20,58,eh54mfvjtrttgsg1wbjnvxcqz,0,57.6,67.9,2022-08-14T10:38:33.936Z,2022-08-14T10:38:37Z,3705958123,233,204,3705957993,56,Center,3705957995,286,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030615,205,1,1,21,2,e8hiwrw6ocxm5iht6sp7jiv19,0,43.8,32.1,2022-08-14T10:38:37.262Z,2022-08-14T10:38:38Z,3705958135,140,64.3,3705958133,56,Center,3705958137,141,31.9,3705958141,213,6.3,3705958131,3,,3705958139,212,21.5,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030669,188,1,1,21,5,eh54mfvjtrttgsg1wbjnvxcqz,1,36.4,76.1,2022-08-14T10:38:40.191Z,2022-08-14T10:38:44Z,3705958469,213,3.6,3705958471,1,,3705958463,140,7.0,3705958465,141,50.9,3705958461,56,Back,3705958467,212,35.3,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030687,189,1,1,21,9,eh54mfvjtrttgsg1wbjnvxcqz,1,7.5,51.6,2022-08-14T10:38:44.671Z,2022-08-14T10:38:48Z,3705958591,213,5.7,3705958585,140,26.8,3705958583,56,Back,3705958587,141,30.7,3705958589,212,24.8,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030735,190,1,1,21,13,eh54mfvjtrttgsg1wbjnvxcqz,1,30.5,29.4,2022-08-14T10:38:48.016Z,2022-08-14T10:38:54Z,3705958867,141,63.4,3705958869,212,23.1,3705958871,213,1.5,3705958865,140,31.5,3705958863,56,Back,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030769,191,1,1,21,19,eh54mfvjtrttgsg1wbjnvxcqz,1,38.4,68.8,2022-08-14T10:38:54.800Z,2022-08-14T10:38:59Z,3705959045,56,Left,3705959051,212,24.5,3705959049,141,96.5,3705959047,140,53.3,3705959053,213,0.9,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030773,192,1,1,21,24,eh54mfvjtrttgsg1wbjnvxcqz,0,57.9,96.3,2022-08-14T10:38:59.697Z,2022-08-14T10:39:00Z,3705959083,213,5.3,3705959077,140,58.9,3705959079,141,94.2,3705959099,286,,3705959095,233,206,3705959081,212,1.8,3705959093,236,,3705959073,155,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,3705959075,56,,,,,,,,,,,,,,,,,,,,,,,,Left,,,,,
2446030775,206,74,1,21,24,e8hiwrw6ocxm5iht6sp7jiv19,1,47,6.5,2022-08-14T10:38:59.698Z,2022-08-14T10:41:26Z,3705959089,285,,3705959123,233,192,3705959087,56,Back,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030805,207,1,1,21,28,e8hiwrw6ocxm5iht6sp7jiv19,0,37.3,75.7,2022-08-14T10:39:03.183Z,2022-08-14T10:39:04Z,3705959299,140,46.8,3705959303,212,10.0,3705959305,213,6.3,3705959295,3,,3705959297,56,Back,3705959301,141,75.4,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030821,193,1,1,21,29,eh54mfvjtrttgsg1wbjnvxcqz,0,54.6,31.3,2022-08-14T10:39:04Z,2022-08-14T10:39:06Z,3705959409,213,5.4,3705959399,3,,3705959401,56,Right,3705959407,212,28.2,3705959405,141,0.0,3705959403,140,71.9,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030825,194,5,1,21,30,eh54mfvjtrttgsg1wbjnvxcqz,0,70.7,-1.2,2022-08-14T10:39:05.935Z,2022-08-14T10:44:18Z,3705959767,233,208,3705959423,56,Right,3705959425,347,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446030871,208,5,1,21,30,e8hiwrw6ocxm5iht6sp7jiv19,1,29.3,101.2,2022-08-14T10:39:05.935Z,2022-08-14T10:39:12Z,3705959697,56,Back,3705959747,233,194,3705959699,347,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446031225,195,27,1,22,9,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-08-14T10:39:44.172Z,2022-08-14T10:39:51Z,3705961647,201,,3705961769,233,209,3705961649,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446031241,209,27,1,22,9,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2022-08-14T10:39:44.172Z,2022-08-14T11:20:47Z,3705961751,233,195,3705961735,246,,3705961733,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446031955,196,28,1,23,14,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2022-08-14T10:40:49.747Z,2022-08-14T10:44:19Z,3705965725,55,195,3705973721,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446031677,210,28,1,23,14,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2022-08-14T10:40:49.747Z,2022-08-14T11:20:49Z,3705973713,233,196,3705964323,55,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032151,212,1,1,24,5,e8hiwrw6ocxm5iht6sp7jiv19,0,42.1,100,2022-08-14T10:41:40.578Z,2022-08-14T10:41:43Z,3705966935,107,,3705966943,141,90.9,3705966945,212,27.4,3705966947,213,6.0,3705966941,140,67.2,3705966939,56,Left,3705966949,1,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032159,197,44,1,24,8,eh54mfvjtrttgsg1wbjnvxcqz,1,32.1,9.7,2022-08-14T10:41:43.042Z,2022-08-14T10:41:44Z,3705966987,233,213,3705966973,56,Back,3705966975,285,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032155,213,44,1,24,8,e8hiwrw6ocxm5iht6sp7jiv19,0,67.9,90.3,2022-08-14T10:41:43.043Z,2022-08-14T10:41:45Z,3705966961,286,,3705967021,233,197,3705966959,56,Left,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032173,198,1,1,24,9,eh54mfvjtrttgsg1wbjnvxcqz,0,31.4,10.3,2022-08-14T10:41:44.262Z,2022-08-14T10:41:45Z,3705967041,140,42.0,3705967049,213,6.3,3705967045,141,9.8,3705967033,3,,3705967037,56,Back,3705967047,212,11.1,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032181,214,1,1,24,11,e8hiwrw6ocxm5iht6sp7jiv19,1,58.9,85.9,2022-08-14T10:41:46.307Z,2022-08-14T10:41:47Z,3705967127,155,,3705967131,140,65.6,3705967129,56,Left,3705967137,213,6.0,3705967135,212,7.3,3705967133,141,83.0,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032187,215,44,1,24,12,e8hiwrw6ocxm5iht6sp7jiv19,1,63.7,84.3,2022-08-14T10:41:47.396Z,2022-08-14T10:41:48Z,3705967153,56,Left,3705967175,233,199,3705967155,286,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032185,199,44,1,24,12,eh54mfvjtrttgsg1wbjnvxcqz,0,36.3,15.7,2022-08-14T10:41:47.397Z,2022-08-14T10:41:48Z,3705967151,285,,3705967149,56,Back,3705967181,233,215,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032197,216,1,1,24,12,e8hiwrw6ocxm5iht6sp7jiv19,1,65.6,83,2022-08-14T10:41:47.667Z,2022-08-14T10:41:48Z,3705967207,212,4.0,3705967199,3,,3705967201,56,Left,3705967205,141,83.2,3705967203,140,69.4,3705967209,213,0.0,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032205,217,1,1,24,13,e8hiwrw6ocxm5iht6sp7jiv19,1,69.4,83.2,2022-08-14T10:41:48.594Z,2022-08-14T10:41:50Z,3705967261,56,Left,3705967267,212,6.9,3705967269,213,2.9,3705967263,140,63.0,3705967265,141,85.3,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032275,218,1,1,24,15,e8hiwrw6ocxm5iht6sp7jiv19,1,63,85.3,2022-08-14T10:41:50.323Z,2022-08-14T10:42:00Z,3705967629,213,4.8,3705967619,157,,3705967621,56,Right,3705967627,212,46.3,3705967623,140,65.9,3705967625,141,17.4,3705967631,1,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032277,219,61,1,24,25,e8hiwrw6ocxm5iht6sp7jiv19,0,83.5,14.1,2022-08-14T10:42:00.836Z,2022-08-14T10:42:01Z,3705967635,56,Right,,,,,,,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032289,200,5,1,24,27,eh54mfvjtrttgsg1wbjnvxcqz,1,-0.6,83.3,2022-08-14T10:42:02.002Z,2022-08-14T10:44:19Z,3705967707,56,Back,3705967715,233,220,3705967709,346,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032287,220,5,1,24,27,e8hiwrw6ocxm5iht6sp7jiv19,0,100.6,16.7,2022-08-14T10:42:02.002Z,2022-08-14T10:42:02Z,3705967739,233,200,3705967705,346,,3705967703,56,Right,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032381,201,1,1,24,46,eh54mfvjtrttgsg1wbjnvxcqz,1,5.1,58.8,2022-08-14T10:42:21.526Z,2022-08-14T10:42:24Z,3705968423,237,,3705968413,140,19.6,3705968415,141,73.3,3705968417,212,18.1,3705968411,56,Back,3705968409,124,,3705968419,213,0.6,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032393,202,1,1,24,48,eh54mfvjtrttgsg1wbjnvxcqz,1,14.6,75.7,2022-08-14T10:42:23.878Z,2022-08-14T10:42:26Z,3705968493,141,64.8,3705968495,212,14.3,3705968489,56,Back,3705968497,213,3.7,3705968491,140,3.0,,,,,,,,,,a2ws6j60xd12ng844vlhgq2cq,D. Ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032471,203,1,1,24,50,eh54mfvjtrttgsg1wbjnvxcqz,1,3,64.8,2022-08-14T10:42:25.766Z,2022-08-14T10:42:33Z,3705968927,140,31.3,3705968933,213,0.6,3705968935,1,,3705968925,56,Back,3705968923,155,,3705968931,212,35.6,3705968929,141,93.5,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032497,204,1,1,24,58,eh54mfvjtrttgsg1wbjnvxcqz,0,37.2,95,2022-08-14T10:42:32.967Z,2022-08-14T10:42:37Z,3705969105,155,,3705969117,213,5.2,3705969111,140,72.7,3705969109,56,Right,3705969107,196,,3705969115,212,75.5,3705969113,141,0.0,3705969119,1,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032499,205,5,1,25,2,eh54mfvjtrttgsg1wbjnvxcqz,0,73.1,-1,2022-08-14T10:42:37.137Z,2022-08-14T10:44:19Z,3705969127,347,,3705969125,56,Right,3705970441,233,221,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032639,221,5,1,25,2,e8hiwrw6ocxm5iht6sp7jiv19,1,26.9,101,2022-08-14T10:42:37.137Z,2022-08-14T10:43:06Z,3705969979,347,,3705970419,233,205,3705969975,56,Back,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032665,222,1,1,25,22,e8hiwrw6ocxm5iht6sp7jiv19,1,28.7,100,2022-08-14T10:42:57.300Z,2022-08-14T10:43:02Z,3705970141,56,Back,3705970147,212,9.4,3705970149,213,5.3,3705970139,107,,3705970143,140,34.0,3705970145,141,90.8,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032671,223,4,1,25,26,e8hiwrw6ocxm5iht6sp7jiv19,1,39,93.4,2022-08-14T10:43:01.605Z,2022-08-14T10:43:04Z,3705970299,233,206,3705970173,56,Back,3705970175,152,,3705970177,265,,3705970171,13,,3705970179,286,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032685,206,4,1,25,26,eh54mfvjtrttgsg1wbjnvxcqz,0,61,6.6,2022-08-14T10:43:01.606Z,2022-08-14T10:43:05Z,3705970259,265,,3705970341,233,223,3705970261,285,,3705970257,152,,3705970255,56,Right,3705970253,13,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446032789,224,1,1,25,38,e8hiwrw6ocxm5iht6sp7jiv19,1,40.5,94.1,2022-08-14T10:43:13.303Z,2022-08-14T10:43:18Z,3705970869,213,5.1,3705970859,152,,3705970871,1,,3705970865,141,6.1,3705970855,155,,3705970853,5,,3705970863,140,64.9,3705970861,56,Right,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,3705970857,196,3705970867,212,,,,,,,,,,,,,,,,,,,,,,,65.1,,,,
2446032803,225,1,1,25,43,e8hiwrw6ocxm5iht6sp7jiv19,1,56.5,4.7,2022-08-14T10:43:18.037Z,2022-08-14T10:43:20Z,3705970949,212,18.5,3705970947,141,5.5,3705970943,56,Back,3705970951,213,3.1,3705970945,140,38.9,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
