id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2540237757,201,1,1,21,24,e8hiwrw6ocxm5iht6sp7jiv19,1,58.8,28.3,2023-04-28T18:23:49.570Z,2023-04-28T18:23:50Z,4232421727,213,5.5,4232421721,140,69.7,4232421723,141,9.8,4232421719,56,Right,4232421725,212,17.0,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237813,202,1,1,21,29,e8hiwrw6ocxm5iht6sp7jiv19,1,68.6,14.9,2023-04-28T18:23:55.074Z,2023-04-28T18:24:26Z,4232422043,212,5.2,4232422041,141,17.6,4232422037,56,Right,4232422045,213,2.8,4232422039,140,64.0,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237839,203,1,1,21,30,e8hiwrw6ocxm5iht6sp7jiv19,1,64,17.6,2023-04-28T18:23:55.722Z,2023-04-28T18:24:27Z,4232422159,140,76.4,4232422165,141,18.5,4232422173,213,0.0,4232422169,212,13.0,4232422155,56,Right,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238009,204,61,1,21,30,e8hiwrw6ocxm5iht6sp7jiv19,0,78.7,28.8,2023-04-28T18:23:56.115Z,2023-04-28T18:24:22Z,4232423151,56,Center,,,,,,,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237823,220,8,1,21,31,b94pf87be9ojdgnrs5mst80un,1,25.9,77.9,2023-04-28T18:23:57.229Z,2023-04-28T18:23:57Z,4232422095,56,Back,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237827,221,49,1,21,32,b94pf87be9ojdgnrs5mst80un,1,25.9,77.9,2023-04-28T18:23:58.206Z,2023-04-28T18:23:58Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237875,222,1,1,21,33,b94pf87be9ojdgnrs5mst80un,1,26.5,76.7,2023-04-28T18:23:59.198Z,2023-04-28T18:24:02Z,4232422355,141,63.8,4232422353,140,28.3,4232422351,56,Back,4232422359,213,4.9,4232422357,212,9.0,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237909,223,1,1,21,36,b94pf87be9ojdgnrs5mst80un,0,29,59.1,2023-04-28T18:24:02.015Z,2023-04-28T18:24:06Z,4232422537,56,Right,4232422535,196,,4232422543,212,64.1,4232422533,155,,4232422545,213,5.6,4232422539,140,75.8,4232422547,1,,4232422541,141,0.0,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238085,205,5,1,21,41,e8hiwrw6ocxm5iht6sp7jiv19,1,29.6,101.7,2023-04-28T18:24:06.574Z,2023-04-28T18:42:03Z,4232494681,233,224,4232423501,56,Back,4232423503,347,,,,,,,,,,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540237915,224,5,1,21,41,b94pf87be9ojdgnrs5mst80un,0,70.4,-1.7,2023-04-28T18:24:06.574Z,2023-04-28T18:42:03Z,4232422579,347,,4232422577,56,Right,4232494703,233,205,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238133,206,1,1,22,3,e8hiwrw6ocxm5iht6sp7jiv19,0,36.7,100,2023-04-28T18:24:29.186Z,2023-04-28T18:24:30Z,4232423807,213,5.8,4232423801,140,49.8,4232423799,56,Back,4232423805,212,15.5,4232423797,107,,4232423803,141,91.3,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238157,207,44,1,22,6,e8hiwrw6ocxm5iht6sp7jiv19,1,45.5,73.8,2023-04-28T18:24:31.763Z,2023-04-28T18:24:33Z,4232423899,285,,4232424013,233,225,4232423897,56,Back,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238167,225,44,1,22,6,b94pf87be9ojdgnrs5mst80un,0,54.5,26.2,2023-04-28T18:24:31.764Z,2023-04-28T18:24:34Z,4232424025,233,207,4232423931,56,Center,4232423933,286,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238161,208,1,1,22,6,e8hiwrw6ocxm5iht6sp7jiv19,0,46.8,80.4,2023-04-28T18:24:32.195Z,2023-04-28T18:24:33Z,4232423915,212,13.9,4232423911,140,59.9,4232423909,56,Center,4232423917,213,6.1,4232423913,141,77.1,4232423907,3,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238199,226,49,1,22,8,b94pf87be9ojdgnrs5mst80un,1,39.2,42.1,2023-04-28T18:24:34.143Z,2023-04-28T18:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238215,227,1,1,22,9,b94pf87be9ojdgnrs5mst80un,0,39.2,42.1,2023-04-28T18:24:34.494Z,2023-04-28T18:24:36Z,4232424131,141,56.6,4232424133,212,55.0,4232424125,157,,4232424137,1,,4232424127,56,Center,4232424135,213,0.2,4232424129,140,90.7,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238235,209,52,1,22,14,e8hiwrw6ocxm5iht6sp7jiv19,1,8.8,46.2,2023-04-28T18:24:39.675Z,2023-04-28T18:24:39Z,,,,,,,,,,,,,,,,,,,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238271,210,1,1,22,16,e8hiwrw6ocxm5iht6sp7jiv19,1,10.5,51.1,2023-04-28T18:24:41.531Z,2023-04-28T18:24:45Z,4232424535,141,71.6,4232424529,123,,4232424539,213,1.4,4232424531,56,Back,4232424533,140,12.5,4232424537,212,14.1,,,,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238353,211,1,1,22,19,e8hiwrw6ocxm5iht6sp7jiv19,1,11,83.7,2023-04-28T18:24:44.987Z,2023-04-28T18:24:51Z,4232424973,141,89.5,4232424969,56,Back,4232424979,1,,4232424975,212,32.5,4232424971,140,41.7,4232424977,213,0.1,4232424967,155,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238359,212,4,1,22,26,e8hiwrw6ocxm5iht6sp7jiv19,1,43.9,88,2023-04-28T18:24:51.610Z,2023-04-28T18:27:44Z,4232425505,152,,4232425781,13,,4232434017,233,229,4232425001,56,Back,4232425783,295,,4232433635,286,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238453,229,4,1,22,26,b94pf87be9ojdgnrs5mst80un,0,56.1,12,2023-04-28T18:24:51.611Z,2023-04-28T18:27:44Z,4232425515,13,,4232425521,152,,4232434021,233,212,4232425517,295,,4232425523,285,,4232425519,56,Right,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238361,213,43,1,22,27,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-04-28T18:24:52.535Z,2023-04-28T18:24:58Z,4232425351,144,5,4232425015,56,Back,4232425017,347,0,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238449,228,43,1,22,27,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-28T18:24:53.216Z,2023-04-28T18:25:03Z,4232425499,56,Right,4232425609,144,5,4232425501,347,0,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238635,214,1,1,22,37,e8hiwrw6ocxm5iht6sp7jiv19,1,41.7,94.9,2023-04-28T18:25:03.179Z,2023-04-28T18:27:40Z,4232426505,56,Right,4232433905,152,,4232426513,213,5.0,4232426501,196,,4232426507,140,56.0,4232426515,1,,4232426497,155,,4232426511,212,61.8,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,4232426509,141,6.8,4232433903,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238721,215,1,1,22,38,e8hiwrw6ocxm5iht6sp7jiv19,1,54.7,9.7,2023-04-28T18:25:03.450Z,2023-04-28T18:25:45Z,4232426959,56,Right,4232426965,212,10.6,4232426963,141,5.9,4232426961,140,64.5,4232426967,213,6.0,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238723,216,4,1,22,40,e8hiwrw6ocxm5iht6sp7jiv19,1,66.8,6,2023-04-28T18:25:05.514Z,2023-04-28T18:25:35Z,4232426975,152,,4232426971,13,,4232427163,233,230,4232426977,265,,4232426973,56,Right,4232426979,286,,,,,,,,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238563,230,4,1,22,40,b94pf87be9ojdgnrs5mst80un,0,33.2,94,2023-04-28T18:25:05.515Z,2023-04-28T18:25:35Z,4232427171,233,216,4232426127,152,,4232426125,56,Back,4232426131,285,,4232426129,265,,4232426123,13,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238623,231,17,1,22,49,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-28T18:25:15.277Z,2023-04-28T18:25:18Z,4232426439,31,,4232426443,13,243,4232426441,393,,,,,,,,,,,,,,,,,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540238953,217,1,1,23,28,e8hiwrw6ocxm5iht6sp7jiv19,1,61.4,5.6,2023-04-28T18:25:53.537Z,2023-04-28T18:25:55Z,4232428273,213,6.1,4232428269,141,3.9,4232428263,152,,4232428265,56,Right,4232428267,140,66.4,4232428271,212,5.4,4232428261,5,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239011,218,1,1,23,30,e8hiwrw6ocxm5iht6sp7jiv19,1,66.7,4.6,2023-04-28T18:25:55.787Z,2023-04-28T18:26:40Z,4232428563,2,,4232428587,1,,4232430621,154,,4232428581,141,48.4,4232428585,213,1.0,4232428571,56,Center,4232428567,155,,4232428583,212,35.9,7c58hgy3g9gntpuqf5w5hpvu2,M. Sellouki,4232428577,140,85.8,4232430619,210,1,15,,,,,,,,,,,,,,,,,,,,,,,,,
2540239047,220,44,1,23,31,e8hiwrw6ocxm5iht6sp7jiv19,1,87.4,48.1,2023-04-28T18:25:56.418Z,2023-04-28T18:26:24Z,4232429023,233,235,4232428733,56,Center,4232428735,286,,,,,,,,,,,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239099,235,44,1,23,31,b94pf87be9ojdgnrs5mst80un,0,12.6,51.9,2023-04-28T18:25:56.419Z,2023-04-28T18:58:36Z,4232428999,56,Back,4232429041,233,220,4232429001,285,,,,,,,,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239051,221,15,1,23,31,e8hiwrw6ocxm5iht6sp7jiv19,1,86,48.6,2023-04-28T18:25:56.977Z,2023-04-28T18:26:40Z,4232430269,328,,4232428759,56,Center,4232430633,102,52.2,4232430623,76,,4232430637,146,98.4,4232430265,15,,4232430627,154,,4232430263,24,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,4232430639,147,50,4232430629,55,,218,4232430625,29,,4232428757,17,4232430961,233,,232,4232430635,103,,,,,,,0.6,,,,,,,
2540239001,232,10,1,23,31,b94pf87be9ojdgnrs5mst80un,1,2.3,47.9,2023-04-28T18:25:57.077Z,2023-04-28T18:26:41Z,4232428537,182,,4232430941,179,,4232430973,233,221,4232430939,174,,4232428541,56,Back,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239049,233,12,1,23,34,b94pf87be9ojdgnrs5mst80un,1,4.7,40.1,2023-04-28T18:25:59.550Z,2023-04-28T18:26:32Z,4232428737,56,Back,4232428745,213,5.2,4232428739,140,19.4,4232428791,167,,4232428741,141,0.0,4232428743,212,32.1,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239017,219,43,1,23,34,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-04-28T18:26:00.042Z,2023-04-28T18:26:04Z,4232428599,140,86.0,4232428603,212,0,4232428593,3,0,4232428601,141,48.6,4232428597,56,Center,4232428595,168,0,4232428605,213,3.1,4232428853,144,1,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239633,223,5,1,23,36,e8hiwrw6ocxm5iht6sp7jiv19,1,63.7,101.4,2023-04-28T18:26:01.467Z,2023-04-28T18:27:37Z,4232432827,56,Left,4232433743,347,,4232432833,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239057,234,5,1,23,36,b94pf87be9ojdgnrs5mst80un,0,36.3,-1.4,2023-04-28T18:26:01.467Z,2023-04-28T18:42:03Z,4232428787,56,Back,4232432837,233,223,4232433769,347,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239409,222,27,1,24,8,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-04-28T18:26:33.502Z,2023-04-28T18:26:39Z,4232430887,233,236,4232430879,41,Injury,4232430881,53,5l4fkm9a0pvfi9qiy6gipf71m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540239375,236,27,1,24,8,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-28T18:26:33.502Z,2023-04-28T18:26:39Z,4232430919,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240127,224,28,1,25,38,e8hiwrw6ocxm5iht6sp7jiv19,1,0,0,2023-04-28T18:28:03.399Z,2023-04-28T18:29:02Z,4232434937,55,222,4232434945,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240125,237,28,1,25,38,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-28T18:28:03.399Z,2023-04-28T18:28:04Z,4232434931,55,236,4232434949,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240157,225,1,1,25,39,e8hiwrw6ocxm5iht6sp7jiv19,1,85.7,100,2023-04-28T18:28:04.513Z,2023-04-28T18:28:06Z,4232435069,212,11.7,4232435063,56,Left,4232435071,213,5.0,4232435061,107,,4232435067,141,85.4,4232435065,140,88.6,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240169,226,1,1,25,41,e8hiwrw6ocxm5iht6sp7jiv19,1,88.6,85.4,2023-04-28T18:28:06.505Z,2023-04-28T18:28:59Z,4232435115,141,92.4,4232435111,56,Left,4232435113,140,90.3,4232435119,213,1.2,4232435117,212,5.1,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240179,227,1,1,25,41,e8hiwrw6ocxm5iht6sp7jiv19,1,90.3,92.4,2023-04-28T18:28:07.145Z,2023-04-28T18:28:08Z,4232435193,213,3.8,4232435189,141,82.9,4232435185,56,Left,4232435191,212,10.1,4232435187,140,82.9,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240191,228,1,1,25,42,e8hiwrw6ocxm5iht6sp7jiv19,1,82.9,82.9,2023-04-28T18:28:07.714Z,2023-04-28T18:28:09Z,4232435259,141,85.6,4232435261,212,12.5,4232435257,140,94.7,4232435255,56,Left,4232435263,213,0.1,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240195,229,1,1,25,43,e8hiwrw6ocxm5iht6sp7jiv19,0,94.7,85.6,2023-04-28T18:28:09.266Z,2023-04-28T18:28:12Z,4232435307,56,Center,4232435305,155,,4232435303,2,,4232435311,141,51.9,4232435309,140,86.6,4232435317,213,4.4,4232435315,212,24.4,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240211,238,44,1,25,45,b94pf87be9ojdgnrs5mst80un,1,11.6,49.8,2023-04-28T18:28:10.392Z,2023-04-28T18:28:11Z,4232435423,233,230,4232435401,56,Back,4232435403,285,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240207,230,44,1,25,45,e8hiwrw6ocxm5iht6sp7jiv19,0,88.4,50.2,2023-04-28T18:28:10.393Z,2023-04-28T18:28:12Z,4232435453,233,238,4232435383,286,,4232435381,56,Center,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240215,239,12,1,25,45,b94pf87be9ojdgnrs5mst80un,1,9.8,49.5,2023-04-28T18:28:11.055Z,2023-04-28T18:28:52Z,4232435435,213,5.0,4232435427,56,Back,4232435429,140,14.7,4232435431,141,27.4,4232435433,212,15.9,4232435471,15,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240219,231,61,1,25,47,e8hiwrw6ocxm5iht6sp7jiv19,1,84.7,51.3,2023-04-28T18:28:12.417Z,2023-04-28T18:28:12Z,4232435457,56,Center,,,,,,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240253,240,12,1,25,48,b94pf87be9ojdgnrs5mst80un,1,15.5,39.8,2023-04-28T18:28:13.981Z,2023-04-28T18:28:16Z,4232435629,140,15.7,4232435635,213,0.8,4232435627,56,Back,4232435631,141,40.1,4232435633,212,0.3,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240257,241,49,1,25,51,b94pf87be9ojdgnrs5mst80un,1,23.8,45.7,2023-04-28T18:28:16.495Z,2023-04-28T18:28:16Z,,,,,,,,,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240271,242,1,1,25,51,b94pf87be9ojdgnrs5mst80un,1,23.8,45.7,2023-04-28T18:28:16.830Z,2023-04-28T18:28:18Z,4232435743,213,0.0,4232435735,56,Back,4232435737,140,45.2,4232435741,212,22.5,4232435739,141,46.7,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240313,243,1,1,25,52,b94pf87be9ojdgnrs5mst80un,1,45.5,46,2023-04-28T18:28:18.110Z,2023-04-28T18:28:21Z,4232435913,141,22.4,4232435917,213,5.4,4232435911,140,57.4,4232435909,56,Center,4232435915,212,20.3,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240317,244,61,1,25,55,b94pf87be9ojdgnrs5mst80un,0,57.9,23.5,2023-04-28T18:28:20.808Z,2023-04-28T18:55:23Z,4232435923,56,Center,,,,,,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240309,232,49,1,25,56,e8hiwrw6ocxm5iht6sp7jiv19,1,43.4,76.1,2023-04-28T18:28:21.610Z,2023-04-28T18:28:21Z,,,,,,,,,,,,,,,,,,,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240443,233,1,1,26,5,e8hiwrw6ocxm5iht6sp7jiv19,1,42.8,88.3,2023-04-28T18:28:31.105Z,2023-04-28T18:28:34Z,4232436683,141,80.9,4232436689,1,,4232436685,212,34.4,4232436681,140,10.4,4232436687,213,3.3,4232436679,56,Back,,,,,,,9oajgqqc9gkgbcz090it0tlhw,F. van Breemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240463,234,1,1,26,8,e8hiwrw6ocxm5iht6sp7jiv19,0,10.1,80.7,2023-04-28T18:28:34.266Z,2023-04-28T18:35:25Z,4232436817,1,,4232436809,212,34.8,4232436803,140,42.1,4232436805,141,93.9,4232436799,157,,4232436813,213,0.3,4232436801,56,Back,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240445,245,44,1,26,9,b94pf87be9ojdgnrs5mst80un,1,58.2,7.9,2023-04-28T18:28:34.799Z,2023-04-28T18:28:37Z,4232436693,56,Right,4232436883,233,235,4232436695,286,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240467,235,44,1,26,9,e8hiwrw6ocxm5iht6sp7jiv19,0,41.8,92.1,2023-04-28T18:28:34.800Z,2023-04-28T18:28:46Z,4232436833,285,,4232436831,56,Back,4232436955,233,245,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240449,246,1,1,26,9,b94pf87be9ojdgnrs5mst80un,0,59.1,10.2,2023-04-28T18:28:35.023Z,2023-04-28T18:28:49Z,4232436719,212,5.2,4232436711,3,,4232436713,56,Right,4232436717,141,8.7,4232436715,140,64.0,4232436721,213,6.1,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240471,247,49,1,26,11,b94pf87be9ojdgnrs5mst80un,1,63.4,4.6,2023-04-28T18:28:36.974Z,2023-04-28T18:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240489,236,61,1,26,11,e8hiwrw6ocxm5iht6sp7jiv19,1,42.5,93.7,2023-04-28T18:28:37.042Z,2023-04-28T18:28:44Z,4232436927,56,Back,,,,,,,,,,,,,,,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240529,248,4,1,26,12,b94pf87be9ojdgnrs5mst80un,1,61.5,2.2,2023-04-28T18:28:38.105Z,2023-04-28T18:28:42Z,4232437115,152,,4232437147,233,237,4232437113,56,Right,4232437111,13,,4232437119,286,,4232437117,265,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240509,237,4,1,26,12,e8hiwrw6ocxm5iht6sp7jiv19,0,38.5,97.8,2023-04-28T18:28:38.106Z,2023-04-28T18:28:42Z,4232437037,285,,4232437033,152,,4232437031,56,Back,4232437185,233,248,4232437029,13,,4232437035,265,,,,,,,,dineetneurorxpx1yv0v8tega,A. Absalem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240733,249,1,1,26,35,b94pf87be9ojdgnrs5mst80un,1,69.2,5.8,2023-04-28T18:29:01.326Z,2023-04-28T18:29:02Z,4232438257,212,17.4,4232438251,56,Right,4232438247,5,,4232438255,141,17.3,4232438249,152,,4232438253,140,54.4,4232438259,213,2.7,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240741,250,1,1,26,37,b94pf87be9ojdgnrs5mst80un,1,54.4,17.3,2023-04-28T18:29:02.462Z,2023-04-28T18:29:04Z,4232438303,56,Center,4232438317,212,13.5,4232438321,213,0.9,4232438313,141,32.9,4232438305,140,62.4,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540240763,251,1,1,26,38,b94pf87be9ojdgnrs5mst80un,1,62.4,32.9,2023-04-28T18:29:03.887Z,2023-04-28T18:29:05Z,4232438425,213,2.6,4232438417,56,Back,4232438419,140,43.6,4232438421,141,50.9,4232438423,212,23.2,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
