id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value
2498060945,7,1,1,0,22,1wyg1tunyt7go9tnjea1hjqxb,1,29.1,68.2,2023-01-16T19:00:55.693Z,2023-01-16T19:00:58Z,3981559441,141,42.8,3981559439,140,24.5,3981559443,212,17.9,3981559437,56,Back,3981559445,213,4.4,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498060971,8,1,1,0,25,1wyg1tunyt7go9tnjea1hjqxb,1,26.7,46.9,2023-01-16T19:00:58.542Z,2023-01-16T19:01:03Z,3981559531,56,Back,3981559539,213,1.4,3981559535,141,74.1,3981559537,212,18.7,3981559533,140,29.5,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498060987,9,1,1,0,30,1wyg1tunyt7go9tnjea1hjqxb,1,27.4,67.5,2023-01-16T19:01:03.166Z,2023-01-16T19:01:07Z,3981559595,212,20.1,3981559597,213,3.5,3981559593,141,55.8,3981559591,140,9.8,3981559589,56,Back,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061001,10,1,1,0,34,1wyg1tunyt7go9tnjea1hjqxb,1,5.7,44,2023-01-16T19:01:07.310Z,2023-01-16T19:01:09Z,3981559669,212,27.6,3981559665,140,27.5,3981559667,141,66.7,3981559663,56,Back,3981559671,213,0.6,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061033,11,1,1,0,36,1wyg1tunyt7go9tnjea1hjqxb,1,22.1,63.9,2023-01-16T19:01:09.502Z,2023-01-16T19:01:15Z,3981559795,212,11.6,3981559793,141,80.8,3981559797,213,1.7,3981559789,56,Back,3981559791,140,20.6,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061039,12,1,1,0,42,1wyg1tunyt7go9tnjea1hjqxb,1,29.5,90.3,2023-01-16T19:01:15.806Z,2023-01-16T19:01:17Z,3981559831,141,95.9,3981559827,56,Back,3981559835,213,1.3,3981559829,140,30.5,3981559833,212,4.0,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061065,13,1,1,0,44,1wyg1tunyt7go9tnjea1hjqxb,1,30.5,95.9,2023-01-16T19:01:17.279Z,2023-01-16T19:01:22Z,3981559959,213,4.5,3981559951,140,27.5,3981559955,212,14.9,3981559949,56,Back,3981559953,141,74.5,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061081,14,1,1,0,49,1wyg1tunyt7go9tnjea1hjqxb,1,32.1,56.4,2023-01-16T19:01:22.430Z,2023-01-16T19:01:24Z,3981560015,141,21.2,3981560013,140,28.8,3981560017,212,24.2,3981560019,213,4.6,3981560011,56,Back,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061111,15,1,1,0,51,1wyg1tunyt7go9tnjea1hjqxb,1,29.1,17.3,2023-01-16T19:01:24.862Z,2023-01-16T19:01:32Z,3981560161,140,25.7,3981560165,212,12.0,3981560159,56,Back,3981560167,213,1.9,3981560163,141,34.2,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061125,16,1,1,0,59,1wyg1tunyt7go9tnjea1hjqxb,0,39,57.5,2023-01-16T19:01:32.350Z,2023-01-16T19:01:35Z,3981560227,56,Left,3981560231,141,86.2,3981560233,212,27.5,3981560229,140,57.5,3981560235,213,0.8,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061123,6,61,1,1,1,dnzj0iv5qtaemm9kthh9pos8q,0,30.8,9.5,2023-01-16T19:01:35.053Z,2023-01-16T19:01:35Z,3981560223,56,Back,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061129,7,45,1,1,2,dnzj0iv5qtaemm9kthh9pos8q,0,33.8,11.4,2023-01-16T19:01:35.517Z,2023-01-16T19:01:37Z,3981560243,285,,3981560285,233,17,3981560241,56,Back,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061135,17,3,1,1,2,1wyg1tunyt7go9tnjea1hjqxb,1,66.2,88.6,2023-01-16T19:01:35.517Z,2023-01-16T19:01:37Z,3981560267,286,,3981560265,56,Left,3981560281,233,7,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061145,18,43,1,1,4,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-01-16T19:01:37.348Z,2023-01-16T19:01:39Z,3981560327,141,82.7,3981560331,213,3.1,3981560323,56,Left,3981560325,140,65.6,3981560337,144,1,3981560329,212,0,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061147,8,49,1,1,6,dnzj0iv5qtaemm9kthh9pos8q,1,16.5,25.2,2023-01-16T19:01:39.485Z,2023-01-16T19:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061175,9,1,1,1,7,dnzj0iv5qtaemm9kthh9pos8q,1,16.7,21.2,2023-01-16T19:01:40.894Z,2023-01-16T19:01:44Z,3981560439,141,4.7,3981560435,56,Back,3981560443,213,4.3,3981560441,212,12.5,3981560437,140,11.4,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061181,10,61,1,1,9,dnzj0iv5qtaemm9kthh9pos8q,0,10.1,2.6,2023-01-16T19:01:42.981Z,2023-01-16T19:01:58Z,3981560465,56,Back,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061183,11,5,1,1,10,dnzj0iv5qtaemm9kthh9pos8q,0,16,-0.1,2023-01-16T19:01:43.872Z,2023-01-16T19:01:59Z,3981560477,56,Back,3981560555,233,19,3981560479,347,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061193,19,5,1,1,10,1wyg1tunyt7go9tnjea1hjqxb,1,84,100.1,2023-01-16T19:01:43.872Z,2023-01-16T19:09:34Z,3981560523,56,Left,3981560525,347,,3981560543,233,11,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061259,20,1,1,1,26,1wyg1tunyt7go9tnjea1hjqxb,1,82.1,100,2023-01-16T19:01:59.966Z,2023-01-16T19:02:02Z,3981560825,141,85.1,3981560829,213,3.9,3981560821,56,Left,3981560819,107,,3981560823,140,71.4,3981560827,212,15.5,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061303,21,1,1,1,33,1wyg1tunyt7go9tnjea1hjqxb,1,60.4,69.7,2023-01-16T19:02:06.383Z,2023-01-16T19:02:11Z,3981561059,212,0.6,3981561057,141,69.4,3981561061,213,5.9,3981561053,56,Center,3981561055,140,60.9,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061319,22,1,1,1,38,1wyg1tunyt7go9tnjea1hjqxb,1,52.8,12.9,2023-01-16T19:02:11.679Z,2023-01-16T19:02:13Z,3981561109,140,47.2,3981561115,213,1.8,3981561113,212,22.3,3981561107,56,Back,3981561111,141,44.6,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061325,23,1,1,1,40,1wyg1tunyt7go9tnjea1hjqxb,1,47.8,45.2,2023-01-16T19:02:13.214Z,2023-01-16T19:02:16Z,3981561153,212,21.4,3981561155,213,1.3,3981561149,140,53.9,3981561151,141,75.3,3981561147,56,Center,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061335,24,1,1,1,43,1wyg1tunyt7go9tnjea1hjqxb,1,59.5,81.1,2023-01-16T19:02:16.687Z,2023-01-16T19:02:19Z,3981561199,212,8.5,3981561195,140,66.5,3981561201,213,5.8,3981561197,141,74.8,3981561193,56,Center,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061363,25,1,1,1,46,1wyg1tunyt7go9tnjea1hjqxb,1,66.5,74.8,2023-01-16T19:02:19.167Z,2023-01-16T19:02:24Z,3981561319,141,67.9,3981561323,213,3.9,3981561317,140,62.0,3981561315,56,Center,3981561321,212,6.7,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061383,26,1,1,1,50,1wyg1tunyt7go9tnjea1hjqxb,1,65.3,65.2,2023-01-16T19:02:24.063Z,2023-01-16T19:02:27Z,3981561397,140,48.4,3981561395,56,Back,3981561401,212,22.0,3981561403,213,3.8,3981561399,141,46.0,,,,,,,,,,d29ahwtvs7ls75wdtkf7xr8tm,Z. Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061443,27,1,1,1,59,1wyg1tunyt7go9tnjea1hjqxb,1,63.1,6.8,2023-01-16T19:02:32.159Z,2023-01-16T19:02:37Z,3981561645,140,48.2,3981561643,56,Back,3981561651,213,2.6,3981561647,141,21.0,3981561649,212,18.4,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061451,28,1,1,2,4,1wyg1tunyt7go9tnjea1hjqxb,1,51.7,31.9,2023-01-16T19:02:37.343Z,2023-01-16T19:02:38Z,3981561681,140,44.0,3981561687,213,2.4,3981561679,56,Back,3981561683,141,43.4,3981561685,212,11.2,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061465,29,1,1,2,5,1wyg1tunyt7go9tnjea1hjqxb,1,44,43.4,2023-01-16T19:02:38.319Z,2023-01-16T19:02:42Z,3981561775,213,1.0,3981561773,212,27.9,3981561769,140,57.7,3981561767,56,Center,3981561771,141,78.5,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061485,30,1,1,2,8,1wyg1tunyt7go9tnjea1hjqxb,1,72,85.4,2023-01-16T19:02:41.887Z,2023-01-16T19:02:46Z,3981561855,140,84.6,3981561857,141,96.2,3981561853,56,Left,3981561861,213,0.5,3981561859,212,15.1,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061501,31,1,1,2,13,1wyg1tunyt7go9tnjea1hjqxb,1,78.3,95,2023-01-16T19:02:46.512Z,2023-01-16T19:10:56Z,3981561919,212,9.1,3981561915,140,70.4,3981561917,141,89.4,3981561913,56,Left,3981561921,213,3.6,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061515,32,43,1,2,16,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-01-16T19:02:49.407Z,2023-01-16T19:11:03Z,3981561977,140,63.2,3981561981,212,0,3981561975,56,Left,3981576665,144,1,3981561979,141,85.3,3981561983,213,3.1,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061523,33,1,1,2,19,1wyg1tunyt7go9tnjea1hjqxb,1,63.2,85.3,2023-01-16T19:02:52.240Z,2023-01-16T19:10:58Z,3981562009,212,29.3,3981562005,140,43.5,3981562003,56,Back,3981562007,141,54.8,3981562011,213,3.9,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061577,34,1,1,2,21,1wyg1tunyt7go9tnjea1hjqxb,0,43.5,54.8,2023-01-16T19:02:54.751Z,2023-01-16T19:33:01Z,3981562267,212,27.1,3981562263,140,59.6,3981562265,141,86.0,3981562261,56,Left,3981562269,213,0.9,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061559,12,52,1,2,26,dnzj0iv5qtaemm9kthh9pos8q,1,7.6,30.4,2023-01-16T19:02:59.405Z,2023-01-16T19:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061587,13,1,1,2,28,dnzj0iv5qtaemm9kthh9pos8q,1,8.4,37.1,2023-01-16T19:03:01.230Z,2023-01-16T19:03:04Z,3981562309,213,1.1,3981562301,56,Back,3981562305,141,95.1,3981562315,287,,3981562299,123,,3981562307,212,45.0,3981562311,1,,3981562303,140,29.1,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061619,14,1,1,2,34,dnzj0iv5qtaemm9kthh9pos8q,1,28.5,94.8,2023-01-16T19:03:07.805Z,2023-01-16T19:03:09Z,3981562461,213,4.6,3981562453,56,Back,3981562457,141,83.0,3981562455,140,27.6,3981562459,212,8.1,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061625,15,1,1,2,36,dnzj0iv5qtaemm9kthh9pos8q,0,28.9,84.4,2023-01-16T19:03:09.709Z,2023-01-16T19:03:10Z,3981562489,213,5.7,3981562481,56,Back,3981562485,141,72.9,3981562487,212,13.7,3981562483,140,39.6,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061647,35,61,1,2,40,1wyg1tunyt7go9tnjea1hjqxb,1,58.9,38.3,2023-01-16T19:03:13.770Z,2023-01-16T19:03:13Z,3981562575,56,Center,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061661,16,1,1,2,40,dnzj0iv5qtaemm9kthh9pos8q,1,61.3,79.7,2023-01-16T19:03:13.901Z,2023-01-16T19:03:15Z,3981562627,140,55.1,3981562631,212,6.9,3981562625,56,Left,3981562633,213,2.8,3981562629,141,83.0,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061669,17,3,1,2,42,dnzj0iv5qtaemm9kthh9pos8q,1,50.7,75.6,2023-01-16T19:03:15.805Z,2023-01-16T19:03:16Z,3981562673,286,,3981562679,233,36,3981562671,56,Center,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061667,36,45,1,2,42,1wyg1tunyt7go9tnjea1hjqxb,0,49.3,24.4,2023-01-16T19:03:15.805Z,2023-01-16T19:03:17Z,3981562669,285,,3981562667,56,Back,3981562683,233,17,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061687,18,1,1,2,42,dnzj0iv5qtaemm9kthh9pos8q,1,57.6,84.1,2023-01-16T19:03:16.060Z,2023-01-16T19:03:19Z,3981562767,141,73.0,3981562771,213,5.5,3981562761,56,Center,3981562769,212,11.2,3981562765,140,65.5,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061699,19,1,1,2,45,dnzj0iv5qtaemm9kthh9pos8q,0,65.7,68.8,2023-01-16T19:03:19.052Z,2023-01-16T19:03:21Z,3981562805,212,13.1,3981562803,141,49.9,3981562807,213,4.9,3981562799,56,Center,3981562801,140,68.1,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061707,37,49,1,2,48,1wyg1tunyt7go9tnjea1hjqxb,1,35.7,37,2023-01-16T19:03:22.064Z,2023-01-16T19:03:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061729,20,45,1,2,50,dnzj0iv5qtaemm9kthh9pos8q,0,61,53.4,2023-01-16T19:03:24.080Z,2023-01-16T19:03:29Z,3981562945,56,Center,3981562947,285,,3981563005,233,38,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061737,38,3,1,2,50,1wyg1tunyt7go9tnjea1hjqxb,1,39,46.6,2023-01-16T19:03:24.080Z,2023-01-16T19:03:29Z,3981562995,286,,3981562993,56,Back,3981562997,233,20,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061749,39,1,1,2,55,1wyg1tunyt7go9tnjea1hjqxb,1,57.5,61.1,2023-01-16T19:03:29.057Z,2023-01-16T19:03:31Z,3981563057,140,71.9,3981563055,56,Center,3981563063,212,15.3,3981563065,213,0.1,3981563059,141,64.3,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061757,40,1,1,2,58,1wyg1tunyt7go9tnjea1hjqxb,1,80.1,32.1,2023-01-16T19:03:31.600Z,2023-01-16T19:03:34Z,3981563111,56,Center,3981563119,213,0.3,3981563117,212,7.2,3981563113,140,86.7,3981563115,141,34.8,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
