id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2510443405,1,34,16,0,0,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-02-20T18:05:55.186Z,2023-02-20T19:00:21Z,4046602851,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4046602847,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4046602843,59,"1, 8, 2, 24, 15, 16, 10, 32, 39, 20, 18, 26, 28, 3, 14, 17, 21, 23, 31, 36, 41",4046602841,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4046602849,194,6nd0ifv6ljza9nauxcpejqzft,4046684135,197,490,4046602839,30,"8jml2tgzk1am30cy4gkgx0wd1, 4j9ug0ng9dhx6xwhdwx6fafx0, bdb33nwcpd2jufn9ggtl7gvzd, 4mhahoh3a6rir882ug9hdb5nu, 5fcaaack3wbn6nfdx1qoqoafp, 5gunbyh0bjzutryox97ihxot1, 6nd0ifv6ljza9nauxcpejqzft, 4nkd85hpwiiqtieuslhcrc2ga, cgsirikez39wlx8lhu1uo00yd, rxblyjf8pcsdgdvy24zgnefp, 3xza88l7s8dlki9kleqwz2puy, cjff8fu812lennnunqljgddnu, c066582sb3qfs7c0472rw371m, d5g7rl9a83vu3cyyzvu5yveqy, 41es2x265ddlzqjqa6wb9vey2, 5v3sd56kh9pmvzk6wczhs9o4q, 4shkxwb3ujuajna3gdg34cxjp, 9urh0cy0a8ni61fuxmiqosnis, 1olyaqfnnl0sb4vsfxyi7j2z9, 8gkh6rsfo2tsrsiirv05bm1yi, 7axjsuhjx027j0qw89zv6vw2c",4046602845,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510444191,1,34,16,0,0,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-02-20T18:08:13.981Z,2023-02-20T19:03:13Z,4046683921,197,2842,4046607621,130,8,4046607619,59,"1, 2, 5, 8, 3, 14, 11, 6, 10, 7, 9, 17, 15, 16, 25, 21, 23, 18, 31, 24, 19, 12",4046607617,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4046607623,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4046607627,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4046607615,30,"ebqj8v33xv3otev2pycc6xomh, cvobl9pqqtj7hrgtu28grvdre, ealh7n21gctxxw5ol3l3yxzze, 1s6yn52hlqtmmz4lerscf457u, 2tu58roj0u0vpaqcaz266a415, c3mpk7pjhma4lwkjl8v5mhox6, 5nhideyjwp2347ryi1n9wfq50, c2d9oidweb7cj1g39jwuugro4, d7ml58kwwpetvnw46qja9ru5m, c3akpx5mnexpkslo0sqqezsru, 2n5747kdxok0ifg5o37336plg, enyk37znns1ie2djrh4y3uck4, asvxbmdd5j5tlz2fo1jpcrrx0, deb7ysp5fwiouttlarstuxgyc, ah3d8xugrx3pqaqxcmg06iyok, a6vduk9b8pcf250he49x1vitw, 721sqdm51rybsfytf68tagq38, ed5sclhs7op7a2mdvetub4dwq, et56bifus2obkmtcwzhqpzxn8, 1kuswan9lk455u02x1ff389re, dodkgckgbecal0vivr1jf0hzo, 81lcssd0e5g5rerdpyjlrkkyc",4046607625,194,c3akpx5mnexpkslo0sqqezsru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458937,2,32,1,0,0,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-02-20T19:01:42.758Z,2023-02-20T19:01:42Z,4046685063,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458947,2,32,1,0,0,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-02-20T19:01:42.758Z,2023-02-20T19:01:45Z,4046685101,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458951,3,1,1,0,0,59t7flioj4w4mpwnrwbm0m8ck,1,49.9,50,2023-02-20T19:01:42.858Z,2023-02-20T19:01:46Z,4046685115,140,25.6,4046685119,212,25.6,4046685121,213,3.1,4046685123,279,S,4046685113,56,Back,4046685117,141,52.8,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458959,4,1,1,0,3,59t7flioj4w4mpwnrwbm0m8ck,1,25.6,52.8,2023-02-20T19:01:46.650Z,2023-02-20T19:01:50Z,4046685165,1,,4046685161,212,48.6,4046685163,213,5.5,4046685155,56,Right,4046685159,141,4.0,4046685153,155,,4046685157,140,59.4,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458963,5,1,1,0,7,59t7flioj4w4mpwnrwbm0m8ck,1,65.4,4.6,2023-02-20T19:01:50.649Z,2023-02-20T19:01:53Z,4046685175,56,Right,4046685183,213,0.3,4046685181,212,19.5,4046685177,140,83.2,4046685179,141,12.6,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458969,6,1,1,0,10,59t7flioj4w4mpwnrwbm0m8ck,1,83.2,12.6,2023-02-20T19:01:53.065Z,2023-02-20T19:01:55Z,4046685211,140,81.5,4046685217,213,1.9,4046685213,141,20.4,4046685215,212,5.6,4046685209,56,Right,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458971,7,1,1,0,12,59t7flioj4w4mpwnrwbm0m8ck,1,87.8,18.2,2023-02-20T19:01:55.514Z,2023-02-20T19:13:59Z,4046685233,213,1.8,4046685221,2,,4046685229,141,31.6,4046685227,140,85.5,4046685231,212,9.4,4046685225,56,Center,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458983,8,61,1,0,16,59t7flioj4w4mpwnrwbm0m8ck,1,86.8,44.2,2023-02-20T19:01:59.212Z,2023-02-20T19:14:30Z,4046685277,56,Center,,,,,,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458995,9,15,1,0,17,59t7flioj4w4mpwnrwbm0m8ck,1,84,36.3,2023-02-20T19:02:00.064Z,2023-02-20T19:22:01Z,4046685439,29,,4046685449,103,8.9,4046685453,147,48.6,4046685327,56,Center,4046685323,22,,4046685381,233,3,4046685447,102,53.6,4046685443,55,8,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,4046685437,76,4046685377,20,4046685325,63,4046685451,146,98.5,,,,,,,,,,,,,,,,,,,,
2510458989,3,10,1,0,17,ch82doz9w9t1sw9ae3a4ffh0j,1,3.5,50,2023-02-20T19:02:00.164Z,2023-02-20T19:02:07Z,4046685391,233,9,4046685311,56,Back,4046685309,182,,4046685307,179,,4046685305,173,,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510458993,4,6,1,0,20,ch82doz9w9t1sw9ae3a4ffh0j,0,0,34,2023-02-20T19:02:03.220Z,2023-02-20T19:13:09Z,4046707261,233,10,4046685317,56,Back,4046685335,73,,,,,,,,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459019,10,6,1,0,20,59t7flioj4w4mpwnrwbm0m8ck,1,100,66,2023-02-20T19:02:03.220Z,2023-02-20T19:13:09Z,4046685485,56,Center,4046707257,233,4,4046685487,73,,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459061,11,1,1,0,46,59t7flioj4w4mpwnrwbm0m8ck,0,99.5,99.5,2023-02-20T19:02:28.777Z,2023-02-20T19:02:31Z,4046685703,213,4.6,4046685701,212,38.5,4046685705,1,,4046685687,2,,4046685689,6,,4046685695,56,Center,4046685691,155,,4046685699,141,43.6,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,4046685693,223,4046685697,140,,,,,,93.6,,,,,,,,,,,,,,,,,,,
2510459073,5,12,1,0,48,ch82doz9w9t1sw9ae3a4ffh0j,1,3.5,53.3,2023-02-20T19:02:31.748Z,2023-02-20T19:02:34Z,4046685755,141,80.2,4046685759,213,1.4,4046685773,15,,4046685751,56,Back,4046685757,212,18.4,4046685753,140,5.7,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459089,6,49,1,0,53,ch82doz9w9t1sw9ae3a4ffh0j,1,5.7,80.2,2023-02-20T19:02:36.677Z,2023-02-20T19:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459093,7,1,1,0,54,ch82doz9w9t1sw9ae3a4ffh0j,0,2.7,92.9,2023-02-20T19:02:37.284Z,2023-02-20T19:03:04Z,4046685831,141,100.0,4046685827,56,Back,4046685829,140,7.6,4046685833,212,7.7,4046685837,1,,4046685825,157,,4046685835,213,0.8,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459095,8,5,1,0,56,ch82doz9w9t1sw9ae3a4ffh0j,0,7.6,101.5,2023-02-20T19:02:39.023Z,2023-02-20T19:02:49Z,4046685839,56,Back,4046685841,347,,4046685919,233,12,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459113,12,5,1,0,56,59t7flioj4w4mpwnrwbm0m8ck,1,92.4,-1.5,2023-02-20T19:02:39.023Z,2023-02-20T19:41:28Z,4046685913,347,,4046685911,56,Right,4046685915,233,8,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459125,13,1,1,1,6,59t7flioj4w4mpwnrwbm0m8ck,0,90.8,0,2023-02-20T19:02:49.049Z,2023-02-20T19:02:54Z,4046685973,56,Center,4046685977,141,40.3,4046685971,107,,4046685979,212,28.7,4046685983,1,,4046685975,140,93.7,4046685981,213,1.5,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459129,9,44,1,1,9,ch82doz9w9t1sw9ae3a4ffh0j,1,6.9,60.9,2023-02-20T19:02:52.755Z,2023-02-20T19:02:53Z,4046685999,56,Back,4046686001,285,,4046686019,233,14,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459131,14,44,1,1,9,59t7flioj4w4mpwnrwbm0m8ck,0,93.1,39.1,2023-02-20T19:02:52.756Z,2023-02-20T19:02:54Z,4046686005,286,,4046686003,56,Center,4046686039,233,9,,,,,,,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459135,10,12,1,1,10,ch82doz9w9t1sw9ae3a4ffh0j,1,7.6,62.1,2023-02-20T19:02:53.139Z,2023-02-20T19:02:54Z,4046686043,15,,4046686029,212,21.3,4046686031,213,0.6,4046686023,56,Back,4046686027,141,80.0,4046686025,140,24.3,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459159,11,1,1,1,11,ch82doz9w9t1sw9ae3a4ffh0j,0,24.3,80,2023-02-20T19:02:54.645Z,2023-02-20T19:03:44Z,4046686117,157,,4046686123,141,70.3,4046686127,213,6.1,4046686129,1,,4046686121,140,61.8,4046686119,56,Center,4046686125,212,39.9,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459183,15,1,1,1,17,59t7flioj4w4mpwnrwbm0m8ck,1,34.6,22.7,2023-02-20T19:03:00.392Z,2023-02-20T19:03:04Z,4046686255,140,37.8,4046686259,212,24.0,4046686257,141,57.6,4046686253,56,Back,4046686261,213,1.4,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459195,16,1,1,1,21,59t7flioj4w4mpwnrwbm0m8ck,1,37.8,57.6,2023-02-20T19:03:04.376Z,2023-02-20T19:03:06Z,4046686295,141,37.1,4046686297,212,14.1,4046686293,140,35.9,4046686299,213,4.6,4046686291,56,Back,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459203,17,1,1,1,23,59t7flioj4w4mpwnrwbm0m8ck,1,36,35.2,2023-02-20T19:03:06.457Z,2023-02-20T19:03:09Z,4046686355,141,5.2,4046686357,212,22.9,4046686353,140,46.0,4046686351,56,Back,4046686359,213,5.2,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459217,18,1,1,1,26,59t7flioj4w4mpwnrwbm0m8ck,1,46,7.1,2023-02-20T19:03:09.304Z,2023-02-20T19:03:13Z,4046686443,213,1.8,4046686437,140,37.2,4046686439,141,55.2,4046686441,212,34.0,4046686445,1,,4046686435,56,Back,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459229,19,1,1,1,30,59t7flioj4w4mpwnrwbm0m8ck,1,37.3,57.8,2023-02-20T19:03:13.368Z,2023-02-20T19:03:17Z,4046686507,212,19.9,4046686503,140,44.0,4046686501,56,Back,4046686509,213,1.2,4046686505,141,85.1,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459237,20,1,1,1,34,59t7flioj4w4mpwnrwbm0m8ck,1,43.3,78.2,2023-02-20T19:03:17.560Z,2023-02-20T19:03:21Z,4046686563,140,37.3,4046686567,212,29.5,4046686569,213,4.5,4046686561,56,Back,4046686565,141,35.8,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459259,21,1,1,1,38,59t7flioj4w4mpwnrwbm0m8ck,1,37.4,35.4,2023-02-20T19:03:20.857Z,2023-02-20T19:03:26Z,4046686679,56,Left,4046686685,212,43.0,4046686677,155,,4046686681,140,56.8,4046686689,1,,4046686687,213,1.1,4046686683,141,91.1,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459265,22,1,1,1,43,59t7flioj4w4mpwnrwbm0m8ck,1,51.1,90.2,2023-02-20T19:03:25.944Z,2023-02-20T19:03:27Z,4046686715,213,3.8,4046686711,141,72.6,4046686713,212,19.1,4046686709,140,36.9,4046686707,56,Back,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459289,23,1,1,1,44,59t7flioj4w4mpwnrwbm0m8ck,1,36.5,72.6,2023-02-20T19:03:27.497Z,2023-02-20T19:03:31Z,4046686827,213,4.5,4046686823,141,47.2,4046686819,56,Back,4046686821,140,33.4,4046686825,212,17.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459303,24,1,1,1,48,59t7flioj4w4mpwnrwbm0m8ck,1,35.8,34.9,2023-02-20T19:03:31.032Z,2023-02-20T19:03:33Z,4046686885,140,48.6,4046686891,213,5.3,4046686887,141,5.8,4046686883,56,Back,4046686889,212,23.9,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459325,25,1,1,1,50,59t7flioj4w4mpwnrwbm0m8ck,0,48.6,5.8,2023-02-20T19:03:33.080Z,2023-02-20T19:03:36Z,4046687005,213,0.2,4046686999,140,77.8,4046687003,212,31.1,4046686997,56,Right,4046687001,141,13.5,,,,,,,,,,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459321,12,8,1,1,53,ch82doz9w9t1sw9ae3a4ffh0j,1,17.8,89.7,2023-02-20T19:03:36.243Z,2023-02-20T19:03:36Z,4046686993,56,Back,,,,,,,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459329,13,5,1,1,54,ch82doz9w9t1sw9ae3a4ffh0j,0,13.6,102,2023-02-20T19:03:37.092Z,2023-02-20T19:03:53Z,4046687023,56,Back,4046687025,347,,4046687401,233,26,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459399,26,5,1,1,54,59t7flioj4w4mpwnrwbm0m8ck,1,86.4,-2,2023-02-20T19:03:37.092Z,2023-02-20T19:41:29Z,4046687377,56,Right,4046687397,233,13,4046687379,347,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459405,27,1,1,2,10,59t7flioj4w4mpwnrwbm0m8ck,1,85.5,0,2023-02-20T19:03:52.872Z,2023-02-20T19:03:54Z,4046687423,212,17.5,4046687417,56,Center,4046687419,140,84.3,4046687421,141,24.6,4046687425,213,1.6,4046687415,107,,,,,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459421,28,1,1,2,11,59t7flioj4w4mpwnrwbm0m8ck,1,84.7,21.3,2023-02-20T19:03:54.744Z,2023-02-20T19:03:57Z,4046687479,141,3.7,4046687477,140,81.0,4046687481,212,12.6,4046687475,56,Right,4046687483,213,4.4,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459453,29,1,1,2,14,59t7flioj4w4mpwnrwbm0m8ck,0,80.6,5.5,2023-02-20T19:03:57.209Z,2023-02-20T19:04:01Z,4046687635,140,97.2,4046687639,212,39.6,4046687631,155,,4046687641,213,1.1,4046687629,2,,4046687643,1,,4046687637,141,57.8,4046687633,56,Center,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459451,14,52,1,2,18,ch82doz9w9t1sw9ae3a4ffh0j,1,3.6,41,2023-02-20T19:04:00.915Z,2023-02-20T19:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459501,15,1,1,2,23,ch82doz9w9t1sw9ae3a4ffh0j,1,5,43.9,2023-02-20T19:04:06.099Z,2023-02-20T19:04:08Z,4046687829,123,,4046687837,212,20.9,4046687833,140,15.8,4046687839,213,1.0,4046687831,56,Back,4046687835,141,69.7,,,,,,,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459547,16,1,1,2,25,ch82doz9w9t1sw9ae3a4ffh0j,0,21.5,73.2,2023-02-20T19:04:08.147Z,2023-02-20T19:04:14Z,4046688055,155,,4046688059,140,81.0,4046688057,56,Center,4046688065,213,5.8,4046688061,141,28.5,4046688063,212,69.5,4046688067,1,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459537,30,49,1,2,29,59t7flioj4w4mpwnrwbm0m8ck,1,31.3,66.3,2023-02-20T19:04:12.441Z,2023-02-20T19:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459577,31,1,1,2,32,59t7flioj4w4mpwnrwbm0m8ck,1,29.3,67.8,2023-02-20T19:04:14.872Z,2023-02-20T19:04:20Z,4046688227,56,Back,4046688231,141,39.1,4046688233,212,19.6,4046688229,140,31.2,4046688235,213,4.8,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459643,32,1,1,2,37,59t7flioj4w4mpwnrwbm0m8ck,1,33.3,37.4,2023-02-20T19:04:20.744Z,2023-02-20T19:04:30Z,4046688545,212,22.5,4046688547,213,1.4,4046688543,141,70.0,4046688541,140,37.1,4046688539,56,Back,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459653,33,1,1,2,47,59t7flioj4w4mpwnrwbm0m8ck,0,65,95.3,2023-02-20T19:04:29.976Z,2023-02-20T19:04:33Z,4046688709,233,17,4046688707,236,,4046688595,56,Left,4046688713,286,,4046688603,213,5.4,4046688597,140,66.8,4046688599,141,92.1,4046688601,212,2.9,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459667,17,74,1,2,47,ch82doz9w9t1sw9ae3a4ffh0j,1,30.3,3.7,2023-02-20T19:04:29.977Z,2023-02-20T19:13:48Z,4046688735,233,33,4046688663,56,Back,4046688665,285,,,,,,,,,,,,,,,,,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459689,18,6,1,2,51,ch82doz9w9t1sw9ae3a4ffh0j,0,0,8.5,2023-02-20T19:04:34.578Z,2023-02-20T19:04:37Z,4046688793,73,,4046688777,56,Back,4046688883,233,34,,,,,,,,,,,,,,,,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459705,34,6,1,2,51,59t7flioj4w4mpwnrwbm0m8ck,1,100,91.5,2023-02-20T19:04:34.578Z,2023-02-20T19:13:10Z,4046688863,233,18,4046688857,73,,4046688855,56,Left,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459801,35,1,1,3,11,59t7flioj4w4mpwnrwbm0m8ck,0,99.5,99.5,2023-02-20T19:04:54.073Z,2023-02-20T19:04:57Z,4046689375,212,34.2,4046689377,213,4.5,4046689373,141,50.1,4046689371,140,93.6,4046689379,1,,4046689365,155,,4046689369,56,Center,4046689361,2,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,4046689363,6,4046689367,223,,,,,,,,,,,,,,,,,,,,,,,,,
2510459807,19,44,1,3,14,ch82doz9w9t1sw9ae3a4ffh0j,1,6.2,49.7,2023-02-20T19:04:57.304Z,2023-02-20T19:10:31Z,4046701299,233,36,4046689393,56,Back,4046689397,285,,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459853,36,44,1,3,14,59t7flioj4w4mpwnrwbm0m8ck,0,93.8,50.3,2023-02-20T19:04:57.305Z,2023-02-20T19:10:31Z,4046689629,286,,4046689627,56,Center,4046701303,233,19,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459813,20,12,1,3,14,ch82doz9w9t1sw9ae3a4ffh0j,1,6,50.9,2023-02-20T19:04:57.682Z,2023-02-20T19:05:01Z,4046689415,56,Back,4046689421,212,19.1,4046689419,141,25.0,4046689433,167,,4046689417,140,0.0,4046689423,213,4.3,4046689455,15,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459815,21,6,1,3,16,ch82doz9w9t1sw9ae3a4ffh0j,0,0,22.2,2023-02-20T19:04:59.146Z,2023-02-20T19:10:33Z,4046689427,73,,4046701391,233,37,4046689425,56,Back,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459871,37,6,1,3,16,59t7flioj4w4mpwnrwbm0m8ck,1,100,77.8,2023-02-20T19:04:59.146Z,2023-02-20T19:13:10Z,4046701387,233,21,4046689721,73,,4046689719,56,Center,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459909,38,1,1,3,30,59t7flioj4w4mpwnrwbm0m8ck,0,99.5,99.5,2023-02-20T19:05:12.952Z,2023-02-20T19:05:16Z,4046689911,212,30.8,4046689913,213,4.5,4046689897,2,,4046689899,6,,4046689905,56,Center,4046689901,155,,4046689909,141,55.1,4046689907,140,93.8,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,4046689903,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459905,22,44,1,3,32,ch82doz9w9t1sw9ae3a4ffh0j,1,6.7,44.6,2023-02-20T19:05:15.635Z,2023-02-20T19:05:18Z,4046689981,233,39,4046689883,285,,4046689881,56,Back,,,,,,,,,,,,,,,,2tu58roj0u0vpaqcaz266a415,T. St. Jago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510459915,39,44,1,3,32,59t7flioj4w4mpwnrwbm0m8ck,0,93.3,55.4,2023-02-20T19:05:15.636Z,2023-02-20T19:05:19Z,4046689947,286,,4046689985,233,22,4046689945,56,Center,,,,,,,,,,,,,,,,5fcaaack3wbn6nfdx1qoqoafp,C. Martina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
