id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist
2448095837,156,44,1,16,49,zjawy6qdzk3y69v5pa3zl2cb,0,68.4,18.8,2022-08-19T18:19:28.117Z,2022-08-19T18:19:29Z,3716929069,233,150,3716928971,56,Right,3716928973,286,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095849,151,1,1,16,49,bk5ltsueqmeng29eovd8m2tml,0,28.3,83.5,2022-08-19T18:19:28.318Z,2022-08-19T18:19:29Z,3716929037,140,37.8,3716929041,212,15.8,3716929035,56,Back,3716929029,3,,3716929043,213,0.9,3716929039,141,100.0,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095863,152,5,1,16,50,bk5ltsueqmeng29eovd8m2tml,0,40.9,101.2,2022-08-19T18:19:29.329Z,2022-08-19T18:19:39Z,3716929113,347,,3716929755,233,157,3716929111,56,Back,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448095969,157,5,1,16,50,zjawy6qdzk3y69v5pa3zl2cb,1,59.1,-1.2,2022-08-19T18:19:29.329Z,2022-08-19T18:47:57Z,3716929683,56,Right,3716929723,233,152,3716929685,347,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096017,158,1,1,16,59,zjawy6qdzk3y69v5pa3zl2cb,1,56,0,2022-08-19T18:19:38.469Z,2022-08-19T18:19:42Z,3716929957,213,0.5,3716929955,212,15.7,3716929947,107,,3716929951,140,68.9,3716929953,141,10.8,3716929949,56,Right,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096027,159,3,1,17,2,zjawy6qdzk3y69v5pa3zl2cb,0,71.5,8,2022-08-19T18:19:41.957Z,2022-08-19T18:19:44Z,3716930003,286,,3716930167,233,153,3716930001,56,Right,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096047,153,7,1,17,2,bk5ltsueqmeng29eovd8m2tml,1,28.5,92,2022-08-19T18:19:41.958Z,2022-08-19T18:19:44Z,3716930097,285,,3716930095,56,Back,3716930159,233,159,,,,,,,,,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096053,154,49,1,17,4,bk5ltsueqmeng29eovd8m2tml,1,28.5,93.2,2022-08-19T18:19:43.935Z,2022-08-19T18:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096061,155,1,1,17,5,bk5ltsueqmeng29eovd8m2tml,1,28.5,93.2,2022-08-19T18:19:44.110Z,2022-08-19T18:19:45Z,3716930173,140,30.8,3716930179,213,5.1,3716930177,212,5.8,3716930171,56,Back,3716930175,141,85.4,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096079,156,1,1,17,5,bk5ltsueqmeng29eovd8m2tml,0,30.8,85.4,2022-08-19T18:19:44.863Z,2022-08-19T18:19:45Z,3716930261,56,Left,3716930273,212,24.3,3716930267,140,53.6,3716930275,213,0.2,3716930271,141,91.8,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096115,160,1,1,17,7,zjawy6qdzk3y69v5pa3zl2cb,1,43,12.1,2022-08-19T18:19:47.021Z,2022-08-19T18:19:48Z,3716930447,212,22.3,3716930441,56,Center,3716930451,1,,3716930443,140,60.5,3716930439,157,,3716930449,213,0.6,3716930445,141,30.6,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096121,161,61,1,17,9,zjawy6qdzk3y69v5pa3zl2cb,0,61.2,30.6,2022-08-19T18:19:48.685Z,2022-08-19T18:19:49Z,3716930473,56,Center,,,,,,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096159,157,1,1,17,10,bk5ltsueqmeng29eovd8m2tml,1,31.3,79,2022-08-19T18:19:49.390Z,2022-08-19T18:19:51Z,3716930621,212,10.1,3716930619,141,88.0,3716930617,140,23.7,3716930623,213,2.5,3716930615,56,Back,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096171,158,1,1,17,12,bk5ltsueqmeng29eovd8m2tml,0,25.8,89.8,2022-08-19T18:19:51.088Z,2022-08-19T18:20:08Z,3716930687,1,,3716930685,213,0.4,3716930675,157,,3716930681,141,93.4,3716930677,56,Back,3716930683,212,6.8,3716930679,140,31.8,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096193,162,61,1,17,12,zjawy6qdzk3y69v5pa3zl2cb,1,65,14.4,2022-08-19T18:19:51.605Z,2022-08-19T18:56:04Z,3716930787,56,Right,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096175,159,5,1,17,12,bk5ltsueqmeng29eovd8m2tml,1,48.1,101.1,2022-08-19T18:19:51.769Z,2022-08-19T18:20:07Z,3716930693,56,Back,3716931675,233,163,3716930695,347,,,,,,,,,,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096217,163,5,1,17,12,zjawy6qdzk3y69v5pa3zl2cb,0,51.9,-1.1,2022-08-19T18:19:51.769Z,2022-08-19T18:47:57Z,3716931679,233,159,3716930931,347,,3716930929,56,Right,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096393,160,1,1,17,32,bk5ltsueqmeng29eovd8m2tml,1,44.8,100,2022-08-19T18:20:11.711Z,2022-08-19T18:20:13Z,3716931967,213,5.9,3716931961,140,64.3,3716931963,141,90.3,3716931969,1,,3716931965,212,21.8,3716931959,56,Left,3716931957,107,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096407,161,1,1,17,34,bk5ltsueqmeng29eovd8m2tml,1,64.3,90.3,2022-08-19T18:20:13.647Z,2022-08-19T18:20:15Z,3716932023,56,Center,3716932031,213,4.8,3716932029,212,13.4,3716932027,141,70.6,3716932035,156,,3716932025,140,65.0,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096517,162,1,1,17,36,bk5ltsueqmeng29eovd8m2tml,1,65,70.6,2022-08-19T18:20:15.808Z,2022-08-19T18:20:42Z,3716932599,140,77.2,3716934021,210,15,3716932605,213,5.4,3716934023,154,,3716932597,56,Center,3716932601,141,49.4,3716932983,4,,3716932595,155,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,3716932603,212,1,19.3,,,,,,,,,,,,,,,,,,,,,,
2448096525,163,15,1,17,41,bk5ltsueqmeng29eovd8m2tml,1,84.6,47.3,2022-08-19T18:20:20.224Z,2022-08-19T18:20:42Z,3716933111,82,,3716934029,76,,3716934031,29,,3716934041,103,19,3716934043,146,87.1,3716932639,22,,3716934033,154,,3716934045,147,48.2,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,3716934035,55,,162,3716933139,233,3716932641,17,3716934047,230,96.5,164,,3716934039,102,52.9,3716934049,231,49.5,3716933107,20,3716932643,56,Center,,
2448096549,164,10,1,17,41,zjawy6qdzk3y69v5pa3zl2cb,1,14.1,53.5,2022-08-19T18:20:20.324Z,2022-08-19T18:20:30Z,3716932749,94,,3716933147,233,163,3716932751,56,Back,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096553,164,6,1,17,44,bk5ltsueqmeng29eovd8m2tml,1,85.2,46.9,2022-08-19T18:20:23.584Z,2022-08-19T18:20:26Z,3716932755,75,,3716932927,233,165,3716932753,56,Center,,,,,,,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448096575,165,6,1,17,44,zjawy6qdzk3y69v5pa3zl2cb,0,14.8,53.1,2022-08-19T18:20:23.584Z,2022-08-19T18:47:50Z,3716932905,73,,3716932953,233,164,3716932903,56,Back,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097011,165,1,1,18,16,bk5ltsueqmeng29eovd8m2tml,1,99.5,0.5,2022-08-19T18:20:55.943Z,2022-08-19T18:21:01Z,3716935431,140,89.8,3716935429,56,Center,3716935433,141,50.4,3716935427,224,,3716935425,155,,3716935437,213,1.9,3716935423,6,,3716935421,2,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,3716935439,1,,,3716935435,212,,,,,,35.4,,,,,,,,,,,,,,
2448097015,166,44,1,18,20,bk5ltsueqmeng29eovd8m2tml,1,90.8,49.8,2022-08-19T18:20:59.843Z,2022-08-19T18:21:01Z,3716935449,286,,3716935447,56,Center,3716935471,233,166,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097001,166,44,1,18,20,zjawy6qdzk3y69v5pa3zl2cb,0,9.2,50.2,2022-08-19T18:20:59.844Z,2022-08-19T18:21:50Z,3716935375,285,,3716935489,233,166,3716935373,56,Back,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097049,167,1,1,18,21,bk5ltsueqmeng29eovd8m2tml,0,89.8,50.4,2022-08-19T18:21:00.928Z,2022-08-19T18:21:03Z,3716935637,213,3.3,3716935635,212,8.7,3716935631,140,81.7,3716935629,56,Center,3716935633,141,47.8,3716935627,3,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097043,167,44,1,18,23,zjawy6qdzk3y69v5pa3zl2cb,1,16.4,53.3,2022-08-19T18:21:02.172Z,2022-08-19T18:21:04Z,3716935593,56,Back,3716935595,285,,3716935707,233,168,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097055,168,44,1,18,23,bk5ltsueqmeng29eovd8m2tml,0,83.6,46.7,2022-08-19T18:21:02.173Z,2022-08-19T18:21:04Z,3716935715,233,167,3716935667,56,Center,3716935669,286,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097053,168,1,1,18,23,zjawy6qdzk3y69v5pa3zl2cb,0,14.4,54.4,2022-08-19T18:21:02.548Z,2022-08-19T18:21:03Z,3716935655,3,,3716935657,56,Back,3716935663,212,1.8,3716935665,213,6.1,3716935659,140,16.1,3716935661,141,53.8,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097089,169,44,1,18,26,bk5ltsueqmeng29eovd8m2tml,1,60.8,54.3,2022-08-19T18:21:06.001Z,2022-08-19T18:21:08Z,3716935865,56,Center,3716935867,286,,3716936009,233,169,,,,,,,,,,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097115,169,44,1,18,26,zjawy6qdzk3y69v5pa3zl2cb,0,39.2,45.7,2022-08-19T18:21:06.002Z,2022-08-19T18:21:08Z,3716935973,285,,3716935971,56,Back,3716936053,233,169,,,,,,,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097111,170,1,1,18,27,bk5ltsueqmeng29eovd8m2tml,0,54.7,56.6,2022-08-19T18:21:06.065Z,2022-08-19T18:21:07Z,3716935965,213,2.0,3716935953,56,Center,3716935959,141,66.1,3716935949,3,,3716935955,140,52.2,3716935963,212,7.0,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097145,170,49,1,18,30,zjawy6qdzk3y69v5pa3zl2cb,1,43.2,30.6,2022-08-19T18:21:09.188Z,2022-08-19T18:21:09Z,,,,,,,,,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097245,171,1,1,18,30,zjawy6qdzk3y69v5pa3zl2cb,1,43.2,30.6,2022-08-19T18:21:10.036Z,2022-08-19T18:21:16Z,3716936595,1,,3716936585,56,Right,3716936589,141,7.3,3716936593,213,5.9,3716936583,155,,3716936591,212,42.4,3716936587,140,80.7,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097261,172,1,1,18,37,zjawy6qdzk3y69v5pa3zl2cb,0,68,16.9,2022-08-19T18:21:16.820Z,2022-08-19T18:21:18Z,3716936689,141,10.0,3716936683,56,Right,3716936691,212,12.0,3716936695,213,5.9,3716936687,140,78.5,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097315,171,1,1,18,41,bk5ltsueqmeng29eovd8m2tml,0,22.6,92.7,2022-08-19T18:21:20.258Z,2022-08-19T18:47:55Z,3716936955,56,Back,3716936963,213,0.6,3716937015,236,,3716936961,212,1.8,3716937021,286,,3716936957,140,24.0,3716936959,141,94.2,3716937017,233,173,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097291,173,74,1,18,41,zjawy6qdzk3y69v5pa3zl2cb,1,76,8.4,2022-08-19T18:21:20.259Z,2022-08-19T18:21:23Z,3716936861,285,,3716937023,233,171,3716936859,56,Right,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097457,172,5,1,18,42,bk5ltsueqmeng29eovd8m2tml,1,21.6,101.2,2022-08-19T18:21:21.987Z,2022-08-19T18:47:57Z,3716937639,347,,3716937637,56,Back,3716937669,233,174,,,,,,,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097301,174,5,1,18,42,zjawy6qdzk3y69v5pa3zl2cb,0,78.4,-1.2,2022-08-19T18:21:21.987Z,2022-08-19T18:21:32Z,3716936895,56,Right,3716936897,347,,3716937679,233,172,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097497,173,1,1,18,53,bk5ltsueqmeng29eovd8m2tml,1,15.6,100,2022-08-19T18:21:32.322Z,2022-08-19T18:21:35Z,3716937867,107,,3716937873,141,84.5,3716937871,140,16.7,3716937869,56,Back,3716937875,212,11.9,3716937877,213,4.8,,,,,,,1l34qvjvar8qec3kbrg4rew2d,Pol Llonch,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097515,174,1,1,18,56,bk5ltsueqmeng29eovd8m2tml,1,16.7,84.5,2022-08-19T18:21:35.329Z,2022-08-19T18:21:43Z,3716937977,140,14.2,3716937975,56,Back,3716937981,212,7.5,3716937979,141,94.8,3716937983,213,1.9,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097531,175,1,1,18,57,bk5ltsueqmeng29eovd8m2tml,1,14.2,94.8,2022-08-19T18:21:37.041Z,2022-08-19T18:21:39Z,3716938065,141,76.4,3716938069,213,4.2,3716938063,140,6.8,3716938061,56,Back,3716938067,212,14.7,,,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097559,176,1,1,19,0,bk5ltsueqmeng29eovd8m2tml,1,6.8,76.4,2022-08-19T18:21:39.154Z,2022-08-19T18:21:43Z,3716938213,141,41.6,3716938211,140,4.5,3716938215,212,23.8,3716938209,56,Back,3716938217,213,4.6,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097587,177,1,1,19,5,bk5ltsueqmeng29eovd8m2tml,1,5.1,41.9,2022-08-19T18:21:44.322Z,2022-08-19T18:21:45Z,3716938325,140,14.8,3716938327,141,47.9,3716938323,56,Back,3716938331,213,0.4,3716938329,212,11.0,,,,,,,,,,ckx9rplhgmncmcxs0a1z7n6qd,J. Smits,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097655,178,1,1,19,6,bk5ltsueqmeng29eovd8m2tml,1,16.9,47.9,2022-08-19T18:21:45.809Z,2022-08-19T18:21:51Z,3716938635,141,68.1,3716938639,213,1.4,3716938633,140,19.2,3716938631,56,Back,3716938637,212,13.9,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097691,179,1,1,19,12,bk5ltsueqmeng29eovd8m2tml,1,35,64.2,2022-08-19T18:21:51.234Z,2022-08-19T18:21:54Z,3716938799,213,4.6,3716938793,141,26.5,3716938791,140,32.6,3716938787,56,Back,3716938797,212,25.8,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097723,180,1,1,19,14,bk5ltsueqmeng29eovd8m2tml,1,36.3,26.4,2022-08-19T18:21:53.954Z,2022-08-19T18:21:56Z,3716938995,213,5.4,3716938991,141,7.3,3716938987,56,Back,3716938989,140,47.1,3716938993,212,17.2,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097757,181,1,1,19,17,bk5ltsueqmeng29eovd8m2tml,1,47.1,7.3,2022-08-19T18:21:56.610Z,2022-08-19T18:21:59Z,3716939119,56,Back,3716939125,212,12.4,3716939127,213,1.7,3716939121,140,46.1,3716939123,141,25.5,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097773,182,1,1,19,20,bk5ltsueqmeng29eovd8m2tml,1,46.1,25.5,2022-08-19T18:21:59.154Z,2022-08-19T18:22:00Z,3716939189,212,9.9,3716939183,56,Back,3716939191,213,3.2,3716939187,141,24.1,3716939185,140,36.7,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097833,183,1,1,19,21,bk5ltsueqmeng29eovd8m2tml,1,36.7,24.1,2022-08-19T18:22:00.146Z,2022-08-19T18:22:03Z,3716939507,141,41.6,3716939505,140,32.5,3716939503,56,Back,3716939511,213,1.9,3716939509,212,12.7,,,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097861,184,1,1,19,24,bk5ltsueqmeng29eovd8m2tml,1,34.9,43.9,2022-08-19T18:22:03.842Z,2022-08-19T18:22:05Z,3716939661,212,21.1,3716939653,140,43.0,3716939651,56,Back,3716939663,213,1.2,3716939657,141,72.3,,,,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097901,185,1,1,19,25,bk5ltsueqmeng29eovd8m2tml,1,43.5,73.2,2022-08-19T18:22:05.011Z,2022-08-19T18:22:07Z,3716939833,141,52.2,3716939835,212,15.2,3716939837,213,4.4,3716939829,56,Back,3716939831,140,38.6,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448097977,186,1,1,19,28,bk5ltsueqmeng29eovd8m2tml,1,38.6,50.3,2022-08-19T18:22:07.235Z,2022-08-19T18:22:10Z,3716940161,212,34.8,3716940159,141,7.9,3716940165,213,5.3,3716940151,56,Right,3716940169,1,,3716940155,140,57.1,,,,,,,9hz7j1p4f0d2hxyz2bdkbyk0l,F. Heerkens,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098011,187,1,1,19,31,bk5ltsueqmeng29eovd8m2tml,1,57.9,7.9,2022-08-19T18:22:10.722Z,2022-08-19T18:22:13Z,3716940325,212,13.0,3716940319,56,Center,3716940327,213,1.8,3716940321,140,55.1,3716940323,141,26.5,,,,,,,,,,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098067,188,1,1,19,34,bk5ltsueqmeng29eovd8m2tml,1,55.1,26.5,2022-08-19T18:22:13.779Z,2022-08-19T18:22:17Z,3716940585,155,,3716940601,212,29.1,3716940597,141,3.7,3716940605,213,5.7,3716940589,56,Right,3716940593,140,78.5,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098137,189,1,1,19,38,bk5ltsueqmeng29eovd8m2tml,1,89,4.6,2022-08-19T18:22:17.443Z,2022-08-19T18:22:35Z,3716941843,210,15,3716940995,212,45.9,3716940985,2,,3716941289,345,,3716940991,140,80.7,3716940987,155,,3716940997,213,1.8,3716940989,56,Center,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,3716940999,1,1,,3716940993,141,,,,,,70.8,,,,,,,,,,,,,,
2448098139,190,15,1,19,44,bk5ltsueqmeng29eovd8m2tml,1,80.7,70.8,2022-08-19T18:22:23.278Z,2022-08-19T18:22:35Z,3716941891,146,98.5,3716941025,56,Center,3716941887,215,,3716941889,328,,3716941893,147,51.3,3716941483,233,175,3716941885,103,27.2,3716941875,79,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,3716941883,102,,48.8,3716941877,29,3716941443,72,3716941021,22,,,,3716941023,18,,3716941879,55,189,,,,,,,
2448098141,175,10,1,19,44,zjawy6qdzk3y69v5pa3zl2cb,1,2.5,50.9,2022-08-19T18:22:23.378Z,2022-08-19T18:22:30Z,3716941035,173,,3716941037,178,,3716941041,56,Back,3716941505,233,190,3716941039,182,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098163,176,6,1,19,46,zjawy6qdzk3y69v5pa3zl2cb,0,10.9,40,2022-08-19T18:22:25.348Z,2022-08-19T18:47:50Z,3716941143,73,,3716941237,233,191,3716941141,56,Back,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098153,191,6,1,19,46,bk5ltsueqmeng29eovd8m2tml,1,89.1,60,2022-08-19T18:22:25.348Z,2022-08-19T18:22:27Z,3716941081,75,,3716941207,233,176,3716941079,56,Center,,,,,,,,,,,,,,,,daz1m0r5u8f0085jv25bdnoid,T. Lesquoy,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098519,192,1,1,20,9,bk5ltsueqmeng29eovd8m2tml,1,99.5,0.5,2022-08-19T18:22:48.884Z,2022-08-19T18:22:52Z,3716943123,2,,3716943137,212,29.1,3716943129,224,,3716943131,56,Center,3716943133,140,87.6,3716943127,155,,3716943139,213,2.0,3716943135,141,39.2,57kp9bepwqf9u7fuu8fgvi9rd,N. Doodeman,3716943125,6,,,,,,,,,,,,,,,,,,,,,,,,
2448098551,193,1,1,20,13,bk5ltsueqmeng29eovd8m2tml,1,87.6,39.2,2022-08-19T18:22:52.820Z,2022-08-19T18:22:55Z,3716943341,140,91.0,3716943345,212,32.2,3716943347,213,1.5,3716943349,1,,3716943339,56,Left,3716943343,141,86.2,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098581,194,1,1,20,16,bk5ltsueqmeng29eovd8m2tml,1,91,86.2,2022-08-19T18:22:55.699Z,2022-08-19T18:22:58Z,3716943475,213,3.8,3716943469,140,80.4,3716943471,141,73.5,3716943473,212,14.1,3716943467,56,Center,,,,,,,,,,47autoxmcbr5z7o6d8998esph,M. de Leeuw,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098603,195,1,1,20,18,bk5ltsueqmeng29eovd8m2tml,0,89.9,76.1,2022-08-19T18:22:57.924Z,2022-08-19T18:22:59Z,3716943587,141,53.0,3716943595,213,4.8,3716943591,212,15.7,3716943583,140,90.8,3716943579,56,Center,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098611,177,49,1,20,20,zjawy6qdzk3y69v5pa3zl2cb,1,9.7,44.6,2022-08-19T18:22:59.802Z,2022-08-19T18:22:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098699,178,1,1,20,21,zjawy6qdzk3y69v5pa3zl2cb,1,10.7,43.7,2022-08-19T18:23:00.898Z,2022-08-19T18:23:06Z,3716944115,56,Back,3716944125,1,,3716944117,140,46.5,3716944123,213,6.1,3716944121,212,38.0,3716944113,157,,3716944119,141,36.0,,,,9tmi00hx820vuwghg30jhzidx,M. Ainsalu,,,,,,,,,,,,,,,,,,,,,,,,,,
2448098703,179,3,1,20,27,zjawy6qdzk3y69v5pa3zl2cb,0,43.2,11.3,2022-08-19T18:23:06.546Z,2022-08-19T18:23:13Z,3716944139,286,,3716944137,56,Back,3716944457,233,196,,,,,,,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,
