id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2503357495,3,52,1,0,14,xcevba75jfkrg4s6tl89zl3y,1,10,31.8,2023-02-03T19:01:36.244Z,2023-02-03T19:01:36Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357561,4,80,1,0,21,xcevba75jfkrg4s6tl89zl3y,0,7.6,49.6,2023-02-03T19:01:43.228Z,2023-02-03T19:01:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357633,5,1,1,0,24,xcevba75jfkrg4s6tl89zl3y,1,7.6,49.6,2023-02-03T19:01:46.440Z,2023-02-03T19:01:49Z,4009318113,141,70.8,4009318117,213,1.4,4009318115,212,14.6,4009318109,56,Back,4009318111,140,9.7,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357661,6,1,1,0,27,xcevba75jfkrg4s6tl89zl3y,0,9.7,74.5,2023-02-03T19:01:49.651Z,2023-02-03T19:01:52Z,4009318275,213,6.2,4009318269,140,41.2,4009318273,212,33.2,4009318277,1,,4009318267,56,Back,4009318265,155,,4009318271,141,70.2,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357705,9,1,1,0,32,zjawy6qdzk3y69v5pa3zl2cb,0,58.8,33.7,2023-02-03T19:01:54.149Z,2023-02-03T19:01:56Z,4009318463,213,5.4,4009318459,141,13.7,4009318457,140,68.6,4009318461,212,17.1,4009318453,3,,4009318455,56,Right,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357717,7,44,1,0,33,xcevba75jfkrg4s6tl89zl3y,1,25.3,87.1,2023-02-03T19:01:55.843Z,2023-02-03T19:57:09Z,4009318537,285,,4009318535,56,Back,4009318551,233,10,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357711,10,44,1,0,33,zjawy6qdzk3y69v5pa3zl2cb,0,74.7,12.9,2023-02-03T19:01:55.844Z,2023-02-03T19:01:58Z,4009318501,56,Right,4009318567,233,7,4009318503,286,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357737,8,1,1,0,33,xcevba75jfkrg4s6tl89zl3y,1,19.2,87.8,2023-02-03T19:01:55.978Z,2023-02-03T19:59:32Z,4009318607,213,6.1,4009318603,141,86.8,4009318597,3,,4009318605,212,4.3,4009318601,140,23.2,4009318599,56,Back,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396065,413,61,1,0,34,xcevba75jfkrg4s6tl89zl3y,1,34.2,79.6,2023-02-03T19:01:56.106Z,2023-02-03T19:58:40Z,4009519549,56,Back,,,,,,,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396423,414,61,1,0,35,xcevba75jfkrg4s6tl89zl3y,1,32.2,77.9,2023-02-03T19:01:57.106Z,2023-02-03T19:58:44Z,4009521399,56,Back,,,,,,,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357731,11,61,1,0,35,zjawy6qdzk3y69v5pa3zl2cb,0,65.3,17.2,2023-02-03T19:01:57.957Z,2023-02-03T19:57:36Z,4009318571,56,Right,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357763,9,43,1,0,37,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-02-03T19:01:59.140Z,2023-02-03T19:02:51Z,4009318745,285,0,4009321177,144,44,4009318741,56,Back,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357793,11,1,1,0,37,xcevba75jfkrg4s6tl89zl3y,0,32.2,71.8,2023-02-03T19:01:59.233Z,2023-02-03T19:59:05Z,4009318863,213,6.1,4009318859,141,69.4,4009318861,212,10.0,4009318857,140,41.6,4009318855,56,Back,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357789,10,1,1,0,38,xcevba75jfkrg4s6tl89zl3y,1,43.7,67.5,2023-02-03T19:02:00.883Z,2023-02-03T19:59:30Z,4009318835,140,32.2,4009318833,56,Back,4009318837,141,71.8,4009318841,213,2.9,4009318839,212,12.4,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503396921,415,1,1,0,40,xcevba75jfkrg4s6tl89zl3y,0,34.3,70.2,2023-02-03T19:02:02.106Z,2023-02-03T19:59:27Z,4009523861,56,Back,4009523869,213,6.2,4009523867,212,11.9,4009523863,140,45.6,4009523865,141,69.0,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357781,12,8,1,0,41,zjawy6qdzk3y69v5pa3zl2cb,1,58.8,25.6,2023-02-03T19:02:03.261Z,2023-02-03T19:34:33Z,4009318817,56,Center,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357795,13,49,1,0,41,zjawy6qdzk3y69v5pa3zl2cb,1,64.9,48.8,2023-02-03T19:02:03.782Z,2023-02-03T19:02:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357851,14,1,1,0,44,zjawy6qdzk3y69v5pa3zl2cb,0,67.3,32.3,2023-02-03T19:02:06.533Z,2023-02-03T19:02:09Z,4009319143,155,,4009319147,140,90.5,4009319153,213,0.8,4009319173,4,,4009319151,212,33.4,4009319245,1,,4009319145,56,Center,4009319149,141,65.8,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357869,12,49,1,0,48,xcevba75jfkrg4s6tl89zl3y,1,4.1,23.4,2023-02-03T19:02:10.353Z,2023-02-03T19:02:10Z,,,,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357893,13,1,1,0,51,xcevba75jfkrg4s6tl89zl3y,0,5.6,2.8,2023-02-03T19:02:13.722Z,2023-02-03T19:02:15Z,4009319325,155,,4009319399,213,0.5,4009319377,141,27.6,4009319391,212,37.5,4009319343,56,Back,4009319363,140,37.5,4009319409,1,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357911,15,8,1,0,53,zjawy6qdzk3y69v5pa3zl2cb,1,58.7,73.3,2023-02-03T19:02:15.205Z,2023-02-03T19:02:18Z,4009319479,56,Center,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357951,14,1,1,0,56,xcevba75jfkrg4s6tl89zl3y,0,22.7,34.2,2023-02-03T19:02:18.545Z,2023-02-03T19:02:20Z,4009319715,140,70.5,4009319719,212,61.2,4009319723,1,,4009319711,157,,4009319721,213,0.6,4009319713,56,Left,4009319717,141,85.6,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503357973,16,49,1,0,59,zjawy6qdzk3y69v5pa3zl2cb,1,31.5,23.6,2023-02-03T19:02:21.844Z,2023-02-03T19:02:21Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358009,17,1,1,1,0,zjawy6qdzk3y69v5pa3zl2cb,1,31.5,23.6,2023-02-03T19:02:22.452Z,2023-02-03T19:02:25Z,4009319995,212,28.5,4009319997,213,2.7,4009319993,141,42.3,4009319991,140,7.2,4009319989,56,Back,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358061,18,1,1,1,3,zjawy6qdzk3y69v5pa3zl2cb,1,7.4,42.6,2023-02-03T19:02:25.701Z,2023-02-03T19:02:30Z,4009320251,141,13.4,4009320247,56,Back,4009320245,155,,4009320257,1,,4009320253,212,46.8,4009320255,213,5.8,4009320249,140,47.8,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358065,15,45,1,1,8,xcevba75jfkrg4s6tl89zl3y,0,55.8,91.8,2023-02-03T19:02:30.820Z,2023-02-03T19:02:33Z,4009320275,285,,4009320363,233,19,4009320273,56,Left,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358071,19,3,1,1,8,zjawy6qdzk3y69v5pa3zl2cb,1,44.2,8.2,2023-02-03T19:02:30.820Z,2023-02-03T19:02:33Z,4009320317,286,,4009320333,233,15,4009320315,56,Back,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358119,20,1,1,1,10,zjawy6qdzk3y69v5pa3zl2cb,1,47.9,14.5,2023-02-03T19:02:32.869Z,2023-02-03T19:02:39Z,4009320581,196,,4009320589,212,57.2,4009320593,1,,4009320585,140,71.2,4009320591,213,1.1,4009320583,56,Left,4009320587,141,90.5,4009320579,155,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358167,21,1,1,1,17,zjawy6qdzk3y69v5pa3zl2cb,0,77.2,90.8,2023-02-03T19:02:39.476Z,2023-02-03T19:02:44Z,4009320881,140,100.0,4009320869,2,,4009320873,155,,4009320877,56,Center,4009320889,212,47.0,4009320885,141,32.5,4009320891,213,5.3,4009320895,1,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358163,16,5,1,1,21,xcevba75jfkrg4s6tl89zl3y,1,-1.2,66,2023-02-03T19:02:43.681Z,2023-02-03T19:02:45Z,4009320839,56,Back,4009320913,233,22,4009320843,346,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358171,22,5,1,1,21,zjawy6qdzk3y69v5pa3zl2cb,0,101.2,34,2023-02-03T19:02:43.681Z,2023-02-03T19:09:27Z,4009320901,346,,4009320899,56,Center,4009320939,233,16,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358419,17,1,1,1,46,xcevba75jfkrg4s6tl89zl3y,0,4.7,49.3,2023-02-03T19:03:08.653Z,2023-02-03T19:03:12Z,4009322245,124,,4009322259,74,,4009322247,56,Center,4009322251,141,50.7,4009322249,140,66.1,4009322255,213,0.0,4009322253,212,64.5,4009322257,1,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358439,23,1,1,1,49,zjawy6qdzk3y69v5pa3zl2cb,0,33.7,49.3,2023-02-03T19:03:11.956Z,2023-02-03T19:03:14Z,4009322365,56,Center,4009322373,213,0.3,4009322369,141,60.7,4009322367,140,58.7,4009322363,3,,4009322371,212,27.4,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358453,18,1,1,1,52,xcevba75jfkrg4s6tl89zl3y,0,41.8,46.4,2023-02-03T19:03:14.690Z,2023-02-03T19:03:15Z,4009322469,213,0.2,4009322461,56,Center,4009322465,141,49.1,4009322459,3,,4009322467,212,12.2,4009322463,140,53.3,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358461,24,49,1,1,53,zjawy6qdzk3y69v5pa3zl2cb,1,45.6,55.5,2023-02-03T19:03:15.988Z,2023-02-03T19:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358469,25,1,1,1,54,zjawy6qdzk3y69v5pa3zl2cb,1,45.6,55.5,2023-02-03T19:03:16.196Z,2023-02-03T19:03:17Z,4009322545,140,43.5,4009322551,213,1.7,4009322543,56,Back,4009322547,141,82.4,4009322549,212,18.4,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358491,26,1,1,1,55,zjawy6qdzk3y69v5pa3zl2cb,1,43.5,82.4,2023-02-03T19:03:17.508Z,2023-02-03T19:03:20Z,4009322691,212,11.7,4009322689,141,72.5,4009322687,140,34.4,4009322685,56,Back,4009322693,213,3.8,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358567,27,1,1,1,58,zjawy6qdzk3y69v5pa3zl2cb,1,34.2,75.8,2023-02-03T19:03:20.213Z,2023-02-03T19:03:29Z,4009323103,212,15.4,4009323099,140,42.3,4009323101,141,94.7,4009323097,56,Back,4009323105,213,1.0,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358565,19,45,1,2,6,xcevba75jfkrg4s6tl89zl3y,0,26.1,4.8,2023-02-03T19:03:28.862Z,2023-02-03T19:03:31Z,4009323085,285,,4009323173,233,28,4009323081,56,Back,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358579,28,3,1,2,6,zjawy6qdzk3y69v5pa3zl2cb,1,73.9,95.2,2023-02-03T19:03:28.862Z,2023-02-03T19:03:31Z,4009323169,233,19,4009323167,286,,4009323165,56,Left,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358593,29,1,1,2,9,zjawy6qdzk3y69v5pa3zl2cb,0,88.8,95.3,2023-02-03T19:03:31.124Z,2023-02-03T19:03:33Z,4009323269,140,90.6,4009323265,155,,4009323275,141,54.4,4009323267,56,Center,4009323283,213,4.8,4009323279,212,27.9,4009323263,2,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358605,20,61,1,2,11,xcevba75jfkrg4s6tl89zl3y,1,10.7,46.9,2023-02-03T19:03:33.799Z,2023-02-03T19:03:33Z,4009323329,56,Back,,,,,,,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358667,21,6,1,2,15,xcevba75jfkrg4s6tl89zl3y,0,10.2,52.6,2023-02-03T19:03:37.214Z,2023-02-03T19:03:44Z,4009323633,56,Back,4009324013,233,30,4009323635,73,,,,,,,,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503358731,30,6,1,2,15,zjawy6qdzk3y69v5pa3zl2cb,1,89.8,47.4,2023-02-03T19:03:37.214Z,2023-02-03T19:09:25Z,4009324003,56,Center,4009324005,75,,4009324009,233,21,,,,,,,,,,,,,,,,3h8gqv4l0lrls9day28t1sw0k,J. Turfkruier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359069,31,1,1,2,47,zjawy6qdzk3y69v5pa3zl2cb,0,99.5,0.5,2023-02-03T19:04:09.556Z,2023-02-03T19:04:11Z,4009325785,213,1.8,4009325773,155,,4009325769,2,,4009325777,56,Center,4009325781,141,47.9,4009325771,6,,4009325783,212,33.2,4009325779,140,91.9,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,4009325787,1,4009325775,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359153,22,12,1,2,50,xcevba75jfkrg4s6tl89zl3y,1,5.2,54.5,2023-02-03T19:04:12.141Z,2023-02-03T19:04:18Z,4009326201,141,89.1,4009326197,56,Back,4009326199,140,11.9,4009326203,212,24.6,4009326205,213,1.3,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503359147,32,1,1,2,52,zjawy6qdzk3y69v5pa3zl2cb,1,91.3,9.2,2023-02-03T19:04:14.804Z,2023-02-03T19:34:45Z,4009326183,212,31.1,4009329769,210,13,4009326179,140,90.6,4009326175,155,,4009326185,213,1.6,4009326173,2,,4009326177,56,Center,4009326181,141,54.9,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,4009329771,154,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
