id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value
2498061837,6,1,1,0,52,eh54mfvjtrttgsg1wbjnvxcqz,0,58.8,39.4,2023-01-16T19:03:46.765Z,2023-01-16T19:03:47Z,3981563503,141,42.6,3981563495,56,Center,3981563499,140,68.4,3981563511,213,0.2,3981563507,212,10.3,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061843,11,49,1,0,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,28.2,56.9,2023-01-16T19:03:47.956Z,2023-01-16T19:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061869,12,1,1,0,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.8,60.4,2023-01-16T19:03:48.636Z,2023-01-16T19:03:50Z,3981563673,141,67.8,3981563667,56,Back,3981563679,213,1.6,3981563677,212,5.0,3981563669,140,31.8,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061881,13,1,1,0,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.8,67.8,2023-01-16T19:03:50.524Z,2023-01-16T19:03:52Z,3981563761,56,Back,3981563769,213,0.0,3981563763,140,42.4,3981563767,212,11.1,3981563765,141,68.0,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061887,14,61,1,0,58,dvmw7d6jb38qvv7e6ziwu0vyr,0,42.4,68.2,2023-01-16T19:03:52.364Z,2023-01-16T19:03:52Z,3981563781,56,Back,,,,,,,,,,,,,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061889,7,49,1,0,58,eh54mfvjtrttgsg1wbjnvxcqz,1,48,31.1,2023-01-16T19:03:53.063Z,2023-01-16T19:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061903,8,1,1,0,59,eh54mfvjtrttgsg1wbjnvxcqz,1,48,31.1,2023-01-16T19:03:53.222Z,2023-01-16T19:03:55Z,3981563841,56,Right,3981563849,212,16.1,3981563851,213,5.4,3981563847,141,12.1,3981563845,140,57.2,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061931,9,1,1,1,1,eh54mfvjtrttgsg1wbjnvxcqz,1,57.2,12.1,2023-01-16T19:03:55.206Z,2023-01-16T19:04:00Z,3981563975,213,6.2,3981563965,155,,3981563973,212,29.0,3981563967,56,Right,3981563971,141,8.3,3981563969,140,84.7,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061953,10,1,1,1,6,eh54mfvjtrttgsg1wbjnvxcqz,1,86.3,9.3,2023-01-16T19:04:00.422Z,2023-01-16T19:04:03Z,3981564077,213,2.6,3981564069,56,Center,3981564071,140,73.4,3981564075,212,15.9,3981564073,141,21.6,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061957,11,1,1,1,9,eh54mfvjtrttgsg1wbjnvxcqz,0,74.2,28.4,2023-01-16T19:04:03.263Z,2023-01-16T19:04:04Z,3981564095,155,,3981564101,141,47.9,3981564097,56,Center,3981564103,212,28.0,3981564105,213,0.5,3981564099,140,97.7,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061959,15,52,1,1,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,1.7,52.5,2023-01-16T19:04:05.132Z,2023-01-16T19:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498061979,16,1,1,1,12,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.3,47.6,2023-01-16T19:04:06.477Z,2023-01-16T19:04:10Z,3981564225,213,5.4,3981564227,1,,3981564219,140,28.3,3981564215,123,,3981564223,212,32.7,3981564231,287,,3981564217,56,Back,3981564221,141,10.7,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062025,17,1,1,1,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.3,14.2,2023-01-16T19:04:13.212Z,2023-01-16T19:04:18Z,3981564495,140,41.7,3981564503,212,10.5,3981564507,213,1.4,3981564499,141,29.5,3981564491,56,Back,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062049,18,1,1,1,24,dvmw7d6jb38qvv7e6ziwu0vyr,1,42.2,31.6,2023-01-16T19:04:18.588Z,2023-01-16T19:04:23Z,3981564603,212,14.6,3981564599,140,32.9,3981564597,56,Back,3981564605,213,2.3,3981564601,141,47.5,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062089,19,1,1,1,28,dvmw7d6jb38qvv7e6ziwu0vyr,1,39,48.2,2023-01-16T19:04:22.972Z,2023-01-16T19:04:28Z,3981564771,212,12.7,3981564769,141,29.6,3981564767,140,40.3,3981564773,213,4.8,3981564765,56,Back,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062109,20,1,1,1,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,49.3,28.2,2023-01-16T19:04:28.309Z,2023-01-16T19:04:32Z,3981564887,213,0.9,3981564877,155,,3981564885,212,45.7,3981564879,56,Left,3981564889,1,,3981564881,140,76.6,3981564883,141,80.5,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062177,21,1,1,1,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,78.3,80.9,2023-01-16T19:04:31.942Z,2023-01-16T19:04:44Z,3981565187,140,96.0,3981565185,56,Right,3981565327,345,,3981565195,1,,3981565191,212,47.9,3981565181,2,,3981565189,141,16.0,3981565193,213,5.1,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,3981565183,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062181,22,4,1,1,45,dvmw7d6jb38qvv7e6ziwu0vyr,1,93,15,2023-01-16T19:04:39.494Z,2023-01-16T19:04:43Z,3981565215,286,,3981565229,233,12,3981565207,13,,3981565213,265,,3981565211,152,,3981565209,56,Right,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062159,12,4,1,1,45,eh54mfvjtrttgsg1wbjnvxcqz,0,7,85,2023-01-16T19:04:39.495Z,2023-01-16T19:04:43Z,3981565103,56,Back,3981565247,233,22,3981565101,13,,3981565109,285,,3981565105,152,,3981565107,265,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062333,23,1,1,2,18,dvmw7d6jb38qvv7e6ziwu0vyr,0,92,13.6,2023-01-16T19:05:12.599Z,2023-01-16T19:05:15Z,3981566213,155,,3981566209,2,,3981566211,5,,3981566219,140,98.1,3981566227,213,1.3,3981566223,212,21.2,3981566215,152,,3981566221,141,43.3,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,3981566217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062349,13,12,1,2,21,eh54mfvjtrttgsg1wbjnvxcqz,1,3.4,63.5,2023-01-16T19:05:15.433Z,2023-01-16T19:13:12Z,3981566325,213,2.2,3981566319,140,0.0,3981566331,15,,3981566323,212,8.8,3981566351,167,,3981566317,56,Back,3981566321,141,73.7,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062353,14,6,1,2,22,eh54mfvjtrttgsg1wbjnvxcqz,0,0.1,65.2,2023-01-16T19:05:16.230Z,2023-01-16T19:28:07Z,3981566347,56,Back,3981566349,73,,3981566357,233,24,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062339,24,6,1,2,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,99.9,34.8,2023-01-16T19:05:16.230Z,2023-01-16T19:13:15Z,3981566271,56,Center,3981566273,75,,3981566353,233,14,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062507,25,1,1,2,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,99.5,0.5,2023-01-16T19:05:38.391Z,2023-01-16T19:06:07Z,3981567069,212,30.7,3981567063,56,Center,3981567067,141,43.1,3981567071,213,1.9,3981567065,140,89.8,3981567061,223,,3981567923,210,13,3981567059,155,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,3981567925,154,,1,3981567055,2,3981567057,6,,,,,,,,,,,,,,,,,,,,,
2498062519,26,44,1,2,45,dvmw7d6jb38qvv7e6ziwu0vyr,1,90.5,42.4,2023-01-16T19:05:39.759Z,2023-01-16T19:05:56Z,3981567107,286,,3981567105,56,Center,3981567221,233,16,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062537,16,44,1,2,45,eh54mfvjtrttgsg1wbjnvxcqz,0,9.5,57.6,2023-01-16T19:05:39.760Z,2023-01-16T19:28:37Z,3981567197,56,Back,3981567199,285,,3981567227,233,26,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062525,27,13,1,2,46,dvmw7d6jb38qvv7e6ziwu0vyr,1,89.8,43.1,2023-01-16T19:05:40.231Z,2023-01-16T19:06:07Z,3981567931,25,,3981567941,55,25,3981567951,230,99.1,3981567939,154,,3981567137,56,Center,3981567953,231,48.0,3981567949,328,,3981567933,15,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,3981567937,29,,,3981567945,102,3981567133,17,44.4,3981567935,74,3981567947,103,90.3,,,,,,,,,,,,,,,
2498062529,15,43,1,2,47,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2023-01-16T19:05:41.298Z,2023-01-16T19:05:45Z,3981567153,140,8.9,3981567151,56,Back,3981567159,213,3.1,3981567195,144,12,3981567155,141,59.7,3981567157,212,0,3981567165,15,0,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062569,17,5,1,2,47,eh54mfvjtrttgsg1wbjnvxcqz,1,-1.4,59.6,2023-01-16T19:05:42.090Z,2023-01-16T19:06:06Z,3981567307,56,Back,3981567309,346,,3981567881,233,28,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062531,28,5,1,2,47,dvmw7d6jb38qvv7e6ziwu0vyr,0,101.4,40.4,2023-01-16T19:05:42.090Z,2023-01-16T19:28:39Z,3981567163,346,,3981567161,56,Center,3981567897,233,17,,,,,,,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062745,18,1,1,3,20,eh54mfvjtrttgsg1wbjnvxcqz,1,4.2,43.5,2023-01-16T19:06:15.075Z,2023-01-16T19:06:17Z,3981568129,141,28.4,3981568133,213,5.8,3981568123,124,,3981568131,212,22.4,3981568127,140,23.2,3981568137,237,,3981568125,56,Back,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062755,19,1,1,3,23,eh54mfvjtrttgsg1wbjnvxcqz,1,18.3,18.6,2023-01-16T19:06:17.594Z,2023-01-16T19:06:18Z,3981568187,141,42.6,3981568185,140,4.0,3981568191,213,2.3,3981568189,212,22.2,3981568183,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062763,20,1,1,3,24,eh54mfvjtrttgsg1wbjnvxcqz,1,3.9,42.6,2023-01-16T19:06:18.778Z,2023-01-16T19:06:20Z,3981568221,212,22.0,3981568217,140,24.8,3981568223,213,6.3,3981568215,56,Back,3981568219,141,41.7,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062781,21,1,1,3,26,eh54mfvjtrttgsg1wbjnvxcqz,1,24.8,41.4,2023-01-16T19:06:20.546Z,2023-01-16T19:06:23Z,3981568287,140,12.9,3981568291,212,23.0,3981568289,141,13.0,3981568285,56,Back,3981568293,213,4.1,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062797,22,1,1,3,29,eh54mfvjtrttgsg1wbjnvxcqz,0,14.3,10.7,2023-01-16T19:06:23.499Z,2023-01-16T19:06:25Z,3981568351,141,18.9,3981568347,56,Back,3981568349,140,38.8,3981568345,155,,3981568353,212,26.3,3981568355,213,0.2,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062803,29,8,1,3,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,65.9,78,2023-01-16T19:06:26.216Z,2023-01-16T19:06:26Z,3981568379,56,Center,,,,,,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062815,30,49,1,3,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,76.6,90.7,2023-01-16T19:06:27.928Z,2023-01-16T19:06:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062867,31,1,1,3,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,76.1,87.5,2023-01-16T19:06:29.145Z,2023-01-16T19:06:37Z,3981568647,212,8.6,3981568645,141,95.1,3981568641,56,Left,3981568649,213,0.6,3981568643,140,82.6,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062869,32,1,1,3,42,dvmw7d6jb38qvv7e6ziwu0vyr,0,90.8,84,2023-01-16T19:06:36.905Z,2023-01-16T19:06:38Z,3981568661,141,82.9,3981568659,140,89.4,3981568665,213,3.6,3981568657,56,Left,3981568663,212,1.6,,,,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062873,23,61,1,3,44,eh54mfvjtrttgsg1wbjnvxcqz,1,13.1,14.5,2023-01-16T19:06:38.144Z,2023-01-16T19:06:38Z,3981568671,56,Back,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062885,33,1,1,3,45,dvmw7d6jb38qvv7e6ziwu0vyr,1,83.5,90.7,2023-01-16T19:06:39.312Z,2023-01-16T19:07:52Z,3981568725,213,0.8,3981568719,140,85.4,3981568723,212,2.9,3981568717,56,Left,3981568721,141,93.8,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498063311,41,61,1,3,46,dvmw7d6jb38qvv7e6ziwu0vyr,0,82.4,94,2023-01-16T19:06:40.994Z,2023-01-16T19:07:50Z,3981570729,56,Left,,,,,,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498062897,24,49,1,3,47,eh54mfvjtrttgsg1wbjnvxcqz,1,26,22.2,2023-01-16T19:06:41.139Z,2023-01-16T19:06:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
