id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,assist
2501000675,8,1,1,0,24,6lzy9iiqoysvtdsgx719fng9n,1,82.4,9.4,2023-01-27T19:01:33.141Z,2023-01-27T19:03:37Z,3996984599,140,73.5,3996984597,56,Right,3996984603,212,10.6,3996984601,141,1.9,3996984605,213,3.6,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000715,9,1,1,0,26,6lzy9iiqoysvtdsgx719fng9n,1,69.8,2.6,2023-01-27T19:01:35.142Z,2023-01-27T19:01:37Z,3996984799,141,5.6,3996984807,213,3.1,3996984803,212,23.9,3996984791,140,47.1,3996984785,56,Back,,,,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000753,10,1,1,0,29,6lzy9iiqoysvtdsgx719fng9n,1,47.1,5.3,2023-01-27T19:01:37.766Z,2023-01-27T19:01:42Z,3996984943,213,2.1,3996984941,212,15.8,3996984937,140,39.0,3996984939,141,24.9,3996984935,56,Back,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000783,11,1,1,0,34,6lzy9iiqoysvtdsgx719fng9n,1,37.4,27.1,2023-01-27T19:01:42.437Z,2023-01-27T19:01:45Z,3996985095,212,31.6,3996985091,140,28.4,3996985097,213,1.9,3996985093,141,71.5,3996985089,56,Back,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000829,12,1,1,0,37,6lzy9iiqoysvtdsgx719fng9n,1,25.1,75.1,2023-01-27T19:01:45.829Z,2023-01-27T19:01:50Z,3996985295,212,23.6,3996985287,56,Back,3996985293,141,67.0,3996985297,213,3.4,3996985291,140,3.2,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000861,13,1,1,0,42,6lzy9iiqoysvtdsgx719fng9n,0,5.1,66.9,2023-01-27T19:01:50.374Z,2023-01-27T19:01:55Z,3996985443,213,6.2,3996985441,212,46.4,3996985445,1,,3996985433,157,,3996985437,140,49.1,3996985439,141,60.5,3996985435,56,Back,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000901,5,1,1,0,45,b94pf87be9ojdgnrs5mst80un,1,52.5,41.8,2023-01-27T19:01:54.216Z,2023-01-27T19:01:55Z,3996985635,3,,3996985637,56,Center,3996985639,140,63.1,3996985645,213,5.5,3996985641,141,25.3,3996985643,212,15.8,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000903,6,49,1,0,47,b94pf87be9ojdgnrs5mst80un,1,63.1,25.3,2023-01-27T19:01:55.675Z,2023-01-27T19:01:56Z,,,,,,,,,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000929,7,1,1,0,49,b94pf87be9ojdgnrs5mst80un,0,63.5,22.2,2023-01-27T19:01:57.565Z,2023-01-27T19:01:58Z,3996985763,212,3.2,3996985753,56,Right,3996985765,213,4.5,3996985757,140,62.7,3996985759,141,17.6,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000959,14,50,1,0,50,6lzy9iiqoysvtdsgx719fng9n,1,37,88.2,2023-01-27T19:01:59.189Z,2023-01-27T19:02:01Z,3996985943,233,8,3996985891,56,Back,3996985893,286,,,,,,,,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000957,8,7,1,0,50,b94pf87be9ojdgnrs5mst80un,0,63,11.8,2023-01-27T19:01:59.190Z,2023-01-27T19:02:00Z,3996985889,285,,3996985927,233,14,3996985887,56,Right,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000979,15,1,1,0,52,6lzy9iiqoysvtdsgx719fng9n,0,35.6,82.1,2023-01-27T19:02:00.486Z,2023-01-27T19:02:02Z,3996985961,140,44.0,3996985965,212,10.9,3996985959,56,Back,3996985967,213,0.6,3996985963,141,91.4,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501000999,9,8,1,0,53,b94pf87be9ojdgnrs5mst80un,1,53.7,11,2023-01-27T19:02:01.517Z,2023-01-27T19:14:49Z,3996986031,56,Right,,,,,,,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001013,10,5,1,0,54,b94pf87be9ojdgnrs5mst80un,0,61.2,-1.8,2023-01-27T19:02:02.444Z,2023-01-27T19:08:35Z,3996986093,347,,3996986397,233,16,3996986091,56,Right,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001071,16,5,1,0,54,6lzy9iiqoysvtdsgx719fng9n,1,38.8,101.8,2023-01-27T19:02:02.444Z,2023-01-27T19:02:08Z,3996986371,347,,3996986369,56,Back,3996986393,233,10,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001127,17,1,1,0,59,6lzy9iiqoysvtdsgx719fng9n,1,39.8,100,2023-01-27T19:02:07.733Z,2023-01-27T19:02:11Z,3996986653,107,,3996986657,140,26.7,3996986661,212,14.8,3996986659,141,93.9,3996986655,56,Back,3996986663,213,3.5,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001155,18,1,1,1,2,6lzy9iiqoysvtdsgx719fng9n,1,28.3,92.4,2023-01-27T19:02:10.981Z,2023-01-27T19:02:13Z,3996986785,141,84.1,3996986781,56,Back,3996986783,140,9.0,3996986787,212,21.0,3996986789,213,3.4,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001227,19,1,1,1,5,6lzy9iiqoysvtdsgx719fng9n,1,9,84.1,2023-01-27T19:02:13.494Z,2023-01-27T19:02:19Z,3996987171,140,2.3,3996987173,141,46.4,3996987175,212,26.6,3996987169,56,Back,3996987179,213,4.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001259,20,1,1,1,11,6lzy9iiqoysvtdsgx719fng9n,1,4.1,45.7,2023-01-27T19:02:19.413Z,2023-01-27T19:02:22Z,3996987339,56,Back,3996987341,140,38.6,3996987347,213,5.6,3996987343,141,2.9,3996987337,155,,3996987345,212,46.5,3996987349,1,,,,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001309,21,1,1,1,13,6lzy9iiqoysvtdsgx719fng9n,1,38.6,2.9,2023-01-27T19:02:22.181Z,2023-01-27T19:03:20Z,3996987601,212,24.1,3996987589,56,Center,3996987605,213,0.9,3996987597,141,29.5,3996987593,140,53.7,,,,,,,,,,80i3boeh7f1ghu4ka7r66izje,C. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001367,22,1,1,1,20,6lzy9iiqoysvtdsgx719fng9n,1,67,54.6,2023-01-27T19:02:28.405Z,2023-01-27T19:02:31Z,3996987853,212,18.0,3996987855,213,0.7,3996987851,141,72.6,3996987847,56,Center,3996987849,140,79.6,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001381,23,1,1,1,22,6lzy9iiqoysvtdsgx719fng9n,1,77.3,68.4,2023-01-27T19:02:30.901Z,2023-01-27T19:02:32Z,3996987931,141,60.2,3996987933,212,6.6,3996987927,56,Center,3996987935,213,4.2,3996987929,140,74.0,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001441,24,1,1,1,24,6lzy9iiqoysvtdsgx719fng9n,1,75.4,65.1,2023-01-27T19:02:32.565Z,2023-01-27T19:02:36Z,3996988161,140,81.5,3996988173,213,0.7,3996988165,141,73.5,3996988157,56,Center,3996988169,212,8.6,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001451,11,45,1,1,28,b94pf87be9ojdgnrs5mst80un,0,23,35.8,2023-01-27T19:02:36.614Z,2023-01-27T19:02:38Z,3996988201,285,,3996988263,233,25,3996988199,56,Back,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001453,25,3,1,1,28,6lzy9iiqoysvtdsgx719fng9n,1,77,64.2,2023-01-27T19:02:36.614Z,2023-01-27T19:02:37Z,3996988211,56,Center,3996988213,286,,3996988235,233,11,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001473,26,1,1,1,29,6lzy9iiqoysvtdsgx719fng9n,1,74.4,60.3,2023-01-27T19:02:37.413Z,2023-01-27T19:02:38Z,3996988317,56,Center,3996988319,140,66.1,3996988321,141,53.0,3996988325,213,3.7,3996988323,212,10.0,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001489,27,1,1,1,30,6lzy9iiqoysvtdsgx719fng9n,1,66.1,53,2023-01-27T19:02:38.613Z,2023-01-27T19:02:39Z,3996988409,212,7.1,3996988405,140,67.9,3996988411,213,1.3,3996988407,141,63.0,3996988403,56,Center,,,,,,,,,,9pox9siobczxr9fv3fvvx3h1w,S. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001511,28,1,1,1,31,6lzy9iiqoysvtdsgx719fng9n,1,67.9,63,2023-01-27T19:02:39.813Z,2023-01-27T19:02:41Z,3996988543,213,1.3,3996988541,212,14.8,3996988539,141,83.8,3996988537,140,72.1,3996988535,56,Left,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001567,29,1,1,1,33,6lzy9iiqoysvtdsgx719fng9n,1,72.1,83.8,2023-01-27T19:02:41.524Z,2023-01-27T19:02:45Z,3996988817,56,Left,3996988827,213,0.2,3996988823,141,87.8,3996988821,140,84.8,3996988825,212,13.6,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001653,30,1,1,1,37,6lzy9iiqoysvtdsgx719fng9n,1,82.2,90.6,2023-01-27T19:02:45.525Z,2023-01-27T19:02:52Z,3996989163,212,15.2,3996989161,141,88.1,3996989165,213,3.3,3996989159,140,67.8,3996989157,56,Left,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001655,31,50,1,1,44,6lzy9iiqoysvtdsgx719fng9n,1,42.6,78.8,2023-01-27T19:02:52.412Z,2023-01-27T19:02:53Z,3996989169,56,Back,3996989171,286,,3996989245,233,12,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001649,12,7,1,1,44,b94pf87be9ojdgnrs5mst80un,1,57.4,21.2,2023-01-27T19:02:52.413Z,2023-01-27T19:03:02Z,3996989223,233,31,3996989145,56,Center,3996989147,285,,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001797,15,49,1,1,46,b94pf87be9ojdgnrs5mst80un,1,60.8,25.9,2023-01-27T19:02:55.318Z,2023-01-27T19:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001747,13,1,1,1,47,b94pf87be9ojdgnrs5mst80un,1,60.1,28,2023-01-27T19:02:55.757Z,2023-01-27T19:02:59Z,3996989631,213,4.5,3996989623,56,Right,3996989627,141,19.8,3996989625,140,58.9,3996989629,212,5.7,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001753,14,4,1,1,48,b94pf87be9ojdgnrs5mst80un,1,65,19.8,2023-01-27T19:02:56.756Z,2023-01-27T19:03:38Z,3996989649,152,,3996989645,295,,3996989639,233,32,3996989651,286,,3996989643,13,,3996989647,56,Right,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001741,32,4,1,1,48,6lzy9iiqoysvtdsgx719fng9n,0,35,80.2,2023-01-27T19:02:56.757Z,2023-01-27T19:03:38Z,3996989591,56,Back,3996989593,152,,3996989691,233,14,3996989589,295,,3996989595,285,,3996989587,13,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002401,16,1,1,2,33,b94pf87be9ojdgnrs5mst80un,1,64,21.2,2023-01-27T19:03:42.316Z,2023-01-27T20:03:48Z,3996992725,141,64.2,3996992719,152,,3996992721,56,Center,3996992723,140,90.3,3996992717,155,,3996994029,210,13,3996992729,213,0.8,3996992715,5,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,1,3996992731,1,3996994031,154,3996992727,212,40.2,3996992713,2,,,,,,,,,,,,,,,,,,,,,,
2501002407,17,13,1,2,37,b94pf87be9ojdgnrs5mst80un,1,90.9,63.3,2023-01-27T19:03:45.784Z,2023-01-27T20:03:49Z,3996992759,56,Center,3996994067,103,9.7,3996993695,15,,3996994059,154,,3996992757,64,,3996994069,230,98.8,3996994057,29,,3996993693,24,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,3996994055,73,3996993699,328,3996994061,55,16,3996994071,231,50.4,3996994065,102,63.0,,,,,,,,,,,,,,,,,,
2501002413,18,5,1,2,38,b94pf87be9ojdgnrs5mst80un,0,100.6,62.8,2023-01-27T19:03:46.436Z,2023-01-27T19:08:35Z,3996992817,233,33,3996992779,346,,3996992777,56,Center,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002337,33,5,1,2,38,6lzy9iiqoysvtdsgx719fng9n,1,-0.6,37.2,2023-01-27T19:03:46.436Z,2023-01-27T19:03:51Z,3996992797,233,18,3996992365,56,Back,3996992367,346,,,,,,,,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002611,34,1,1,2,53,6lzy9iiqoysvtdsgx719fng9n,1,5.2,49.9,2023-01-27T19:04:01.412Z,2023-01-27T19:04:04Z,3996993747,140,24.3,3996993743,56,Back,3996993751,212,27.9,3996993789,189,,3996993739,124,,3996993749,141,21.3,3996993755,213,5.5,3996993761,237,,3e8tsv4mzm75peokuw38d8jmy,C. Setford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002637,35,1,1,2,56,6lzy9iiqoysvtdsgx719fng9n,1,24.3,18.3,2023-01-27T19:04:05.060Z,2023-01-27T19:04:17Z,3996993861,212,17.5,3996993859,141,36.3,3996993855,56,Back,3996993863,213,2.4,3996994453,189,,3996993857,140,12.4,,,,,,,1x6fhuy49w4rpnyavwotbf504,T. Gooijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002649,36,1,1,2,58,6lzy9iiqoysvtdsgx719fng9n,1,12.4,36.3,2023-01-27T19:04:06.756Z,2023-01-27T19:04:08Z,3996993931,213,0.8,3996993923,56,Back,3996993927,141,68.8,3996993925,140,30.9,3996993929,212,29.4,,,,,,,,,,a7vlgirln231n3dqjhb72o0es,O. Aertssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002667,37,1,1,3,0,6lzy9iiqoysvtdsgx719fng9n,1,30.9,68.8,2023-01-27T19:04:08.356Z,2023-01-27T20:01:26Z,3996994041,212,20.2,3996994043,213,0.5,3996994035,56,Back,3996994039,141,83.9,3996994037,140,47.5,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002677,38,3,1,3,1,6lzy9iiqoysvtdsgx719fng9n,0,47,91.6,2023-01-27T19:04:09.973Z,2023-01-27T20:01:30Z,3996994081,56,Back,3996994083,286,,3996994257,233,19,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002691,19,7,1,3,1,b94pf87be9ojdgnrs5mst80un,1,53,8.4,2023-01-27T19:04:09.974Z,2023-01-27T19:04:13Z,3996994171,285,,3996994219,233,38,3996994167,167,,3996994169,56,Right,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002697,20,5,1,3,3,b94pf87be9ojdgnrs5mst80un,0,53.6,-0.8,2023-01-27T19:04:11.844Z,2023-01-27T19:08:36Z,3996994199,56,Right,3996994201,347,,3996994489,233,39,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002747,39,5,1,3,3,6lzy9iiqoysvtdsgx719fng9n,1,46.4,100.8,2023-01-27T19:04:11.844Z,2023-01-27T19:04:18Z,3996994477,233,20,3996994435,347,,3996994433,56,Back,,,,,,,,,,,,,,,,b8ixf31bdyfqqcwoy4ulai73e,K. Fitz-Jim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
