id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/15/value,qualifier/16/value
2457555107,5,8,1,0,14,e8hiwrw6ocxm5iht6sp7jiv19,1,30.6,70,2022-09-09T18:02:54.485Z,2022-09-09T18:02:58Z,3767237797,56,Back,,,,,,,,,,,,,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555139,7,1,1,0,15,1wyg1tunyt7go9tnjea1hjqxb,1,57.1,6.7,2022-09-09T18:02:56.111Z,2022-09-09T18:02:59Z,3767237987,213,2.7,3767237985,212,28.2,3767237979,56,Back,3767237981,140,32.4,3767237983,141,23.0,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555205,8,1,1,0,18,1wyg1tunyt7go9tnjea1hjqxb,1,32.2,24.3,2022-09-09T18:02:59.023Z,2022-09-09T18:03:03Z,3767238335,56,Back,3767238337,140,31.5,3767238341,212,22.2,3767238339,141,56.9,3767238345,213,1.6,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555229,9,1,1,0,23,1wyg1tunyt7go9tnjea1hjqxb,1,31.7,63.3,2022-09-09T18:03:03.374Z,2022-09-09T18:03:05Z,3767238465,212,15.2,3767238467,213,1.3,3767238459,56,Back,3767238463,141,84.7,3767238461,140,35.9,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555257,10,1,1,0,25,1wyg1tunyt7go9tnjea1hjqxb,1,36.2,82.9,2022-09-09T18:03:05.807Z,2022-09-09T18:03:09Z,3767238603,141,65.5,3767238601,140,27.0,3767238607,213,4.0,3767238599,56,Back,3767238605,212,15.3,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555323,11,1,1,0,28,1wyg1tunyt7go9tnjea1hjqxb,1,26.6,64.9,2022-09-09T18:03:09.183Z,2022-09-09T18:03:12Z,3767238899,213,4.2,3767238893,140,10.5,3767238891,56,Back,3767238897,212,37.0,3767238895,141,16.5,3767238901,1,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555335,12,1,1,0,32,1wyg1tunyt7go9tnjea1hjqxb,1,10.9,13.5,2022-09-09T18:03:12.463Z,2022-09-09T18:03:14Z,3767238979,56,Back,3767238981,140,19.6,3767238983,141,24.6,3767238987,213,0.7,3767238985,212,11.8,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555349,13,1,1,0,34,1wyg1tunyt7go9tnjea1hjqxb,0,19.6,24.6,2022-09-09T18:03:14.623Z,2022-09-09T18:03:16Z,3767239073,213,5.9,3767239071,212,21.0,3767239067,140,38.2,3767239069,141,13.1,3767239065,56,Back,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555359,6,49,1,0,36,e8hiwrw6ocxm5iht6sp7jiv19,1,71.2,80.6,2022-09-09T18:03:16.755Z,2022-09-09T18:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555417,7,1,1,0,38,e8hiwrw6ocxm5iht6sp7jiv19,1,71.2,80.6,2022-09-09T18:03:18.533Z,2022-09-09T18:03:19Z,3767239405,212,11.5,3767239407,213,0.1,3767239399,56,Left,3767239403,141,81.7,3767239401,140,82.1,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555425,8,1,1,0,39,e8hiwrw6ocxm5iht6sp7jiv19,1,82.1,81.7,2022-09-09T18:03:19.923Z,2022-09-09T18:03:21Z,3767239465,212,7.4,3767239467,213,2.9,3767239461,140,75.2,3767239457,56,Left,3767239463,141,83.8,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555451,9,1,1,0,41,e8hiwrw6ocxm5iht6sp7jiv19,1,75.2,83.8,2022-09-09T18:03:21.347Z,2022-09-09T18:03:23Z,3767239599,212,8.8,3767239595,140,79.3,3767239597,141,95.1,3767239601,213,1.1,3767239593,56,Left,,,,,,,,,,7fhe8ij85yc4gz6v3zuq62l05,G. Breinburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555511,10,1,1,0,42,e8hiwrw6ocxm5iht6sp7jiv19,1,79.3,95.1,2022-09-09T18:03:22.947Z,2022-09-09T18:12:31Z,3767241195,154,,3767239909,213,5.0,3767239899,155,,3767241193,210,13,3767239907,212,34.3,3767239905,141,46.9,3767239903,140,88.8,3767239911,1,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,1,3767239901,56,Center,3767239897,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555517,11,13,1,0,43,e8hiwrw6ocxm5iht6sp7jiv19,1,88.8,46.9,2022-09-09T18:03:23.876Z,2022-09-09T18:12:31Z,3767241235,231,48.9,3767241233,230,99.4,3767241231,328,,3767241219,29,,3767241229,103,48.6,3767239939,56,Center,3767241221,154,,3767241223,55,10,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,3767241217,77,,3767239937,17,3767241227,102,60.3,3767241213,15,3767239935,22,,,,,,,,,,,,,,,,,,,,,,
2457555529,12,5,1,0,44,e8hiwrw6ocxm5iht6sp7jiv19,0,100.9,59.7,2022-09-09T18:03:24.766Z,2022-09-09T18:19:05Z,3767240001,56,Center,3767240003,346,,3767240047,233,14,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555481,14,5,1,0,44,1wyg1tunyt7go9tnjea1hjqxb,1,-0.9,40.3,2022-09-09T18:03:24.766Z,2022-09-09T18:03:29Z,3767240043,233,12,3767239737,346,,3767239735,56,Back,,,,,,,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555829,15,1,1,1,6,1wyg1tunyt7go9tnjea1hjqxb,1,3.7,48.8,2022-09-09T18:03:46.719Z,2022-09-09T18:03:52Z,3767241589,212,59.7,3767241597,74,,3767241581,124,,3767241583,56,Center,3767241593,1,,3767241591,213,0.1,3767241587,141,58.1,3767241585,140,60.2,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555883,16,1,1,1,12,1wyg1tunyt7go9tnjea1hjqxb,1,58.7,60.2,2022-09-09T18:03:52.830Z,2022-09-09T18:03:59Z,3767241923,212,11.1,3767241919,140,63.5,3767241921,141,74.8,3767241917,56,Center,3767241925,213,1.1,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555891,17,1,1,1,19,1wyg1tunyt7go9tnjea1hjqxb,0,93.3,78.5,2022-09-09T18:03:59.342Z,2022-09-09T18:04:02Z,3767242085,195,,3767241989,56,Center,3767241997,213,4.4,3767241995,212,0.6,3767242121,286,,3767241991,140,93.1,3767242115,236,,3767241993,141,77.6,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,3767242117,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555913,13,74,1,1,19,e8hiwrw6ocxm5iht6sp7jiv19,1,32.1,26.2,2022-09-09T18:03:59.343Z,2022-09-09T18:54:57Z,3767242107,56,Back,3767242151,233,17,3767242109,285,,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555949,14,1,1,1,22,e8hiwrw6ocxm5iht6sp7jiv19,0,83.3,28.7,2022-09-09T18:04:02.369Z,2022-09-09T18:55:06Z,3767284229,1,,3767242323,56,Back,3767242331,213,3.1,3767242327,141,30.7,3767242329,212,45.1,3767242325,140,40.4,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555971,18,1,1,1,22,1wyg1tunyt7go9tnjea1hjqxb,1,64.4,71.4,2022-09-09T18:04:03.182Z,2022-09-09T18:04:06Z,3767242437,140,55.5,3767242435,56,Left,3767242443,213,2.1,3767242441,212,17.2,3767242439,141,92.7,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556041,19,1,1,1,26,1wyg1tunyt7go9tnjea1hjqxb,1,55.5,92.7,2022-09-09T18:04:06.655Z,2022-09-09T18:04:10Z,3767242819,212,21.1,3767242815,140,40.8,3767242821,213,3.9,3767242817,141,71.5,3767242813,56,Back,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556113,20,1,1,1,30,1wyg1tunyt7go9tnjea1hjqxb,1,40.8,67.5,2022-09-09T18:04:10.335Z,2022-09-09T18:04:14Z,3767243225,56,Back,3767243229,141,34.3,3767243231,212,22.7,3767243227,140,38.5,3767243233,213,4.6,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556197,21,1,1,1,33,1wyg1tunyt7go9tnjea1hjqxb,1,36.5,34,2022-09-09T18:04:14.239Z,2022-09-09T18:04:19Z,3767243681,140,35.4,3767243679,56,Back,3767243683,141,70.9,3767243685,212,25.1,3767243687,213,1.6,,,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556267,22,1,1,1,38,1wyg1tunyt7go9tnjea1hjqxb,0,38.7,78.4,2022-09-09T18:04:19.199Z,2022-09-09T18:04:24Z,3767244119,212,67.2,3767244111,155,,3767244113,56,Left,3767244123,1,,3767244121,213,0.2,3767244115,140,100.0,3767244117,141,96.2,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556273,15,5,1,1,44,e8hiwrw6ocxm5iht6sp7jiv19,1,-1.4,4,2022-09-09T18:04:24.473Z,2022-09-09T18:19:05Z,3767244193,233,23,3767244147,346,,3767244145,56,Back,,,,,,,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556269,23,5,1,1,44,1wyg1tunyt7go9tnjea1hjqxb,0,101.4,96,2022-09-09T18:04:24.473Z,2022-09-09T18:04:25Z,3767244131,346,,3767244235,233,15,3767244129,56,Left,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556555,16,1,1,1,58,e8hiwrw6ocxm5iht6sp7jiv19,1,3.4,58.1,2022-09-09T18:04:38.464Z,2022-09-09T18:04:41Z,3767245607,124,,3767245617,213,1.0,3767245621,237,,3767245615,212,27.4,3767245611,140,17.7,3767245613,141,91.8,3767245609,56,Back,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556577,17,1,1,2,0,e8hiwrw6ocxm5iht6sp7jiv19,0,18,95.7,2022-09-09T18:04:40.872Z,2022-09-09T18:12:44Z,3767245721,140,19.9,3767245723,141,96.3,3767245767,286,,3767245727,213,0.2,3767245763,233,24,3767245761,236,,3767245725,212,2.0,3767245719,56,Back,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556547,24,74,1,2,0,1wyg1tunyt7go9tnjea1hjqxb,1,72.4,4.7,2022-09-09T18:04:40.873Z,2022-09-09T18:19:10Z,3767245773,233,17,3767245565,56,Right,3767245567,285,,,,,,,,,,,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556785,18,5,1,2,1,e8hiwrw6ocxm5iht6sp7jiv19,1,22.9,101.8,2022-09-09T18:04:41.950Z,2022-09-09T18:19:06Z,3767246741,347,,3767246743,233,25,3767246739,56,Back,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556563,25,5,1,2,1,1wyg1tunyt7go9tnjea1hjqxb,0,77.1,-1.8,2022-09-09T18:04:41.950Z,2022-09-09T18:04:56Z,3767246777,233,18,3767245665,56,Right,3767245667,347,,,,,,,,,,,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556849,19,1,1,2,15,e8hiwrw6ocxm5iht6sp7jiv19,1,23.9,100,2022-09-09T18:04:55.839Z,2022-09-09T18:05:01Z,3767247097,107,,3767247109,1,,3767247103,141,87.2,3767247101,140,43.2,3767247107,213,5.8,3767247105,212,22.5,3767247099,56,Back,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556851,20,4,1,2,19,e8hiwrw6ocxm5iht6sp7jiv19,1,44,89.9,2022-09-09T18:04:59.838Z,2022-09-09T18:05:01Z,3767247121,286,,3767247115,56,Back,3767247117,152,,3767247113,13,,3767247119,265,,3767247147,233,26,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556839,26,4,1,2,19,1wyg1tunyt7go9tnjea1hjqxb,0,56,10.1,2022-09-09T18:04:59.839Z,2022-09-09T18:05:02Z,3767247045,265,,3767247047,285,,3767247039,13,,3767247155,233,20,3767247043,152,,3767247041,56,Right,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556925,21,1,1,2,23,e8hiwrw6ocxm5iht6sp7jiv19,1,43.2,87.2,2022-09-09T18:05:03.631Z,2022-09-09T18:05:06Z,3767247509,140,30.2,3767247513,212,35.0,3767247511,141,39.8,3767247503,5,,3767247517,1,,3767247507,56,Back,3767247515,213,4.3,3767247505,152,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556995,22,1,1,2,26,e8hiwrw6ocxm5iht6sp7jiv19,1,32.8,37.9,2022-09-09T18:05:06.927Z,2022-09-09T18:05:11Z,3767247899,212,23.1,3767247893,56,Back,3767247895,140,45.7,3767247901,213,5.3,3767247897,141,10.3,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557065,23,1,1,2,30,e8hiwrw6ocxm5iht6sp7jiv19,1,55.9,17.9,2022-09-09T18:05:10.943Z,2022-09-09T18:05:14Z,3767248255,212,14.3,3767248257,213,2.7,3767248249,56,Back,3767248253,141,27.7,3767248251,140,43.9,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557095,24,1,1,2,34,e8hiwrw6ocxm5iht6sp7jiv19,1,43.3,29.1,2022-09-09T18:05:14.527Z,2022-09-09T18:05:16Z,3767248417,212,14.4,3767248421,213,5.0,3767248415,141,8.9,3767248411,56,Back,3767248413,140,47.4,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557143,25,1,1,2,36,e8hiwrw6ocxm5iht6sp7jiv19,1,47.4,8.9,2022-09-09T18:05:16.782Z,2022-09-09T18:05:19Z,3767248657,212,18.3,3767248655,141,28.0,3767248659,213,2.4,3767248653,140,35.1,3767248651,56,Back,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557267,26,1,1,2,39,e8hiwrw6ocxm5iht6sp7jiv19,1,33.2,33.3,2022-09-09T18:05:19.775Z,2022-09-09T18:05:26Z,3767249389,213,1.6,3767249385,141,70.2,3767249387,212,25.1,3767249383,140,31.7,3767249381,56,Back,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557325,27,1,1,2,46,e8hiwrw6ocxm5iht6sp7jiv19,1,30,66.7,2022-09-09T18:05:26.638Z,2022-09-09T18:05:30Z,3767249703,141,57.6,3767249701,140,11.8,3767249699,56,Back,3767249707,213,3.5,3767249705,212,20.1,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557373,28,1,1,2,50,e8hiwrw6ocxm5iht6sp7jiv19,1,11.8,57.6,2022-09-09T18:05:30.366Z,2022-09-09T18:05:32Z,3767249943,213,1.5,3767249941,212,16.9,3767249939,141,82.4,3767249935,56,Back,3767249937,140,13.4,,,,,,,,,,4xjwsmhvtnq3f2bgyd4mjqq96,H. Wentges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457557411,29,1,1,2,52,e8hiwrw6ocxm5iht6sp7jiv19,1,13.4,82.4,2022-09-09T18:05:32.430Z,2022-09-09T18:05:35Z,3767250155,212,14.1,3767250157,213,4.4,3767250149,56,Back,3767250153,141,62.4,3767250151,140,9.7,,,,,,,,,,5n5otf2ldw9w4nbm8zjabnd1x,D. Werker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
