id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/8/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/14/value,qualifier/17/value
2501001193,10,43,1,0,13,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-01-27T19:02:15.887Z,2023-01-27T19:57:41Z,3997161703,144,7,3996986985,285,0,3996986983,56,Center,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001215,11,1,1,0,14,1wyg1tunyt7go9tnjea1hjqxb,1,56.5,40.3,2023-01-27T19:02:16.830Z,2023-01-27T19:57:45Z,3996987099,213,0.9,3996987089,56,Center,3996987093,141,67.2,3996987097,212,23.0,3996987091,140,69.8,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001219,12,49,1,0,15,1wyg1tunyt7go9tnjea1hjqxb,1,51.6,36.7,2023-01-27T19:02:18.319Z,2023-01-27T19:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001223,13,1,1,0,16,1wyg1tunyt7go9tnjea1hjqxb,0,68,64.6,2023-01-27T19:02:18.527Z,2023-01-27T19:03:47Z,3996987149,140,70.5,3996987155,213,4.9,3996987153,212,18.3,3996987147,56,Center,3996987151,141,37.9,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001273,6,61,1,0,18,59t7flioj4w4mpwnrwbm0m8ck,0,35.7,59.4,2023-01-27T19:02:20.927Z,2023-01-27T21:08:08Z,3996987413,56,Back,,,,,,,,,,,,,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001251,14,61,1,0,19,1wyg1tunyt7go9tnjea1hjqxb,0,61.5,45.2,2023-01-27T19:02:21.471Z,2023-01-27T19:03:47Z,3996987289,56,Center,,,,,,,,,,,,,,,,,,,,,,cdlnfuy9piyga0wud4nrucvtg,E. Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501034931,441,1,1,0,20,59t7flioj4w4mpwnrwbm0m8ck,0,36.2,64.5,2023-01-27T19:02:22.449Z,2023-01-27T21:08:07Z,3997156235,140,56.5,3997156245,213,5.9,3997156227,155,,3997156243,212,23.3,3997156239,141,50.6,3997156231,56,Center,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001311,15,1,1,0,21,1wyg1tunyt7go9tnjea1hjqxb,1,44.2,60.3,2023-01-27T19:02:23.855Z,2023-01-27T19:03:46Z,3996987595,56,Center,3996987611,213,5.7,3996987599,140,65.4,3996987603,141,38.9,3996987591,3,,3996987607,212,26.6,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001373,16,1,1,0,24,1wyg1tunyt7go9tnjea1hjqxb,1,64.1,35.7,2023-01-27T19:02:26.687Z,2023-01-27T19:03:46Z,3996987887,212,20.2,3996987881,56,Right,3996987889,213,5.2,3996987885,141,9.7,3996987883,140,73.4,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001465,17,1,1,0,28,1wyg1tunyt7go9tnjea1hjqxb,1,70.4,18.9,2023-01-27T19:02:31.407Z,2023-01-27T19:03:46Z,3996988277,141,35.4,3996988275,140,83.8,3996988273,56,Center,3996988279,212,18.0,3996988281,213,0.7,,,,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001475,18,1,1,0,34,1wyg1tunyt7go9tnjea1hjqxb,0,89.9,31.3,2023-01-27T19:02:37.352Z,2023-01-27T19:59:08Z,3996988337,140,88.9,3996988355,236,,3996988361,286,,3996988341,212,1.5,3996988339,141,32.8,3996988357,233,7,3996988343,213,2.4,3996988335,56,Center,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,3996988333,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001463,7,74,1,0,34,59t7flioj4w4mpwnrwbm0m8ck,1,7.4,75,2023-01-27T19:02:37.353Z,2023-01-27T21:08:07Z,3996988271,285,,3996988269,56,Back,3996988387,233,18,,,,,,,,,,,,,,,,9urh0cy0a8ni61fuxmiqosnis,R. Besselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001521,19,1,1,0,37,1wyg1tunyt7go9tnjea1hjqxb,1,72.5,25.5,2023-01-27T19:02:40.367Z,2023-01-27T19:03:45Z,3996988587,213,5.0,3996988585,212,13.8,3996988583,141,6.1,3996988579,56,Right,3996988581,140,76.5,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001553,20,1,1,0,39,1wyg1tunyt7go9tnjea1hjqxb,1,76.1,5.8,2023-01-27T19:02:42.127Z,2023-01-27T19:03:45Z,3996988765,141,15.6,3996988761,56,Right,3996988763,140,80.6,3996988769,213,1.0,3996988767,212,8.2,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001557,21,61,1,0,40,1wyg1tunyt7go9tnjea1hjqxb,0,78.6,14.4,2023-01-27T19:02:42.944Z,2023-01-27T19:59:15Z,3996988791,56,Right,,,,,,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001603,8,12,1,0,41,59t7flioj4w4mpwnrwbm0m8ck,1,17.1,91.7,2023-01-27T19:02:43.656Z,2023-01-27T21:08:07Z,3996988957,140,22.9,3996988959,141,88.9,3996988955,56,Back,3996988961,212,6.4,3996988963,213,6.0,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501035537,364,50,1,0,43,1wyg1tunyt7go9tnjea1hjqxb,1,67.6,6,2023-01-27T19:02:45.449Z,2023-01-27T19:56:36Z,3997160001,56,Right,3997160003,286,,3997160035,233,9,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001607,9,7,1,0,43,59t7flioj4w4mpwnrwbm0m8ck,0,32.4,94,2023-01-27T19:02:45.450Z,2023-01-27T21:08:07Z,3997160027,233,364,3997157869,56,Back,3997379597,285,,,,,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001623,22,1,1,0,44,1wyg1tunyt7go9tnjea1hjqxb,0,67.8,6.4,2023-01-27T19:02:46.944Z,2023-01-27T19:56:03Z,3996989025,155,,3996989029,140,87.7,3996989031,141,17.1,3996989027,56,Right,3996989035,213,0.3,3996989033,212,22.1,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001609,10,12,1,0,45,59t7flioj4w4mpwnrwbm0m8ck,1,8.3,88,2023-01-27T19:02:48.352Z,2023-01-27T21:08:06Z,3997159467,213,1.1,3997159457,167,,3997159459,56,Back,3997159465,212,10.5,3997159463,141,100.0,3997159461,140,13.2,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001669,13,43,1,0,49,59t7flioj4w4mpwnrwbm0m8ck,1,0,0,2023-01-27T19:02:52.113Z,2023-01-27T19:56:18Z,3997159629,144,12,3996989235,141,100.0,3996989233,140,8.2,3996989239,213,1.2,3996989249,167,0,3996989231,56,Back,3996989237,212,12.0,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001671,14,5,1,0,50,59t7flioj4w4mpwnrwbm0m8ck,0,11.2,101.5,2023-01-27T19:02:53.346Z,2023-01-27T21:08:06Z,3996989241,56,Back,3996989243,347,,3996990321,233,23,,,,,,,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001891,23,5,1,0,50,1wyg1tunyt7go9tnjea1hjqxb,1,88.8,-1.5,2023-01-27T19:02:53.346Z,2023-01-27T20:52:17Z,3996990279,347,,3996990277,56,Right,3996990313,233,14,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001935,24,1,1,1,10,1wyg1tunyt7go9tnjea1hjqxb,1,85.1,0,2023-01-27T19:03:13.105Z,2023-01-27T19:03:44Z,3996990479,212,12.1,3996990481,213,2.2,3996990475,140,78.3,3996990473,56,Right,3996990477,141,12.3,3996990471,107,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001941,25,61,1,1,14,1wyg1tunyt7go9tnjea1hjqxb,0,77.2,13.5,2023-01-27T19:03:16.449Z,2023-01-27T19:03:44Z,3996990513,56,Right,,,,,,,,,,,,,,,,,,,,,,8o2iv0qhfft5pgzm75ckuo0es,D. Reverson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501001961,15,49,1,1,15,59t7flioj4w4mpwnrwbm0m8ck,1,22.8,91.1,2023-01-27T19:03:18.064Z,2023-01-27T19:58:00Z,,,,,,,,,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002033,16,61,1,1,16,59t7flioj4w4mpwnrwbm0m8ck,0,20.1,94.8,2023-01-27T19:03:19.384Z,2023-01-27T21:08:06Z,3996990889,56,Back,,,,,,,,,,,,,,,,,,,,,,6nd0ifv6ljza9nauxcpejqzft,O. Velanas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002053,17,5,1,1,17,59t7flioj4w4mpwnrwbm0m8ck,0,22.4,101.6,2023-01-27T19:03:19.888Z,2023-01-27T21:08:06Z,3997351167,233,26,3996990973,56,Back,3996990975,347,,,,,,,,,,,,,,,,,4nkd85hpwiiqtieuslhcrc2ga,C. Staring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002057,26,5,1,1,17,1wyg1tunyt7go9tnjea1hjqxb,1,77.6,-1.6,2023-01-27T19:03:19.888Z,2023-01-27T20:52:18Z,3997351155,233,17,3996990991,347,,3996990989,56,Right,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002081,27,1,1,1,24,1wyg1tunyt7go9tnjea1hjqxb,0,76.7,0,2023-01-27T19:03:26.707Z,2023-01-27T19:03:43Z,3996991097,107,,3996991101,140,81.0,3996991105,212,8.4,3996991103,141,8.5,3996991099,56,Right,3996991107,213,1.0,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002139,18,12,1,1,27,59t7flioj4w4mpwnrwbm0m8ck,1,9.7,90.1,2023-01-27T19:03:29.681Z,2023-01-27T21:08:05Z,3996991353,56,Back,3996991355,140,18.8,3996991361,213,0.2,3996991357,141,93.1,3996991721,15,,3996991359,212,9.8,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501036101,442,61,1,1,28,59t7flioj4w4mpwnrwbm0m8ck,0,14.6,94.7,2023-01-27T19:03:30.449Z,2023-01-27T21:08:05Z,3997162427,56,Back,,,,,,,,,,,,,,,,,,,,,,rxblyjf8pcsdgdvy24zgnefp,E. Ómarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002149,19,5,1,1,28,59t7flioj4w4mpwnrwbm0m8ck,0,24.4,101.8,2023-01-27T19:03:31.232Z,2023-01-27T21:08:05Z,3996991387,56,Back,3996991657,233,28,3996991389,347,,,,,,,,,,,,,,,,,4shkxwb3ujuajna3gdg34cxjp,M. Rutten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002193,28,5,1,1,28,1wyg1tunyt7go9tnjea1hjqxb,1,75.6,-1.8,2023-01-27T19:03:31.232Z,2023-01-27T19:03:43Z,3996991605,56,Right,3996991607,347,,3996991613,233,19,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002269,29,1,1,1,34,1wyg1tunyt7go9tnjea1hjqxb,1,76.7,0,2023-01-27T19:03:36.865Z,2023-01-27T19:03:43Z,3996991999,213,1.9,3996991989,107,,3996991993,140,74.0,3996991995,141,10.1,3996991997,212,8.6,3996991991,56,Right,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002329,30,1,1,1,37,1wyg1tunyt7go9tnjea1hjqxb,1,72.8,9.1,2023-01-27T19:03:40.081Z,2023-01-27T19:54:07Z,3996992317,213,2.8,3996992311,140,26.5,3996992309,56,Back,3996992319,1,,3996992307,155,,3996992313,141,35.4,3996992315,212,51.8,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002365,31,1,1,1,42,1wyg1tunyt7go9tnjea1hjqxb,1,21.5,52.2,2023-01-27T19:03:44.801Z,2023-01-27T19:53:58Z,3996992491,56,Back,3996992495,141,65.5,3996992493,140,28.6,3996992499,213,0.9,3996992497,212,11.7,,,,,,,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002427,32,1,1,1,45,1wyg1tunyt7go9tnjea1hjqxb,0,36.2,64.8,2023-01-27T19:03:48.114Z,2023-01-27T19:03:52Z,3996992869,213,0.0,3996992859,155,,3996992867,212,46.2,3996992861,56,Center,3996992865,141,65.8,3996992863,140,80.2,3996992871,1,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501002505,20,1,1,1,51,59t7flioj4w4mpwnrwbm0m8ck,0,13.2,42.4,2023-01-27T19:03:54.033Z,2023-01-27T21:08:05Z,3996993227,213,6.2,3996993219,56,Back,3996993221,140,26.9,3996993225,212,14.4,3996993223,141,40.4,,,,,,,,,,8jml2tgzk1am30cy4gkgx0wd1,R. Kortsmit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
