id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2471660437,8,1,1,0,16,xcevba75jfkrg4s6tl89zl3y,0,91.2,82.3,2022-10-14T18:04:40.613Z,2022-10-14T18:55:44Z,3842331683,140,89.5,3842331679,155,,3842331681,56,Center,3842331685,141,52.7,3842331687,212,20.2,3842331677,2,,3842331689,213,4.6,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660459,5,12,1,0,17,ch82doz9w9t1sw9ae3a4ffh0j,1,3.9,31.8,2022-10-14T18:04:41.191Z,2022-10-14T18:04:44Z,3842331795,140,23.9,3842331805,213,6.0,3842331797,141,24.1,3842331803,212,21.6,3842331793,56,Back,,,,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660487,6,1,1,0,20,ch82doz9w9t1sw9ae3a4ffh0j,1,17.8,32,2022-10-14T18:04:44.361Z,2022-10-14T18:05:46Z,3842336775,140,21.6,3842336777,141,44.5,3842331973,56,Back,3842336781,213,1.1,3842336779,212,9.4,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660489,7,49,1,0,22,ch82doz9w9t1sw9ae3a4ffh0j,1,24.7,42.2,2022-10-14T18:04:46.520Z,2022-10-14T18:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660509,8,1,1,0,23,ch82doz9w9t1sw9ae3a4ffh0j,0,24.1,49.6,2022-10-14T18:04:47.480Z,2022-10-14T18:04:48Z,3842332113,140,39.4,3842332119,213,0.5,3842332117,212,18.0,3842332111,56,Back,3842332115,141,61.5,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660559,9,49,1,0,27,xcevba75jfkrg4s6tl89zl3y,1,63.1,32.1,2022-10-14T18:04:51.309Z,2022-10-14T18:04:51Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660609,10,1,1,0,28,xcevba75jfkrg4s6tl89zl3y,1,62.5,32.4,2022-10-14T18:04:52.026Z,2022-10-14T18:04:54Z,3842332605,140,73.1,3842332607,141,4.7,3842332611,213,5.2,3842332603,56,Right,3842332609,212,21.9,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660617,11,1,1,0,29,xcevba75jfkrg4s6tl89zl3y,0,73.1,4.7,2022-10-14T18:04:53.217Z,2022-10-14T18:05:33Z,3842332649,141,43.0,3842332651,212,32.0,3842332653,213,1.0,3842332643,155,,3842332647,140,90.8,3842332645,56,Center,3842332641,2,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661121,9,12,1,0,30,ch82doz9w9t1sw9ae3a4ffh0j,1,7.6,52.8,2022-10-14T18:04:53.953Z,2022-10-14T18:05:35Z,3842335389,213,6.0,3842335383,140,24.5,3842335387,212,18.4,3842335385,141,45.7,3842335381,56,Back,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662535,12,12,1,0,33,ch82doz9w9t1sw9ae3a4ffh0j,1,20.9,55.7,2022-10-14T18:04:57.532Z,2022-10-14T18:07:01Z,3842343339,213,6.1,3842343327,56,Back,3842343337,212,15.8,3842343331,140,35.8,3842343335,141,52.4,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661559,10,27,1,0,41,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-10-14T18:05:05.312Z,2022-10-14T18:22:25Z,3842337995,53,1kuswan9lk455u02x1ff389re,3842418335,233,12,3842337993,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660771,12,27,1,0,41,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-14T18:05:05.312Z,2022-10-14T18:22:25Z,3842418331,233,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662409,11,28,1,2,29,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-10-14T18:06:53.120Z,2022-10-14T18:22:26Z,3842418359,233,14,3842342663,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662533,14,28,1,2,29,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-14T18:06:53.120Z,2022-10-14T18:22:25Z,3842418355,233,11,3842343319,55,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662861,15,68,1,2,59,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-14T18:07:22.948Z,2022-10-14T18:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662931,16,1,1,2,59,xcevba75jfkrg4s6tl89zl3y,1,43.1,70.8,2022-10-14T18:07:23.812Z,2022-10-14T18:07:26Z,3842345477,141,46.9,3842345475,140,35.3,3842345473,56,Back,3842345479,212,18.2,3842345481,213,4.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662887,13,68,1,3,0,ch82doz9w9t1sw9ae3a4ffh0j,0,0,0,2022-10-14T18:07:24.304Z,2022-10-14T18:07:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662945,17,1,1,3,1,xcevba75jfkrg4s6tl89zl3y,0,37.7,41.6,2022-10-14T18:07:25.626Z,2022-10-14T18:55:48Z,3842345561,1,,3842345559,213,5.3,3842345555,141,0.0,3842345551,56,Right,3842345557,212,36.0,3842345553,140,57.8,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663093,19,61,1,3,1,xcevba75jfkrg4s6tl89zl3y,0,41.9,6.7,2022-10-14T18:07:25.687Z,2022-10-14T18:55:51Z,3842346427,56,Back,,,,,,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662997,14,5,1,3,2,ch82doz9w9t1sw9ae3a4ffh0j,1,43.9,101.6,2022-10-14T18:07:25.981Z,2022-10-14T18:07:30Z,3842345865,347,,3842345887,233,18,3842345863,56,Back,,,,,,,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662949,18,5,1,3,2,xcevba75jfkrg4s6tl89zl3y,0,56.1,-1.6,2022-10-14T18:07:25.981Z,2022-10-14T18:22:22Z,3842345905,233,14,3842345581,56,Right,3842345585,347,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663019,15,1,1,3,6,ch82doz9w9t1sw9ae3a4ffh0j,1,44.6,100,2022-10-14T18:07:30.606Z,2022-10-14T18:07:32Z,3842346009,212,10.2,3842345999,107,,3842346003,56,Back,3842346011,213,4.4,3842346007,141,87.2,3842346005,140,41.4,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663053,16,1,1,3,8,ch82doz9w9t1sw9ae3a4ffh0j,1,41,87.2,2022-10-14T18:07:32.157Z,2022-10-14T18:07:34Z,3842346181,212,5.4,3842346179,141,94.7,3842346183,213,1.9,3842346173,56,Back,3842346175,140,39.2,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663105,17,1,1,3,10,ch82doz9w9t1sw9ae3a4ffh0j,1,39.2,94.7,2022-10-14T18:07:33.965Z,2022-10-14T18:07:38Z,3842346469,140,22.4,3842346473,212,20.7,3842346467,56,Back,3842346471,141,78.8,3842346475,213,3.7,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663127,18,1,1,3,14,ch82doz9w9t1sw9ae3a4ffh0j,1,22,78.8,2022-10-14T18:07:38.029Z,2022-10-14T18:07:40Z,3842346601,212,38.0,3842346605,1,,3842346599,141,26.5,3842346603,213,4.4,3842346595,56,Back,3842346597,140,9.2,,,,,,,55nra47i364xh4jpkmo93rzai,R. Akmum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663153,19,1,1,3,16,ch82doz9w9t1sw9ae3a4ffh0j,1,8.7,18,2022-10-14T18:07:40.413Z,2022-10-14T18:07:43Z,3842346743,213,5.8,3842346739,212,21.2,3842346725,56,Back,3842346735,141,4.7,3842346729,140,27.0,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663159,20,1,1,3,19,ch82doz9w9t1sw9ae3a4ffh0j,0,25.7,4.1,2022-10-14T18:07:43.069Z,2022-10-14T18:07:48Z,3842346773,56,Back,3842347009,286,,3842346777,141,4.0,3842346775,140,29.1,3842346779,212,3.6,3842347003,236,,3842346781,213,6.3,3842347005,233,20,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663201,20,74,1,3,19,xcevba75jfkrg4s6tl89zl3y,1,68.6,96.6,2022-10-14T18:07:43.070Z,2022-10-14T18:22:30Z,3842346983,56,Left,3842346985,285,,3842347019,233,20,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663209,21,5,1,3,20,xcevba75jfkrg4s6tl89zl3y,0,71.2,100.5,2022-10-14T18:07:44.271Z,2022-10-14T18:22:23Z,3842347029,347,,3842347027,56,Left,3842347529,233,21,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663289,21,5,1,3,20,ch82doz9w9t1sw9ae3a4ffh0j,1,28.8,-0.5,2022-10-14T18:07:44.271Z,2022-10-14T18:07:55Z,3842347455,347,,3842347511,233,21,3842347451,56,Back,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663337,22,1,1,3,33,ch82doz9w9t1sw9ae3a4ffh0j,0,32.7,0,2022-10-14T18:07:57.101Z,2022-10-14T18:07:59Z,3842347809,141,4.4,3842347807,140,57.4,3842347813,213,0.2,3842347805,56,Right,3842347803,107,,3842347815,1,,3842347811,212,26.2,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663347,22,49,1,3,36,xcevba75jfkrg4s6tl89zl3y,1,40.7,94.8,2022-10-14T18:08:00.355Z,2022-10-14T18:08:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663363,23,1,1,3,36,xcevba75jfkrg4s6tl89zl3y,1,41.1,94.8,2022-10-14T18:08:00.772Z,2022-10-14T18:08:07Z,3842347979,141,62.6,3842347985,1,,3842347981,212,37.3,3842347983,213,5.7,3842347973,157,,3842347975,56,Center,3842347977,140,69.9,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663393,24,1,1,3,40,xcevba75jfkrg4s6tl89zl3y,1,68.2,69.1,2022-10-14T18:08:04.068Z,2022-10-14T18:08:05Z,3842348193,212,5.5,3842348187,140,67.2,3842348195,213,1.8,3842348185,56,Center,3842348189,141,77.0,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663405,25,1,1,3,41,xcevba75jfkrg4s6tl89zl3y,0,67.2,77,2022-10-14T18:08:04.955Z,2022-10-14T18:08:05Z,3842348263,213,5.0,3842348259,141,45.7,3842348255,56,Center,3842348257,140,72.9,3842348261,212,22.1,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663401,23,49,1,3,41,ch82doz9w9t1sw9ae3a4ffh0j,1,23.5,49,2022-10-14T18:08:05.278Z,2022-10-14T18:08:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663469,24,1,1,3,41,ch82doz9w9t1sw9ae3a4ffh0j,1,24.1,49,2022-10-14T18:08:05.630Z,2022-10-14T18:08:11Z,3842348585,56,Back,3842348591,212,18.7,3842348587,140,38.5,3842348593,213,0.6,3842348589,141,65.1,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663505,25,1,1,3,47,ch82doz9w9t1sw9ae3a4ffh0j,1,52.6,56.3,2022-10-14T18:08:11.230Z,2022-10-14T18:08:14Z,3842348793,56,Center,3842348795,140,53.6,3842348801,213,4.8,3842348797,141,29.7,3842348799,212,18.1,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663553,26,1,1,3,50,ch82doz9w9t1sw9ae3a4ffh0j,1,59.4,35.2,2022-10-14T18:08:14.670Z,2022-10-14T18:08:18Z,3842349035,213,6.0,3842349031,141,31.3,3842349029,140,67.8,3842349033,212,9.2,3842349027,56,Center,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663579,27,1,1,3,54,ch82doz9w9t1sw9ae3a4ffh0j,1,67.3,26.4,2022-10-14T18:08:18.078Z,2022-10-14T18:08:35Z,3842349143,212,11.3,3842349139,140,62.2,3842349145,213,4.2,3842349141,141,11.7,3842349137,56,Right,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663597,28,1,1,3,55,ch82doz9w9t1sw9ae3a4ffh0j,1,61.1,10.7,2022-10-14T18:08:19.918Z,2022-10-14T18:08:21Z,3842349215,56,Right,3842349217,140,61.6,3842349221,212,6.4,3842349219,141,20.1,3842349223,213,1.5,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663629,29,1,1,3,56,ch82doz9w9t1sw9ae3a4ffh0j,1,61.6,20.1,2022-10-14T18:08:20.910Z,2022-10-14T18:08:31Z,3842349393,140,68.6,3842349399,213,5.6,3842349397,212,9.7,3842349391,56,Right,3842349395,141,10.7,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663651,30,1,1,3,58,ch82doz9w9t1sw9ae3a4ffh0j,1,68.8,11,2022-10-14T18:08:22.542Z,2022-10-14T18:08:24Z,3842349503,212,15.6,3842349497,56,Right,3842349505,213,0.0,3842349501,141,11.1,3842349499,140,83.7,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663705,31,1,1,4,0,ch82doz9w9t1sw9ae3a4ffh0j,1,83.7,11.1,2022-10-14T18:08:23.935Z,2022-10-14T18:08:26Z,3842349799,56,Center,3842349807,213,1.4,3842349805,212,13.0,3842349801,140,86.1,3842349803,141,29.8,,,,,,,,,,c2d9oidweb7cj1g39jwuugro4,O. van Eldik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663713,32,61,1,4,2,ch82doz9w9t1sw9ae3a4ffh0j,0,88.4,30.9,2022-10-14T18:08:26.351Z,2022-10-14T18:08:26Z,3842349859,56,Center,,,,,,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471663763,26,52,1,4,5,xcevba75jfkrg4s6tl89zl3y,1,2.8,64.8,2022-10-14T18:08:29.002Z,2022-10-14T18:08:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471664033,27,1,1,4,10,xcevba75jfkrg4s6tl89zl3y,1,2.8,64.8,2022-10-14T18:08:34.071Z,2022-10-14T18:08:41Z,3842351499,140,23.0,3842351497,56,Back,3842351495,123,,3842351503,212,37.0,3842351501,141,20.3,3842351505,213,5.3,3842351507,1,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471664115,28,1,1,4,17,xcevba75jfkrg4s6tl89zl3y,1,35.4,22.7,2022-10-14T18:08:41.755Z,2022-10-14T18:08:46Z,3842351885,141,14.4,3842351881,56,Right,3842351879,155,,3842351887,212,47.5,3842351891,1,,3842351883,140,80.3,3842351889,213,6.2,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
