id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2495344815,64,50,1,7,43,ch82doz9w9t1sw9ae3a4ffh0j,1,60.8,93.6,2023-01-06T19:11:20.341Z,2023-01-06T19:11:24Z,3967222415,233,100,3967222155,286,,3967222153,56,Left,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344847,100,7,1,7,43,eh54mfvjtrttgsg1wbjnvxcqz,1,39.2,6.4,2023-01-06T19:11:20.342Z,2023-01-06T19:11:23Z,3967222331,56,Back,3967222383,233,64,3967222333,285,,3967222329,167,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344831,65,5,1,7,44,ch82doz9w9t1sw9ae3a4ffh0j,1,61,101.8,2023-01-06T19:11:21.124Z,2023-01-06T19:11:23Z,3967222407,233,101,3967222243,56,Left,3967222245,347,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344851,101,5,1,7,44,eh54mfvjtrttgsg1wbjnvxcqz,0,39,-1.8,2023-01-06T19:11:21.124Z,2023-01-06T19:14:17Z,3967222345,347,,3967222343,56,Back,3967222421,233,65,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344895,66,1,1,7,50,ch82doz9w9t1sw9ae3a4ffh0j,1,64.3,100,2023-01-06T19:11:27.028Z,2023-01-06T19:11:27Z,3967222601,56,Left,3967222599,107,,3967222605,141,94.5,3967222603,140,71.2,3967222607,212,8.6,3967222609,213,5.7,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344905,67,1,1,7,51,ch82doz9w9t1sw9ae3a4ffh0j,1,71.2,94.5,2023-01-06T19:11:27.860Z,2023-01-06T19:11:29Z,3967222673,213,2.8,3967222667,140,66.8,3967222671,212,4.9,3967222669,141,97.1,3967222665,56,Left,3967222687,156,,,,,,,,2n5747kdxok0ifg5o37336plg,L. Edhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344939,68,3,1,7,53,ch82doz9w9t1sw9ae3a4ffh0j,1,66.2,93.2,2023-01-06T19:11:30.004Z,2023-01-06T19:11:32Z,3967222853,56,Left,3967222855,286,,3967222887,233,102,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344941,102,45,1,7,53,eh54mfvjtrttgsg1wbjnvxcqz,0,33.8,6.8,2023-01-06T19:11:30.004Z,2023-01-06T19:11:32Z,3967222905,233,68,3967222859,285,,3967222857,56,Back,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495344987,69,1,1,7,55,ch82doz9w9t1sw9ae3a4ffh0j,1,68.3,93,2023-01-06T19:11:31.781Z,2023-01-06T19:11:37Z,3967223131,141,93.9,3967223129,140,61.6,3967223133,212,7.1,3967223127,56,Left,3967223135,213,3.1,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345055,70,1,1,8,0,ch82doz9w9t1sw9ae3a4ffh0j,1,39,86.8,2023-01-06T19:11:36.932Z,2023-01-06T19:11:42Z,3967223493,141,50.3,3967223495,212,42.1,3967223489,56,Back,3967223491,140,6.6,3967223499,1,,3967223497,213,3.8,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345071,71,1,1,8,6,ch82doz9w9t1sw9ae3a4ffh0j,0,8.5,42.5,2023-01-06T19:11:42.869Z,2023-01-06T19:11:46Z,3967223617,1,,3967223605,155,,3967223607,56,Back,3967223609,140,48.0,3967223613,212,47.4,3967223615,213,5.8,3967223611,141,8.9,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345089,103,8,1,8,8,eh54mfvjtrttgsg1wbjnvxcqz,1,55.2,94.5,2023-01-06T19:11:44.772Z,2023-01-06T19:11:55Z,3967224285,15,,3967223729,56,Left,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345115,72,5,1,8,10,ch82doz9w9t1sw9ae3a4ffh0j,1,33.9,-1.4,2023-01-06T19:11:47.316Z,2023-01-06T19:11:49Z,3967223889,347,,3967223899,233,104,3967223887,56,Back,,,,,,,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345095,104,5,1,8,10,eh54mfvjtrttgsg1wbjnvxcqz,0,66.1,101.4,2023-01-06T19:11:47.316Z,2023-01-06T19:14:18Z,3967223785,56,Left,3967223907,233,72,3967223787,347,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345289,73,1,1,8,29,ch82doz9w9t1sw9ae3a4ffh0j,0,39.3,0,2023-01-06T19:12:06.100Z,2023-01-06T19:12:11Z,3967224997,140,52.0,3967224999,141,18.2,3967225001,212,19.1,3967224995,56,Right,3967224993,107,,3967225003,213,0.8,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345305,105,1,1,8,31,eh54mfvjtrttgsg1wbjnvxcqz,1,44.4,76.3,2023-01-06T19:12:07.860Z,2023-01-06T19:12:10Z,3967225095,56,Back,3967225093,3,,3967225103,213,3.8,3967225101,212,15.1,3967225097,140,32.6,3967225099,141,63.6,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345307,106,49,1,8,33,eh54mfvjtrttgsg1wbjnvxcqz,1,32.6,63.6,2023-01-06T19:12:10.356Z,2023-01-06T19:12:10Z,,,,,,,,,,,,,,,,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345323,107,1,1,8,34,eh54mfvjtrttgsg1wbjnvxcqz,1,32.6,63.6,2023-01-06T19:12:10.835Z,2023-01-06T19:12:12Z,3967225227,212,23.8,3967225229,213,6.2,3967225225,141,61.1,3967225223,140,55.2,3967225221,56,Center,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345327,108,61,1,8,36,eh54mfvjtrttgsg1wbjnvxcqz,0,54.2,62.6,2023-01-06T19:12:12.772Z,2023-01-06T19:12:13Z,3967225249,56,Center,,,,,,,,,,,,,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345347,74,1,1,8,37,ch82doz9w9t1sw9ae3a4ffh0j,1,44.9,44.2,2023-01-06T19:12:13.940Z,2023-01-06T19:12:15Z,3967225345,140,27.7,3967225343,56,Back,3967225351,213,3.1,3967225347,141,45.8,3967225349,212,18.1,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345351,75,49,1,8,39,ch82doz9w9t1sw9ae3a4ffh0j,1,26.1,47.6,2023-01-06T19:12:15.604Z,2023-01-06T19:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345371,76,1,1,8,39,ch82doz9w9t1sw9ae3a4ffh0j,1,26.6,49.1,2023-01-06T19:12:15.812Z,2023-01-06T19:12:18Z,3967225519,56,Back,3967225527,141,49.3,3967225529,212,21.0,3967225531,213,3.1,3967225523,140,6.6,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345387,77,1,1,8,42,ch82doz9w9t1sw9ae3a4ffh0j,1,8.6,49.4,2023-01-06T19:12:18.820Z,2023-01-06T19:12:21Z,3967225601,56,Back,3967225607,212,15.2,3967225609,213,0.5,3967225605,141,59.1,3967225603,140,21.6,,,,,,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345411,78,1,1,8,44,ch82doz9w9t1sw9ae3a4ffh0j,1,23,57.8,2023-01-06T19:12:21.300Z,2023-01-06T19:12:24Z,3967225753,56,Back,3967225755,140,28.9,3967225761,213,5.0,3967225759,212,22.4,3967225757,141,26.1,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345439,79,1,1,8,47,ch82doz9w9t1sw9ae3a4ffh0j,1,32.3,24.7,2023-01-06T19:12:24.261Z,2023-01-06T19:12:27Z,3967225895,140,68.2,3967225903,1,,3967225893,56,Right,3967225901,213,5.9,3967225891,155,,3967225897,141,3.5,3967225899,212,40.4,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345447,80,1,1,8,50,ch82doz9w9t1sw9ae3a4ffh0j,1,68.2,3.5,2023-01-06T19:12:27.268Z,2023-01-06T19:12:28Z,3967225953,213,1.6,3967225951,212,8.0,3967225945,56,Right,3967225949,141,15.2,3967225947,140,68.0,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345465,81,1,1,8,51,ch82doz9w9t1sw9ae3a4ffh0j,1,68,15.2,2023-01-06T19:12:28.131Z,2023-01-06T19:12:29Z,3967226055,140,75.8,3967226053,56,Right,3967226057,141,3.4,3967226059,212,11.5,3967226061,213,5.5,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345469,82,61,1,8,53,ch82doz9w9t1sw9ae3a4ffh0j,0,75.8,3.4,2023-01-06T19:12:29.795Z,2023-01-06T19:12:30Z,3967226075,56,Right,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345489,109,49,1,8,55,eh54mfvjtrttgsg1wbjnvxcqz,1,29.4,95.7,2023-01-06T19:12:31.572Z,2023-01-06T19:12:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345501,110,1,1,8,55,eh54mfvjtrttgsg1wbjnvxcqz,1,29.4,95.7,2023-01-06T19:12:32.020Z,2023-01-06T19:12:33Z,3967226279,213,6.1,3967226277,212,3.1,3967226271,56,Back,3967226273,140,32.3,3967226275,141,94.8,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345517,111,1,1,8,56,eh54mfvjtrttgsg1wbjnvxcqz,1,32.3,94.8,2023-01-06T19:12:32.964Z,2023-01-06T19:12:34Z,3967226373,213,2.8,3967226371,212,3.9,3967226369,141,96.9,3967226367,140,28.8,3967226365,56,Back,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345553,112,1,1,8,57,eh54mfvjtrttgsg1wbjnvxcqz,1,28.8,96.9,2023-01-06T19:12:33.939Z,2023-01-06T19:12:36Z,3967226553,56,Back,3967226555,140,35.7,3967226559,212,7.3,3967226557,141,95.1,3967226561,213,6.1,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345559,113,50,1,8,59,eh54mfvjtrttgsg1wbjnvxcqz,1,38.1,95.4,2023-01-06T19:12:35.795Z,2023-01-06T19:12:38Z,3967226661,233,83,3967226579,286,,3967226577,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345567,83,7,1,8,59,ch82doz9w9t1sw9ae3a4ffh0j,1,61.9,4.6,2023-01-06T19:12:35.796Z,2023-01-06T19:12:37Z,3967226655,233,113,3967226625,285,,3967226623,56,Right,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345571,84,49,1,9,0,ch82doz9w9t1sw9ae3a4ffh0j,1,61.2,4.3,2023-01-06T19:12:37.028Z,2023-01-06T19:12:37Z,,,,,,,,,,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345573,85,50,1,9,0,ch82doz9w9t1sw9ae3a4ffh0j,1,63.6,3.9,2023-01-06T19:12:37.348Z,2023-01-06T19:12:40Z,3967226785,233,114,3967226669,286,,3967226667,56,Right,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345589,114,7,1,9,0,eh54mfvjtrttgsg1wbjnvxcqz,1,36.4,96.1,2023-01-06T19:12:37.349Z,2023-01-06T19:12:40Z,3967226753,285,,3967226781,233,85,3967226751,56,Back,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345597,115,43,1,9,3,eh54mfvjtrttgsg1wbjnvxcqz,1,0,0,2023-01-06T19:12:40.196Z,2023-01-06T19:14:53Z,3967234293,144,1,3967226797,213,0,3967226791,140,43.2,3967226795,212,0,3967226793,141,97.2,3967226789,56,Back,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345599,116,49,1,9,4,eh54mfvjtrttgsg1wbjnvxcqz,1,43.2,97.2,2023-01-06T19:12:40.979Z,2023-01-06T19:12:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345707,117,1,1,9,4,eh54mfvjtrttgsg1wbjnvxcqz,1,43.2,97.2,2023-01-06T19:12:41.396Z,2023-01-06T19:12:51Z,3967227397,141,85.1,3967227399,212,25.4,3967227395,140,66.1,3967227393,56,Left,3967227401,213,6.0,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345713,118,3,1,9,11,eh54mfvjtrttgsg1wbjnvxcqz,0,85.9,81.9,2023-01-06T19:12:47.923Z,2023-01-06T19:12:52Z,3967227431,286,,3967227465,233,86,3967227429,56,Left,,,,,,,,,,,,,,,,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345679,86,7,1,9,11,ch82doz9w9t1sw9ae3a4ffh0j,1,14.1,18.1,2023-01-06T19:12:47.924Z,2023-01-06T19:12:52Z,3967227447,233,118,3967227257,285,,3967227255,56,Back,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345681,87,49,1,9,12,ch82doz9w9t1sw9ae3a4ffh0j,1,11.2,14.1,2023-01-06T19:12:48.723Z,2023-01-06T19:12:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345709,88,1,1,9,12,ch82doz9w9t1sw9ae3a4ffh0j,1,11.6,11,2023-01-06T19:12:49.299Z,2023-01-06T19:12:51Z,3967227411,212,19.8,3967227413,213,6.0,3967227405,56,Back,3967227409,141,2.8,3967227407,140,29.7,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345719,89,1,1,9,15,ch82doz9w9t1sw9ae3a4ffh0j,1,30.6,5,2023-01-06T19:12:51.587Z,2023-01-06T19:12:53Z,3967227485,213,1.2,3967227475,140,35.7,3967227473,56,Back,3967227477,141,24.3,3967227481,212,14.2,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345769,90,43,1,9,15,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-01-06T19:12:52.419Z,2023-01-06T19:12:59Z,3967227753,141,24.4,3967227897,144,1,3967227757,212,7.0,3967227739,56,Back,3967227749,140,29.0,3967227761,213,3.1,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345775,91,4,1,9,19,ch82doz9w9t1sw9ae3a4ffh0j,1,36,24.6,2023-01-06T19:12:55.795Z,2023-01-06T19:12:59Z,3967227779,13,,3967227781,294,,3967227851,233,119,3967227785,152,,3967227783,56,Back,3967227855,286,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345783,119,4,1,9,19,eh54mfvjtrttgsg1wbjnvxcqz,0,64,75.4,2023-01-06T19:12:55.796Z,2023-01-06T19:12:59Z,3967227835,56,Center,3967227833,294,,3967227869,233,91,3967227831,13,,3967227837,152,,3967227839,285,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345889,92,1,1,9,31,ch82doz9w9t1sw9ae3a4ffh0j,1,31.9,19.2,2023-01-06T19:13:07.539Z,2023-01-06T19:13:13Z,3967228473,5,,3967228475,152,,3967228481,141,2.3,3967228485,213,5.5,3967228483,212,16.4,3967228479,140,43.0,3967228477,56,Back,3967228771,189,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345905,93,1,1,9,32,ch82doz9w9t1sw9ae3a4ffh0j,1,43,2.3,2023-01-06T19:13:09.284Z,2023-01-06T19:13:10Z,3967228567,140,30.8,3967228569,141,22.4,3967228571,212,18.7,3967228565,56,Back,3967228573,213,2.3,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345933,94,1,1,9,34,ch82doz9w9t1sw9ae3a4ffh0j,1,30.3,24.3,2023-01-06T19:13:10.707Z,2023-01-06T19:13:13Z,3967228731,212,19.1,3967228733,213,1.7,3967228725,56,Back,3967228727,140,27.9,3967228729,141,52.1,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495345979,95,1,1,9,37,ch82doz9w9t1sw9ae3a4ffh0j,1,27.9,52.1,2023-01-06T19:13:14.387Z,2023-01-06T19:13:16Z,3967228963,141,46.3,3967228959,56,Back,3967228965,212,26.2,3967228967,213,3.3,3967228961,140,3.2,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346003,96,1,1,9,40,ch82doz9w9t1sw9ae3a4ffh0j,1,3.6,37.7,2023-01-06T19:13:16.868Z,2023-01-06T19:13:18Z,3967229083,213,6.2,3967229085,1,,3967229081,212,38.6,3967229077,140,40.2,3967229079,141,32.5,3967229075,56,Back,3967229073,155,,,,,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346007,97,1,1,9,42,ch82doz9w9t1sw9ae3a4ffh0j,0,40.2,32.5,2023-01-06T19:13:18.900Z,2023-01-06T19:13:21Z,3967229139,141,32.1,3967229137,140,53.5,3967229143,213,6.3,3967229133,168,,3967229135,56,Center,3967229141,212,14.0,3967229131,3,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346015,120,8,1,9,44,eh54mfvjtrttgsg1wbjnvxcqz,1,48.4,66.4,2023-01-06T19:13:21.043Z,2023-01-06T19:13:21Z,3967229167,56,Back,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346023,121,49,1,9,46,eh54mfvjtrttgsg1wbjnvxcqz,1,62.2,81.1,2023-01-06T19:13:22.675Z,2023-01-06T19:13:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346059,122,1,1,9,46,eh54mfvjtrttgsg1wbjnvxcqz,0,62.2,81.1,2023-01-06T19:13:23.012Z,2023-01-06T19:13:26Z,3967229429,141,38.0,3967229427,140,83.5,3967229425,56,Center,3967229433,213,5.4,3967229435,1,,3967229421,157,,3967229431,212,36.9,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346067,98,61,1,9,50,ch82doz9w9t1sw9ae3a4ffh0j,1,19.1,61.7,2023-01-06T19:13:26.755Z,2023-01-06T19:13:26Z,3967229463,56,Back,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346079,99,49,1,9,51,ch82doz9w9t1sw9ae3a4ffh0j,1,12.7,61.5,2023-01-06T19:13:28.116Z,2023-01-06T19:13:28Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346097,100,1,1,9,51,ch82doz9w9t1sw9ae3a4ffh0j,0,12.7,61.5,2023-01-06T19:13:28.323Z,2023-01-06T19:13:30Z,3967229623,157,,3967229625,56,Back,3967229633,213,0.1,3967229635,1,,3967229631,212,34.1,3967229629,141,64.3,3967229627,140,45.1,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346105,123,49,1,9,53,eh54mfvjtrttgsg1wbjnvxcqz,1,55.6,39.5,2023-01-06T19:13:29.716Z,2023-01-06T19:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346139,124,1,1,9,53,eh54mfvjtrttgsg1wbjnvxcqz,1,55.6,39.5,2023-01-06T19:13:30.163Z,2023-01-06T19:13:32Z,3967229899,213,5.9,3967229897,212,37.0,3967229893,140,87.7,3967229895,141,17.0,3967229891,56,Right,3967229901,1,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346205,125,1,1,9,55,eh54mfvjtrttgsg1wbjnvxcqz,0,87.7,17,2023-01-06T19:13:32.307Z,2023-01-06T19:13:42Z,3967230487,345,,3967230257,213,1.4,3967230259,1,,3967230247,155,,3967230249,56,Left,3967230255,212,58.4,3967230253,141,100.0,3967230245,2,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,3967230251,140,98.2,,,,,,,,,,,,,,,,,,,,,,,,,
2495346237,101,5,1,10,2,ch82doz9w9t1sw9ae3a4ffh0j,1,1.6,-1.4,2023-01-06T19:13:38.949Z,2023-01-06T19:14:18Z,3967230397,347,,3967230419,233,126,3967230395,56,Back,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346207,126,5,1,10,2,eh54mfvjtrttgsg1wbjnvxcqz,0,98.4,101.4,2023-01-06T19:13:38.949Z,2023-01-06T19:13:41Z,3967230261,56,Left,3967230433,233,101,3967230263,347,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346443,102,1,1,10,22,ch82doz9w9t1sw9ae3a4ffh0j,0,3.6,0,2023-01-06T19:13:59.315Z,2023-01-06T19:14:01Z,3967231605,189,,3967231561,140,38.4,3967231567,213,0.1,3967231569,1,,3967231565,212,36.7,3967231559,56,Back,3967231557,107,,3967231563,141,3.4,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346469,127,61,1,10,25,eh54mfvjtrttgsg1wbjnvxcqz,1,67.7,93.2,2023-01-06T19:14:01.667Z,2023-01-06T19:14:16Z,3967231677,56,Left,3967231687,189,,,,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346461,103,5,1,10,25,ch82doz9w9t1sw9ae3a4ffh0j,1,34.6,-2,2023-01-06T19:14:02.019Z,2023-01-06T19:14:04Z,3967231651,347,,3967231787,233,128,3967231649,56,Back,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346485,128,5,1,10,25,eh54mfvjtrttgsg1wbjnvxcqz,0,65.4,102,2023-01-06T19:14:02.019Z,2023-01-06T19:14:18Z,3967231821,233,103,3967231773,56,Left,3967231775,347,,,,,,,,,,,,,,,,,7eq1j570gbj6tzw9d1btzwnis,N. de Groot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495346539,104,1,1,10,32,ch82doz9w9t1sw9ae3a4ffh0j,1,37.3,0,2023-01-06T19:14:09.043Z,2023-01-06T19:14:11Z,3967232095,140,56.6,3967232093,56,Right,3967232103,1,,3967232091,107,,3967232101,213,0.4,3967232097,141,10.9,3967232099,212,21.8,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
