id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/15/value
2526032013,1,34,16,0,0,dac758ef858jbq7pcb3gfwite,1,0,0,2023-03-31T16:57:44.758Z,2023-03-31T17:58:35Z,4149918831,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4150036487,197,486,4149918839,194,ip62fljz9ng6sil4krcq8dm1,4149918835,130,4,4149918829,30,"dmsmbn9a1qucwf100o3v77nbp, 4dk7h575fifmw2lhslevhmhux, e8si4ph9te020gpicg3k2k3u2, bzf3k4wvqvx1tl1mx960wjv85, afdwdm1rkz1ir3c0tukfh3jhm, ip62fljz9ng6sil4krcq8dm1, sbxnlkg50itbqkpuh8wnwk45, f2snk84xy67ergwrwoblgt2ad, azt0ll196snbxy38eqw7mtln9, etwawuknprhxhmjk1tyq38e6t, 8loz5cz4zynb8plfusi3ewd79, 1o51op6w576yo6t585wkwistm, akfbttkeqfd8pzhe93ra674kp, bmbzc4jvazdiuddsbnceyauei, arrbpgnwbguhyumc8c1u4jsut, 5r73kuy4vdv1epvmzrhb6nskq, 1jeb7li66vn913oub7t7l7x79, we5jzu2ad4z3wxaerwe6sdex, awokzor2tv5ro47ea34at1gx5, g2e3oq7zuglwqsf7vqcs055g, e5c8wtame01unosnz4zchwljo, 49zitlyt01houmqy6hk04x36y",4149918837,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4149918833,59,"1, 5, 12, 10, 6, 21, 15, 17, 33, 11, 7, 2, 4, 8, 18, 22, 23, 26, 28, 30, 34, 39",4149918841,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526033249,1,34,16,0,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-03-31T17:01:50.868Z,2023-03-31T18:13:42Z,4149924461,30,"6q72mpmc478hlf4f7ths9ez56, dolfy51fw3jycb0cfhoecbo16, 124bbojic7k5medlvgvxmcm39, a49001euf7xwpx5wodembjbo5, 6ylzm57bvpufg3cenadtv7qhh, 9jofs3271wn4cwlkj9hfay7vu, 14csdlb8p0tnj6zqrs148ct1w, d1dq7upxtawnps3wljz6wf9jo, dmtsvsqvdoqqtmrset0uz0and, 48sqqhgtmfmpqb3602iirspd6, ebnm8xj9pggemio5qay9pcc0l, cx3fqj7odbuc6i0kppcie4jmy, c46xp363o8m76eswzfmlsel4a, bs14utcyx2am6s46cuv52nf56, bdtti3sckhcppilsisgu7well, 673zq55hik8gvoj5ednuemg2x, 4lnhhxtl72v8wlss3xgrrbr2t, 9vu68zcajmrqmkkchmpdrebu2, 2ylw573o2rkvuczi9nm5t7hed, 88e3xx835uqx9x850y6u0dbai, 5b7rnpnnllz8qdc6fx2c5mzje, a59aos4xq3vklv2joqa09axre, evz953s9rvki1w9c3hsljss7p",4149924469,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4149924465,59,"1, 20, 23, 18, 4, 22, 39, 28, 14, 17, 7, 3, 5, 9, 11, 21, 25, 26, 27, 35, 36, 46, 40",4149924471,194,6ylzm57bvpufg3cenadtv7qhh,4149924467,130,2,4149924473,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4149924463,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4150037239,197,16350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056253,2,32,1,0,0,dac758ef858jbq7pcb3gfwite,1,0,0,2023-03-31T18:00:46.875Z,2023-03-31T18:00:47Z,4150040031,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056259,2,32,1,0,0,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-03-31T18:00:46.875Z,2023-03-31T18:00:49Z,4150040081,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056325,3,1,1,0,0,dac758ef858jbq7pcb3gfwite,1,49.9,50.2,2023-03-31T18:00:46.975Z,2023-03-31T18:00:56Z,4150040343,213,3.1,4150040339,141,50.0,4150040335,56,Back,4150040337,140,23.6,4150040345,279,S,4150040341,212,27.6,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056361,4,1,1,0,9,dac758ef858jbq7pcb3gfwite,0,43.7,53.7,2023-03-31T18:00:55.904Z,2023-03-31T18:00:58Z,4150040507,212,47.7,4150040505,141,11.3,4150040509,213,5.6,4150040501,56,Right,4150040499,155,,4150040503,140,79.9,4150040511,1,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056375,3,1,1,0,12,1fttb31hnskynpku8qd09yhm8,0,18.1,83.2,2023-03-31T18:00:59.115Z,2023-03-31T18:52:09Z,4150040561,141,69.0,4150040565,213,5.9,4150040555,3,,4150040557,56,Back,4150040563,212,25.0,4150040559,140,40.1,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056397,5,8,1,0,16,dac758ef858jbq7pcb3gfwite,1,57.6,27.4,2023-03-31T18:01:03.042Z,2023-03-31T18:01:03Z,4150040683,56,Center,,,,,,,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056483,6,1,1,0,18,dac758ef858jbq7pcb3gfwite,1,68.4,39.2,2023-03-31T18:01:05.504Z,2023-03-31T18:01:10Z,4150041129,212,29.2,4150041125,140,49.3,4150041127,141,70.5,4150041131,213,2.3,4150041123,56,Back,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056493,7,1,1,0,23,dac758ef858jbq7pcb3gfwite,1,51.5,73.2,2023-03-31T18:01:10Z,2023-03-31T18:01:11Z,4150041183,212,14.7,4150041185,213,3.6,4150041179,140,38.7,4150041181,141,64.6,4150041175,56,Back,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056511,8,1,1,0,24,dac758ef858jbq7pcb3gfwite,1,38.7,64.6,2023-03-31T18:01:11.073Z,2023-03-31T18:01:13Z,4150041291,140,56.9,4150041297,213,0.8,4150041295,212,27.3,4150041289,56,Left,4150041293,141,93.2,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056525,9,1,1,0,26,dac758ef858jbq7pcb3gfwite,1,59.7,93.1,2023-03-31T18:01:13.505Z,2023-03-31T18:01:16Z,4150041413,140,40.0,4150041411,56,Back,4150041419,213,3.8,4150041415,141,68.8,4150041417,212,26.5,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056553,10,1,1,0,29,dac758ef858jbq7pcb3gfwite,1,45.7,56.2,2023-03-31T18:01:16.016Z,2023-03-31T18:01:18Z,4150041537,212,23.9,4150041533,140,47.1,4150041535,141,21.1,4150041539,213,4.8,4150041531,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056593,11,1,1,0,31,dac758ef858jbq7pcb3gfwite,1,47.4,23.9,2023-03-31T18:01:18.209Z,2023-03-31T18:01:22Z,4150041713,141,60.4,4150041715,212,24.8,4150041709,56,Back,4150041717,213,1.6,4150041711,140,46.7,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056617,12,1,1,0,35,dac758ef858jbq7pcb3gfwite,1,51.5,65,2023-03-31T18:01:22.433Z,2023-03-31T18:01:25Z,4150041841,213,4.5,4150041835,140,46.5,4150041833,56,Back,4150041837,141,34.0,4150041839,212,21.7,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056657,13,1,1,0,38,dac758ef858jbq7pcb3gfwite,1,47.4,32.3,2023-03-31T18:01:25.456Z,2023-03-31T18:01:27Z,4150042013,140,58.1,4150042011,56,Right,4150042019,213,5.3,4150042015,141,7.6,4150042017,212,20.2,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056725,14,1,1,0,40,dac758ef858jbq7pcb3gfwite,1,58.3,8.1,2023-03-31T18:01:27.856Z,2023-03-31T18:01:35Z,4150042337,141,63.5,4150042339,212,40.5,4150042327,56,Back,4150042343,1,,4150042333,140,44.2,4150042341,213,1.9,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056749,15,1,1,0,48,dac758ef858jbq7pcb3gfwite,0,60.4,80.3,2023-03-31T18:01:35.346Z,2023-03-31T18:01:37Z,4150042457,140,90.8,4150042455,56,Center,4150042459,141,50.2,4150042463,213,5.7,4150042461,212,37.9,4150042453,155,,4150042465,1,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056767,4,52,1,0,51,1fttb31hnskynpku8qd09yhm8,1,8.6,50,2023-03-31T18:01:38.404Z,2023-03-31T18:01:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056843,5,80,1,1,0,1fttb31hnskynpku8qd09yhm8,0,6.9,49.1,2023-03-31T18:01:47.684Z,2023-03-31T18:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056869,6,1,1,1,1,1fttb31hnskynpku8qd09yhm8,1,6.8,49.3,2023-03-31T18:01:48.741Z,2023-03-31T18:01:51Z,4150042971,140,14.1,4150042975,212,30.4,4150042973,141,92.6,4150042977,213,1.3,4150042969,56,Back,,,,,,,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056883,7,1,1,1,4,1fttb31hnskynpku8qd09yhm8,0,15.4,91.1,2023-03-31T18:01:51.381Z,2023-03-31T18:01:54Z,4150043059,141,84.8,4150043063,213,6.2,4150043055,56,Left,4150043057,140,58.4,4150043065,1,,4150043061,212,45.4,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056897,16,1,1,1,6,dac758ef858jbq7pcb3gfwite,0,45.7,22.5,2023-03-31T18:01:53.617Z,2023-03-31T19:59:29Z,4150043849,213,5.5,4150043847,212,21.4,4150043845,141,0.0,4150043133,56,Right,4150043839,157,,4150043851,1,,4150043843,140,59.5,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056931,8,5,1,1,8,1fttb31hnskynpku8qd09yhm8,1,37.2,101.1,2023-03-31T18:01:55.269Z,2023-03-31T18:02:02Z,4150043355,233,17,4150043347,347,,4150043345,56,Back,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056903,17,5,1,1,8,dac758ef858jbq7pcb3gfwite,0,62.8,-1.1,2023-03-31T18:01:55.269Z,2023-03-31T19:50:40Z,4150043177,347,,4150043175,56,Right,4150043359,233,8,,,,,,,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056951,9,1,1,1,15,1fttb31hnskynpku8qd09yhm8,1,35.3,100,2023-03-31T18:02:02.037Z,2023-03-31T18:02:05Z,4150043453,56,Back,4150043455,140,23.8,4150043461,213,3.5,4150043457,141,94.1,4150043451,107,,4150043459,212,13.1,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526056985,10,1,1,1,18,1fttb31hnskynpku8qd09yhm8,1,25.6,92.6,2023-03-31T18:02:04.932Z,2023-03-31T18:02:08Z,4150043667,1,,4150043659,140,27.4,4150043663,212,37.6,4150043665,213,4.8,4150043657,56,Back,4150043661,141,37.4,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057009,11,1,1,1,21,1fttb31hnskynpku8qd09yhm8,1,28.6,34.3,2023-03-31T18:02:08.060Z,2023-03-31T18:02:10Z,4150043809,212,27.0,4150043807,141,2.9,4150043811,213,5.4,4150043805,140,44.4,4150043803,56,Back,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057027,12,1,1,1,23,1fttb31hnskynpku8qd09yhm8,1,43.7,4.1,2023-03-31T18:02:10.757Z,2023-03-31T18:02:12Z,4150043903,140,40.8,4150043907,212,13.4,4150043905,141,23.3,4150043909,213,1.8,4150043901,56,Back,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057045,13,1,1,1,25,1fttb31hnskynpku8qd09yhm8,0,40.8,23.3,2023-03-31T18:02:12.013Z,2023-03-31T18:02:13Z,4150043993,212,26.8,4150043995,213,5.8,4150043983,56,Right,4150043987,140,63.7,4150043991,141,5.9,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057077,14,61,1,1,28,1fttb31hnskynpku8qd09yhm8,1,62.4,5,2023-03-31T18:02:14.895Z,2023-03-31T18:02:15Z,4150044121,56,Right,,,,,,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057129,18,8,1,1,28,dac758ef858jbq7pcb3gfwite,1,35.8,95.9,2023-03-31T18:02:14.939Z,2023-03-31T19:59:35Z,4150044433,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057143,19,61,1,1,29,dac758ef858jbq7pcb3gfwite,1,38.3,96.3,2023-03-31T18:02:16.045Z,2023-03-31T19:59:54Z,4150044493,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057103,15,5,1,1,29,1fttb31hnskynpku8qd09yhm8,1,61.4,-1.5,2023-03-31T18:02:16.093Z,2023-03-31T18:02:21Z,4150044267,56,Right,4150044605,233,20,4150044269,347,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057161,20,5,1,1,29,dac758ef858jbq7pcb3gfwite,0,38.6,101.5,2023-03-31T18:02:16.093Z,2023-03-31T19:50:40Z,4150044591,347,,4150044633,233,15,4150044589,56,Back,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057339,16,1,1,1,48,1fttb31hnskynpku8qd09yhm8,1,62.3,0,2023-03-31T18:02:35.806Z,2023-03-31T18:02:37Z,4150045483,107,,4150045491,212,12.1,4150045493,213,1.3,4150045485,56,Right,4150045487,140,65.5,4150045489,141,15.5,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057353,17,1,1,1,50,1fttb31hnskynpku8qd09yhm8,1,65.5,15.5,2023-03-31T18:02:37.173Z,2023-03-31T18:02:38Z,4150045579,141,4.6,4150045581,212,10.1,4150045575,56,Right,4150045577,140,72.0,4150045583,213,5.5,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057369,18,1,1,1,51,1fttb31hnskynpku8qd09yhm8,1,72.7,6.2,2023-03-31T18:02:38.325Z,2023-03-31T18:02:39Z,4150045647,56,Right,4150045653,212,8.0,4150045649,140,76.7,4150045651,141,16.2,4150045657,213,1.0,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057377,19,1,1,1,52,1fttb31hnskynpku8qd09yhm8,0,76.7,16.2,2023-03-31T18:02:39.590Z,2023-03-31T18:02:41Z,4150045699,141,13.8,4150045701,212,2.4,4150045695,56,Right,4150045697,140,78.4,4150045831,286,,4150045827,233,21,4150045825,236,,4150045703,213,5.5,48sqqhgtmfmpqb3602iirspd6,K. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057393,21,74,1,1,52,dac758ef858jbq7pcb3gfwite,1,21.7,78.9,2023-03-31T18:02:39.591Z,2023-03-31T19:59:04Z,4150045845,233,19,4150045771,56,Back,4150045773,285,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057511,20,5,1,1,54,1fttb31hnskynpku8qd09yhm8,1,82.7,-1.6,2023-03-31T18:02:41.814Z,2023-03-31T18:02:52Z,4150046331,233,22,4150046315,56,Right,4150046319,347,,,,,,,,,,,,,,,,,48sqqhgtmfmpqb3602iirspd6,K. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057423,22,5,1,1,54,dac758ef858jbq7pcb3gfwite,0,17.3,101.6,2023-03-31T18:02:41.814Z,2023-03-31T19:50:40Z,4150045901,56,Back,4150046335,233,20,4150045903,347,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057541,21,1,1,2,4,1fttb31hnskynpku8qd09yhm8,0,79.5,0,2023-03-31T18:02:51.798Z,2023-03-31T18:02:55Z,4150046475,56,Center,4150046481,212,39.2,4150046477,140,88.1,4150046485,1,,4150046479,141,55.1,4150046473,107,,4150046483,213,1.3,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057583,23,12,1,2,9,dac758ef858jbq7pcb3gfwite,1,13.4,45.6,2023-03-31T18:02:56.852Z,2023-03-31T18:02:58Z,4150046719,15,,4150046695,56,Back,4150046703,213,0.4,4150046697,140,31.1,4150046701,212,20.2,4150046699,141,57.4,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057617,22,1,1,2,11,1fttb31hnskynpku8qd09yhm8,0,69,45.2,2023-03-31T18:02:58.374Z,2023-03-31T18:03:01Z,4150046879,141,56.6,4150046883,213,1.0,4150046877,140,73.5,4150046881,212,9.1,4150046873,3,,4150046875,56,Center,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057697,25,44,1,2,13,dac758ef858jbq7pcb3gfwite,1,30,43.3,2023-03-31T18:03:00.494Z,2023-03-31T18:03:07Z,4150047255,56,Back,4150047269,233,23,4150047257,285,,,,,,,,,,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057621,23,44,1,2,13,1fttb31hnskynpku8qd09yhm8,0,70,56.7,2023-03-31T18:03:00.495Z,2023-03-31T18:03:07Z,4150046893,286,,4150047311,233,25,4150046891,56,Center,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057637,24,43,1,2,14,dac758ef858jbq7pcb3gfwite,1,0,0,2023-03-31T18:03:01.444Z,2023-03-31T19:46:15Z,4150488661,144,44,4150046971,285,0,4150046967,56,Back,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057651,24,1,1,2,15,1fttb31hnskynpku8qd09yhm8,0,55.6,53.6,2023-03-31T18:03:02.295Z,2023-03-31T18:03:55Z,4150047033,212,45.1,4150047029,140,96.1,4150047041,1,,4150047037,213,5.9,4150047031,141,31.6,4150047027,56,Center,4150047025,157,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057715,26,1,1,2,19,dac758ef858jbq7pcb3gfwite,0,30.9,42.1,2023-03-31T18:03:06.404Z,2023-03-31T18:03:07Z,4150047359,213,0.7,4150047347,140,41.0,4150047351,141,54.4,4150047345,56,Back,4150047355,212,13.5,4150047341,3,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057817,27,52,1,2,28,dac758ef858jbq7pcb3gfwite,1,11.4,56.4,2023-03-31T18:03:15.669Z,2023-03-31T18:09:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057851,28,1,1,2,29,dac758ef858jbq7pcb3gfwite,1,11.4,56.4,2023-03-31T18:03:16.868Z,2023-03-31T18:03:18Z,4150047971,141,90.6,4150047965,123,,4150047967,56,Back,4150047975,213,0.7,4150047977,1,,4150047969,140,37.6,4150047973,212,36.0,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057857,29,1,1,2,31,dac758ef858jbq7pcb3gfwite,1,38,90.7,2023-03-31T18:03:18.660Z,2023-03-31T18:03:19Z,4150048011,212,19.2,4150048007,140,32.4,4150048005,56,Back,4150048009,141,63.8,4150048013,213,4.4,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057875,30,1,1,2,32,dac758ef858jbq7pcb3gfwite,1,32.5,63.6,2023-03-31T18:03:19.476Z,2023-03-31T18:03:20Z,4150048093,140,32.6,4150048091,56,Back,4150048099,213,4.7,4150048095,141,36.7,4150048097,212,18.3,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057907,31,1,1,2,33,dac758ef858jbq7pcb3gfwite,1,32.5,36.2,2023-03-31T18:03:20.532Z,2023-03-31T18:03:23Z,4150048291,56,Back,4150048299,213,1.2,4150048295,141,72.0,4150048293,140,42.4,4150048297,212,26.5,,,,,,,,,,afdwdm1rkz1ir3c0tukfh3jhm,S. Cestic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057983,32,1,1,2,36,dac758ef858jbq7pcb3gfwite,1,58,80.1,2023-03-31T18:03:23.476Z,2023-03-31T18:03:28Z,4150048673,140,75.8,4150048679,213,6.1,4150048671,56,Center,4150048677,212,19.0,4150048675,141,74.7,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057987,33,3,1,2,40,dac758ef858jbq7pcb3gfwite,0,79.8,69.5,2023-03-31T18:03:27.821Z,2023-03-31T20:00:05Z,4150048689,56,Center,4150048691,286,,4150048733,211,,,,,,,,,,,,,,,,,8loz5cz4zynb8plfusi3ewd79,I. Azzaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057991,25,12,1,2,41,1fttb31hnskynpku8qd09yhm8,1,8,38.2,2023-03-31T18:03:28.552Z,2023-03-31T18:03:30Z,4150048711,212,26.6,4150048705,140,6.0,4150048701,56,Back,4150048713,213,4.6,4150048747,167,,4150048709,141,0.0,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526057995,26,5,1,2,42,1fttb31hnskynpku8qd09yhm8,0,8.3,-1.3,2023-03-31T18:03:29.466Z,2023-03-31T18:03:37Z,4150048739,56,Back,4150048741,347,,4150049211,233,34,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058083,34,5,1,2,42,dac758ef858jbq7pcb3gfwite,1,91.7,101.3,2023-03-31T18:03:29.466Z,2023-03-31T19:50:41Z,4150049207,233,26,4150049159,56,Left,4150049161,347,,,,,,,,,,,,,,,,,8loz5cz4zynb8plfusi3ewd79,I. Azzaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058097,35,1,1,2,49,dac758ef858jbq7pcb3gfwite,1,89.7,100,2023-03-31T18:03:36.596Z,2023-03-31T18:03:38Z,4150049261,141,83.3,4150049265,213,4.1,4150049257,56,Left,4150049255,107,,4150049259,140,81.9,4150049263,212,15.1,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058113,36,1,1,2,51,dac758ef858jbq7pcb3gfwite,1,81.9,83.3,2023-03-31T18:03:38.772Z,2023-03-31T18:04:54Z,4150049351,140,89.4,4150049357,213,0.9,4150049349,56,Left,4150049353,141,97.0,4150049355,212,12.2,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526058125,37,1,1,2,53,dac758ef858jbq7pcb3gfwite,0,90,97,2023-03-31T18:03:40.164Z,2023-03-31T18:03:41Z,4150049399,141,56.9,4150049391,2,,4150049401,212,27.7,4150049397,140,94.5,4150049395,56,Center,4150049403,213,4.9,4150049393,155,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
