id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2529877265,3,45,1,0,15,2uuh2bir8ktof0uxfo06lb4ox,0,69.5,84.8,2023-04-07T18:02:43.872Z,2023-04-07T18:02:45Z,4170355291,233,9,4170355201,56,Left,4170355203,286,,,,,,,,,,,,,,,,,29s8wk0a2m66rebsfx1jfuuh,D. van den Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877267,9,3,1,0,15,dvmw7d6jb38qvv7e6ziwu0vyr,1,30.5,15.2,2023-04-07T18:02:43.872Z,2023-04-07T18:02:45Z,4170355211,285,,4170355209,56,Back,4170355263,233,3,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877299,10,1,1,0,16,dvmw7d6jb38qvv7e6ziwu0vyr,0,33.3,23.6,2023-04-07T18:02:44.656Z,2023-04-07T18:02:46Z,4170355353,213,0.4,4170355349,141,38.9,4170355347,140,58.5,4170355351,212,28.4,4170355345,56,Center,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877315,4,8,1,0,19,2uuh2bir8ktof0uxfo06lb4ox,1,28.5,63.1,2023-04-07T18:02:47.921Z,2023-04-07T18:02:48Z,4170355437,56,Back,,,,,,,,,,,,,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877337,5,49,1,0,20,2uuh2bir8ktof0uxfo06lb4ox,1,43.3,54.8,2023-04-07T18:02:48.961Z,2023-04-07T18:02:49Z,,,,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877373,6,1,1,0,21,2uuh2bir8ktof0uxfo06lb4ox,0,44.4,50.3,2023-04-07T18:02:50.016Z,2023-04-07T18:02:51Z,4170355711,212,31.0,4170355705,56,Center,4170355707,140,69.1,4170355709,141,25.3,4170355703,155,,4170355713,213,5.7,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877421,11,1,1,0,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,27,72.3,2023-04-07T18:02:52.320Z,2023-04-07T18:03:11Z,4170355975,3,,4170355983,212,35.9,4170355987,1,,4170357223,210,15,4170355985,213,0.3,4170355981,141,85.6,4170355979,140,60.1,4170355977,56,Left,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877423,12,49,1,0,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.3,87.5,2023-04-07T18:02:54.256Z,2023-04-07T18:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877517,13,15,1,0,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,75.7,75.9,2023-04-07T18:03:00.719Z,2023-04-07T18:03:11Z,4170357237,76,,4170356469,22,,4170357253,147,50,4170357249,215,,4170356473,56,Center,4170356707,20,,4170357239,29,,4170357247,103,4.4,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,4170357325,233,7,4170356471,18,4170357241,55,11,4170357251,146,99.8,4170357245,102,53.6,,,,,,,,,,,,,,
2529877535,7,10,1,0,32,2uuh2bir8ktof0uxfo06lb4ox,1,0.9,47.6,2023-04-07T18:03:00.819Z,2023-04-07T18:03:07Z,4170356913,177,,4170356581,182,,4170357005,233,13,4170356583,56,Back,4170356915,179,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877541,8,52,1,0,33,2uuh2bir8ktof0uxfo06lb4ox,1,0.9,47.6,2023-04-07T18:03:02.241Z,2023-04-07T18:03:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877837,9,1,1,0,50,2uuh2bir8ktof0uxfo06lb4ox,1,11.7,43,2023-04-07T18:03:19.218Z,2023-04-07T18:03:20Z,4170358171,123,,4170358175,140,25.4,4170358179,212,19.5,4170358173,56,Back,4170358177,141,62.4,4170358181,213,0.7,,,,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877939,10,1,1,0,52,2uuh2bir8ktof0uxfo06lb4ox,1,25.4,62.4,2023-04-07T18:03:20.834Z,2023-04-07T18:03:28Z,4170358691,213,1.3,4170358685,140,29.9,4170358683,56,Back,4170358689,212,16.9,4170358687,141,86.2,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877943,11,4,1,0,55,2uuh2bir8ktof0uxfo06lb4ox,1,36,92.8,2023-04-07T18:03:23.552Z,2023-04-07T18:03:28Z,4170358705,152,,4170358701,13,,4170358725,233,14,4170358729,286,,4170358707,265,,4170358703,56,Back,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877903,14,4,1,0,55,dvmw7d6jb38qvv7e6ziwu0vyr,0,64,7.2,2023-04-07T18:03:23.553Z,2023-04-07T18:52:53Z,4170358473,285,,4170358465,13,,4170358467,56,Right,4170358469,152,,4170358765,233,11,4170358471,265,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529877999,12,1,1,1,3,2uuh2bir8ktof0uxfo06lb4ox,1,28.7,90.9,2023-04-07T18:03:31.952Z,2023-04-07T18:03:32Z,4170358973,152,,4170358979,141,83.9,4170358977,140,32.0,4170358981,212,5.9,4170358983,213,5.3,4170358975,56,Back,4170358971,5,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878005,13,1,1,1,4,2uuh2bir8ktof0uxfo06lb4ox,1,32,83.9,2023-04-07T18:03:32.752Z,2023-04-07T18:03:33Z,4170359023,212,17.8,4170359017,56,Back,4170359019,140,46.6,4170359025,213,5.7,4170359021,141,70.5,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878047,14,1,1,1,5,2uuh2bir8ktof0uxfo06lb4ox,1,47.6,71.5,2023-04-07T18:03:33.568Z,2023-04-07T18:51:06Z,4170359245,56,Back,4170359251,212,4.7,4170359247,140,45.6,4170359249,141,65.3,4170359253,213,4.3,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878067,15,1,1,1,7,2uuh2bir8ktof0uxfo06lb4ox,1,52.5,90.6,2023-04-07T18:03:35.968Z,2023-04-07T18:03:37Z,4170359367,140,39.7,4170359369,141,73.6,4170359371,212,17.7,4170359373,213,3.9,4170359365,56,Back,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878111,16,1,1,1,8,2uuh2bir8ktof0uxfo06lb4ox,1,40.4,73,2023-04-07T18:03:37.216Z,2023-04-07T18:03:40Z,4170359599,56,Back,4170359607,213,3.8,4170359603,141,56.1,4170359605,212,19.6,4170359601,140,25.3,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878149,17,1,1,1,11,2uuh2bir8ktof0uxfo06lb4ox,1,25.4,55.7,2023-04-07T18:03:39.920Z,2023-04-07T18:03:42Z,4170359825,212,23.5,4170359821,140,30.9,4170359819,56,Back,4170359829,213,5.0,4170359823,141,22.2,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878171,18,1,1,1,14,2uuh2bir8ktof0uxfo06lb4ox,1,30.6,23,2023-04-07T18:03:42.640Z,2023-04-07T18:03:44Z,4170359947,212,19.4,4170359943,140,46.6,4170359949,213,5.8,4170359941,56,Back,4170359945,141,8.8,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878273,19,1,1,1,16,2uuh2bir8ktof0uxfo06lb4ox,1,47.1,8.3,2023-04-07T18:03:44.640Z,2023-04-07T18:50:51Z,4170360537,141,16.7,4170360539,212,23.4,4170360533,56,Right,4170360535,140,68.7,4170360541,213,0.2,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878283,20,1,1,1,20,2uuh2bir8ktof0uxfo06lb4ox,0,68.7,16.7,2023-04-07T18:03:49.240Z,2023-04-07T18:03:55Z,4170360603,212,21.9,4170360601,141,0.0,4170360605,213,5.7,4170360597,56,Right,4170360599,140,86.2,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878305,15,5,1,1,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.6,101.4,2023-04-07T18:03:52.527Z,2023-04-07T18:03:54Z,4170360705,347,,4170360723,233,21,4170360703,56,Back,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878291,21,5,1,1,23,2uuh2bir8ktof0uxfo06lb4ox,0,88.4,-1.4,2023-04-07T18:03:52.527Z,2023-04-07T18:59:51Z,4170360639,56,Right,4170360643,347,,4170360751,233,15,,,,,,,,,,,,,,,,2esbyi3i7rtsdkxe6a917rsnp,L. Thy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878371,16,1,1,1,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,9.3,100,2023-04-07T18:03:54.143Z,2023-04-07T18:03:58Z,4170361001,56,Back,4170361005,141,85.3,4170360999,107,,4170361003,140,8.6,4170361009,213,4.6,4170361007,212,11.4,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878403,17,1,1,1,29,dvmw7d6jb38qvv7e6ziwu0vyr,1,8.6,85.3,2023-04-07T18:03:57.999Z,2023-04-07T18:03:59Z,4170361151,141,46.3,4170361155,213,4.5,4170361147,56,Back,4170361153,212,27.2,4170361149,140,2.9,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878457,18,1,1,1,31,dvmw7d6jb38qvv7e6ziwu0vyr,1,2.7,46.3,2023-04-07T18:03:59.824Z,2023-04-07T18:04:03Z,4170361451,140,40.4,4170361455,141,97.5,4170361449,56,Back,4170361459,213,0.7,4170361447,155,,4170361457,212,52.7,4170361461,1,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878491,19,1,1,1,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,40.4,97.5,2023-04-07T18:04:03.551Z,2023-04-07T18:04:05Z,4170361661,212,8.9,4170361653,3,,4170361659,141,88.3,4170361657,140,46.4,4170361663,213,5.5,4170361655,56,Back,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878501,20,1,1,1,37,dvmw7d6jb38qvv7e6ziwu0vyr,0,46.7,87.8,2023-04-07T18:04:05.631Z,2023-04-07T18:04:06Z,4170361733,213,0.1,4170361725,56,Left,4170361731,212,28.5,4170361727,140,73.8,4170361729,141,89.9,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878503,22,49,1,1,38,2uuh2bir8ktof0uxfo06lb4ox,1,42.1,11.1,2023-04-07T18:04:06.592Z,2023-04-07T18:04:06Z,,,,,,,,,,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878565,23,1,1,1,38,2uuh2bir8ktof0uxfo06lb4ox,1,42.1,8.3,2023-04-07T18:04:07.456Z,2023-04-07T18:04:12Z,4170362113,213,3.0,4170362109,141,13.7,4170362107,140,4.7,4170362115,1,,4170362105,56,Back,4170362111,212,39.4,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878645,24,1,1,1,43,2uuh2bir8ktof0uxfo06lb4ox,0,8.8,7.4,2023-04-07T18:04:11.904Z,2023-04-07T18:51:18Z,4170362515,212,62.2,4170362511,140,68.0,4170362505,155,,4170362517,213,0.0,4170362507,56,Right,4170362519,1,,4170362513,141,8.3,,,,cetavjue5femoxid9fmcd0zjd,J. Schendelaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878659,21,1,1,1,47,dvmw7d6jb38qvv7e6ziwu0vyr,0,37.6,91.8,2023-04-07T18:04:16.079Z,2023-04-07T18:04:18Z,4170362585,56,Left,4170362593,212,26.4,4170362597,213,6.0,4170362587,140,61.4,4170362583,3,,4170362589,141,79.3,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878673,25,1,1,1,50,2uuh2bir8ktof0uxfo06lb4ox,0,45.7,17.9,2023-04-07T18:04:18.672Z,2023-04-07T18:04:19Z,4170362665,212,3.5,4170362661,140,48.7,4170362659,56,Back,4170362667,213,5.8,4170362663,141,15.5,4170362655,155,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878869,23,44,1,1,51,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.9,87,2023-04-07T18:04:20.247Z,2023-04-07T18:04:30Z,4170363627,56,Left,4170363629,286,,4170363633,233,26,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878713,26,44,1,1,51,2uuh2bir8ktof0uxfo06lb4ox,0,44.1,13,2023-04-07T18:04:20.248Z,2023-04-07T18:04:31Z,4170362847,285,,4170363661,233,23,4170362845,56,Back,,,,,,,,,,,,,,,,a339o11ut8s1o9odm6ybc4pka,T. van den Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878823,22,1,1,1,52,dvmw7d6jb38qvv7e6ziwu0vyr,0,59,90.6,2023-04-07T18:04:20.799Z,2023-04-07T18:04:44Z,4170363383,141,77.8,4170363387,213,5.6,4170363379,56,Center,4170363377,3,,4170363381,140,68.7,4170363385,212,13.4,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878779,27,1,1,1,54,2uuh2bir8ktof0uxfo06lb4ox,1,35,10.6,2023-04-07T18:04:22.976Z,2023-04-07T18:52:06Z,4170363179,140,36.0,4170363189,213,1.5,4170363177,56,Back,4170363185,212,12.6,4170363181,141,29.1,,,,,,,,,,bspl2le99ugt2ug4tcqsvp1w5,B. van Polen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878829,28,1,1,1,55,2uuh2bir8ktof0uxfo06lb4ox,1,35.8,28.2,2023-04-07T18:04:24.528Z,2023-04-07T18:04:27Z,4170363415,56,Back,4170363421,212,24.8,4170363417,140,35.4,4170363423,213,1.6,4170363419,141,64.6,,,,,,,,,,dmrznrol8qp7yk53r6ajhnkt0,T. Beelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878837,29,1,1,1,58,2uuh2bir8ktof0uxfo06lb4ox,1,35.4,64.6,2023-04-07T18:04:27.344Z,2023-04-07T18:04:28Z,4170363467,140,53.2,4170363469,141,49.0,4170363471,212,21.5,4170363473,213,5.8,4170363465,56,Center,,,,,,,,,,dse1rndtog4qn2mwv966vp6mt,B. van Hintum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878865,30,1,1,1,59,2uuh2bir8ktof0uxfo06lb4ox,1,53.2,48.7,2023-04-07T18:04:28.304Z,2023-04-07T18:04:30Z,4170363605,213,2.3,4170363601,141,54.0,4170363597,56,Back,4170363599,140,49.9,4170363603,212,5.0,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878879,31,1,1,2,1,2uuh2bir8ktof0uxfo06lb4ox,1,49.9,54,2023-04-07T18:04:30.144Z,2023-04-07T18:52:36Z,4170363675,213,5.3,4170363671,141,45.4,4170363673,212,7.2,4170363667,56,Center,4170363669,140,53.9,,,,,,,,,,1rd0zzpp3dn0y7qtxwc57g7h1,R. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878919,32,1,1,2,2,2uuh2bir8ktof0uxfo06lb4ox,1,53.9,45.4,2023-04-07T18:04:31.184Z,2023-04-07T18:04:34Z,4170363843,140,66.8,4170363849,212,21.5,4170363841,56,Right,4170363855,213,5.4,4170363845,141,20.9,,,,,,,,,,eds7hz8z52qf06c3oug7nivv9,H. Medunjanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529878951,33,1,1,2,5,2uuh2bir8ktof0uxfo06lb4ox,1,67.5,20.9,2023-04-07T18:04:34.320Z,2023-04-07T18:52:48Z,4170364031,140,91.0,4170364041,213,6.2,4170364029,56,Right,4170364037,212,24.8,4170364033,141,18.0,,,,,,,,,,b77p0um20y057708bx6on4d4a,D. Huiberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529879015,34,1,1,2,8,2uuh2bir8ktof0uxfo06lb4ox,1,91.5,18,2023-04-07T18:04:36.656Z,2023-04-07T18:53:11Z,4170576103,2,,4170364393,212,16.3,4170364391,141,41.0,4170364395,213,1.9,4170370583,210,16,4170370589,22,,4170364387,56,Center,4170370587,154,,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,4170364389,140,87.0,,,,,,,,,,,,1,,,,,,,,,,,,,
