id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2490304113,5,1,1,0,26,bk5ltsueqmeng29eovd8m2tml,1,56.1,85.3,2022-12-11T11:18:48.161Z,2022-12-11T11:18:49Z,3940502959,212,9.7,3940502955,140,65.3,3940502961,213,0.1,3940502953,56,Left,3940502951,3,,3940502957,141,86.3,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304115,6,44,1,0,28,bk5ltsueqmeng29eovd8m2tml,1,67.5,89.7,2022-12-11T11:18:49.809Z,2022-12-11T11:18:52Z,3940502967,56,Left,3940502995,233,8,3940502969,286,,,,,,,,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304119,8,44,1,0,28,59t7flioj4w4mpwnrwbm0m8ck,0,32.5,10.3,2022-12-11T11:18:49.810Z,2022-12-11T11:18:52Z,3940502987,56,Back,3940502989,285,,3940503003,233,6,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304117,7,1,1,0,28,bk5ltsueqmeng29eovd8m2tml,0,65.3,86.3,2022-12-11T11:18:50.193Z,2022-12-11T11:18:51Z,3940502979,140,61.6,3940502981,141,80.3,3940502983,212,5.6,3940502975,3,,3940502985,213,4.0,3940502977,56,Left,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304137,9,1,1,0,30,59t7flioj4w4mpwnrwbm0m8ck,0,39.6,11,2022-12-11T11:18:51.934Z,2022-12-11T12:07:26Z,3940503065,140,34.0,3940503069,212,5.9,3940503067,141,10.2,3940503071,213,3.2,3940503063,56,Back,,,,,,,,,,6djx23ctpkopwbtavfr8ov8id,J. Antonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304131,8,1,1,0,30,bk5ltsueqmeng29eovd8m2tml,1,62.8,88.6,2022-12-11T11:18:51.984Z,2022-12-11T11:18:54Z,3940503039,212,8.5,3940503035,140,54.9,3940503041,213,2.9,3940503033,56,Left,3940503037,141,91.1,,,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304133,9,1,1,0,32,bk5ltsueqmeng29eovd8m2tml,0,54.4,91.1,2022-12-11T11:18:53.969Z,2022-12-11T11:18:56Z,3940503087,233,10,3940503061,213,0.2,3940503053,141,91.8,3940503091,286,,3940503057,212,2.4,3940503051,140,56.6,3940503085,236,,3940503049,56,Left,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304141,10,74,1,0,32,59t7flioj4w4mpwnrwbm0m8ck,1,42,3.8,2022-12-11T11:18:53.970Z,2022-12-11T12:07:40Z,3940503083,285,,3940503093,233,9,3940503081,56,Back,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304145,10,44,1,0,35,bk5ltsueqmeng29eovd8m2tml,1,49.6,81.2,2022-12-11T11:18:56.993Z,2022-12-11T11:46:42Z,3940503101,56,Back,3940503103,285,,3940503137,233,11,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304147,11,44,1,0,35,59t7flioj4w4mpwnrwbm0m8ck,0,50.4,18.8,2022-12-11T11:18:56.994Z,2022-12-11T11:18:58Z,3940503149,286,,3940503117,56,Right,3940503145,233,10,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304151,11,1,1,0,35,bk5ltsueqmeng29eovd8m2tml,0,47.3,80.8,2022-12-11T11:18:57.361Z,2022-12-11T11:46:44Z,3940503131,141,82.0,3940503127,56,Left,3940503133,212,15.4,3940503129,140,61.9,3940503135,213,0.1,3940503125,3,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304163,12,1,1,0,36,59t7flioj4w4mpwnrwbm0m8ck,0,35.6,12.9,2022-12-11T11:18:58.631Z,2022-12-11T12:07:54Z,3940503213,56,Right,3940503211,3,,3940503217,141,8.4,3940503219,212,24.2,3940503215,140,58.5,3940503221,213,6.2,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304159,12,44,1,0,37,bk5ltsueqmeng29eovd8m2tml,1,42.6,90.6,2022-12-11T11:18:59.136Z,2022-12-11T11:19:02Z,3940503183,285,,3940503181,56,Back,3940503271,233,13,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304167,13,44,1,0,37,59t7flioj4w4mpwnrwbm0m8ck,0,57.4,9.4,2022-12-11T11:18:59.137Z,2022-12-11T12:08:00Z,3940503243,286,,3940503275,233,12,3940503241,56,Right,,,,,,,,,,,,,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304161,13,1,1,0,37,bk5ltsueqmeng29eovd8m2tml,1,43.6,89.6,2022-12-11T11:18:59.506Z,2022-12-11T11:19:00Z,3940503197,3,,3940503205,212,15.7,3940503201,140,57.8,3940503207,213,6.0,3940503203,141,82.6,3940503199,56,Left,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304181,14,1,1,0,39,bk5ltsueqmeng29eovd8m2tml,0,54.7,85.9,2022-12-11T11:19:00.657Z,2022-12-11T11:47:41Z,3940503331,213,0.5,3940503323,56,Left,3940503327,141,95.2,3940503329,212,12.5,3940503325,140,65.0,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304183,15,43,1,0,42,bk5ltsueqmeng29eovd8m2tml,1,0,0,2022-12-11T11:19:03.750Z,2022-12-11T11:19:16Z,3940503337,347,0,3940503697,144,5,3940503335,56,Left,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304261,14,4,1,0,51,59t7flioj4w4mpwnrwbm0m8ck,1,35.2,7.4,2022-12-11T11:19:13.296Z,2022-12-11T11:19:45Z,3940504531,295,,3940503805,13,,3940503823,233,16,3940503809,152,,3940503807,56,Back,3940503813,286,,,,,,,,36u3tovqdi3885wk3139wczfu,L. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304225,16,4,1,0,51,bk5ltsueqmeng29eovd8m2tml,0,64.8,92.6,2022-12-11T11:19:13.297Z,2022-12-11T11:19:43Z,3940504487,295,,3940503629,13,,3940503631,56,Left,3940503637,285,,3940503829,233,14,3940503633,152,,,,,,,,bw7s1zgz97p8szhn4shwkx2w9,E. Kabangu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304283,15,1,1,0,59,59t7flioj4w4mpwnrwbm0m8ck,1,30.1,6.3,2022-12-11T11:19:21.439Z,2022-12-11T11:19:22Z,3940503901,213,2.1,3940503895,140,23.9,3940503899,212,13.1,3940503889,5,,3940503897,141,23.1,3940503891,152,,3940503893,56,Back,,,,36u3tovqdi3885wk3139wczfu,L. Marijnissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304289,16,1,1,1,1,59t7flioj4w4mpwnrwbm0m8ck,0,24.3,23.3,2022-12-11T11:19:22.862Z,2022-12-11T12:08:36Z,3940503963,1,,3940503959,212,46.1,3940503961,213,0.1,3940503955,140,68.1,3940503953,56,Center,3940503951,155,,3940503957,141,27.2,,,,5gunbyh0bjzutryox97ihxot1,J. Vet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304293,17,1,1,1,4,bk5ltsueqmeng29eovd8m2tml,0,26.9,67.3,2022-12-11T11:19:25.874Z,2022-12-11T11:50:09Z,3940503993,213,0.4,3940503991,212,18.1,3940503985,56,Back,3940503989,141,77.0,3940503987,140,43.0,3940503983,3,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304315,17,1,1,1,5,59t7flioj4w4mpwnrwbm0m8ck,1,54.5,14.4,2022-12-11T11:19:27.118Z,2022-12-11T12:08:50Z,3940504111,212,17.1,3940504113,213,0.6,3940504105,56,Center,3940504109,141,28.8,3940504107,140,67.8,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304319,18,3,1,1,7,59t7flioj4w4mpwnrwbm0m8ck,0,65.1,27,2022-12-11T11:19:28.880Z,2022-12-11T12:08:54Z,3940504121,56,Center,3940607829,233,18,3940504125,286,,,,,,,,,,,,,,,,,6djx23ctpkopwbtavfr8ov8id,J. Antonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304327,18,7,1,1,7,bk5ltsueqmeng29eovd8m2tml,1,34.9,73,2022-12-11T11:19:28.881Z,2022-12-11T11:19:33Z,3940504157,56,Back,3940504171,233,18,3940504159,285,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304329,19,49,1,1,10,bk5ltsueqmeng29eovd8m2tml,1,25,97.2,2022-12-11T11:19:32.593Z,2022-12-11T11:19:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304333,20,1,1,1,11,bk5ltsueqmeng29eovd8m2tml,0,25,97.2,2022-12-11T11:19:32.721Z,2022-12-11T11:19:33Z,3940504191,212,10.0,3940504193,213,6.0,3940504187,140,34.2,3940504189,141,93.5,3940504185,56,Back,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304337,19,49,1,1,11,59t7flioj4w4mpwnrwbm0m8ck,1,60,2.4,2022-12-11T11:19:32.871Z,2022-12-11T11:27:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304343,20,1,1,1,12,59t7flioj4w4mpwnrwbm0m8ck,0,60,2.4,2022-12-11T11:19:34.062Z,2022-12-11T11:19:37Z,3940504233,56,Right,3940504329,236,,3940504237,141,5.0,3940504331,233,21,3940504335,286,,3940504241,213,0.5,3940504239,212,3.9,3940504235,140,63.3,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304355,21,74,1,1,12,bk5ltsueqmeng29eovd8m2tml,1,32.5,95.3,2022-12-11T11:19:34.063Z,2022-12-11T11:36:12Z,3940504293,56,Back,3940504353,233,20,3940504295,285,,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304393,21,5,1,1,13,59t7flioj4w4mpwnrwbm0m8ck,1,67.6,-0.9,2022-12-11T11:19:35.518Z,2022-12-11T11:19:45Z,3940504525,56,Right,3940504535,233,22,3940504527,347,,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304361,22,5,1,1,13,bk5ltsueqmeng29eovd8m2tml,0,32.4,100.9,2022-12-11T11:19:35.518Z,2022-12-11T11:29:01Z,3940504351,347,,3940504349,56,Back,3940504547,233,21,,,,,,,,,,,,,,,,88csh50wwpanzfdvu7ia3x1ih,M. Svensson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304457,22,1,1,1,31,59t7flioj4w4mpwnrwbm0m8ck,1,72.3,0,2022-12-11T11:19:53.246Z,2022-12-11T11:19:56Z,3940504905,140,78.4,3940504909,212,21.2,3940504911,213,1.3,3940504901,107,,3940504907,141,28.5,3940504903,56,Center,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304467,23,44,1,1,33,59t7flioj4w4mpwnrwbm0m8ck,1,77.8,26,2022-12-11T11:19:55.327Z,2022-12-11T11:19:57Z,3940504951,286,,3940504955,233,23,3940504949,56,Center,,,,,,,,,,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304451,23,44,1,1,33,bk5ltsueqmeng29eovd8m2tml,0,22.2,74,2022-12-11T11:19:55.328Z,2022-12-11T12:13:09Z,3940504867,56,Back,3940504959,233,23,3940504869,285,,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304475,24,1,1,1,35,59t7flioj4w4mpwnrwbm0m8ck,0,78.4,28.5,2022-12-11T11:19:56.734Z,2022-12-11T11:19:58Z,3940504989,3,,3940504995,141,6.9,3940504999,213,5.4,3940504991,56,Right,3940504997,212,19.6,3940504993,140,90.7,,,,,,,2an4s7uuqa9a6sl7vutznc7o5,J. van der Sande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304469,24,49,1,1,35,bk5ltsueqmeng29eovd8m2tml,1,14.2,88.3,2022-12-11T11:19:57.377Z,2022-12-11T11:19:57Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304491,25,1,1,1,36,bk5ltsueqmeng29eovd8m2tml,1,14.2,88.3,2022-12-11T11:19:57.683Z,2022-12-11T11:20:02Z,3940505055,140,47.0,3940505061,213,5.9,3940505063,1,,3940505059,212,37.2,3940505057,141,67.5,3940505051,157,,3940505053,56,Back,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304497,26,61,1,1,40,bk5ltsueqmeng29eovd8m2tml,0,47.2,68.7,2022-12-11T11:20:01.889Z,2022-12-11T11:20:02Z,3940505093,56,Back,,,,,,,,,,,,,,,,,,,,,,35uvcvkv4nd0jbsov3xosjsut,J. Bokila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304575,27,1,1,1,40,59t7flioj4w4mpwnrwbm0m8ck,0,44.6,33.9,2022-12-11T11:20:01.958Z,2022-12-11T12:13:19Z,3940505505,213,6.0,3940505499,140,46.9,3940505497,56,Back,3940505501,141,32.7,3940505503,212,2.5,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304517,27,50,1,1,42,bk5ltsueqmeng29eovd8m2tml,1,47.6,71.7,2022-12-11T11:20:04.637Z,2022-12-11T11:20:08Z,3940505321,233,25,3940505175,56,Back,3940505177,286,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304537,25,7,1,1,42,59t7flioj4w4mpwnrwbm0m8ck,0,52.4,28.3,2022-12-11T11:20:04.638Z,2022-12-11T12:09:34Z,3940505307,56,Center,3940505315,233,27,3940505309,285,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304533,28,61,1,1,45,bk5ltsueqmeng29eovd8m2tml,1,50.8,77.6,2022-12-11T11:20:06.894Z,2022-12-11T11:20:07Z,3940505289,56,Center,,,,,,,,,,,,,,,,,,,,,,7dw3mexdcnel375y16vfl0g2y,J. Bosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304863,32,50,1,1,47,59t7flioj4w4mpwnrwbm0m8ck,1,40.9,21.8,2022-12-11T11:20:09.255Z,2022-12-11T12:09:48Z,3940507277,233,29,3940507137,286,,3940507135,56,Back,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304685,29,7,1,1,47,bk5ltsueqmeng29eovd8m2tml,0,59.1,78.2,2022-12-11T11:20:09.256Z,2022-12-11T12:13:46Z,3940506061,56,Center,3940507259,233,32,3940506063,285,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304561,26,4,1,1,49,59t7flioj4w4mpwnrwbm0m8ck,1,41.4,13.4,2022-12-11T11:20:11.630Z,2022-12-11T12:09:43Z,3940505449,265,,3940505445,56,Back,3940521515,233,30,3940505451,286,,3940505443,13,,3940505447,152,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490304687,30,4,1,1,49,bk5ltsueqmeng29eovd8m2tml,0,58.6,86.6,2022-12-11T11:20:11.631Z,2022-12-11T11:29:03Z,3940506065,13,,3940506069,152,,3940521539,233,26,3940506071,265,,3940506067,56,Left,3940506073,285,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
