id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2457554771,5,1,1,0,31,bqm1bnp1bh2apyudlz1o1whr3,1,10.8,45.8,2022-09-09T18:02:26.970Z,2022-09-09T18:02:29Z,3767236175,141,36.9,3767236171,56,Back,3767236179,213,5.9,3767236173,140,26.5,3767236177,212,17.6,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554779,6,1,1,0,34,bqm1bnp1bh2apyudlz1o1whr3,0,26.5,36.9,2022-09-09T18:02:29.322Z,2022-09-09T18:08:54Z,3767236237,213,2.3,3767236233,141,52.2,3767236229,56,Back,3767236235,212,14.3,3767236231,140,17.1,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554793,7,8,1,0,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,79.2,41,2022-09-09T18:02:31.022Z,2022-09-09T18:02:31Z,3767236299,56,Center,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554801,8,49,1,0,36,dvmw7d6jb38qvv7e6ziwu0vyr,1,79.2,40.9,2022-09-09T18:02:31.618Z,2022-09-09T18:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,c3j7ddqg0yzporam6gieibgiy,C. Brym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554813,9,50,1,0,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,87.2,52.2,2022-09-09T18:02:33.477Z,2022-09-09T18:02:37Z,3767236379,56,Center,3767236641,233,7,3767236381,286,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554857,7,7,1,0,38,bqm1bnp1bh2apyudlz1o1whr3,1,12.8,47.8,2022-09-09T18:02:33.478Z,2022-09-09T18:02:37Z,3767236597,56,Back,3767236631,233,9,3767236599,285,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554861,8,52,1,0,41,bqm1bnp1bh2apyudlz1o1whr3,1,10.8,46,2022-09-09T18:02:36.522Z,2022-09-09T18:02:37Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554897,9,1,1,0,42,bqm1bnp1bh2apyudlz1o1whr3,1,10.8,46,2022-09-09T18:02:38.010Z,2022-09-09T18:02:39Z,3767236749,56,Back,3767236757,213,4.6,3767236755,212,19.1,3767236751,140,8.2,3767236753,141,18.2,3767236747,123,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554917,10,1,1,0,44,bqm1bnp1bh2apyudlz1o1whr3,1,8.2,18.2,2022-09-09T18:02:39.274Z,2022-09-09T18:02:41Z,3767236833,56,Back,3767236845,213,5.5,3767236841,141,3.7,3767236843,212,13.7,3767236837,140,17.2,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554939,11,1,1,0,46,bqm1bnp1bh2apyudlz1o1whr3,1,17.2,3.7,2022-09-09T18:02:41.179Z,2022-09-09T18:02:42Z,3767236951,212,10.7,3767236943,155,,3767236949,141,1.6,3767236947,140,27.3,3767236945,56,Back,3767236953,213,6.1,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554977,12,1,1,0,47,bqm1bnp1bh2apyudlz1o1whr3,1,27.3,1.6,2022-09-09T18:02:42.363Z,2022-09-09T18:02:45Z,3767237151,141,1.4,3767237155,213,6.3,3767237149,140,42.3,3767237147,56,Back,3767237153,212,15.8,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457554993,13,1,1,0,50,bqm1bnp1bh2apyudlz1o1whr3,0,42.4,1.4,2022-09-09T18:02:45.354Z,2022-09-09T18:02:46Z,3767237233,140,34.7,3767237245,213,2.5,3767237243,212,10.0,3767237239,141,10.1,3767237231,56,Back,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555007,10,49,1,0,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.2,83,2022-09-09T18:02:47.158Z,2022-09-09T18:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555045,11,1,1,0,52,dvmw7d6jb38qvv7e6ziwu0vyr,1,57.2,83,2022-09-09T18:02:47.265Z,2022-09-09T18:02:50Z,3767237527,212,9.6,3767237525,141,94.2,3767237521,56,Left,3767237523,140,62.7,3767237529,213,0.9,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555129,14,1,1,0,55,dvmw7d6jb38qvv7e6ziwu0vyr,0,66.1,92.1,2022-09-09T18:02:50.073Z,2022-09-09T18:49:47Z,3767237965,286,,3767237961,233,14,3767237913,56,Left,3767237959,236,,3767237919,212,1.6,3767237917,141,90.9,3767237921,213,5.7,3767237915,140,67.4,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555085,14,74,1,0,55,bqm1bnp1bh2apyudlz1o1whr3,1,29.7,2.2,2022-09-09T18:02:50.074Z,2022-09-09T18:56:23Z,3767237697,56,Back,3767237699,285,,3767238007,233,14,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555049,12,43,1,0,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-09-09T18:02:50.090Z,2022-09-09T18:49:41Z,3767237535,56,Left,3767448143,144,61,,,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555089,13,5,1,0,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,72.4,101.2,2022-09-09T18:02:51.210Z,2022-09-09T18:51:58Z,3767449693,233,15,3767237705,56,Left,3767237707,347,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555099,15,5,1,0,56,bqm1bnp1bh2apyudlz1o1whr3,0,27.6,-1.2,2022-09-09T18:02:51.210Z,2022-09-09T18:55:55Z,3767237741,56,Back,3767449685,233,13,3767237743,347,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457594351,379,1,1,0,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,76.7,100,2022-09-09T18:02:52.055Z,2022-09-09T18:50:25Z,3767450517,212,12.4,3767450511,56,Left,3767450515,141,87.5,3767450513,140,84.5,3767450509,107,,3767450519,213,5.4,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457594673,380,1,1,0,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,88.2,88.1,2022-09-09T18:02:53.055Z,2022-09-09T18:50:48Z,3767452165,56,Left,3767452171,212,8.7,3767452167,140,81.0,3767452169,141,94.5,3767452173,213,2.6,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457594693,381,1,1,1,2,dvmw7d6jb38qvv7e6ziwu0vyr,0,79.4,94.8,2022-09-09T18:02:57.055Z,2022-09-09T18:50:50Z,3767452277,233,16,3767452259,213,5.5,3767452281,286,,3767452253,140,80.7,3767452275,236,,3767452251,56,Left,3767452255,141,92.7,3767452257,212,2.0,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555141,16,74,1,1,2,bqm1bnp1bh2apyudlz1o1whr3,1,16.8,2.6,2022-09-09T18:02:57.056Z,2022-09-09T18:56:24Z,3767237993,285,,3767237991,56,Back,3767452309,233,381,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555197,15,5,1,1,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,72.1,101.4,2022-09-09T18:03:00.049Z,2022-09-09T18:03:02Z,3767238277,56,Left,3767238279,347,,3767238291,233,17,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555163,17,5,1,1,4,bqm1bnp1bh2apyudlz1o1whr3,0,27.9,-1.4,2022-09-09T18:03:00.049Z,2022-09-09T18:55:55Z,3767238123,347,,3767238121,56,Back,3767238315,233,15,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555251,16,1,1,1,7,dvmw7d6jb38qvv7e6ziwu0vyr,1,63.5,100,2022-09-09T18:03:02.140Z,2022-09-09T18:03:08Z,3767238577,212,16.1,3767238571,56,Left,3767238575,141,92.4,3767238573,140,77.7,3767238579,213,5.9,3767238569,107,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555261,17,1,1,1,12,dvmw7d6jb38qvv7e6ziwu0vyr,0,80.8,97.2,2022-09-09T18:03:07.838Z,2022-09-09T18:51:31Z,3767238635,212,2.1,3767238655,236,,3767238631,141,97.1,3767238657,233,18,3767238627,140,78.8,3767238637,213,3.2,3767238623,56,Left,3767238661,286,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555263,18,74,1,1,12,bqm1bnp1bh2apyudlz1o1whr3,1,9.8,2.2,2022-09-09T18:03:07.839Z,2022-09-09T18:56:24Z,3767238639,56,Back,3767238701,233,17,3767238641,285,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555287,19,5,1,1,14,bqm1bnp1bh2apyudlz1o1whr3,0,13.4,-0.9,2022-09-09T18:03:09.055Z,2022-09-09T18:55:55Z,3767238731,347,,3767453773,233,382,3767238729,56,Back,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457594965,382,5,1,1,14,dvmw7d6jb38qvv7e6ziwu0vyr,1,86.6,100.9,2022-09-09T18:03:09.055Z,2022-09-09T18:51:18Z,3767453739,56,Left,3767453751,233,19,3767453741,347,,,,,,,,,,,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555391,18,1,1,1,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,73.9,100,2022-09-09T18:03:11.093Z,2022-09-09T18:51:57Z,3767239259,140,80.6,3767454147,107,,3767239261,141,94.2,3767239265,213,5.7,3767239263,212,8.7,3767239257,56,Left,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555397,19,4,1,1,20,dvmw7d6jb38qvv7e6ziwu0vyr,1,86.7,89.8,2022-09-09T18:03:16.008Z,2022-09-09T18:03:19Z,3767239311,233,20,3767239289,152,,3767239285,13,,3767239293,286,,3767239287,56,Left,3767239291,265,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555401,20,4,1,1,20,bqm1bnp1bh2apyudlz1o1whr3,0,13.3,10.2,2022-09-09T18:03:16.009Z,2022-09-09T18:03:19Z,3767239295,13,,3767239303,285,,3767239297,56,Back,3767239299,152,,3767239301,265,,3767239321,233,19,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555843,20,1,1,1,56,dvmw7d6jb38qvv7e6ziwu0vyr,0,89.7,91.1,2022-09-09T18:03:52.043Z,2022-09-09T18:52:31Z,3767241709,152,,3767241787,233,21,3767241713,140,93.3,3767241703,2,,3767241719,213,4.8,3767241705,5,,3767241717,212,28.8,3767241707,155,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,3767241715,141,49.1,3767241711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555855,21,11,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,3.1,51.2,2022-09-09T18:03:55.435Z,2022-09-09T18:03:56Z,3767241767,56,Back,3767241769,88,,3767241809,233,20,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555911,22,1,1,2,5,bqm1bnp1bh2apyudlz1o1whr3,1,13.6,45.1,2022-09-09T18:04:00.202Z,2022-09-09T18:04:06Z,3767242113,287,,3767242099,141,44.2,3767242093,123,,3767242103,213,6.3,3767242095,56,Back,3767242101,212,34.8,3767242417,1,,3767242097,140,46.7,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555947,21,43,1,2,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2022-09-09T18:04:04.020Z,2022-09-09T18:04:48Z,3767242313,140,31.6,3767242309,155,0,3767242319,213,0,3767242317,212,0,3767246205,144,1,3767242311,56,Back,3767242315,141,70.6,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555937,23,1,1,2,8,bqm1bnp1bh2apyudlz1o1whr3,0,46.7,44.2,2022-09-09T18:04:04.026Z,2022-09-09T18:04:04Z,3767242257,212,23.2,3767242249,56,Center,3767242251,140,67.7,3767242261,213,6.0,3767242245,3,,3767242253,141,33.7,3767242247,168,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457555951,22,49,1,2,9,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.8,70.6,2022-09-09T18:04:05.005Z,2022-09-09T18:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556009,23,1,1,2,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,31.8,70.6,2022-09-09T18:04:05.939Z,2022-09-09T18:04:09Z,3767242627,213,3.5,3767242621,140,12.5,3767242625,212,21.8,3767242623,141,58.8,3767242619,56,Back,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556063,24,1,1,2,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.2,58.8,2022-09-09T18:04:08.885Z,2022-09-09T18:04:11Z,3767242945,212,21.8,3767242941,140,25.7,3767242939,56,Back,3767242947,213,0.8,3767242943,141,81.8,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556117,25,1,1,2,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.6,77.9,2022-09-09T18:04:11.693Z,2022-09-09T18:04:14Z,3767243275,141,47.5,3767243279,213,4.6,3767243271,56,Back,3767243277,212,20.9,3767243273,140,24.9,,,,,,,,,,ak5exy1iztbo0mqloqdwiag6i,P. Bogaers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556189,26,1,1,2,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.6,43.6,2022-09-09T18:04:14.731Z,2022-09-09T18:04:18Z,3767243649,212,24.2,3767243645,140,26.8,3767243647,141,8.2,3767243643,56,Back,3767243651,213,4.8,,,,,,,,,,8o2hk1hy097osczjijmq4bsh5,K. Oostenbrink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556243,27,1,1,2,23,dvmw7d6jb38qvv7e6ziwu0vyr,0,27.3,3.1,2022-09-09T18:04:18.525Z,2022-09-09T18:04:21Z,3767243945,1,,3767243923,155,,3767243941,212,52.5,3767243937,141,27.7,3767243927,56,Center,3767243931,140,74.7,3767243943,213,0.3,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556455,24,12,1,2,27,bqm1bnp1bh2apyudlz1o1whr3,1,23.5,60,2022-09-09T18:04:22.298Z,2022-09-09T18:04:37Z,3767245103,212,15.2,3767245097,56,Back,3767245105,213,4.7,3767245099,140,23.7,3767245101,141,37.6,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556327,28,1,1,2,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,72.2,43.6,2022-09-09T18:04:25.227Z,2022-09-09T18:04:28Z,3767244423,141,67.6,3767244419,56,Center,3767244427,213,2.1,3767244421,140,64.1,3767244425,212,18.4,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457556341,29,1,1,2,33,dvmw7d6jb38qvv7e6ziwu0vyr,0,63.3,70.9,2022-09-09T18:04:28.660Z,2022-09-09T18:04:29Z,3767244479,212,13.5,3767244471,155,,3767244475,140,61.0,3767244473,56,Center,3767244477,141,51.3,3767244481,213,4.5,,,,,,,bnkzwpd607re6s01oa77wcodm,J. Dahlhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
