id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,assist
2495339295,6,44,1,0,24,xcevba75jfkrg4s6tl89zl3y,1,63.6,24,2023-01-06T19:03:03.015Z,2023-01-06T19:03:03Z,3967191357,286,,3967191355,56,Center,3967191359,233,6,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339293,6,44,1,0,24,bqm1bnp1bh2apyudlz1o1whr3,0,36.4,76,2023-01-06T19:03:03.016Z,2023-01-06T19:03:04Z,3967191353,285,,3967191351,56,Back,3967191379,233,6,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339305,7,1,1,0,25,xcevba75jfkrg4s6tl89zl3y,0,68.5,18.9,2023-01-06T19:03:03.578Z,2023-01-06T19:03:16Z,3967191427,140,73.5,3967191423,3,,3967191431,212,7.7,3967191433,213,5.5,3967191429,141,10.6,3967191425,56,Right,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339313,7,44,1,0,27,bqm1bnp1bh2apyudlz1o1whr3,1,32.2,82.7,2023-01-06T19:03:05.338Z,2023-01-06T19:03:17Z,3967191459,285,,3967191457,56,Back,3967191887,233,8,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339311,8,44,1,0,27,xcevba75jfkrg4s6tl89zl3y,0,67.8,17.3,2023-01-06T19:03:05.339Z,2023-01-06T19:55:27Z,3967191911,233,7,3967191453,286,,3967191451,56,Right,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339317,9,43,1,0,27,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-06T19:03:05.707Z,2023-01-06T19:03:30Z,3967192463,144,1,3967191475,3,0,3967191481,141,9.1,3967191483,212,6.9,3967191479,140,80.0,3967191477,56,Right,3967191485,213,6.1,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339323,8,1,1,0,27,bqm1bnp1bh2apyudlz1o1whr3,1,38,76,2023-01-06T19:03:05.960Z,2023-01-06T19:03:06Z,3967191525,213,2.7,3967191517,56,Back,3967191515,3,,3967191523,212,7.0,3967191521,141,80.0,3967191519,140,31.9,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339331,9,49,1,0,28,bqm1bnp1bh2apyudlz1o1whr3,1,31.8,79.6,2023-01-06T19:03:06.760Z,2023-01-06T19:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339337,10,49,1,0,28,bqm1bnp1bh2apyudlz1o1whr3,1,31.8,79.6,2023-01-06T19:03:06.872Z,2023-01-06T19:03:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339359,11,1,1,0,28,bqm1bnp1bh2apyudlz1o1whr3,0,31.8,79.6,2023-01-06T19:03:07.016Z,2023-01-06T19:03:10Z,3967191701,212,44.9,3967191703,213,0.3,3967191699,141,100.0,3967191695,56,Left,3967191705,1,,3967191697,140,72.2,3967191693,157,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339395,10,5,1,0,32,xcevba75jfkrg4s6tl89zl3y,1,30.5,-1.4,2023-01-06T19:03:10.567Z,2023-01-06T19:14:47Z,3967191867,56,Back,3967191883,233,12,3967191869,347,,,,,,,,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339363,12,5,1,0,32,bqm1bnp1bh2apyudlz1o1whr3,0,69.5,101.4,2023-01-06T19:03:10.567Z,2023-01-06T19:03:17Z,3967191707,56,Left,3967191907,233,10,3967191709,347,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339403,11,1,1,0,39,xcevba75jfkrg4s6tl89zl3y,1,32.8,0,2023-01-06T19:03:17.611Z,2023-01-06T19:03:19Z,3967191965,141,17.1,3967191969,213,0.7,3967191959,107,,3967191961,56,Back,3967191963,140,47.1,3967191967,212,19.6,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339405,12,1,1,0,41,xcevba75jfkrg4s6tl89zl3y,0,47.1,17.1,2023-01-06T19:03:19.147Z,2023-01-06T19:03:19Z,3967191981,141,21.9,3967191979,140,60.1,3967191983,212,14.0,3967191975,168,,3967191985,213,0.2,3967191977,56,Center,3967191973,3,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339427,13,1,1,0,42,bqm1bnp1bh2apyudlz1o1whr3,0,37.6,65.7,2023-01-06T19:03:20.393Z,2023-01-06T19:03:23Z,3967192125,213,5.9,3967192117,141,50.1,3967192113,140,64.4,3967192105,157,,3967192121,212,30.1,3967192127,1,,3967192109,56,Center,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339467,13,1,1,0,45,xcevba75jfkrg4s6tl89zl3y,1,33.8,45.8,2023-01-06T19:03:23.181Z,2023-01-06T19:03:27Z,3967192303,3,,3967192317,212,20.2,3967192311,140,49.2,3967192307,56,Back,3967192313,141,63.6,3967192319,213,0.6,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339471,14,1,1,0,48,xcevba75jfkrg4s6tl89zl3y,0,49.2,63.6,2023-01-06T19:03:27.068Z,2023-01-06T19:03:27Z,3967192341,3,,3967192343,56,Center,3967192347,141,67.2,3967192349,212,19.4,3967192345,140,67.5,3967192351,213,0.1,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339491,14,49,1,0,52,bqm1bnp1bh2apyudlz1o1whr3,1,23.8,8.3,2023-01-06T19:03:30.314Z,2023-01-06T19:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339527,15,1,1,0,52,bqm1bnp1bh2apyudlz1o1whr3,1,22.9,7.4,2023-01-06T19:03:30.570Z,2023-01-06T19:03:33Z,3967192587,213,2.5,3967192581,140,4.8,3967192585,212,24.1,3967192583,141,29.2,3967192579,56,Back,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339563,16,1,1,0,55,bqm1bnp1bh2apyudlz1o1whr3,1,10.1,34.9,2023-01-06T19:03:33.561Z,2023-01-06T19:03:37Z,3967192799,141,98.1,3967192805,213,1.0,3967192795,56,Back,3967192797,140,34.2,3967192807,1,,3967192793,196,,3967192803,212,49.9,3967192791,155,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339585,17,1,1,0,58,bqm1bnp1bh2apyudlz1o1whr3,0,34.2,98.1,2023-01-06T19:03:37.001Z,2023-01-06T19:03:39Z,3967192939,213,5.6,3967192937,212,13.0,3967192935,141,86.6,3967192933,140,44.1,3967192929,3,,3967192931,56,Back,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339611,15,1,1,1,1,xcevba75jfkrg4s6tl89zl3y,1,60.5,9.8,2023-01-06T19:03:40.012Z,2023-01-06T19:03:41Z,3967193029,141,4.0,3967193033,213,5.5,3967193031,212,5.5,3967193025,56,Right,3967193027,140,64.2,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339613,16,49,1,1,2,xcevba75jfkrg4s6tl89zl3y,1,60.5,3.8,2023-01-06T19:03:41.004Z,2023-01-06T19:03:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339701,17,1,1,1,6,xcevba75jfkrg4s6tl89zl3y,1,41.5,16.7,2023-01-06T19:03:45.020Z,2023-01-06T19:03:49Z,3967193487,56,Back,3967193489,140,34.2,3967193491,141,55.7,3967193493,212,27.6,3967193495,213,1.9,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339737,18,1,1,1,11,xcevba75jfkrg4s6tl89zl3y,1,37.6,65.2,2023-01-06T19:03:49.661Z,2023-01-06T19:03:53Z,3967193767,141,91.1,3967193765,140,58.1,3967193763,56,Left,3967193769,212,27.8,3967193771,213,0.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339767,19,1,1,1,15,xcevba75jfkrg4s6tl89zl3y,1,52.6,95.7,2023-01-06T19:03:53.117Z,2023-01-06T19:03:56Z,3967193929,213,3.4,3967193923,140,29.0,3967193925,141,86.8,3967193921,56,Back,3967193927,212,25.5,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339813,20,1,1,1,18,xcevba75jfkrg4s6tl89zl3y,1,29,86.3,2023-01-06T19:03:56.365Z,2023-01-06T19:04:00Z,3967194129,213,3.7,3967194125,141,62.1,3967194123,140,4.9,3967194121,56,Back,3967194127,212,30.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339853,21,1,1,1,22,xcevba75jfkrg4s6tl89zl3y,1,3.8,59.6,2023-01-06T19:04:00.365Z,2023-01-06T19:04:05Z,3967194385,1,,3967194377,140,11.0,3967194381,212,36.0,3967194379,141,7.9,3967194383,213,4.9,3967194375,56,Back,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339879,22,1,1,1,27,xcevba75jfkrg4s6tl89zl3y,1,21.1,10.6,2023-01-06T19:04:05.229Z,2023-01-06T19:04:08Z,3967194519,56,Back,3967194529,213,2.3,3967194521,140,4.9,3967194525,212,24.9,3967194523,141,37.4,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339929,23,1,1,1,30,xcevba75jfkrg4s6tl89zl3y,1,10,39.7,2023-01-06T19:04:08.621Z,2023-01-06T19:04:14Z,3967194827,141,68.7,3967194823,56,Back,3967194831,213,1.1,3967194829,212,21.9,3967194825,140,19.1,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339953,24,1,1,1,35,xcevba75jfkrg4s6tl89zl3y,1,30.6,67.6,2023-01-06T19:04:14.029Z,2023-01-06T19:04:16Z,3967194941,140,25.4,3967194943,141,23.4,3967194947,213,4.5,3967194939,56,Back,3967194945,212,30.5,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339991,25,1,1,1,38,xcevba75jfkrg4s6tl89zl3y,1,26,22.2,2023-01-06T19:04:16.669Z,2023-01-06T19:04:20Z,3967195147,56,Back,3967195155,213,5.7,3967195153,212,22.1,3967195151,141,4.6,3967195149,140,43.7,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339995,26,50,1,1,42,xcevba75jfkrg4s6tl89zl3y,1,52,5.7,2023-01-06T19:04:20.542Z,2023-01-06T19:04:50Z,3967197215,233,18,3967195173,286,,3967195171,56,Right,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340011,18,7,1,1,42,bqm1bnp1bh2apyudlz1o1whr3,0,48,94.3,2023-01-06T19:04:20.543Z,2023-01-06T19:04:51Z,3967195235,56,Back,3967195239,285,,3967197195,233,26,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340045,27,1,1,1,44,xcevba75jfkrg4s6tl89zl3y,1,55.4,9.8,2023-01-06T19:04:22.606Z,2023-01-06T19:04:23Z,3967195457,212,11.4,3967195453,140,63.2,3967195455,141,21.5,3967195451,56,Center,3967195459,213,0.8,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340079,28,1,1,1,45,xcevba75jfkrg4s6tl89zl3y,1,65.4,22.2,2023-01-06T19:04:23.693Z,2023-01-06T19:04:26Z,3967195649,212,7.5,3967195651,213,2.8,3967195645,140,58.6,3967195643,56,Center,3967195647,141,25.8,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340109,29,1,1,1,48,xcevba75jfkrg4s6tl89zl3y,1,58.7,25.5,2023-01-06T19:04:26.238Z,2023-01-06T19:04:28Z,3967195809,140,67.8,3967195813,212,14.5,3967195815,213,5.4,3967195807,56,Right,3967195811,141,9.5,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340127,30,1,1,1,50,xcevba75jfkrg4s6tl89zl3y,1,67.5,9.2,2023-01-06T19:04:28.749Z,2023-01-06T19:04:30Z,3967195897,213,1.3,3967195889,56,Right,3967195893,141,19.5,3967195895,212,7.4,3967195891,140,69.7,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340131,31,4,1,1,52,xcevba75jfkrg4s6tl89zl3y,1,68.9,14.6,2023-01-06T19:04:30.173Z,2023-01-06T19:04:45Z,3967196643,233,19,3967195921,56,Right,3967196895,294,,3967196617,286,,3967196611,13,,3967196613,152,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340167,19,4,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,0,31.1,85.4,2023-01-06T19:04:30.174Z,2023-01-06T19:04:41Z,3967196119,294,,3967196123,152,,3967196657,233,31,3967196121,56,Back,3967196125,285,,3967196117,13,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340487,32,1,1,2,25,xcevba75jfkrg4s6tl89zl3y,0,64.1,15.6,2023-01-06T19:05:03.998Z,2023-01-06T19:06:45Z,3967198115,141,62.3,3967198105,5,,3967198121,1,,3967198119,213,0.8,3967198109,152,,3967198111,56,Center,3967198107,155,,3967198113,140,96.2,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3967198117,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340537,20,44,1,2,28,bqm1bnp1bh2apyudlz1o1whr3,1,4.6,40,2023-01-06T19:05:06.127Z,2023-01-06T19:06:42Z,3967202697,233,43,3967198453,285,,3967198451,56,Back,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341283,43,44,1,2,28,xcevba75jfkrg4s6tl89zl3y,0,95.4,60,2023-01-06T19:05:06.128Z,2023-01-06T19:06:12Z,3967202603,286,,3967202601,56,Center,3967202723,233,20,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340539,21,11,1,2,29,bqm1bnp1bh2apyudlz1o1whr3,1,3.3,44.2,2023-01-06T19:05:07.843Z,2023-01-06T19:06:43Z,3967198459,56,Back,3967198461,88,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340545,22,1,1,2,30,bqm1bnp1bh2apyudlz1o1whr3,0,9.7,33.4,2023-01-06T19:05:08.644Z,2023-01-06T19:06:45Z,3967198485,140,45.1,3967198489,212,38.3,3967198491,213,6.0,3967200489,287,,3967198493,1,,3967198483,56,Back,3967200321,123,,3967198487,141,20.1,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340581,33,49,1,2,34,xcevba75jfkrg4s6tl89zl3y,1,62.7,84.7,2023-01-06T19:05:12.482Z,2023-01-06T19:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340647,34,1,1,2,38,xcevba75jfkrg4s6tl89zl3y,0,73.7,81.5,2023-01-06T19:05:16.190Z,2023-01-06T19:05:17Z,3967199059,212,22.0,3967199057,141,64.0,3967199061,213,5.7,3967199053,56,Center,3967199055,140,91.3,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340669,23,49,1,2,41,bqm1bnp1bh2apyudlz1o1whr3,1,9.3,34.6,2023-01-06T19:05:19.772Z,2023-01-06T19:06:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340695,24,1,1,2,43,bqm1bnp1bh2apyudlz1o1whr3,1,7.4,18.5,2023-01-06T19:05:21.324Z,2023-01-06T19:05:22Z,3967199295,157,,3967199301,141,8.0,3967199303,212,22.2,3967199307,1,,3967199299,140,27.4,3967199305,213,6.0,3967199297,56,Back,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
