id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,assist,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/12/value,qualifier/17/value
2491904783,152,1,1,18,29,z9phg19papi9f5fd6qxzr836,0,19.4,85.4,2022-12-16T19:22:31.283Z,2022-12-16T20:05:56Z,3949014413,141,82.0,3949014401,56,Left,3949014427,213,6.2,3949014399,155,,3949014405,140,63.3,3949014433,1,,3949014421,212,46.2,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491904825,190,1,1,18,29,dac758ef858jbq7pcb3gfwite,0,39.6,11.6,2022-12-16T19:22:31.388Z,2022-12-16T19:22:34Z,3949014619,140,54.9,3949014615,3,,3949014621,141,25.5,3949014625,213,0.5,3949014623,212,18.6,3949014617,56,Center,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491904879,154,1,1,18,33,z9phg19papi9f5fd6qxzr836,1,43,74.4,2022-12-16T19:22:35.378Z,2022-12-16T19:22:37Z,3949014933,140,31.1,3949014935,141,65.8,3949014931,56,Back,3949014939,213,3.6,3949014937,212,13.8,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491904889,155,1,1,18,35,z9phg19papi9f5fd6qxzr836,1,31.1,65.8,2022-12-16T19:22:37.378Z,2022-12-16T19:22:38Z,3949014987,56,Back,3949014993,212,13.1,3949014989,140,21.6,3949014995,213,2.4,3949014991,141,78.2,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491904987,156,1,1,18,36,z9phg19papi9f5fd6qxzr836,1,21.6,78.2,2022-12-16T19:22:38.178Z,2022-12-16T19:22:46Z,3949015509,212,23.5,3949015503,56,Back,3949015511,213,4.3,3949015505,140,12.9,3949015507,141,46.4,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905017,157,1,1,18,44,z9phg19papi9f5fd6qxzr836,0,17.1,41.2,2022-12-16T19:22:46.818Z,2022-12-16T19:22:56Z,3949015697,141,24.6,3949015699,212,49.1,3949015691,155,,3949015701,213,6.1,3949015703,1,,3949015695,140,62.6,3949015693,56,Center,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905019,191,44,1,18,47,dac758ef858jbq7pcb3gfwite,1,39.3,74.8,2022-12-16T19:22:50.080Z,2022-12-16T19:22:51Z,3949015707,56,Back,3949015747,233,158,3949015709,285,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905025,158,44,1,18,47,z9phg19papi9f5fd6qxzr836,0,60.7,25.2,2022-12-16T19:22:50.081Z,2022-12-16T19:22:51Z,3949015779,233,191,3949015723,56,Center,3949015729,286,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905031,192,1,1,18,48,dac758ef858jbq7pcb3gfwite,1,41.2,74.2,2022-12-16T19:22:50.458Z,2022-12-16T19:25:32Z,3949015755,56,Left,3949015761,212,13.0,3949015753,3,,3949015759,141,80.9,3949015763,213,0.4,3949015757,140,52.8,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905051,193,49,1,18,52,dac758ef858jbq7pcb3gfwite,1,52.8,80.9,2022-12-16T19:22:54.831Z,2022-12-16T19:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905069,194,1,1,18,53,dac758ef858jbq7pcb3gfwite,1,52.8,80.9,2022-12-16T19:22:55.331Z,2022-12-16T19:22:56Z,3949015995,56,Back,3949016001,212,14.3,3949015999,141,86.5,3949016003,213,2.9,3949015997,140,39.7,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905075,195,1,1,18,54,dac758ef858jbq7pcb3gfwite,1,39.7,86.5,2022-12-16T19:22:56.092Z,2022-12-16T19:22:57Z,3949016023,141,80.2,3949016025,212,4.3,3949016021,140,39.8,3949016027,213,4.7,3949016019,56,Back,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905153,196,1,1,18,55,dac758ef858jbq7pcb3gfwite,1,39.8,80.2,2022-12-16T19:22:57.229Z,2022-12-16T19:23:03Z,3949016427,141,87.8,3949016429,212,7.3,3949016425,140,44.7,3949016431,213,0.8,3949016423,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905185,197,1,1,19,0,dac758ef858jbq7pcb3gfwite,1,45.3,64.3,2022-12-16T19:23:03.066Z,2022-12-16T19:23:05Z,3949016605,141,16.4,3949016603,140,45.0,3949016611,1,,3949016609,213,4.7,3949016601,56,Back,3949016607,212,32.6,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905205,198,1,1,19,3,dac758ef858jbq7pcb3gfwite,1,45,16.4,2022-12-16T19:23:05.579Z,2022-12-16T19:23:06Z,3949016699,213,5.9,3949016691,140,60.2,3949016695,212,17.1,3949016693,141,7.3,3949016689,56,Right,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905251,199,1,1,19,4,dac758ef858jbq7pcb3gfwite,1,60.2,7.3,2022-12-16T19:23:06.760Z,2022-12-16T19:23:11Z,3949016921,140,64.6,3949016923,141,18.9,3949016925,212,9.1,3949016919,56,Right,3949016927,213,1.0,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905255,200,4,1,19,7,dac758ef858jbq7pcb3gfwite,1,60.6,22.8,2022-12-16T19:23:09.425Z,2022-12-16T19:23:11Z,3949016949,152,,3949016947,56,Center,3949016951,286,,3949016945,295,,3949016959,233,159,3949016943,13,,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905243,159,4,1,19,7,z9phg19papi9f5fd6qxzr836,0,39.4,77.2,2022-12-16T19:23:09.426Z,2022-12-16T19:23:12Z,3949016871,56,Back,3949016983,233,200,3949016867,13,,3949016869,295,,3949016875,285,,3949016873,152,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905623,201,1,1,19,42,dac758ef858jbq7pcb3gfwite,1,61,19.2,2022-12-16T19:23:44.447Z,2022-12-16T19:24:17Z,3949018981,213,0.5,3949018973,56,Center,3949018975,140,86.8,3949020745,210,15,3949018965,2,,3949018969,155,,3949018967,5,,3949018971,152,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,1,3949018979,212,30.2,3949020747,154,,3949018977,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,
2491905629,202,15,1,19,45,dac758ef858jbq7pcb3gfwite,1,86.8,38.8,2022-12-16T19:23:47.917Z,2022-12-16T19:24:18Z,3949019973,82,,3949020781,154,,3949019021,56,Center,3949020803,146,88.6,3949020809,231,48.9,3949020799,103,19,3949019019,17,,3949020789,55,201,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,3949020775,80,,3949020805,147,39.9,3949020807,230,97.3,3949019967,24,,,3949020801,328,3949020797,102,3949020777,29,,3949020771,72,,3949019977,233,,,,,46.7,160,,
2491905635,160,10,1,19,45,z9phg19papi9f5fd6qxzr836,1,10.4,52.1,2022-12-16T19:23:48.017Z,2022-12-16T19:24:04Z,3949019067,56,Back,3949019065,94,,3949020005,233,202,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905677,161,12,1,19,48,z9phg19papi9f5fd6qxzr836,1,14.1,53,2022-12-16T19:23:50.369Z,2022-12-16T19:24:31Z,3949019313,56,Back,3949019325,212,22.9,3949019331,213,2.4,3949019317,140,0.0,3949019385,167,,3949019321,141,76.9,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905689,162,6,1,19,48,z9phg19papi9f5fd6qxzr836,0,6,69,2022-12-16T19:23:50.413Z,2022-12-16T19:27:37Z,3949019375,73,,3949019371,56,Back,3949019405,233,203,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491905669,203,6,1,19,48,dac758ef858jbq7pcb3gfwite,1,94,31,2022-12-16T19:23:50.413Z,2022-12-16T19:23:53Z,3949019389,233,162,3949019259,56,Center,3949019261,75,,,,,,,,,,,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906037,163,27,1,20,24,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T19:24:26.881Z,2022-12-16T19:26:11Z,3949021621,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906087,204,27,1,20,24,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T19:24:26.881Z,2022-12-16T19:24:31Z,3949021587,53,akfbttkeqfd8pzhe93ra674kp,3949021611,233,163,3949021585,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906211,205,43,1,20,42,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T19:24:44.605Z,2022-12-16T19:25:28Z,3949024959,144,28,3949022341,55,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906815,164,28,1,21,32,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T19:25:34.386Z,2022-12-16T19:26:12Z,3949025455,55,163,3949025587,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906795,208,28,1,21,32,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T19:25:34.386Z,2022-12-16T19:25:37Z,3949025343,55,204,3949025553,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906917,209,1,1,21,41,dac758ef858jbq7pcb3gfwite,0,99.6,0.7,2022-12-16T19:25:43.599Z,2022-12-16T19:25:47Z,3949025991,141,41.6,3949025985,224,,3949025983,155,,3949025979,2,,3949025987,56,Center,3949025993,212,28.5,3949025989,140,93.6,3949025981,6,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,3949025995,213,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906957,165,12,1,21,46,z9phg19papi9f5fd6qxzr836,1,8,58.1,2022-12-16T19:25:49.072Z,2022-12-16T19:26:14Z,3949026197,140,37.2,3949026203,213,0.4,3949026195,56,Back,3949026201,212,33.1,3949026199,141,76.4,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906959,166,49,1,21,48,z9phg19papi9f5fd6qxzr836,1,36.5,85.3,2022-12-16T19:25:50.128Z,2022-12-16T19:25:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906985,167,3,1,21,49,z9phg19papi9f5fd6qxzr836,0,57,86.8,2022-12-16T19:25:51.968Z,2022-12-16T19:25:52Z,3949026327,211,,3949026311,286,,3949026305,56,Left,,,,,,,,,,,,,,,,1amx0jc0ey5w1z9g3f3nb9t2i,A. Baldé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491906993,210,49,1,21,51,dac758ef858jbq7pcb3gfwite,1,37.8,9.2,2022-12-16T19:25:53.123Z,2022-12-16T19:25:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907099,211,1,1,21,51,dac758ef858jbq7pcb3gfwite,1,37.8,9.2,2022-12-16T19:25:53.639Z,2022-12-16T19:26:01Z,3949026779,213,2.2,3949026771,56,Back,3949026777,212,40.3,3949026781,1,,3949026775,141,55.5,3949026773,140,13.8,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907151,212,1,1,21,58,dac758ef858jbq7pcb3gfwite,1,14.2,48.2,2022-12-16T19:26:01.076Z,2022-12-16T19:26:04Z,3949026995,141,18.2,3949026993,140,21.1,3949026997,212,21.6,3949026999,213,5.1,3949026991,56,Back,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907219,213,1,1,22,2,dac758ef858jbq7pcb3gfwite,1,22.6,23.3,2022-12-16T19:26:04.477Z,2022-12-16T19:26:09Z,3949027355,141,45.8,3949027349,56,Back,3949027353,140,25.1,3949027359,212,15.5,3949027363,213,1.4,,,,,,,,,,4dk7h575fifmw2lhslevhmhux,M. Rente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907255,214,1,1,22,7,dac758ef858jbq7pcb3gfwite,1,26.4,51.2,2022-12-16T19:26:09.429Z,2022-12-16T19:26:12Z,3949027569,213,0.8,3949027561,140,38.9,3949027565,212,18.0,3949027563,141,69.4,3949027557,56,Back,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907271,215,1,1,22,9,dac758ef858jbq7pcb3gfwite,1,38.9,69.4,2022-12-16T19:26:12.016Z,2022-12-16T19:26:14Z,3949027645,140,36.5,3949027651,213,4.5,3949027643,56,Back,3949027649,212,14.1,3949027647,141,49.0,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907291,216,1,1,22,12,dac758ef858jbq7pcb3gfwite,1,35.3,47.6,2022-12-16T19:26:14.234Z,2022-12-16T20:03:08Z,3949027781,141,33.9,3949027777,56,Back,3949027779,140,34.3,3949027783,212,9.4,3949027785,213,4.6,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907361,217,1,1,22,15,dac758ef858jbq7pcb3gfwite,1,34.1,33.9,2022-12-16T19:26:17.524Z,2022-12-16T19:26:23Z,3949028197,141,82.1,3949028203,1,,3949028199,212,33.4,3949028193,56,Back,3949028195,140,40.4,3949028201,213,1.4,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907405,218,1,1,22,21,dac758ef858jbq7pcb3gfwite,1,59.2,82.1,2022-12-16T19:26:23.714Z,2022-12-16T19:26:28Z,3949028511,140,65.1,3949028515,212,11.5,3949028509,56,Left,3949028513,141,96.3,3949028517,213,1.0,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907407,219,50,1,22,26,dac758ef858jbq7pcb3gfwite,1,59,85.4,2022-12-16T19:26:28.340Z,2022-12-16T19:26:31Z,3949028523,286,,3949028521,56,Left,3949028731,233,168,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907429,168,7,1,22,26,z9phg19papi9f5fd6qxzr836,1,41,14.6,2022-12-16T19:26:28.341Z,2022-12-16T19:26:31Z,3949028675,56,Back,3949028687,233,219,3949028677,285,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907431,169,49,1,22,28,z9phg19papi9f5fd6qxzr836,1,40.1,21.3,2022-12-16T19:26:30.849Z,2022-12-16T19:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907447,170,1,1,22,28,z9phg19papi9f5fd6qxzr836,1,40,21.3,2022-12-16T19:26:31.008Z,2022-12-16T19:26:32Z,3949028783,56,Back,3949028785,140,44.6,3949028791,213,5.1,3949028787,141,4.9,3949028789,212,12.2,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907461,171,1,1,22,29,z9phg19papi9f5fd6qxzr836,1,44.6,4.9,2022-12-16T19:26:31.712Z,2022-12-16T19:26:33Z,3949028879,212,16.6,3949028877,141,10.1,3949028881,213,0.2,3949028875,140,60.0,3949028873,56,Right,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907471,172,1,1,22,31,z9phg19papi9f5fd6qxzr836,1,60.7,12,2022-12-16T19:26:33.120Z,2022-12-16T19:26:34Z,3949028933,56,Center,3949028935,140,56.3,3949028939,212,9.4,3949028941,213,2.1,3949028937,141,24.1,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907491,173,1,1,22,31,z9phg19papi9f5fd6qxzr836,1,56.3,24.1,2022-12-16T19:26:34.064Z,2022-12-16T19:26:36Z,3949029045,141,48.7,3949029043,140,56.2,3949029049,213,1.6,3949029041,56,Center,3949029047,212,16.7,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907691,174,1,1,22,33,z9phg19papi9f5fd6qxzr836,1,56.1,48.1,2022-12-16T19:26:36.016Z,2022-12-16T19:26:53Z,3949030119,212,25.7,3949030121,213,1.9,3949030117,141,84.2,3949030113,56,Back,3949030115,140,48.7,,,,,,,,,,di46dv5smxql2bg7cw4a06wkq,A. Miceli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907703,175,1,1,22,51,z9phg19papi9f5fd6qxzr836,1,58.9,73.3,2022-12-16T19:26:53.185Z,2022-12-16T19:26:54Z,3949030207,56,Back,3949030211,141,64.8,3949030209,140,47.3,3949030215,213,3.6,3949030213,212,13.5,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907719,176,1,1,22,52,z9phg19papi9f5fd6qxzr836,1,46.9,64,2022-12-16T19:26:54.754Z,2022-12-16T19:26:56Z,3949030287,212,41.2,3949030281,56,Right,3949030289,213,5.1,3949030283,140,60.3,3949030285,141,7.1,3949030291,1,,3949030279,155,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907751,177,1,1,22,54,z9phg19papi9f5fd6qxzr836,1,62.9,8.9,2022-12-16T19:26:56.736Z,2022-12-16T19:26:58Z,3949030455,56,Center,3949030461,212,17.2,3949030457,140,70.9,3949030459,141,31.0,3949030463,213,1.1,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907755,178,1,1,22,56,z9phg19papi9f5fd6qxzr836,0,68.1,31.3,2022-12-16T19:26:58.641Z,2022-12-16T19:27:01Z,3949030485,141,33.7,3949030483,140,70.2,3949030625,286,,3949030619,236,,3949030489,213,0.6,3949030481,56,Center,3949030487,212,2.7,3949030621,233,220,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907773,220,74,1,22,56,dac758ef858jbq7pcb3gfwite,1,30.3,71.3,2022-12-16T19:26:58.642Z,2022-12-16T20:03:30Z,3949030629,233,178,3949030565,56,Back,3949030567,285,,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907791,179,1,1,22,58,z9phg19papi9f5fd6qxzr836,1,64.9,33.9,2022-12-16T19:27:00.561Z,2022-12-16T19:27:02Z,3949030657,212,22.3,3949030651,56,Back,3949030659,213,3.5,3949030653,140,44.8,3949030655,141,23.3,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907813,180,1,1,22,59,z9phg19papi9f5fd6qxzr836,1,43.5,22.2,2022-12-16T19:27:01.905Z,2022-12-16T19:27:03Z,3949030777,213,1.2,3949030775,212,18.7,3949030773,141,47.8,3949030769,56,Back,3949030771,140,49.9,,,,,,,,,,f5pgdha5h37xytbk1zq8q710,D. Koswal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907835,181,1,1,23,1,z9phg19papi9f5fd6qxzr836,1,49.9,47.8,2022-12-16T19:27:03.120Z,2022-12-16T19:27:05Z,3949030897,141,27.1,3949030907,213,5.4,3949030893,56,Center,3949030903,212,18.2,3949030895,140,60.9,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907843,182,1,1,23,3,z9phg19papi9f5fd6qxzr836,0,61,27.9,2022-12-16T19:27:05.504Z,2022-12-16T19:27:06Z,3949030939,212,14.9,3949030941,213,0.1,3949030933,56,Center,3949030935,140,75.1,3949030937,141,29.8,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907863,221,8,1,23,5,dac758ef858jbq7pcb3gfwite,1,28.9,69.7,2022-12-16T19:27:07.175Z,2022-12-16T19:27:07Z,3949031055,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907931,223,49,1,23,6,dac758ef858jbq7pcb3gfwite,1,25.1,63.3,2022-12-16T19:27:08.228Z,2022-12-16T19:32:13Z,,,,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907923,222,1,1,23,7,dac758ef858jbq7pcb3gfwite,1,29.8,61.2,2022-12-16T19:27:10.019Z,2022-12-16T19:32:12Z,3949031377,213,5.5,3949031371,140,46.5,3949031369,56,Back,3949031375,212,24.2,3949031373,141,36.7,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907983,224,4,1,23,11,dac758ef858jbq7pcb3gfwite,1,50.6,43.2,2022-12-16T19:27:13.888Z,2022-12-16T19:27:17Z,3949031641,56,Center,3949031639,13,,3949031647,286,,3949031645,265,,3949031643,152,,3949031679,233,183,,,,,,,etwawuknprhxhmjk1tyq38e6t,N. Laursen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491907967,183,4,1,23,11,z9phg19papi9f5fd6qxzr836,0,49.4,56.8,2022-12-16T19:27:13.889Z,2022-12-16T19:27:17Z,3949031571,56,Back,3949031695,233,224,3949031577,285,,3949031569,13,,3949031575,265,,3949031573,152,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491908011,184,17,1,23,14,z9phg19papi9f5fd6qxzr836,1,0,0,2022-12-16T19:27:16.735Z,2022-12-16T19:27:18Z,3949031787,13,243,3949031781,31,,3949031785,393,,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491908145,225,18,1,23,29,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T19:27:31.665Z,2022-12-16T19:27:32Z,3949032505,59,4,3949032503,44,Defender,3949032501,41,,3949032541,55,226,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491908147,226,19,1,23,29,dac758ef858jbq7pcb3gfwite,1,0,0,2022-12-16T19:27:31.666Z,2022-12-16T20:03:56Z,3949032509,41,,3949032515,59,19,3949032513,145,5,3949122761,292,3,3949122763,293,2,3949032519,55,225,3949032517,44,Defender,,,,armxucjqaulvwfxyufovg3je1,N. Bakboord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
