id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/13/value,assist
2454251599,86,1,1,10,46,zjawy6qdzk3y69v5pa3zl2cb,1,39.1,83.7,2022-09-01T18:12:30.024Z,2022-09-01T18:12:35Z,3749658559,212,21.2,3749658553,56,Left,3749658561,213,0.4,3749658555,140,57.5,3749658557,141,96.5,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251607,87,1,1,10,51,zjawy6qdzk3y69v5pa3zl2cb,1,65.9,80.9,2022-09-01T18:12:35.097Z,2022-09-01T18:12:36Z,3749658595,56,Left,3749658603,213,2.7,3749658599,141,85.2,3749658597,140,59.7,3749658601,212,7.1,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251623,88,1,1,10,52,zjawy6qdzk3y69v5pa3zl2cb,1,59.7,85.2,2022-09-01T18:12:36.473Z,2022-09-01T18:12:38Z,3749658669,141,71.7,3749658667,140,55.0,3749658673,213,4.2,3749658671,212,10.4,3749658665,56,Center,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251629,89,1,1,10,55,zjawy6qdzk3y69v5pa3zl2cb,1,55,71.7,2022-09-01T18:12:38.808Z,2022-09-01T18:12:40Z,3749658703,56,Left,3749658709,212,17.4,3749658707,141,91.8,3749658711,213,0.9,3749658705,140,65.2,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251637,90,1,1,10,56,zjawy6qdzk3y69v5pa3zl2cb,1,65.2,91.8,2022-09-01T18:12:40.281Z,2022-09-01T18:12:43Z,3749658773,140,54.9,3749658777,212,12.1,3749658771,56,Left,3749658779,213,3.6,3749658775,141,83.7,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251651,91,1,1,10,59,zjawy6qdzk3y69v5pa3zl2cb,1,54.4,77.3,2022-09-01T18:12:43.129Z,2022-09-01T18:12:47Z,3749658829,141,43.4,3749658831,212,28.4,3749658827,140,38.6,3749658833,213,4.1,3749658825,56,Back,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251679,92,1,1,11,3,zjawy6qdzk3y69v5pa3zl2cb,1,38.8,45.1,2022-09-01T18:12:47.353Z,2022-09-01T18:12:53Z,3749658995,213,1.6,3749658987,56,Back,3749658989,140,38.5,3749658993,212,14.6,3749658991,141,66.6,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251689,93,1,1,11,9,zjawy6qdzk3y69v5pa3zl2cb,1,64.7,77,2022-09-01T18:12:53.113Z,2022-09-01T18:12:54Z,3749659053,212,5.6,3749659049,140,69.6,3749659047,56,Center,3749659051,141,73.7,3749659055,213,5.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251695,94,1,1,11,10,zjawy6qdzk3y69v5pa3zl2cb,1,69.6,73.7,2022-09-01T18:12:54.153Z,2022-09-01T18:12:57Z,3749659105,213,4.0,3749659101,141,69.6,3749659099,140,67.5,3749659097,56,Center,3749659103,212,3.6,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251709,95,3,1,11,13,zjawy6qdzk3y69v5pa3zl2cb,1,66.4,68.6,2022-09-01T18:12:57.130Z,2022-09-01T18:12:59Z,3749659165,286,,3749659197,233,118,3749659161,56,Center,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251699,118,45,1,11,13,xcevba75jfkrg4s6tl89zl3y,0,33.6,31.4,2022-09-01T18:12:57.130Z,2022-09-01T18:14:17Z,3749659121,56,Back,3749659123,285,,3749659203,233,95,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251719,96,1,1,11,15,zjawy6qdzk3y69v5pa3zl2cb,1,72.1,65.3,2022-09-01T18:12:59.385Z,2022-09-01T18:13:00Z,3749659223,213,4.3,3749659217,140,69.8,3749659221,212,5.8,3749659215,56,Center,3749659219,141,57.5,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251721,97,1,1,11,16,zjawy6qdzk3y69v5pa3zl2cb,1,69.8,57.5,2022-09-01T18:13:00.090Z,2022-09-01T18:13:00Z,3749659245,213,0.5,3749659239,140,74.9,3749659241,141,62.1,3749659237,56,Center,3749659243,212,6.2,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251729,98,1,1,11,16,zjawy6qdzk3y69v5pa3zl2cb,1,74.9,62.1,2022-09-01T18:13:00.601Z,2022-09-01T18:13:02Z,3749659285,213,0.2,3749659279,140,79.1,3749659281,141,63.5,3749659277,56,Center,3749659283,212,4.5,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251733,99,1,1,11,18,zjawy6qdzk3y69v5pa3zl2cb,0,79.1,63.5,2022-09-01T18:13:02.361Z,2022-09-01T18:13:04Z,3749659307,140,74.2,3749659309,141,31.7,3749659311,212,22.2,3749659315,213,4.5,3749659305,56,Center,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251743,119,49,1,11,23,xcevba75jfkrg4s6tl89zl3y,1,24.3,65.7,2022-09-01T18:13:06.984Z,2022-09-01T18:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251755,120,1,1,11,24,xcevba75jfkrg4s6tl89zl3y,1,10.7,74.2,2022-09-01T18:13:08.023Z,2022-09-01T18:13:09Z,3749659449,212,9.3,3749659451,213,3.8,3749659443,56,Back,3749659445,140,3.5,3749659447,141,66.3,,,,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251763,121,1,1,11,25,xcevba75jfkrg4s6tl89zl3y,1,3.5,66.3,2022-09-01T18:13:09.095Z,2022-09-01T18:13:13Z,3749659499,1,,3749659491,140,42.2,3749659489,56,Back,3749659493,141,61.7,3749659495,212,40.8,3749659487,157,,3749659497,213,6.2,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251767,122,4,1,11,27,xcevba75jfkrg4s6tl89zl3y,1,41.6,62.8,2022-09-01T18:13:10.697Z,2022-09-01T18:13:17Z,3749659523,56,Back,3749659521,264,,3749659527,286,,3749659519,13,,3749659633,233,100,3749659525,152,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251761,100,4,1,11,27,zjawy6qdzk3y69v5pa3zl2cb,0,58.4,37.2,2022-09-01T18:13:10.698Z,2022-09-01T18:58:25Z,3749659475,56,Center,3749659611,13,,3749659613,264,,3749659615,152,,3749659661,233,122,3749659617,285,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251869,123,1,1,12,3,xcevba75jfkrg4s6tl89zl3y,1,44.4,63.9,2022-09-01T18:13:47.497Z,2022-09-01T18:13:51Z,3749660273,1,,3749660267,141,5.3,3749660259,155,,3749660271,213,5.5,3749660265,140,79.7,3749660263,56,Right,3749660257,5,,3749660261,152,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3749660269,212,54.4,,,,,,,,,,,,,,,,,,,,,,,,,
2454251871,124,61,1,12,7,xcevba75jfkrg4s6tl89zl3y,1,79.7,5.3,2022-09-01T18:13:50.990Z,2022-09-01T18:13:51Z,3749660277,56,Right,,,,,,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251873,101,49,1,12,8,zjawy6qdzk3y69v5pa3zl2cb,1,22.6,90.5,2022-09-01T18:13:52.187Z,2022-09-01T18:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251911,102,1,1,12,10,zjawy6qdzk3y69v5pa3zl2cb,1,20.6,91.1,2022-09-01T18:13:54.635Z,2022-09-01T18:14:00Z,3749660509,212,23.5,3749660503,56,Back,3749660505,140,42.5,3749660511,213,6.1,3749660507,141,84.3,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251915,103,50,1,12,16,zjawy6qdzk3y69v5pa3zl2cb,1,64,91.7,2022-09-01T18:14:00.395Z,2022-09-01T18:14:02Z,3749660519,286,,3749660517,56,Left,3749660539,233,125,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251917,125,7,1,12,16,xcevba75jfkrg4s6tl89zl3y,1,36,8.3,2022-09-01T18:14:00.396Z,2022-09-01T18:14:01Z,3749660521,167,,3749660525,285,,3749660523,56,Back,3749660531,233,103,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251933,104,5,1,12,17,zjawy6qdzk3y69v5pa3zl2cb,1,60.2,101.2,2022-09-01T18:14:01.260Z,2022-09-01T18:59:58Z,3749660619,56,Left,3749660625,233,126,3749660621,347,,,,,,,,,,,,,,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251919,126,5,1,12,17,xcevba75jfkrg4s6tl89zl3y,0,39.8,-1.2,2022-09-01T18:14:01.260Z,2022-09-01T18:14:06Z,3749660651,233,104,3749660529,347,,3749660527,56,Back,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251951,105,1,1,12,22,zjawy6qdzk3y69v5pa3zl2cb,1,61.7,100,2022-09-01T18:14:05.898Z,2022-09-01T18:14:11Z,3749660757,213,3.5,3749660747,107,,3749660755,212,23.5,3749660753,141,88.2,3749660749,56,Back,3749660759,1,,3749660751,140,40.9,,,,2pva2d9if0phol0efqnur68a2,C. Giousis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251961,106,1,1,12,27,zjawy6qdzk3y69v5pa3zl2cb,1,33,94.2,2022-09-01T18:14:10.939Z,2022-09-01T18:14:18Z,3749660819,140,27.8,3749660825,213,4.1,3749660821,141,83.4,3749660823,212,9.2,3749660817,56,Back,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251963,107,1,1,12,34,zjawy6qdzk3y69v5pa3zl2cb,0,35.2,76.2,2022-09-01T18:14:17.772Z,2022-09-01T18:14:19Z,3749660841,212,41.8,3749660839,141,55.5,3749660843,213,5.9,3749660833,155,,3749660835,56,Center,3749660845,1,,3749660837,140,72.7,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251975,127,1,1,12,36,xcevba75jfkrg4s6tl89zl3y,0,25.2,41.5,2022-09-01T18:14:19.961Z,2022-09-01T18:14:46Z,3749660913,213,5.7,3749660907,140,28.6,3749660909,141,37.9,3749660911,212,4.3,3749660905,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251983,108,3,1,12,36,zjawy6qdzk3y69v5pa3zl2cb,1,70.4,61.9,2022-09-01T18:14:20.582Z,2022-09-01T18:14:24Z,3749660995,233,128,3749660973,56,Center,3749660975,286,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251979,128,45,1,12,36,xcevba75jfkrg4s6tl89zl3y,0,29.6,38.1,2022-09-01T18:14:20.582Z,2022-09-01T18:14:24Z,3749660947,285,,3749661001,233,108,3749660945,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251987,109,13,1,12,38,zjawy6qdzk3y69v5pa3zl2cb,1,76.9,64.8,2022-09-01T18:14:22.523Z,2022-09-01T18:14:49Z,3749661247,84,,3749660983,22,,3749661255,458,,3749661245,121,,3749661257,230,98.4,3749661259,231,50,3749661251,103,2.8,3749661125,72,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,3749660987,56,Center,3749661253,215,,,3749661249,102,42.7,3749660985,18,,,,,,,,,,,,,,,,
2454251989,110,5,1,12,40,zjawy6qdzk3y69v5pa3zl2cb,0,100.7,42,2022-09-01T18:14:24.250Z,2022-09-01T18:59:58Z,3749661007,346,,3749661015,233,129,3749661005,56,Center,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454251985,129,5,1,12,40,xcevba75jfkrg4s6tl89zl3y,1,-0.7,58,2022-09-01T18:14:24.250Z,2022-09-01T18:14:25Z,3749660979,346,,3749661011,233,110,3749660977,56,Back,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252043,130,1,1,13,14,xcevba75jfkrg4s6tl89zl3y,1,4.7,49.4,2022-09-01T18:14:58.266Z,2022-09-01T18:51:43Z,3749661401,124,,3749661409,212,33.5,3749661417,237,,3749661403,56,Back,3749661405,140,25.2,3749661411,213,0.9,3749661407,141,87.2,3749661413,1,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252055,131,1,1,13,18,xcevba75jfkrg4s6tl89zl3y,1,25.4,95.6,2022-09-01T18:15:01.978Z,2022-09-01T18:15:05Z,3749661485,213,5.2,3749661481,141,74.1,3749661479,140,32.8,3749661477,56,Back,3749661483,212,16.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252059,132,1,1,13,21,xcevba75jfkrg4s6tl89zl3y,1,40,70.2,2022-09-01T18:15:05.130Z,2022-09-01T18:15:08Z,3749661519,213,5.5,3749661511,56,Right,3749661513,140,73.8,3749661521,1,,3749661515,141,15.8,3749661509,155,,3749661517,212,51.3,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252065,133,1,1,13,25,xcevba75jfkrg4s6tl89zl3y,0,73.8,15.8,2022-09-01T18:15:08.826Z,2022-09-01T18:51:52Z,3749661549,3,,3749661553,140,71.6,3749661551,56,Center,3749661559,213,2.0,3749661557,212,5.6,3749661555,141,23.3,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252067,111,8,1,13,26,zjawy6qdzk3y69v5pa3zl2cb,1,27.8,81.9,2022-09-01T18:15:10.348Z,2022-09-01T18:58:46Z,3749661561,56,Back,,,,,,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252113,134,1,1,13,33,xcevba75jfkrg4s6tl89zl3y,1,71.7,8.3,2022-09-01T18:15:17.418Z,2022-09-01T18:15:20Z,3749661817,140,70.3,3749661821,141,13.1,3749661813,56,Right,3749661827,213,2.0,3749661825,212,3.6,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252149,135,1,1,13,36,xcevba75jfkrg4s6tl89zl3y,1,65.4,6.2,2022-09-01T18:15:20.330Z,2022-09-01T18:15:31Z,3749662061,213,2.9,3749662047,56,Back,3749662057,212,19.6,3749662049,140,47.1,3749662053,141,11.7,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252153,136,4,1,13,46,xcevba75jfkrg4s6tl89zl3y,1,62.2,9.3,2022-09-01T18:15:30.315Z,2022-09-01T18:15:36Z,3749662077,56,Right,3749662081,152,,3749662075,294,,3749662205,233,112,3749662073,13,,3749662085,286,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252169,112,4,1,13,46,zjawy6qdzk3y69v5pa3zl2cb,0,37.8,90.7,2022-09-01T18:15:30.316Z,2022-09-01T19:02:02Z,3749718167,294,,3749662171,56,Back,3749662173,152,,3749662169,13,,3749662237,233,136,3749662177,285,,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252221,137,1,1,13,59,xcevba75jfkrg4s6tl89zl3y,1,67.5,9.1,2022-09-01T18:15:43.355Z,2022-09-01T18:15:46Z,3749662501,141,7.6,3749662497,56,Right,3749662503,212,14.9,3749662495,152,,3749662493,5,,3749662505,213,6.2,3749662499,140,81.7,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252229,138,1,1,14,2,xcevba75jfkrg4s6tl89zl3y,1,89.3,8.8,2022-09-01T18:15:46.587Z,2022-09-01T18:15:50Z,3749662579,56,Center,3749662585,212,40.3,3749662587,213,1.4,3749662589,1,,3749662581,140,94.7,3749662575,2,,3749662583,141,67.5,3749662577,155,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252233,139,1,1,14,6,xcevba75jfkrg4s6tl89zl3y,0,94.7,67.5,2022-09-01T18:15:49.916Z,2022-09-01T18:17:26Z,3749662611,140,92.2,3749662613,141,57.2,3749662607,3,,3749662609,56,Center,3749662615,212,7.5,3749662617,213,4.4,,,,,,,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252235,140,43,1,14,7,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-01T18:15:51.036Z,2022-09-01T18:17:27Z,3749662621,56,Center,3749664841,144,61,,,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252237,113,61,1,14,7,zjawy6qdzk3y69v5pa3zl2cb,1,8.9,37.7,2022-09-01T18:15:51.629Z,2022-09-01T18:15:51Z,3749662623,56,Back,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252241,114,43,1,14,9,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-09-01T18:15:53.502Z,2022-09-01T18:15:57Z,3749662767,144,49,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252247,115,12,1,14,10,zjawy6qdzk3y69v5pa3zl2cb,1,9.4,28.1,2022-09-01T18:15:53.679Z,2022-09-01T18:15:58Z,3749662703,213,0.6,3749662699,141,50.7,3749662695,56,Back,3749662701,212,28.7,3749662697,140,32.5,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252255,141,43,1,14,13,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-09-01T18:15:57.037Z,2022-09-01T18:16:07Z,3749662891,144,49,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252263,142,1,1,14,13,xcevba75jfkrg4s6tl89zl3y,1,60,49.4,2022-09-01T18:15:57.548Z,2022-09-01T18:16:00Z,3749662801,56,Back,3749662809,213,2.3,3749662803,140,42.3,3749662805,141,78.5,3749662807,212,27.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252267,143,1,1,14,17,xcevba75jfkrg4s6tl89zl3y,1,40.7,81.7,2022-09-01T18:16:00.715Z,2022-09-01T18:16:02Z,3749662843,212,23.9,3749662837,56,Back,3749662841,141,58.5,3749662839,140,23.6,3749662845,213,3.9,,,,,,,,,,96j7klvrblmkwsprx0wk81b10,H. Bouihrouchane,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252285,144,1,1,14,18,xcevba75jfkrg4s6tl89zl3y,1,23.6,58.5,2022-09-01T18:16:02.460Z,2022-09-01T18:16:47Z,3749662969,141,27.6,3749662973,213,5.1,3749662967,140,30.8,3749662965,56,Back,3749662971,212,22.3,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252329,145,1,1,14,25,xcevba75jfkrg4s6tl89zl3y,1,35.6,30,2022-09-01T18:16:09.516Z,2022-09-01T18:16:15Z,3749663183,56,Back,3749663191,213,1.4,3749663187,141,59.6,3749663189,212,20.5,3749663185,140,39.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252335,146,1,1,14,32,xcevba75jfkrg4s6tl89zl3y,1,58.6,78.4,2022-09-01T18:16:15.724Z,2022-09-01T18:16:17Z,3749663233,212,17.5,3749663229,140,70.0,3749663227,56,Left,3749663235,213,0.8,3749663231,141,97.2,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252345,147,1,1,14,33,xcevba75jfkrg4s6tl89zl3y,1,71.3,97.7,2022-09-01T18:16:17.436Z,2022-09-01T18:16:22Z,3749663331,141,74.8,3749663335,213,5.7,3749663327,56,Center,3749663329,140,96.4,3749663333,212,30.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252359,148,1,1,14,36,xcevba75jfkrg4s6tl89zl3y,1,97.1,71.5,2022-09-01T18:16:20.205Z,2022-09-01T18:16:43Z,3749663425,213,4.3,3749663419,140,91.8,3749663779,154,,3749663777,210,15,3749663423,212,14.1,3749663417,56,Center,3749663525,195,,3749663421,141,52.4,1j33nixshgkkdwjjnuafknahh,G. Korte,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2454252363,149,15,1,14,38,xcevba75jfkrg4s6tl89zl3y,1,91.7,52.2,2022-09-01T18:16:22.221Z,2022-09-01T18:16:44Z,3749663437,17,,3749663793,20,,3749663799,154,,3749663435,22,,3749663797,29,,3749663439,56,Center,3749663795,78,,3749663823,233,116,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,3749663817,147,51.4,3749663821,231,51.3,,3749663815,146,93.6,3749663801,55,148,3749663807,103,3749663813,82,3749663805,102,48.8,3749663819,230,3749663811,328,19,98.9,,
2454252351,116,10,1,14,38,zjawy6qdzk3y69v5pa3zl2cb,1,11.4,53.4,2022-09-01T18:16:22.321Z,2022-09-01T18:16:44Z,3749663365,56,Back,3749663839,233,149,3749663363,94,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252361,117,6,1,14,40,zjawy6qdzk3y69v5pa3zl2cb,0,9.8,50.6,2022-09-01T18:16:23.759Z,2022-09-01T18:16:26Z,3749663431,73,,3749663489,233,150,3749663429,56,Back,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252367,150,6,1,14,40,xcevba75jfkrg4s6tl89zl3y,1,90.2,49.4,2022-09-01T18:16:23.759Z,2022-09-01T18:59:53Z,3749663461,56,Center,3749663477,233,117,3749663463,73,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252441,151,1,1,15,5,xcevba75jfkrg4s6tl89zl3y,1,99.5,99.5,2022-09-01T18:16:49.406Z,2022-09-01T18:17:08Z,3749664033,1,,3749664019,155,,3749664025,140,91.7,3749664031,213,4.5,3749664027,141,45.7,3749664021,224,,3749664029,212,37.5,3749664015,2,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,3749664199,210,15,3749664017,6,,1,3749664023,56,Center,3749664201,154,,,,,,,,,,,,,,,,
2454252443,152,44,1,15,8,xcevba75jfkrg4s6tl89zl3y,1,91,45.4,2022-09-01T18:16:52.014Z,2022-09-01T18:17:07Z,3749664059,233,118,3749664037,56,Center,3749664039,286,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454252445,118,44,1,15,8,zjawy6qdzk3y69v5pa3zl2cb,0,9,54.6,2022-09-01T18:16:52.015Z,2022-09-01T18:59:51Z,3749664041,56,Back,3749664043,285,,3749664075,233,152,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
