id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2446752663,6,1,1,0,10,bqm1bnp1bh2apyudlz1o1whr3,1,57,33.3,2022-08-15T18:02:42.233Z,2022-08-15T18:02:45Z,3709870669,213,6.1,3709870667,212,4.2,3709870665,141,31.9,3709870663,140,60.9,3709870661,56,Center,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752665,7,49,1,0,13,bqm1bnp1bh2apyudlz1o1whr3,1,41.4,28.8,2022-08-15T18:02:45.332Z,2022-08-15T18:02:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752687,8,1,1,0,16,bqm1bnp1bh2apyudlz1o1whr3,1,34.3,10.6,2022-08-15T18:02:47.780Z,2022-08-15T18:02:51Z,3709870823,140,25.5,3709870825,141,23.0,3709870829,213,2.4,3709870821,56,Back,3709870827,212,12.5,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752689,9,1,1,0,20,bqm1bnp1bh2apyudlz1o1whr3,0,14,10.3,2022-08-15T18:02:51.852Z,2022-08-15T18:02:52Z,3709870837,140,16.6,3709870843,213,0.1,3709870845,1,,3709870841,212,2.7,3709870835,56,Back,3709870839,141,10.6,3709870833,157,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752691,6,61,1,0,21,59t7flioj4w4mpwnrwbm0m8ck,1,77,94.2,2022-08-15T18:02:52.597Z,2022-08-15T18:02:52Z,3709870851,56,Left,,,,,,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752693,7,49,1,0,22,59t7flioj4w4mpwnrwbm0m8ck,1,70.9,96.2,2022-08-15T18:02:53.672Z,2022-08-15T18:02:54Z,,,,,,,,,,,,,,,,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752703,8,1,1,0,22,59t7flioj4w4mpwnrwbm0m8ck,0,70.9,96.2,2022-08-15T18:02:53.960Z,2022-08-15T18:02:56Z,3709870915,213,5.4,3709870907,56,Center,3709870909,140,81.3,3709870911,141,76.2,3709870913,212,17.4,,,,,,,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752709,10,1,1,0,25,bqm1bnp1bh2apyudlz1o1whr3,0,18.8,30.7,2022-08-15T18:02:57.285Z,2022-08-15T18:02:58Z,3709870947,213,0.5,3709870939,56,Back,3709870941,140,27.5,3709870949,1,,3709870945,212,10.7,3709870943,141,38.8,3709870937,157,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752721,9,1,1,0,28,59t7flioj4w4mpwnrwbm0m8ck,0,78.8,73.9,2022-08-15T18:02:59.734Z,2022-08-15T18:03:01Z,3709871015,213,0.1,3709871005,157,,3709871009,140,100.0,3709871013,212,23.1,3709871017,1,,3709871007,56,Center,3709871011,141,77.9,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752725,10,5,1,0,30,59t7flioj4w4mpwnrwbm0m8ck,0,100.9,72.7,2022-08-15T18:03:01.406Z,2022-08-15T18:03:02Z,3709871023,56,Center,3709871043,233,11,3709871025,346,,,,,,,,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752723,11,5,1,0,30,bqm1bnp1bh2apyudlz1o1whr3,1,-0.9,27.3,2022-08-15T18:03:01.406Z,2022-08-15T18:09:37Z,3709871039,233,10,3709871021,346,,3709871019,56,Back,,,,,,,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752825,12,1,1,0,50,bqm1bnp1bh2apyudlz1o1whr3,1,2.9,57.9,2022-08-15T18:03:21.508Z,2022-08-15T18:03:22Z,3709871539,141,71.7,3709871535,56,Back,3709871541,212,13.5,3709871533,124,,3709871547,237,,3709871543,213,0.8,3709871537,140,12.1,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752835,13,1,1,0,51,bqm1bnp1bh2apyudlz1o1whr3,1,12.1,71.7,2022-08-15T18:03:22.404Z,2022-08-15T18:03:24Z,3709871603,213,4.1,3709871597,140,5.3,3709871595,56,Back,3709871601,212,12.2,3709871599,141,57.2,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752873,14,1,1,0,53,bqm1bnp1bh2apyudlz1o1whr3,1,8.1,51.8,2022-08-15T18:03:24.749Z,2022-08-15T18:03:29Z,3709871805,213,5.3,3709871797,140,27.7,3709871793,155,,3709871807,1,,3709871801,212,39.3,3709871795,56,Back,3709871799,141,2.5,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752885,15,1,1,0,57,bqm1bnp1bh2apyudlz1o1whr3,0,39.4,6.2,2022-08-15T18:03:28.957Z,2022-08-15T18:03:31Z,3709871869,56,Center,3709871871,140,74.4,3709871887,1,,3709871867,155,,3709871883,213,0.5,3709871879,212,41.7,3709871875,141,35.2,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752901,11,49,1,1,3,59t7flioj4w4mpwnrwbm0m8ck,1,27,55.7,2022-08-15T18:03:34.816Z,2022-08-15T18:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752911,12,1,1,1,3,59t7flioj4w4mpwnrwbm0m8ck,0,27,55.7,2022-08-15T18:03:35.079Z,2022-08-15T18:03:36Z,3709872035,1,,3709872027,140,67.2,3709872033,213,0.4,3709872023,157,,3709872025,56,Left,3709872031,212,46.1,3709872029,141,82.8,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752913,16,49,1,1,5,bqm1bnp1bh2apyudlz1o1whr3,1,32.3,26.2,2022-08-15T18:03:36.524Z,2022-08-15T18:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752923,17,1,1,1,5,bqm1bnp1bh2apyudlz1o1whr3,1,32.3,26.2,2022-08-15T18:03:37.148Z,2022-08-15T18:03:39Z,3709872085,56,Back,3709872089,141,49.1,3709872093,213,0.8,3709872087,140,45.7,3709872091,212,21.0,,,,,,,,,,90rgtmdx8g43vz2pvp0hxotwq,R. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752925,18,1,1,1,6,bqm1bnp1bh2apyudlz1o1whr3,0,45.7,49.1,2022-08-15T18:03:37.515Z,2022-08-15T18:26:17Z,3709872105,213,6.0,3709872097,56,Center,3709872099,140,65.8,3709872101,141,40.4,3709872103,212,21.9,,,,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752931,13,1,1,1,6,59t7flioj4w4mpwnrwbm0m8ck,1,49.4,70.2,2022-08-15T18:03:38.040Z,2022-08-15T18:03:40Z,3709872133,56,Back,3709872139,212,19.3,3709872141,213,3.8,3709872135,140,34.4,3709872137,141,53.7,,,,,,,,,,89plvrt8pzppcclh4axvii0ru,A. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752933,14,49,1,1,8,59t7flioj4w4mpwnrwbm0m8ck,1,34.4,53.7,2022-08-15T18:03:40.254Z,2022-08-15T18:03:40Z,,,,,,,,,,,,,,,,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752951,15,1,1,1,9,59t7flioj4w4mpwnrwbm0m8ck,0,34.4,53.7,2022-08-15T18:03:40.559Z,2022-08-15T18:03:44Z,3709872231,213,0.7,3709872225,140,56.4,3709872229,212,31.5,3709872223,56,Left,3709872227,141,85.3,3709872233,1,,3709872221,157,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752957,19,49,1,1,13,bqm1bnp1bh2apyudlz1o1whr3,1,43.8,9.7,2022-08-15T18:03:44.940Z,2022-08-15T18:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752983,20,1,1,1,15,bqm1bnp1bh2apyudlz1o1whr3,1,42,6.4,2022-08-15T18:03:47.181Z,2022-08-15T18:03:50Z,3709872407,155,,3709872417,213,0.0,3709872411,140,76.5,3709872409,56,Right,3709872415,212,36.3,3709872419,1,,3709872413,141,8.9,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752987,21,50,1,1,19,bqm1bnp1bh2apyudlz1o1whr3,1,78,7.9,2022-08-15T18:03:50.388Z,2022-08-15T18:03:52Z,3709872463,233,16,3709872429,56,Right,3709872431,286,,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752989,16,7,1,1,19,59t7flioj4w4mpwnrwbm0m8ck,1,22,92.1,2022-08-15T18:03:50.389Z,2022-08-15T18:03:51Z,3709872435,285,,3709872453,233,21,3709872433,56,Back,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446752993,17,49,1,1,19,59t7flioj4w4mpwnrwbm0m8ck,1,14.4,91.7,2022-08-15T18:03:50.941Z,2022-08-15T18:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753059,18,1,1,1,23,59t7flioj4w4mpwnrwbm0m8ck,1,8.5,98.8,2022-08-15T18:03:55.363Z,2022-08-15T18:04:02Z,3709872791,140,44.2,3709872787,157,,3709872797,213,5.9,3709872793,141,73.8,3709872799,1,,3709872789,56,Back,3709872795,212,41.2,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753077,19,1,1,1,30,59t7flioj4w4mpwnrwbm0m8ck,0,33.7,64.1,2022-08-15T18:04:01.891Z,2022-08-15T18:04:06Z,3709872901,56,Back,3709872903,140,46.3,3709872911,1,,3709872899,155,,3709872905,141,8.7,3709872907,212,39.9,3709872909,213,5.1,,,,emaf4mjxn2255qlcn1pcxn36x,J. Herrmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753075,22,44,1,1,33,bqm1bnp1bh2apyudlz1o1whr3,1,54.7,89.1,2022-08-15T18:04:05.196Z,2022-08-15T18:04:07Z,3709872895,286,,3709872933,233,20,3709872893,56,Left,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753081,20,44,1,1,33,59t7flioj4w4mpwnrwbm0m8ck,0,45.3,10.9,2022-08-15T18:04:05.197Z,2022-08-15T18:04:07Z,3709872927,56,Back,3709872965,233,22,3709872929,285,,,,,,,,,,,,,,,,,41es2x265ddlzqjqa6wb9vey2,B. van Schuppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753117,23,1,1,1,34,bqm1bnp1bh2apyudlz1o1whr3,1,55.7,86.9,2022-08-15T18:04:05.444Z,2022-08-15T18:04:14Z,3709873161,141,98.0,3709873157,56,Left,3709873163,212,10.8,3709873165,213,0.8,3709873155,3,,3709873159,140,63.0,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753103,21,4,1,1,39,59t7flioj4w4mpwnrwbm0m8ck,1,36.8,2.4,2022-08-15T18:04:10.761Z,2022-08-15T18:04:15Z,3709873205,233,24,3709873077,265,,3709873071,13,,3709873079,286,,3709873075,152,,3709873073,56,Back,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753121,24,4,1,1,39,bqm1bnp1bh2apyudlz1o1whr3,0,63.2,97.6,2022-08-15T18:04:10.762Z,2022-08-15T18:04:15Z,3709873181,285,,3709873213,233,21,3709873177,152,,3709873173,13,,3709873179,265,,3709873175,56,Left,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753145,22,1,1,1,44,59t7flioj4w4mpwnrwbm0m8ck,1,40.3,4.3,2022-08-15T18:04:16.255Z,2022-08-15T18:04:18Z,3709873299,5,,3709873307,141,30.1,3709873311,213,2.4,3709873301,152,,3709873309,212,24.7,3709873305,140,23.7,3709873303,56,Back,,,,3xza88l7s8dlki9kleqwz2puy,S. Agougil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753155,23,1,1,1,46,59t7flioj4w4mpwnrwbm0m8ck,1,23.7,30.1,2022-08-15T18:04:18.015Z,2022-08-15T18:04:20Z,3709873357,56,Back,3709873361,141,64.3,3709873359,140,26.4,3709873365,213,1.4,3709873363,212,23.4,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753179,24,1,1,1,48,59t7flioj4w4mpwnrwbm0m8ck,1,26.4,64.3,2022-08-15T18:04:19.911Z,2022-08-15T18:04:23Z,3709873501,140,39.1,3709873507,213,0.9,3709873503,141,91.6,3709873505,212,22.9,3709873499,56,Back,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753201,25,1,1,1,51,59t7flioj4w4mpwnrwbm0m8ck,1,41.8,92.8,2022-08-15T18:04:23.142Z,2022-08-15T18:04:27Z,3709873625,56,Back,3709873631,212,17.1,3709873627,140,30.4,3709873629,141,74.8,3709873633,213,3.9,,,,,,,,,,1falkoydwxoiazskcoalwll62,F. Di Michele Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753209,26,1,1,1,55,59t7flioj4w4mpwnrwbm0m8ck,1,31.1,72.7,2022-08-15T18:04:26.717Z,2022-08-15T18:04:28Z,3709873687,141,31.4,3709873685,140,28.4,3709873689,212,28.2,3709873683,56,Back,3709873691,213,4.6,,,,,,,,,,4mhahoh3a6rir882ug9hdb5nu,T. Velthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753231,27,1,1,1,56,59t7flioj4w4mpwnrwbm0m8ck,1,28.4,31.4,2022-08-15T18:04:28.301Z,2022-08-15T18:04:31Z,3709873805,140,38.0,3709873807,141,3.1,3709873809,212,21.7,3709873803,56,Back,3709873811,213,5.2,,,,,,,,,,d5g7rl9a83vu3cyyzvu5yveqy,A. MacNulty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753251,28,1,1,1,59,59t7flioj4w4mpwnrwbm0m8ck,0,38,3.7,2022-08-15T18:04:31.326Z,2022-08-15T18:04:35Z,3709873917,212,36.6,3709873911,56,Right,3709873909,155,,3709873915,141,2.4,3709873919,213,6.3,3709873921,1,,3709873913,140,72.8,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753267,25,1,1,2,4,bqm1bnp1bh2apyudlz1o1whr3,0,28.8,95.4,2022-08-15T18:04:36.028Z,2022-08-15T18:04:37Z,3709874001,140,37.8,3709874011,212,10.3,3709873995,3,,3709873997,56,Back,3709874015,213,0.4,3709874005,141,100.0,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753273,26,5,1,2,5,bqm1bnp1bh2apyudlz1o1whr3,0,35.6,101.6,2022-08-15T18:04:37.165Z,2022-08-15T18:04:50Z,3709874039,56,Back,3709874041,347,,3709874487,233,29,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753343,29,5,1,2,5,59t7flioj4w4mpwnrwbm0m8ck,1,64.4,-1.6,2022-08-15T18:04:37.165Z,2022-08-15T18:09:37Z,3709874429,347,,3709874427,56,Right,3709874463,233,26,,,,,,,,,,,,,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753383,30,1,1,2,17,59t7flioj4w4mpwnrwbm0m8ck,1,67.8,0,2022-08-15T18:04:49.321Z,2022-08-15T18:04:52Z,3709874599,212,25.5,3709874603,1,,3709874595,140,89.8,3709874591,56,Right,3709874587,107,,3709874601,213,0.4,3709874597,141,14.6,,,,bdb33nwcpd2jufn9ggtl7gvzd,B. Lucassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753395,31,1,1,2,21,59t7flioj4w4mpwnrwbm0m8ck,0,89.8,14.6,2022-08-15T18:04:52.593Z,2022-08-15T18:04:53Z,3709874675,212,10.3,3709874673,141,29.1,3709874667,155,,3709874677,213,1.9,3709874671,140,86.9,3709874669,56,Center,3709874665,2,,,,,41es2x265ddlzqjqa6wb9vey2,B. van Schuppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446753401,27,49,1,2,23,bqm1bnp1bh2apyudlz1o1whr3,1,11.4,67.8,2022-08-15T18:04:55.083Z,2022-08-15T18:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
