id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2524799015,6,1,1,0,30,zjawy6qdzk3y69v5pa3zl2cb,1,7.3,46.4,2023-03-26T12:32:30.196Z,2023-03-26T12:32:36Z,4124758441,140,13.5,4124758447,213,1.1,4124758443,141,67.3,4124758445,212,15.6,4124758439,56,Back,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799069,7,1,1,0,36,zjawy6qdzk3y69v5pa3zl2cb,1,24.2,83.5,2023-03-26T12:32:36.196Z,2023-03-26T12:32:42Z,4124758713,56,Back,4124758717,141,58.7,4124758715,140,7.7,4124758719,212,24.2,4124758721,213,3.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799105,8,1,1,0,42,zjawy6qdzk3y69v5pa3zl2cb,1,14.4,55.5,2023-03-26T12:32:42.197Z,2023-03-26T12:32:48Z,4124758897,1,,4124758893,212,50.2,4124758885,155,,4124758895,213,0.6,4124758887,56,Left,4124758891,141,96.0,4124758889,140,54.4,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799115,9,1,1,0,48,zjawy6qdzk3y69v5pa3zl2cb,1,63.5,89.6,2023-03-26T12:32:48.837Z,2023-03-26T12:32:51Z,4124758951,212,15.7,4124758945,56,Center,4124758949,141,66.6,4124758947,140,64.8,4124758957,213,4.8,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799121,10,1,1,0,51,zjawy6qdzk3y69v5pa3zl2cb,0,65.6,65.1,2023-03-26T12:32:51.029Z,2023-03-26T12:32:53Z,4124758987,140,63.7,4124758993,213,3.4,4124758985,56,Center,4124759119,233,6,4124758991,212,2.1,4124758989,141,64.3,4124759125,286,,4124759117,236,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799143,6,74,1,0,51,dnzj0iv5qtaemm9kthh9pos8q,1,33.6,32.4,2023-03-26T12:32:51.030Z,2023-03-26T12:34:08Z,4124759083,285,,4124759081,56,Back,4124759127,233,10,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799157,7,49,1,0,54,dnzj0iv5qtaemm9kthh9pos8q,1,29.2,41.8,2023-03-26T12:32:54.808Z,2023-03-26T12:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799205,8,1,1,0,55,dnzj0iv5qtaemm9kthh9pos8q,1,29.2,41.8,2023-03-26T12:32:55.225Z,2023-03-26T12:33:00Z,4124759389,213,1.1,4124759375,140,43.1,4124759371,56,Back,4124759393,1,,4124759385,212,33.0,4124759379,141,85.3,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799221,9,1,1,1,0,dnzj0iv5qtaemm9kthh9pos8q,1,43.9,91.4,2023-03-26T12:33:00.105Z,2023-03-26T12:33:02Z,4124759473,212,12.5,4124759475,213,4.6,4124759467,56,Back,4124759469,140,42.0,4124759471,141,73.2,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799239,10,1,1,1,2,dnzj0iv5qtaemm9kthh9pos8q,1,40.2,71.4,2023-03-26T12:33:02.856Z,2023-03-26T12:33:04Z,4124759575,213,6.2,4124759567,140,53.9,4124759573,212,14.4,4124759565,56,Center,4124759571,141,70.0,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799245,11,50,1,1,4,dnzj0iv5qtaemm9kthh9pos8q,1,54.3,68.1,2023-03-26T12:33:04.244Z,2023-03-26T12:33:06Z,4124759679,233,11,4124759597,286,,4124759595,56,Center,,,,,,,,,,,,,,,,1g9raiu2poutpdgjq7dmk4oru,T. van Leeuwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799249,11,7,1,1,4,zjawy6qdzk3y69v5pa3zl2cb,1,45.7,31.9,2023-03-26T12:33:04.245Z,2023-03-26T12:33:06Z,4124759613,56,Back,4124759669,233,11,4124759615,285,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799255,12,49,1,1,5,zjawy6qdzk3y69v5pa3zl2cb,1,53.1,32.1,2023-03-26T12:33:05.544Z,2023-03-26T12:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799269,13,3,1,1,8,zjawy6qdzk3y69v5pa3zl2cb,0,65.4,29.3,2023-03-26T12:33:07.925Z,2023-03-26T13:19:29Z,4124759733,286,,4124759901,233,12,4124759731,56,Center,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799291,12,7,1,1,8,dnzj0iv5qtaemm9kthh9pos8q,1,34.6,70.7,2023-03-26T12:33:07.926Z,2023-03-26T12:33:12Z,4124759859,56,Back,4124759861,285,,4124759897,233,13,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799299,13,49,1,1,12,dnzj0iv5qtaemm9kthh9pos8q,1,38.5,75.6,2023-03-26T12:33:11.980Z,2023-03-26T12:33:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799311,14,1,1,1,12,dnzj0iv5qtaemm9kthh9pos8q,1,38.5,75.6,2023-03-26T12:33:12.072Z,2023-03-26T12:33:14Z,4124759961,56,Back,4124759969,213,4.2,4124759965,141,46.6,4124759967,212,22.3,4124759963,140,28.6,,,,,,,,,,5ffbqf6o50173uqvaefnce4gk,J. Mukeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799325,15,1,1,1,14,dnzj0iv5qtaemm9kthh9pos8q,0,28.4,47.2,2023-03-26T12:33:14.264Z,2023-03-26T12:33:16Z,4124760055,212,28.7,4124760051,140,41.4,4124760057,213,5.2,4124760049,56,Back,4124760053,141,10.0,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799323,14,49,1,1,16,zjawy6qdzk3y69v5pa3zl2cb,1,70.2,96.5,2023-03-26T12:33:16.021Z,2023-03-26T13:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799343,15,1,1,1,16,zjawy6qdzk3y69v5pa3zl2cb,0,70.2,96.5,2023-03-26T12:33:16.197Z,2023-03-26T12:33:17Z,4124760127,141,96.9,4124760135,213,0.0,4124760131,212,20.2,4124760125,140,89.4,4124760121,56,Left,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799355,16,8,1,1,16,dnzj0iv5qtaemm9kthh9pos8q,1,17.9,6.4,2023-03-26T12:33:16.696Z,2023-03-26T12:33:26Z,4124760179,56,Back,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799363,17,12,1,1,17,dnzj0iv5qtaemm9kthh9pos8q,1,17.9,6.4,2023-03-26T12:33:17.736Z,2023-03-26T12:33:30Z,4124760207,56,Back,4124760209,140,19.9,4124760213,212,5.5,4124760245,167,,4124760215,213,5.1,4124760211,141,0.0,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799359,16,5,1,1,18,zjawy6qdzk3y69v5pa3zl2cb,1,84.5,100.9,2023-03-26T12:33:18.422Z,2023-03-26T12:33:21Z,4124760251,233,18,4124760187,56,Left,4124760189,347,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799367,18,5,1,1,18,dnzj0iv5qtaemm9kthh9pos8q,0,15.5,-0.9,2023-03-26T12:33:18.422Z,2023-03-26T12:34:00Z,4124760231,347,,4124760259,233,16,4124760229,56,Back,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799417,17,1,1,1,24,zjawy6qdzk3y69v5pa3zl2cb,1,85.7,100,2023-03-26T12:33:24.309Z,2023-03-26T12:33:28Z,4124760495,107,,4124760505,213,3.3,4124760497,56,Left,4124760503,212,33.5,4124760507,1,,4124760501,141,94.5,4124760499,140,54.1,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799441,18,1,1,1,28,zjawy6qdzk3y69v5pa3zl2cb,1,54.1,94.2,2023-03-26T12:33:28.342Z,2023-03-26T12:33:31Z,4124760631,140,58.9,4124760629,56,Center,4124760635,212,22.7,4124760637,213,4.9,4124760633,141,61.7,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799479,19,1,1,1,31,zjawy6qdzk3y69v5pa3zl2cb,1,59,62.6,2023-03-26T12:33:31.382Z,2023-03-26T12:33:35Z,4124760811,140,66.3,4124760809,56,Center,4124760815,212,16.0,4124760817,213,5.2,4124760813,141,41.9,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799481,20,50,1,1,34,zjawy6qdzk3y69v5pa3zl2cb,1,68.1,38.8,2023-03-26T12:33:34.551Z,2023-03-26T12:34:45Z,4124760879,233,19,4124760821,56,Center,4124760823,286,,,,,,,,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799485,19,7,1,1,34,dnzj0iv5qtaemm9kthh9pos8q,1,31.9,61.2,2023-03-26T12:33:34.552Z,2023-03-26T12:33:36Z,4124760841,285,,4124760851,233,20,4124760839,56,Back,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799489,20,49,1,1,35,dnzj0iv5qtaemm9kthh9pos8q,1,21.7,53.4,2023-03-26T12:33:35.768Z,2023-03-26T12:33:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799523,21,1,1,1,36,dnzj0iv5qtaemm9kthh9pos8q,1,25.6,55.2,2023-03-26T12:33:36.200Z,2023-03-26T12:33:41Z,4124761043,213,0.9,4124761039,141,84.8,4124761035,56,Back,4124761041,212,25.1,4124761037,140,39.9,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799527,22,61,1,1,41,dnzj0iv5qtaemm9kthh9pos8q,0,40.7,86.6,2023-03-26T12:33:41.608Z,2023-03-26T12:33:42Z,4124761053,56,Back,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799525,21,49,1,1,41,zjawy6qdzk3y69v5pa3zl2cb,1,55.8,23.4,2023-03-26T12:33:41.671Z,2023-03-26T12:33:41Z,,,,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799529,22,43,1,1,42,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2023-03-26T12:33:42.534Z,2023-03-26T12:33:46Z,4124761227,144,42,,,,,,,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799555,23,4,1,1,42,zjawy6qdzk3y69v5pa3zl2cb,1,58,19.6,2023-03-26T12:33:42.871Z,2023-03-26T12:38:50Z,4124761569,233,23,4124761171,295,,4124761169,13,,4124761177,286,,4124761173,56,Right,4124761175,152,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799549,23,4,1,1,42,dnzj0iv5qtaemm9kthh9pos8q,0,42,80.4,2023-03-26T12:33:42.872Z,2023-03-26T12:33:54Z,4124761575,233,23,4124761139,295,,4124761141,56,Back,4124761137,13,,4124761543,285,,4124761143,152,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799571,24,1,1,1,47,zjawy6qdzk3y69v5pa3zl2cb,1,58.1,23.3,2023-03-26T12:33:47.814Z,2023-03-26T12:38:49Z,4124761307,140,33.6,4124761303,152,,4124761309,141,29.7,4124761313,213,3.0,4124761305,56,Back,4124761301,5,,4124761311,212,26.1,,,,88vryegnhss2q5xz8aoj2phey,J. Kruiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799587,25,1,1,1,49,zjawy6qdzk3y69v5pa3zl2cb,1,33.6,29.5,2023-03-26T12:33:49.046Z,2023-03-26T12:33:51Z,4124761413,213,5.3,4124761403,140,42.2,4124761409,212,16.6,4124761407,141,9.1,4124761397,56,Back,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799613,26,1,1,1,51,zjawy6qdzk3y69v5pa3zl2cb,1,44.2,10.1,2023-03-26T12:33:51.350Z,2023-03-26T12:33:53Z,4124761535,141,27.1,4124761537,212,16.0,4124761533,140,33.7,4124761531,56,Back,4124761539,213,2.3,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799649,27,1,1,1,56,zjawy6qdzk3y69v5pa3zl2cb,1,40.7,26.5,2023-03-26T12:33:56.374Z,2023-03-26T12:33:58Z,4124761721,141,6.2,4124761719,140,41.0,4124761725,212,13.8,4124761717,56,Back,4124761727,213,4.7,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799681,28,1,1,1,58,zjawy6qdzk3y69v5pa3zl2cb,1,39.9,6.5,2023-03-26T12:33:58.854Z,2023-03-26T12:34:04Z,4124761893,56,Back,4124761899,212,26.3,4124761897,141,33.1,4124761901,213,2.4,4124761895,140,21.7,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799709,29,1,1,2,4,zjawy6qdzk3y69v5pa3zl2cb,1,23.1,33.4,2023-03-26T12:34:04.263Z,2023-03-26T12:38:52Z,4124762049,213,1.3,4124762037,56,Back,4124762043,141,75.9,4124762047,212,30.0,4124762039,140,30.9,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799721,30,1,1,2,9,zjawy6qdzk3y69v5pa3zl2cb,0,37.7,90.2,2023-03-26T12:34:09.671Z,2023-03-26T12:34:12Z,4124762111,56,Left,4124762121,1,,4124762109,155,,4124762119,213,6.2,4124762115,141,87.5,4124762113,140,80.3,4124762117,212,44.8,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799733,24,8,1,2,14,dnzj0iv5qtaemm9kthh9pos8q,1,23.8,15.2,2023-03-26T12:34:13.944Z,2023-03-26T12:34:14Z,4124762185,56,Back,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799749,31,13,1,2,15,zjawy6qdzk3y69v5pa3zl2cb,1,83.4,80.9,2023-03-26T12:34:15.175Z,2023-03-26T12:34:25Z,4124762247,69,,4124762605,83,,4124762615,458,,4124762245,22,,4124762607,102,58.0,4124762617,230,98.4,4124762249,56,Left,4124762611,215,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,4124762609,103,25,4124762619,231,52.2,4124762613,108,4124762399,72,,,,,,,,,,,,,,,,,,,,
2524799765,25,5,1,2,16,dnzj0iv5qtaemm9kthh9pos8q,1,-1.2,37.2,2023-03-26T12:34:16.743Z,2023-03-26T12:51:15Z,4124762323,346,,4124762321,56,Back,4124762355,233,32,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799761,32,5,1,2,16,zjawy6qdzk3y69v5pa3zl2cb,0,101.2,62.8,2023-03-26T12:34:16.743Z,2023-03-26T12:34:17Z,4124762363,233,25,4124762307,346,,4124762305,56,Center,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524799825,26,1,1,2,25,dnzj0iv5qtaemm9kthh9pos8q,1,5.2,44.3,2023-03-26T12:34:25.768Z,2023-03-26T12:34:29Z,4124762707,212,11.8,4124762703,140,10.5,4124762713,237,,4124762705,141,59.6,4124762709,213,1.1,4124762701,56,Back,4124762699,124,,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
