id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2511572307,11,5,1,0,56,7rmv5ns2rj7bn4otpkur0mx0x,0,82,-1.5,2023-02-24T19:03:05.848Z,2023-02-24T19:28:32Z,4052681031,233,7,4052569093,347,,4052569091,56,Right,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572469,8,1,1,1,7,1fttb31hnskynpku8qd09yhm8,0,17.7,100,2023-02-24T19:03:17.096Z,2023-02-24T19:03:16Z,4052569897,141,95.1,4052569895,140,38.7,4052569891,107,,4052569893,56,Back,4052569899,212,22.4,4052569903,1,,4052569901,213,6.1,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572495,12,8,1,1,12,7rmv5ns2rj7bn4otpkur0mx0x,1,62,8,2023-02-24T19:03:21.830Z,2023-02-24T19:03:18Z,4052569971,56,Right,,,,,,,,,,,,,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572517,13,49,1,1,13,7rmv5ns2rj7bn4otpkur0mx0x,1,57.6,14.7,2023-02-24T19:03:23.285Z,2023-02-24T19:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572541,14,1,1,1,13,7rmv5ns2rj7bn4otpkur0mx0x,0,57.6,14.7,2023-02-24T19:03:23.622Z,2023-02-24T19:03:21Z,4052570181,155,,4052570183,56,Center,4052570187,141,24.1,4052570189,212,30.1,4052570185,140,85.6,4052570191,213,0.2,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572573,9,1,1,1,13,1fttb31hnskynpku8qd09yhm8,1,15,69.5,2023-02-24T19:03:23.735Z,2023-02-24T19:03:25Z,4052570397,213,0.7,4052570395,212,20.8,4052570387,3,,4052570391,140,29.7,4052570393,141,90.0,4052570389,56,Back,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572583,10,61,1,1,17,1fttb31hnskynpku8qd09yhm8,0,30.1,90.2,2023-02-24T19:03:26.935Z,2023-02-24T19:03:25Z,4052570453,56,Back,,,,,,,,,,,,,,,,,,,,,,4lnhhxtl72v8wlss3xgrrbr2t,J. Smeets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572599,11,8,1,1,19,1fttb31hnskynpku8qd09yhm8,1,23.8,85.7,2023-02-24T19:03:29.511Z,2023-02-24T19:03:27Z,4052570529,56,Back,,,,,,,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572631,15,1,1,1,19,7rmv5ns2rj7bn4otpkur0mx0x,0,69.6,14.3,2023-02-24T19:03:29.589Z,2023-02-24T19:03:29Z,4052570655,212,14.3,4052570657,213,0.1,4052570653,141,16.8,4052570649,56,Right,4052570651,140,83.1,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572667,12,45,1,1,23,1fttb31hnskynpku8qd09yhm8,0,20.2,86,2023-02-24T19:03:32.940Z,2023-02-24T19:27:30Z,4052682501,233,42,4052570841,285,,4052570839,56,Back,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511575149,42,3,1,1,23,7rmv5ns2rj7bn4otpkur0mx0x,1,79.8,14,2023-02-24T19:03:32.940Z,2023-02-24T19:27:30Z,4052583709,56,Right,4052682471,233,12,4052583711,286,,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572737,16,1,1,1,24,7rmv5ns2rj7bn4otpkur0mx0x,1,99.1,5.6,2023-02-24T19:03:34.614Z,2023-02-24T19:03:35Z,4052571185,141,55.8,4052571187,212,34.8,4052571179,155,,4052571181,56,Center,4052571183,140,92.7,4052571189,213,1.8,4052571191,1,,4052571177,2,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572745,17,44,1,1,26,7rmv5ns2rj7bn4otpkur0mx0x,1,88.6,52.2,2023-02-24T19:03:36.246Z,2023-02-24T19:03:36Z,4052571267,233,13,4052571211,286,,4052571209,56,Center,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572723,13,44,1,1,26,1fttb31hnskynpku8qd09yhm8,0,11.4,47.8,2023-02-24T19:03:36.247Z,2023-02-24T19:03:36Z,4052571273,233,17,4052571097,56,Back,4052571099,285,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572751,18,61,1,1,29,7rmv5ns2rj7bn4otpkur0mx0x,1,89.3,56.6,2023-02-24T19:03:39.557Z,2023-02-24T19:03:36Z,4052571245,56,Center,,,,,,,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572961,14,12,1,1,31,1fttb31hnskynpku8qd09yhm8,1,14.5,16.3,2023-02-24T19:03:41.031Z,2023-02-24T19:03:50Z,4052572355,212,25.9,4052572357,213,5.9,4052572353,141,2.2,4052572349,56,Back,4052572351,140,37.4,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572913,19,1,1,1,35,7rmv5ns2rj7bn4otpkur0mx0x,1,71.5,99.5,2023-02-24T19:03:44.853Z,2023-02-24T19:03:47Z,4052572097,213,3.4,4052572095,212,40.1,4052572091,140,34.3,4052572093,141,86.0,4052572089,56,Back,4052572099,1,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572953,20,1,1,1,40,7rmv5ns2rj7bn4otpkur0mx0x,1,35.3,70.6,2023-02-24T19:03:50.677Z,2023-02-24T19:03:49Z,4052572297,56,Back,4052572299,140,29.4,4052572301,141,56.3,4052572303,212,11.5,4052572305,213,4.1,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511572995,21,1,1,1,45,7rmv5ns2rj7bn4otpkur0mx0x,1,28,50.3,2023-02-24T19:03:55.381Z,2023-02-24T19:03:52Z,4052572601,213,5.0,4052572595,140,35.2,4052572597,141,11.3,4052572593,56,Back,4052572599,212,27.6,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573059,22,1,1,1,46,7rmv5ns2rj7bn4otpkur0mx0x,1,35.8,10.6,2023-02-24T19:03:56.597Z,2023-02-24T19:03:57Z,4052572967,213,1.8,4052572965,212,14.6,4052572959,56,Back,4052572961,140,32.9,4052572963,141,31.6,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573119,23,1,1,1,54,7rmv5ns2rj7bn4otpkur0mx0x,1,29.5,34,2023-02-24T19:04:04.117Z,2023-02-24T19:04:02Z,4052573303,140,11.5,4052573301,56,Back,4052573305,141,45.4,4052573307,212,20.4,4052573309,213,2.8,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573203,24,1,1,1,55,7rmv5ns2rj7bn4otpkur0mx0x,1,10.1,45.4,2023-02-24T19:04:05.685Z,2023-02-24T19:04:07Z,4052573753,140,22.0,4052573751,56,Back,4052573757,212,22.8,4052573759,213,1.0,4052573755,141,73.5,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573223,25,1,1,2,1,7rmv5ns2rj7bn4otpkur0mx0x,1,28.8,69,2023-02-24T19:04:11.077Z,2023-02-24T19:04:08Z,4052573861,140,22.5,4052573869,213,4.4,4052573867,212,21.8,4052573865,141,38.5,4052573857,56,Back,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573293,26,1,1,2,2,7rmv5ns2rj7bn4otpkur0mx0x,1,23,39.5,2023-02-24T19:04:12.022Z,2023-02-24T19:04:12Z,4052574241,141,16.4,4052574231,56,Back,4052574237,140,29.3,4052574247,213,5.1,4052574245,212,17.0,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573361,27,1,1,2,6,7rmv5ns2rj7bn4otpkur0mx0x,1,33.8,10.7,2023-02-24T19:04:15.909Z,2023-02-24T19:04:16Z,4052574583,213,0.1,4052574581,212,36.9,4052574573,155,,4052574577,140,68.7,4052574579,141,16.5,4052574575,56,Right,4052574585,1,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573369,28,1,1,2,8,7rmv5ns2rj7bn4otpkur0mx0x,0,65,15.8,2023-02-24T19:04:17.862Z,2023-02-24T19:16:15Z,4052574615,140,67.8,4052574645,286,,4052574617,141,18.8,4052574641,233,15,4052574639,236,,4052574613,56,Right,4052574619,212,3.6,4052574621,213,0.6,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573353,15,74,1,2,8,1fttb31hnskynpku8qd09yhm8,1,19.4,77.9,2023-02-24T19:04:17.863Z,2023-02-24T19:04:17Z,4052574539,285,,4052574537,56,Back,4052574655,233,28,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573553,18,49,1,2,9,1fttb31hnskynpku8qd09yhm8,1,22.5,66.6,2023-02-24T19:04:18.999Z,2023-02-24T19:04:29Z,,,,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573417,16,1,1,2,10,1fttb31hnskynpku8qd09yhm8,1,27,68.7,2023-02-24T19:04:20.391Z,2023-02-24T19:04:20Z,4052574857,212,25.5,4052574859,213,3.4,4052574855,141,60.0,4052574851,56,Back,4052574853,140,3.4,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573457,17,1,1,2,12,1fttb31hnskynpku8qd09yhm8,0,5.2,58.4,2023-02-24T19:04:22.407Z,2023-02-24T19:04:22Z,4052575045,212,44.1,4052575047,213,6.1,4052575037,157,,4052575049,1,,4052575041,140,46.2,4052575039,56,Back,4052575043,141,44.5,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573555,29,49,1,2,21,7rmv5ns2rj7bn4otpkur0mx0x,1,54,56.1,2023-02-24T19:04:30.869Z,2023-02-24T19:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573601,30,1,1,2,21,7rmv5ns2rj7bn4otpkur0mx0x,1,54,56.1,2023-02-24T19:04:31.093Z,2023-02-24T19:04:30Z,4052575665,141,51.9,4052575667,212,10.3,4052575669,213,3.4,4052575663,140,44.6,4052575661,56,Back,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573617,31,1,1,2,24,7rmv5ns2rj7bn4otpkur0mx0x,1,44.6,51.9,2023-02-24T19:04:34.181Z,2023-02-24T19:04:31Z,4052575729,141,99.0,4052575731,212,38.8,4052575733,213,1.0,4052575725,56,Left,4052575727,140,65.5,4052575735,1,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573639,32,1,1,2,25,7rmv5ns2rj7bn4otpkur0mx0x,1,65.5,99,2023-02-24T19:04:35.157Z,2023-02-24T19:04:33Z,4052575861,212,10.1,4052575863,213,3.6,4052575859,141,92.7,4052575857,140,56.8,4052575855,56,Left,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573687,33,1,1,2,27,7rmv5ns2rj7bn4otpkur0mx0x,1,57.9,90.5,2023-02-24T19:04:37.269Z,2023-02-24T19:04:36Z,4052576103,140,62.8,4052576101,56,Left,4052576105,141,99.2,4052576109,213,0.9,4052576107,212,7.8,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573693,34,1,1,2,30,7rmv5ns2rj7bn4otpkur0mx0x,0,62.6,97.2,2023-02-24T19:04:40.469Z,2023-02-24T19:04:37Z,4052576131,140,64.0,4052576133,141,91.8,4052576137,213,5.1,4052576135,212,4.0,4052576129,56,Left,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573739,19,61,1,2,31,1fttb31hnskynpku8qd09yhm8,0,43.5,22.9,2023-02-24T19:04:40.999Z,2023-02-24T19:04:39Z,4052576351,56,Back,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511573859,35,1,1,2,34,7rmv5ns2rj7bn4otpkur0mx0x,1,58.1,85.1,2023-02-24T19:04:44.037Z,2023-02-24T19:04:45Z,4052576975,140,66.6,4052576977,141,96.0,4052576979,212,11.6,4052576973,56,Left,4052576981,213,0.7,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574035,36,1,1,2,48,7rmv5ns2rj7bn4otpkur0mx0x,1,84.4,95.9,2023-02-24T19:04:57.893Z,2023-02-24T19:05:00Z,4052577901,212,4.6,4052577897,140,82.9,4052577899,141,89.6,4052577895,56,Left,4052577903,213,4.4,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511574043,37,1,1,2,52,7rmv5ns2rj7bn4otpkur0mx0x,0,89.6,86.6,2023-02-24T19:05:01.907Z,2023-02-24T19:05:01Z,4052577973,286,,4052577951,212,2.9,4052577943,155,,4052577947,140,91.0,4052577945,56,Left,4052577969,233,20,4052577949,141,83.0,4052577953,213,5.3,2yivr64anye4c0p62m16l78yc,S. Ouaissa,4052577941,2,4052577967,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
